Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63)
3.3157458748494173e-09,0.11224547548685401,0.9,0.0,0.0,0.0,0.0,0.09999910868119954,2.309232609115786e-07,2.1052441776278267e-07,1.5588725471724746e-07,1.5898925561654765e-07,1.2285171078051947e-07,1.374616992969726e-07,1.3531372870008582e-07,1.3522844791458227e-07,1.2180345257437836e-07,1.224707933455433e-07,1.0900177788215669e-07,1.1135529306829248e-07,9.478662287000554e-10,6.846754760842621e-09,3.5654035129137944e-09,6.204225928046598e-10,1.776044371402657e-08,7.863189716612584e-09,1.224118379590835e-08,7.444063201319411e-09,9.774865750480253e-10,2.48059774444918e-11,2.485007200095004e-09,7.15953629518574e-15,1.6047960863877247e-11,4.7606743475168025e-15,3.547762689081974e-15,4.752199399416753e-15,3.179449059488231e-17,6.466829828797576e-17,1.931231177874381e-11,1.7615450194480528e-11,9.525625777886874e-16,4.362913085865907e-10,1.3523868199463586e-17,1.2583219848750797e-15,2.1156813964085538e-10,1.8083864852561216e-17,1.2737498440222403e-19,1.601298733212955e-14,1.2229789151122235e-20,9.946331957367118e-17,2.3083713110386784e-20,3.6392345376664965e-23,6.874212690289427e-26,1.6642489852328067e-22,7.385082566134292e-25,2.1146122468127506e-17,4.298548105074219e-24,1.0747265804016423e-22,1.9045327330202088e-26,4.7660084431921555e-25,8.655152861718216e-20,9.177549586804221e-26,6.259304140948313e-21,3.158278991038492e-25,1.1963626027606958e-14,8.963399522710457e-17,8.117867670194735e-27,2.0299002392844632e-25,5.984230510204052e-17,9.029421164092491e-15,2.1559528585290105e-22,1.6602803028451126e-22,4.18055498235879e-25,2.1755094117668495e-22,9.040552627749486e-26,3.8402841119820675e-21,4.047220342738145e-17,1.0833585613544919e-26,2.70964141019441e-25,8.177797479979192e-14
3.5390361559757267e-09,0.11224548269969742,0.9,0.0,0.0,0.0,0.0,0.09999904865393823,2.4666361516233926e-07,2.240227584697094e-07,1.662544026981722e-07,1.6978023835537603e-07,1.304580834285776e-07,1.4677874585601618e-07,1.4432961815223274e-07,1.4423685798185527e-07,1.3000593298266897e-07,1.307676866836274e-07,1.1625084247919187e-07,1.1893050848900357e-07,1.008641498727737e-09,7.29819261015999e-09,3.794427145968001e-09,6.599756976911495e-10,2.0212964877361216e-08,8.956894943879854e-09,1.3929174066191422e-08,8.462775034177252e-09,1.1138798878040286e-09,2.6465885637821105e-11,2.8312474730338617e-09,7.647545977272746e-15,1.8504454190200905e-11,5.083790273527626e-15,3.789106093940761e-15,5.074297424436331e-15,3.623091567767688e-17,7.330158559475299e-17,2.321260534122666e-11,2.1425162071326375e-11,1.017215358399112e-15,4.972022091201249e-10,1.5411939233474936e-17,1.3439226587019815e-15,2.4112658091535154e-10,2.061039062594992e-17,1.4480616555407278e-19,1.884394923562045e-14,1.3933822197360592e-20,1.2228943372914502e-16,2.6294498463865467e-20,4.1506426021416995e-23,8.364641597822678e-26,2.0211435842287851e-22,9.567887350005547e-25,2.6674170808502406e-17,5.2312967971633764e-24,1.3076579086884497e-22,2.4726700185740676e-26,6.186444618613109e-25,1.0513385839259194e-19,1.1168361146002097e-25,8.674216617811317e-21,4.090868506269102e-25,1.4235173238654357e-14,1.0190224418206329e-16,1.0540194291783633e-26,2.635056558986592e-25,6.822805544131923e-17,1.0294724038653523e-14,2.793774344370585e-22,2.1494760897491223e-22,5.418428180160354e-25,2.820454530178599e-22,1.0999942871603034e-25,4.365822761674712e-21,4.6011653790433576e-17,1.40675094134226e-26,3.517754349003985e-25,9.584857576310111e-14
3.985616718228345e-09,0.11224549721476317,0.9,0.0,0.0,0.0,0.0,0.09999892859745912,2.782154515887284e-07,2.50776174389321e-07,1.869397044574872e-07,1.9139138720848765e-07,1.4543689830002352e-07,1.6543497806421013e-07,1.6232336598177214e-07,1.6221676222451727e-07,1.464108724826715e-07,1.4738085428269387e-07,1.3071470371042204e-07,1.3410949269618888e-07,1.1290967540794994e-09,8.192932552960246e-09,4.24543090920862e-09,7.378654707170959e-10,2.557299892028422e-08,1.1345274281137266e-08,1.7625595675859773e-08,1.06891055895036e-08,1.4135091366389533e-09,2.977870355832684e-11,3.5909052911374795e-09,8.62576863835637e-15,2.39279623982634e-11,5.73089468244611e-15,4.272701644761823e-15,5.719257558902172e-15,4.5976855765737996e-17,9.21691829032051e-17,3.2546873753503536e-11,3.059814851351225e-11,1.1466957680938973e-15,6.310280898692624e-10,1.956016965236167e-17,1.5154466622227408e-15,3.060835095418108e-10,2.6162619107773097e-17,1.829009467450364e-19,2.5570273778722436e-14,1.7672525080107783e-20,1.788795598893104e-16,3.330607066201705e-20,5.276331429557148e-23,1.1964747979014444e-25,2.879826499723283e-22,1.5337531441536414e-24,4.1106110078149345e-17,7.483617587370931e-24,1.8682192378403564e-22,3.979719811480816e-26,9.943950608357247e-25,1.4985106898391452e-19,1.597809050111308e-25,1.572764398338149e-20,6.5554555571465255e-25,1.9737104706623983e-14,1.2871407694479248e-16,1.6966424730942802e-26,4.236070216606961e-25,8.659147136531062e-17,1.3065530032271877e-14,4.480049083513208e-22,3.4416256193193076e-22,8.692263283957428e-25,4.526642944952569e-22,1.573226571598152e-25,5.514354385110894e-21,5.811793051149366e-17,2.2648432872869192e-26,5.656113296978717e-25,1.2834605869636548e-13
4.432197280480964e-09,0.11224551184794491,0.9,0.0,0.0,0.0,0.0,0.09999880853817814,3.0986190902784974e-07,2.7720848181887776e-07,2.0755985776752853e-07,2.1304048564472103e-07,1.6010913021413185e-07,1.8412051033256513e-07,1.8026587725431954e-07,1.801475413463119e-07,1.6281578355369525e-07,1.640201050906153e-07,1.4513299426957518e-07,1.4932642356770456e-07,1.248106242457831e-09,9.076933350653468e-09,4.6872036039683324e-09,8.141610132858708e-10,3.153218887225594e-08,1.3997037782996654e-08,2.1746923216628287e-08,1.3164790997821526e-08,1.748975564234711e-09,3.3082092824576896e-11,4.439921549271784e-09,9.606922312599579e-15,3.0023743842750826e-11,6.379133701904789e-15,4.7575048788438995e-15,6.365228905887497e-15,5.688844108241506e-17,1.1314507986454339e-16,4.412202090430263e-11,4.204418328369088e-11,1.2764035478789589e-15,7.808829918267494e-10,2.420524718153986e-17,1.6873994668170372e-15,3.7884341467925195e-10,3.238180346475875e-17,2.2526249035282145e-19,3.3923931229112856e-14,2.1851042579046895e-20,2.524342816132293e-16,4.1090886612549847e-20,6.539958234974842e-23,1.6477707491473895e-25,3.950729851530222e-22,2.337510609149416e-24,6.113404131818145e-17,1.0305518081644867e-23,2.567059442809357e-22,6.088480489660269e-26,1.5179771803000623e-24,2.0563124753298634e-19,2.2009017475523794e-25,2.6770962757003036e-20,9.988204366051363e-25,2.6726827794863392e-14,1.5852932471753382e-16,2.5959654379113136e-26,6.4672787613718945e-25,1.0705619653895806e-16,1.6153397500725455e-14,6.829710769335871e-22,5.240384610810881e-22,1.3256045714327128e-24,6.905818023362106e-22,2.1663686638202205e-25,6.791524560042937e-21,7.1580331356598e-17,3.466005794190656e-26,8.636926285013006e-25,1.6705588348937653e-13
4.878777842733583e-09,0.11224552659799349,0.9,0.0,0.0,0.0,0.0,0.0999986884758664,3.4160272852267156e-07,3.0332353442992407e-07,2.2811507526944365e-07,2.347264006615293e-07,1.744810537873833e-07,2.0283508119204678e-07,1.9815653262559192e-07,1.9802931049442813e-07,1.79220666186761e-07,1.8068572553114002e-07,1.5950585769396907e-07,1.6458115038831524e-07,1.3656873147307877e-09,9.950323900515867e-09,5.1199341863523225e-09,8.88894954791925e-10,3.8081665365335414e-08,1.690679454992629e-08,2.6290369264461488e-08,1.5886837830253664e-08,2.1203351476334808e-09,3.6375939323222986e-11,5.378040014779714e-09,1.0590998956522593e-14,3.6781847821105075e-11,7.028473399459617e-15,5.24351098807981e-15,7.012202420061696e-15,6.896748769444175e-17,1.3619805834214477e-16,5.816943143038553e-11,5.600208796586255e-11,1.4063319095146286e-15,9.467944724874937e-10,2.9348024032771533e-17,1.859779369388363e-15,4.594257270052135e-10,3.926960187756833e-17,2.7183958433071026e-19,4.417865581450642e-14,2.6468119811099995e-20,3.4612595385861777e-16,4.963312478351934e-20,7.942455970336405e-23,2.200864178511095e-25,5.256492091881281e-22,3.420037479339902e-24,8.829919994365262e-17,1.376168618033344e-23,3.418331683712818e-22,8.940841032810666e-26,2.2228551931582128e-24,2.736556405071638e-19,2.9402410203537908e-25,4.330231308439872e-20,1.461094271026634e-24,3.547940145901855e-14,1.9131193242023519e-16,3.8125657231636855e-26,9.47145031398298e-25,1.295970053995184e-16,1.9554520219810083e-14,9.994907659887959e-22,7.661624898909975e-22,1.9406504604374947e-24,1.0112937967651659e-21,2.893209253425898e-25,8.195789019935942e-21,8.638257646975258e-17,5.0913570126317027e-26,1.2651442740200666e-24,2.124577493050836e-13
5.3253584049862015e-09,0.11224554146367853,0.9,0.0,0.0,0.0,0.0,0.0999985684102985,3.734376516957419e-07,3.291251396583548e-07,2.48605569656524e-07,2.564480227077963e-07,1.8855881523238582e-07,2.215784303184553e-07,2.159947294294619e-07,2.1586218466147258e-07,1.9562552037207983e-07,1.9737799758073362e-07,1.7383343706877504e-07,1.7987352096445235e-07,1.481857113593881e-09,1.0813231540607257e-08,5.543807735582979e-09,9.620992555772835e-10,4.5212705559742054e-08,2.0069264011447406e-08,3.12531814965141e-08,1.8852288582021215e-08,2.527643362757633e-09,3.9660132013512603e-11,6.405001414404814e-09,1.1577990544671958e-14,4.419247865507712e-11,7.678880545075056e-15,5.730715117297227e-15,7.660169095735727e-15,8.221579535192936e-17,1.6129741595675646e-16,7.491623453976594e-11,7.270715239594553e-11,1.5364742052674863e-15,1.1287892586139712e-09,3.4989326659738046e-17,2.0325846501348924e-15,5.478497994771472e-10,4.6827665870729983e-17,3.2258163093123607e-19,5.663525863224105e-14,3.152248676420836e-20,4.635188950851232e-16,5.891728723711181e-20,9.484761762048357e-23,2.866323705204335e-25,6.819529341664483e-22,4.838338389638178e-24,1.2442549534399922e-16,1.7916928940675368e-23,4.435893651013015e-22,1.269360001162398e-25,3.1455212498910394e-24,3.550938935089865e-19,3.830045834720338e-25,6.71569218439794e-20,2.066696704954808e-24,4.62967409308373e-14,2.2702627766936e-16,5.413394093059573e-26,1.3404289672227122e-24,1.5418897511829493e-16,2.3265137644130305e-14,1.4142517641015863e-21,1.0832413935328291e-21,2.7469362927747594e-24,1.4318116127984312e-21,3.7676102933321267e-25,9.725622030976333e-21,1.025085813692895e-16,7.230609543520216e-26,1.7908388684813217e-24,2.650256318750333e-13
5.77193896723882e-09,0.11224555644378946,0.9,0.0,0.0,0.0,0.0,0.0999984483412522,4.0536642074873336e-07,3.5461705925519483e-07,2.690315536608472e-07,2.7820426520704927e-07,2.023484349990293e-07,2.4035029853082393e-07,2.3377988141034512e-07,2.3364627868486635e-07,2.1203034609908225e-07,2.1409719884289285e-07,1.8811587502843372e-07,1.95203381666802e-07,1.5966325760499185e-09,1.166578206883132e-08,5.959005500961279e-09,1.033805221091715e-09,5.291673050866111e-08,2.347927368357042e-08,3.663264211601356e-08,2.205822124413224e-08,2.9709551865576326e-09,4.2934562877456997e-11,7.520543516032903e-09,1.256788906960602e-14,5.2245984637450366e-11,8.330322596842764e-15,6.219112365615657e-15,8.309119966806223e-15,9.663514755841436e-17,1.884129568107576e-16,9.458537511329305e-11,9.239119253800267e-11,1.6668239250537485e-15,1.326893263338476e-09,4.1129956288370254e-17,2.2058135730307223e-15,6.441349065905492e-10,5.505764024930597e-17,3.7743863939114474e-19,7.162126907806764e-14,3.701285870256181e-20,6.086039769634267e-16,6.892819306039798e-20,1.1167816853877422e-22,3.6547741649190826e-25,8.66203751469777e-22,6.654358160085572e-24,1.7164460566274056e-16,2.28361655667495e-23,5.633314306831338e-22,1.7518425049651072e-25,4.3253985714392664e-24,4.511041619403972e-19,4.8846279780012575e-25,1.0054181907043568e-19,2.842066332792021e-24,5.950717654080046e-14,2.656371656189839e-16,7.471756530204252e-26,1.843402314378035e-24,1.8080748198907965e-16,2.728153436216018e-14,1.9453890142324107e-21,1.4890817125910993e-21,3.779888132975205e-24,1.9706382546181306e-21,4.803507500356574e-25,1.1379516171112082e-20,1.1994245461848045e-16,9.982060424218602e-26,2.463344344417502e-24,3.252278513950123e-13
6.218519529491439e-09,0.11224557153713408,0.9,0.0,0.0,0.0,0.0,0.0999983282685087,4.3738877846197853e-07,3.798030098140997e-07,2.893932400400619e-07,2.999940640861922e-07,2.158558102979974e-07,2.5915042778976193e-07,2.5151141845701045e-07,2.513817072462448e-07,2.2843514335644794e-07,2.3084360262175205e-07,2.023533137580783e-07,2.1057057747256862e-07,1.7100304357840215e-09,1.2508099783355046e-08,6.365705034969308e-09,1.104043517008905e-09,6.118530252212029e-08,2.713175695145116e-08,4.242606728273488e-08,2.5501748876585326e-08,3.4503250991746666e-09,4.6199126870597836e-11,8.724401209829569e-09,1.3560686541880045e-14,6.093287455910337e-11,8.982767686865883e-15,6.708697787793093e-15,8.959046106697712e-15,1.1222731164138174e-16,2.1751498220937886e-16,1.1739568417353204e-10,1.1528260783451804e-10,1.7973746936157355e-15,1.5411316030692606e-09,4.77706894410867e-17,2.3794643863034635e-15,7.483002436517053e-10,6.396116303681012e-17,4.3636121864164945e-19,8.949057912559574e-14,4.293793656868301e-20,7.858327661048302e-16,7.965097186942626e-20,1.2992566554350713e-22,4.576896425217317e-25,1.0805994275866832e-21,8.934894852675162e-24,2.3242074274084895e-16,2.8584420733301965e-23,7.023879965641345e-22,2.3601810738642043e-25,5.8047469538359784e-24,5.62833213487775e-19,6.118392707398568e-25,1.4607098613619978e-19,3.815713128840974e-24,7.546501611875649e-14,3.071098238201445e-16,1.0067295036035771e-25,2.474099190023253e-24,2.0942819782985103e-16,3.160003955330408e-14,2.612459147073954e-21,1.9985702005920896e-21,5.077740767557518e-24,2.6477448530096043e-21,6.014910847349479e-25,1.3155982109874655e-20,1.3866849550439285e-16,1.3452580590345348e-25,3.306872790405213e-24,3.935271401929224e-13
6.665100091744058e-09,0.11224558674253886,0.9,0.0,0.0,0.0,0.0,0.09999820819185225,4.6950446819399275e-07,4.0468666332138735e-07,3.0969084156439965e-07,3.2181637731257246e-07,2.2908671762600727e-07,2.7797856119575024e-07,2.6918878633943345e-07,2.690685848708629e-07,2.448399121321361e-07,2.476174779945142e-07,2.1654589499495566e-07,2.2597495200715176e-07,1.8220672256401045e-09,1.3340307494969036e-08,6.764080278491234e-09,1.1728441815480078e-09,7.001012258399493e-08,3.102175089296232e-08,4.8630806552452945e-08,2.918001918563347e-08,3.965807086105098e-09,4.945372187378175e-11,1.0016306588267315e-08,1.4556374990031047e-14,7.024382585477687e-11,9.636184607392768e-15,7.199466395553945e-15,9.609938628303182e-15,1.2899403882284612e-16,2.485742815687724e-16,1.4356194827283147e-10,1.416064376638951e-10,1.928120267748263e-15,1.7715286140954417e-09,5.491227845169721e-17,2.5535353229051875e-15,8.603649260697558e-10,7.353986541477515e-17,4.993005700879264e-19,1.1062309263547999e-13,4.92964073801418e-20,1.0001510102301816e-15,9.107105743294619e-20,1.4959960181704488e-22,5.643427165903557e-25,1.3273161119061638e-21,1.1751514297746725e-23,3.095749345159218e-16,3.5226817800040166e-23,8.620600703845307e-22,3.114503449801345e-25,7.628571567314002e-24,6.914165361364534e-19,7.5458393849325655e-25,2.0680073167218242e-19,5.018181282492848e-24,9.455011365175665e-14,3.5140989712909387e-16,1.3285966932427716e-25,3.2517257957526148e-24,2.4002708642215115e-16,3.621702645064295e-14,3.4364154411325816e-21,2.6276544504157346e-21,6.681493411500257e-24,3.484547510511214e-21,7.41590503660962e-25,1.505354839029559e-20,1.58671191738826e-16,1.7757603168227403e-25,4.3472310637593125e-24,4.703807097516364e-13
7.558261216249294e-09,0.11224561748492506,0.9,0.0,0.0,0.0,0.0,0.09999796802595347,5.340148200363784e-07,4.5356154732143243e-07,3.5009464111724205e-07,3.6555448620657604e-07,2.54741645585107e-07,3.157178185395479e-07,3.043788755620626e-07,3.04297144625463e-07,2.776493641868971e-07,2.8124869911526477e-07,2.4479704970840924e-07,2.56894605247488e-07,2.042122737438532e-09,1.497487677614832e-08,7.536535867731867e-09,1.306249705510636e-09,8.929598935421537e-08,3.9494925007893556e-08,6.226378935761278e-08,3.722954941514962e-08,5.105320764566162e-09,5.59326107770598e-11,1.2863175245648417e-08,1.6556393017927432e-14,9.07013727271333e-11,1.0945812329640985e-14,8.184533007271181e-15,1.0914587465200514e-14,1.6605810726258235e-16,3.164502482820431e-16,2.068016676288198e-10,2.0543502521489078e-10,2.1901715041573005e-15,2.2808921904239425e-09,7.070091541036601e-17,2.902930424262465e-15,1.108268385107169e-09,9.472929911515675e-17,6.370373152887949e-19,1.6432536826113403e-13,6.33082085904278e-20,1.5625025245663661e-15,1.1594636785190089e-19,1.9326496223548044e-22,8.252938716498267e-25,1.9263102160253392e-21,1.9302599361015898e-23,5.26225365873155e-16,5.1454985089991637e-23,1.2483202664411017e-21,5.148974383681814e-25,1.2502866757855616e-23,1.0036321752629362e-18,1.1040250247244106e-24,3.885116630494519e-19,8.24170915218846e-24,1.437467249375783e-13,4.483569252149175e-16,2.1967984784679643e-25,5.330223612947674e-24,3.0706467595183257e-16,4.633215541807951e-14,5.645635171380643e-21,4.313589949744017e-21,1.098425630246656e-23,5.729993642740375e-21,1.0843381160296318e-24,1.9206184239103313e-20,2.0244542976565087e-16,2.9375622020060325e-25,7.129351010920383e-24,6.51552325262769e-13
8.451422340754532e-09,0.11224564866191623,0.9,0.0,0.0,0.0,0.0,0.09999772784189254,5.988954346890914e-07,5.01270215302698e-07,3.902446542579925e-07,4.094106795281936e-07,2.7935710966502847e-07,3.5356603809610884e-07,3.3934602314128965e-07,3.393328710011051e-07,3.104587021537915e-07,3.1499293293836325e-07,2.7287046416255094e-07,2.879610648876546e-07,2.2569274487878305e-09,1.6570443194233338e-08,8.277693808162362e-09,1.4342500242274527e-09,1.1071061824168106e-07,4.8861086995416904e-08,7.751103435190544e-08,4.618467083822135e-08,6.389918294763778e-09,6.23704693483859e-11,1.605895321850912e-08,1.8567879740634178e-14,1.1354706486970768e-10,1.2258968798020752e-14,9.174271482728756e-15,1.222299616766313e-14,2.0784104320999957e-16,3.918166038894596e-16,2.85944481806776e-10,2.856121392957936e-10,2.452930228384147e-15,2.8551636866628085e-09,8.850142086676282e-17,3.2539844525285533e-15,1.3879965836152204e-09,1.1863885179347537e-16,7.90270068055292e-19,2.362746716242179e-13,7.903749457031021e-20,2.346327935457753e-15,1.434434445635379e-19,2.4275097734346834e-22,1.1570311251319258e-24,2.6801705027220636e-21,2.997232568994885e-23,8.521843275469384e-16,7.20433799198751e-23,1.7319903103975566e-21,8.045664788086383e-25,1.9359923257308206e-23,1.3966133524590546e-18,1.5485760643668937e-24,6.803211859300627e-19,1.2796299586584078e-23,2.1063091188335549e-13,5.56211566094782e-16,3.433091700114613e-25,8.25455065843367e-24,3.817336680525841e-16,5.759876827807219e-14,8.767678910462306e-21,6.6949621043548695e-21,1.7069815264009865e-23,8.906345701586404e-21,1.520012531888418e-24,2.3826001448084263e-20,2.511447536685274e-16,4.593031939755748e-25,1.104626058133693e-23,8.72292457676408e-13
9.344583465259769e-09,0.1122456802647553,0.9,0.0,0.0,0.0,0.0,0.09999748763805408,6.64144279784469e-07,5.478404912634381e-07,4.3014258234109636e-07,4.5337736961086135e-07,3.029752226343704e-07,3.9152120552138015e-07,3.74086341075011e-07,3.7417667451152837e-07,3.432679259136913e-07,3.4885218696191697e-07,3.007672562747981e-07,3.1917303534146854e-07,2.4666066351603275e-09,1.812793729190533e-08,8.98882205883188e-09,1.557064124379608e-09,1.3419235983478408e-07,5.9084055454575235e-08,9.435248566365755e-08,5.6023770598011314e-08,7.820013972696734e-09,6.87665811752777e-11,1.9601404359976308e-08,2.0590772032186346e-14,1.3871160308668476e-10,1.357542677202363e-14,1.0168640496372888e-14,1.3535095053313761e-14,2.543562837932212e-16,4.744563573535498e-16,3.825698463134216e-10,3.8382263313071546e-10,2.716350979896473e-15,3.4945113177168825e-09,1.0831899259109444e-16,3.606682767455327e-15,1.6996995015216317e-09,1.4528132086767812e-16,9.586290551499657e-19,3.304123793454831e-13,9.647329897751714e-20,3.41221758246826e-15,1.7345608909975588e-19,2.981349831996122e-22,1.5683428231679184e-24,3.605548263142727e-21,4.449642976490874e-23,1.3252079083205351e-15,9.751588126736898e-23,2.32254408596403e-21,1.20183264458893e-24,2.8649888627354606e-23,1.879048508774483e-18,2.100181427131437e-24,1.1262346266961236e-18,1.8995836241579212e-23,2.9911901775541904e-13,6.747134984731599e-16,5.128739989922453e-25,1.2216757651977614e-23,4.638519316435972e-16,6.998938371196173e-14,1.3017982895205349e-20,9.935612268181276e-21,2.5361310390976545e-23,1.323466576356745e-20,2.06015508594824e-24,2.890185025791398e-20,3.0465162125375585e-16,6.865197901444719e-25,1.6357095086781147e-23,1.136066672788354e-12
9.999999999999999e-09,0.11224571228495182,0.9,0.0,0.0,0.0,0.0,0.0999973113589771,7.122580481951175e-07,5.813061166974529e-07,4.592609690467628e-07,4.857069233911647e-07,3.196956090374843e-07,4.194402177495173e-07,3.9943293877466953e-07,3.996240732362447e-07,3.673438089739651e-07,3.7377297339216887e-07,3.211266733963502e-07,3.4216870620138146e-07,2.6172831121127623e-09,1.9247160087664444e-08,9.492263597741249e-09,1.6440100745943277e-09,1.5270399113774705e-07,6.711071960009069e-08,1.0771381678918261e-07,6.379396083075781e-08,8.962236947600855e-09,7.343320515492242e-11,2.242013417431247e-08,2.208242337932171e-14,1.5861393913291333e-10,1.454343918376784e-14,1.0901246528225318e-14,1.4500242566511512e-14,2.9150806126422724e-16,5.39603777904416e-16,4.6548061904855597e-10,4.68313418225308e-10,2.9100493306749038e-15,4.005165122024986e-09,1.2414744577734043e-16,3.8665360945614894e-15,1.948859299119328e-09,1.6657791564730868e-16,1.091586687932994e-18,4.161006628166279e-13,1.1034712911189097e-19,4.414797197281845e-15,1.970209195040248e-19,3.425738615963964e-22,1.9259336922800863e-24,4.403192870248973e-21,5.807008516872255e-23,1.7919912178631244e-15,1.1961928716938207e-22,2.829178939669539e-21,1.575447064933362e-24,3.72952390658063e-23,2.294918152027704e-18,2.58007011880807e-24,1.5826533568906493e-18,2.4789342588992692e-23,3.802673146150459e-13,7.682979422674832e-16,6.723502643709287e-25,1.59041877750092e-23,5.287473227280286e-16,7.978128443921543e-14,1.6990442540389246e-20,1.2963499835941923e-20,3.311614354099717e-23,1.7283225719010643e-20,2.5297357891266253e-24,3.2910378662353257e-20,3.469075603902697e-16,9.003519936701244e-25,2.1302771922877073e-23,1.3589692801544851e-12
1.0237744589765006e-08,0.11224571228495182,0.9,0.0,0.0,0.0,0.0,0.09999724741286925,7.297593321572873e-07,5.932995353628753e-07,4.697901257668456e-07,4.974472803377732e-07,3.256363911023267e-07,4.29581324531536e-07,4.0859617154372715e-07,4.088294631141598e-07,3.7607703533892335e-07,3.8282840752868704e-07,3.2848853693073424e-07,3.505292031466082e-07,2.671282583142735e-09,1.964826741758882e-08,9.67113725188095e-09,1.6749021209728418e-09,1.5968155422298416e-07,7.01291148031002e-08,1.1276857162693702e-07,6.672575148161905e-08,9.396014386019207e-09,7.512027224396332e-11,2.348825497239759e-08,2.2625007052785072e-14,1.6612793047430837e-10,1.4894968342483194e-14,1.1167598153684626e-14,1.4850815065080463e-14,3.056170151688887e-16,5.641595203669347e-16,4.981987233740511e-10,5.017026540682668e-10,2.9803901647724687e-15,4.199092290396865e-09,1.3015848703710675e-16,3.961010526792403e-15,2.043525779840445e-09,1.7466938911513773e-16,1.1417533218910445e-18,4.5106449162484857e-13,1.1560446842459752e-19,4.831625616235996e-15,2.0588240314091916e-19,3.5949490843428114e-22,2.0681048510447716e-24,4.718767916502143e-21,6.367915638114365e-23,1.9909012637037436e-15,1.2839733644923955e-22,3.0290688627697976e-21,1.7303883599069105e-24,4.0858935791696236e-23,2.4594555281098227e-18,2.770941605346389e-24,1.7807716377101916e-18,2.718331684213477e-23,4.1349732173765366e-13,8.036086118529747e-16,7.384874092977321e-25,1.74242018909635e-23,5.532416809656133e-16,8.347717605615707e-14,1.8632051918148753e-20,1.4214565398507188e-20,3.6322076113030703e-23,1.895702559507449e-20,2.716430797875378e-24,3.4422846922495075e-20,3.628512946732168e-16,9.890642081005447e-25,2.334222075619263e-23,1.4462583402453781e-12
1.1130905714270244e-08,0.11224574471426957,0.9,0.0,0.0,0.0,0.0,0.09999700716481419,7.957385778275325e-07,6.376738597627215e-07,5.091889836261153e-07,5.416134345311816e-07,3.4737938458710444e-07,4.677444168386247e-07,4.4287207937384415e-07,4.432921421929615e-07,4.0888603029428556e-07,4.169234818298198e-07,3.560354100283517e-07,3.82028238134329e-07,2.871074661761419e-09,2.1132320241079172e-08,1.0325806728311485e-08,1.7879656152578493e-09,1.8712046015006832e-07,8.196295597439808e-08,1.3274018926573666e-07,7.82700196253942e-08,1.1118318482347406e-08,8.143090955112915e-11,2.771719605770225e-08,2.4670522248251196e-14,1.957311858630367e-10,1.6217384553850186e-14,1.2171102028449397e-14,1.617008776895704e-14,3.6163617474918073e-16,6.607228579793471e-16,6.342955112815386e-10,6.408412105529384e-10,3.245005980145456e-15,4.969053255565645e-09,1.5402443336257417e-16,4.31695269950504e-15,2.4196227029724508e-09,2.0681562316222186e-16,1.3392905221010654e-18,6.029317881137705e-13,1.3641967363594985e-19,6.68777177806849e-15,2.406246147202219e-19,4.2690925888088e-22,2.6652801158676414e-24,6.035833165935376e-21,8.839081846910332e-23,2.9033690059492496e-15,1.6521336951384305e-22,3.860282165687144e-21,2.416225377067958e-24,5.650692084550072e-23,3.146184949222057e-18,3.573114883142234e-24,2.7101320715389583e-18,3.7729759219728135e-23,5.584099473221218e-13,9.426488584492628e-16,1.0312399898122073e-24,2.409851489947587e-23,6.497293719739516e-16,9.803595966912957e-14,2.586474452429865e-20,1.9725459732580217e-20,5.045437160631415e-23,2.6335843043011446e-20,3.500629593042359e-24,4.037836736630664e-20,4.256317735593342e-16,1.3819439868754447e-24,3.2301961804068075e-23,1.8061705842796864e-12
