Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65)
5.0026163507671556e-08,0.11224746493541127,0.9,0.0,0.0,0.0,0.0,0.09998650609876765,3.994135498850973e-06,1.8187829514445343e-06,2.008075252588077e-06,2.4915857868942846e-06,7.772364683741293e-07,2.2035137239844154e-06,1.6862765232034733e-06,1.7725362013768847e-06,1.8375348484108044e-06,2.0370304339114633e-06,1.4016069376306397e-06,1.8713408351256467e-06,8.188930060338613e-09,6.063328511156308e-08,2.3268572689510247e-08,4.023229515884978e-09,2.6646709738028637e-06,1.0414167660506832e-06,2.2909844496943497e-06,1.164396779125502e-06,2.327088500371525e-07,3.1036613324003654e-10,5.064870480404625e-07,1.2381656561834308e-13,2.9227276354913625e-09,7.459595090336493e-14,5.961223030552217e-14,7.616712945374245e-14,7.568224484512637e-15,9.377801404628353e-15,4.0708289818819245e-08,4.460426940363745e-08,1.4928013905976464e-14,1.0281531428742557e-07,3.1865599824442444e-15,2.114633080629965e-14,5.202029021605581e-08,4.445880764398691e-15,2.004160197876155e-17,1.5833573359855053e-10
5.121786396694451e-08,0.11224752513059413,0.9,0.0,0.0,0.0,0.0,0.09998618278488129,4.10133961122625e-06,1.8388892415522211e-06,2.048033103696915e-06,2.550856238131343e-06,7.817991610153544e-07,2.2582530592665453e-06,1.7166202827029536e-06,1.8083527041819548e-06,1.8813033157747602e-06,2.0912924800490598e-06,1.4293239752786233e-06,1.919940443443041e-06,8.279457128715025e-09,6.130571933625591e-08,2.3405953191905213e-08,4.046956133180035e-09,2.766762294918597e-06,1.0782062233812645e-06,2.3914830050252555e-06,1.2101604267780647e-06,2.441347999748484e-07,3.1595321228229854e-10,5.290604301276793e-07,1.2713937051671056e-13,3.0356095904943906e-09,7.637017004389515e-14,6.116015790758929e-14,7.805896722777449e-14,7.939792674466319e-15,9.7369686843849e-15,4.326546377442006e-08,4.751434428277655e-08,1.5283125175547345e-14,1.0779949264033372e-07,3.3410222971522488e-15,2.1695511144338832e-14,5.46172661946279e-08,4.667812171765268e-15,2.082929654076308e-17,1.7289440066539064e-10
5.240956442621747e-08,0.11224758568297273,0.9,0.0,0.0,0.0,0.0,0.0999858593610098,4.20904448618367e-06,1.8583578072362909e-06,2.087677603041868e-06,2.6100525362335837e-06,7.861167524603535e-07,2.313046823154299e-06,1.7465259941836103e-06,1.8438994219021612e-06,1.9250715803716033e-06,2.1458480479772234e-06,1.4568085745981005e-06,1.9686780225130584e-06,8.367112890549661e-09,6.195682554117375e-08,2.3535953836802402e-08,4.069408251888773e-09,2.8698470077045527e-06,1.115206128560533e-06,2.4937678900300675e-06,1.2564191593380562e-06,2.558412504040729e-07,3.214596451741035e-10,5.520336212013212e-07,1.3047767312268622e-13,3.1496034929950498e-09,7.814215540618864e-14,6.271246864494783e-14,7.995267177169897e-14,8.320480480038695e-15,1.0099628333969665e-14,4.591065215243939e-08,5.053435538873256e-08,1.563779216635246e-14,1.1290074431850384e-07,3.4991118654813107e-15,2.2246250565832326e-14,5.728091406784532e-08,4.895439918432604e-15,2.162551293106927e-17,1.8839807087173543e-10
5.360126488549042e-08,0.11224764658697693,0.9,0.0,0.0,0.0,0.0,0.09998553582614618,4.317246304876756e-06,1.8772088681296714e-06,2.1270121166997738e-06,2.6691725119797386e-06,7.902024013293085e-07,2.3678921203021735e-06,1.7759971293693486e-06,1.8791781884630054e-06,1.9688396431505305e-06,2.2006982208795716e-06,1.4840626840319449e-06,2.017550420199364e-06,8.451988383228632e-09,6.258727995062346e-08,2.365897082296989e-08,4.090654297066676e-09,2.9738912662934905e-06,1.152405176222799e-06,2.5978211967457678e-06,1.3031572731459482e-06,2.6782847265802316e-07,3.2688607088792577e-10,5.754008308564323e-07,1.3383135484158124e-13,3.264671401963366e-09,7.991184205186264e-14,6.426906203913094e-14,8.184814296310646e-14,8.710296617683703e-15,1.0465661229816712e-14,4.8644157044145295e-08,5.3665348946551645e-08,1.5992001881783614e-14,1.181189204819058e-07,3.660824031509302e-15,2.2798513451330085e-14,6.00114205675844e-08,5.128779895931255e-15,2.242998084224817e-17,2.0488301466105766e-10
5.479296534476338e-08,0.11224770783720263,0.9,0.0,0.0,0.0,0.0,0.09998521217931776,4.4259412737805616e-06,1.895462002801405e-06,2.16603998489797e-06,2.728214124750417e-06,7.940685598071162e-07,2.4227860983138114e-06,1.8050372568474557e-06,1.9141908283893323e-06,2.0126075051324857e-06,2.2558440378453436e-06,1.5110882356890935e-06,2.066554512589742e-06,8.534171757795487e-09,6.31977373490985e-08,2.3775379077940075e-08,4.1107590202957594e-09,3.078862410078747e-06,1.1897926679403554e-06,2.703625390981529e-06,1.3503595624187776e-06,2.800967233507919e-07,3.3223314624293524e-10,5.991563153914069e-07,1.3720029786543423e-13,3.3807767074312378e-09,8.167916889395326e-14,6.582983851232936e-14,8.374528216583094e-14,9.109249324849151e-15,1.0834952420186805e-14,5.146624245044098e-08,5.690833554873385e-08,1.6345742095734974e-14,1.2345386820053046e-07,3.826154012553458e-15,2.335226450031717e-14,6.280896812908498e-08,5.367847628232031e-15,2.324243853646292e-17,2.223859143296587e-10
5.5984665804036334e-08,0.11224776942840535,0.9,0.0,0.0,0.0,0.0,0.09998488841958501,4.535125624569741e-06,1.91313616908154e-06,2.204764521918323e-06,2.787175455599962e-06,7.977270115675218e-07,2.477725947305122e-06,1.8336500348867255e-06,1.9489391568007e-06,2.056375167410906e-06,2.3112864954001816e-06,1.5378871454814874e-06,2.1156872045907844e-06,8.613748370462905e-09,6.37888317610882e-08,2.388553340166501e-08,4.129783696867163e-09,3.18472891540406e-06,1.2273584796393086e-06,2.811163300378773e-06,1.3980113034649601e-06,2.926462445962184e-07,3.375015445821464e-10,6.232943790464721e-07,1.405843851691961e-13,3.497884076143364e-09,8.344407848935787e-14,6.739469940631665e-14,8.564399221481018e-14,9.517346367104031e-15,1.1207390955098321e-14,5.4377135839519e-08,6.026429139931564e-08,1.6699001311092833e-14,1.289054307011865e-07,3.9950969068239e-15,2.3907468737934914e-14,6.567373493000431e-08,5.612658275090415e-15,2.4062632573834904e-17,2.4094385369065886e-10
5.717636626330929e-08,0.11224783135549393,0.9,0.0,0.0,0.0,0.0,0.09998456454604043,4.644795613996259e-06,1.9302497237414764e-06,2.2431890160148336e-06,2.84605470070031e-06,8.01188907663542e-07,2.53270889946888e-06,1.8618392045649528e-06,1.983424979407959e-06,2.100142631152376e-06,2.3670265489737666e-06,1.564461313259864e-06,2.16494543047404e-06,8.6908008712223e-09,6.436117710945893e-08,2.3989769546479943e-08,4.1477863124483435e-09,3.2914603494576996e-06,1.2650930307646697e-06,2.920418102961492e-06,1.4460982393995758e-06,3.054772642245057e-07,3.4269195450659106e-10,6.478093751488849e-07,1.43983500506923e-13,3.6159593997048667e-09,8.520651684254661e-14,6.896354699982349e-14,8.754417740100846e-14,9.934595045192265e-15,1.1582869724083626e-14,5.737702964115468e-08,6.373415950737575e-08,1.7051768720455574e-14,1.3447344760095545e-07,4.167647700659292e-15,2.4464091521150862e-14,6.860589493025191e-08,5.863226635458173e-15,2.489031754919355e-17,2.605943080422999e-10
5.8368066722582246e-08,0.112247893613525,0.9,0.0,0.0,0.0,0.0,0.09998424055780733,4.754947523766768e-06,1.9468204415507473e-06,2.2813167293442178e-06,2.9048501651368533e-06,8.044648004916985e-07,2.5877322286409115e-06,1.8896085831943523e-06,2.017650092511002e-06,2.1439098975972346e-06,2.423065114307266e-06,1.5908126229484087e-06,2.21432615437576e-06,8.765409289644732e-09,6.491536785257772e-08,2.4088405238459978e-08,4.164821739693584e-09,3.399027326263072e-06,1.3029872551008855e-06,3.0313733161539123e-06,1.494606565344261e-06,3.185899959966127e-07,3.478050786643247e-10,6.726957071688776e-07,1.473975284079821e-13,3.734969745101146e-09,8.696643321976148e-14,7.053628452444658e-14,8.944574345640047e-14,1.0361002202016955e-14,1.1961285301280668e-14,6.046608268046136e-08,6.731885083226746e-08,1.7404034168963542e-14,1.40157755128022e-07,4.3438012753747546e-15,2.5022098544406127e-14,7.160561791254e-08,6.119567150957055e-15,2.572525583755084e-17,2.813751344276899e-10
5.95597671818552e-08,0.11224795619769683,0.9,0.0,0.0,0.0,0.0,0.09998391645403883,4.865577660419689e-06,1.962865533729419e-06,2.3191508979088344e-06,2.9635602570374533e-06,8.07564675930144e-07,2.6427932498679673e-06,1.9169620580338837e-06,2.0516162829976705e-06,2.187676968060088e-06,2.4794030688034176e-06,1.6169429426782788e-06,2.263826370752289e-06,8.837651117961908e-09,6.545197960139196e-08,2.418174114662896e-08,4.180941905330129e-09,3.5074014646634113e-06,1.3410325731589521e-06,3.144012786243712e-06,1.5435229140963475e-06,3.319846398164282e-07,3.528416325922594e-10,6.979478296902316e-07,1.5082635417320262e-13,3.854883307449413e-09,8.872377997309233e-14,7.211281617913747e-14,9.134859753899538e-14,1.0796574229550305e-14,1.2342537797505234e-14,6.364442155379499e-08,7.10192453827686e-08,1.775578811912231e-14,1.4595818633055887e-07,4.523552413740881e-15,2.5581455844763164e-14,7.467306952358768e-08,6.3816939094066155e-15,2.656721734753886e-17,3.033245621737723e-10
6.075146764112816e-08,0.11224801910334455,0.9,0.0,0.0,0.0,0.0,0.09998359223391691,4.97668235520201e-06,1.9784016658151883e-06,2.3566947315113947e-06,3.0221834820166756e-06,8.104979837526277e-07,2.6978893189773706e-06,1.943903580277814e-06,2.0853253283437863e-06,2.231443843930278e-06,2.536041252821889e-06,1.6428541249200072e-06,2.3134431047930696e-06,8.907601391512002e-09,6.597156971722193e-08,2.4270061798909946e-08,4.196195948338371e-09,3.616555348203263e-06,1.3792208660459149e-06,3.2583206782701e-06,1.5928343422523634e-06,3.456613819407355e-07,3.5780234360894e-10,7.235602492992156e-07,1.542698638710356e-13,3.9756693648800586e-09,9.047851237416194e-14,7.369304714333138e-14,9.325264821793359e-14,1.1241317075669661e-14,1.2726530719091057e-14,6.691214194936648e-08,7.483619327223305e-08,1.81070216175161e-14,1.5187457127430782e-07,4.706895806106228e-15,2.614212980657076e-14,7.780841131591921e-08,6.649620648403141e-15,2.7415979282296804e-17,3.2648118369791525e-10
6.313486855967407e-08,0.11224814586106022,0.9,0.0,0.0,0.0,0.0,0.09998294344147919,5.2003008669441e-06,2.008011085330651e-06,2.4309241018759616e-06,3.1391638105445657e-06,8.159001824183914e-07,2.8081762254913627e-06,1.9965668578561043e-06,2.1519790464681283e-06,2.318977017825852e-06,2.650221492934173e-06,1.6940264093019338e-06,2.4130143823905854e-06,9.040915589914724e-09,6.696182665356753e-08,2.443271977187363e-08,4.224289153613452e-09,3.837097284506338e-06,1.4559960599880486e-06,3.4918799251587555e-06,1.6925927030319444e-06,3.738618391333271e-07,3.674991989062688e-10,7.758442707421562e-07,1.6120048315351287e-13,4.219741240876978e-09,9.397996888850651e-14,7.686423268721687e-14,9.706398060831391e-14,1.2158336835061097e-14,1.3502368053214293e-14,7.37159629490551e-08,8.282300598277005e-08,1.8807894182659687e-14,1.6405450882220483e-07,5.084337685796039e-15,2.726729501209569e-14,8.42833914392484e-08,7.20292728920523e-15,2.913304835057804e-17,3.7657214049790937e-10
6.527992938636539e-08,0.11224826099827115,0.9,0.0,0.0,0.0,0.0,0.09998235912270667,5.4031442129073526e-06,2.033075535132059e-06,2.496769252982992e-06,3.2441358459299595e-06,8.202773076018737e-07,2.9075285986228435e-06,2.0425956797143006e-06,2.2111055953954017e-06,2.3977562243055694e-06,2.754018208920199e-06,1.7393502829964984e-06,2.5029978209047766e-06,9.153766401904503e-09,6.780008175968913e-08,2.456451328063384e-08,4.2470519001209924e-09,4.037995148264742e-06,1.525509844825567e-06,3.7076365855684653e-06,1.7836047624343594e-06,4.0020862321706293e-07,3.7597448721976313e-10,8.240780879067487e-07,1.6748713217697372e-13,4.442102353909522e-09,9.712194434440535e-14,7.973002054216436e-14,1.0049738325383479e-13,1.3015069632301092e-14,1.4209090769203534e-14,8.014545748861057e-08,9.041770102943853e-08,1.9436820607459048e-14,1.7541125495312208e-07,5.436265925544704e-15,2.8284116696753586e-14,9.034459634621098e-08,7.720869973426408e-15,3.0699574207232706e-17,4.2617688709653393e-10
6.742499021305671e-08,0.11224837711022685,0.9,0.0,0.0,0.0,0.0,0.09998177441544566,5.607469187007573e-06,2.0567269674415153e-06,2.5617224377062035e-06,3.348807120844802e-06,8.242400967838943e-07,3.0069552235308945e-06,2.08735356570008e-06,2.2694262074233794e-06,2.476534825363225e-06,2.858799171017844e-06,1.78399225883719e-06,2.5933139524308183e-06,9.26025520828147e-09,6.859107998689683e-08,2.4683831368407726e-08,4.267660195424257e-09,4.241033225290699e-06,1.5953791778525225e-06,3.928566250414318e-06,1.8757135774725981e-06,4.274717004562858e-07,3.842157872950059e-10,8.733962888316445e-07,1.7381961995712452e-13,4.666857710448315e-09,1.0025487134878138e-13,8.260636544879696e-14,1.0393330387419089e-13,1.3901588793377808e-14,1.49233333568895e-14,8.686475239777299e-08,9.840198640642405e-08,2.0063945065350346e-14,1.8714093078620085e-07,5.7997468485931985e-15,2.9304697846423037e-14,9.662809530210594e-08,8.25780262197712e-15,3.228497823364874e-17,4.803088071501265e-10
6.957005103974803e-08,0.11224849417405225,0.9,0.0,0.0,0.0,0.0,0.09998118931584801,5.81325527018283e-06,2.07904500121051e-06,2.6258014261595533e-06,3.4531718141857152e-06,8.278277297631128e-07,3.106442097961021e-06,2.13086517109556e-06,2.3269509088622856e-06,2.55531283184222e-06,2.9645680935902385e-06,1.8279625912187215e-06,2.6839465796488907e-06,9.360740487422233e-09,6.933748410669397e-08,2.4791853714809623e-08,4.28631777514743e-09,4.44608183518257e-06,1.6655703971249758e-06,4.1545869022037395e-06,1.968857311268486e-06,4.556516905176775e-07,3.922276379444054e-10,9.237688065597038e-07,1.8019730929398027e-13,4.893862050636835e-09,1.0337857571865821e-13,8.549275115471401e-14,1.0737125832981743e-13,1.4817913823836953e-14,1.5644639404921856e-14,9.387344398417799e-08,1.0677986361471154e-07,2.0689232679964167e-14,1.9924245982965562e-07,6.174746841940209e-15,3.0328855429798526e-14,1.0313468812133949e-07,8.813793175326178e-15,3.3888196017572555e-17,5.392049775435475e-10
7.171511186643936e-08,0.11224861216791063,0.9,0.0,0.0,0.0,0.0,0.09998060382030013,6.020482192855313e-06,2.100104768709161e-06,2.6890237133322224e-06,3.5572247772726256e-06,8.310756798525032e-07,3.2059756141310916e-06,2.1731554279644774e-06,2.3836896275858507e-06,2.6340902553869037e-06,3.0713283890667035e-06,1.8712713803209327e-06,2.7748798480700383e-06,9.455560516757866e-09,7.004180683844122e-08,2.4889648402063912e-08,4.303209101091315e-09,4.6530187885946384e-06,1.7360530251410322e-06,4.385619190310408e-06,2.062977611485082e-06,4.847490857999925e-07,4.000146290153106e-10,9.751661663500915e-07,1.8661957073785945e-13,5.1229785202909195e-09,1.0649290340799732e-13,8.838867234248712e-14,1.108107761302428e-13,1.576406008817316e-14,1.6372578868371537e-14,1.0117089274356265e-07,1.1555509125217811e-07,2.131265260366477e-14,2.1171474673825525e-07,6.56123170856358e-15,3.135641028960199e-14,1.0986513512145939e-07,9.38890619558852e-15,3.550822312628882e-17,6.031056349535298e-10
7.386017269313068e-08,0.11224873107100865,0.9,0.0,0.0,0.0,0.0,0.09998001792540956,6.229129932577622e-06,2.1199771686654276e-06,2.7514065198066855e-06,3.6609614696621795e-06,8.340160652962259e-07,3.3055425509651927e-06,2.2142494703096198e-06,2.439652193202182e-06,2.7128671084421148e-06,3.179083185058114e-06,1.9139285744288533e-06,2.8660982481349573e-06,9.545034512512653e-09,7.070641931504315e-08,2.4978182493745397e-08,4.318501188606595e-09,4.861728881222463e-06,1.806799466921176e-06,4.621586297064318e-06,2.1580194137287875e-06,5.147642550362503e-07,4.075813876042805e-10,1.0275594914422717e-06,1.9308578251624343e-13,5.3540781022016e-09,1.0959771858567162e-13,9.129363469615464e-14,1.142514001652173e-13,1.6740038927136306e-14,1.7106746287802943e-14,1.0875624079077815e-07,1.2473119899533916e-07,2.1934177632989134e-14,2.2455667958469582e-07,6.959166737837046e-15,3.238718716629349e-14,1.1682015797048482e-07,9.983202939061842e-15,3.714411172262738e-17,6.722540392299623e-10
7.6005233519822e-08,0.11224885086348066,0.9,0.0,0.0,0.0,0.0,0.09997943162799239,6.439178711677772e-06,2.138729104954034e-06,2.8129667927218413e-06,3.7643779010985587e-06,8.36677967095491e-07,3.405130066412815e-06,2.254172565624711e-06,2.494848337255223e-06,2.7916434042512405e-06,3.2878353403069033e-06,1.955943972217353e-06,2.9575866164217458e-06,9.629463704379874e-09,7.13335590656821e-08,2.5058331600065402e-08,4.3323452593712784e-09,5.072103427039739e-06,1.8777847369501145e-06,4.8624138128873965e-06,2.2539307561738903e-06,5.456974468236617e-07,4.149325654490944e-10,1.0809205070871777e-06,1.9959533046064925e-13,5.587039091593576e-09,1.1269290189724557e-13,9.420715493934982e-14,1.1769268643882248e-13,1.7745857772686538e-14,1.784675914648547e-14,1.1662842808459292e-07,1.3431150063177477e-07,2.255378386085909e-14,2.377671319111218e-07,7.368516769133495e-15,3.342101471171493e-14,1.2400044053828587e-07,1.0596741429107734e-14,3.879496737459776e-17,7.46896342850361e-10
7.815029434651332e-08,0.11224897152636049,0.9,0.0,0.0,0.0,0.0,0.09997884492506165,6.650608994904032e-06,2.1564237119292883e-06,2.8737212069559467e-06,3.867470578928162e-06,8.390877169179764e-07,3.504725689853978e-06,2.292950052286462e-06,2.549287693454871e-06,2.8704191568529597e-06,3.39758745958254e-06,1.9973272250016834e-06,3.0493301360555732e-06,9.709132350071168e-09,7.192533755211621e-08,2.5130888552573923e-08,4.34487823846106e-09,5.284039826863583e-06,1.948986211813184e-06,5.108029619612783e-06,2.3506626045598304e-06,5.775487930836957e-07,4.220728273962234e-10,1.1352215430231431e-06,2.0614760793316282e-13,5.821746611308855e-09,1.157783488895337e-13,9.71287608479639e-14,1.21134203806414e-13,1.878152026066137e-14,1.85922563515968e-14,1.2478620755707742e-07,1.4429910623192638e-07,2.3171450361510907e-14,2.513449645849724e-07,7.789246249377672e-15,3.4457725493730817e-14,1.3140662974996727e-07,1.1229576529190542e-14,4.0459946043175517e-17,8.272814659445783e-10
8.029535517320464e-08,0.11224909304151295,0.9,0.0,0.0,0.0,0.0,0.09997825781381645,6.863401487070564e-06,2.173120566766214e-06,2.933686166517549e-06,3.970236460651252e-06,8.412691568957933e-07,3.6043173145942515e-06,2.3306072825658876e-06,2.6029797979353245e-06,2.949194381076715e-06,3.5083419075702785e-06,2.0380878389536246e-06,3.14131433636449e-06,9.784308691365637e-09,7.248374726993352e-08,2.5196571226525286e-08,4.3562241052662525e-09,5.497441170475933e-06,2.020383406989723e-06,5.358363781614783e-06,2.448168687278753e-06,6.103183124514512e-07,4.2900684090348605e-10,1.190435534479892e-06,2.1274201575327652e-13,6.0580921647704364e-09,1.1885396858987026e-13,1.00057991238815e-13,1.2457553371480545e-13,1.984702634114507e-14,1.934289683391058e-14,1.3322815919393375e-07,1.5469693349796645e-07,2.378715890621849e-14,2.6528902747088434e-07,8.221319284875488e-15,3.549715599233265e-14,1.390393364396671e-07,1.1881760015957508e-14,4.213825124342792e-17,9.136609766991238e-10
8.244041599989596e-08,0.11224921539158948,0.9,0.0,0.0,0.0,0.0,0.09997767029163154,7.077537130704929e-06,2.1888758898167985e-06,2.9928778061205725e-06,4.0726729109778345e-06,8.43243874775454e-07,3.703893190450949e-06,2.3671695707423315e-06,2.655934089539891e-06,3.0279690925370568e-06,3.620100821856489e-06,2.0782351772842756e-06,3.2335250918692156e-06,9.855245856193503e-09,7.301066844917683e-08,2.5256029614796833e-08,4.3664951163725975e-09,5.71221586863254e-06,2.091957774828017e-06,5.6133484439460636e-06,2.546405339770874e-06,6.440059135962467e-07,4.357392664825872e-10,1.2465360218781588e-06,2.1937796212493812e-13,6.295973222580074e-09,1.2191968222049336e-13,1.0299439593713685e-13,1.2801626994567866e-13,2.094237238660426e-14,2.0098358252750456e-14,1.4195270316889724e-07,1.6550771837235e-07,2.4400893706010122e-14,2.7959816094135466e-07,8.664699688143754e-15,3.653914658821577e-14,1.4689913620273478e-07,1.2553340652181979e-14,4.382913136654927e-17,1.0062889767172587e-09
