Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524)
3.2238905814249835e-07,0.1122662354287156,0.9,0.0,0.0,0.0,0.0,0.09990924473931775,3.623712002054834e-05,2.451284751205484e-06,7.157923140678088e-06,1.3534334447427297e-05,8.616682258550797e-07,1.3425937577613331e-05,3.4512506746607263e-06,5.600568391618859e-06,1.1843741444168714e-05,2.230388207376086e-05,4.223739896634489e-06,1.3263854582262097e-05,1.1036722337557766e-08,8.178675108115268e-08,2.581085834384249e-08,4.463166871719084e-09,3.0353276821426972e-05,1.026945559459677e-05,5.432503752117518e-05,1.4695690703696724e-05,9.75208875827892e-06,6.354842441903187e-10,9.766507806053271e-06,1.1222803968766334e-12,3.359441034467982e-08,4.0482567578405e-13,4.221278188945712e-13,4.636477990535161e-13,3.168622981983516e-13,1.0670485806067754e-13,2.2628210547703304e-06,4.103232588424364e-06,8.108923349510572e-14,3.901914916157909e-06,1.2081862644826933e-13,1.4988286796727878e-13,2.4577293730889087e-06,2.098510610556953e-13,2.529450125495519e-16,1.1842236579370031e-07,4.808477361266556e-17,1.6203807947900832e-08,3.015249642618315e-17,1.0398331871355764e-18,1.1194168618421797e-19,5.161916742400456e-17,1.4558692242165778e-17,1.0608775438324588e-08,2.6505696798702934e-18,2.2021799615696282e-17,7.466322525868187e-19,6.208847554911099e-18,2.69314102357555e-14,1.9412356058888703e-19,6.221248441396734e-11,5.556825739618274e-18,8.297029185318285e-08,1.7700310788859267e-13,2.8528219073207225e-19,2.3705288041782394e-18
3.276984826634277e-07,0.1122666649284802,0.9,0.0,0.0,0.0,0.0,0.09990767233775745,3.6947590367888247e-05,2.451315899799786e-06,7.226473983379153e-06,1.3703997602418932e-05,8.616569457997859e-07,1.36017626156223e-05,3.4531102017471738e-06,5.626019590716132e-06,1.2039098380334208e-05,2.2846200947547713e-05,4.241467740033061e-06,1.3463299923008407e-05,1.1036862588637715e-08,8.178779447746871e-08,2.5810520455214152e-08,4.4631390067694026e-09,3.085170281098412e-05,1.0450695936463456e-05,5.5733261688435336e-05,1.4968898792178758e-05,1.0059353350358047e-05,6.358316991801231e-10,9.970601160332598e-06,1.1442616067019925e-12,3.4146174697866484e-08,4.0989245368450255e-13,4.2846686935893837e-13,4.697105053819789e-13,3.2683946431329834e-13,1.0845495118994113e-13,2.3222367237637974e-06,4.2493309780092314e-06,8.210574923051385e-14,4.0214993895712904e-06,1.245189958947956e-13,1.5213662064555355e-13,2.539279054736407e-06,2.168098677894126e-13,2.5764748893571454e-16,1.2496797192956563e-07,4.9089529255577397e-17,1.7301538931598702e-08,3.068463567477052e-17,1.0859953935855849e-18,1.181772610405385e-19,5.360950240721049e-17,1.5296530833436803e-17,1.1317828196078395e-08,2.7590020208339085e-18,2.284977228658697e-17,7.862479842702278e-19,6.517477585969348e-18,2.7969845173914436e-14,2.0544070263932962e-19,6.736412057594616e-11,5.833579698841138e-18,8.710387875690006e-08,1.8029378448065667e-13,3.001685902790972e-19,2.4862887373327525e-18
3.3300790718435706e-07,0.11226709619333157,0.9,0.0,0.0,0.0,0.0,0.09990609759393687,3.765938538101435e-05,2.4513400837229464e-06,7.294686862509727e-06,1.3872168245275373e-05,8.616456672375878e-07,1.3776033581443399e-05,3.4548086075903633e-06,5.650553597836334e-06,1.2234476516968667e-05,2.339358568249392e-05,4.258540962581168e-06,1.3661583229796806e-05,1.1036971482347162e-08,8.178860493118163e-08,2.5810182609416696e-08,4.463111581654572e-09,3.134737196978832e-05,1.0631933332506023e-05,5.7152531725972854e-05,1.5242107304782294e-05,1.0370558880686432e-05,6.361495668175476e-10,1.0174799436230603e-05,1.1662829339905009e-12,3.469486204304532e-08,4.149143762098655e-13,4.34768673709734e-13,4.757192897647832e-13,3.369442695699824e-13,1.1019528312846023e-13,2.3817642958645208e-06,4.39780191052628e-06,8.311332280319325e-14,4.142556092156973e-06,1.2826479966972756e-13,1.543772422536261e-13,2.6220417683348143e-06,2.2387196297280168e-13,2.623499709420976e-16,1.3174910764497783e-07,5.009479849566213e-17,1.845186376255149e-08,3.121676569267964e-17,1.1334339771653517e-18,1.2465090808983316e-19,5.563939981314003e-17,1.6057523017975276e-17,1.2060279260041455e-08,2.869736268225152e-18,2.369376846305962e-17,8.271694540241878e-19,6.835605954181841e-18,2.902892301664109e-14,2.172184944202342e-19,7.284239818382668e-11,6.11883923482824e-18,9.135916686346909e-08,1.835844661829425e-13,3.1553568686669784e-19,2.6055375559689605e-18
3.383173317052864e-07,0.1122675292029945,0.9,0.0,0.0,0.0,0.0,0.09990452052114997,3.8372444814611066e-05,2.4513582620874675e-06,7.362578005140405e-06,1.403885946003344e-05,8.616343928736722e-07,1.3948772449097126e-05,3.4563594393669063e-06,5.6742027794206356e-06,1.2429876347487562e-05,2.394600284736606e-05,4.274983657172262e-06,1.3858706908921016e-05,1.103705333680817e-08,8.178921451897375e-08,2.580984488840496e-08,4.4630846060410486e-09,3.184027955028129e-05,1.081316777492689e-05,5.8582717931527097e-05,1.551531548025262e-05,1.0685668645724438e-05,6.364403407418623e-10,1.0379093507061764e-05,1.1883425083984976e-12,3.524046717632592e-08,4.198918367201982e-13,4.41033310104939e-13,4.816749135904876e-13,3.4717551287484734e-13,1.1192583747811391e-13,2.4413861541845875e-06,4.548632200951557e-06,8.411203260481946e-14,4.2650715372272035e-06,1.320556171241499e-13,1.566047599845594e-13,2.7060104032030403e-06,2.3103673265705944e-13,2.6705244567898577e-16,1.3876953139176596e-07,5.110053654709747e-17,1.9656236337866282e-08,3.174888654990373e-17,1.1821621109567324e-18,1.3136749993094198e-19,5.770887897122083e-17,1.6841936689355375e-17,1.2837031281030467e-08,2.982772600775757e-18,2.45538183518884e-17,8.694125849766443e-19,7.163340091566953e-18,3.010865252254755e-14,2.294675163332786e-19,7.866169069522445e-11,6.4126998378825e-18,9.573703831560103e-08,1.8687514382551853e-13,3.3138916532135703e-19,2.7283135519517753e-18
3.489361807471451e-07,0.11226840037832067,0.9,0.0,0.0,0.0,0.0,0.0999013594419421,3.980212604453627e-05,2.4513798064091992e-06,7.497453879421235e-06,1.436785536930047e-05,8.616118644173353e-07,1.4289742313961852e-05,3.4590670091679134e-06,5.718970630417949e-06,1.2820743021621199e-05,2.506580129996108e-05,4.306069429296661e-06,1.4249486867642497e-05,1.1037150353376975e-08,8.178993826087854e-08,2.5809170049616832e-08,4.463032025286473e-09,3.2817795671275375e-05,1.1175627770607798e-05,6.147533862671824e-05,1.6061728266450374e-05,1.1327456538453311e-05,6.36949558143932e-10,1.0787936313903093e-05,1.232569230251552e-12,3.632241522057337e-08,4.2971492808621163e-13,4.5345145083763894e-13,4.934297431644352e-13,3.6801258995872737e-13,1.1535756441043687e-13,2.560845430234122e-06,4.8573180181288566e-06,8.608317103511259e-14,4.514425266439794e-06,1.397706278896435e-13,1.610206135827797e-13,2.877537072001413e-06,2.456718465454495e-13,2.7645732985678437e-16,1.5354310056960992e-07,5.311325844586086e-17,2.223297627050645e-08,3.281310078519108e-17,1.2835388678345967e-18,1.4554901520256982e-19,6.196663687764815e-17,1.8482087025544863e-17,1.4497069559568938e-08,3.2157516657348256e-18,2.6322175486849176e-17,9.57926533774369e-19,7.848052384047773e-18,3.233009305956787e-14,2.5542174913077214e-19,9.138254071696941e-11,7.026601572595796e-18,1.0486390833112907e-07,1.9345645617555954e-13,3.645776384084787e-19,2.9845993412950304e-18
3.58493144884818e-07,0.11226919021059518,0.9,0.0,0.0,0.0,0.0,0.0998985066392738,4.109259963548038e-05,2.4513858868411594e-06,7.617880348494951e-06,1.4659020970488446e-05,8.615916191207095e-07,1.459159749358279e-05,3.4611132758084957e-06,5.756538152947304e-06,1.3172601996919375e-05,2.609049778233477e-05,4.332114237589426e-06,1.4597254265841037e-05,1.1037177744040334e-08,8.179014445375487e-08,2.580856360043284e-08,4.4629862784974885e-09,3.3688086234455964e-05,1.15018315974974e-05,6.411480376966191e-05,1.6553492844902624e-05,1.1918060070379045e-05,6.373362052160288e-10,1.115614569868585e-05,1.2724865807226829e-12,3.728559549162822e-08,4.384075277062691e-13,4.645016770938407e-13,5.038349746141148e-13,3.871866595386654e-13,1.1841258003589838e-13,2.668517272530215e-06,5.143071635348236e-06,8.782765398123202e-14,4.7436995006207476e-06,1.468639353998993e-13,1.6495042096054074e-13,3.035964334062366e-06,2.591884667000734e-13,2.8492160135923235e-16,1.6769465793228768e-07,5.492593407519216e-17,2.475161372468329e-08,3.377086201080752e-17,1.3793169978063034e-18,1.5919216560894497e-19,6.593404438613807e-17,2.0040958791326467e-17,1.611755084303117e-08,3.433306692714954e-18,2.7968624930409054e-17,1.042264910655022e-18,8.498202641385534e-18,3.440004794578727e-14,2.804990078201892e-19,1.0414884656663475e-10,7.60946897052654e-18,1.1350556447275199e-07,1.9937955383446505e-13,3.9616625334209885e-19,3.2276970574462074e-18
3.6805010902249083e-07,0.112269985403761,0.9,0.0,0.0,0.0,0.0,0.0998956464981108,4.2386321771873466e-05,2.4513824820009293e-06,7.737464319191401e-06,1.4945591527698426e-05,8.615714074676926e-07,1.4888832885507465e-05,3.4628457941628874e-06,5.7916937034856155e-06,1.3524538541229562e-05,2.713098478583815e-05,4.356452197311321e-06,1.494131716324037e-05,1.1037162428926184e-08,8.179003337159476e-08,2.5807958159140443e-08,4.462942024050705e-09,3.4549394291608e-05,1.1828025754047021e-05,6.67877822436492e-05,1.7045248337582947e-05,1.252076521491963e-05,6.376653260269631e-10,1.1524554996537814e-05,1.3125015200580205e-12,3.823875181538215e-08,4.469620344847418e-13,4.754331808446133e-13,5.140798905564005e-13,4.0675245001983265e-13,1.21435799431122e-13,2.776248625356979e-06,5.436263842811365e-06,8.954460642633283e-14,4.97749537551583e-06,1.5409670308289019e-13,1.6883836722067452e-13,3.1981890159725863e-06,2.730282755940409e-13,2.9338571175756627e-16,1.8267833519806999e-07,5.673958552240012e-17,2.7468284644983957e-08,3.4728593242921874e-17,1.4794705504153945e-18,1.7369827645000214e-19,7.002974015618699e-17,2.1679757361662266e-17,1.7863381762454787e-08,3.6583196665907806e-18,2.966709055575947e-17,1.1311242930664057e-18,9.181095916564208e-18,3.65369369806928e-14,3.072691133429777e-19,1.1825938297953077e-10,8.221644180991739e-18,1.2255676554586075e-07,2.05302542060796e-13,4.294158697456298e-19,3.482800592879101e-18
3.776070731601637e-07,0.11227078585689575,0.9,0.0,0.0,0.0,0.0,0.09989277909629428,4.368300826026357e-05,2.451371899644595e-06,7.856261935536243e-06,1.522763929596498e-05,8.615512320158979e-07,1.5181576633109108e-05,3.4643107005121575e-06,5.824589290302899e-06,1.387655521602751e-05,2.8187071802455403e-05,4.379194712743124e-06,1.5281700260611922e-05,1.1037114796321784e-08,8.17896821958675e-08,2.5807353799431903e-08,4.462899249636369e-09,3.540171964907253e-05,1.2154210207508366e-05,6.94936389711406e-05,1.75369928617256e-05,1.3135375899019816e-05,6.379454109402698e-10,1.1893133290993109e-05,1.3526052254432477e-12,3.918188452790529e-08,4.553806210431253e-13,4.862467575579515e-13,5.241689295569649e-13,4.26703543466861e-13,1.2442722396576563e-13,2.883958015439371e-06,5.736817385802485e-06,9.123446128108806e-14,5.215738198708361e-06,1.6146660131510075e-13,1.726847314888314e-13,3.364170383886953e-06,2.8718775664888743e-13,3.0184962919409125e-16,1.985147550017527e-07,5.85540611153118e-17,3.039169254654623e-08,3.568629445771516e-17,1.5840702209412572e-18,1.8909573141166231e-19,7.425372187121415e-17,2.339993884496618e-17,1.973995399341876e-08,3.890786822618302e-18,3.141766661105823e-17,1.2245907878079098e-18,9.897319304655269e-18,3.874075703228777e-14,3.357948821867785e-19,1.3381049917175517e-10,8.863642802481632e-18,1.3202162959989774e-07,2.1122539817524385e-13,4.643570285865476e-19,3.750117994638079e-18
3.8716403729783654e-07,0.1122715914729093,0.9,0.0,0.0,0.0,0.0,0.09988990451162874,4.498239191183734e-05,2.451355914888282e-06,7.974320534986532e-06,1.55052353941674e-05,8.615310938782162e-07,1.546995540879654e-05,3.4655473891817093e-06,5.855367576254367e-06,1.4228654487275958e-05,2.925856977194564e-05,4.400445914279452e-06,1.5618430306778364e-05,1.1037042840843826e-08,8.178915029456846e-08,2.5806750557359095e-08,4.462857936310734e-09,3.6245067725602046e-05,1.2480384926762025e-05,7.22317686417235e-05,1.802872494965949e-05,1.3761701223906753e-05,6.381837093680073e-10,1.2261854217063912e-05,1.3927894020312327e-12,4.011500022907368e-08,4.636654270742525e-13,4.969432678247901e-13,5.341064790445212e-13,4.470336907674198e-13,1.2738687554344874e-13,2.9915694090725985e-06,6.044655034908855e-06,9.289764464891045e-14,5.4583543931146884e-06,1.689713352309472e-13,1.7648981603142392e-13,3.533867980405305e-06,3.0166341724292777e-13,3.1031332767405294e-16,2.1522415542985988e-07,6.036923084982412e-17,3.353059028937728e-08,3.664396538661896e-17,1.6931851509380723e-18,2.0541288635684178e-19,7.860589470990844e-17,2.5202935142633537e-17,2.175268597711115e-08,4.130705096440746e-18,3.3220186074628145e-17,1.3227487300121444e-18,1.0647443615907164e-17,4.101146217516173e-14,3.661393658937861e-19,1.509021923411692e-10,9.535972141023866e-18,1.4190400678667486e-07,2.1714810450282186e-13,5.010195992246552e-19,4.029851388940965e-18
3.967210014355094e-07,0.11227240215876672,0.9,0.0,0.0,0.0,0.0,0.09988702282183805,4.628422152041864e-05,2.451335893435613e-06,8.091679570226581e-06,1.5778449822812337e-05,8.615109932886266e-07,1.5754093907210088e-05,3.4665894903546817e-06,5.884162427710383e-06,1.4580838724386325e-05,3.034529112956315e-05,4.4203031340571955e-06,1.5951535735926904e-05,1.1036952712151384e-08,8.178848334326232e-08,2.5806148442701214e-08,4.462818060750824e-09,3.707944874805969e-05,1.2806549881835182e-05,7.500159356154134e-05,1.8520443453099713e-05,1.4399555401372786e-05,6.383864092440299e-10,1.263069529314848e-05,1.4330462511393059e-12,4.103811088474582e-08,4.71818558022947e-13,5.075236259019226e-13,5.438968576259559e-13,4.6773680956192e-13,1.303147925995377e-13,3.099011901077839e-06,6.359699631063685e-06,9.45345759320062e-14,5.705271481523208e-06,1.766086443099681e-13,1.802539421626972e-13,3.7072416451845825e-06,3.164517904663009e-13,3.1877678750453714e-16,2.3282638751721748e-07,6.218498422126649e-17,3.689377340043628e-08,3.7601606042822346e-17,1.806882699679441e-18,2.2267802472613713e-19,8.308617759135922e-17,2.7090145216428613e-17,2.3907018514852774e-08,4.378069298178721e-18,3.5074597874543263e-17,1.425680750307536e-18,1.143202814449995e-17,4.334900892538894e-14,3.9836582753748196e-19,1.6963811045340308e-10,1.0239124704043955e-17,1.5220749179012609e-07,2.23070647212446e-13,5.394327190371951e-19,4.322197527268029e-18
4.0627796557318226e-07,0.11227321782481378,0.9,0.0,0.0,0.0,0.0,0.0998841341045275,4.7588260900955915e-05,2.451312886845887e-06,8.20837144994296e-06,1.6047351481566834e-05,8.614909299727456e-07,1.603411441866374e-05,3.4674657081946087e-06,5.911099433850746e-06,1.493311019951206e-05,3.144704984395075e-05,4.438857350139621e-06,1.6281046358419188e-05,1.1036849141282061e-08,8.178771651118237e-08,2.5805547442328037e-08,4.46277959632764e-09,3.790487707181756e-05,1.3132705043588889e-05,7.780256167235107e-05,1.9012147469150854e-05,1.5048757670478689e-05,6.385587910985936e-10,1.2999637350171799e-05,1.4733684404101701e-12,4.1951233068134405e-08,4.798420853027181e-13,5.179887898886494e-13,5.535443003400641e-13,4.888069815140176e-13,1.3321102752318353e-13,3.2062194178469367e-06,6.681874124183173e-06,9.614566793781532e-14,5.956418071370152e-06,1.8437630191349792e-13,1.8397744674791545e-13,3.884251531844298e-06,3.315494365601731e-13,3.2723999406615723e-16,2.5134091333284425e-07,6.400122754695981e-17,4.049007367158203e-08,3.8559216487120523e-17,1.9252284291526512e-18,2.4091933460996226e-19,8.769452327950214e-17,2.906293779075093e-17,2.6208410499777163e-08,4.632871782499635e-18,3.69810439494263e-17,1.5334678479376157e-18,1.2251626896729132e-17,4.575336912737571e-14,4.325377082436391e-19,1.9012555364400398e-10,1.0973578738447097e-17,1.6293543551533195e-07,2.28993015425756e-13,5.796247968992332e-19,4.627350131462227e-18
4.158349297108551e-07,0.11227403838473365,0.9,0.0,0.0,0.0,0.0,0.09988123843715127,4.889428798406375e-05,2.4512877054114716e-06,8.324422306264166e-06,1.6312008186545594e-05,8.614709033363689e-07,1.6310136473216772e-05,3.4682005397708877e-06,5.936296398186022e-06,1.5285471087131245e-05,3.256366144675982e-05,4.456193601893203e-06,1.6606993097096718e-05,1.1036735779023677e-08,8.178687689879717e-08,2.5804947540136583e-08,4.462742515733223e-09,3.8721370606088994e-05,1.345885038354098e-05,8.06341447226234e-05,1.9503836283690226e-05,1.5709132197998264e-05,6.387053614032032e-10,1.336866404343813e-05,1.5137490757808726e-12,4.285438731867215e-08,4.877380494554336e-13,5.283397531759907e-13,5.630529466398636e-13,5.102384490391249e-13,1.3607564629597556e-13,3.313130434104347e-06,7.011101606395933e-06,9.773132698184902e-14,6.211723839738174e-06,1.922721147221947e-13,1.8766067921950406e-13,4.064858121731312e-06,3.4695294410997496e-13,3.357029341556806e-16,2.7078680459018795e-07,6.581788002163284e-17,4.432835301600205e-08,3.951679638482686e-17,2.048286505999862e-18,2.601649381197255e-19,9.243077076793958e-17,3.1122663341769044e-17,2.8662334781020552e-08,4.895106694293108e-18,3.893931006443527e-17,1.6461894678401884e-18,1.3106777990856905e-17,4.822446355830295e-14,4.687185795579172e-19,2.1247547439837187e-10,1.1739806673878992e-17,1.7409095607614807e-07,2.3491520054475087e-13,6.216236374349163e-19,4.9454972403745355e-18
4.2539189384852797e-07,0.1122748637552031,0.9,0.0,0.0,0.0,0.0,0.09987833589698454,5.020209396520199e-05,2.451260972516059e-06,8.439852692205256e-06,1.657248668734035e-05,8.614509125666197e-07,1.6582276550401216e-05,3.468814886252305e-06,5.9598638027439966e-06,1.5637923463901464e-05,3.3694943054914284e-05,4.472391377563275e-06,1.6929407764532392e-05,1.1036615433889859e-08,8.178598535556594e-08,2.5804348716210362e-08,4.4627067909844626e-09,3.952895033239705e-05,1.3784985873781133e-05,8.34958365824587e-05,1.9995509329146852e-05,1.6380507964627215e-05,6.388299644829531e-10,1.3737761438950313e-05,1.5541816749758875e-12,4.374759760448627e-08,4.955084584638889e-13,5.385775374635796e-13,5.724268301566391e-13,5.320256116136939e-13,1.3890872540401503e-13,3.419687703601897e-06,7.347305340453203e-06,9.929195298869095e-14,6.471119518577461e-06,2.0029392235730823e-13,1.9130399906762772e-13,4.249022234869978e-06,3.6265893097438087e-13,3.44165597827099e-16,2.911827417536479e-07,6.763487302697344e-17,4.841749757676276e-08,4.047434572985134e-17,2.176119424784203e-18,2.804428443941299e-19,9.729477017949521e-17,3.327064236224594e-17,3.127427415968181e-08,5.164766537459248e-18,4.094926898323981e-17,1.7639235490940343e-18,1.3998007617141016e-17,5.076221363254343e-14,5.069721260246315e-19,2.368024765713544e-10,1.2538266911618028e-17,1.8567694908813479e-07,2.4083719573377284e-13,6.654563629169796e-19,5.276821173019999e-18
4.3494885798620083e-07,0.11227569385571755,0.9,0.0,0.0,0.0,0.0,0.09987542656109957,5.15114825044039e-05,2.4512331664352942e-06,8.554678216285038e-06,1.682885268378652e-05,8.614309567109895e-07,1.6850647845525513e-05,3.469326575621929e-06,5.9819052466171525e-06,1.5990469308751655e-05,3.484071338701947e-05,4.487524976494456e-06,1.724832287363764e-05,1.1036490254443519e-08,8.17850578777936e-08,2.5803750935992844e-08,4.4626723923619935e-09,4.0327639896825484e-05,1.4111111486913466e-05,8.638715168566167e-05,2.0487166152032612e-05,1.70627186401248e-05,6.389358782000823e-10,1.4106917660425396e-05,1.5946601426567698e-12,4.463089086704688e-08,5.031552871743642e-13,5.487031867987597e-13,5.816698705450128e-13,5.541630217006069e-13,1.417103497329699e-13,3.5258380034686376e-06,7.690408784289375e-06,1.008279395943277e-13,6.734536880138705e-06,2.0843959696539459e-13,1.9490777369759312e-13,4.43670503863759e-06,3.786640450151327e-13,3.526279786067915e-16,3.125470135887952e-07,6.945214896718384e-17,5.27664120713729e-08,4.143186468243994e-17,2.3087878834706863e-18,3.017809152880798e-19,1.0228644632531348e-16,3.550816529364087e-17,3.404971751223381e-08,5.4418406158493924e-18,4.3011120396593944e-17,1.8867465829758954e-18,1.4925840330614844e-17,5.336657467784715e-14,5.473621190030466e-19,2.632248133751026e-10,1.3369402215245402e-17,1.9769609730824903e-07,2.467589955259708e-13,7.11149383203347e-19,5.6215020649025914e-18
4.445058221238737e-07,0.11227652860837638,0.9,0.0,0.0,0.0,0.0,0.09987251050634458,5.282226897358663e-05,2.4512046532176855e-06,8.668910119671098e-06,1.708117084246705e-05,8.614110347196111e-07,1.7115360085715793e-05,3.46975081087581e-06,6.002517860099039e-06,1.634311050318481e-05,3.600079277496956e-05,4.501663847778022e-06,1.7563771476187425e-05,1.1036361891376027e-08,8.178410670866522e-08,2.5803154168585218e-08,4.462639290643395e-09,4.111746526272413e-05,1.443722719600232e-05,8.930762358713228e-05,2.0978806387385693e-05,1.775560244980907e-05,6.390258977969904e-10,1.4476122587137222e-05,1.6351787471759723e-12,4.550429663378189e-08,5.106804815327538e-13,5.587177622232869e-13,5.907858675205488e-13,5.766453803659594e-13,1.4448061370130357e-13,3.6315318919627424e-06,8.040335612406006e-06,1.0233967424443146e-13,7.0019087226114535e-06,2.167070426353276e-13,1.9847237659822724e-13,4.627868054549852e-06,3.9496496469854994e-13,3.6109006916277685e-16,3.348975171127347e-07,7.126965758097272e-17,5.738401435950031e-08,4.2389352845604396e-17,2.446351338489341e-18,3.2420691400511416e-19,1.0740558889113572e-16,3.783650988943329e-17,3.699415603784128e-08,5.72632099791206e-18,4.512461672486001e-17,2.0147336826823257e-18,1.589078531497655e-17,5.6037442871138997e-14,5.8995236551223795e-19,2.91864384426599e-10,1.4233651999334676e-17,2.1015087964868411e-07,2.5268059552944077e-13,7.587285639419239e-19,5.979714721734254e-18
4.5406278626154654e-07,0.11227736793771194,0.9,0.0,0.0,0.0,0.0,0.09986958780932544,5.4134279748608326e-05,2.451175712639619e-06,8.782555800720242e-06,1.732950481295981e-05,8.613911454918661e-07,1.737651938976692e-05,3.470100554709129e-06,6.021792695649783e-06,1.6695848831767494e-05,3.717500317153184e-05,4.514872906959453e-06,1.7875787025070417e-05,1.1036231607728699e-08,8.178314120607145e-08,2.580255838775871e-08,4.4626074571803584e-09,4.189845441431794e-05,1.4763332974530793e-05,9.225680362569826e-05,2.1470429738608755e-05,1.845900203440386e-05,6.391024061288331e-10,1.4845367594973301e-05,1.6757320984900555e-12,4.636784668723302e-08,5.180859567069758e-13,5.686223375025135e-13,5.997784957922621e-13,5.994675327385646e-13,1.4721961871420713e-13,3.7367234791815686e-06,8.397009734569834e-06,1.038275382899982e-13,7.273168855961077e-06,2.2509419504519366e-13,2.0199818579509232e-13,4.822473163449354e-06,4.115583995333494e-13,3.695518638434067e-16,3.5825175790683516e-07,7.308735613718482e-17,6.22792302221408e-08,4.334681017488019e-17,2.5888677045237717e-18,3.4774845864090337e-19,1.1265198580590519e-16,4.025692703032514e-17,4.011307962674198e-08,6.018198773172712e-18,4.7289534248558056e-17,2.147958617384118e-18,1.6893338486930085e-17,5.877470843620996e-14,6.348066955958714e-19,3.228467319305679e-10,1.5131442886478323e-17,2.230435795970323e-07,2.586019921736382e-13,8.082191396456719e-19,6.3516276843469634e-18
4.636197503992194e-07,0.1122782117705206,0.9,0.0,0.0,0.0,0.0,0.09986665854638972,5.5447351543828965e-05,2.4511465581722275e-06,8.895619290739806e-06,1.7573917243833085e-05,8.613712879203343e-07,1.7634228167219362e-05,3.4703868584702014e-06,6.039815096694515e-06,1.7048685982787515e-05,3.8363168154435924e-05,4.527212832076133e-06,1.8184403257341616e-05,1.1036100358140842e-08,8.178216851013705e-08,2.580196355338772e-08,4.46257686186851e-09,4.267063710488976e-05,1.508942879637967e-05,9.523425968512876e-05,2.196203596196079e-05,1.9172764304758824e-05,6.39167433217609e-10,1.521464533539312e-05,1.7163151274647629e-12,4.7221574783604567e-08,5.253735953149328e-13,5.784179955405899e-13,6.086513013805295e-13,6.226244632809566e-13,1.499274708716878e-13,3.841370210296147e-06,8.760355312153137e-06,1.0529190708559484e-13,7.54825208795984e-06,2.3359902110780955e-13,2.0548558252779312e-13,5.020482609299765e-06,4.284410903751429e-13,3.7801336033140006e-16,3.8262685076118895e-07,7.490520959617703e-17,6.746098834249839e-08,4.4304236966723947e-17,2.736393063577921e-18,3.7243296978431213e-19,1.1802555287597276e-16,4.2770636105055325e-17,4.34119733473774e-08,6.317460639784108e-18,4.950615874078992e-17,2.286493854813221e-18,1.7933998333436123e-17,6.157831930417288e-14,6.81988945519224e-19,3.5630103604944354e-10,1.6063183647659105e-17,2.363762930699578e-07,2.6452318251607554e-13,8.596456338735119e-19,6.737408288628661e-18
4.7317671453689225e-07,0.11227906003571253,0.9,0.0,0.0,0.0,0.0,0.09986372279361255,5.676133078687418e-05,2.4511173520526727e-06,9.008101684766666e-06,1.781446979839192e-05,8.613514608792559e-07,1.7888585052206428e-05,3.4706191427350696e-06,6.05666504530112e-06,1.7401623549061816e-05,3.9565112927478286e-05,4.53874034030725e-06,1.848965409529342e-05,1.1035968875324898e-08,8.17811940477672e-08,2.580136963031476e-08,4.462547475429539e-09,4.3434044643307956e-05,1.5415514635817194e-05,9.823957504606402e-05,2.245362485482885e-05,1.9896740292878526e-05,6.392227096425729e-10,1.5583949547226746e-05,1.7569230666394579e-12,4.8065516414680676e-08,5.325452530105176e-13,5.881058249468052e-13,6.174076998645264e-13,6.461112908923658e-13,1.5260428344027475e-13,3.945432660849318e-06,9.130296772436697e-06,1.0673315008341197e-13,7.827094210407406e-06,2.4221951835536687e-13,2.0893495012121279e-13,5.221859001779648e-06,4.4560980967532856e-13,3.8647455401573747e-16,4.0803952062308077e-07,7.672318665525604e-17,7.29382154789558e-08,4.5261632754986453e-17,2.8889824107041282e-18,3.982877422646047e-19,1.23526046704167e-16,4.537884942845577e-17,4.689631405001085e-08,6.6240970339962665e-18,5.177423177785564e-17,2.430410627514843e-18,1.9013248750096436e-17,6.444815547162293e-14,7.315629010191073e-19,3.923601095054468e-10,1.702928242358649e-17,2.5015093573149734e-07,2.704441641206274e-13,9.130320835071607e-19,7.137219105678006e-18
