Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526)
1.616423389910567e-06,0.11240053766240106,0.9,0.0,0.0,0.0,0.0,0.09948312555501303,0.00020690673256727748,2.448691209708673e-06,1.698612419710356e-05,3.0539881296429056e-05,8.589718779923217e-07,3.590470243888906e-05,3.4633941359998463e-06,6.281413030492772e-06,6.031608358562714e-05,0.0002455197102940403,4.69147126017079e-06,3.864169681383732e-05,1.1025048129258985e-08,8.170024513282797e-08,2.5730090904999314e-08,4.46181948496803e-09,8.710888107670704e-05,5.434629105187085e-05,0.0005904234561874883,8.111999081268267e-05,0.00015654537589590393,6.399361819520705e-10,5.9716252651585615e-05,6.3730430884984715e-12,9.59834068690215e-08,9.084959923065561e-13,1.2230802084522783e-12,1.2331600256753253e-12,5.058685788106102e-12,3.046075506027982e-13,1.0615567287277997e-05,8.365455717567589e-05,1.829780667328375e-13,5.59629766057661e-05,1.723381561533198e-12,4.366574362022738e-13,4.552346994514264e-05,3.865779195356928e-12,1.3962118946115064e-15,1.3267329369976268e-05,2.939391929833513e-16,5.074757097619245e-06,1.5955485686187536e-16,6.527866931344588e-17,1.7652309208398562e-17,1.6250050162094343e-15,1.28849763108779e-15,3.0218224702945036e-06,9.242600351348389e-17,6.646259045423111e-16,7.319532812459946e-17,5.268134646749038e-16,8.478365052734633e-13,3.9533587147500167e-17,9.443532115573356e-08,4.3940848663268673e-16
1.659230905127857e-06,0.11240546779739792,0.9,0.0,0.0,0.0,0.0,0.09946834240768618,0.0002121537175827862,2.448572879887076e-06,1.7080257512595485e-05,3.069073367103256e-05,8.588761448414479e-07,3.61795442339033e-05,3.4630366337619298e-06,6.280635372245536e-06,6.193661937765059e-05,0.0002545041969111995,4.690934609870552e-06,3.8994236119149216e-05,1.1024515453987265e-08,8.169629741816846e-08,2.572722331800084e-08,4.461722140671823e-09,8.734364815126261e-05,5.580093540366201e-05,0.0006117786845260252,8.331114919943163e-05,0.00016274227433092704,6.399416832555914e-10,6.136605654841026e-05,6.533400618025926e-12,9.62241321823631e-08,9.12807820400016e-13,1.2340011875225373e-12,1.242360424612542e-12,5.2579233741256085e-12,3.0537246957810064e-13,1.0673998269975873e-05,8.701263202406737e-05,1.8388205187461376e-13,5.8030117614812236e-05,1.7866953104688343e-12,4.406413619087971e-13,4.7424044985397554e-05,4.026397904191487e-12,1.4339243548071934e-15,1.4131682624323187e-05,3.020584059727829e-16,5.481249417428745e-06,1.638251626764075e-16,6.93804086329728e-17,1.8973336418277997e-17,1.7111454890199928e-15,1.37562463768953e-15,3.2567415515319737e-06,9.738382281766476e-17,6.996902277714763e-16,7.819160355725673e-17,5.623018650045283e-16,8.927798836041374e-13,4.268929622404102e-17,1.0520980988028996e-07,4.679260987069859e-16
1.702038420345147e-06,0.1124104054000248,0.9,0.0,0.0,0.0,0.0,0.0994535538934346,0.00021737644592917716,2.4484494602973407e-06,1.716356249894863e-05,3.083091763251361e-05,8.587797325856616e-07,3.643243065499122e-05,3.4626761299572256e-06,6.2798528509096775e-06,6.355695453484007e-05,0.0002635228337381825,4.690393544417933e-06,3.9329562192662624e-05,1.1023959860396343e-08,8.169217989139392e-08,2.5724335388670356e-08,4.461612764217466e-09,8.751491411102673e-05,5.725535562692065e-05,0.0006332201197592264,8.550191269283737e-05,0.0001689686276484702,6.399451601583054e-10,6.301565691061605e-05,6.692948393190167e-12,9.639477177294148e-08,9.168005860595565e-13,1.2443731223207429e-12,1.2508032856927499e-12,5.458034771307732e-12,3.0591514142739836e-13,1.0723205863947268e-05,9.037867653129847e-05,1.8472212542411607e-13,6.0103284787842455e-05,1.8501698701098014e-12,4.444307852280753e-13,4.934071939112638e-05,4.18832066382726e-12,1.471629986301663e-15,1.5019936740028168e-05,3.1017657193483374e-16,5.904588348579786e-06,1.6809479928100038e-16,7.360425440524107e-17,2.0346639550072777e-17,1.799295212653586e-15,1.4657478625222946e-15,3.500804216874081e-06,1.0245893366781598e-16,7.355686419980785e-16,8.336178219392697e-17,5.990054591165097e-16,9.387715814579614e-13,4.598647335574218e-17,1.1683846319073845e-07,4.973654969022847e-16
1.7448459355624372e-06,0.11241534903696827,0.9,0.0,0.0,0.0,0.0,0.09943876237226522,0.00022257555343272259,2.4483208567918028e-06,1.7236521671347727e-05,3.096116435372565e-05,8.586826434003078e-07,3.666412970416473e-05,3.462312587876494e-06,6.2790670051500496e-06,6.517698401285318e-05,0.00027257169967123956,4.68984911592826e-06,3.964850033128625e-05,1.1023380924542903e-08,8.168788940957584e-08,2.572142718198537e-08,4.461491161114763e-09,8.76261671644002e-05,5.8709551891132475e-05,0.000654737964114088,8.769228282839291e-05,0.00017522052949613093,6.399465659667143e-10,6.466505290662493e-05,6.8517066190953244e-12,9.649921176959294e-08,9.204962431914827e-13,1.2542224771586844e-12,1.258515449880328e-12,5.658893415167585e-12,3.062478913021969e-13,1.0763650718487656e-05,9.375032324460231e-05,1.8550266809778782e-13,6.218176480511904e-05,1.913783229359798e-12,4.4803503213814993e-13,5.127262642483957e-05,4.351473233558327e-12,1.509328817288398e-15,1.593147614450195e-05,3.1829368928383925e-16,6.344614318124008e-06,1.7236376779537781e-16,7.794913621015325e-17,2.1772130975778914e-17,1.889443327044267e-15,1.5588510788884822e-15,3.7539018802533804e-06,1.0765070537117945e-16,7.722567882771748e-16,8.870497393702506e-17,6.369175883167265e-16,9.858059326095383e-13,4.9425788197639277e-17,1.2935781402113847e-07,5.27724110628679e-16
1.7876534507797273e-06,0.11242029735329927,0.9,0.0,0.0,0.0,0.0,0.09942397007090038,0.00022775168294424857,2.448186999544121e-06,1.7299610494276444e-05,3.1082154910021434e-05,8.585848817478635e-07,3.687541267143898e-05,3.4619459841788516e-06,6.278279003183643e-06,6.67966082575226e-05,0.0002816470965227438,4.689302127562922e-06,3.9951836246470756e-05,1.1022778331998982e-08,8.168342364135719e-08,2.571849883144546e-08,4.461357192041615e-09,8.768080863758265e-05,6.0163524401110765e-05,0.0006763228528225274,8.988226120846009e-05,0.00018149424027734339,6.399458642880201e-10,6.63142437118332e-05,7.009695711293892e-12,9.65412395571043e-08,9.239152386445522e-13,1.2635744433848876e-12,1.2655238495556114e-12,5.860378240062604e-12,3.063827310578923e-13,1.0795783373430278e-05,9.712533673498262e-05,1.8622776045464092e-13,6.426489702305103e-05,1.9775150201401857e-12,4.5146298128960277e-13,5.321893868664157e-05,4.515784781336058e-12,1.5470208770681027e-15,1.6865679090606934e-05,3.264097564054894e-16,6.801142825473586e-06,1.7663206942731133e-16,8.241397082845927e-17,2.3249686981814573e-17,1.981579588093844e-15,1.6549161117106092e-15,4.015915734084763e-06,1.1295854251678487e-16,8.097505560348694e-16,9.42201733376928e-17,6.760308085235876e-16,1.0338775922123618e-12,5.300778393969156e-17,1.4280424857624807e-07,5.589992255513574e-16
1.8304609659970173e-06,0.11242524906935032,0.9,0.0,0.0,0.0,0.0,0.09940917908629467,0.00023290548133745535,2.4480478416456207e-06,1.7353296505917544e-05,3.119452372581908e-05,8.584864542179889e-07,3.706705149978297e-05,3.461576308126732e-06,6.277489740857464e-06,6.84157333067086e-05,0.0002907455401672287,4.688753199368807e-06,4.024031797095167e-05,1.1022151871531507e-08,8.167878102012251e-08,2.5715550534281505e-08,4.461210769491104e-09,8.768214927826703e-05,6.161727339417018e-05,0.0006979658480982806,9.207184949268244e-05,0.0001877861855071955,6.399430284403485e-10,6.796322851116458e-05,7.166936201779979e-12,9.652453977767295e-08,9.270766159351128e-13,1.2724530006468042e-12,1.2718554177549792e-12,6.062373619493915e-12,3.0633134657918053e-13,1.0820043786051428e-05,0.00010050161015633303,1.869012035463356e-13,6.635206962259445e-05,2.0413463969101225e-12,4.547230855523952e-13,5.5178866251170885e-05,4.681187721616687e-12,1.584706195881799e-15,1.782192045887119e-05,3.3452477166676906e-16,7.273966598246372e-06,1.8089970546367382e-16,8.699766749259539e-17,2.4779151011033458e-17,2.075694346147979e-15,1.7539230109773357e-15,4.286717935760898e-06,1.1838188377131275e-16,8.480460743196577e-16,9.990626966703064e-17,7.163369604204807e-16,1.0829815255704816e-12,5.67328846390917e-17,1.5721395276854312e-07,5.91188003598419e-16
1.8732684812143074e-06,0.11243020297857198,0.9,0.0,0.0,0.0,0.0,0.09939439138927834,0.00023803759677469097,2.4479033576919337e-06,1.7398038560927653e-05,3.1298861776380174e-05,8.58387369367417e-07,3.72398163700147e-05,3.461203560811485e-06,6.276699911899589e-06,7.003427084341994e-05,0.00029986375190016804,4.688202815427328e-06,4.05146576700167e-05,1.102150142873815e-08,8.167396069684066e-08,2.571258254665951e-08,4.4610518544662635e-09,8.763340603843529e-05,6.307079913741971e-05,0.0007196584323357653,9.426104938895935e-05,0.00019409295371206785,6.399380408699858e-10,6.961200650145264e-05,7.323448653341568e-12,9.64526908667283e-08,9.299981116683468e-13,1.2808809751316682e-12,1.2775370050603967e-12,6.2647692917717345e-12,3.0610508679858693e-13,1.0836860913107148e-05,0.00010387716167976512,1.8752653810064554e-13,6.844271603536977e-05,2.105259924797757e-12,4.578233924838319e-13,5.7151654897859645e-05,4.847617561199973e-12,1.6223848047538256e-15,1.8799574340425385e-05,3.4263873342540037e-16,7.762857723832797e-06,1.851666772619274e-16,9.169913284452578e-17,2.6360336910778413e-17,2.1717785255712412e-15,1.8558502163393177e-15,4.566172746372333e-06,1.2392020073642238e-16,8.871397035072564e-16,1.0576205648152402e-16,7.578272360191733e-16,1.1331129974804302e-12,6.060140266831154e-17,1.7262286217854637e-07,6.242875031599806e-16
1.9160759964315975e-06,0.112435157945046,0.9,0.0,0.0,0.0,0.0,0.09937960882831194,0.00024314867622383083,2.4477535423694448e-06,1.7434286175653964e-05,3.139571956075177e-05,8.582876375610458e-07,3.73944735002514e-05,3.4608277543735496e-06,6.275910057362158e-06,7.165213820441549e-05,0.00030899865000422915,4.6876513570303175e-06,4.077553336189018e-05,1.1020826979682326e-08,8.166896249290185e-08,2.5709595178920427e-08,4.4608804531731775e-09,8.753769933193744e-05,6.452410192517523e-05,0.0007413925005955589,9.644986264497472e-05,0.00020041129391993478,6.399308925653233e-10,7.12605768936489e-05,7.479253581860994e-12,9.632916211996237e-08,9.326962450498468e-13,1.2888800948906596e-12,1.2825953039980702e-12,6.467460272526807e-12,3.05714954401645e-13,1.0846652345708442e-05,0.00010725013081796294,1.8810706233384826e-13,7.05363116306907e-05,2.1692394759202346e-12,4.60771563769521e-13,5.9136584429923744e-05,5.015012752788542e-12,1.6600567353446168e-15,1.9798016405279783e-05,3.507516400387689e-16,8.267569744494463e-06,1.894329862420469e-16,9.651727528111029e-17,2.79930319318858e-17,2.2698236022550942e-15,1.9606747153483845e-15,4.854137618733447e-06,1.2957299668437635e-16,9.270280261771136e-16,1.1178624082845452e-16,8.004922426503609e-16,1.1842675604972386e-12,6.461354587682123e-17,1.890666155532671e-07,6.582946961997251e-16
1.9588835116488874e-06,0.11244011290106853,0.9,0.0,0.0,0.0,0.0,0.09936483313333436,0.00024823936320039617,2.4475984090501106e-06,1.7462478955720513e-05,3.148560987096109e-05,8.581872708150573e-07,3.753178314720676e-05,3.460448911222257e-06,6.275120602362692e-06,7.326925835009917e-05,0.0003181473415073845,4.687099127330424e-06,4.102359055560779e-05,1.102012858456587e-08,8.166378685323312e-08,2.570658879088073e-08,4.46069661374319e-09,8.739805074718768e-05,6.597718207648697e-05,0.0007631603524620218,9.863829104025503e-05,0.0002067381128015436,6.399215824738754e-10,7.290893891486064e-05,7.634371385723028e-12,9.615731126850716e-08,9.3518640126348e-13,1.2964710425233503e-12,1.287056780482763e-12,6.670346756052126e-12,3.051715981430674e-13,1.0849823992887874e-05,0.00011061877465687572,1.8864584854236734e-13,7.263237063638322e-05,2.2332701330205414e-12,4.635748937319544e-13,6.113296707379504e-05,5.183314555527351e-12,1.6977220198128255e-15,2.0816626068198195e-05,3.5886348987233567e-16,8.787839704995338e-06,1.9369863387886311e-16,1.0145100881734647e-16,2.9676999552618486e-17,2.369821580177819e-15,2.0683721947750292e-15,5.150464233595809e-06,1.3533980523694187e-16,9.677078376129415e-16,1.179774520570521e-16,8.44322064151746e-16,1.2364410427040975e-12,6.876942455483125e-17,2.065805117363572e-07,6.932064834230243e-16
2.0016910268661773e-06,0.11244506684472298,0.9,0.0,0.0,0.0,0.0,0.09935006591968536,0.00025331029571783707,2.4474379884005778e-06,1.748304609356417e-05,3.156901037598335e-05,8.580862826425192e-07,3.765249779467491e-05,3.4600670632602057e-06,6.274331884689633e-06,7.488555980087642e-05,0.0003273071141275112,4.686546370532149e-06,4.125944381209881e-05,1.1019406381466113e-08,8.16584347998907e-08,2.5703563787207288e-08,4.460500422999816e-09,8.721738119816371e-05,6.743003993278063e-05,0.0007849546833536403,0.0001008263363787411,0.00021307047151675562,6.399101169252856e-10,7.455709181021825e-05,7.788822281793605e-12,9.594038254224971e-08,9.374829092714089e-13,1.3036735054031925e-12,1.2909476117928865e-12,6.873334007261236e-12,3.0448530671163707e-13,1.0846769811361052e-05,0.00011398146401306019,1.8914575858462833e-13,7.47304432732081e-05,2.2973380997932445e-12,4.662403269713108e-13,6.314014595332996e-05,5.35246690204363e-12,1.7353806906865035e-15,2.185478846158381e-05,3.6697428130752654e-16,9.323390141923906e-06,1.9796362169481606e-16,1.0649925649335971e-16,3.141198212821893e-17,2.471764967218421e-15,2.1789171848010114e-15,5.454999482516925e-06,1.4122018899920754e-16,1.0091761360073052e-15,1.2433425022273196e-16,8.893063191720792e-16,1.2896295350936276e-12,7.306905817416987e-17,2.2519946995934272e-07,7.290197076683107e-16
2.044498542083467e-06,0.11245001883745295,0.9,0.0,0.0,0.0,0.0,0.0993353086920854,0.0002583621044390085,2.4472723270109042e-06,1.7496405931705557e-05,3.1646366030381055e-05,8.579846879020865e-07,3.775736051640804e-05,3.459682251115941e-06,6.2735441764690855e-06,7.650097654383812e-05,0.0003364754284085907,4.685993286425424e-06,4.148367823090327e-05,1.1018660580161235e-08,8.165290788630574e-08,2.5700520612884995e-08,4.460292003281733e-09,8.699850950306175e-05,6.888267585561355e-05,0.000806768575349966,0.0001030140004818716,0.00021940558230695666,6.398965090626482e-10,7.620503484457363e-05,7.942626247744902e-12,9.568150520875885e-08,9.395991143336109e-13,1.3105062235203285e-12,1.2942936306264886e-12,7.0763322456039225e-12,3.0366600410357175e-13,1.0837871580901539e-05,0.00011733667953360301,1.896094583124347e-13,7.683011309192566e-05,2.361430617556981e-12,4.687744751659119e-13,6.515749363637467e-05,5.522416271782305e-12,1.773032780743314e-15,2.2911896220353655e-05,3.750840127490956e-16,9.873931004997127e-06,2.0222795125312355e-16,1.1166095335266782e-16,3.3197703367688894e-17,2.5756467503921366e-15,2.292283196135952e-15,5.7675863954634875e-06,1.4721373815803232e-16,1.0514301124379304e-15,1.3085513408653288e-16,9.354342166112911e-16,1.3438293786470573e-12,7.75123818887285e-17,2.4495799347727614e-07,7.657311656670469e-16
2.087306057300757e-06,0.11245496800164452,0.9,0.0,0.0,0.0,0.0,0.09932056284865659,0.0002633954110224822,2.4471014860487217e-06,1.7502965588958938e-05,3.171809131619952e-05,8.578825026505628e-07,3.784710350260966e-05,3.4592945233879582e-06,6.272757699678063e-06,7.811544791318155e-05,0.0003456499100535172,4.685440040788244e-06,4.169685086469924e-05,1.1017891456070158e-08,8.1647208152379e-08,2.5697459748799998e-08,4.460071509334792e-09,8.674415137865926e-05,7.033509022454597e-05,0.0008285954875907123,0.00010520128518217227,0.0002257408048678104,6.398807782842853e-10,7.785276730402847e-05,8.095802970521429e-12,9.538369257373894e-08,9.415474455050754e-13,1.316987035010208e-12,1.2971202748581306e-12,7.279256522062246e-12,3.027232464596878e-13,1.0823498724797108e-05,0.00012068300775392976,1.900394310032966e-13,7.893099450330529e-05,2.4255358879704265e-12,4.711836330569091e-13,6.718441075152474e-05,5.693111570453058e-12,1.8106783228996495e-15,2.3987351083846317e-05,3.8319268263195013e-16,1.0439161502604733e-05,2.0649162415136132e-16,1.1693504901935235e-16,3.503387064065853e-17,2.6814603706736532e-15,2.408442850120859e-15,6.088065011898426e-06,1.5332006905467857e-16,1.0944671406822871e-15,1.3753854871274868e-16,9.826946082223092e-16,1.3990371511983545e-12,8.209925278069963e-17,2.658901365180674e-07,8.033376183128196e-16
2.130113572518047e-06,0.11245991351822764,0.9,0.0,0.0,0.0,0.0,0.09930582968497008,0.000268410826653061,2.4469255399444792e-06,1.7503120644611914e-05,3.178457232958256e-05,8.577797439998847e-07,3.7922446739709625e-05,3.4589039359031087e-06,6.271972637218526e-06,7.972891844799941e-05,0.0003548283424536504,4.684886772810258e-06,4.189949206517686e-05,1.1017099344332421e-08,8.164133808061159e-08,2.5694381707455358e-08,4.459839125284581e-09,8.645691883262931e-05,7.17872834351262e-05,0.0008504292463039472,0.00010738819231733749,0.0002320736425368171,6.39862949698103e-10,7.950028849729586e-05,8.248371800608132e-12,9.504984142251679e-08,9.433394784560587e-13,1.323132919480452e-12,1.2994525426322984e-12,7.48202659035506e-12,3.0166622030134104e-13,1.0804008173905124e-05,0.00012401913712819902,1.9043798986240028e-13,8.103273048809858e-05,2.4896430013856568e-12,4.734737936571658e-13,6.922032467158944e-05,5.864504015289897e-12,1.848317350108434e-15,2.5080565322502532e-05,3.913002894274407e-16,1.1018771865607676e-05,2.107546420154481e-16,1.2232050990533715e-16,3.6920177121066063e-17,2.7891996976040753e-15,2.527368001873726e-15,6.416273195146848e-06,1.5953882274299417e-16,1.1382847669491887e-15,1.443828926672718e-16,1.03107603839695e-15,1.455249654185511e-12,8.682945584632729e-17,2.880294744650493e-07,8.418357996043427e-16
2.1729210877353368e-06,0.1124648546243032,0.9,0.0,0.0,0.0,0.0,0.09929111039810486,0.0002734089507443091,2.446744575112477e-06,1.7497254875163505e-05,3.184616872453799e-05,8.576764299789261e-07,3.7984096832775353e-05,3.4585105509927094e-06,6.271189141311329e-06,8.134133773114219e-05,0.00036400865941358155,4.684333600719026e-06,4.209210676430107e-05,1.1016284634049185e-08,8.163530055343008e-08,2.5691287028831152e-08,4.459595061699489e-09,8.613931993244128e-05,7.323925589698747e-05,0.0008722640345215292,0.00010957472372478643,0.00023840173832996554,6.398430535905848e-10,8.114759775689874e-05,8.400351711713239e-12,9.468273187813752e-08,9.449859939899291e-13,1.3289600392647148e-12,1.3013149524186091e-12,7.684566773472117e-12,3.005037420875981e-13,1.0779744272370839e-05,0.00012734385404679932,1.9080728966868826e-13,8.313499047283693e-05,2.5537418703965927e-12,4.756506627300105e-13,7.1264688259781e-05,6.036547025781569e-12,1.8859498952652823e-15,2.6190962998523658e-05,3.994068316491179e-16,1.1612445024584163e-05,2.1501700649402642e-16,1.2781632107932232e-16,3.885630377584783e-17,2.8988590038794098e-15,2.649029856533238e-15,6.752047390451842e-06,1.6586966354463287e-16,1.1828806996068154e-15,1.513865248192167e-16,1.0805667911586287e-15,1.5124638993921788e-12,9.170270971865333e-17,3.1140907716347804e-07,8.812224244263568e-16
2.2157286029526266e-06,0.11246979061079815,0.9,0.0,0.0,0.0,0.0,0.09927640609070328,0.00027839036980284893,2.4465586887115984e-06,1.7485740040038807e-05,3.190321552437421e-05,8.5757257940053e-07,3.80327459602152e-05,3.458114436789206e-06,6.270407340083671e-06,8.295266021252408e-05,0.0003731889380715372,4.683780626195176e-06,4.227517569434441e-05,1.1015447762703014e-08,8.162909881183556e-08,2.5688176276400927e-08,4.45933955275297e-09,8.579375892939861e-05,7.469100803205382e-05,0.0008940943815362447,0.00011176088123667683,0.0002447228708581696,6.398211249121372e-10,8.279469444020942e-05,8.551761265539754e-12,9.428502765163247e-08,9.464970325753422e-13,1.3344837787110862e-12,1.3027315076650026e-12,7.886805826539685e-12,2.9924425901609467e-13,1.0751038723297483e-05,0.00013065603885487894,1.9114933762808826e-13,8.523746835932817e-05,2.6178231682034455e-12,4.777196725760663e-13,7.331697867530708e-05,6.2091961195876094e-12,1.9235759911227186e-15,2.7317981069257503e-05,4.075123078579629e-16,1.2219858196673191e-05,2.192787192532254e-16,1.3342148782527975e-16,4.0841921205250584e-17,3.0104329400778966e-15,2.773399078697779e-15,7.095223327319459e-06,1.7231227761045428e-16,1.2282527989702997e-15,1.585477707508423e-16,1.131154934401271e-15,1.5706770957617409e-12,9.671867212425768e-17,3.3606148524132545e-07,9.214941952966738e-16
2.2585361181699165e-06,0.11247472082015382,0.9,0.0,0.0,0.0,0.0,0.09926171777501087,0.00028335565644602216,2.4463679874492735e-06,1.7468935714262576e-05,3.1956024809269504e-05,8.574682117341665e-07,3.806907095160543e-05,3.45771566654564e-06,6.269627342560407e-06,8.456284501980774e-05,0.000382367392017557,4.683227937717153e-06,4.2449156549369726e-05,1.10145892107723e-08,8.162273641549507e-08,2.5685050033316884e-08,4.459072853492418e-09,8.54225367169729e-05,7.61425402728532e-05,0.0009159151521495572,0.00011394666667536134,0.00025103495014955937,6.397972027801871e-10,8.444157793033518e-05,8.702618581377729e-12,9.385927666078777e-08,9.478819451472562e-13,1.3397187815900956e-12,1.3037256657262046e-12,8.088676796866641e-12,2.978958509924596e-13,1.0718210572878136e-05,0.00013395466188483737,1.9146600348458906e-13,8.73398806979309e-05,2.6818782714830155e-12,4.79685995158444e-13,7.537669623574015e-05,6.382408813414408e-12,1.9611956702121795e-15,2.846107034132919e-05,4.156167166670989e-16,1.2840684379211763e-05,2.235397819717996e-16,1.3913503691542252e-16,4.287669134011284e-17,3.1239165096486484e-15,2.900445895201432e-15,7.445636666919812e-06,1.7886637149521588e-16,1.2743990671980206e-15,1.6586492878344343e-16,1.182828361431762e-15,1.6298866363477153e-12,1.0187694507105097e-16,3.620186893381242e-07,9.626478081780036e-16
2.3013436333872064e-06,0.11247964464405093,0.9,0.0,0.0,0.0,0.0,0.09924704637688729,0.00028830536856445477,2.4461725864317478e-06,1.7447189166136735e-05,3.200488728784111e-05,8.573633469845053e-07,3.8093732480757156e-05,3.457314317979767e-06,6.2688492422765306e-06,8.617185575913459e-05,0.0003915423646112742,4.682675612981276e-06,4.2614485090727836e-05,1.1013709496554232e-08,8.161621720437766e-08,2.5681908898772087e-08,4.458795237220728e-09,8.502785160200155e-05,7.75938530609356e-05,0.0009377215357552323,0.0001161320818492698,0.0002573360134006508,6.397713300012155e-10,8.608824763685458e-05,8.85294131024769e-12,9.340791199314432e-08,9.491494404136132e-13,1.3446789867039056e-12,1.3043203107895373e-12,8.290116881919529e-12,2.964662336912972e-13,1.0681566231360996e-05,0.00013723877951471805,1.9175902893629788e-13,8.944196499531022e-05,2.7458992074739292e-12,4.815545545952819e-13,7.744336333365622e-05,6.556144528635181e-12,1.998808964773513e-15,2.961969628357331e-05,4.2372005674599324e-16,1.3474593748453647e-05,2.2780019633663e-16,1.4495601762230837e-16,4.496026900216777e-17,3.2393050442791912e-15,3.0301401913839077e-15,7.803123595634105e-06,1.8553167075239307e-16,1.3213176383437831e-15,1.733362756278051e-16,1.2355748298793784e-15,1.6900900854618419e-12,1.0717707976684494e-16,3.893121121283517e-07,1.0046799574502146e-15
2.3441511486044963e-06,0.11248456152117599,0.9,0.0,0.0,0.0,0.0,0.09923239273977774,0.00029324004862028174,2.4459726080632464e-06,1.742083527743342e-05,3.205007376072059e-05,8.572580055760983e-07,3.81073743669075e-05,3.456910472644586e-06,6.2680731199324865e-06,8.777966030841914e-05,0.0004007123224999871,4.682123720680456e-06,4.27715761992925e-05,1.1012809171207885e-08,8.160954526202179e-08,2.5678753484545653e-08,4.4585069929956145e-09,8.461180036613049e-05,7.90449468453931e-05,0.0009595090353023795,0.00011831712854919947,0.00026362422067783463,6.397435526127976e-10,8.773470299641042e-05,9.002746613301331e-12,9.293325318769594e-08,9.503076289089778e-13,1.3493776617835201e-12,1.3045377305470531e-12,8.491067285922577e-12,2.9496276262771087e-13,1.0641399528943305e-05,0.00014050753026364455,1.920300364044503e-13,9.154347814721235e-05,2.809878604980467e-12,4.833300390503939e-13,7.951652340488557e-05,6.730364501424187e-12,2.0364159066916467e-15,3.079333970726185e-05,4.3182232682416207e-16,1.4121254962629416e-05,2.32059964038577e-16,1.5088350249503521e-16,4.709230333459721e-17,3.3565941797624594e-15,3.162451601009224e-15,8.167521366190522e-06,1.9230791855615562e-16,1.369006768613265e-15,1.8096007166771509e-16,1.289381998034763e-15,1.7512851660827534e-12,1.1261858127149755e-16,4.1797259301384927e-07,1.0475873401432639e-15
2.386958663821786e-06,0.11248947093503331,0.9,0.0,0.0,0.0,0.0,0.09921775762863376,0.00029816022307169415,2.445768180996038e-06,1.739019650354652e-05,3.2091836483884026e-05,8.571522082443494e-07,3.811062297726551e-05,3.4565042153268086e-06,6.267299045472548e-06,8.938623060554696e-05,0.00040987584933720964,4.6815723218969105e-06,4.292082487713427e-05,1.1011888814026534e-08,8.160272488050078e-08,2.567558441173638e-08,4.4582084232508935e-09,8.417637959429954e-05,8.049582208147902e-05,0.0009812734561796337,0.00012050180854499396,0.0002698978505890801,6.397139194465453e-10,8.938094347316547e-05,9.1520511441829e-12,9.243750780916305e-08,9.513640640286443e-13,1.353827435760205e-12,1.30439959637513e-12,8.691473075727322e-12,2.9339243815649097e-13,1.059799180455305e-05,0.00014376013093468634,1.9228053720179826e-13,9.36441949870788e-05,2.8738096490074294e-12,4.850169120525573e-13,8.159573994574174e-05,6.9050316971772565e-12,2.0740165274400816e-15,3.198149732228162e-05,4.399235256943906e-16,1.4780336369413962e-05,2.3631908676867134e-16,1.5691658792324218e-16,4.9272439110153505e-17,3.475779832470792e-15,3.297349589994066e-15,8.538668788077078e-06,1.9919487435678323e-16,1.4174648268678983e-15,1.887345658854161e-16,1.3442374586834965e-15,1.8134697475813449e-12,1.1820091288684394e-16,4.480303753525955e-07,1.0913666595229877e-15
2.429766179039076e-06,0.11249437241180398,0.9,0.0,0.0,0.0,0.0,0.09920314173377423,0.0003030664019150431,2.4455594391330573e-06,1.7355582871407843e-05,3.213041043872522e-05,8.570459759329216e-07,3.810408672450226e-05,3.4560956334744875e-06,6.2665270797520125e-06,9.099154243357214e-05,0.00041903163970198896,4.681021471219973e-06,4.3062607201109544e-05,1.1010949027946632e-08,8.159576052714192e-08,2.5672402307689085e-08,4.457899841542797e-09,8.372348724726273e-05,8.194647922932253e-05,0.0010030108950594891,0.00012268612358259142,0.00027615529594369147,6.396824817126156e-10,9.102696855912798e-05,9.300871035073476e-12,9.192277328900696e-08,9.52325780253692e-13,1.3580403294901562e-12,1.3039269467954667e-12,8.891283036528514e-12,2.9176191131700546e-13,1.0551612025482961e-05,0.00014699587281470094,1.9251193914224582e-13,9.574390694216129e-05,2.9376860387650168e-12,4.866194232714194e-13,8.368059557682074e-05,7.080110729010124e-12,2.111610858030868e-15,3.318368217769903e-05,4.480236522154872e-16,1.5451507118569737e-05,2.405775662146282e-16,1.6305439451038826e-16,5.150031792346161e-17,3.5968581765210494e-15,3.4348035341248652e-15,8.91640666906283e-06,2.061923125744504e-16,1.466690285409879e-15,1.9665800043897089e-16,1.4001287705066236e-15,1.8766418338067264e-12,1.2392350028889221e-16,4.795150960897703e-07,1.1360146281051047e-15
