Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370)
2.7119011855427216e-08,0.11224638647903591,0.9,0.0,0.0,0.0,0.0,0.09999270123611802,2.0362080003751796e-06,1.2748260613131073e-06,1.1742735788469989e-06,1.3421390047296038e-06,6.167006027747344e-07,1.1662043033370522e-06,1.0141354695484163e-06,1.0290348868776267e-06,9.961666809536813e-07,1.0491495957311045e-06,8.208383484382885e-07,9.68483475880931e-07,5.739804822128964e-09,4.244121022628003e-08,1.8434921005166283e-08,3.1884361516737808e-09,9.53005425582732e-07,3.967882966783386e-07,7.34349972107817e-07,4.0697571278400064e-07,6.710025012477346e-08,1.8660980196986541e-10,1.5854071815251633e-07,6.312612157231859e-14,1.0336901481186069e-09,4.0185364995979313e-14,3.0853589514685665e-14,4.031414637852764e-14,2.1824091613636645e-15,3.355622474479587e-15,7.887708714986694e-09,8.269813699124212e-09,8.041251690950805e-15,2.9924710584037024e-08,9.275240665281665e-16,1.09439542254386e-14,1.476804351214598e-08,1.2622305648712706e-15,7.004768871953076e-18,1.5850448464156496e-11,7.804138132064863e-19,2.958933532018321e-13,1.164936453904223e-18,2.7489439318870893e-21
2.8364253607488072e-08,0.11224644078149917,0.9,0.0,0.0,0.0,0.0,0.09999236533799269,2.137371105090817e-06,1.3138338301076074e-06,1.2230309758730487e-06,1.404863921597698e-06,6.30460130149173e-07,1.2216593267325047e-06,1.0551251593765751e-06,1.0722580928383033e-06,1.0419057657428593e-06,1.1002584700933165e-06,8.548832779727456e-07,1.0158263082447307e-06,5.9154343853182066e-09,4.3745784455586296e-08,1.8849212988029208e-08,3.2599858467835305e-09,1.030713300163606e-06,4.2750790086372537e-07,7.992446501212606e-07,4.408212826124488e-07,7.348985411584387e-08,1.9415680130300733e-10,1.7288094835357524e-07,6.626210672948063e-14,1.119195786304783e-09,4.2063268542805557e-14,3.236169617431996e-14,4.2230991929455784e-14,2.3902194029257207e-15,3.629044401651317e-15,8.92498041235247e-09,9.380259257690812e-09,8.417059942483507e-15,3.2762331739391255e-08,1.0154729902082537e-15,1.1478932863495837e-14,1.618836067044329e-08,1.3836204404578207e-15,7.587318622222783e-18,1.8768273878384093e-11,8.510102673292227e-19,3.622708487717955e-13,1.2551300006332209e-18,3.026082537231744e-21
2.960949535954893e-08,0.11224649563838278,0.9,0.0,0.0,0.0,0.0,0.09999202935038592,2.239166470832212e-06,1.3515499324989176e-06,1.2713705729668544e-06,1.4675948411474364e-06,6.434485566153267e-07,1.2772441378231821e-06,1.0955980986580125e-06,1.1151463580526083e-06,1.087644622592342e-06,1.1516528915441785e-06,8.88629950105659e-07,1.063390369490589e-06,6.085248317083073e-09,4.50071602676669e-08,1.9240287561605996e-08,3.327525839864756e-09,1.1105603820841772e-06,4.5888985763425887e-07,8.665666758135723e-07,4.7566980284558256e-07,8.017658234487974e-08,2.0160867303217641e-10,1.8778603527069045e-07,6.94176684672391e-14,1.2070985601220103e-09,4.3941337127036165e-14,3.387683882188787e-14,4.415230904710745e-14,2.607691813414882e-15,3.9099912956191975e-15,1.0041000163337824e-08,1.057892549677091e-08,8.792904158521065e-15,3.572952169168536e-08,1.1074372214635961e-15,1.2016411410063825e-14,1.767660873159238e-08,1.5108154219313342e-15,8.187131848869778e-18,2.2064004939992616e-11,9.243881867861454e-19,4.39938510405657e-13,1.3472685038938066e-18,3.3182865555925097e-21
3.0854737111609786e-08,0.11224655103767418,0.9,0.0,0.0,0.0,0.0,0.09999169327103816,2.3415891611804715e-06,1.3880171305993167e-06,1.3192967264262024e-06,1.530324148240494e-06,6.557090865284801e-07,1.3329543972368694e-06,1.1355539526396166e-06,1.1577019772147544e-06,1.1333832513197267e-06,1.2033355276707046e-06,9.220809768765387e-07,1.1111716747508168e-06,6.249439150637775e-09,4.622676779611296e-08,1.9609445584442887e-08,3.3912807941160916e-09,1.1924668821562413e-06,4.908970476775995e-07,9.362838030124127e-07,5.114880623686805e-07,8.716111643489567e-08,2.0896535482986543e-10,2.0324881108001362e-07,7.259265347401107e-14,1.2973089121042352e-09,4.581934271305028e-14,3.539889040546826e-14,4.60779476452337e-14,2.8348484469693106e-15,4.1981823238207416e-15,1.123741762920618e-08,1.1868162928031392e-08,9.168738713940114e-15,3.8826283208254744e-08,1.2034167981931828e-15,1.2556344835748563e-14,1.923310134047306e-08,1.643842247273009e-15,8.803636924351352e-18,2.576713028986496e-11,1.0005123063787376e-18,5.302360176512537e-13,1.4412429748423969e-18,3.625794006601644e-21
3.209997886367064e-08,0.1122466069678038,0.9,0.0,0.0,0.0,0.0,0.0999913570977736,2.444634272543765e-06,1.423276770847533e-06,1.3668137683899684e-06,1.5930446694320742e-06,6.672825035118655e-07,1.388785826877944e-06,1.1749927595529332e-06,1.199927234240541e-06,1.1791216517896259e-06,1.255308937564324e-06,9.552389474481045e-07,1.1591662438135683e-06,6.40819304523218e-09,4.7405989828812826e-08,1.9957915028221776e-08,3.4514627849151216e-09,1.2763562711283302e-06,5.234944314653341e-07,1.0083646665061607e-06,5.48243949537973e-07,9.4444114857267e-08,2.1622685307470493e-10,2.1926210586567803e-07,7.578690945841744e-14,1.3897409495856138e-09,4.769707049390134e-14,3.692772402357721e-14,4.8007759758467055e-14,3.0717106041303738e-15,4.493348127983188e-15,1.251578083914786e-08,1.3250234554801814e-08,9.544520629967595e-15,4.2052603872728104e-08,1.3034112875679538e-15,1.3098688163767373e-14,2.085814644385035e-08,1.7827271668747565e-15,9.43628114210576e-18,2.9907963636803324e-11,1.0793473475168486e-18,6.345952152198735e-13,1.5369505300888467e-18,3.9488441087777245e-21
3.33452206157315e-08,0.11224666341762486,0.9,0.0,0.0,0.0,0.0,0.09999102082849698,2.5482969340233395e-06,1.457368830880164e-06,1.4139260061791818e-06,1.6557496481866246e-06,6.782073061188247e-07,1.4447342093854625e-06,1.21391491075521e-06,1.2418244022257937e-06,1.2248598239170287e-06,1.3075755762827236e-06,9.881064283066777e-07,1.2073701036925796e-06,6.5616899971869075e-09,4.854616337551061e-08,2.0286855062416645e-08,3.5082720052606132e-09,1.362155128390875e-06,5.566489326981651e-07,1.082778747354184e-06,5.859064157782602e-07,1.0202621325659015e-07,2.2339323919370185e-10,2.3581875265667008e-07,7.900028514509637e-14,1.484312274478526e-09,4.95743181489963e-14,3.846321300702336e-14,4.994159952353746e-14,3.3182988424263363e-15,4.795230291591122e-15,1.3877540627763288e-08,1.4727319437282873e-08,9.920209425688801e-15,4.540845697240719e-08,1.4074198135456938e-15,1.3643396498987017e-14,2.255204629887634e-08,1.9274959442766258e-15,1.008453009033671e-17,3.4517619039787784e-11,1.1608580432075606e-18,7.545417462584968e-13,1.6342940496430804e-18,4.287677235817112e-21
3.4590462367792356e-08,0.11224672037639438,0.9,0.0,0.0,0.0,0.0,0.09999068446119024,2.6525723072779757e-06,1.490331964848268e-06,1.4606377216819312e-06,1.718432721486441e-06,6.885198358708537e-07,1.5007953875885416e-06,1.252321131685376e-06,1.2833957434071437e-06,1.2705977676705047e-06,1.360137799099757e-06,1.0206859634608118e-06,1.255779291054885e-06,6.710104043927853e-09,4.964858118337812e-08,2.0597359909540582e-08,3.561897431569004e-09,1.4497929983245926e-06,5.903293283012736e-07,1.1594963398389135e-06,6.244454403880715e-07,1.0990802477273617e-07,2.304646461545621e-10,2.529115921932989e-07,8.223263027047076e-14,1.5809438220171351e-09,5.1450895143499864e-14,4.0005230996239006e-14,5.1879323160395936e-14,3.574632986864646e-15,5.103580834258958e-15,1.5324054868872484e-08,1.6301516092231923e-08,1.0295766977900987e-14,4.889380233560768e-08,1.5154410828343581e-15,1.4190425055357437e-14,2.4315097485175983e-08,2.0781738572106057e-15,1.0747867046577998e-17,3.9627987153020126e-11,1.2450091617033014e-18,8.916965823285912e-13,1.7331818541077482e-18,4.642534875183247e-21
3.583570411985321e-08,0.11224677783375536,0.9,0.0,0.0,0.0,0.0,0.09999034799390955,2.7574555863869673e-06,1.52220354723092e-06,1.5069531707799857e-06,1.781087897754498e-06,6.982543981024102e-07,1.556965263959413e-06,1.2902124636045837e-06,1.3246435091251198e-06,1.3163354830752456e-06,1.4129978655544435e-06,1.0529800746381805e-06,1.3043898545124331e-06,6.853603461253418e-09,5.0714493202314946e-08,2.0890462483701892e-08,3.612517452067267e-09,1.5392022538861255e-06,6.245061445998858e-07,1.2384885199746847e-06,6.638319965121657e-07,1.180901403600787e-07,2.3744126510251535e-10,2.705334774344232e-07,8.548379557846742e-14,1.6795597070626267e-09,5.3326622067083767e-14,4.155365201427356e-14,5.382078895325717e-14,3.8407321403319834e-15,5.4181617315672435e-15,1.685659251580587e-08,1.7974845735516716e-08,1.0671157388840748e-14,5.2508587121791606e-08,1.6274734093921677e-15,1.473972918180719e-14,2.6147590920316675e-08,2.2347856989334484e-15,1.142579239234424e-17,4.527171238585066e-11,1.3317655288733274e-18,1.0477774556236055e-12,1.833527400010605e-18,5.013659585686402e-21
3.708094587191407e-08,0.11224683577971939,0.9,0.0,0.0,0.0,0.0,0.09999001142478205,2.8629419977117024e-06,1.5530197151984709e-06,1.5528765828149945e-06,1.8437095360139552e-06,7.074433760368671e-07,1.6132398000645497e-06,1.3275902460905044e-06,1.3655699397894824e-06,1.3620729702159452e-06,1.466157943309946e-06,1.0849912614807432e-06,1.3531978567835617e-06,6.9923509540720224e-09,5.174510800173497e-08,2.1167137825280996e-08,3.660300459987754e-09,1.630317967028275e-06,6.591515593103972e-07,1.3197271154891728e-06,7.040380182404053e-07,1.2657312910388168e-07,2.4432334213599285e-10,2.8867727781669285e-07,8.875363281619562e-14,1.7800870780019027e-09,5.520133000973263e-14,4.310835053563865e-14,5.576585723157788e-14,4.116614693901166e-15,5.738744458964917e-15,1.847633745824504e-08,1.9749255375850276e-08,1.1046346861320776e-14,5.625274656728118e-08,1.7435147375496357e-15,1.5291264386668042e-14,2.8049811878461816e-08,2.3973557798314152e-15,1.2117823047080009e-17,5.148217093036781e-11,1.421092049336657e-18,1.2246001989065177e-12,1.935248992126911e-18,5.401294957485251e-21
3.8326187623974926e-08,0.11224689420465038,0.9,0.0,0.0,0.0,0.0,0.09998967475200354,2.9690267997559314e-06,1.5828154095746545e-06,1.5984121600923135e-06,1.9062923262135588e-06,7.16117338480831e-07,1.6696150160142072e-06,1.3644561002566942e-06,1.4061772648467567e-06,1.4078102292395316e-06,1.5196201118325013e-06,1.1167220017381957e-06,1.4021993767298874e-06,7.1265038408308565e-09,5.2741594140504634e-08,2.142830634361658e-08,3.7054054135779465e-09,1.7230777855865488e-06,6.942393090141824e-07,1.4031846772004378e-06,7.450363687948314e-07,1.3535753853383363e-07,2.511111752158339e-10,3.073358832762876e-07,9.204199472958895e-14,1.8824559783730007e-09,5.707485997248095e-14,4.466920155118504e-14,5.771439035098251e-14,4.402298337045204e-15,6.065109558436762e-15,2.0184392204835473e-08,2.162662076731749e-08,1.14213035808522e-14,6.012620468910057e-08,1.8635626638331396e-15,1.5844986360692428e-14,3.002204001202243e-08,2.565907929281409e-15,1.2823491920842599e-17,5.829344961304737e-11,1.5129537264150875e-18,1.4240799981597264e-12,2.038269511925469e-18,5.8056855749907594e-21
3.957142937603578e-08,0.11224695309924933,0.9,0.0,0.0,0.0,0.0,0.09998933797383525,3.0757052830247806e-06,1.6116244144433735e-06,1.643564077420666e-06,1.9688312706544353e-06,7.243051414900561e-07,1.7260869899107118e-06,1.4008119126703097e-06,1.4464677027499223e-06,1.45354726035774e-06,1.5733863658994002e-06,1.1481747514597331e-06,1.45139051127377e-06,7.2562142318424155e-09,5.370508149155549e-08,2.167483687814285e-08,3.747982364763225e-09,1.8174218162967933e-06,7.297446018107746e-07,1.4888344517192567e-06,7.868008097693377e-07,1.4444389493471553e-07,2.578051112031092e-10,3.265022080429093e-07,9.534873505900321e-14,1.986599215359396e-09,5.89470623111121e-14,4.62360806291737e-14,5.966625267414343e-14,4.6978000677579365e-15,6.3970462267365794e-15,2.1981781400006076e-08,2.3608749227650738e-08,1.179599760436553e-14,6.412887494926578e-08,1.98761445756299e-15,1.6400850998720925e-14,3.206454937613441e-08,2.74046549775339e-15,1.3542347385123738e-17,6.574032553049251e-11,1.6073156809698147e-18,1.6482325624939836e-12,2.14251616124304e-18,6.227076977818631e-21
4.081667112809664e-08,0.11224701245453934,0.9,0.0,0.0,0.0,0.0,0.0999890010886017,3.1829727698825965e-06,1.6394793954440107e-06,1.6883364816859435e-06,2.031321666457963e-06,7.320340243371668e-07,1.7826518572958066e-06,1.4366598199426649e-06,1.4864434609302073e-06,1.499284063849541e-06,1.6274586189445469e-06,1.1793519451841233e-06,1.5007673772012894e-06,7.381629201706423e-09,5.463666252262224e-08,2.1907549587828043e-08,3.788172958179405e-09,1.9132925136296684e-06,7.656440348667853e-07,1.5766503554108068e-06,8.29305971387914e-07,1.5383270365419243e-07,2.6440554302090207e-10,3.4616919421532824e-07,9.86737085347813e-14,2.0924522345310997e-09,6.081779621105587e-14,4.780886397269636e-14,6.162131055163134e-14,5.003136202580224e-15,6.7343519241045765e-15,2.386945518291387e-08,2.569738232878243e-08,1.217040075516901e-14,6.826066088169135e-08,2.1156670802914924e-15,1.69588144200557e-14,3.4177608455797234e-08,2.921051359140002e-15,1.4273952761100734e-17,7.385824643177467e-11,1.704143169144737e-18,1.8991752155227337e-12,2.2479202202299748e-18,6.66571562381401e-21
4.2061912880157496e-08,0.11224707226185172,0.9,0.0,0.0,0.0,0.0,0.099988664094688,3.2908246144096684e-06,1.6664119367983679e-06,1.7327334914575102e-06,2.0937590890167623e-06,7.393297000982387e-07,1.8393058105973435e-06,1.4720021939676048e-06,1.5261067357709479e-06,1.5450206400634232e-06,1.6818387062498169e-06,1.2102559961281247e-06,1.5503261128555413e-06,7.502890956020785e-09,5.55373935345702e-08,2.2127218678716847e-08,3.8261109022227985e-09,2.010634574138617e-06,8.019155165879516e-07,1.6666069495521562e-06,8.725273237479577e-07,1.6352444940771856e-07,2.709129069353893e-10,3.6632981512758486e-07,1.0201677087278905e-13,2.199953000897109e-09,6.268692919175086e-14,4.9387428473603986e-14,6.357943230274608e-14,5.3183223865323114e-15,7.0768320024008e-15,2.5848292396158717e-08,2.789419846597308e-08,1.2544486523797546e-14,7.252145668379964e-08,2.247717204146149e-15,1.751883298759539e-14,3.6361480195514744e-08,3.1076879133002412e-15,1.5017885824846743e-17,8.268331181139409e-11,1.803401599065752e-18,2.1791279122102616e-12,2.3544168189009483e-18,7.121848855970926e-21
4.330715463221835e-08,0.11224713251281268,0.9,0.0,0.0,0.0,0.0,0.09998832699053764,3.3992562022579117e-06,1.6924525771115614e-06,1.7767591966254312e-06,2.156139376373222e-06,7.462164411623998e-07,1.896045098575615e-06,1.5068416277832163e-06,1.5654597125834685e-06,1.590756989419533e-06,1.7365283879901177e-06,1.240889296373242e-06,1.6000628797249637e-06,7.620136992572324e-09,5.640829585872641e-08,2.233457497864757e-08,3.861922413700231e-09,2.1093948360303034e-06,8.385381931530712e-07,1.7586794166244669e-06,9.16441149015786e-07,1.7351959658055162e-07,2.7732767995171133e-10,3.869770785147267e-07,1.0537777876991138e-13,2.309041886029458e-09,6.455433663875223e-14,5.097165176308987e-14,6.554048819633148e-14,5.643373602952109e-15,7.424299351600445e-15,2.7919103651628035e-08,3.020081531157458e-08,1.2918229974418656e-14,7.691114777482912e-08,2.3837612291416476e-15,1.808086332578333e-14,3.86164220312836e-08,3.3003970888035842e-15,1.5773738328987286e-17,9.225225467835892e-11,1.905056546564217e-18,2.4904141850141584e-12,2.461944721549269e-18,7.595724866372959e-21
4.455239638427921e-08,0.11224719319933064,0.9,0.0,0.0,0.0,0.0,0.09998798977465015,3.508262950505567e-06,1.717630843987842e-06,1.8204176580671164e-06,2.218458614473152e-06,7.527171599517435e-07,1.9528660257695865e-06,1.5411809220332384e-06,1.6045045655849302e-06,1.6364931124116795e-06,1.7915293521396282e-06,1.2712542170508549e-06,1.6499738639312162e-06,7.733500257192147e-09,5.725035701456249e-08,2.253030836760099e-08,3.895726637573148e-09,2.209522183682488e-06,8.754923791631469e-07,1.8528435376820554e-06,9.61024514542537e-07,1.8381858952687017e-07,2.8365037732033867e-10,4.0810402948663675e-07,1.0875658989952095e-13,2.4196615606395883e-09,6.641990136206437e-14,5.256141225906907e-14,6.750435043158934e-14,5.978304183238269e-15,7.776574063712721e-15,3.0082634260453064e-08,3.261879215917369e-08,1.3291607656481304e-14,8.142961132272855e-08,2.5237952995168067e-15,1.864486233742025e-14,4.0942685924780983e-08,3.499200345861713e-15,1.6541115540078818e-17,1.026024239687149e-10,2.0090737699381867e-18,2.835462022924206e-12,2.5704461231157994e-18,8.087592661543052e-21
4.5797638136340066e-08,0.11224725431358422,0.9,0.0,0.0,0.0,0.0,0.099987652445579,3.617840307510965e-06,1.7419752875006158e-06,1.863712907341968e-06,2.280713123245435e-06,7.588534851199549e-07,2.0097649519432794e-06,1.5750230720055718e-06,1.6432434578781176e-06,1.6822290096092046e-06,1.846843217246233e-06,1.3013531085257179e-06,1.7000552776209337e-06,7.843109294451813e-09,5.806453182906085e-08,2.2715070071983356e-08,3.927636043190697e-09,2.3109674568511187e-06,9.127594921749648e-07,1.949075670744005e-06,1.0062552468699582e-06,1.9442185286599165e-07,2.898815501497156e-10,4.297037533181209e-07,1.1215306290692613e-13,2.531756892330877e-09,6.828351317924691e-14,5.415658921049817e-14,6.947089311890303e-14,6.323127816498967e-15,8.133483113221476e-15,3.2339567033641126e-08,3.5149632163513036e-08,1.3664597521314262e-14,8.607671674140106e-08,2.6678153191514133e-15,1.9210787219391717e-14,4.33405183996111e-08,3.704118679436454e-15,1.731963579129851e-17,1.13771767570818e-10,2.1154192237907714e-18,3.216804686760427e-12,2.679866456989714e-18,8.597702033161234e-21
4.704287988840092e-08,0.11224731584801056,0.9,0.0,0.0,0.0,0.0,0.09998731500192966,3.727983752765434e-06,1.7655135125544247e-06,1.9066489464126746e-06,2.342899443461663e-06,7.646458334817368e-07,2.0667382915325586e-06,1.6083712552261808e-06,1.6816785414331082e-06,1.7279646816587218e-06,1.9024715350807663e-06,1.3311883005778562e-06,1.7503033602655015e-06,7.949088393370588e-09,5.885174351903634e-08,2.2889474830471504e-08,3.9577567983229815e-09,2.413683364323495e-06,9.503219909024902e-07,2.047352730157195e-06,1.0521119065967303e-06,2.0532979177568896e-07,2.960217831211647e-10,4.517693780630783e-07,1.1556705740478255e-13,2.645274848468514e-09,7.014506852183396e-14,5.5757062738764545e-14,7.143999226067046e-14,6.6778575591065855e-15,8.494860053148274e-15,3.4690524959574916e-08,3.779478448127719e-08,1.4037178843397297e-14,9.085232615995384e-08,2.8158169661168896e-15,1.9778595477355892e-14,4.5810160579476424e-08,3.9151726225121106e-15,1.8108930050048752e-17,1.2579881593441438e-10,2.224059072020881e-18,3.6370814638745885e-12,2.7901542136826624e-18,9.126303524752164e-21
4.828812164046178e-08,0.11224737779529484,0.9,0.0,0.0,0.0,0.0,0.09998697744235745,3.838688796745385e-06,1.7882722101754835e-06,1.9492297473918852e-06,2.4050143243321705e-06,7.70113477911612e-07,2.123782513092527e-06,1.6412288195874596e-06,1.719811957070796e-06,1.7737001292857362e-06,1.958415793167323e-06,1.3607621025828653e-06,1.8007143798728272e-06,8.051557728298973e-09,5.961288473761132e-08,2.3054102938357702e-08,3.9861891222353295e-09,2.5176244017873944e-06,9.881633168813133e-07,2.1476521668822468e-06,1.0985737640769399e-06,2.1654279228260587e-07,3.020716923022798e-10,4.7429407700028647e-07,1.18998433968481e-13,2.760164403843301e-09,7.200447006381837e-14,5.736271387626705e-14,7.341152573215956e-14,7.042505844156801e-15,8.860544725961973e-15,3.713607376426048e-08,4.055564631757327e-08,1.4409332146044034e-14,9.57562948655188e-08,2.967795706406514e-15,2.034824493943591e-14,4.835184822814502e-08,4.132382249520751e-15,1.8908641499744972e-17,1.3872266623611065e-10,2.334959699969279e-18,4.0990383652143214e-12,2.901260769512569e-18,9.67364839862415e-21
4.9533363392522636e-08,0.11224744014835933,0.9,0.0,0.0,0.0,0.0,0.09998663976556585,3.949950980763647e-06,1.8102771877662446e-06,1.9914592523130264e-06,2.467054711797228e-06,7.752746114379073e-07,2.1808941387457603e-06,1.673599271990786e-06,1.7576458344482153e-06,1.8194353532961345e-06,2.014677417200594e-06,1.3900768036906333e-06,1.8512846341149673e-06,8.150633495137596e-09,6.034881858604085e-08,2.3209502177327192e-08,4.013027618977479e-09,2.6227467736975427e-06,1.0262678394020285e-06,2.2499519496562842e-06,1.1456207759231333e-06,2.2806122154977153e-07,3.080319230550199e-10,4.97271070918078e-07,1.2244705413152395e-13,2.8763764527469358e-09,7.386162637100835e-14,5.897342460231931e-14,7.538537326239925e-14,7.417084490833322e-15,9.230382988584983e-15,3.967672435992669e-08,4.343356488270366e-08,1.478103913125041e-14,1.0078847172112791e-07,3.1237468068907818e-15,2.091969376896274e-14,5.0965811791091375e-08,4.3557671799108626e-15,1.971842513542238e-17,1.5258296707520407e-10,2.4480877257453166e-18,4.605528767546483e-12,3.013140224893561e-18,1.0239988610235159e-20
