Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528)
2.5839090137836497e-10,0.11224537981522072,0.9,0.0,0.0,0.0,0.0,0.0999999305432298,1.78048476439744e-08,1.7255765423224026e-08,1.2279713145157098e-08,1.229929436641445e-08,1.037832288428255e-08,1.0650849487330287e-08,1.063767376442943e-08,1.0636872591249406e-08,9.492009206406115e-09,9.496069537887681e-09,8.58639580182987e-09,8.600796687315348e-09,7.768856178936767e-11,3.922520494567913e-10,1.9103264865504065e-10,3.6440038021267416e-11,8.967356678248298e-11,2.874922929158805e-11,7.587697832541008e-11,4.707489432027761e-11,5.913020419288237e-12,1.85208931448829e-12,1.3735722132938479e-11,5.520069109295582e-16,1.9963389527010963e-14,3.682734776600789e-16,2.7401289859792385e-16,3.682006235565777e-16,1.9231941352361965e-19,2.4430090543540728e-18,1.4676978781273604e-13,6.549974744701177e-15,7.368860546180955e-17,2.6363268439260472e-12,8.171424505370349e-20,9.718614530542484e-17,1.2770993562716668e-12,1.0914088364979963e-19,8.1021517697822195e-22,7.415222565481305e-17,6.75980731888413e-23,4.3247197191025406e-20,8.43979545094572e-23,2.175665490015451e-25,3.220750178012124e-29,7.984072613198133e-26,2.828088569017799e-29,7.316044611700496e-21,1.8319572285302525e-27,3.029608805777874e-26,6.368094299554845e-31,1.054066719243257e-29,3.996235597721643e-23,4.295479438949937e-29,1.7868723956911205e-26,1.202840673306657e-29,4.9512547395384323e-17,5.648195660370883e-19,2.7113600665747835e-31
2.725899885048015e-10,0.1122453802458847,0.9,0.0,0.0,0.0,0.0,0.09999992672644212,1.878419880347504e-08,1.8192107239192604e-08,1.2953857738950718e-08,1.2975641290129282e-08,1.0939783449610881e-08,1.1236440981074416e-08,1.1221800001496875e-08,1.1220903327374954e-08,1.0013613465014335e-08,1.0018124771284348e-08,9.057780852437525e-09,9.073807396612443e-09,8.190437185031285e-11,4.2215176382655315e-10,2.0643945252693616e-10,3.9222428862122215e-11,1.0070691125283176e-10,3.285867778543247e-11,8.442474638830804e-11,5.235892745953168e-11,6.580859112093295e-12,1.9596301331257614e-12,1.5372566068516985e-11,5.823710162461305e-16,2.3436563652916808e-14,3.8852580842668954e-16,2.8908311681485743e-16,3.8844538625749617e-16,2.1404155044812815e-19,2.482039033456686e-18,1.556891654381941e-13,7.764645938558318e-15,7.774085076431283e-17,2.9341064455775005e-12,9.094441857332371e-20,1.025312124873188e-16,1.4213591970483442e-12,1.2147061942181774e-19,9.011596072245875e-22,8.254360165414395e-17,7.565345700811572e-23,5.077908291952795e-20,9.64617910717825e-23,2.4215257890996726e-25,3.781605499286038e-29,9.377074962921702e-26,3.5008114085228287e-29,8.59170382235544e-21,2.163040705185026e-27,3.6531308989052486e-26,7.931907956229316e-31,1.3408048665458415e-29,4.703614311943285e-23,5.0435162101453605e-29,2.334906960354091e-26,1.4889741661938884e-29,5.5120031632700495e-17,6.283451187053753e-19,3.3772154746360974e-31
2.8678907563123803e-10,0.11224538067667808,0.9,0.0,0.0,0.0,0.0,0.09999992290965407,1.976364781751354e-08,1.9127879122196472e-08,1.3627934688846942e-08,1.3652037248533182e-08,1.1500689117795008e-08,1.1822064337758335e-08,1.1805880462768893e-08,1.1804883427638e-08,1.0535217694922935e-08,1.0540203781688475e-08,9.529118611629508e-09,9.546857670320643e-09,8.611761567218644e-11,4.522509646211567e-10,2.2201454474973027e-10,4.2023131858934123e-11,1.1241445685010387e-10,3.727140576156413e-11,9.34272355684739e-11,5.7922040185948897e-11,7.284434653061241e-12,2.0671643657730805e-12,1.710176685688909e-11,6.127381529259576e-16,2.7279443511548432e-14,4.0877960577396966e-16,3.041545942967303e-16,4.0869124880713987e-16,2.3692610762672535e-19,2.5234414571739727e-18,1.647535690570494e-13,9.124492836912072e-15,8.179338985193231e-17,3.2478237207351116e-12,1.0066862402153607e-19,1.0787672675097977e-16,1.573341056801606e-12,1.344604129946377e-19,9.969073236693043e-22,9.138765975558791e-17,8.416335387179824e-23,5.913889490869208e-20,1.094159415837313e-22,2.6805635636900315e-25,4.404081950834599e-29,1.092307132178331e-25,4.286828133616311e-29,1.0008018722391575e-20,2.531826885782526e-27,4.359792883609368e-26,9.767556345837377e-31,1.6834696036328147e-29,5.489769143963024e-23,5.873744960803102e-29,3.009856840492948e-26,1.8232986030220982e-29,6.103109062057983e-17,6.952321397803017e-19,4.158822182000355e-31
3.0098816275767456e-10,0.11224538110760099,0.9,0.0,0.0,0.0,0.0,0.09999991909286564,2.0743194677601865e-08,2.006311379107996e-08,1.4301944001645962e-08,1.4328482177598474e-08,1.2061063397905605e-08,1.2407719548652003e-08,1.2389915103975494e-08,1.2388812895782692e-08,1.1056821896131892e-08,1.1062306579518878e-08,1.0000409084149012e-08,1.0019947504085931e-08,9.032844059360928e-11,4.825170060324243e-10,2.37735790340565e-10,4.483902166782767e-11,1.2479782305546542e-10,4.198922734923092e-11,1.0288430575529868e-10,6.376406760122533e-11,8.023748986328024e-12,2.174690318517381e-12,1.8923318694023986e-11,6.431083207053854e-16,3.150735922759168e-14,4.2903486778438263e-16,3.192273309046108e-16,4.2893821090348895e-16,2.6097314815029107e-19,2.5672220242532733e-18,1.739716027151015e-13,1.0638134367519874e-14,8.584622234105024e-17,3.5774798193632316e-12,1.1088689698243848e-19,1.1322268804720717e-16,1.7330455809178428e-12,1.4811031945106477e-19,1.0974554886212185e-21,1.0068500878361668e-16,9.312773546438859e-23,6.836995484750882e-20,1.2326573185791362e-22,2.9527816864185933e-25,5.09139546916666e-29,1.2629994944538344e-25,5.198171573308485e-29,1.1572443764426918e-20,2.940348479197488e-27,5.155100770332408e-26,1.190484310099166e-30,2.089054193468366e-29,6.358839640454295e-23,6.790455900325917e-29,3.8325932892165144e-26,2.2109328711726254e-29,6.724631548512634e-17,7.654786390392562e-19,5.0688724182443305e-31
3.151872498841111e-10,0.11224538153865364,0.9,0.0,0.0,0.0,0.0,0.09999991527607678,2.1722839375252547e-08,2.0997838941276194e-08,1.4975885684148162e-08,1.5004976015848072e-08,1.262092689755391e-08,1.2993406605026551e-08,1.2973903883795356e-08,1.2972691735553026e-08,1.1578426068641179e-08,1.1584433175211464e-08,1.0471652274738765e-08,1.0493076893550866e-08,9.453697133189573e-11,5.129222762963293e-10,2.535837867802812e-10,4.766745166388224e-11,1.3785832613422603e-10,4.701364440536613e-11,1.1279582240359378e-10,6.988485377775302e-11,8.798804055495726e-12,2.2822068200656176e-12,2.0837215325746395e-11,6.734815193207769e-16,3.6135086316897845e-14,4.492915926167736e-16,3.3430132649945906e-16,4.491862722445626e-16,2.861827350923218e-19,2.613385366417754e-18,1.833518882331274e-13,1.2314208096560902e-14,8.989934786333108e-17,3.9230758899480054e-12,1.2159927299429737e-19,1.1856909632676138e-16,1.9004734147121106e-12,1.6242039386779267e-19,1.202801418784115e-21,1.1043628905774129e-16,1.0254657125500468e-22,7.851561373646073e-20,1.380155709966376e-22,3.2381830303999605e-25,5.846762591775316e-29,1.450577651606614e-25,6.247478780068466e-29,1.3292453242596772e-20,3.390643866677259e-27,6.044556742638216e-26,1.4375151015525897e-30,2.564970727756466e-29,7.3149638635602e-23,7.797940107753759e-29,4.826160490186213e-26,2.657252982292494e-29,7.376632949033553e-17,8.39082735204767e-19,6.120731117763106e-31
3.293863370105476e-10,0.11224538196983605,0.9,0.0,0.0,0.0,0.0,0.09999991145928748,2.2702581901978727e-08,2.1932078017715945e-08,1.5649759743154114e-08,1.5681518704041404e-08,1.3180297685073374e-08,1.3579125498154288e-08,1.3557846763213209e-08,1.355651995069285e-08,1.2100030212450783e-08,1.2106583579215755e-08,1.0942848188141008e-08,1.096624583435488e-08,9.87433134635989e-11,5.434434231397194e-10,2.695415270636382e-10,5.050618125400206e-11,1.5159702451965398e-10,5.234589428383419e-11,1.2316165575764918e-10,7.628425038466304e-11,9.609601803633057e-12,2.3897144069076036e-12,2.2843449042766035e-11,7.03857748508513e-16,4.11768557244453e-14,4.695497784969629e-16,3.493765809421339e-16,4.69435432528422e-16,3.125549315089448e-19,2.661935208072113e-18,1.9290306167020145e-13,1.4161366693704115e-14,9.395276606383939e-17,4.284613079553763e-12,1.3280578755129524e-19,1.2391595154036731e-16,2.075625203428174e-12,1.7739069131540717e-19,1.3129425616097542e-21,1.2064217239079096e-16,1.124198235518394e-22,8.961925330362877e-20,1.5366909162397287e-22,3.5367704692290094e-25,6.673400457187576e-29,1.6558343709752614e-25,7.447990300674177e-29,1.5175542315255477e-20,3.884749119927804e-27,7.033673053537384e-26,1.7211404947424093e-30,3.1190576547412733e-29,8.36227847680427e-23,8.900489532165268e-29,6.015883364137698e-26,3.167891769463513e-29,8.059178803351101e-17,9.160426383491493e-19,7.328420143476858e-31
3.4358542413698415e-10,0.11224538240114834,0.9,0.0,0.0,0.0,0.0,0.0999999076424977,2.368242224929413e-08,2.2865850864832368e-08,1.6323566185464562e-08,1.6358110184900488e-08,1.3739191605310746e-08,1.4164876219308728e-08,1.4141743705337583e-08,1.4140297544945841e-08,1.2621634327560672e-08,1.2628757801991918e-08,1.1413996829097514e-08,1.1439454322134382e-08,1.029475563515966e-10,5.740607023926966e-10,2.85594105259361e-10,5.335331451849972e-11,1.6601475908827673e-10,5.798699011662528e-11,1.339816801888185e-10,8.296211553234266e-11,1.0456144173276238e-11,2.497213958612302e-12,2.4942011838768903e-11,7.342370080049951e-16,4.664636532703545e-14,4.898094237095425e-16,3.644530940933991e-16,4.896856914531706e-16,3.4008980043894903e-19,2.7128745080335235e-18,2.0263377032206624e-13,1.6188274931882356e-14,9.800647659939851e-17,4.6620925338725495e-12,1.4450647610506618e-19,1.2926325363871656e-16,2.258501592238659e-12,1.9302126685839998e-19,1.427876475410234e-21,1.3130336208278805e-16,1.2274745320111824e-22,1.017242874218334e-19,1.702292681353577e-22,3.848546876982857e-25,7.574526804797863e-29,1.8795621664363764e-25,8.813550313610568e-29,1.7229228027109412e-20,4.424697110104997e-27,8.127958974051893e-26,2.044806421876599e-30,3.759569919705213e-29,9.504918783578823e-23,1.0102396993036967e-28,7.429475381004121e-26,3.7487389526087826e-29,8.772337863613817e-17,9.963566368896162e-19,8.706615069320875e-31
3.577845112634207e-10,0.1122453828325906,0.9,0.0,0.0,0.0,0.0,0.09999990382570748,2.4662360408713092e-08,2.3799174280337875e-08,1.6997305017880453e-08,1.703475040286934e-08,1.4297622556859038e-08,1.4750658759764542e-08,1.4725594675253025e-08,1.472402452205555e-08,1.3143238413970828e-08,1.3150955854008284e-08,1.188509820234957e-08,1.1912702352522968e-08,1.0714977563884569e-10,6.047574230335477e-10,3.0172845755307145e-10,5.6207247800997644e-11,1.8111218756877354e-10,6.39377551885781e-11,1.4525577362397662e-10,8.991831278801198e-11,1.1338433106429415e-11,2.6047054856852776e-12,2.713289643903124e-11,7.64619297546642e-16,5.2556792511285115e-14,5.100705265906737e-16,3.795308658139287e-16,5.099370487169501e-16,3.6878740490379837e-19,2.766205580618205e-18,2.1255267016307075e-13,1.8403607130346403e-14,1.0206047913714971e-16,5.055515397267508e-12,1.5670137406604163e-19,1.3461100257246794e-16,2.4491032262450845e-12,2.0931217555517048e-19,1.5476008124149127e-21,1.4242059291021063e-16,1.3352942464910053e-22,1.1487416352112217e-19,1.876985176083462e-22,4.173515128221983e-25,8.553359974495789e-29,2.122553336391929e-25,1.0358606390967643e-28,1.946105032942855e-20,5.012527701594602e-27,9.3329101824881e-26,2.4121172523346277e-30,4.4951765384194116e-29,1.0747018756706513e-22,1.1407956180280941e-28,9.097146381938371e-26,4.4059410445828e-29,9.516182093001531e-17,1.0800230858681965e-18,1.0270666448433944e-30
3.719835983898572e-10,0.11224538326416283,0.9,0.0,0.0,0.0,0.0,0.09999990000891672,2.5642396371750547e-08,2.4732062487734716e-08,1.7670976247202905e-08,1.7711439303902517e-08,1.4855602735656097e-08,1.53364731107976e-08,1.5309399639685512e-08,1.5307700885765356e-08,1.366484247168122e-08,1.3673177745739187e-08,1.2356152312638007e-08,1.2385989921151524e-08,1.1135003537618097e-10,6.355194736728958e-10,3.1793313431296365e-10,5.906662488368687e-11,1.968898127742285e-10,7.019885230932517e-11,1.5698381705167915e-10,9.715271033576491e-11,1.2256470544564462e-11,2.7121884699254104e-12,2.9416096011953925e-11,7.950046168698895e-16,5.89208076074831e-14,5.303330855217526e-16,3.9460989596431026e-16,5.301895040179441e-16,3.986478079076232e-19,2.8219301949908677e-18,2.226684236785433e-13,2.0816044987900712e-14,1.0611477335328459e-16,5.4648828128108685e-12,1.6939051680462682e-19,1.399591982922499e-16,2.647430750477753e-12,2.2626347245801654e-19,1.6721133043143567e-21,1.5399463111113762e-16,1.4476570452274652e-22,1.2911236399633562e-19,2.060787860274945e-22,4.511678097986786e-25,9.613118906792904e-29,2.385599890924317e-25,1.209820857347925e-28,2.1878573098236404e-20,5.650277962704032e-27,1.0654030225564968e-25,2.826831193035994e-30,5.334972071815154e-29,1.2092711079125838e-22,1.2821461654653406e-28,1.105171042211727e-25,5.145900965006365e-29,1.0290786663915349e-16,1.1670403954825126e-18,1.2036580247351051e-30
3.8618268551629375e-10,0.11224538369586506,0.9,0.0,0.0,0.0,0.0,0.09999989619212546,2.6622530129922e-08,2.566452753620952e-08,1.8344579880233222e-08,1.8388176835279934e-08,1.541314284820669e-08,1.592231926368495e-08,1.589315856663592e-08,1.5891326639818494e-08,1.4186446500691826e-08,1.4195423487663184e-08,1.2827159164703158e-08,1.2859317023648367e-08,1.1554838982311115e-10,6.663349218083491e-10,3.341981001970969e-10,6.193029893889512e-11,2.1334800607267138e-10,7.677080871745214e-11,1.691656940980236e-10,1.0466518026569414e-10,1.3210258428620767e-11,2.8196627022031403e-12,3.1791603458577767e-11,8.253929657111956e-16,6.575058797653714e-14,5.505970989238641e-16,4.096901844050487e-16,5.5044305705438e-16,4.296710724372151e-19,2.880049657757806e-18,2.3298969803656527e-13,2.3434275755320428e-14,1.1016935893193533e-16,5.890195922317262e-12,1.8257393965223409e-19,1.4530784074866268e-16,2.853484809895643e-12,2.438752126131263e-19,1.8014117500248562e-21,1.6602627436798467e-16,1.5645625813297092e-22,1.444824076125785e-19,2.2537162139297206e-22,4.863038661799448e-25,1.075702314273634e-28,2.6694935951514273e-25,1.4048009580170512e-28,2.448938515123003e-20,6.339979297581447e-27,1.2096818686480893e-25,3.292858644706087e-30,6.288465356388785e-29,1.3546127171824675e-22,1.4347208848192293e-28,1.332869363857977e-25,5.975278136206577e-29,1.1096229955919843e-16,1.2574070233495355e-18,1.402101086561543e-30
4.003817726427303e-10,0.11224538412769736,0.9,0.0,0.0,0.0,0.0,0.09999989237533363,2.7602761674743583e-08,2.659657963672522e-08,1.9018115923772904e-08,1.906496294544526e-08,1.59702522976117e-08,1.650819720970482e-08,1.6476871425160956e-08,1.6474901787958046e-08,1.4708050501002614e-08,1.471769309026155e-08,1.3298118763284893e-08,1.333268365563935e-08,1.1974488496129918e-10,6.971936770175665e-10,3.505145593972644e-10,6.479730044178943e-11,2.3048702765335372e-10,8.365403705633923e-11,1.8180129066418068e-10,1.1245559797643168e-10,1.4199798699005223e-11,2.9271283995290904e-12,3.425941131346338e-11,8.557843438070342e-16,7.305783253705912e-14,5.708625652529449e-16,4.247717309965723e-16,5.706977075245214e-16,4.618572614620279e-19,2.940564884284403e-18,2.4352516354583645e-13,2.6266990693676794e-14,1.142242355642074e-16,6.3314558663729895e-12,1.9625167790219104e-19,1.5065692989227762e-16,3.067266049386344e-12,2.6214745106057143e-19,1.935494005405305e-21,1.7851635178936403e-16,1.686010489867561e-22,1.6102785091057114e-19,2.4557823529735793e-22,5.227599695665985e-25,1.1988292823442524e-28,2.9750260291719903e-25,1.622426473553665e-28,2.730110126399829e-20,7.083672834972582e-27,1.3666753971849442e-25,3.8142698485367314e-30,7.365573762414762e-29,1.5111397200906112e-22,1.598949406416997e-28,1.5966442140276122e-25,6.900988459493527e-29,1.1932593553594751e-16,1.3511214679603866e-18,1.6241293712173996e-30
4.145808597691668e-10,0.11224538455965968,0.9,0.0,0.0,0.0,0.0,0.09999988855854125,2.8583090997731998e-08,2.7528227444823302e-08,1.969158438462364e-08,1.9741797583864787e-08,1.652693934595578e-08,1.7094106940136626e-08,1.7060538185271475e-08,1.7058426333926947e-08,1.5229654472613557e-08,1.523998656401698e-08,1.3769031113122607e-08,1.3806089812747925e-08,1.2393955976807078e-10,7.280872075542964e-10,3.6687480279417803e-10,6.766681008652319e-11,2.483070440711892e-10,9.084885305627887e-11,1.948904946162486e-10,1.2052384167241734e-10,1.522509329559243e-11,3.0345857590352226e-12,3.681951212322556e-11,8.861787508938962e-16,8.085377654757018e-14,5.911294829955557e-16,4.398545355992317e-16,5.909534551266748e-16,4.952064379341807e-19,3.003476460434331e-18,2.542834923534843e-13,2.93228837724527e-14,1.1827940294733337e-16,6.788663784361752e-12,2.1042376681053678e-19,1.560064656736388e-16,3.2887751137660505e-12,2.810802428343065e-19,2.0743579746054743e-21,1.9146572389133924e-16,1.8120004065042092e-22,1.7879228961154253e-19,2.6669955483389785e-22,5.605364076071484e-25,1.331014869028351e-28,3.3029884843957754e-25,1.8643830777089178e-28,3.032136318542833e-20,7.883398043533039e-27,1.5369323043400099e-25,4.395289551642489e-30,8.576640059051804e-29,1.6792650083346653e-22,1.7752614477485164e-28,1.9006229916380776e-25,7.930203815206719e-29,1.2799962244324294e-16,1.4481822610123485e-18,1.8715422510048902e-30
4.2877994689560334e-10,0.11224538499175207,0.9,0.0,0.0,0.0,0.0,0.09999988474174829,2.9563518090404555e-08,2.8459478300013095e-08,2.0364985269587296e-08,2.041868070090385e-08,1.708321125642934e-08,1.7680048446260958e-08,1.7644158817825037e-08,1.7641900281467964e-08,1.575125841552462e-08,1.576230391941254e-08,1.4239896218955216e-08,1.427953549059522e-08,1.2813244729442775e-10,7.590083004498749e-10,3.832720739548687e-10,7.053813580571162e-11,2.6680814299307443e-10,9.835549051915341e-11,2.08433195518624e-10,1.288697919383392e-10,1.628614415772486e-11,3.142034721204044e-12,3.947189864753163e-11,9.165761867082957e-16,8.914920650107109e-14,6.113978506651785e-16,4.549385980733023e-16,6.11210299559191e-16,5.297186647884653e-19,3.0687846944627042e-18,2.652733573460211e-13,3.261065057067746e-14,1.2233486078393178e-16,7.261820814487272e-12,2.2509024159672354e-19,1.613564480432655e-16,3.5180126477795437e-12,3.0067364296216915e-19,2.2180016027410582e-21,2.0487528257782312e-16,1.942531977384634e-22,1.9781936002048188e-19,2.8873626658534933e-22,5.996334679981738e-25,1.4725812084911132e-28,3.654171997240012e-25,2.1324166102898294e-28,3.3557840651958774e-20,8.741184802403727e-27,1.7210012183606553e-25,5.0402926597162244e-30,9.932420436787003e-29,1.859401349769503e-22,1.9640868135215156e-28,2.2492366761901695e-25,9.070352174568903e-29,1.3698424015998544e-16,1.548587962829699e-18,2.146203080414279e-30
4.4297903402203987e-10,0.11224538542397447,0.9,0.0,0.0,0.0,0.0,0.0999998809249547,3.0544042944279164e-08,2.9390338429080096e-08,2.1038318585465926e-08,2.1095612247718486e-08,1.7639074417899266e-08,1.826602171935959e-08,1.822773329437807e-08,1.8225323634323737e-08,1.6272862329735783e-08,1.6284645166930748e-08,1.4710714085521158e-08,1.4753020684800108e-08,1.3232357558057994e-10,7.899508577722436e-10,3.997004514895328e-10,7.341069321618067e-11,2.8599034541199214e-10,1.0617411405344183e-10,2.2242928440416355e-10,1.3749333137771202e-10,1.7382953224212922e-11,3.249475141540904e-12,4.2216563713584394e-11,9.469766509867625e-16,9.795447501733063e-14,6.316676667989757e-16,4.700239182789907e-16,6.314682405204558e-16,5.653940049423506e-19,3.1364896599978773e-18,2.765034312218588e-13,3.613898734951118e-14,1.2639060878135937e-16,7.750928093793174e-12,2.4025113744423447e-19,1.667068769516503e-16,3.754979296100158e-12,3.2092770646587557e-19,2.3664228696727834e-21,2.1874595112032674e-16,2.0776048519722652e-22,2.1815274042732244e-19,3.116888540087709e-22,6.400514384846858e-25,1.6238504948654542e-28,4.0293674465105645e-25,2.428333096891095e-28,3.701823240062208e-20,9.659074856020414e-27,1.919427905961703e-25,5.753814797410553e-30,1.144407334613888e-28,2.0519613889563598e-22,2.1658553956472413e-28,2.6472306221976777e-25,1.0329117690727201e-28,1.4628070054648322e-16,1.652337159254395e-18,2.450043694358362e-30
4.571781211484764e-10,0.1122453858563269,0.9,0.0,0.0,0.0,0.0,0.0999998771081605,3.1524665550874324e-08,3.032081311838522e-08,2.1711584339061786e-08,2.1772592176160537e-08,1.819453445401605e-08,1.8852026750715495e-08,1.8811261587051897e-08,1.8808696396236728e-08,1.6794466215246998e-08,1.6807010317052786e-08,1.51814847175584e-08,1.5226545390979253e-08,1.365129684318388e-10,8.209097239602781e-10,4.161547458442158e-10,7.62839890140455e-11,3.058536159543403e-10,1.1430482987422967e-10,2.3687865357629387e-10,1.4639434430657991e-10,1.8515522433335008e-11,3.3569069938814278e-12,4.505350004375046e-11,9.773801434658425e-16,1.0727951563834053e-13,6.519389299549482e-16,4.851104960764315e-16,6.517272777088987e-16,6.022325212959793e-19,3.206591232312459e-18,2.8798238570781835e-13,3.9916590268730886e-14,1.3044664665114215e-16,8.255986758180468e-12,2.559064895011237e-19,1.7205775234926023e-16,3.9996757033297325e-12,3.4184248836101605e-19,2.5196197847358665e-21,2.3307868413768394e-16,2.2172186745720863e-22,2.398361525065119e-19,3.3555762914077956e-22,6.8179060685950635e-25,1.7851449822743673e-28,4.429365418710403e-25,2.753998596994166e-28,4.071026718109882e-20,1.0639110485202458e-26,2.1327591189134134e-25,6.540547272494922e-30,1.3123182936057188e-28,2.257357647047204e-22,2.3809971732749533e-28,3.09967535561997e-25,1.1714440059926288e-28,1.5588994742077846e-16,1.759428456199275e-18,2.785062265787682e-30
