Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870)
0.0004683962418575115,0.1329555921150755,0.9,0.0,0.0,0.0,0.0,0.02720874067328254,0.0029120040012677938,6.888761801264512e-07,2.6460603274387586e-06,8.978631629548258e-06,2.436766975787621e-07,9.687091542063291e-06,9.712975214426166e-07,3.6705630475455967e-06,0.006131794712827913,0.049214999216815054,1.9132560220119706e-06,1.2657929138965706e-05,3.1016207450912213e-09,2.2984262225954694e-08,7.2992187438796e-09,1.3649354810576914e-09,4.811110537852456e-06,0.008872929655666245,0.10015772767396655,0.0045470430235631555,0.001206167138383131,1.9742495778500258e-10,0.010132676242873657,2.073886591315704e-11,1.2257287532334627e-09,6.175706186924074e-14,9.263651557125385e-14,7.692762173370735e-14,9.012094931583033e-12,4.1035557479325485e-15,4.0885374099398414e-07,0.0042965783671943,6.143572094922245e-14,0.0010942204530963598,7.79123442573165e-12,1.473633920410023e-13,0.00047136006628997046,9.254975721712124e-12,7.780373749733942e-14,0.023021000754221747,4.986516762734459e-14,0.009909187122857517,2.6047449281317642e-14,1.5569029339916423e-13,5.848957247516422e-14,1.0837667899714043e-12,4.704503832999124e-13,0.007412165164508251,1.865971125063354e-13,1.2910810838926753e-12,8.089915959699484e-14,5.602514951066614e-13,5.654512369126288e-10,6.936758113549954e-14,0.007195835524415226,4.071322038415114e-13,0.008717819700970282,5.4767222086661885e-11,7.008565012974086e-14,4.849918507259812e-13,3.823913191571106e-11,5.7698091299125914e-09,1.3779643400779982e-10,2.124298332478521e-10,4.827956472779223e-13,2.523260780532411e-10,3.7845912721197473e-14,2.3457535331573535e-15,2.472883015186783e-11,8.308714285465709e-14,5.75105483714723e-13,1.0094162924560721e-11,0.008717813401416225,9.985557645320034e-13,1.4949976933084908e-15,1.2729738525759839e-11,1.0232914199627058e-08,1.2707494066229248e-11,1.7225389753863497e-08,0.0032416435064875518,9.501435475287006e-12,7.808004627261085e-16
0.0004720804771595698,0.1330417934890642,0.9,0.0,0.0,0.0,0.0,0.026936818452112727,0.0029045854703890917,6.81935398260405e-07,2.623549766757388e-06,8.889023913202663e-06,2.4129233010551086e-07,9.626579605831396e-06,9.616540213388803e-07,3.655309651238681e-06,0.006135020874200271,0.04943646943859272,1.9007923668631796e-06,1.2531485600794099e-05,3.07037029851654e-09,2.2752683960958492e-08,7.2277961581813355e-09,1.3521710600043378e-09,4.776443915565389e-06,0.00890694904426625,0.10058659505842225,0.0045248013404106495,0.0012038414539223498,1.9557447060178158e-10,0.010171585859643487,2.0466028327916185e-11,1.2039547275135558e-09,6.049046480925274e-14,9.073576095688495e-14,7.563403833139948e-14,8.899055896728358e-12,4.031746220145306e-15,4.0445198609783284e-07,0.004302181645234418,6.090939670449306e-14,0.0010915294735531307,7.689414676271912e-12,1.4595622784786878e-13,0.0004719028593842346,9.167089725928875e-12,7.742316354995632e-14,0.023121149269703736,5.0056650541590644e-14,0.00996454165326952,2.6147316889133026e-14,1.558914201458529e-13,5.857031633364789e-14,1.0750211340952142e-12,4.669437847754437e-13,0.0074461016086713565,1.8671539736691665e-13,1.2918918508271759e-12,8.100071134886187e-14,5.609514478567903e-13,5.608882239579392e-10,6.9714779171378e-14,0.0072294407566659774,4.038825268498717e-13,0.008754351539440248,5.449933036174172e-11,7.013628637544651e-14,4.853393767381274e-13,3.80520867425626e-11,5.741586341014211e-09,1.367693399988037e-10,2.1073424566667983e-10,4.806756688620037e-13,2.5121810237899853e-10,3.791833580316453e-14,2.3342793714729404e-15,2.4607870046814837e-11,8.344814138189039e-14,5.77600789519378e-13,1.0046793792574274e-11,0.00879089982896057,9.951766022798159e-13,1.5007385051062955e-15,1.2778545244076972e-11,1.0272147916797562e-08,1.2756289917890736e-11,1.7291533995919727e-08,0.003251298554445755,9.537864596089955e-12,7.837941024134903e-16
0.00047576471246162815,0.13312726480263412,0.9,0.0,0.0,0.0,0.0,0.026667642346857787,0.002897186686445873,6.750647881200346e-07,2.60125736252572e-06,8.800321219045804e-06,2.389315744050537e-07,9.566586637005538e-06,9.521070489716242e-07,3.640138387994152e-06,0.006137913484954972,0.04965606952269214,1.8884235045962016e-06,1.2406319576599507e-05,3.039435795890519e-09,2.252344696626206e-08,7.157080851831022e-09,1.3395280442861836e-09,4.74213048230075e-06,0.00894062769266852,0.10101205183414315,0.0045024126908030145,0.0012015334242407771,1.937415917335571e-10,0.01021010482929746,2.0196926943049402e-11,1.1826016077641525e-09,5.925033103644128e-14,8.887473112560157e-14,7.436382132884803e-14,8.787592349846806e-12,3.961308668826243e-15,4.001053917272586e-07,0.004307584413819529,6.038797949156346e-14,0.0010888262480911713,7.588847016903138e-12,1.4456336819579979e-13,0.00047244483150289354,9.080073845886925e-12,7.704007488291437e-14,0.023220451299243154,5.0246210994265266e-14,0.010019638806604166,2.624618421714601e-14,1.5608476287312671e-13,5.864711599653e-14,1.066292082811457e-12,4.634448113329051e-13,0.0074797849336733085,1.8682503287327572e-13,1.2926430146468499e-12,8.109946863477751e-14,5.616321492335092e-13,5.563338743857583e-10,7.005986947614229e-14,0.0072627944654019335,4.0063145277567443e-13,0.008790492269377559,5.422966848762877e-11,7.018244533719149e-14,4.85656010698514e-13,3.786380562882904e-11,5.713177064062486e-09,1.3574447940074039e-10,2.0903792912768657e-10,4.785391769320248e-13,2.501014961580338e-10,3.798934498949208e-14,2.322729391926327e-15,2.4486110673201372e-11,8.380651375441092e-14,5.800780012874052e-13,9.999097097805188e-12,0.008863626693773606,9.917790795109567e-13,1.5064216799557646e-15,1.282686311142754e-11,1.0310988666745055e-08,1.2804595854580025e-11,1.7357014143521113e-08,0.0032607271433616318,9.57392884067564e-12,7.867577576296333e-16
0.0004794489477636865,0.13321201247849998,0.9,0.0,0.0,0.0,0.0,0.02640118400649689,0.002889807966392699,6.682636470054307e-07,2.5791806824099057e-06,8.712514194041577e-06,2.36594194579613e-07,9.50710811132953e-06,9.426556325578042e-07,3.6250490753260165e-06,0.006140477551854879,0.04987381302279931,1.8761486193468841e-06,1.228241790255185e-05,3.0088140733574746e-09,2.2296527796376012e-08,7.087065758623099e-09,1.327005303268994e-09,4.708165029316818e-06,0.008973969043655031,0.10143412977290343,0.0044798845048760385,0.0011992429401646379,1.919261588471411e-10,0.010248237100701907,1.99315099059202e-11,1.1616601683518838e-09,5.803609185840598e-14,8.705257255759408e-14,7.31165218086282e-14,8.67767975168517e-12,3.8922133170045425e-15,3.95813100620886e-07,0.004312789401838106,5.987142070084312e-14,0.001086111284362842,7.489519312779742e-12,1.4318466495472465e-13,0.00047298595051820347,8.993917947765119e-12,7.665459863209219e-14,0.023318914966830282,5.043386841861706e-14,0.010074480250167469,2.6344061372015635e-14,1.5627045054491675e-13,5.872002831928235e-14,1.0575814496611512e-12,4.599540794599415e-13,0.0075132173292420034,1.8692618984568996e-13,1.2933357528783498e-12,8.119548977841233e-14,5.622940013278137e-13,5.517891344042875e-10,7.040286202807071e-14,0.007295899163117191,3.973799248123425e-13,0.008826245160675227,5.395832595718593e-11,7.022420369617356e-14,4.859422817555966e-13,3.767435105952504e-11,5.684590727268517e-09,1.347220327848297e-10,2.0734137576194983e-10,4.763868606225114e-13,2.489766195564255e-10,3.805896482172789e-14,2.311107427616781e-15,2.4363592439390625e-11,8.416228086520936e-14,5.825372627522017e-13,9.951089046433264e-12,0.008935991679660546,9.883641357045956e-13,1.5120478004814615e-15,1.2874697067080068e-11,1.0349440419944744e-08,1.2852416828798772e-11,1.7421836909932353e-08,0.0032699318027952667,9.609631895692348e-12,7.896917313326213e-16
0.0004831331830657448,0.13329604302983192,0.9,0.0,0.0,0.0,0.0,0.026137415394165607,0.002882449610993776,6.615312804359438e-07,2.5573173666653293e-06,8.625593587994253e-06,2.3427995683147436e-07,9.448139567279818e-06,9.332988103938927e-07,3.6100415273758007e-06,0.006142718014452251,0.050089713432289185,1.863966903071096e-06,1.2159767559463798e-05,2.978502004068517e-09,2.2071903280046135e-08,7.017743875258999e-09,1.314601709901047e-09,4.674542666071374e-06,0.00900697650361673,0.10185286030961348,0.00445722403639884,0.001196969892530529,1.901280101411339e-10,0.010285986581366969,1.96697258806856e-11,1.1411218183095352e-09,5.684719241224459e-14,8.526845251355438e-14,7.189170135328265e-14,8.569293990346583e-12,3.824432406734355e-15,3.915743155088027e-07,0.0043177993027139145,5.935967232617385e-14,0.0010833850759391583,7.391419212771142e-12,1.418199716229438e-13,0.00047352618513623636,8.908612079332894e-12,7.626685891558633e-14,0.023416548302424334,5.061964204437193e-14,0.010129067641944517,2.6440958353571222e-14,1.5644861065828758e-13,5.878911005999503e-14,1.048890961389308e-12,4.564721751943786e-13,0.007546400970209294,1.870190363113828e-13,1.2939712237224843e-12,8.12888319297265e-14,5.62937398109105e-13,5.472549049362692e-10,7.074376670756784e-14,0.007328757332729931,3.941288482451448e-13,0.008861613453013761,5.368539013901363e-11,7.026163753771695e-14,4.861987149170636e-13,3.748378403647935e-11,5.655836535049113e-09,1.3370217180344658e-10,2.0564505792117492e-10,4.742193946545113e-13,2.4784382520725835e-10,3.812721945987296e-14,2.2994172206585603e-15,2.4240354794585906e-11,8.451546330787573e-14,5.849787155656083e-13,9.90278546112638e-12,0.009007992592086182,9.849326345461017e-13,1.5176174432061627e-15,1.2922051998093825e-11,1.0387507104902944e-08,1.2899757741178375e-11,1.7486008938106447e-08,0.0032789150431818182,9.644977408819607e-12,7.9259632327819755e-16
0.00048681741836780314,0.1333793628598416,0.9,0.0,0.0,0.0,0.0,0.025876308783536875,0.0028751119096466445,6.548669976629823e-07,2.5356650416413016e-06,8.539550254848218e-06,2.3198863023542763e-07,9.389676560116613e-06,9.240356301564561e-07,3.5951155489930375e-06,0.006144639746199348,0.05030378418299944,1.8518775554474568e-06,1.2038355669016312e-05,2.9484964779765044e-09,2.1849550370541765e-08,6.949108284484149e-09,1.3023161553077594e-09,4.64125836755458e-06,0.009039653443019125,0.1022682745413156,0.0044344383666765005,0.0011947141731512715,1.8834698613968956e-10,0.010323357137931687,1.941152436700969e-11,1.1209776868542454e-09,5.568309057433016e-14,8.352155713974071e-14,7.068892818268112e-14,8.462411420885223e-12,3.757937301502198e-15,3.87388202747621e-07,0.004322616776469917,5.885268687317253e-14,0.0010806481082562514,7.294534596293664e-12,1.4046914328626007e-13,0.00047406550483567367,8.824146454490774e-12,7.58769769004884e-14,0.0235133592392134,5.080355090011975e-14,0.010183402629311257,2.653688505617902e-14,1.566193686027003e-13,5.885441711819848e-14,1.040222277825394e-12,4.5299966079259617e-13,0.007579338015002151,1.871037370392489e-13,1.2945505628731201e-12,8.137955104173073e-14,5.635627252759926e-13,5.427320519914961e-10,7.108259332574106e-14,0.00736137142809291,3.908791014714557e-13,0.008896600355864022,5.341094632445554e-11,7.029482163044425e-14,4.864258260883789e-13,3.729216411115466e-11,5.6269234729788906e-09,1.3268506114330193e-10,2.0394943392773088e-10,4.720374389699111e-13,2.467034580195051e-10,3.819413262740619e-14,2.2876624241942335e-15,2.411643625005486e-11,8.486608140471608e-14,5.874024994937832e-13,9.854201789486739e-12,0.009079627355060592,9.814854884846148e-13,1.5231311786224313e-15,1.2968932739986797e-11,1.0425192608694048e-08,1.2946623441088493e-11,1.7549536801509574e-08,0.0032876793558110537,9.679968989266754e-12,7.954718300607375e-16
0.0004905016536698615,0.13346197831901055,0.9,0.0,0.0,0.0,0.0,0.025617836750730236,0.0028677951359249248,6.482701183466414e-07,2.514221423190182e-06,8.454375146706896e-06,2.2971998566958033e-07,9.331714718345623e-06,9.148651498902453e-07,3.5802709399499826e-06,0.006146247556086465,0.05051603864640599,1.8398797836850502e-06,1.1918169493597812e-05,2.9187944318998607e-09,2.1629446368406083e-08,6.881152123062953e-09,1.2901475298515534e-09,4.608307510065756e-06,0.009072003197180309,0.102680403241824,0.00441153440978711,0.001192475673702301,1.8658292744142613e-10,0.010360352597062252,1.915685536376094e-11,1.1012197396434355e-09,5.454325569739693e-14,8.181109006311748e-14,6.950778168033544e-14,8.357008755725112e-12,3.69270202315627e-15,3.8325400947858884e-07,0.004327244448533337,5.835041740637471e-14,0.001077900852254644,7.198853135079208e-12,1.391320366177118e-13,0.00047460387988231884,8.74051144318601e-12,7.548507089249549e-14,0.02360935562138577,5.0985613817735657e-14,0.010237486850760013,2.6631851271026364e-14,1.567828480941132e-13,5.891600517000574e-14,1.0315769958204935e-12,4.4953707702253334e-13,0.007612030607705607,1.8718045407506623e-13,1.2950748872048327e-12,8.14677020675075e-14,5.641703616153027e-13,5.38221408721019e-10,7.141935164925624e-14,0.007393743874622327,3.8763153135801625e-13,0.00893120904951465,5.313507779067643e-11,7.032383008571898e-14,4.866241266176346e-13,3.70995494286893e-11,5.5978603144356236e-09,1.3167085919707085e-10,2.022549456522191e-10,4.698416389738532e-13,2.4555585530472235e-10,3.825972769590794e-14,2.275846605096382e-15,2.399187440761076e-11,8.521415523650468e-14,5.898087526221694e-13,9.805353115471178e-12,0.009150894007024795,9.780234955550766e-13,1.528589571325148e-15,1.3015344077851906e-11,1.046250077785781e-08,1.2993018727763654e-11,1.7612427005648244e-08,0.0032962272128070715,9.714610208606082e-12,7.983185451817123e-16
0.0004938174654417139,0.13353573513764005,0.9,0.0,0.0,0.0,0.0,0.025387442034032606,0.0028612281519233384,6.423899961602666e-07,2.495098689993225e-06,8.37845247628033e-06,2.2769741157899314e-07,9.279973942202807e-06,9.066902040961364e-07,3.5669801887844114e-06,0.006147430110956267,0.050705525745050155,1.8291594365979547e-06,1.1811039492173875e-05,2.892319541073991e-09,2.143325687270502e-08,6.820566884875526e-09,1.2792948418170793e-09,4.57893278320386e-06,0.009100840964306757,0.10304853514358753,0.004390825310241884,0.0011904756585540397,1.8500965047092411e-10,0.010393330936387668,1.893063292629697e-11,1.083760651717056e-09,5.3537722472100156e-14,8.030217019227491e-14,6.846289727736104e-14,8.263392756751658e-12,3.635044429502644e-15,3.7957695248462717e-07,0.004331249219957463,5.790236859603194e-14,0.0010754199098557777,7.1137585746890756e-12,1.379402552870196e-13,0.0004750875857150024,8.66594224467454e-12,7.513072074389089e-14,0.0236950623373701,5.114790759163553e-14,0.010285949591783552,2.6716507666738588e-14,1.5692385702870745e-13,5.89682999071712e-14,1.0238175336317401e-12,4.464296765018324e-13,0.007641246694951413,1.8724280478535093e-13,1.295500647304465e-12,8.154488686519166e-14,5.647024159973637e-13,5.341729385970394e-10,7.172067382095419e-14,0.007422674451336637,3.847112640610881e-13,0.008962036112409871,5.2885645391058873e-11,7.034642770548085e-14,4.867783792136377e-13,3.6925392767596594e-11,5.5715822416120935e-09,1.307606915692381e-10,2.0073123453141315e-10,4.678541051772026e-13,2.445170998691046e-10,3.8317655273100705e-14,2.2651630810621966e-15,2.387924916965136e-11,8.552526280021662e-14,5.919595047911951e-13,9.761174943592646e-12,0.009214717717655137,9.748957425705117e-13,1.5334552691959673e-15,1.305671686067448e-11,1.0495758659472995e-08,1.303437621349615e-11,1.7668488319345685e-08,0.0033037372440779984,9.745490672528815e-12,8.008562123097215e-16
0.0004971332772135664,0.1336089311739791,0.9,0.0,0.0,0.0,0.0,0.025159139787467456,0.0028546785153709176,6.365634342066891e-07,2.4761415103869296e-06,8.30321936581813e-06,2.2569286306523217e-07,9.228632437456933e-06,8.985889161507879e-07,3.553755025094987e-06,0.00614836564872631,0.050893562091512384,1.8185120625759055e-06,1.1704883021301639e-05,2.8660858019893324e-09,2.123885440705252e-08,6.760521594210649e-09,1.2685351900186104e-09,4.549820996403477e-06,0.00912941876694624,0.10341405240236631,0.00437003067475024,0.0011884894265309733,1.8344987414555601e-10,0.010426011247789522,1.8707196413334494e-11,1.0666019069943584e-09,5.255105646898834e-14,7.882157277898633e-14,6.7434900824135e-14,8.170940597103261e-12,3.578367010600608e-15,3.759407670325751e-07,0.004335104219706333,5.745806868639619e-14,0.0010729313389232459,7.029619756820518e-12,1.3675937135762973e-13,0.00047557048223300367,8.592031382746228e-12,7.477490700332685e-14,0.023780121132011625,5.130873470364977e-14,0.01033421171141653,2.680040090850383e-14,1.5705915698870228e-13,5.901766680906055e-14,1.016079329246924e-12,4.433310973615059e-13,0.007670268040442451,1.8729893172981886e-13,1.2958835203054176e-12,8.162007360447118e-14,5.652207066136304e-13,5.301355596514604e-10,7.202033552408202e-14,0.007451412962866425,3.817939984006493e-13,0.008992561655161097,5.263518274690965e-11,7.036575500602632e-14,4.869100675571055e-13,3.6750516776564813e-11,5.5451956308526206e-09,1.2985310775205913e-10,1.9920908957741186e-10,4.658563203084685e-13,2.4347298686048305e-10,3.83745502905635e-14,2.2544354302740996e-15,2.376615874939668e-11,8.583433980911471e-14,5.940962653297312e-13,9.716804542134968e-12,0.009278240487437845,9.717572315537099e-13,1.538276995361031e-15,1.3097716679310829e-11,1.0528716730490347e-08,1.307535993985583e-11,1.7724042990990896e-08,0.0033110757078782674,9.776092757618481e-12,8.033710030711201e-16
0.0005001175078082337,0.13367433166005588,0.9,0.0,0.0,0.0,0.0,0.024955440774305882,0.0028487988219083036,6.313649214806407e-07,2.459220232956807e-06,8.236093845202131e-06,2.239040472918984e-07,9.182763867820325e-06,8.913601820517751e-07,3.5419083204499384e-06,0.00614899923107447,0.05106156236849274,1.8089913520420113e-06,1.161016710751278e-05,2.8426798162262486e-09,2.106540672045038e-08,6.7069384744626e-09,1.2589304031587613e-09,4.523842369961553e-06,0.009154918474652135,0.10374080044767517,0.004351246279965048,0.0011867135381813567,1.8205752547763983e-10,0.010455170957608395,1.8508456657943446e-11,1.0514108848645451e-09,5.167888662074817e-14,7.7512797642468e-14,6.652390190182642e-14,8.088715352119062e-12,3.528179411497904e-15,3.7270267407561104e-07,0.004338447195217715,5.706137658373776e-14,0.001070685372476403,6.954704777915495e-12,1.3570580918212347e-13,0.00047600438037085247,8.526068897536878e-12,7.44534901757841e-14,0.023856124657085493,5.1452236148977126e-14,0.010377477059018494,2.6875258068484256e-14,1.571761168428894e-13,5.905962609953999e-14,1.0091340039147201e-12,4.405502171954752e-13,0.007696222014076758,1.873442173167152e-13,1.2961920761094715e-12,8.168606475637651e-14,5.656756167500584e-13,5.265118623599185e-10,7.228861722351768e-14,0.0074771148249859936,3.7917149890903197e-13,0.009019778714142236,5.240893260712272e-11,7.038039630662834e-14,4.870095902864138e-13,3.659254624265356e-11,5.5213598431885085e-09,1.290385789883405e-10,1.978407450953721e-10,4.640499154879563e-13,2.425288958315034e-10,3.842488639694973e-14,2.2447448335044536e-15,2.3664000906742625e-11,8.61107847747689e-14,5.960074679635912e-13,9.676715357293996e-12,0.00933515266751707,9.68923877746182e-13,1.5425792841021154e-15,1.3134300436443508e-11,1.0558124910959502e-08,1.3111928542923811e-11,1.7773612830447082e-08,0.003317535094093028,9.803398713741892e-12,8.056149274961753e-16
0.000503101738402901,0.13373928482349381,0.9,0.0,0.0,0.0,0.0,0.024753406961848225,0.002842933445717529,6.262090504935685e-07,2.4424305641809576e-06,8.169517071123964e-06,2.2212958398553505e-07,9.137213927431627e-06,8.841900881046315e-07,3.530114493405196e-06,0.006149437899026066,0.0512284023137255,1.7995288870082443e-06,1.1516225952919984e-05,2.8194658223464516e-09,2.0893381769802925e-08,6.653785275989739e-09,1.2493997734299256e-09,4.498071683623785e-06,0.00918021122899612,0.10406546400315207,0.0043323997795195615,0.0011849486948865536,1.806759392440782e-10,0.010484093416697975,1.831191989289183e-11,1.0364543942264276e-09,5.0821444854985394e-14,7.622613152862083e-14,6.56261388513997e-14,8.007408126670623e-12,3.478757481931904e-15,3.694968528174355e-07,0.004341671683869313,5.666767028815373e-14,0.0010684337212703773,6.880550358575284e-12,1.346609186270893e-13,0.00047643759216980046,8.46062939203147e-12,7.41310106681851e-14,0.023931611842502844,5.159457003054494e-14,0.010420581705683657,2.6949507694424083e-14,1.5728858457953242e-13,5.909927427534161e-14,1.002207474372708e-12,4.3777701423451704e-13,0.007722020596188539,1.8738463310789797e-13,1.2964670749475136e-12,8.175049537343982e-14,5.661197772274654e-13,5.228979717005267e-10,7.255556473108789e-14,0.007502663735790489,3.765522852168587e-13,0.009046755005589753,5.218193443075445e-11,7.039246826140942e-14,4.870913852248605e-13,3.6434053419964855e-11,5.497445248647621e-09,1.2822629890266152e-10,1.9647411504822894e-10,4.622358814343906e-13,2.4158081749536187e-10,3.847441098564304e-14,2.235022197325611e-15,2.3561505306048322e-11,8.638560667066064e-14,5.979074863969272e-13,9.636486131164896e-12,0.009391819277366674,9.660826959365627e-13,1.5468465683404874e-15,1.317058728305166e-11,1.0587294417247194e-08,1.3148199608004091e-11,1.782277934822716e-08,0.0033238582144259113,9.830483057151737e-12,8.078406404299858e-16
0.0005060859689975684,0.13380379374359982,0.9,0.0,0.0,0.0,0.0,0.024553024455518747,0.0028370825067172084,6.21095473058795e-07,2.425771334671184e-06,8.103484460679159e-06,2.2036935695736119e-07,9.091980365055343e-06,8.770781553084011e-07,3.518373422310353e-06,0.006149684064661425,0.051394088889020424,1.790124263213752e-06,1.1423053100309669e-05,2.7964422526630395e-09,2.0722767937909357e-08,6.601058518412842e-09,1.239942737766155e-09,4.4725065808946045e-06,0.00920529872345105,0.10438805868752421,0.004313494481106181,0.0011831948405440842,1.7930503430031342e-10,0.010512780568653577,1.811756115954122e-11,1.0217283592239868e-09,4.9978476184503656e-14,7.496119162735829e-14,6.474140665725858e-14,7.927007485034223e-12,3.4300880478147307e-15,3.6632290943832476e-07,0.00434477900636749,5.6276926044371456e-14,0.0010661766144688342,6.807150102527657e-12,1.3362462704091451e-13,0.00047687010344614375,8.395708093090839e-12,7.380752507793146e-14,0.024006586650664664,5.173574591321786e-14,0.010463526499085577,2.7023154757696215e-14,1.573966217356031e-13,5.913663967731655e-14,9.953004490383963e-13,4.350117270051327e-13,0.0077476648901408825,1.8742025860841402e-13,1.296709064707344e-12,8.181339219802556e-14,5.665533723416762e-13,5.192942572874792e-10,7.282118310460271e-14,0.007528060920880338,3.7393674531391526e-13,0.009073492153170794,5.195422805756971e-11,7.040200804151689e-14,4.871557088110858e-13,3.627506612511167e-11,5.473456044410684e-09,1.274163373602083e-10,1.951094018778495e-10,4.604145298479589e-13,2.4062891475760067e-10,3.8523135582444203e-14,2.225269228128099e-15,2.3458689936007378e-11,8.665881560658626e-14,5.99796390112031e-13,9.596124082393696e-12,0.009448239522793092,9.632341008448671e-13,1.551079134838542e-15,1.320657964871613e-11,1.0616227202393724e-08,1.3184175572661167e-11,1.7871545848522994e-08,0.003330046337917311,9.857347601276463e-12,8.100482908948514e-16
0.0005090701995922357,0.13386786172948495,0.9,0.0,0.0,0.0,0.0,0.024354279502502123,0.0028312461177596696,6.160238450902031e-07,2.4092414038992548e-06,8.037991477318818e-06,2.186232510571249e-07,9.047060964210698e-06,8.70023909496991e-07,3.5066849829386436e-06,0.006149740110164964,0.05155862902498358,1.7807770799620182e-06,1.1330642158063239e-05,2.773607557951832e-09,2.0553553744380286e-08,6.54875475246105e-09,1.2305587363311489e-09,4.447144801075508e-06,0.0092301826348973,0.10470859996858642,0.004294533617241529,0.001181451919048108,1.779447300013172e-10,0.010541234338159889,1.7925355771391995e-11,1.0072288928561083e-09,4.914973044973899e-14,7.3717602469781e-14,6.386950502444054e-14,7.84750215489623e-12,3.382158536485021e-15,3.6318047060724614e-07,0.004347770467001249,5.588912034394897e-14,0.0010639142743233498,6.734497558117836e-12,1.3259686251297656e-13,0.0004773019003495701,8.331300290243063e-12,7.348308871610407e-14,0.024081053003386373,5.187577326879726e-14,0.010506312282622358,2.7096204180964545e-14,1.575002889273696e-13,5.917175040977761e-14,9.88413612864381e-13,4.322545863224998e-13,0.007773155992300963,1.874511719683117e-13,1.296918583923106e-12,8.187478151890165e-14,5.669765832569158e-13,5.157010764921871e-10,7.308547739802856e-14,0.00755330759259061,3.7132525425945295e-13,0.009099991766736,5.172585242187263e-11,7.040905238394529e-14,4.8720281448077e-13,3.611561154250324e-11,5.449396332266747e-09,1.2660876196748628e-10,1.937468012793067e-10,4.585861657074636e-13,2.396733470109311e-10,3.857107154108517e-14,2.2154875935203483e-15,2.3355572376474228e-11,8.693042159850745e-14,6.016742479389757e-13,9.555636266127106e-12,0.009504412659918937,9.603784829866228e-13,1.555277267568559e-15,1.3242279939212966e-11,1.0644925200303682e-08,1.3219858850741396e-11,1.79199156033758e-08,0.003336100723771699,9.883994141776727e-12,8.122380264529668e-16
0.000512054430186903,0.13393149191818518,0.9,0.0,0.0,0.0,0.0,0.02415715845797992,0.002825424389060496,6.109938244034407e-07,2.392839634898593e-06,7.973033620476149e-06,2.1689115202032106e-07,9.002453512748627e-06,8.630268798528241e-07,3.4950490490089416e-06,0.006149608395135857,0.0517220296275522,1.7714869392920138e-06,1.1238986783839465e-05,2.7509601975509017e-09,2.038572777227969e-08,6.496870555395807e-09,1.2212472134654677e-09,4.4219840945415915e-06,0.009254864627632286,0.10502710319587799,0.004275520363964276,0.0011797198746334762,1.7659494624401356e-10,0.010569456635543078,1.7735279309602902e-11,9.929521359303338e-10,4.8334961385434924e-14,7.249499434562662e-14,6.301023558845754e-14,7.768881006738819e-12,3.3349564665500157e-15,3.6006916186192643e-07,0.004350647358666222,5.55042298595988e-14,0.0010616469211190975,6.662586364179835e-12,1.3157755368746382e-13,0.0004777329692611203,8.267401329205326e-12,7.31577559273984e-14,0.024155014788888308,5.201466149842305e-14,0.0105489398955392,2.7168660849954333e-14,1.5759964619847913e-13,5.920463431351786e-14,9.815476270725103e-13,4.295058142547137e-13,0.00779849499275542,1.8747745037874958e-13,1.2970961645073927e-12,8.19346892629177e-14,5.673895886370423e-13,5.121187743046608e-10,7.334845263282389e-14,0.007578404953303744,3.6871817818264226e-13,0.009126255445452564,5.149684577771423e-11,7.041363761181846e-14,4.872329528102726e-13,3.5955716381587716e-11,5.425270142339144e-09,1.258036377689573e-10,1.923865042882216e-10,4.567510892438742e-13,2.387142711666779e-10,3.8618230093395894e-14,2.2056789319746338e-15,2.3252169900151273e-11,8.720043456292445e-14,6.035411280190267e-13,9.515029614670258e-12,0.009560337982530438,9.575162316198141e-13,1.5594412483843296e-15,1.3277690542265769e-11,1.0673390330370056e-08,1.3255251838082388e-11,1.7967891860415394e-08,0.00334202262380035,9.910424460838928e-12,8.144099935592512e-16
