Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986)
1.3203733134287454e-05,0.11349611993040445,0.9,0.0,0.0,0.0,0.0,0.09594423347560646,0.001323931529264609,2.3773456226258623e-06,1.0452629865146615e-05,3.16388207920078e-05,8.3064188387921e-07,2.6237869283686998e-05,3.35090415027446e-06,6.123541971182349e-06,0.00047101602966938397,0.002370839866489984,4.56169268610542e-06,4.450753954500895e-05,1.0703826219735178e-08,7.931981997886615e-08,2.4881480136361538e-08,4.340618759768389e-09,3.132182162186931e-05,0.00044084936930710404,0.005352794785992394,0.0006625965437332226,0.0011602471802539896,6.23864079823875e-10,0.0004986215867069511,3.894884554509918e-11,3.296414688483154e-08,8.989443150726484e-13,1.3455169321120667e-12,8.607033659661177e-13,3.5810040861804933e-11,1.0517542309321344e-13,3.937214719994809e-06,0.0005975652100095915,1.8976244103153376e-13,0.0005139042650956246,1.5115401641147437e-11,5.031836212901167e-13,0.00047104401007320654,3.820498318302558e-11,1.1404060681991262e-14,0.0005156192657827287,2.4538499144671756e-15,0.00028053959997133255,1.2941665564886059e-15,3.994527615142626e-15,1.5501944393261864e-15,8.411142686115617e-14,7.725071477096273e-14,0.00019462138412509788,4.890474298197146e-15,3.416456183951917e-14,4.486002834631832e-15,3.1367133554580925e-14,4.388479856821449e-11,3.9119706055807076e-15,7.400482181520067e-05,3.2640629217486264e-14,0.00010505708948685176,7.980696576562562e-12,1.8974878557819903e-15,1.325746884607795e-14,5.5721966148205196e-12,8.407751241815842e-10,2.2626976216171348e-11,1.7030936150605998e-11
1.350650362229252e-05,0.1135210354534394,0.9,0.0,0.0,0.0,0.0,0.0958581031899454,0.0013475617645414615,2.375458196851613e-06,1.039738286803006e-05,3.16103759503542e-05,8.299330726163399e-07,2.6146776483540867e-05,3.34806777185516e-06,6.1204249739028505e-06,0.0004812937999919077,0.0024209508823002973,4.558631973318606e-06,4.446798839298975e-05,1.0695328320370096e-08,7.925684626143568e-08,2.486024802711095e-08,4.337326804491629e-09,3.093692227389697e-05,0.000450766152256483,0.005463178176751772,0.0006775033204407105,0.0011738198413998211,6.234104796188138e-10,0.0005098912393212324,3.9599743141790445e-11,3.252266792518397e-08,8.971329074108277e-13,1.3428196536318412e-12,8.567571076130788e-13,3.618848195739333e-11,1.0378236586422793e-13,3.888032170477633e-06,0.0006062040104050354,1.8959975323358462e-13,0.0005226047853129042,1.5354139286155765e-11,5.027447172852846e-13,0.00047657246444681275,3.861020412510551e-11,1.1660623181529653e-14,0.000533213515474738,2.5093101122893435e-15,0.0002892363437258364,1.323278279814285e-15,4.150849723243091e-15,1.6094065423244316e-15,8.751955288883096e-14,7.989514055460348e-14,0.00020162189396460484,5.089150337373313e-15,3.554878443696402e-14,4.64003880850973e-15,3.244079603237624e-14,4.566297515766501e-11,4.040652208758797e-15,7.802858708463573e-05,3.393255918349833e-14,0.00010957032070253804,8.160242436811927e-12,1.9727920527697706e-15,1.378216738092737e-14,5.697557937169477e-12,8.596905876348353e-10,2.3401537024288482e-11,1.7705027871874494e-11
1.3809274110297585e-05,0.11354584105475578,0.9,0.0,0.0,0.0,0.0,0.09577214870024052,0.0013709535531320136,2.373573081280109e-06,1.0344083017499806e-05,3.158199123897171e-05,8.292254966913465e-07,2.6058844241753746e-05,3.3452361668554235e-06,6.117341755765395e-06,0.0004915540289893508,0.0024709185577775723,4.555581233056178e-06,4.442851816814822e-05,1.0686840821705385e-08,7.919394962380945e-08,2.4839052922081686e-08,4.33403789647397e-09,3.056670531234836e-05,0.00046067402464113977,0.005573278151782409,0.0006923961676855644,0.001186974840885917,6.229571437550372e-10,0.0005211511104367439,4.024222110075596e-11,3.209761906242917e-08,8.953279599663929e-13,1.3401319030292884e-12,8.529237821409711e-13,3.6553245683598936e-11,1.024412365950825e-13,3.840729964690894e-06,0.0006147413121139359,1.8943749548312806e-13,0.0005311609627289961,1.5588120547181628e-11,5.02306689410767e-13,0.00048183964800576506,3.8993408275835546e-11,1.1916945946553096e-14,0.0005509769434325893,2.564722183762432e-15,0.00029796294150489497,1.3523638478375586e-15,4.309120483675911e-15,1.669152798083513e-15,9.097613735545088e-14,8.254842159818467e-14,0.00020868621887037915,5.290668754885262e-15,3.695271530280919e-14,4.794605838917121e-15,3.3518078167467014e-14,4.7466434760549083e-11,4.168719012215816e-15,8.214382434636254e-05,3.523852507796907e-14,0.00011419238117044348,8.339620522537915e-12,2.0489214379185545e-15,1.4312576693104483e-14,5.822802117060998e-12,8.785883757490667e-10,2.4178691569605638e-11,1.8386443136308136e-11
1.411204459830265e-05,0.11357053966237945,0.9,0.0,0.0,0.0,0.0,0.09568636596674793,0.0013941099770849693,2.3716902535664446e-06,1.0292615233968257e-05,3.155366518766503e-05,8.285191314896472e-07,2.597388450808349e-05,3.3424092451822535e-06,6.114291581312101e-06,0.0005017968416403502,0.0025207468688258584,4.55254019575185e-06,4.4389127179976184e-05,1.0678363623165272e-08,7.913112932046024e-08,2.481789408394261e-08,4.330752033627015e-09,3.021031380479799e-05,0.0004705730047771597,0.005683105904736215,0.000707275117199241,0.0011997237703713,6.22504078923652e-10,0.0005324012181017478,4.0876397013308935e-11,3.1688043531641006e-08,8.935293518292394e-13,1.3374535112093397e-12,8.49196804153157e-13,3.690473297605483e-11,1.011490050723205e-13,3.7951976256229917e-06,0.0006231810255596608,1.8927565594264949e-13,0.0005395748249558156,1.5817420368320427e-11,5.018695134611043e-13,0.0004868518843524167,3.935517893423819e-11,1.2173029522759266e-14,0.000568905725669769,2.6200862170877762e-15,0.00030671790244181016,1.3814233141739576e-15,4.469297642096274e-15,1.7294100215271592e-15,9.448025474343506e-14,8.520945563037034e-14,0.00021581193253086503,5.494975752715844e-15,3.837597976617494e-14,4.949639570074314e-15,3.459853309793617e-14,4.929469449142808e-11,4.2960892256319006e-15,8.634863317747788e-05,3.655800753562252e-14,0.00011892204321486609,8.518831215932574e-12,2.125845757293186e-15,1.484848629811249e-14,5.9479294213483164e-12,8.974685287891114e-10,2.4958116993145447e-11,1.9074910954093792e-11
1.4414815086307716e-05,0.11359513409925569,0.9,0.0,0.0,0.0,0.0,0.09560075117828205,0.0014170341334611232,2.3698096906782116e-06,1.0242873281711152e-05,3.1525396412105256e-05,8.278139535544922e-07,2.5891723737035725e-05,3.339586920570537e-06,6.111273740948915e-06,0.0005120223559660531,0.0025704395641779247,4.549508601131807e-06,4.434981376281671e-05,1.0669896621076058e-08,7.906838458291017e-08,2.4796770810043965e-08,4.327469209896847e-09,2.9866955670880947e-05,0.00048046311055824993,0.005792671894452868,0.0007221401999391754,0.0012120779743007087,6.220512906754413e-10,0.0005436415799864133,4.150238832085364e-11,3.12930570332911e-08,8.917369681432633e-13,1.3347843152134204e-12,8.45570095051149e-13,3.724333535692714e-11,9.990287085741757e-14,3.75133308759542e-06,0.0006315268382378678,1.8911422338089046e-13,0.0005478484011276842,1.6042113376230683e-11,5.014331658880798e-13,0.0004916155991166655,3.9696104977190084e-11,1.2428874442557223e-14,0.0005869960696828384,2.6754022986529064e-15,0.0003154997928327265,1.410456731210685e-15,4.631340122330324e-15,1.7901557302384903e-15,9.803100101850715e-14,8.787719601219787e-14,0.00022299663581877422,5.702018777736248e-15,3.9818211844050127e-14,5.105078882222268e-15,3.5681736493677e-14,5.114728267369793e-11,4.422687092456359e-15,9.064110190992501e-05,3.7890500487656805e-14,0.0001237579917383328,8.697874889865284e-12,2.2035355281559796e-15,1.538969109106137e-14,6.0729401103753085e-12,9.163310860376174e-10,2.5739506730837322e-11,1.9770167273132954e-11
1.4717585574312782e-05,0.1136196270821928,0.9,0.0,0.0,0.0,0.0,0.095515300735055,0.0014397291305520128,2.3679313690306694e-06,1.0194758924532884e-05,3.1497183607149294e-05,8.271099404992136e-07,2.5812201479098182e-05,3.3367691104026112e-06,6.1082875497039285e-06,0.0005222306836488025,0.0026200001824603037,4.546486197747529e-06,4.43105762943671e-05,1.0661439709274901e-08,7.900571462427233e-08,2.4775682429794868e-08,4.324189415054533e-09,2.9535897642035017e-05,0.0004903443594800043,0.0059019859018326695,0.0007369914461358788,0.0012240485546092892,6.215987834360037e-10,0.0005548722134019415,4.212031221039743e-11,3.091184100897053e-08,8.899506996685376e-13,1.332124158371735e-12,8.420380341747312e-13,3.756943513699844e-11,9.870024196105748e-14,3.7090419079199647e-06,0.0006397822312019158,1.889531871307068e-13,0.0005559837201279064,1.626227383298586e-11,5.009976239979621e-13,0.0004961372962023886,4.001677892580113e-11,1.2684481225874774e-14,0.0006052442183019193,2.7306705131212826e-15,0.00032430723298921703,1.4394641501767928e-15,4.795207999984344e-15,1.851368128247566e-15,1.0162749339983628e-13,9.055065008785659e-14,0.0002302379595715507,5.911746508618024e-15,4.127905414898393e-14,5.26086579608961e-15,3.6767285889776606e-14,5.3023738719660866e-11,4.548442700082833e-15,9.501931217513887e-05,3.923551099845388e-14,0.00012869883309759214,8.87675190844982e-12,2.281962029630899e-15,1.5935991280999807e-14,6.197834438372507e-12,9.351760858548104e-10,2.6522570030451862e-11,2.0471954893841626e-11
1.5020356062317848e-05,0.1136440212312373,0.9,0.0,0.0,0.0,0.0,0.09543001123316243,0.001462198084102314,2.3660552646252188e-06,1.0148181193048472e-05,3.146902554080385e-05,8.264070709444306e-07,2.5735169159622463e-05,3.3339557355218873e-06,6.105332346076801e-06,0.0005324219305835438,0.0026694320676268666,4.543472742562581e-06,4.427141320510068e-05,1.0652992779733634e-08,7.894311864384322e-08,2.4754628302775923e-08,4.320912635791972e-09,2.92164599018048e-05,0.0005002167686622564,0.006011057081211328,0.0007518288853362145,0.00123564637447842,6.211465607320888e-10,0.000566093135318325,4.2730285512230955e-11,3.054363662387437e-08,8.881704423832478e-13,1.329472890292045e-12,8.385954158774222e-13,3.788340559136729e-11,9.753871575177793e-14,3.668236573891837e-06,0.0006479504939644598,1.8879253705064362e-13,0.0005639828088736065,1.6477975591188544e-11,5.005628660459352e-13,0.0005004235355475728,4.0317795142772766e-11,1.2939850380900674e-14,0.0006236464533356857,2.785890943515833e-15,0.000333138894420145,1.4684456212078352e-15,4.9608624714372386e-15,1.9130260887410452e-15,1.0526887007837209e-13,9.322887735056764e-14,0.00023753356722430637,6.124108839731292e-15,4.275815777578238e-14,5.416945366572103e-15,3.785479994475891e-14,5.492361298356839e-11,4.6732917868674155e-15,9.948134311493064e-05,4.0592559092763126e-14,0.00013374310349400638,9.0554626275657e-12,2.3610972928130896e-15,1.6487192321388315e-14,6.322612653821104e-12,9.540035657334109e-10,2.7307031414385924e-11,2.1180023378979682e-11
1.5323126550322913e-05,0.11366831907337505,0.9,0.0,0.0,0.0,0.0,0.09534487945047374,0.001484444113570635,2.3641813531655032e-06,1.0103055729464093e-05,3.1440921048775325e-05,8.257053244647655e-07,2.5660489009859486e-05,3.3311467199866375e-06,6.102407490975824e-06,0.0005425961973725334,0.0027187383829974225,4.540468000582392e-06,4.4232322983348264e-05,1.0644555723081571e-08,7.888059583096561e-08,2.4733607817141617e-08,4.31763885641543e-09,2.890801127542616e-05,0.0005100803548697632,0.006119894007113004,0.0007666525464432951,0.0012468820614443118,6.206946253245176e-10,0.0005773043623809752,4.333242459808951e-11,3.0187739381605864e-08,8.863960971253513e-13,1.3268303667381937e-12,8.352374121578096e-13,3.818561111093875e-11,9.641606187463625e-14,3.6288358765487304e-06,0.0006560347380519076,1.8863226349018767e-13,0.0005718476906641924,1.668929205072773e-11,5.001288712805556e-13,0.0005044809123608138,4.059974816467558e-11,1.3194982404768932e-14,0.000642199098998177,2.8410636712972938e-15,0.000341993497286611,1.4974011934056938e-15,5.12826582557138e-15,1.9751091380346675e-15,1.0895428990820846e-13,9.591098766097552e-14,0.0002448811572753443,6.339056863443696e-15,4.4255182177163406e-14,5.573265579425124e-15,3.8943917719910844e-14,5.684646660059181e-11,4.797175534375226e-15,0.00010402527527700812,4.1961177569100585e-14,0.0001388892769037729,9.234007395338876e-12,2.4409140900606927e-15,1.7043104834931413e-14,6.447274999788531e-12,9.728135623492655e-10,2.8092630157823043e-11,2.189412895628876e-11
1.562589703832798e-05,0.1136925230477901,0.9,0.0,0.0,0.0,0.0,0.09525990233376676,0.001506470338474426,2.3623096101327853e-06,1.0059304190444638e-05,3.141286902953056e-05,8.250046815175809e-07,2.5588033104351416e-05,3.328341990885393e-06,6.099512366732302e-06,0.0005527535797708298,0.0027679221240580914,4.537471744520364e-06,4.419330417822035e-05,1.0636128428944972e-08,7.881814536758855e-08,2.471262038749527e-08,4.31436805816608e-09,2.8609964931771503e-05,0.0005199351345314226,0.00622850471693876,0.0007814624577534224,0.0012577660100670663,6.202429791208279e-10,0.000588505910926232,4.392684528085984e-11,2.9843494360536235e-08,8.846275692676097e-13,1.3241964493781513e-12,8.319595394298724e-13,3.847640733543221e-11,9.533020714634771e-14,3.5907643464335416e-06,0.000664037909364377,1.884723572582003e-13,0.0005795803835969152,1.689629611729821e-11,4.996956199637164e-13,0.0005083160378089761,4.0863231159322527e-11,1.3449877784192179e-14,0.000660898525088797,2.896188776437431e-15,0.00035086980808537955,1.52633091489426e-15,5.29738141831788e-15,2.0375974404457856e-15,1.1268293210025053e-13,9.859613961657197e-14,0.0002522784655646359,6.556542852534834e-15,4.576979504028716e-14,5.7297772567503785e-15,4.003429801983263e-14,5.879187132699322e-11,4.9200403580563344e-15,0.0001086491942081794,4.3340911809419594e-14,0.00014413577256376547,9.412386552586383e-12,2.5213859240604383e-15,1.7603544536869634e-14,6.5718217142389695e-12,9.916061116082119e-10,2.887911981112648e-11,2.2614034419183474e-11
1.5928667526333048e-05,0.11371663550973726,0.9,0.0,0.0,0.0,0.0,0.09517507698697282,0.0015282798748473517,2.360440010884215e-06,1.0016853711283046e-05,3.1384868439791355e-05,8.243051233908739e-07,2.5517682481310726e-05,3.325541478210908e-06,6.096646376174906e-06,0.0005628941690884354,0.002816986130157781,4.534483754495347e-06,4.415435540082586e-05,1.0627710786389838e-08,7.875576643151483e-08,2.4691665453320237e-08,4.3111002202388665e-09,2.8321774549233608e-05,0.0005297811237581207,0.006336896749989111,0.0007962586469903028,0.0012683083842830935,6.197916233881236e-10,0.0005996977969958339,4.45136627202901e-11,2.951029189772849e-08,8.828647684169219e-13,1.3215710056034584e-12,8.287576274885739e-13,3.87561412818861e-11,9.427922185884912e-14,3.553951753318536e-06,0.0006719627994723415,1.8831280959372852e-13,0.0005871828990536465,1.7099060163743644e-11,4.992630933716432e-13,0.0005119355211219845,4.1108834501464106e-11,1.370453699604868e-14,0.0006797411499141929,2.951266337487485e-15,0.00035976663752479605,1.5552348328711452e-15,5.468173641053194e-15,2.100471781504095e-15,1.1645399586796201e-13,1.0128353870468856e-13,0.0002597232673540463,6.776520239829701e-15,4.730167214389999e-14,5.886433949858374e-15,4.112561864510159e-14,6.075940935529667e-11,5.041837702448776e-15,0.00011335119375968675,4.473131958298519e-14,0.00014948096202774586,9.59060043322854e-12,2.6024870165597346e-15,1.8168332155941115e-14,6.696253030321203e-12,1.0103812486894998e-09,2.966626765885256e-11,2.3339509024418786e-11
1.6231438014338115e-05,0.11374065873451471,0.9,0.0,0.0,0.0,0.0,0.0950904006604262,0.0015498758318258292,2.3585725307420426e-06,9.975636437010176e-06,3.135691829041782e-05,8.236066321677987e-07,2.5449326355859935e-05,3.3227451146910047e-06,6.093808941760616e-06,0.000573018052553458,0.0028659330952050172,4.5315038177562026e-06,4.4115475323726214e-05,1.0619302684323602e-08,7.869345819935325e-08,2.467074247791279e-08,4.307835320668786e-09,2.804293089430634e-05,0.0005396183383593268,0.006445077183119683,0.0008110411413367821,0.0012785191195020145,6.193405589172863e-10,0.0006108800363504928,4.509299133195857e-11,2.9187563743832127e-08,8.811076081420563e-13,1.318953908328682e-12,8.256277919303712e-13,3.902515146172581e-11,9.326130758206721e-14,3.5183326632782946e-06,0.0006798120559502733,1.8815361213931661e-13,0.000594657240259423,1.729765599327142e-11,4.988312737751162e-13,0.0005153459530821304,4.1337144474833733e-11,1.3958960507926991e-14,0.0006987234429495359,3.0062964316424895e-15,0.00036868283857412383,1.5841129936557247e-15,5.640607891789936e-15,2.163713552470572e-15,1.2026670004759668e-13,1.0397243550022526e-13,0.000267213379205875,6.998943596317779e-15,4.885049720502617e-14,6.04319183468028e-15,4.2217575662849675e-14,6.274867311614609e-11,5.162523823059693e-15,0.00011812937911644124,4.613197083717607e-14,0.0001549231758043546,9.768649364671436e-12,2.6841922963226522e-15,1.8737293349989442e-14,6.820569176635571e-12,1.029139008086072e-09,3.04538541918593e-11,2.40703283829374e-11
1.6534208502343183e-05,0.11376459492094834,0.9,0.0,0.0,0.0,0.0,0.0950058707410197,0.0015712613083690699,2.356707145057262e-06,9.935589106982387e-06,3.132901764265823e-05,8.229091906730223e-07,2.5382861433717915e-05,3.319952835628555e-06,6.090999504761363e-06,0.0005831253136402464,0.0029147655774642216,4.5285317284291355e-06,4.4076662679066694e-05,1.0610904011781696e-08,7.863121984870499e-08,2.464985094678969e-08,4.304573335232277e-09,2.777295874203053e-05,0.0005494467938585458,0.006553052663375108,0.0008258099674642764,0.0012884079245269668,6.188897858466284e-10,0.000622052644482629,4.56649446983257e-11,2.8874779675450556e-08,8.793560057267483e-13,1.3163450356338328e-12,8.22566410701474e-13,3.928376798535806e-11,9.227478642685899e-14,3.4838460393319906e-06,0.0006875881918447889,1.8799475691671155e-13,0.0006020054009131413,1.749215480434628e-11,4.984001444048077e-13,0.0005185538908566823,4.1548742088799233e-11,1.4213148778630595e-14,0.0007178419272490374,3.061279134801724e-15,0.0003776173046708307,1.6129654427340094e-15,5.81465055146179e-15,2.2273047363368913e-15,1.2412028274125141e-13,1.0666212411398018e-13,0.00027474666066203677,7.223768610576425e-15,5.041596173483588e-14,6.200009621776585e-15,4.33098827789848e-14,6.475926509206714e-11,5.282059569211093e-15,0.000122981869562545,4.75424474874496e-14,0.00016046070959005435,9.946533668161058e-12,2.766477387025605e-15,1.9310258621195057e-14,6.944770377481285e-12,1.047879423641891e-09,3.124167265280638e-11,2.4806274350279063e-11
1.683697899034825e-05,0.11378844619464569,0.9,0.0,0.0,0.0,0.0,0.09492148474317265,0.0015924393901246827,2.3548438292722097e-06,9.896652674831449e-06,3.1301165604725785e-05,8.222127824256799e-07,2.5318191303764324e-05,3.3171645787931843e-06,6.0882175244969145e-06,0.000593216032366395,0.0029634860085429723,4.525567287284199e-06,4.40379162561146e-05,1.0602514658209725e-08,7.85690505602202e-08,2.4628990366270058e-08,4.301314238344371e-09,2.7511414095533533e-05,0.0005592665055077158,0.006660829437945476,0.0008405651515600828,0.001297984283398348,6.184393038510934e-10,0.0006332156366283002,4.6229635487424604e-11,2.8571444356086438e-08,8.776098819380315e-13,1.3137442705230807e-12,8.195701024628309e-13,3.9532312671791175e-11,9.131809107989786e-14,3.4504348788540766e-06,0.0006952935943663874,1.8783623630421678e-13,0.0006092293638904648,1.7682627158630227e-11,4.979696894106973e-13,0.0005215658441271728,4.174420199840266e-11,1.446710225864659e-14,0.000737093181607594,3.116214521625412e-15,0.00038656896806720886,1.6417922248004109e-15,5.990268952164714e-15,2.291227891480974e-15,1.2801400091470887e-13,1.0935194038431266e-13,0.00028232101572463214,7.450952065580839e-15,5.1997764876272775e-14,6.356848451388268e-15,4.4402270606262824e-14,6.67907976076453e-11,5.400410179414796e-15,0.0001279068009957752,4.896234320599713e-14,0.00016609183011154934,1.0124253659112268e-11,2.849318595085957e-15,1.9887063230817703e-14,7.068856853086208e-12,1.0666025285866026e-09,3.2029528506499547e-11,2.554713491630672e-11
1.7139749478353317e-05,0.1138122146109583,0.9,0.0,0.0,0.0,0.0,0.0948372403005308,0.0016134131464495243,2.35298255899533e-06,9.85877196021365e-06,3.127336132866324e-05,8.215173916167594e-07,2.5255225878497616e-05,3.3143802843103626e-06,6.08546247760657e-06,0.0006032902855619786,0.00301209670165092,4.522610301518222e-06,4.3999234898733945e-05,1.059413451380015e-08,7.850694952004677e-08,2.4608160262788388e-08,4.2980580043374515e-09,2.725788167089377e-05,0.0005690774883006175,0.0067684133817220524,0.0008553067193527393,0.0013072574572394772,6.179891123755064e-10,0.0006443690277784293,4.678717537586977e-11,2.8277094485253038e-08,8.758691608160662e-13,1.3111515007477198e-12,8.166357067748255e-13,3.9771099155984456e-11,9.038975575815733e-14,3.4180458863231095e-06,0.0007029305328836795,1.8767804301592458e-13,0.000616331100019784,1.7869142950881516e-11,4.975398938199683e-13,0.0005243882624642648,4.192409153868625e-11,1.4720821390581244e-14,0.0007564738424775965,3.171102665588143e-15,0.00039553679829711417,1.670593383796593e-15,6.1674313475931916e-15,2.3554661365128292e-15,1.3194712996562526e-13,1.1204126007426307e-13,0.0002899343941400717,7.680451813760756e-15,5.359561322954962e-14,6.51367178873742e-15,4.549448593430839e-14,6.884289260423095e-11,5.517545063884959e-15,0.00013290232820423574,5.0391263196966054e-14,0.0001718147805923685,1.0301809647414655e-11,2.9326928966942147e-15,2.0467547108437745e-14,7.192828819820269e-12,1.0853083555677307e-09,3.281723891182282e-11,2.6292704087925222e-11
1.7442519966358385e-05,0.11383590215771933,0.9,0.0,0.0,0.0,0.0,0.09475313515832545,0.001634185627597729,2.351123310043444e-06,9.821895337897563e-06,3.124560400746741e-05,8.208230030691839e-07,2.5193880876531786e-05,3.31159989452978e-06,6.0827338573588935e-06,0.000613348147114126,0.00306059985920158,4.519660584551756e-06,4.3960617502884254e-05,1.058576346968245e-08,7.844491592132551e-08,2.4587360181719384e-08,4.294804605852378e-09,2.701197262894739e-05,0.0005788797569854259,0.006875810022661401,0.0008700346961356534,0.001316236486139063,6.175392103570848e-10,0.0006555128326893993,4.73376749736711e-11,2.7991296337308614e-08,8.741337694844046e-13,1.3085666184503038e-12,8.137602667846121e-13,4.0000432987107714e-11,8.948840841573582e-14,3.3866291793966037e-06,0.0007105011662882536,1.8752017008282474e-13,0.0006233125669310858,1.8051771380205917e-11,4.971107434952416e-13,0.000527027523895618,4.208896986092894e-11,1.4974306609565042e-14,0.0007759806056417627,3.2259436390293787e-15,0.00040451980074611166,1.6993689629479681e-15,6.346106891780437e-15,2.420003137515745e-15,1.3591896333647516e-13,1.1472949745020516e-13,0.000297584792489286,7.912226754630633e-15,5.520922069568443e-14,6.670445341552847e-15,4.6586291154413627e-14,7.091518143799024e-11,5.6334375881308595e-15,0.00013796662691809122,5.182882397321599e-14,0.0001776277858576481,1.0479201937716709e-11,3.0165779249201903e-15,2.1051554761767737e-14,7.316686490393903e-12,1.103996936680637e-09,3.3604632305402524e-11,2.704278177259846e-11
1.7745290454363452e-05,0.11385951075781563,0.9,0.0,0.0,0.0,0.0,0.09466916716633121,0.0016547598620780162,2.3492660584815145e-06,9.785974461127999e-06,3.121789287244635e-05,8.201296021939311e-07,2.513407736046093e-05,3.308823353924308e-06,6.0800311729976475e-06,0.0006233896881894175,0.003108997579818757,4.5167179558379006e-06,4.392206301404542e-05,1.0577401418102548e-08,7.838294896548965e-08,2.456658968605527e-08,4.291554014539655e-09,2.6773322523077394e-05,0.0005886733260764474,0.006983024565145574,0.0008847491067891091,0.0013249301910858,6.170895963778178e-10,0.0006666470658930252,4.788124375804988e-11,2.7713643440187112e-08,8.724036379677304e-13,1.3059895199471257e-12,8.109410126512662e-13,4.0220611737938696e-11,8.861276337048791e-14,3.3561380230530043e-06,0.0007180075497898814,1.8736261083489657e-13,0.0006301757079770447,1.8230580924571365e-11,4.966822250933018e-13,0.0005294899246129471,4.223938715372741e-11,1.5227558343630445e-14,0.0007956102276516994,3.2807375132010605e-15,0.0004135170153139553,1.7281190047978074e-15,6.526265607778545e-15,2.4848230921744563e-15,1.399288120876474e-13,1.17416103561875e-13,0.00030527025509082743,8.146236810128484e-15,5.683830830402003e-14,6.8271369602093555e-15,4.767746356323625e-14,7.300730465717248e-11,5.748064877790451e-15,0.00014309789564880503,5.327465313692431e-14,0.00018352905709059629,1.0656430829690785e-11,3.1009519570579248e-15,2.1638935188090945e-14,7.440430074043236e-12,1.1226683034964508e-09,3.4391547897839704e-11,2.779717366387491e-11
1.804806094236852e-05,0.11388304227158257,0.9,0.0,0.0,0.0,0.0,0.09458533427236503,0.0016751388541830364,2.347410780672414e-06,9.75096400953791e-06,3.119022719078223e-05,8.194371749729828e-07,2.5075741330362473e-05,3.3060506090042554e-06,6.077353949118131e-06,0.0006334149774364247,0.003157291864803728,4.513782240681212e-06,4.3883570424572445e-05,1.0569048252646968e-08,7.832104786384813e-08,2.4545848355877317e-08,4.288306202910745e-09,2.65415894390212e-05,0.0005984582098650871,0.007090061911533042,0.0008994499758007754,0.001333347175982973,6.166402690005059e-10,0.0006777717417059523,4.841799001275266e-11,2.744375442999361e-08,8.706786990256738e-13,1.3034201056299029e-12,8.081753467917708e-13,4.043192511647496e-11,8.776161449256752e-14,3.3265285879629607e-06,0.0007254516411956609,1.8720535888453931e-13,0.0006369224512247419,1.8405639317346582e-11,4.962543260222068e-13,0.0005317816697632664,4.237588396477934e-11,1.5480577014064416e-14,0.0008153595270403662,3.335484358312479e-15,0.0004225275151600191,1.7568435512390107e-15,6.707878356993926e-15,2.5499107147478693e-15,1.4397600442885755e-13,1.201005644433135e-13,0.0003129888747241676,8.382442897505298e-15,5.848260402274279e-14,6.983716533179256e-15,4.876779463410649e-14,7.511891175762984e-11,5.8614076102701434e-15,0.00014829435732786024,5.472838914563831e-14,0.00018951679625461742,1.0833496618280768e-11,3.1857939011106086e-15,2.2229541779747676e-14,7.564059776702769e-12,1.1413224870881196e-09,3.5177835146766965e-11,2.855569111932237e-11
1.8350831430373587e-05,0.11390649849906415,0.9,0.0,0.0,0.0,0.0,0.09450163451627831,0.0016953255816879059,2.3455574533179327e-06,9.716821456932302e-06,3.1162606263289473e-05,8.187457079341054e-07,2.5018803354230266e-05,3.303281608222496e-06,6.074701725071224e-06,0.0006434240811702169,0.0032054846241116714,4.510853270065253e-06,4.384513877110761e-05,1.0560703868427187e-08,7.825921183906332e-08,2.4525135787628045e-08,4.285061142221287e-09,2.6316452298478737e-05,0.0006082344224301304,0.007196926682077155,0.0009141373272848321,0.0013414958297760444,6.161912263908103e-10,0.0006888868742385463,4.894802076745341e-11,2.718127125008892e-08,8.689588880055173e-13,1.3008582796135158e-12,8.054608319913968e-13,4.0634655066201395e-11,8.693382951292458e-14,3.2977597305547903e-06,0.0007328353067203565,1.8704840811166573e-13,0.0006435547085168164,1.857701352461129e-11,4.958270343989357e-13,0.0005339088652681262,4.2498990612384284e-11,1.5733363035736213e-14,0.0008352253853215623,3.3901842435728203e-15,0.00043155040552359664,1.7855426435440493e-15,6.890916821282538e-15,2.6152512247421094e-15,1.4805988532119608e-13,1.227823998617724e-13,0.00032073879318251423,8.620806906281843e-15,6.014184259787886e-14,7.140155914403012e-15,4.985708951062828e-14,7.72496609751795e-11,5.973449804601642e-15,0.00015355426075674302,5.6189681081012164e-14,0.0001955892001952302,1.1010399593931891e-11,3.271083282410037e-15,2.2823232230631497e-14,7.687575801165891e-12,1.1599595180546446e-09,3.5963353390367974e-11,2.931815103986082e-11
