Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879)
2.172792760343641e-07,0.11225780723349259,0.9,0.0,0.0,0.0,0.0,0.09993986919357845,2.258665345218929e-05,2.445302921331724e-06,5.6932355826931615e-06,1.1708358583046814e-05,8.618626343828935e-07,9.616014332411081e-06,3.3460528791107397e-06,4.848311469809033e-06,7.980882958311822e-06,9.699838367577266e-06,3.6924776922506605e-06,1.0181013840608433e-05,1.1009789476400457e-08,8.158665715682447e-08,2.5816676247728885e-08,4.463665265741817e-09,1.999744319600827e-05,6.680895873481551e-06,2.8958965027352052e-05,9.29019214347093e-06,4.547012397049505e-06,6.160317346065287e-10,5.771668727006641e-06,6.997860635749482e-13,2.2125032505382944e-08,3.503425258335271e-13,3.241387446298314e-13,3.322036339308159e-13,1.4779670523262828e-13,7.032042758226875e-14,1.1440903998786186e-06,1.7210719975156765e-06
2.2167576515270117e-07,0.11225811662907001,0.9,0.0,0.0,0.0,0.0,0.09993860769826762,2.314190532365742e-05,2.4460532002431694e-06,5.760561521024752e-06,1.194826648721658e-05,8.618598237267102e-07,9.791559269131853e-06,3.3549964447154463e-06,4.891724389656617e-06,8.14243599162672e-06,9.94115620319262e-06,3.7234580013838012e-06,1.0411163857615787e-05,1.101316755518708e-08,8.161175109292785e-08,2.5816593096004506e-08,4.463668354746743e-09,2.045667187624948e-05,6.831014396867364e-06,2.99152130717764e-05,9.51593902943214e-06,4.730370867838695e-06,6.176812742529578e-10,5.935692968285861e-06,7.169780080316205e-13,2.2633800770052123e-08,3.5751565513884177e-13,3.314610648577538e-13,3.3826296829169237e-13,1.5375424947293497e-13,7.193413942529423e-14,1.1876493883304414e-06,1.801030500532942e-06
2.2607225427103824e-07,0.1122584274188169,0.9,0.0,0.0,0.0,0.0,0.09993734440910759,2.3699373287042832e-05,2.4467170654984422e-06,5.827164614765013e-06,1.2188171600057495e-05,8.618557775122877e-07,9.965876373550005e-06,3.3633209132654644e-06,4.9338624285639604e-06,8.303996760922561e-06,1.018428231335214e-05,3.753489119229727e-06,1.064152840313453e-05,1.101615656320318e-08,8.163395500194398e-08,2.5816472741633543e-08,4.463665386076953e-09,2.091456313697619e-05,6.981132040932298e-06,3.088161143653465e-05,9.741749840597842e-06,4.91703471940981e-06,6.19216885520027e-10,6.100139679337652e-06,7.342380586129787e-13,2.31410732250305e-08,3.6468846905264174e-13,3.3878997931458745e-13,3.4427968917981136e-13,1.598190408134984e-13,7.354309672049108e-14,1.2316492619242784e-06,1.8828014883196235e-06
2.3046874338937532e-07,0.11225873958181865,0.9,0.0,0.0,0.0,0.0,0.09993607933156146,2.4258992112122565e-05,2.4473042217461172e-06,5.893080152803306e-06,1.2428073877356435e-05,8.618507257836841e-07,1.0138966933009523e-05,3.371068022230047e-06,4.9747617821870645e-06,8.465565614733277e-06,1.0429211289304733e-05,3.7826000690485716e-06,1.087209248068079e-05,1.1018800194409746e-08,8.165359344445612e-08,2.5816322108144562e-08,4.463657553409112e-09,2.137108495006656e-05,7.131248604519302e-06,3.185801661054667e-05,9.967617028858998e-06,5.106980761730715e-06,6.206462532482306e-10,6.264979575389314e-06,7.515641898837756e-13,2.3646814130073913e-08,3.7186096579048115e-13,3.4612500966653427e-13,3.502538425719548e-13,1.6599032003940548e-13,7.514718700047594e-14,1.2760708699656928e-06,1.966379597144816e-06
2.348652325077124e-07,0.11225905309797943,0.9,0.0,0.0,0.0,0.0,0.09993481247120924,2.482069842211937e-05,2.447823285831433e-06,5.95834176639169e-06,1.2667973282378281e-05,8.618448561630543e-07,1.0310833270814041e-05,3.3782768047143885e-06,5.014457680281129e-06,8.627142901567987e-06,1.0675937601846474e-05,3.8108189865923797e-06,1.110284210601938e-05,1.10211372459476e-08,8.167095460250774e-08,2.5816146846185224e-08,4.4636458300798885e-09,2.182620826332666e-05,7.281363922930719e-06,3.284428964449123e-05,1.0193533891000901e-05,5.300185838988076e-06,6.219765642542843e-10,6.4301853485027866e-06,7.689544339263695e-13,2.415099106799849e-08,3.790331436090505e-13,3.5346570984932836e-13,3.561855102270739e-13,1.7226732908039392e-13,7.674630814922538e-14,1.3208955288133102e-06,2.0517593425322764e-06
2.392617216260495e-07,0.11225936794797645,0.9,0.0,0.0,0.0,0.0,0.09993354383373709,2.5384430644153804e-05,2.4482819087149123e-06,6.022981494078868e-06,1.2907869784488274e-05,8.618383216759915e-07,1.0481478676840573e-05,3.38498375173808e-06,5.052984409109561e-06,8.788728969667862e-06,1.0924455612604157e-05,3.8381731472446494e-06,1.1333764241409463e-05,1.1023202165864892e-08,8.168629435532271e-08,2.581595156543937e-08,4.463631009562411e-09,2.2279906759900467e-05,7.431477861208485e-06,3.3840295958032314e-05,1.0419494474017933e-05,5.496626848501286e-06,6.232145372891883e-10,6.595731539164363e-06,7.86406878838898e-13,2.465357467590396e-08,3.8620500101310785e-13,3.6081166395906557e-13,3.6207480730463906e-13,1.786493116252911e-13,7.834036771526601e-14,1.366105018944209e-06,2.1389351305455398e-06
2.436582107443866e-07,0.11225968411321692,0.9,0.0,0.0,0.0,0.0,0.09993227342492708,2.5950128960850547e-05,2.4486868837637585e-06,6.087029844556165e-06,1.3147763358025714e-05,8.618312471528052e-07,1.0650907341415804e-05,3.391222966369297e-06,5.09037533352813e-06,8.950324166774836e-06,1.1174759584410243e-05,3.864688992330393e-06,1.1564846733814758e-05,1.102502554008234e-08,8.169983989845674e-08,2.5815740020923538e-08,4.463613738410705e-09,2.2732156638105036e-05,7.581590308640215e-06,3.4845905157405574e-05,1.0645493491011919e-05,5.696280758357208e-06,6.243664514711307e-10,6.761594415616513e-06,8.039196672467896e-13,2.5154538399226832e-08,3.9337653683007635e-13,3.681624842750176e-13,3.6792188008441264e-13,1.8513551369538998e-13,7.992928220892198e-14,1.4116815812034488e-06,2.227901268164541e-06
2.480546998627237e-07,0.11226000157579825,0.9,0.0,0.0,0.0,0.0,0.09993100125064791,2.651773526308233e-05,2.449044242879375e-06,6.1505158574556115e-06,1.3387653981387713e-05,8.618237344209362e-07,1.0819124292332468e-05,3.3970263099206806e-06,5.1266629187361436e-06,9.111928839911799e-06,1.1426843690843795e-05,3.890392154621503e-06,1.1796078256878237e-05,1.1026634527270943e-08,8.171179296300717e-08,2.5815515279346597e-08,4.463594543828383e-09,2.3182936409882685e-05,7.731701174289328e-06,3.586099086267081e-05,1.087152624653033e-05,5.899124623825119e-06,6.254381730599149e-10,6.92775186054119e-06,8.214909947751587e-13,2.5653858266595944e-08,4.005477497718472e-13,3.7551780943441387e-13,3.7372690375927935e-13,1.917251841787416e-13,8.151297612618491e-14,1.4576079123356111e-06,2.318651972828274e-06
2.524511889810608e-07,0.11226032031847093,0.9,0.0,0.0,0.0,0.0,0.09992972731684623,2.708719310383415e-05,2.449359341830182e-06,6.213467162141979e-06,1.3627541636284503e-05,8.61815866534924e-07,1.0986135334885442e-05,3.4024235404304974e-06,5.1618787516874885e-06,9.273543335173995e-06,1.168070202500703e-05,3.915307483061909e-06,1.2027448256465976e-05,1.1028053241763567e-08,8.1722332668481e-08,2.5815279844909733e-08,4.463573855545743e-09,2.36322267161842e-05,7.881810383362349e-06,3.6885430543975726e-05,1.1097588570294613e-05,6.105135602609662e-06,6.264351810334137e-10,7.094183264712803e-06,8.391191086569153e-13,2.6151512683623912e-08,4.077186386839066e-13,3.8287730268270726e-13,3.7949008038170994e-13,1.9841757532531292e-13,8.309138147330262e-14,1.5038671598891655e-06,2.411181381213177e-06
2.568476780993979e-07,0.11226064032460376,0.9,0.0,0.0,0.0,0.0,0.09992845162953892,2.765844765316994e-05,2.449636936016466e-06,6.275910034542259e-06,1.3867426307132161e-05,8.61807711234697e-07,1.1151946994809214e-05,3.4074424436698143e-06,5.196053562155478e-06,9.435167997531136e-06,1.1936328607602411e-05,3.939459066736505e-06,1.2258946899589454e-05,1.1029303093418059e-08,8.173161805254052e-08,2.5815035753314652e-08,4.4635520232503296e-09,2.408001015772482e-05,8.031917874246635e-06,3.791910536621877e-05,1.1323676758361694e-05,6.314290968998142e-06,6.273625913105389e-10,7.260869427248868e-06,8.568023063670072e-13,2.6647482243881222e-08,4.1488920276263033e-13,3.902406502301152e-13,3.85211636905884e-13,2.052119432066929e-13,8.466443732619689e-14,1.5504429165773494e-06,2.5054835573121074e-06
2.61244167217735e-07,0.11226096157815173,0.9,0.0,0.0,0.0,0.0,0.09992717419480575,2.8231445654283212e-05,2.4498812477428304e-06,6.337869452057295e-06,1.4107307980555845e-05,8.617993237556292e-07,1.1316566464002024e-05,3.4121089569360817e-06,5.229217243446413e-06,9.596803170639994e-06,1.219371739436914e-05,3.96287025810722e-06,1.249056502652171e-05,1.1030403093332123e-08,8.173979032580003e-08,2.581478466722511e-08,4.4635293318462046e-09,2.4526271139715977e-05,8.182023596086572e-06,3.8961900041549565e-05,1.1549787520871236e-05,6.5265681269562546e-06,6.282251793538002e-10,7.427792462097869e-06,8.745389341748236e-13,2.7141749555477168e-08,4.220594409760632e-13,3.9760755975826555e-13,3.9089182327077273e-13,2.121075481426583e-13,8.62320889179632e-14,1.5973192141707654e-06,2.6015524998727293e-06
2.656406563360721e-07,0.11226128406362566,0.9,0.0,0.0,0.0,0.0,0.0999258950187826,2.88061353806136e-05,2.4500960259694647e-06,6.399369146601047e-06,1.4347186644983621e-05,8.617907491331812e-07,1.1480001548926032e-05,3.416447285909547e-06,5.261398872757814e-06,9.758449196667009e-06,1.2452862282931759e-05,3.985563695538601e-06,1.2722294105929461e-05,1.1031370121633261e-08,8.17469748704364e-08,2.581452794757689e-08,4.463506013491912e-09,2.497099572934018e-05,8.332127506801886e-06,4.001370268919991e-05,1.1775917935640615e-05,6.741944622223938e-06,6.290274017510978e-10,7.594935710416725e-06,8.92327385853387e-13,2.7634299081888294e-08,4.292293523187027e-13,4.049777589771968e-13,3.96530910636246e-13,2.1910365509347762e-13,8.779428730775672e-14,1.644480516988294e-06,2.6993821492481026e-06
2.700371454544092e-07,0.11226160776606404,0.9,0.0,0.0,0.0,0.0,0.09992461410765549,2.9382466594010554e-05,2.4502845993749465e-06,6.460431655813358e-06,1.4587062290315292e-05,8.617820240977061e-07,1.1642260621576823e-05,3.420480014857299e-06,5.292626731178126e-06,9.920106416120602e-06,1.271375711910867e-05,4.0075613251346306e-06,1.295412619285103e-05,1.103221916414681e-08,8.175328300879295e-08,2.5814266696437286e-08,4.4634822566498024e-09,2.541417152486677e-05,8.482229571472287e-06,4.107440470218186e-05,1.2002065406959979e-05,6.960398153460694e-06,6.297734166779259e-10,7.76228365850554e-06,9.101661014408124e-13,2.8125116995801244e-08,4.363989362295315e-13,4.12350994259015e-13,4.0212918971653674e-13,2.2619953402165029e-13,8.935098920053529e-14,1.6919117150457865e-06,2.7989663937071524e-06
2.744336345727463e-07,0.1122619326710067,0.9,0.0,0.0,0.0,0.0,0.09992333146765475,2.99603905039258e-05,2.450449923451543e-06,6.521078372492427e-06,1.4826934907652808e-05,8.617731785950142e-07,1.1803352572918982e-05,3.4242282104716654e-06,5.322928323325557e-06,1.0081775167692856e-05,1.297639570272417e-05,4.028884421907717e-06,1.318605388935702e-05,1.1032963528159941e-08,8.17588135836036e-08,2.5814001813285532e-08,4.4634582146676994e-09,2.585578753540371e-05,8.632329761021722e-06,4.214390062042427e-05,1.2228227629009055e-05,7.18190658248787e-06,6.304671027735799e-10,7.929821860981771e-06,9.280535658629087e-13,2.8614191044827206e-08,4.435681918356575e-13,4.197270294269614e-13,4.0768696911675173e-13,2.333944602260031e-13,9.090215603918179e-14,1.7395981169163069e-06,2.9002990752487475e-06
2.788301236910834e-07,0.11226225876446992,0.9,0.0,0.0,0.0,0.0,0.09992204710504979,3.053985972761557e-05,2.4505946223253996e-06,6.581329592293338e-06,1.5066804489080648e-05,8.617642370271398e-07,1.196328676868748e-05,3.4277115196284707e-06,5.352330396624353e-06,1.0243455788110152e-05,1.3240771792964457e-05,4.049553610300319e-06,1.341807030773787e-05,1.1033615029797862e-08,8.176365435891518e-08,2.581373403929025e-08,4.463434012551967e-09,2.629583407036621e-05,8.782428051146337e-06,4.322208800994915e-05,1.2454402553376451e-05,7.406447943673491e-06,6.311120771723828e-10,8.097536868888806e-06,9.45988307731161e-13,2.9101510428074484e-08,4.507371181581174e-13,4.2710564457343593e-13,4.1320457382189943e-13,2.406877146457166e-13,9.2447753749344e-14,1.787525442350799e-06,3.0033739949596877e-06
2.832266128094205e-07,0.11226258603292305,0.9,0.0,0.0,0.0,0.0,0.09992076102614439,3.112082825133393e-05,2.4507210259030676e-06,6.641204559739062e-06,1.5306671027486396e-05,8.61755219289254e-07,1.2122073007457815e-05,3.430948261349163e-06,5.380858960217598e-06,1.0405148611992486e-05,1.3506879113314401e-05,4.069588884079033e-06,1.3650169036069301e-05,1.1034184157619407e-08,8.176788325429138e-08,2.5813463970271112e-08,4.463409751277929e-09,2.673430263782642e-05,8.932524421439761e-06,4.4308867347718716e-05,1.2680588360218556e-05,7.63400045250355e-06,6.317117127032321e-10,8.26541616244811e-06,9.639688982389122e-13,2.9587065682653793e-08,4.579057148133919e-13,4.3448663491902335e-13,4.1868234379562224e-13,2.480785841378794e-13,9.398775284339073e-14,1.8356798147032465e-06,3.1081849179535143e-06
2.876231019277576e-07,0.11226291446326711,0.9,0.0,0.0,0.0,0.0,0.0999194732372721,3.1703251392498274e-05,2.450831202837885e-06,6.700721512590164e-06,1.5546534516414257e-05,8.617461415937726e-07,1.2279721480891207e-05,3.433955513248195e-06,5.408539303516186e-06,1.05668539717211e-05,1.3774711356108828e-05,4.089009625620312e-06,1.3882344106013854e-05,1.1034680225763766e-08,8.177156945210181e-08,2.581319208990213e-08,4.463385512691755e-09,2.7171185850988114e-05,9.08261885467755e-06,4.5404141911812794e-05,1.2906783432649047e-05,7.864542513381722e-06,6.322691535113181e-10,8.43344808817853e-06,9.819939498451056e-13,3.007084857925013e-08,4.650739810529976e-13,4.418698098401977e-13,4.2412063253697027e-13,2.555663617325907e-13,9.552212747298077e-14,1.8840477531997977e-06,3.214725577923815e-06
2.9201959104609473e-07,0.11226324404281389,0.9,0.0,0.0,0.0,0.0,0.09991818374479233,3.2287085762807884e-05,2.450926989806107e-06,6.759897724619263e-06,1.578639494994543e-05,8.617370171364226e-07,1.2436242736064278e-05,3.4367491927420964e-06,5.435396014384247e-06,1.072857219731408e-05,1.4044262186728997e-05,4.107834624606482e-06,1.4114589962723582e-05,1.1035111505593567e-08,8.177477438173724e-08,2.5812918803246345e-08,4.463361363672537e-09,2.7606477342104e-05,9.232711336233029e-06,4.650781767662263e-05,1.3132986333997769e-05,8.098052726697794e-06,6.327873299760868e-10,8.60162180011887e-06,1.00006211514396e-12,3.055285202600462e-08,4.722419158352747e-13,4.4925499191071997e-13,4.295198057864753e-13,2.6315034686165827e-13,9.705085516946281e-14,1.9326161650871593e-06,3.3229896813427213e-06
3.008125692827689e-07,0.11226390660070777,0.9,0.0,0.0,0.0,0.0,0.09991559967455466,3.345882089660208e-05,2.4510817265992675e-06,6.877292443437212e-06,1.6266106629305296e-05,8.617186687070755e-07,1.2745947349667396e-05,3.441754144193534e-06,5.486733488216922e-06,1.1052048553676086e-05,1.458849416037385e-05,4.143769696975233e-06,1.4579273722215084e-05,1.1035808207263493e-08,8.177995222261922e-08,2.5812369226603162e-08,4.463313536682156e-09,2.847226432868193e-05,9.532890396232728e-06,4.8740009602594426e-05,1.3585410664558875e-05,8.573893028095441e-06,6.337166253573817e-10,8.938354919464096e-06,1.036322591873248e-12,3.1511497383234194e-08,4.865767895628397e-13,4.640307283502328e-13,4.402023230971154e-13,2.7860417062109676e-13,1.0009129792375158e-13,2.030303930276409e-06,3.5446629304898045e-06
3.087262496957756e-07,0.11226450671355502,0.9,0.0,0.0,0.0,0.0,0.09991326824919985,3.4517798898260136e-05,2.451186309878789e-06,6.981937334485169e-06,1.669783663980913e-05,8.6170208365455e-07,1.3020938281382593e-05,3.445666704946683e-06,5.530353315530038e-06,1.1343224534053047e-05,1.5084116536612627e-05,4.174250814183631e-06,1.4997682982072455e-05,1.1036279095724484e-08,8.178345240626462e-08,2.581187245000711e-08,4.463271235918999e-09,2.924598324229803e-05,9.80304476690091e-06,5.077682294136405e-05,1.3992607947963846e-05,9.012089923591573e-06,6.344442098759087e-10,9.24180549915768e-06,1.0690917370418048e-12,3.2368141650816016e-08,4.994770367470882e-13,4.773342147561144e-13,4.496866920259355e-13,2.9283475158449146e-13,1.0280822548117355e-13,2.118784854106368e-06,3.7499994677207064e-06
3.1663993010878234e-07,0.11226511036931573,0.9,0.0,0.0,0.0,0.0,0.09991093140386421,3.558072995991645e-05,2.4512646917246215e-06,7.085707007440659e-06,1.7129556674707783e-05,8.616854640695266e-07,1.3292453726512844e-05,3.449089385246341e-06,5.571656745225112e-06,1.1634447212695999e-05,1.558520776808459e-05,4.203068711124671e-06,1.5416251317743847e-05,1.1036632017888267e-08,8.178607627494938e-08,2.5811374635872506e-08,4.463229799570765e-09,3.0014484774664077e-05,1.0073192663334817e-05,5.283950699937141e-05,1.4399814580025276e-05,9.459580390117384e-06,6.35081783919679e-10,9.545578262788762e-06,1.1019813379523435e-12,3.321895354782878e-08,5.123762002843914e-13,4.906419581892436e-13,4.590504521205938e-13,3.073664619733312e-13,1.0550664797815616e-13,2.2077285838245706e-06,3.9608212194161e-06
3.245536105217891e-07,0.11226571750666288,0.9,0.0,0.0,0.0,0.0,0.09990858917613106,3.664740331147441e-05,2.4513220211894634e-06,7.188672440074922e-06,1.7561266709496624e-05,8.616688317803635e-07,1.3560563771243836e-05,3.452082078590032e-06,5.6107640720037335e-06,1.1925718415081471e-05,1.609173038232597e-05,4.230313801968097e-06,1.5834957981353337e-05,1.1036890147253473e-08,8.178799602229796e-08,2.5810876419638478e-08,4.463189327213814e-09,3.07777595231618e-05,1.0343334048259554e-05,5.492759870097631e-05,1.4807026504209876e-05,9.916247407783592e-06,6.356403741762548e-10,9.84963270459136e-06,1.134984849297162e-12,3.406392266939276e-08,5.252742785868835e-13,5.039532948417813e-13,4.682960322394358e-13,3.2219547012123947e-13,1.0818653460687782e-13,2.297071738208322e-06,4.177090943330321e-06
3.324672909347958e-07,0.1122663280671088,0.9,0.0,0.0,0.0,0.0,0.09990624160362052,3.771761913794173e-05,2.4513624499531374e-06,7.290897398267671e-06,1.7992966720999526e-05,8.616522015350345e-07,1.3825339860106963e-05,3.454697442727277e-06,5.6477895521328696e-06,1.2217039934390767e-05,1.6603646862883133e-05,4.256071584648061e-06,1.62537847640262e-05,1.1037072183247905e-08,8.178935050436794e-08,2.581037825874557e-08,4.463149884175148e-09,3.1535803900203156e-05,1.0613468890625586e-05,5.704065636814547e-05,1.5214240439144298e-05,1.038197636391245e-05,6.361296739718773e-10,1.0153933277338577e-05,1.1680960653402375e-12,3.490304510058281e-08,5.381712668238088e-13,5.17267642008331e-13,4.774259077148556e-13,3.373180229119131e-13,1.1084787287033708e-13,2.3867543709356995e-06,4.398771350572486e-06
3.4038097134780254e-07,0.11226694199514242,0.9,0.0,0.0,0.0,0.0,0.09990388872395174,3.8791188028064075e-05,2.4513893264437643e-06,7.392439011750504e-06,1.842465668697273e-05,8.616355832866056e-07,1.4086854369024264e-05,3.4569817582957985e-06,5.682841687175986e-06,1.2508413530258642e-05,1.7120919688012496e-05,4.280422908497758e-06,1.6672715687888272e-05,1.1037193208847809e-08,8.179025171577561e-08,2.5809880471061653e-08,4.463111511338498e-09,3.2288619342406096e-05,1.0883597163671435e-05,5.9178258381859645e-05,1.5621453727870703e-05,1.0856655092265267e-05,6.365582023769726e-10,1.0458448790836883e-05,1.2013091032858887e-12,3.573632253367077e-08,5.510671602242094e-13,5.305844880841496e-13,4.86442585836611e-13,3.527304470407344e-13,1.1349066794447179e-13,2.476719822521132e-06,4.6258251443418925e-06
3.4829465176080927e-07,0.1122675592377605,0.9,0.0,0.0,0.0,0.0,0.09990153057471013,3.9867930449291964e-05,2.4514053525373885e-06,7.493348310047214e-06,1.8856336585828765e-05,8.616189838196793e-07,1.4345180223726861e-05,3.4589756884189113e-06,5.7160234961337724e-06,1.2799840927698251e-05,1.764351136409769e-05,4.303444227140944e-06,1.7091736734923647e-05,1.103726537442358e-08,8.179079000205129e-08,2.5809383230286215e-08,4.463074229856676e-09,3.30362116264031e-05,1.115371884357332e-05,6.134000194060582e-05,1.6028664216178667e-05,1.1340173898371118e-05,6.369334455128492e-10,1.0763151882401065e-05,1.2346183876041205e-12,3.6563761504483555e-08,5.639619583689502e-13,5.439033836736316e-13,4.953485929705979e-13,3.6842914982360034e-13,1.161149430646947e-13,2.566914575120369e-06,4.858215053379929e-06
3.56208332173816e-07,0.11226817974442696,0.9,0.0,0.0,0.0,0.0,0.09989916719341926,4.0947676247458604e-05,2.4514127095091818e-06,7.5936707217390284e-06,1.928800639645518e-05,8.616024076997363e-07,1.4600390559102402e-05,3.460714951386975e-06,5.747432776527235e-06,1.3091323816183617e-05,1.8171384454528216e-05,4.325207837729845e-06,1.7510835607980982e-05,1.1037298506550709e-08,8.179103831797527e-08,2.5808886680601405e-08,4.463038052116734e-09,3.377859027595185e-05,1.1423833908551443e-05,6.352550190604931e-05,1.64358701547147e-05,1.1832425572651807e-05,6.372619777689038e-10,1.1068018550116226e-05,1.2680186332704493e-12,3.7385372730703335e-08,5.768556568283573e-13,5.572239344577578e-13,5.041464621966378e-13,3.8441061963003457e-13,1.1872073202205783e-13,2.657288110589017e-06,5.095903860882576e-06
3.6412201258682273e-07,0.11226880346682906,0.9,0.0,0.0,0.0,0.0,0.09989679861751667,4.203026417081442e-05,2.4514131578043502e-06,7.693446538161855e-06,1.9719666098103685e-05,8.615858579226709e-07,1.4852558417473963e-05,3.4622309126245686e-06,5.7771623544289e-06,1.3382863848882568e-05,1.870450160445726e-05,4.345782106877947e-06,1.7930001521444316e-05,1.1037300543530378e-08,8.179105555559335e-08,2.5808390941295572e-08,4.463002984015999e-09,3.451576805161862e-05,1.1693942338324307e-05,6.573438973133084e-05,1.6843070121506974e-05,1.2333305392234955e-05,6.375495715809419e-10,1.137302774402936e-05,1.3015048314020787e-12,3.820117054229151e-08,5.897482499516816e-13,5.705457943689592e-13,5.128387230874536e-13,4.0067142592893035e-13,1.213080791714338e-13,2.7477927722179986e-06,5.338854429291259e-06
3.7203569299982946e-07,0.11226943035874844,0.9,0.0,0.0,0.0,0.0,0.0998944248843329,4.3115541416947906e-05,2.451408117430313e-06,7.792711344426789e-06,2.01513156703134e-05,8.615693364409361e-07,1.5101756481642327e-05,3.463551107184728e-06,5.8053003239112666e-06,1.3674462642024274e-05,1.924282556215219e-05,4.365231684288959e-06,1.8349225017154855e-05,1.103727786005116e-08,8.179088918673331e-08,2.5807896035841334e-08,4.462969021612367e-09,3.5247760508238426e-05,1.1964044113733273e-05,6.796631246265451e-05,1.725026295958612e-05,1.2842711113062532e-05,6.378012960825633e-10,1.1678161006652805e-05,1.3350722362751606e-12,3.901117238760579e-08,6.026397382840658e-13,5.838686592930999e-13,5.214278930126308e-13,4.172082190122234e-13,1.2387704269159727e-13,2.8383836305449695e-06,5.587029721675567e-06
3.799493734128362e-07,0.11227006037590544,0.9,0.0,0.0,0.0,0.0,0.09989204603107357,4.420336320156063e-05,2.4513987332384083e-06,7.891496419897655e-06,2.0582955092851744e-05,8.615528444061254e-07,1.5348056839567178e-05,3.4646997012079433e-06,5.831930276227725e-06,1.3966121774389454e-05,1.978631919744533e-05,4.383617704799142e-06,1.8768497802327087e-05,1.1037235614503466e-08,8.179057750021757e-08,2.5807401997774547e-08,4.46293615943651e-09,3.59745856097183e-05,1.2234139216444635e-05,7.022093180752802e-05,1.765744772619888e-05,1.336054295352084e-05,6.38021598744228e-10,1.198340215642578e-05,1.3687163503651386e-12,3.9815398403564994e-08,6.155301178580931e-13,5.97192262521786e-13,5.299164682514745e-13,4.3401772947346505e-13,1.264276862907161e-13,2.9290183535258395e-06,5.8403928202155e-06
3.8786305382584293e-07,0.11227069347583409,0.9,0.0,0.0,0.0,0.0,0.09988966209480389,4.529359234807374e-05,2.4513859282769554e-06,7.989829110150116e-06,2.101458434566957e-05,8.615363824173029e-07,1.559153077786293e-05,3.465697899588514e-06,5.857131519074596e-06,1.4257842786912174e-05,2.0334945517677945e-05,4.40099797950665e-06,1.9187812606749564e-05,1.103717798216768e-08,8.179015138995769e-08,2.580690888830279e-08,4.462904392335864e-09,3.669626339326254e-05,1.2504227628726163e-05,7.249792326408862e-05,1.806462365136881e-05,1.3886703570665873e-05,6.382143807262708e-10,1.2288737008834807e-05,1.402432911829357e-12,4.061387104090631e-08,6.284193816743422e-13,6.105163701251793e-13,5.383069169728255e-13,4.5109676742396114e-13,1.28960078975671e-13,3.019657081196234e-06,6.098906942176101e-06
3.9577673423884966e-07,0.11227132961775842,0.9,0.0,0.0,0.0,0.0,0.09988727311243499,4.638609889726183e-05,2.4513704469400995e-06,8.08773317202449e-06,2.144620340887185e-05,8.615199508165956e-07,1.5832248601883698e-05,3.466564305328859e-06,5.880979286214952e-06,1.4549627182384292e-05,2.0888667681413935e-05,4.417427176511747e-06,1.9607163057262703e-05,1.1037108290984282e-08,8.178963573011299e-08,2.5806416679071e-08,4.4628737080667045e-09,3.741281567751458e-05,1.277430933330508e-05,7.479697530742497e-05,1.8471790104474315e-05,1.4421098029888048e-05,6.383830668285737e-10,1.2594153131271723e-05,1.436217884093733e-12,4.140661473847723e-08,6.413075313602063e-13,6.238407762744772e-13,5.46601673849608e-13,4.68442221480053e-13,1.3147430159240856e-13,3.110262304877721e-06,6.362535453651012e-06
4.036904146518564e-07,0.11227196876248183,0.9,0.0,0.0,0.0,0.0,0.09988487912071284,4.7480759736069004e-05,2.451352889284308e-06,8.185229093408044e-06,2.1877812262700555e-05,8.615035496846772e-07,1.607027948018765e-05,3.467315235812016e-06,5.903544937772197e-06,1.4841476425253926e-05,2.1447449010191756e-05,4.4329569918049575e-06,2.002654356758905e-05,1.1037029242260524e-08,8.178905058251805e-08,2.580592535783279e-08,4.462844095061572e-09,3.812426580923457e-05,1.3044384313275606e-05,7.711778862881525e-05,1.887894656749744e-05,1.4963633768838212e-05,6.385306596783928e-10,1.2899639627881003e-05,1.4700674423767022e-12,4.219365564060311e-08,6.541945638753414e-13,6.371653004953853e-13,5.54803133745293e-13,4.860510576062799e-13,1.3397043732095024e-13,3.2007987509580377e-06,6.631241881343584e-06
4.116040950648631e-07,0.11227261087228414,0.9,0.0,0.0,0.0,0.0,0.09988248015620807,4.85774582447487e-05,2.451333738637141e-06,8.28233438937553e-06,2.2309410887523688e-05,8.614871788562662e-07,1.630569131120616e-05,3.4679650010081964e-06,5.924896151513233e-06,1.5133391941509552e-05,2.2011252998577973e-05,4.447636310841626e-06,2.044594924165832e-05,1.103694304146382e-08,8.178841214445979e-08,2.5805434979220622e-08,4.4628155457980465e-09,3.883063844321932e-05,1.3314452552039676e-05,7.946007542383045e-05,1.9286092613553407e-05,1.5514220556414584e-05,6.386597903055254e-10,1.3205186950758427e-05,1.503977962568577e-12,4.2975021351481353e-08,6.670804703161009e-13,6.504897846681113e-13,5.629136470351358e-13,5.039203177758562e-13,1.364485701120566e-13,3.2912332692633068e-06,6.904989922648851e-06
