Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32)
2.1214770196660684e-09,0.11224543727911408,0.9,0.0,0.0,0.0,0.0,0.09999942973914781,1.4713999240907586e-07,1.3692845238821962e-07,1.0015994287608548e-07,1.0162403847571671e-07,8.080639133573803e-08,8.77562972827981e-08,8.790738089494773e-08,8.683733959772125e-08,7.79324347672648e-08,7.79324347672648e-08,7.0035307597171e-08,7.109218990795425e-08,6.165058959231828e-10,4.385414908189153e-09,2.2994424797465713e-09,4.017871172775598e-10,6.266814012405324e-09,3.18411840367112e-09,5.0474391716905325e-09,3.0826956087342034e-09,3.9953765326636633e-10
2.3071617986044775e-09,0.11224544311376192,0.9,0.0,0.0,0.0,0.0,0.09999937982654873,1.6012179710888745e-07,1.485277484489818e-07,1.0885529611201633e-07,1.1058395024350594e-07,8.749721711071172e-08,9.547034264860516e-08,9.564727866696147e-08,9.438441919246226e-08,8.475354190885583e-08,8.475354190885583e-08,7.611540571837943e-08,7.73653281605982e-08,6.687308593856366e-10,4.773341193451928e-09,2.5008994906598642e-09,4.365793815401215e-10,7.418835777101428e-09,3.779641086751312e-09,5.964007042973718e-09,3.639194690350116e-09,4.726485525473939e-10
2.4928465775428867e-09,0.11224544896747235,0.9,0.0,0.0,0.0,0.0,0.0999993299139746,1.7312012949991455e-07,1.6006895360204676e-07,1.1753924565303988e-07,1.1955394793737428e-07,9.413075780548737e-08,1.0318962526027647e-07,1.0339415030339984e-07,1.0192293081049908e-07,9.157464564583554e-08,9.157464564583554e-08,8.218753084120946e-08,8.364666325916022e-08,7.206942728785107e-10,5.15932468750253e-09,2.7006316770364824e-09,4.710737634928245e-10,8.665182429193284e-09,4.424377402557947e-09,6.956104285769075e-09,4.240805026635337e-09,5.519176726324922e-10
2.678531356481296e-09,0.11224545484015079,0.9,0.0,0.0,0.0,0.0,0.09999928000142537,1.861349708098519e-07,1.7155235873771834e-07,1.2621180644891815e-07,1.2853394516671005e-07,1.0070750383135474e-07,1.1091412599604237e-07,1.1114791245181481e-07,1.0945288277280316e-07,9.83957459782057e-08,9.83957459782057e-08,8.825169341680063e-08,8.993620254444732e-08,7.723974461136498e-10,5.543375125137983e-09,2.8986538205934646e-09,5.052728138070471e-10,1.0005206692147818e-08,5.1179059979241015e-09,8.023535837525641e-09,4.887300694223719e-09,6.373491854288005e-10
2.864216135419705e-09,0.1122454607317033,0.9,0.0,0.0,0.0,0.0,0.09999923008890108,1.9916630228462944e-07,1.8297825329756638e-07,1.3487299342981532e-07,1.3752385628033039e-07,1.0722794142359654e-07,1.1864382576897706e-07,1.1890848222834991e-07,1.1697428339581056e-07,1.0521684290596801e-07,1.0521684290596801e-07,9.430790388259338e-08,9.623395326926038e-08,8.238416822800879e-10,5.92550218464565e-09,3.0949805552083115e-09,5.391790607922833e-10,1.1438266027394086e-08,5.859809126462934e-09,9.166107703986384e-09,5.578456900931149e-09,7.289472475980607e-10
3.235585693296523e-09,0.11224547257105832,0.9,0.0,0.0,0.0,0.0,0.0999991302639272,2.2527836080352078e-07,2.0565866123093286e-07,1.5216130556954096e-07,1.5553308120198662e-07,1.2010181553803159e-07,1.3411874625243624e-07,1.3444971545397317e-07,1.3199146386693737e-07,1.1885902654767576e-07,1.1885902654767576e-07,1.06396510166195e-07,1.0885411761262732e-07,9.259585236323491e-10,6.684024642227013e-09,3.4826057207304793e-09,6.061231502874365e-10,1.4580943154901681e-08,7.48708578164114e-09,1.1675901683045985e-08,7.0938573732605435e-09,9.306595706999553e-10
3.6069552511733407e-09,0.11224548448479918,0.9,0.0,0.0,0.0,0.0,0.09999903043905303,2.5145615538835495e-07,2.281124640759953e-07,1.694043011225472e-07,1.7358095204308217e-07,1.3275618741057047e-07,1.4961423471009309e-07,1.5001719619048927e-07,1.4697453866435496e-07,1.3250119657097242e-07,1.3250119657097242e-07,1.1845343291823745e-07,1.215072125702694e-07,1.0270550925133778e-09,7.434968525981033e-09,3.8636217786953e-09,6.719258289826029e-10,1.808816687838805e-08,9.302936362688955e-09,1.448395534211224e-08,8.785230515699095e-09,1.157087591379128e-09
3.9783248090501585e-09,0.11224549647219761,0.9,0.0,0.0,0.0,0.0,0.09999893061427852,2.7769953666204277e-07,2.5034192563658105e-07,1.8660209882719025e-07,1.9166680958788072e-07,1.4519479929377129e-07,1.6513013969557281e-07,1.656102779977602e-07,1.6192357415547814e-07,1.4614335297587158e-07,1.4614335297587158e-07,1.3047875514687136e-07,1.3419329304558106e-07,1.127141581530684e-09,8.178409552455297e-09,4.238141423877473e-09,7.366065570411213e-10,2.195496382754885e-08,1.1304145677064727e-08,1.7588754417263948e-08,1.0650818150484122e-08,1.4082640168721174e-09
4.349694366926977e-09,0.11224550853253525,0.9,0.0,0.0,0.0,0.0,0.09999883078960367,3.0400835553830436e-07,2.7234928710330915e-07,2.0375481711070703e-07,2.0979000585987142e-07,1.5742132964285684e-07,1.8066631031490948e-07,1.812283217066777e-07,1.7683863663439884e-07,1.597854957623868e-07,1.597854957623868e-07,1.4247255964277166e-07,1.4691241258054116e-07,1.2262280814774992e-09,8.914422678968066e-09,4.6062754239295254e-09,8.001844626280988e-10,2.617643301396623e-08,1.348755334946469e-08,2.098880101011619e-08,1.2688879664501537e-08,1.684221313134009e-09
4.721063924803795e-09,0.11224552066510377,0.9,0.0,0.0,0.0,0.0,0.09999873096502854,3.303824632213395e-07,2.941367672875223e-07,2.2086257409004945e-07,2.279499039253113e-07,1.6943939424238667e-07,1.962225962248092e-07,1.9687069534296551e-07,1.9171979232163237e-07,1.7342762493053173e-07,1.7342762493053173e-07,1.544349289797214e-07,1.5966462337141275e-07,1.3243245823860399e-09,9.6430821089388e-09,4.968132641579886e-09,8.626783476234573e-10,3.0747744693165584e-08,1.585005286369745e-08,2.46826133457176e-08,1.4897691829468129e-08,1.984991705740108e-09
5.092433482680613e-09,0.11224553286920436,0.9,0.0,0.0,0.0,0.0,0.09999863114055305,3.56821711205506e-07,3.1570656283703847e-07,2.3792548757269242e-07,2.461458777063554e-07,1.8125254724840968e-07,2.117988476309706e-07,2.1253677405410187e-07,2.065671073638741e-07,1.8706974048031996e-07,1.8706974048031996e-07,1.6636594551517614e-07,1.7244997628379686e-07,1.4214409744989096e-09,1.0364461305651161e-08,5.32382008512336e-09,9.241066935525509e-10,3.566413928044901e-08,1.8388590650979835e-08,2.8668725541889687e-08,1.7275548629469177e-08,2.3106071807577293e-09
5.463803040557432e-09,0.1122455451441476,0.9,0.0,0.0,0.0,0.0,0.09999853131617725,3.833259512750279e-07,3.3706084843465346e-07,2.5494367505736443e-07,2.6437731181448293e-07,1.92864282128654e-07,2.273949152865664e-07,2.2822594004372274e-07,2.2138064783378075e-07,2.0071184241176507e-07,2.0071184241176507e-07,1.7826569139077442e-07,1.852685208661433e-07,1.5175870491628386e-09,1.1078632999757706e-08,5.673442942318254e-09,9.844876665036099e-10,4.0920926383649454e-08,2.1100165277506142e-08,3.2945687403332246e-08,1.982076110614331e-08,2.661099485534112e-09
5.83517259843425e-09,0.11224555748925394,0.9,0.0,0.0,0.0,0.0,0.09999843149190114,4.098950355036183e-07,3.582017770549698e-07,2.7191725373498616e-07,2.826436013387582e-07,2.042780328698464e-07,2.43010650490291e-07,2.439375824877623e-07,2.3616047972969181e-07,2.1435393072488063e-07,2.1435393072488063e-07,1.9013424853299397e-07,1.9812030536701858e-07,1.6127724999850412e-09,1.1785669195814608e-08,6.017104611319612e-09,1.0438391232355654e-09,4.651348357258085e-08,2.3981826411826807e-08,3.751206415960092e-08,2.253165716075402e-08,3.03650012970943e-09
6.206542156311068e-09,0.11224556990385247,0.9,0.0,0.0,0.0,0.0,0.09999833166772472,4.365288162541604e-07,3.791314801768189e-07,2.8884634048945757e-07,3.009441516716553e-07,2.1549717497159603e-07,2.586459050847268e-07,2.596710974648844e-07,2.5090666897539777e-07,2.279960054196803e-07,2.279960054196803e-07,2.0197169865370177e-07,2.1100537674942854e-07,1.7070069237896306e-09,1.2485641178354885e-08,6.354906725343617e-09,1.1021786162948722e-09,5.243725536534252e-08,2.703067397535879e-08,4.236643624920199e-08,2.540658138998373e-08,3.4368403860642173e-09
6.5779117141878865e-09,0.11224558238728176,0.9,0.0,0.0,0.0,0.0,0.099998231843648,4.6322714617839686e-07,3.998520679854041e-07,3.057310518984211e-07,3.1927837834284244e-07,2.2652502638635188e-07,2.743005314547573e-07,2.754258878895094e-07,2.656192814199177e-07,2.416380664961777e-07,2.416380664961777e-07,2.137781232506872e-07,2.2392378070460315e-07,1.8002998215277483e-09,1.3178619520116056e-08,6.6869491846695665e-09,1.1595233990291799e-09,5.8687752259469256e-08,3.024385733162759e-08,4.7507399113186936e-08,2.8443894927841643e-08,3.86215129134226e-09
7.320650829941522e-09,0.11224560755803066,0.9,0.0,0.0,0.0,0.0,0.09999803219579363,5.16816865597287e-07,4.4067423317709187e-07,3.393678134638123e-07,3.5604557250100606e-07,2.480198469184627e-07,3.056673117628705e-07,3.069969405093848e-07,2.94944038926262e-07,2.6892214779431987e-07,2.6892214779431987e-07,2.3729822079755144e-07,2.498607628233128e-07,1.984098568834673e-09,1.4543874054323992e-08,7.334146255708885e-09,1.2712963803265125e-09,7.215128737985614e-08,3.715207119170353e-08,5.8643552692363925e-08,3.49992161881526e-08,4.78780802052487e-09
8.063389945695159e-09,0.11224563299638472,0.9,0.0,0.0,0.0,0.0,0.09999783254833805,5.706630207390704e-07,4.806847361615966e-07,3.7282846495718886e-07,3.929407043944645e-07,2.687879234552072e-07,3.3710982127734486e-07,3.3864609777268723e-07,3.241352775367962e-07,2.9620617461941605e-07,2.9620617461941605e-07,2.606951888953507e-07,2.7593159235353256e-07,2.1642428677260455e-09,1.588198340537415e-08,7.959461481487142e-09,1.3792902979854397e-09,8.686945513849845e-08,4.468462052819776e-08,7.090958051233912e-08,4.218483461030066e-08,5.813713922808464e-09
8.806129061448795e-09,0.11224565869736461,0.9,0.0,0.0,0.0,0.0,0.09999763290128127,6.247644431831993e-07,5.198997131556131e-07,4.0611392805550663e-07,4.29959446052292e-07,2.8885382524464323e-07,3.6862689843172963e-07,3.7036882207664596e-07,3.5319352132864515e-07,3.2349014697157505e-07,3.2349014697157505e-07,2.839696718762877e-07,3.021365904824923e-07,2.340805370311367e-09,1.7193487230762407e-08,8.563634626398613e-09,1.4836329119751614e-09,1.0280861460632242e-07,5.282039653401518e-08,8.429476483928344e-08,4.998821807230721e-08,6.940108882088082e-09
9.548868177202432e-09,0.11224568465612436,0.9,0.0,0.0,0.0,0.0,0.09999743325462332,6.791199690990688e-07,5.583349796143805e-07,4.392251196122136e-07,4.670976157911816e-07,3.0824129108271095e-07,4.002173901773651e-07,4.021606786336981e-07,3.821192931608458e-07,3.507740648509055e-07,3.507740648509055e-07,3.071223107008724e-07,3.284760593977122e-07,2.5138572844956647e-09,1.847891446121533e-08,9.147380449205699e-09,1.5844476640370322e-09,1.1993608745980696e-07,6.153900389052189e-08,9.878860813357878e-08,5.8397083569285054e-08,8.167229088078769e-09
9.999999999999999e-09,0.11224571086794635,0.9,0.0,0.0,0.0,0.0,0.0999973119915658,7.122584862197188e-07,5.813061203147475e-07,4.592518199969598e-07,4.897115238262138e-07,3.196956126921176e-07,4.1944046995060285e-07,4.2150261781626334e-07,3.996240531201664e-07,3.673459991877299e-07,3.673459991877299e-07,3.2112576851445347e-07,3.445401358462278e-07,2.6172831284004295e-09,1.9247160206201722e-08,9.492263711545573e-09,1.6440100961972227e-09,1.3090570738189438e-07,6.711071683939647e-08,1.0812884040680748e-07,6.379499054249788e-08,8.961837217908022e-09
1.0291607292956068e-08,0.11224571086794635,0.9,0.0,0.0,0.0,0.0,0.0999972336083642,7.337284392353144e-07,5.960060365932611e-07,4.7216295168245346e-07,5.043511732852682e-07,3.269732572955952e-07,4.318801519311135e-07,4.340173333790754e-07,4.109131146674303e-07,3.780579282575164e-07,3.780579282575164e-07,3.301537429755366e-07,3.5495028271703393e-07,2.6834684026220206e-09,1.973878351388835e-08,9.711389551316264e-09,1.6818538231645163e-09,1.382201289940005e-07,7.082073672159989e-08,1.143808268608317e-07,6.73993922724006e-08,9.495307063377222e-09
1.1034346408709705e-08,0.11224573732823824,0.9,0.0,0.0,0.0,0.0,0.09999703396250392,7.885886989090812e-07,6.32928076969358e-07,5.049283315480709e-07,5.417162148136744e-07,3.450718847237747e-07,4.6361404752352933e-07,4.6593455092540497e-07,4.395755062506808e-07,4.053417371915166e-07,4.053417371915166e-07,3.5306460297011047e-07,3.8155952590881204e-07,2.849707129483942e-09,2.0973602498480665e-08,1.0256329184118251e-08,1.7759666257463026e-09,1.5762990011290427e-07,8.06465554145713e-08,1.310613455080154e-07,7.698334469833295e-08,1.0924571690284712e-08
1.1777085524463341e-08,0.11224576403252873,0.9,0.0,0.0,0.0,0.0,0.09999683431704251,8.436995979952003e-07,6.691159915637136e-07,5.375221617425714e-07,5.791889686443276e-07,3.6255858492891354e-07,4.954179491471432e-07,4.979081925494499e-07,4.681069870745031e-07,4.3262549165301484e-07,4.3262549165301484e-07,3.758555216352677e-07,4.083040367053357e-07,3.0126405098901066e-09,2.2183869422435736e-08,1.078284403650748e-08,1.866897411921201e-09,1.781354400597504e-07,9.099806410560431e-08,1.4882029075439827e-07,8.713737595414608e-08,1.2455248237559426e-08
1.2519824640216978e-08,0.11224579097646431,0.9,0.0,0.0,0.0,0.0,0.09999663467198001,8.990599909152842e-07,7.045843751602476e-07,5.699453400760205e-07,6.167657905583595e-07,3.79454045598314e-07,5.272907373048979e-07,5.299342142129311e-07,4.965080750579296e-07,4.5990919164211987e-07,4.5990919164211987e-07,3.985271266199275e-07,4.351840455090779e-07,3.1723342557641718e-09,2.337007239297842e-08,1.1291557002770252e-08,1.9547537577319372e-09,1.9970763991296357e-07,1.0185748885082134e-07,1.6764798580272015e-07,9.785015106214221e-08,1.4087558387078828e-08
1.3262563755970615e-08,0.11224581815580553,0.9,0.0,0.0,0.0,0.0,0.09999643502731638,9.546687366267659e-07,7.393475324002054e-07,6.021987596597961e-07,6.544431595321127e-07,3.9577825505765185e-07,5.592313007589124e-07,5.62008664624879e-07,5.247792868687743e-07,4.871928371589407e-07,4.871928371589407e-07,4.2108004228855543e-07,4.6219976579023816e-07,3.3288527726840963e-09,2.4532689813802057e-08,1.1783069920571674e-08,2.0396396025333805e-09,2.2231821694844623e-07,1.1320765656615927e-07,1.8753494489210714e-07,1.091105603822869e-07,1.582172026032053e-08
1.4005302871724251e-08,0.11224584556642404,0.9,0.0,0.0,0.0,0.0,0.09999623538305168,1.0105246986119027e-06,7.734194835469639e-07,6.342833089311706e-07,6.92217673575856e-07,4.115505258953383e-07,5.912385364796254e-07,5.941276833467489e-07,5.529211379174503e-07,5.144764282035861e-07,5.144764282035861e-07,4.4351488973834304e-07,4.893513944753316e-07,3.4822591858377436e-09,2.567219057769502e-08,1.2257964280874823e-08,2.1216553718368238e-09,2.4593968986664343e-07,1.2503197473152427e-07,2.0847186799259536e-07,1.2090771513511918e-07,1.765794844463455e-08
1.4748041987477888e-08,0.11224587320429877,0.9,0.0,0.0,0.0,0.0,0.0999960357391859,1.0666267448667287e-06,8.068139701335891e-07,6.661998716777533e-07,7.300860457146006e-07,4.2678951777840927e-07,6.233113495952504e-07,6.262874989361529e-07,5.809341423509286e-07,5.417599647761649e-07,5.417599647761649e-07,4.6583228681629186e-07,5.166391123276829e-07,3.632615365450586e-09,2.6789034255678622e-08,1.2716801915371843e-08,2.200898095979888e-09,2.705453548033797e-07,1.3731441178798452e-07,2.3044963566419678e-07,1.3323094301539513e-07,1.9596454019342978e-08
1.5490781103231524e-08,0.11224590106551305,0.9,0.0,0.0,0.0,0.0,0.09999583609571908,1.12297374788995e-06,8.395444605035683e-07,6.979493270618207e-07,7.680451000999898e-07,4.415132595242433e-07,6.554486533414859e-07,6.584844271260088e-07,6.088188130468363e-07,5.690434468767857e-07,5.690434468767857e-07,4.880328481362192e-07,5.440630843204899e-07,3.779981951732442e-09,2.788367128229644e-08,1.3160125661596063e-08,2.2774615248885235e-09,2.961092620631951e-07,1.5003947817428566e-07,2.534593040675803e-07,1.460697838889095e-07,2.1637444581697044e-08
1.623352021898516e-08,0.11224592914625153,0.9,0.0,0.0,0.0,0.0,0.09999563645265121,1.1795645846717837e-06,8.716241552447527e-07,7.295325496445345e-07,8.060917682509279e-07,4.55739170442343e-07,6.876493690114864e-07,6.907148690390296e-07,6.365756616076905e-07,5.963268745055578e-07,5.963268745055578e-07,5.101171850956826e-07,5.716234600024721e-07,3.924418379343391e-09,2.8956543137234338e-08,1.3588460005125992e-08,2.3514362390441536e-09,3.2260619356359143e-07,1.6319220799126636e-07,2.7749210012399877e-07,1.5941398557232507e-07,2.3781124272687146e-08
1.6976259334738794e-08,0.11224595744279717,0.9,0.0,0.0,0.0,0.0,0.09999543680998231,1.2363981366827485e-06,9.030659925138666e-07,7.609504094100254e-07,8.442230854226161e-07,4.6948408094694644e-07,7.199124259061268e-07,7.229753094383369e-07,6.642051983552717e-07,6.236102476625899e-07,6.236102476625899e-07,5.320859058928154e-07,5.993203738559492e-07,4.065982901366982e-09,3.000808252343881e-08,1.4002311700067229e-08,2.4229097566774115e-09,3.5001164099041214e-07,1.7675814129253448e-07,3.025394168246127e-07,1.7325349969787768e-07,2.6027693802689854e-08
1.771899845049243e-08,0.11224598595152842,0.9,0.0,0.0,0.0,0.0,0.0999952371677124,1.2934732898624076e-06,9.338826532529877e-07,7.922037717893473e-07,8.824361871002612e-07,4.827642524615054e-07,7.522367612845682e-07,7.552623150137923e-07,6.917079323251361e-07,6.508935663479909e-07,6.508935663479909e-07,5.53939615543067e-07,6.271539456474321e-07,4.204732612797047e-09,3.103871354161126e-08,1.4402170368597233e-08,2.4919666372722e-09,3.783017846452177e-07,1.9072330698322767e-07,3.285928086852489e-07,1.8757847766199005e-07,2.8377350476948515e-08
1.8461737566246064e-08,0.11224601466891623,0.9,0.0,0.0,0.0,0.0,0.09999503752584146,1.3507889346080677e-06,9.64086566302104e-07,8.232934976843021e-07,9.207283056114628e-07,4.955953966496742e-07,7.84621320315108e-07,7.87572532702703e-07,7.190843712612636e-07,6.781768305618695e-07,6.781768305618695e-07,5.75678915895855e-07,6.551242807710136e-07,4.340723473556599e-09,3.204885186115932e-08,1.4788509080004824e-08,2.5586885815616184e-09,4.074534729522511e-07,2.05074206297601e-07,3.5564398733981266e-07,2.023792666546501e-07,3.083028822089498e-08
1.92044766819997e-08,0.11224604359152146,0.9,0.0,0.0,0.0,0.0,0.09999483788436955,1.4083439657634294e-06,9.936899134109807e-07,8.542204434911426e-07,9.590967668522091e-07,5.079926940014671e-07,8.170650560263057e-07,8.199026880438031e-07,7.463350216108386e-07,7.054600403043345e-07,7.054600403043345e-07,5.973044056511329e-07,6.832314705847796e-07,4.4740103310634e-09,3.303890488780951e-08,1.516178491019416e-08,2.6231545281767724e-09,4.3744420259768384e-07,2.1979779683071885e-07,3.836848172666425e-07,2.1764640576696502e-07,3.338669760531832e-08
1.9947215797753334e-08,0.11224607271599245,0.9,0.0,0.0,0.0,0.0,0.09999463824329667,1.466137282607189e-06,1.0227046341519258e-06,8.849854611241566e-07,9.975389871231049e-07,5.199708117935007e-07,8.495669292583833e-07,8.522495835639919e-07,7.734603885191623e-07,7.327431955754952e-07,7.327431955754952e-07,6.18816680375873e-07,7.114755927403594e-07,4.604646942349306e-09,3.400927192792544e-08,1.552243948248867e-08,2.6854407470415273e-09,4.682520992834561e-07,2.348814771077836e-07,4.127073116441308e-07,2.3337062217567242e-07,3.604676587138018e-08
2.068995491350697e-08,0.11224610203906216,0.9,0.0,0.0,0.0,0.0,0.09999443860262283,1.5241677888416013e-06,1.0511424307346365e-06,9.155893980391228e-07,1.0360524700728341e-06,5.315439214404664e-07,8.821259086149061e-07,8.846100971974446e-07,8.004609758246937e-07,7.600262963754601e-07,7.600262963754601e-07,6.402163325204604e-07,7.398567115056908e-07,4.7326859957387676e-09,3.496034434953158e-08,1.5870899490120608e-08,2.745620929598521e-09,4.998558990801963e-07,2.503130716764834e-07,4.427036283323978e-07,2.4954282740371293e-07,3.881067695547466e-08
2.1432694029260603e-08,0.11224613155754581,0.9,0.0,0.0,0.0,0.0,0.09999423896234805,1.5824343925809961e-06,1.0790147727249308e-06,9.460330972566454e-07,1.0746348037453017e-06,5.427257152581045e-07,9.14740970414742e-07,9.169811807364932e-07,8.273372860542225e-07,7.87309342704338e-07,7.87309342704338e-07,6.615039514350025e-07,7.683748780811311e-07,4.858179132094554e-09,3.589250574012033e-08,1.6207577200925677e-08,2.8037662759758822e-09,5.322349303604641e-07,2.660808167050128e-07,4.73666065977116e-07,2.661541136554511e-07,4.167861151393297e-08
2.2175433145014238e-08,0.1122461612683386,0.9,0.0,0.0,0.0,0.0,0.09999403932247233,1.6409360063402548e-06,1.1063329016696322e-06,9.763173973853655e-07,1.1132836577266087e-06,5.53529422659424e-07,9.474110986442985e-07,9.493598583135241e-07,8.540898204181662e-07,8.145923345622383e-07,8.145923345622383e-07,6.826801233855531e-07,7.970301309090672e-07,4.981176965640961e-09,3.6806132061330103e-08,1.6532870944987842e-08,2.8599455792080904e-09,5.653690962917891e-07,2.8217334606701016e-07,5.05587060231204e-07,2.831957502247791e-07,4.4650746947574884e-08
2.366091137652151e-08,0.11224622125481805,0.9,0.0,0.0,0.0,0.0,0.09999364004391813,1.7586399359111227e-06,1.1593503733886782e-06,1.0364111328892506e-06,1.1907719964656356e-06,5.740532733475944e-07,1.012912528391921e-06,1.014128444992033e-06,9.072255597821021e-07,8.691581548655403e-07,8.691581548655403e-07,7.247004561351468e-07,8.547519870992171e-07,5.219884169009046e-09,3.857924611167652e-08,1.7150832934509122e-08,2.966669671283992e-09,6.338252188418937e-07,3.1528920277413515e-07,5.722751246264427e-07,3.185360160677584e-07,5.0908313911987244e-08
2.4997841784878056e-08,0.11224627587075443,0.9,0.0,0.0,0.0,0.0,0.09999328069458426,1.8653663868309874e-06,1.2052789542361814e-06,1.0899586733623684e-06,1.260717196195986e-06,5.913554648460984e-07,1.0720421050211356e-06,1.072417719888183e-06,9.546294127813192e-07,9.182672068488597e-07,9.182672068488597e-07,7.621434258385674e-07,9.071706276795386e-07,5.426674171125297e-09,4.011527962528816e-08,1.7671792546950033e-08,3.056641150864844e-09,6.978278585570022e-07,3.460978887064446e-07,6.354994386852641e-07,3.5172996985055754e-07,5.68982050628404e-08
2.63347721932346e-08,0.11224633106489768,0.9,0.0,0.0,0.0,0.0,0.09999292134654356,1.972837557549543e-06,1.2495767613313105e-06,1.1430026036063974e-06,1.3308451243874172e-06,6.076188419815341e-07,1.131334641296329e-06,1.13068847097868e-06,1.0016399661643233e-06,9.673760823479043e-07,9.673760823479043e-07,7.992342857271151e-07,9.600334738649213e-07,5.626121736325392e-09,4.15967736347152e-08,1.816147405028414e-08,3.141210817249669e-09,7.639891213167192e-07,3.777989134216897e-07,7.017177216264374e-07,3.861902078950294e-07,6.322831975544879e-08
2.7671702601591144e-08,0.11224638682174673,0.9,0.0,0.0,0.0,0.0,0.09999256199979609,2.0810472634372923e-06,1.2923016874505986e-06,1.195547657872688e-06,1.401144796124442e-06,6.229057644917524e-07,1.1907844828757583e-06,1.188925769420701e-06,1.0482600948178352e-06,1.0164847813633086e-06,1.0164847813633086e-06,8.359763454974453e-07,1.0133403270881524e-06,5.818487522508343e-09,4.3025664302612026e-08,1.8621755060709526e-08,3.2207029415642078e-09,8.322104681561835e-07,4.1033870018818314e-07,7.708903540942388e-07,4.2187176796800043e-07,6.989957805820482e-08
2.9008633009947688e-08,0.11224644312645947,0.9,0.0,0.0,0.0,0.0,0.09999220265434192,2.1899893651272663e-06,1.3335095700877814e-06,1.2475985259076504e-06,1.4716058860185902e-06,6.372748480800144e-07,1.2503860521916678e-06,1.2471153347691976e-06,1.0944926594772525e-06,1.0655933038957085e-06,1.0655933038957085e-06,8.72372883736187e-07,1.06709087743662e-06,6.004022933815987e-09,4.440381905487557e-08,1.905440046364648e-08,3.2954223259435878e-09,9.023981730405462e-07,4.436668889821313e-07,8.429788905747583e-07,4.5873128405841486e-07,7.691286777100763e-08
3.034556341830423e-08,0.1122464999648422,0.9,0.0,0.0,0.0,0.0,0.09999184331018107,2.2996577682911213e-06,1.3732542644760051e-06,1.2991598533712104e-06,1.542218688556622e-06,6.507811895122552e-07,1.3101338475930351e-06,1.3052435110398861e-06,1.1403405066580411e-06,1.1147016499457384e-06,1.1147016499457384e-06,9.084271482124223e-07,1.121284708508453e-06,6.182970449410026e-09,4.5733039022790374e-08,1.9461069191329132e-08,3.3656554740346198e-09,9.744630727590773e-07,4.777361430940383e-07,9.179460050233522e-07,4.967269296650389e-07,8.426904486403393e-08
3.168249382666078e-08,0.1122465573233002,0.9,0.0,0.0,0.0,0.0,0.09999148396731367,2.4100464234141743e-06,1.411587713982025e-06,1.3502362422512803e-06,1.6129740808592688e-06,6.634765780301895e-07,1.3700224424972804e-06,1.3632972436406233e-06,1.1858064685909777e-06,1.1638098195140344e-06,1.1638098195140344e-06,9.441423561673778e-07,1.1759213020869719e-06,6.355563940416661e-09,4.701506139729361e-08,1.9843320588342458e-08,3.4316716903432277e-09,1.0483203306171535e-06,5.125019674919548e-07,9.957554394083604e-07,5.358183631251989e-07,9.196893391153836e-08
3.301942423501733e-08,0.11224661518881705,0.9,0.0,0.0,0.0,0.0,0.09999112462573975,2.5211493255694492e-06,1.448560018018811e-06,1.4008322512743571e-06,1.6838634876617823e-06,6.754096941515638e-07,1.43004648455066e-06,1.4212640571227292e-06,1.2308933631610835e-06,1.212917812601231e-06,1.212917812601231e-06,9.795216946014135e-07,1.2310000426436225e-06,6.522028975697995e-09,4.8251561700242055e-08,2.0202620397337038e-08,3.4937241139956216e-09,1.1238892128920222e-06,5.479225380211789e-07,1.0763719549543273e-06,5.759666748708437e-07,1.0001332852084024e-07
3.4356354643373874e-08,0.1122466735489211,0.9,0.0,0.0,0.0,0.0,0.09999076528545935,2.632960514190772e-06,1.4842194974969936e-06,1.4509523963122016e-06,1.7548788484507931e-06,6.866262962292878e-07,1.4902006947974626e-06,1.47913203374548e-06,1.2756039938502581e-06,1.2620256292079634e-06,1.2620256292079634e-06,1.01456832055827e-06,1.2865202216708506e-06,6.6825831165422785e-09,4.944415597335935e-08,2.0540346376242528e-08,3.55205068884347e-09,1.2010928777170004e-06,5.839585411209276e-07,1.1597612860154042e-06,6.17134336596073e-07,1.0840299175643036e-07
3.569328505173042e-08,0.11224673239165997,0.9,0.0,0.0,0.0,0.0,0.09999040594647254,2.745474072844979e-06,1.518612757950219e-06,1.5006011507846841e-06,1.8260125865779353e-06,6.971693957887494e-07,1.5504798668577867e-06,1.5368897928090656e-06,1.319941149683461e-06,1.3111332693348676e-06,1.3111332693348676e-06,1.04928536140664e-06,1.3424810418543081e-06,6.8374362008811404e-09,5.059440288940049e-08,2.085779357760441e-08,3.606875075217544e-09,1.2798581754134967e-06,6.20573023182291e-07,1.2458900963735179e-06,6.592851522312059e-07,1.17138656559327e-07
