Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097)
3.353459445005099e-05,0.11501350001419278,0.9,0.0,0.0,0.0,0.0,0.09044733945890608,0.002516301489941086,2.254729161084903e-06,8.610251717127826e-06,2.9825107584654598e-05,7.851038360976714e-07,2.312893099391663e-05,3.1684574956727173e-06,5.966499845182824e-06,0.0011257147715023595,0.005518689794020901,4.370102931154767e-06,4.1982462665526244e-05,1.0151759893940353e-08,7.52287379181575e-08,2.351740951507617e-08,4.125321067823349e-09,1.963292935050945e-05,0.0010876559417897379,0.012390809395646801,0.001633826523494036,0.0015390738595463499,5.939879785667742e-10,0.0012343368293956762,6.886536495488033e-11,1.9221011018114538e-08,7.883219775867421e-13,1.1806810834833941e-12,7.058129321704284e-13,4.418988494722918e-11,6.18183260589054e-14,2.4408184779414805e-06,0.001050973532340699,1.7947696073176356e-13,0.0008657070970611936,2.3687409133684492e-11,4.750353003750821e-13,0.0005288162518416588,3.989995777053012e-11,2.8120034768183808e-14,0.0019293729986646936,6.074460389361486e-15,0.0008868629413114458,3.1929353333564985e-15,1.7439279322369498e-14,5.9984754678075745e-15,3.889924570461272e-13,2.4934487737170606e-13,0.0007214036449630419,2.2706120372256295e-14,1.5809076908931225e-13,1.4536615046311847e-14,1.0130182771364527e-13,2.029553132457666e-10,1.0087994603386147e-14,0.00046858362082478937,1.3379388387328802e-13,0.0005736308434138404,1.9678753482550565e-11,7.808409238006887e-15,5.437294780791519e-14,1.3739936442691083e-11,2.073185418798706e-09,7.303391177855796e-11,6.980978294705177e-11,2.2498313925683974e-13,1.1758413499440964e-10,6.25989779698369e-15
3.385858110915205e-05,0.1150360253307339,0.9,0.0,0.0,0.0,0.0,0.09036350701919059,0.002530660437712968,2.252830725622097e-06,8.593771325774062e-06,2.9797453780356776e-05,7.84405353052963e-07,2.309979677340198e-05,3.1656562465268896e-06,5.96460953446459e-06,0.001135604548635765,0.005566197923048629,4.3671963699707025e-06,4.1943913882752515e-05,1.0143212396813823e-08,7.516539687194763e-08,2.349648678856724e-08,4.121968950394643e-09,1.9544412265394187e-05,0.0010976590500058777,0.012498743357486176,0.0016488313700410422,0.0015407061960720247,5.935202073675555e-10,0.0012457249658474677,6.918059413779833e-11,1.911286803093824e-08,7.867069800665828e-13,1.1782728778040442e-12,7.04132586344921e-13,4.4187097094060694e-11,6.147672392428067e-14,2.4294005090026872e-06,0.0010569798882772918,1.793206228539663e-13,0.0008687248396139878,2.374329870313533e-11,4.74603662704476e-13,0.0005277112397266854,3.9771889048347667e-11,2.8378285313577903e-14,0.0019540321439062997,6.130503887127861e-15,0.0008964646725197412,3.2223005271101227e-15,1.7686314723339837e-14,6.0700149771736156e-15,3.94727726599491e-13,2.518523857934109e-13,0.0007298370005202242,2.304186194841116e-14,1.6042372320478007e-13,1.4683415556768517e-14,1.0232188355691897e-13,2.0594766837891228e-10,1.0151588645200891e-14,0.00047593480758771904,1.3546676956150763e-13,0.0005826809050341255,1.985948055278678e-11,7.906372311489004e-15,5.505351066591279e-14,1.3866122500378615e-11,2.092225324550899e-09,7.376836909436381e-11,7.068264639323317e-11,2.2653055061382906e-13,1.1839286697046296e-10,6.319245441943583e-15
3.4182567768253106e-05,0.11505851521980673,0.9,0.0,0.0,0.0,0.0,0.09027977565148518,0.0025449167860747625,2.25093380697863e-06,8.577458885387979e-06,2.976983327578262e-05,7.837076034707167e-07,2.307092063426846e-05,3.1628578639182997e-06,5.962733262705748e-06,0.0011454782340045695,0.005613638792990567,4.364292976361816e-06,4.1905410030112456e-05,1.0134671728657135e-08,7.510210643486333e-08,2.3475586032739304e-08,4.1186189992856945e-09,1.945715880293816e-05,0.0011076528859967271,0.012606570675675572,0.0016638218599781078,0.0015422821754950283,5.930526698589364e-10,0.0012571028333428443,6.94922693096946e-11,1.9006189921593624e-08,7.850959681888987e-13,1.1758705631694317e-12,7.024634063591646e-13,4.418267206297711e-11,6.113973170316347e-14,2.41814284335323e-06,0.001062962137930779,1.7916447163973456e-13,0.0008716916985502933,2.3797658207523036e-11,4.741724917260788e-13,0.0005265984659468804,3.964349727993521e-11,2.86362887659345e-14,0.001978724108255416,6.186496850001125e-15,0.000906057500737581,3.251638501472191e-15,1.7934033715182387e-14,6.141456148512695e-15,4.004820278104511e-13,2.5435235702040345e-13,0.0007382569443843225,2.3378735658199476e-14,1.6276447648896556e-13,1.4829784481834842e-14,1.0333890604387206e-13,2.0894995320934554e-10,1.0214525121745766e-14,0.0004832990044707801,1.3713841688225786e-13,0.0005917544015617711,2.0040034703690143e-11,8.004268918713141e-15,5.573358919807548e-14,1.399218782346427e-11,2.1112470129541877e-09,7.45006187413864e-11,7.155486369504514e-11,2.280634634426203e-13,1.1919402150160653e-10,6.378376578294036e-15
3.447415576144406e-05,0.11507872615569854,0.9,0.0,0.0,0.0,0.0,0.09020450345282355,0.0025576608684682875,2.249227870093196e-06,8.562917868043392e-06,2.9745003163497378e-05,7.830802529028883e-07,2.3045147169914002e-05,3.160341760497769e-06,5.9610564873185765e-06,0.0011543508225204835,0.005656278419463997,4.361682604913497e-06,4.187079480418515e-05,1.0126990934628317e-08,7.504518807922433e-08,2.345679404593369e-08,4.115605882907592e-09,1.9379684472960734e-05,0.0011166394199747455,0.012703524465541032,0.0016773010419033896,0.0015436539423154794,5.926320846772142e-10,0.0012673341435130657,6.9769777049623e-11,1.891140245684017e-08,7.836494490415618e-13,1.1737134930232797e-12,7.009704892845999e-13,4.4177339012155075e-11,6.084028691226534e-14,2.4081446430822043e-06,0.001068325822258642,1.7902409412832663e-13,0.000874319185947401,2.384529994625543e-11,4.737848358313098e-13,0.000525591175762708,3.952773275338027e-11,2.8868280881866964e-14,0.002000974206294635,6.236847355405938e-15,0.0009146833306799017,3.278019433228862e-15,1.81575558116008e-14,6.205667283070421e-15,4.056769330222787e-13,2.5659594203214773e-13,0.0007458232306412579,2.3682876075963436e-14,1.6487772619005865e-13,1.4961150656133702e-14,1.0425165501311914e-13,2.1166037530082045e-10,1.0270620608903167e-14,0.0004899374725244976,1.3864178476089599e-13,0.0005999399891727346,2.020238578478276e-11,8.092315737959008e-15,5.634522300527683e-14,1.4105543519731501e-11,2.1283509768386077e-09,7.515777203776849e-11,7.233927764317168e-11,2.2943100043697904e-13,1.1990874476438882e-10,6.4314114829995e-15
3.476574375463502e-05,0.11509890899413101,0.9,0.0,0.0,0.0,0.0,0.09012931241371389,0.0025703238560560787,2.2475231534270995e-06,8.548506603983215e-06,2.9720199785418633e-05,7.824534917378594e-07,2.301957263967542e-05,3.1578279603134114e-06,5.959390835618821e-06,0.0011632104326393803,0.005698864211210415,4.359074752557581e-06,4.1836215651727396e-05,1.0119315634235292e-08,7.49883104353647e-08,2.343801971426893e-08,4.1125945374153295e-09,1.9303184509247224e-05,0.0011256184608015184,0.0128003925779347,0.0016907686244792604,0.0015449829359248477,5.922116927158403e-10,0.0012775571532628544,7.004447748272631e-11,1.8817745408046262e-08,7.822061283721891e-13,1.1715611506691057e-12,6.994862503292349e-13,4.417077001067647e-11,6.054439930423743e-14,2.3982700859218863e-06,0.0010736704775031513,1.7888386594714005e-13,0.0008769069695628575,2.3891750978467274e-11,4.733975560653144e-13,0.0005245791289025732,3.941182298986052e-11,2.9100073360222216e-14,0.002023249546390039,6.287157013309179e-15,0.0009233017616392856,3.3043783682058342e-15,1.8381614128814034e-14,6.26979541194474e-15,4.1088681449961316e-13,2.588335248166446e-13,0.0007533782981837425,2.3987907862475485e-14,1.6699711493985802e-13,1.5092173113370746e-14,1.0516198843589261e-13,2.143786112035256e-10,1.0326211093170688e-14,0.0004965856848099905,1.401440474669939e-13,0.0006081434650083592,2.0364597156586736e-11,8.18030269439696e-15,5.695642291660212e-14,1.4218801669096352e-11,2.145440222109395e-09,7.581316726230985e-11,7.312311494414991e-11,2.30787373277125e-13,1.2061763324278567e-10,6.484274720312927e-15
3.5057331747825974e-05,0.11511906400819528,0.9,0.0,0.0,0.0,0.0,0.09005420220826285,0.00258290667074218,2.2458196566298134e-06,8.53422220750506e-06,2.9695423032022348e-05,7.818273182345652e-07,2.2994192595134336e-05,3.1553164553299826e-06,5.9577361928923074e-06,0.0011720570905761323,0.005741396464165724,4.356469398346296e-06,4.180167242582401e-05,1.0111645825898952e-08,7.493147349235157e-08,2.3419262985783727e-08,4.109584950728124e-09,1.9227636657438422e-05,0.0011345900166421475,0.012897175330539915,0.001704224621582269,0.0015462704492811225,5.91791491912323e-10,0.0012877718707990512,7.031640342424667e-11,1.8725194195439094e-08,7.807659923881422e-13,1.1694135158392928e-12,6.98010526650137e-13,4.4163005521724974e-11,6.025199168705761e-14,2.388516354879817e-06,0.0010789963293903946,1.787437862465195e-13,0.0008794557446656371,2.39370336449135e-11,4.730106515500779e-13,0.0005235629953839934,3.9295818739022125e-11,2.9331666439820256e-14,0.002045549519092131,6.337425864082785e-15,0.0009319127117556557,3.3307153303687387e-15,1.8606200548338687e-14,6.33383905436858e-15,4.161114676506172e-13,2.610651545567283e-13,0.0007609219931477854,2.429381906820707e-14,1.691225597207571e-13,1.5222854660326943e-14,1.0606992613865963e-13,2.171045541725784e-10,1.0381309111889103e-14,0.0005032432822722843,1.4164515921846048e-13,0.0006163643336158511,2.0526668986239274e-11,8.268227084695937e-15,5.756717027729624e-14,1.4331962388256256e-11,2.1625147663747455e-09,7.64668188208246e-11,7.390635171023097e-11,2.321328457440366e-13,1.213208247994027e-10,6.53696803544135e-15
3.534891974101693e-05,0.11513919145955459,0.9,0.0,0.0,0.0,0.0,0.08997917251666047,0.0025954102158054796,2.2441173757906064e-06,8.520061842352872e-06,2.9670672796203297e-05,7.81201729969399e-07,2.2969002593096504e-05,3.1528072384164017e-06,5.956092445986551e-06,0.0011808908223557308,0.0057838754682999205,4.35386652201029e-06,4.176716498353517e-05,1.0103981492008944e-08,7.487467712049636e-08,2.340052378804027e-08,4.106577100420756e-09,1.9153019155263084e-05,0.0011435540956291402,0.012993873031506177,0.0017176690470297885,0.0015475177343415984,5.913714791694416e-10,0.0012979783042991093,7.058558707465059e-11,1.8633725078078347e-08,7.793290274995824e-13,1.167270568556433e-12,6.965431572436542e-13,4.415408470012447e-11,5.996298944774999e-14,2.378880690997716e-06,0.0010843035978030048,1.786038542009867e-13,0.0008819661938448615,2.3981169854978344e-11,4.726241214278589e-13,0.0005225434132088584,3.9179768220199895e-11,2.956306035846335e-14,0.0020678735305320445,6.387653947954622e-15,0.0009405161031613594,3.357030343587707e-15,1.8831307026689567e-14,6.397796803714505e-15,4.213506897882718e-13,2.632908799419459e-13,0.000768454170047882,2.460059785382246e-14,1.7125397828236773e-13,1.53531980760135e-14,1.0697548774814984e-13,2.1983809845685047e-10,1.0435926807358639e-14,0.0005099099160470537,1.4314507612040646e-13,0.0006246021132046657,2.068860144016487e-11,8.356086315796122e-15,5.817744719803606e-14,1.4445025793411046e-11,2.1795746271677835e-09,7.711874097464031e-11,7.468896503833573e-11,2.3346767361104726e-13,1.220184531112103e-10,6.589493146736501e-15
3.5640507734207885e-05,0.11515929160644851,0.9,0.0,0.0,0.0,0.0,0.08990422302498366,0.0026078353761034958,2.242416304628117e-06,8.50602279243347e-06,2.9645948972854506e-05,7.805767243864454e-07,2.294399828244592e-05,3.150300301958787e-06,5.954459483303873e-06,0.001189711653836587,0.005826301507814707,4.351266103959705e-06,4.173269318495678e-05,1.0096322604291807e-08,7.481792110884692e-08,2.338180204413118e-08,4.1035710045664874e-09,1.9079311191660197e-05,0.0011525107058622714,0.0130904859797845,0.0017311019145823258,0.0015487260016653988,5.909516588114274e-10,0.0013081764619099364,7.085206000459511e-11,1.854331376267651e-08,7.778952202919052e-13,1.165132289103293e-12,6.950839864801053e-13,4.41440453695069e-11,5.96773158461008e-14,2.369360449123302e-06,0.001089592496825568,1.784640690065239e-13,0.0008844389867631333,2.40241810777615e-11,4.722379648748467e-13,0.0005215209880983845,3.9063716895985624e-11,2.979425535297477e-14,0.0020902210022137164,6.437841305001838e-15,0.0009491118621118471,3.3833234316366163e-15,1.9056925623301617e-14,6.4616673259625e-15,4.2660428140617453e-13,2.6551074958953497e-13,0.0007759746918242045,2.4908232564655596e-14,1.7339128965772932e-13,1.5483206136060613e-14,1.07878692861121e-13,2.225791399643365e-10,1.0490076315342024e-14,0.0005165852475159658,1.446437563091897e-13,0.0006328563357677747,2.0850394684103055e-11,8.443877913290202e-15,5.87872366128032e-14,1.4557992000282528e-11,2.196619821949478e-09,7.776894796389828e-11,7.547093308516118e-11,2.3479211334908435e-13,1.227106522165993e-10,6.641851754119178e-15
3.593209572739884e-05,0.11517936469627653,0.9,0.0,0.0,0.0,0.0,0.08982935342507957,0.002620183018835099,2.2407164426966813e-06,8.49210241216098e-06,2.9621251458831384e-05,7.799523001150528e-07,2.2919175445152393e-05,3.1477956377060777e-06,5.9528371947758085e-06,0.001198519610686965,0.005868674861255671,4.348668125231929e-06,4.169825689363358e-05,1.0088669160748989e-08,7.476120544156811e-08,2.336309771281269e-08,4.100566688286417e-09,1.9006492365576835e-05,0.0011614598554082723,0.013187014465224025,0.0017445232379350991,0.001549896423564853,5.905320351424923e-10,0.0013183663517503234,7.111585317555515e-11,1.845393633334775e-08,7.764645575827957e-13,1.1629986581804481e-12,6.936328604134425e-13,4.413292411214482e-11,5.939489552352049e-14,2.359953043535789e-06,0.001094863235083829,1.7832442987728986e-13,0.0008868747809627758,2.4066088382133178e-11,4.718521810936858e-13,0.0005204962965681298,3.8947707837299144e-11,3.002525165905372e-14,0.002112591370184079,6.487987975163436e-15,0.0009576999184952218,3.4095946181923392e-15,1.9283048523749757e-14,6.525449336218929e-15,4.3187204570868743e-13,2.677248124524973e-13,0.0007834834290454593,2.5216711703626243e-14,1.7553441397930156e-13,1.561288163683361e-14,1.0877956121295681e-13,2.253275760175778e-10,1.054376957102803e-14,0.0005232689475987609,1.4614115910497027e-13,0.0006411265461062585,2.1012048883006874e-11,8.53159947196807e-15,5.939652193644798e-14,1.4670861124043357e-11,2.2136503680979274e-09,7.841745412708612e-11,7.62522346251327e-11,2.361064177114122e-13,1.2339755421272537e-10,6.6940455556779605e-15
3.62236837205898e-05,0.11519941097274058,0.9,0.0,0.0,0.0,0.0,0.08975456341408515,0.002632453993818944,2.2390177911138856e-06,8.478298191493217e-06,2.9596580152597565e-05,7.793284557952343e-07,2.2894530105402416e-05,3.145293237543465e-06,5.951225471857819e-06,0.0012073147184360365,0.005910995801988471,4.3460725674901186e-06,4.1663855974325956e-05,1.0081021166402272e-08,7.470453015850869e-08,2.3344410753984802e-08,4.097564105349565e-09,1.8934543419832836e-05,0.0011704015523026055,0.013283458769812654,0.0017579330307281225,0.0015510301332811625,5.901125994754637e-10,0.0013285479819070605,7.137699698304982e-11,1.8365572929295427e-08,7.75037026413218e-13,1.1608696567891793e-12,6.921896306495953e-13,4.4120756246301056e-11,5.911566656037606e-14,2.350656031338262e-06,0.0011001160158848966,1.7818493604468701e-13,0.000889274221271037,2.410691241621631e-11,4.71466769257098e-13,0.0005194698851796071,3.8831781920897336e-11,3.025604951145111e-14,0.0021349840847310953,6.538093998223616e-15,0.0009662802061933178,3.4358439268407406e-15,1.950966799039849e-14,6.589141607859435e-15,4.3715378665164235e-13,2.699331176896085e-13,0.0007909802600896486,2.5526023817014763e-14,1.7768327168615665e-13,1.5742227388186613e-14,1.0967811262664652e-13,2.2808330433177185e-10,1.0597017810679645e-14,0.0005299606969118012,1.4763724500294963e-13,0.0006494123021670002,2.11735642011646e-11,8.619248655461969e-15,6.000528706224891e-14,1.4783633279401613e-11,2.2306662829211785e-09,7.906427386297413e-11,7.703284904589402e-11,2.374108246424053e-13,1.2407928346227933e-10,6.7460762461376006e-15
3.651527171378075e-05,0.11521943067054276,0.9,0.0,0.0,0.0,0.0,0.08967985269461702,0.002644649133791904,2.2373203437610264e-06,8.4646076768878e-06,2.9571934955066603e-05,7.787051883797865e-07,2.2870058419213836e-05,3.1427930964712143e-06,5.949624207425162e-06,0.0012160970024270965,0.005953264598011774,4.343479412987793e-06,4.1629490295170854e-05,1.0073378593702606e-08,7.464789505562665e-08,2.3325741076298845e-08,4.09456323977609e-09,1.8863445309468664e-05,0.0011793358045508997,0.013379819167173486,0.0017713313065474605,0.0015521282276519525,5.896933509480045e-10,0.0013387213604395137,7.16355212715859e-11,1.827820249936552e-08,7.736126139326563e-13,1.1587452659911753e-12,6.907541608445363e-13,4.410757596607541e-11,5.88395624767001e-14,2.3414670132762382e-06,0.0011053510373858501,1.7804558676589453e-13,0.0008916379407004321,2.414667341468604e-11,4.710817285594897e-13,0.000518442272996304,3.8715977810279614e-11,3.048664914399012e-14,0.002157398610071058,6.5881594138308595e-15,0.0009748526625670659,3.4620713810799798e-15,1.9736776310244652e-14,6.652742999207014e-15,4.4244931009683277e-13,2.7213571253389834e-13,0.000798465070539613,2.5836157560690478e-14,1.7983778397598497e-13,1.5871246088018934e-14,1.1057436614008074e-13,2.3084622361577623e-10,1.0649832005939018e-14,0.0005366601852009448,1.491319769807595e-13,0.0006577131741892452,2.1334940802214835e-11,8.70682327233244e-15,6.06135168884497e-14,1.4896308580611985e-11,2.2476675836588663e-09,7.970942100628437e-11,7.781275703014944e-11,2.3870556680981896e-13,1.247559615636687e-10,6.797945452645853e-15
3.680685970697171e-05,0.11523942401881539,0.9,0.0,0.0,0.0,0.0,0.0896052209744377,0.002656769255185701,2.2356240976411877e-06,8.45102847241723e-06,2.954731576868362e-05,7.780824963929059e-07,2.28457566237271e-05,3.1402952066384253e-06,5.948033295714113e-06,0.0012248664878366702,0.005995481512288746,4.340888644536522e-06,4.159515972780004e-05,1.0065741429169857e-08,7.459130003074741e-08,2.3307088635082004e-08,4.091564136749674e-09,1.879317956974676e-05,0.0011882626201271478,0.01347609592348113,0.0017847180789205752,0.0015531917687861977,5.892742976666261e-10,0.0013488864953813656,7.18914552805862e-11,1.8191802451883708e-08,7.721913075190615e-13,1.1566254673445792e-12,6.893263127036273e-13,4.409341630815792e-11,5.856651197853949e-14,2.332383644267812e-06,0.0011105684928460562,1.7790638131190708e-13,0.0008939665606083194,2.4185391231814053e-11,4.706970582570365e-13,0.0005174139530808231,3.8600331759318436e-11,3.07170507894829e-14,0.0021798344235316263,6.638184261506148e-15,0.0009834172283293139,3.488277004314817e-15,1.996436595804971e-14,6.71625240404988e-15,4.4775842645186036e-13,2.743326457454346e-13,0.0008059377527592115,2.614710185571056e-14,1.8199787389307582e-13,1.5999940524375025e-14,1.1146834141337641e-13,2.33616234950282e-10,1.0702223484966832e-14,0.0005433671109797109,1.506253189865712e-13,0.0006660287442750542,2.149617884908999e-11,8.794321187922774e-15,6.12211967078069e-14,1.5008887141436468e-11,2.264654287476216e-09,8.03529098389671e-11,7.859193976710213e-11,2.3999088557055793e-13,1.2542771465694494e-10,6.849654831398514e-15
3.7098447700162664e-05,0.11525939124054878,0.9,0.0,0.0,0.0,0.0,0.08953066796624598,0.0026688151583719013,2.2339290521621948e-06,8.437558268837313e-06,2.9522722497545152e-05,7.774603782347736e-07,2.282162107076673e-05,3.1377995604691003e-06,5.946452632368058e-06,0.0012336231996910938,0.006037646802950699,4.338300245498969e-06,4.1560864145531196e-05,1.005810967013379e-08,7.453474506537117e-08,2.3288453382721976e-08,4.0885667725289095e-09,1.8723728532818864e-05,0.0011971820069756878,0.013572289297890379,0.0017980933613193006,0.0015542217842283116,5.888554354243476e-10,0.0013590433947376244,7.214482775013937e-11,1.8106353800692056e-08,7.707730947145595e-13,1.154510242569195e-12,6.879059530937375e-13,4.40783092224727e-11,5.82964555013738e-14,2.32340367681666e-06,0.0011157685707317664,1.7776731897198806e-13,0.0008962606906005193,2.4223085326887078e-11,4.703127575718839e-13,0.0005163853926774555,3.848487825991042e-11,3.094725467978682e-14,0.0022022910152949557,6.688168580631771e-15,0.0009919738476083467,3.5144608198637718e-15,2.019242943008386e-14,6.779668780321644e-15,4.5308094602907385e-13,2.765239650108148e-13,0.0008133982058397769,2.6458845616602623e-14,1.8416346443927885e-13,1.6128313423849588e-14,1.1236005767304092e-13,2.363932393666373e-10,1.0754202725901336e-14,0.0005500811814761501,1.5211723641219916e-13,0.000674358606361583,2.165727850405273e-11,8.881740352065332e-15,6.182831239948628e-14,1.5121369075168937e-11,2.2816264114678862e-09,8.099475432861212e-11,7.937037919919073e-11,2.412670039444904e-13,1.2609465930164496e-10,6.901206001130467e-15
3.739003569335362e-05,0.11527933255273332,0.9,0.0,0.0,0.0,0.0,0.08945619338754451,0.0026807876279316503,2.232235205518149e-06,8.424194849399894e-06,2.9498155047461508e-05,7.768388321625192e-07,2.279764825295274e-05,3.135306151767105e-06,5.944882114378584e-06,0.0012423671628645188,0.006079760723432648,4.335714199768129e-06,4.152660342367232e-05,1.0050483308470853e-08,7.447823009825165e-08,2.3269835266767246e-08,4.085571167550225e-09,1.8655075072882928e-05,0.0012060939730114564,0.013668399542783823,0.0018114571671626507,0.0015552192679648168,5.884367684161746e-10,0.0013691920664853515,7.239566686094232e-11,1.8021836380948027e-08,7.693579632390314e-13,1.1523995736833885e-12,6.864929528346923e-13,4.406228557303832e-11,5.802932947756605e-14,2.3145249503985672e-06,0.0011209514548898493,1.7762839905169976e-13,0.0008985209287536107,2.425977477654085e-11,4.699288257560994e-13,0.0005153570341843866,3.836964961746207e-11,3.117726104584894e-14,0.0022247678881199703,6.738112410451663e-15,0.0010005224678543527,3.5406228509587033e-15,2.042095935004998e-14,6.842991132089522e-15,4.584166826092664e-13,2.787097181791768e-13,0.0008208463353720041,2.677137795965821e-14,1.8633448002055938e-13,1.6256367523278265e-14,1.1324953421199017e-13,2.391771397055169e-10,1.0805780325459632e-14,0.0005568021123960021,1.5360769597099706e-13,0.00068270236590755,2.1818239928729324e-11,8.969078791815141e-15,6.243485037862067e-14,1.523375449465927e-11,2.2985839726614952e-09,8.163496849035053e-11,8.014805795842357e-11,2.425341482203572e-13,1.2675691376323715e-10,6.95260057317583e-15
3.7681623686544576e-05,0.11529924816633577,0.9,0.0,0.0,0.0,0.0,0.08938179696054596,0.0026926874330784876,2.2305425554555178e-06,8.410936063171353e-06,2.9473613325980976e-05,7.762178562921283e-07,2.2773834791642364e-05,3.1328149741966376e-06,5.9433216400177285e-06,0.001251098402074054,0.006121823522561568,4.333130491743087e-06,4.1492377440255295e-05,1.0042862334027696e-08,7.442175505586824e-08,2.32512342311742e-08,4.0825772848485585e-09,1.8587202485375543e-05,0.0012149985261205296,0.01376442690401211,0.0018248095098161276,0.0015561851818552456,5.880182905408243e-10,0.001379332518575773,7.264400031708947e-11,1.7938232746295206e-08,7.679459009606578e-13,1.1502934428623547e-12,6.85087189158571e-13,4.404537522087515e-11,5.776507923671653e-14,2.305745357217822e-06,0.0011261173247008977,1.7748962087525352e-13,0.0009007478619469132,2.429547827942811e-11,4.695452620439232e-13,0.0005143292964612784,3.82546765326496e-11,3.14070701176976e-14,0.0022472645569144426,6.788015790084461e-15,0.0010090630396456094,3.566763120747408e-15,2.064994835627383e-14,6.9062185265020944e-15,4.637654499588688e-13,2.808899518162116e-13,0.0008282820531064384,2.7084687999330236e-14,1.8851084503189322e-13,1.638410548566705e-14,1.1413678980355578e-13,2.419678388004858e-10,1.0856966101875657e-14,0.0005635296276072522,1.5509666586251585e-13,0.0006910596394602098,2.197906328410182e-11,9.056334621202735e-15,6.304079766370844e-14,1.534604351230711e-11,2.31552698801679e-09,8.227356596347754e-11,8.09249594522119e-11,2.43792527879015e-13,1.2741458752567128e-10,7.003840115800413e-15
3.797321167973553e-05,0.11531913828680761,0.9,0.0,0.0,0.0,0.0,0.0893074784120597,0.0027045153281169544,2.2288510998363626e-06,8.397779808068278e-06,2.944909724223877e-05,7.755974489483702e-07,2.2750177403498576e-05,3.130326021318456e-06,5.9417711088131485e-06,0.001259816941881155,0.006163835444673024,4.330549106309009e-06,4.145818607581381e-05,1.0035246737190343e-08,7.436531986499851e-08,2.323265022530793e-08,4.079585163069725e-09,1.8520094553462596e-05,0.001223895674160216,0.013860371621174941,0.0018381504025920294,0.001557120456883437,5.876000092008532e-10,0.0013894647589347677,7.288985526907389e-11,1.7855523043009462e-08,7.665368959294406e-13,1.1481918326480322e-12,6.836885404682565e-13,4.4027607012875483e-11,5.750364202824316e-14,2.2970628408295717e-06,0.0011312663552165236,1.77350983781091e-13,0.0009029420661118353,2.433021417389233e-11,4.691620657241712e-13,0.0005133025759600976,3.8139987569729994e-11,3.1636682124443006e-14,0.002269780548273485,6.837878758522374e-15,0.0010175955165320626,3.592881652292549e-15,2.087938924997472e-14,6.969350066804264e-15,4.691270663420191e-13,2.8306471323582805e-13,0.0008357052766474467,2.7398765112178914e-14,1.906924856916856e-13,1.6511530018372674e-14,1.150218435253414e-13,2.447652418312043e-10,1.090777029414047e-14,0.0005702634588635082,1.5658411542442908e-13,0.0006994300542853433,2.2139748730511036e-11,9.143506020775338e-15,6.364614173489362e-14,1.5458236240064955e-11,2.332455474425965e-09,8.29105606063217e-11,8.170106768186702e-11,2.450423623742277e-13,1.2806779528087006e-10,7.054926205460069e-15
3.826479967292649e-05,0.11533900311408474,0.9,0.0,0.0,0.0,0.0,0.08923323747333609,0.0027162720528345085,2.2271608369900327e-06,8.384724040920934e-06,2.9424606706915357e-05,7.749776084787706e-07,2.2726672888375925e-05,3.127839286783686e-06,5.94023042153139e-06,0.001268522806696295,0.006205796729759078,4.327970028819866e-06,4.14240292130507e-05,1.0027636510428045e-08,7.430892447192316e-08,2.3214083200161646e-08,4.076594759647334e-09,1.845373558014645e-05,0.001232785424959843,0.013956233927908615,0.0018514798587502676,0.0015580259941250648,5.871819170321837e-10,0.001399588795462978,7.313325843340582e-11,1.7773691193043522e-08,7.651309363297475e-13,1.1460947256880036e-12,6.822968904948604e-13,4.4009008871804074e-11,5.724496761556479e-14,2.2884754098611287e-06,0.0011363987173013618,1.7721248712511394e-13,0.0009051041064038277,2.4364000434347146e-11,4.687792360489554e-13,0.0005122772476240643,3.802560996746232e-11,3.186609729429692e-14,0.0022923154000883375,6.8877013546360165e-15,0.0010261198549422932,3.618978468575577e-15,2.1109274821426698e-14,7.032384919075472e-15,4.745013491558801e-13,2.8523404817699566e-13,0.0008431159292173732,2.771359862311539e-14,1.9287932786145624e-13,1.6638643737962095e-14,1.1590471381743831e-13,2.475692535257294e-10,1.095820216100401e-14,0.0005770033455791214,1.5807001540287384e-13,0.0007078132480749374,2.230029642766728e-11,9.230591253556355e-15,6.425087064440755e-14,1.5570332789444438e-11,2.349369448714785e-09,8.354596581606196e-11,8.247636738352475e-11,2.4628384979540693e-13,1.2871664056032188e-10,7.105860369247772e-15
