Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348)
4.1486101215951247e-07,0.1122740254953261,0.9,0.0,0.0,0.0,0.0,0.0998814920491404,4.90301360624309e-05,2.451325330376084e-06,8.322725563406004e-06,1.6285236864334496e-05,8.61479761693895e-07,1.6402306749585622e-05,3.4682049957668826e-06,5.933804176110136e-06,1.5249864929261504e-05,3.249048594513755e-05,4.454479600218501e-06,1.6573997869064473e-05,1.1036905185043866e-08,8.178813178051909e-08,2.580521281444652e-08,4.462800108249606e-09,3.910903263377055e-05,1.3425596277843347e-05,8.042199141317915e-05,1.9453652850714293e-05,1.5743410321903653e-05,6.387078665825742e-10,1.3330951425246136e-05,1.5179589100914204e-12,4.3282543007467814e-08,4.869388644503203e-13,5.272914326777697e-13,5.662363199029057e-13,5.113531721128402e-13,1.3742374282924786e-13,3.327934378556317e-06,7.018674302205516e-06,9.757092999248241e-14,6.2143333074219306e-06,1.9235339626625197e-13,1.8728782970340845e-13,4.0468244261391805e-06
4.242645187171636e-07,0.11227484263106213,0.9,0.0,0.0,0.0,0.0,0.09987863274156583,5.0336748712800777e-05,2.4513005493930507e-06,8.437442445508842e-06,1.654198173778324e-05,8.614603050239479e-07,1.6677517153839287e-05,3.468823724004668e-06,5.957164082201715e-06,1.559669055721396e-05,3.360610271150545e-05,4.4705365866876935e-06,1.689161915259127e-05,1.1036793631335847e-08,8.178730535777863e-08,2.5804629985577596e-08,4.462767699194675e-09,3.99381874588885e-05,1.3746495100577791e-05,8.324193942599207e-05,1.993742866792633e-05,1.6411876376794152e-05,6.388333538806677e-10,1.3694111198068472e-05,1.5583553086495701e-12,4.419959552964634e-08,4.945979401170895e-13,5.373770613755681e-13,5.757163930588649e-13,5.33046116499245e-13,1.403322013507245e-13,3.435076216698921e-06,7.3528153563790535e-06,9.910918642766111e-14,6.471725306242066e-06,2.003133056349759e-13,1.908769837859151e-13,4.227703987464659e-06
4.336680252748148e-07,0.11227566464232906,0.9,0.0,0.0,0.0,0.0,0.09987576655608035,5.1645852232519e-05,2.4512747288726603e-06,8.551652253204159e-06,1.679473766218014e-05,8.614408869160715e-07,1.694926834328698e-05,3.469341176087256e-06,5.979035149097693e-06,1.5943611023922326e-05,3.473605567179557e-05,4.48555506756951e-06,1.720584868389647e-05,1.1036677386895192e-08,8.17864441218926e-08,2.5804048312199873e-08,4.462736721921177e-09,4.076019119855104e-05,1.406738432569215e-05,8.609113304834846e-05,2.0421188654716276e-05,1.709139463943809e-05,6.389404204097129e-10,1.405732914256443e-05,1.59882573442458e-12,4.5108655317874256e-08,5.021371432747813e-13,5.473540047192779e-13,5.850763090001094e-13,5.550963947027757e-13,1.4321530805056657e-13,3.5419596761906218e-06,7.693933637274392e-06,1.0062354371108577e-13,6.73318071908145e-06,2.0839838621959952e-13,1.9442781088710013e-13,4.411998858163854e-06
4.4307153183246594e-07,0.11227649146217868,0.9,0.0,0.0,0.0,0.0,0.09987289355353554,5.2957286527095576e-05,2.4512482322524217e-06,8.665369487642143e-06,1.7043566360966625e-05,8.6142150664467e-07,1.7217664791140734e-05,3.469772128729487e-06,5.9995106564486204e-06,1.629062847601839e-05,3.588018584740283e-05,4.499601763515424e-06,1.7516717889603672e-05,1.103655810476435e-08,8.17855602298753e-08,2.5803467772333938e-08,4.462707154520233e-09,4.157508829722095e-05,1.4388263925688252e-05,8.896914772930231e-05,2.0904932445932545e-05,1.778182742518201e-05,6.390317836601048e-10,1.4420595422556926e-05,1.6393652120005646e-12,4.60097721495565e-08,5.095583328046513e-13,5.572232710944277e-13,5.943196844203786e-13,5.774994896813266e-13,1.4607322255797476e-13,3.648540513431947e-06,8.041968758395092e-06,1.0211437167664457e-13,6.998640946800356e-06,2.1660680826663223e-13,1.9794066609818787e-13,4.5996725620675504e-06
4.524750383901171e-07,0.11227732302595865,0.9,0.0,0.0,0.0,0.0,0.09987001379439522,5.4270901535398594e-05,2.451221338996276e-06,8.778604982553045e-06,1.728852860229425e-05,8.614021634323971e-07,1.7482807654685985e-05,3.4701292135215114e-06,6.0186781393193925e-06,1.6637744983278416e-05,3.703833594218907e-05,4.512739107282248e-06,1.7824258588554047e-05,1.1036437044138611e-08,8.178466302818477e-08,2.5802888342790277e-08,4.462678975355278e-09,4.2382924390218574e-05,1.4709133873400815e-05,9.187557615224673e-05,2.1388659742676335e-05,1.848304120477139e-05,6.391097662064979e-10,1.4783901635186655e-05,1.6799690769247594e-12,4.690299713242797e-08,5.168633363753861e-13,5.669858816203397e-13,6.034500211289214e-13,6.002510198249672e-13,1.489061071666317e-13,3.7547777752959863e-06,8.39686071412083e-06,1.0358203441398399e-13,7.26804835375694e-06,2.2493677213280987e-13,2.0141590897723543e-13,4.790688964794185e-06
4.6187854494776826e-07,0.1122781592711648,0.9,0.0,0.0,0.0,0.0,0.09986712733872656,5.558655661105503e-05,2.451194263736256e-06,8.891366344945748e-06,1.7529684213808557e-05,8.613828564783399e-07,1.774479468229241e-05,3.4704232270292933e-06,6.036619731144363e-06,1.6984962539182567e-05,3.8210350340425814e-05,4.525025519368538e-06,1.8128502881440316e-05,1.1036315149958964e-08,8.178375969451397e-08,2.5802309999822263e-08,4.462652162853552e-09,4.318374607201922e-05,1.5029994141971191e-05,9.481002707699154e-05,2.1872370297428178e-05,1.9194906468424122e-05,6.391763529600776e-10,1.514724060248312e-05,1.7206329563526372e-12,4.778838244587296e-08,5.240539501558914e-13,5.766428667397877e-13,6.124707028833031e-13,6.233467345134956e-13,1.517141255584796e-13,3.860633595875594e-06,8.758549888834431e-06,1.0502689034770806e-13,7.5413462519298654e-06,2.3338650781240875e-13,2.0485390231577483e-13,4.985012277389543e-06
4.712820515054194e-07,0.11227900013729519,0.9,0.0,0.0,0.0,0.0,0.09986423424619285,5.6904119940834224e-05,2.451167170992785e-06,9.003658354800257e-06,1.7767092097206232e-05,8.613635849737197e-07,1.8003720151422338e-05,3.4706633965370975e-06,6.05341248740955e-06,1.7332283061593363e-05,3.93960751020562e-05,4.536515665941005e-06,1.84294830569512e-05,1.1036193182869502e-08,8.178285573371503e-08,2.5801732718882443e-08,4.462626695237103e-09,4.397760069964409e-05,1.5350844704832273e-05,9.777212426468757e-05,2.2356063902554524e-05,1.9917297586790495e-05,6.392332397018992e-10,1.5510606193029915e-05,1.7613527527286478e-12,4.866598112157247e-08,5.311319486898527e-13,5.861952620686713e-13,6.21384993264193e-13,6.467825096734321e-13,1.5449744791890121e-13,3.966073004424357e-06,9.126977064239088e-06,1.0644929240977183e-13,7.818478885313413e-06,2.419542741599902e-13,2.0825501093937967e-13,5.182607058865459e-06
4.806855580630705e-07,0.11227984556572047,0.9,0.0,0.0,0.0,0.0,0.09986133457604814,5.8223467998023216e-05,2.4511401864766445e-06,9.115483326934795e-06,1.8000810242568264e-05,8.61344348106162e-07,1.8259674834049033e-05,3.470857607220046e-06,6.069128690971511e-06,1.7679708393539142e-05,4.0595357955672936e-05,4.547260700132422e-06,1.8727231512242237e-05,1.1036071715496858e-08,8.178195535033699e-08,2.580115647565918e-08,4.462602551289606e-09,4.47645362263154e-05,1.5671685535700814e-05,0.00010076150547961019,2.283974038156451e-05,2.065009266990687e-05,6.392818751136544e-10,1.587399316975436e-05,1.802124625302244e-12,4.953584685793412e-08,5.380990769312981e-13,5.956441068760452e-13,6.301960344668479e-13,6.705543431073724e-13,1.5725624519973263e-13,4.071063744054232e-06,9.502083425114856e-06,1.0784958805299954e-13,8.099391414578976e-06,2.5063835867402364e-13,2.116196009287585e-13,5.3834382177893365e-06
4.900890646207217e-07,0.11228069549956235,0.9,0.0,0.0,0.0,0.0,0.099858428387133,5.954448502879943e-05,2.4511134057256183e-06,9.226841438175761e-06,1.8230895742471244e-05,8.613251450626286e-07,1.8512745986001777e-05,3.4710125963306815e-06,6.083836139931622e-06,1.8027240304089167e-05,4.180804828960288e-05,4.557308487786956e-06,1.902178068561324e-05,1.1035951147100086e-08,8.178106173831768e-08,2.5800581246161502e-08,4.462579710071271e-09,4.554460106058851e-05,1.5992516608572742e-05,0.00010377782156184597,2.3323399582409522e-05,2.139317342519682e-05,6.39323496820484e-10,1.6237397059990983e-05,1.842944973557574e-12,5.039803386274405e-08,5.449570473729805e-13,6.049904423635777e-13,6.389068469839665e-13,6.946583498313562e-13,1.59990686582465e-13,4.175576100749933e-06,9.883810563760185e-06,1.0922811930253811e-13,8.38402990199671e-06,2.594370771279754e-13,2.1494803891114732e-13,5.5874710130722325e-06
4.99492571178373e-07,0.11228154988358266,0.9,0.0,0.0,0.0,0.0,0.0998555157378713,6.086706256962992e-05,2.4510869007533147e-06,9.33773102284314e-06,1.8457404805879924e-05,8.613059750344359e-07,1.876301735696336e-05,3.4711341194752917e-06,6.097598418987866e-06,1.837488048930761e-05,4.303399714144777e-05,4.566703818701335e-06,1.931316299947291e-05,1.1035831824205751e-08,8.178017730913066e-08,2.5800007005794217e-08,4.462558150328478e-09,4.6317843946680976e-05,1.6313337897717786e-05,0.00010682073556521666,2.3807041372237004e-05,2.2146425015476614e-05,6.39359161479637e-10,1.6600814044331255e-05,1.8838104247122523e-12,5.125259671962304e-08,5.517075539826157e-13,6.142353081911064e-13,6.475203299744726e-13,7.190907575752489e-13,1.6270094737198517e-13,4.279582742238018e-06,1.0272100483338876e-05,1.10585222960234e-13,8.672341296611059e-06,2.683487726907344e-13,2.1824069121784973e-13,5.794671054088974e-06
5.088960777360242e-07,0.11228240866408097,0.9,0.0,0.0,0.0,0.0,0.0998525966862679,6.219109899387714e-05,2.4510607254324945e-06,9.448148839259892e-06,1.8680392771824834e-05,8.612868372197385e-07,1.901056921826411e-05,3.4712270931052305e-06,6.110475155133004e-06,1.8722630573275363e-05,4.427305718635638e-05,4.575488604313242e-06,1.9601410812046623e-05,1.1035714005241023e-08,8.177930386523387e-08,2.579943373045043e-08,4.462537851439688e-09,4.708431386268602e-05,1.6634149377673195e-05,0.00010988992195550476,2.4290665633249e-05,2.290973591776251e-05,6.39389771182432e-10,1.6964240861451578e-05,1.924717817977777e-12,5.209959027452883e-08,5.583522633404538e-13,6.233797420511033e-13,6.560392621937546e-13,7.438479021035075e-13,1.6538720295242335e-13,4.38305856624352e-06,1.0666895600304158e-05,1.119212306078508e-13,8.964273419664337e-06,2.773718157617154e-13,2.2149792346953758e-13,6.0050043002369685e-06
5.182995842936754e-07,0.11228327178879999,0.9,0.0,0.0,0.0,0.0,0.09984967128990725,6.351649908593495e-05,2.4510349196918913e-06,9.55809030970816e-06,1.8899914122868336e-05,8.612677308252685e-07,1.9255478406000956e-05,3.471295716522503e-06,6.122522258514521e-06,1.9070492109169768e-05,4.5525082724241305e-05,4.583702062697702e-06,1.9886556376604082e-05,1.1035597827057056e-08,8.177844273975809e-08,2.5798861396884064e-08,4.462518793264955e-09,4.7844059934138074e-05,1.6954951023239655e-05,0.00011298506586468231,2.4774272259472478e-05,2.3682997783533125e-05,6.394160963999543e-10,1.7327674726694633e-05,1.965664189952597e-12,5.293906953913187e-08,5.648928076196147e-13,6.324247793042273e-13,6.644663035381367e-13,7.689262225886022e-13,1.6804962389952648e-13,4.485980557671753e-06,1.1068138746032712e-05,1.1323646861692896e-13,9.25977495026299e-06,2.8650460375244257e-13,2.2472010022891636e-13,6.2184370600177045e-06
5.277030908513266e-07,0.11228413920683804,0.9,0.0,0.0,0.0,0.0,0.09984673960595249,6.484317364132166e-05,2.451009512565547e-06,9.667549736049275e-06,1.911602249836252e-05,8.612486550683576e-07,1.949781837728084e-05,3.4713435761931517e-06,6.133792149231599e-06,1.9418466580393505e-05,4.6789929666120164e-05,4.591380891669581e-06,2.016863180717134e-05,1.1035483443186724e-08,8.177759490712325e-08,2.579828998125981e-08,4.46250095518327e-09,4.859713136078881e-05,1.7275742809479324e-05,0.00011610586239722892,2.5257861154281607e-05,2.446610530099981e-05,6.394387945170317e-10,1.7691113262522093e-05,2.0066467656225647e-12,5.3771089609041945e-08,5.713308036451053e-13,6.413714496052585e-13,6.728039970229358e-13,7.943222572985035e-13,1.7068838719576082e-13,4.588327654267164e-06,1.14757731677805e-05,1.145312583943189e-13,9.558795411281632e-06,2.957455600700312e-13,2.2790758434124605e-13,6.434935989712024e-06
5.371065974089778e-07,0.11228501086856757,0.9,0.0,0.0,0.0,0.0,0.09984380169114523,6.61710390912198e-05,2.4509845246883346e-06,9.77652049308907e-06,1.9328770707501757e-05,8.612296091753454e-07,1.9737659277567584e-05,3.471373734879592e-06,6.144333970819507e-06,1.9766555401744642e-05,4.806745551974474e-05,4.598559430751941e-06,2.044766904979283e-05,1.1035370976626938e-08,8.177676105900145e-08,2.5797719460147992e-08,4.462484317189528e-09,4.9343577354626305e-05,1.7596524711712853e-05,0.00011925201598483585,2.574143222849936e-05,2.525895605986951e-05,6.394584263152308e-10,1.8054554439137305e-05,2.04766294505393e-12,5.4595705594765495e-08,5.776678440069201e-13,6.502207770900621e-13,6.810547710579477e-13,8.200326391159268e-13,1.733036703305886e-13,4.690080620314234e-06,1.1889742529062948e-05,1.1580591638359404e-13,9.861285155499849e-06,3.0509313397549626e-13,2.310607367385145e-13,6.654468091713332e-06
5.46510103966629e-07,0.11228588672556025,0.9,0.0,0.0,0.0,0.0,0.09984085760180574,6.75000171500159e-05,2.4509599702780074e-06,9.884995201638203e-06,1.9538210742173138e-05,8.612105923809068e-07,1.9975068017286086e-05,3.4713888078322692e-06,6.154193791146812e-06,2.0114759920620494e-05,4.9357519374663294e-05,4.605269812731685e-06,2.072369985850934e-05,1.1035260433836109e-08,8.177594166735365e-08,2.5797149811317906e-08,4.462468859995842e-09,5.008344708738534e-05,1.7917296705516843e-05,0.00012242323978601386,2.6224985398922014e-05,2.6061450419019085e-05,6.394754707520651e-10,1.8417996523761398e-05,2.088710289908745e-12,5.541297256296536e-08,5.83905483732171e-13,6.58973781319278e-13,6.892209421498113e-13,8.460540910950848e-13,1.7589564266133214e-13,4.79122192795676e-06,1.2309990909550714e-05,1.1706075401426368e-13,1.0167195351967112e-05,3.14545800581317e-13,2.3417991637413323e-13,6.877000712576051e-06
5.559136105242802e-07,0.11228676673051759,0.9,0.0,0.0,0.0,0.0,0.09983790739383344,6.883003448447099e-05,2.4509358584463245e-06,9.992965883065729e-06,1.9744393789607703e-05,8.611916039308685e-07,2.0210108356033437e-05,3.471391027955782e-06,6.16341479141926e-06,2.0463081418248798e-05,5.065998188683827e-05,4.611542105477904e-06,2.099675577534267e-05,1.1035151875640305e-08,8.177513704049734e-08,2.5796581011816965e-08,4.462454563617687e-09,5.0816789646085406e-05,1.823805876672207e-05,0.00012561925512740473,2.6708520587158883e-05,2.687349137742859e-05,6.394903361378596e-10,1.8781438037274017e-05,2.1297865177123538e-12,5.6222945486710034e-08,5.900452655239858e-13,6.676314736092287e-13,6.973047178651511e-13,8.723834224878225e-13,1.7846448053415007e-13,4.891735645723183e-06,1.2736462804557857e-05,1.1829607799735902e-13,1.0476477972591242e-05,3.241020596636158e-13,2.372654796360112e-13,7.102501540827797e-06
5.653171170819314e-07,0.11228765083720631,0.9,0.0,0.0,0.0,0.0,0.09983495112270807,7.016102240323699e-05,2.45091219440982e-06,1.0100424096987446e-05,1.9947370244836004e-05,8.611726430811344e-07,2.0442840992944177e-05,3.4713823015406764e-06,6.172037443948836e-06,2.0811521110940174e-05,5.1974705262918264e-05,4.617404444649241e-06,2.1266868113700736e-05,1.1035045376491127e-08,8.177434735577666e-08,2.57960130388608e-08,4.4624414085913425e-09,5.154365399540683e-05,1.855881087141011e-05,0.00012883979098388782,2.719203771872305e-05,2.769498444865102e-05,6.395033702861256e-10,1.9144877717149875e-05,2.1708894908746432e-12,5.7025679203642123e-08,5.9608871245677e-13,6.761948573952673e-13,7.053081998750288e-13,8.990175245988784e-13,1.810103624642787e-13,4.991607333860072e-06,1.3169103124184641e-05,1.1951219034015875e-13,1.078908577894605e-05,3.3376043549293685e-13,2.403177802617294e-13,7.33093860458524e-06
5.747206236395827e-07,0.11228853900039835,0.9,0.0,0.0,0.0,0.0,0.09983198884349077,7.149291656551123e-05,2.4508889805418613e-06,1.0207361063590331e-05,2.014718972295076e-05,8.611537090959088e-07,2.067332366192809e-05,3.4713642558984097e-06,6.180099679312917e-06,2.1160080151356835e-05,5.330155324424653e-05,4.622883157873071e-06,2.1534067944711375e-05,1.1034940872654663e-08,8.177357268746807e-08,2.5795445871294558e-08,4.462429376502949e-09,5.2264088945922845e-05,1.887955299591086e-05,0.00013208458349481085,2.767553672232768e-05,2.8525837539037126e-05,6.395148703949681e-10,1.9508314485795587e-05,2.2120172034221125e-12,5.7821228380393866e-08,6.020373054676113e-13,6.846649306302616e-13,7.132333872971848e-13,9.259533666014388e-13,1.8353345493301452e-13,5.090823946092465e-06,1.36078571921668e-05,1.2070938820952634e-13,1.1104972309294006e-05,3.435194771355714e-13,2.433371695246955e-13,7.562280269006945e-06
5.841241301972339e-07,0.1122894311758155,0.9,0.0,0.0,0.0,0.0,0.0998290206108254,7.282565670768844e-05,2.4508662168394354e-06,1.0313767771976124e-05,2.034390107117967e-05,8.611348012505271e-07,2.090161123063995e-05,3.471338280055886e-06,6.187637043498351e-06,2.150875962979275e-05,5.4640391090677e-05,4.628002880942598e-06,2.1798386086059723e-05,1.1034838374960755e-08,8.177281303888659e-08,2.579487948715502e-08,4.46241844802362e-09,5.2978143127334833e-05,1.9200285116801675e-05,0.00013535337551386493,2.8159017529344437e-05,2.9365960829886253e-05,6.395250895880713e-10,1.9871747423515518e-05,2.2531677783230185e-12,5.860964748250418e-08,6.078925156384566e-13,6.930426815478242e-13,7.210821801982545e-13,9.53187991991275e-13,1.8603393190206613e-13,5.189373737447178e-06,1.405267074447635e-05,1.218879642844149e-13,1.1424091865819906e-05,3.53377757066078e-13,2.463239956470253e-13,7.796495233612087e-06
5.935276367548851e-07,0.11229032732007771,0.9,0.0,0.0,0.0,0.0,0.09982604647894062,7.415918638692932e-05,2.450843901474441e-06,1.0419635075801517e-05,2.0537552380771193e-05,8.611159188303529e-07,2.1127755802164373e-05,3.4713055595189107e-06,6.194682845597459e-06,2.1857560575461058e-05,5.5991085564259243e-05,4.632786666545066e-06,2.2059853092957295e-05,1.103473795560731e-08,8.17720683537596e-08,2.5794313864213866e-08,4.462408604132955e-09,5.368586496595316e-05,1.952100721090447e-05,0.00013864591619028484,2.864248007338332e-05,3.021526666365382e-05,6.395342428919586e-10,2.0235175745427287e-05,2.294339458990692e-12,5.939099074946042e-08,6.13655801143228e-13,7.013290887256624e-13,7.288563829984464e-13,9.807185148695387e-13,1.8851197268504552e-13,5.2872461777917624e-06,1.4503489927713451e-05,1.230482068085708e-13,1.1746399502071645e-05,3.6333387088707235e-13,2.4927860373425187e-13,8.033552529490181e-06
6.029311433125363e-07,0.11229122739065484,0.9,0.0,0.0,0.0,0.0,0.09982306650165138,7.54934527406263e-05,2.450822031453255e-06,1.0524953777391208e-05,2.072819099869645e-05,8.610970611279603e-07,2.135180681851588e-05,3.4712671059753056e-06,6.201268296595386e-06,2.2206483957784977e-05,5.7353504912845276e-05,4.637256086002273e-06,2.2318499250922517e-05,1.1034639508661433e-08,8.177133852509227e-08,2.5793748982348514e-08,4.462399827296253e-09,5.438730266578235e-05,1.9841719255282685e-05,0.00014196196057921938,2.9125924289962835e-05,3.107366943430808e-05,6.395425142797158e-10,2.059859878174276e-05,2.3355305952422847e-12,6.016531217351986e-08,6.193285718761161e-13,7.095251252621351e-13,7.365577080869816e-13,1.0085421160348985e-12,1.909677398902712e-13,5.384431870757601e-06,1.4960261297323103e-05,1.241903993358386e-13,1.2071851010604391e-05,3.7338643804743165e-13,2.522013362219491e-13,8.273421516423432e-06
6.123346498701875e-07,0.11229213134582247,0.9,0.0,0.0,0.0,0.0,0.09982008073236093,7.682840626080349e-05,2.450800602670868e-06,1.0629714701402e-05,2.091586353916977e-05,8.610782274468078e-07,2.157381116516561e-05,3.4712237826771393e-06,6.207422639760432e-06,2.2555530687689018e-05,5.8727518853661494e-05,4.641431324473085e-06,2.257435457010222e-05,1.1034543008162275e-08,8.177062341825473e-08,2.5793184820654525e-08,4.462392098876939e-09,5.508250419268023e-05,2.016242122724085e-05,0.00014530126927927772,2.960935011625032e-05,3.194108548189388e-05,6.395500603191864e-10,2.096201596092527e-05,2.3767396434350314e-12,6.093266548173338e-08,6.249122291355588e-13,7.176317538284043e-13,7.44187779559287e-13,1.036656039905578e-12,1.9340140351917018e-13,5.480922477731313e-06,1.5422931815664985e-05,1.253148211415546e-13,1.2400402910824402e-05,3.83534100242387e-13,2.550925322466351e-13,8.51607187993987e-06
6.217381564278387e-07,0.11229303914462031,0.9,0.0,0.0,0.0,0.0,0.0998170892240632,7.81640005825479e-05,2.450779610124136e-06,1.0733908759024858e-05,2.1100615894990865e-05,8.61059417100878e-07,2.1793813275907664e-05,3.471176326126259e-06,6.21317327312217e-06,2.2904701618887347e-05,6.011299855688207e-05,4.645331270037819e-06,2.282744878090554e-05,1.1034448552127096e-08,8.176992287360538e-08,2.5792621357340516e-08,4.462385400179086e-09,5.5771517261133596e-05,2.0483113104321777e-05,0.0001486636080954015,3.0092757490858676e-05,3.281743299133023e-05,6.395570132480819e-10,2.1325426795304468e-05,2.4179651609316252e-12,6.169310412135317e-08,6.304081709812189e-13,7.256499258267348e-13,7.517481366975187e-13,1.0650575912967141e-12,1.9581314406761065e-13,5.5767106466146115e-06,1.5891448849960323e-05,1.2642174735116851e-13,1.2732012437029077e-05,3.937755208929143e-13,2.579525275058089e-13,8.761473628312591e-06
6.311416629854899e-07,0.11229395074681342,0.9,0.0,0.0,0.0,0.0,0.09981409202934471,7.950019228561872e-05,2.4507590484699678e-06,1.0837527003628936e-05,2.1282493248711614e-05,8.610406294103037e-07,2.2011855237467173e-05,3.4711253645959213e-06,6.218545864496412e-06,2.3253997549166818e-05,6.150981662923438e-05,4.648973597057331e-06,2.3077811330755444e-05,1.1034356006991424e-08,8.176923670370815e-08,2.5792058573248608e-08,4.462379714541996e-09,5.645438932326683e-05,2.0803794864303057e-05,0.0001520487477253454,3.0576146353688344e-05,3.370263189544255e-05,6.395634865319882e-10,2.1688830868791167e-05,2.4592057901948627e-12,6.244668124758987e-08,6.358177394698986e-13,7.335805878151269e-13,7.592402375985635e-13,1.0937441317659245e-12,1.9820311981567428e-13,5.671789945068511e-06,1.6365760170135853e-05,1.2751144852825912e-13,1.3066637526639761e-05,4.0410938642046203e-13,2.607816550020977e-13,9.009597089517965e-06
6.405451695431411e-07,0.11229486611285668,0.9,0.0,0.0,0.0,0.0,0.09981108920038699,8.083694070843245e-05,2.450738911859576e-06,1.0940560678676611e-05,2.1461540083629674e-05,8.61021863705497e-07,2.2227976893331198e-05,3.4710714339488333e-06,6.223564459491964e-06,2.360341922166237e-05,6.291784709766216e-05,4.6523748441745484e-06,2.3325471381789892e-05,1.1034265306615911e-08,8.176856471393443e-08,2.579149644865058e-08,4.462375024097926e-09,5.713116755976258e-05,2.11244664851972e-05,0.00015545646346816166,3.105951664580358e-05,3.459660378220821e-05,6.395695767933051e-10,2.2052227826391106e-05,2.5004602613531668e-12,6.319344971310551e-08,6.411422671112257e-13,7.414246758688383e-13,7.666654629477557e-13,1.1227130770032028e-12,2.0057149510026595e-13,5.766154797972809e-06,1.6845813946582533e-05,1.285841911375021e-13,1.3404236808623996e-05,4.1453440445233617e-13,2.635802443596282e-13,9.260412908164021e-06
6.499486761007923e-07,0.11229578520386092,0.9,0.0,0.0,0.0,0.0,0.09980808078896893,8.217420777366801e-05,2.4507191939145806e-06,1.1043001258669232e-05,2.1637800194612025e-05,8.610031193280431e-07,2.2442215946354626e-05,3.47101499114647e-06,6.228251582910912e-06,2.3952967326122737e-05,6.433696539306845e-05,4.655550487302924e-06,2.3570457809368367e-05,1.1034176595525087e-08,8.176790670246492e-08,2.579093496206943e-08,4.462371310339656e-09,5.780189887240078e-05,2.1445127945249185e-05,0.00015888653495319492,3.1542868309334696e-05,3.5499271806174844e-05,6.395753646411245e-10,2.2415617365252268e-05,2.541727390521572e-12,6.393346205981228e-08,6.463830968023863e-13,7.491831130184647e-13,7.740251193869053e-13,1.1519618941616415e-12,2.0291845242833888e-13,5.8598004288464405e-06,1.7331558747843933e-05,1.2964023780495921e-13,1.3744769592104016e-05,4.2504930286912244e-13,2.663486214984628e-13,9.513892042398536e-06
6.593521826584436e-07,0.1122967079815623,0.9,0.0,0.0,0.0,0.0,0.0998050668464692,8.351195782477921e-05,2.4506998883374902e-06,1.114484048381866e-05,2.1811316698750973e-05,8.609843956245947e-07,2.2654608059758442e-05,3.470956425786653e-06,6.2326283339319645e-06,2.4302642500164714e-05,6.57670483341561e-05,4.65851500792418e-06,2.3812799201260453e-05,1.1034089723564316e-08,8.176726244823334e-08,2.579037409518638e-08,4.462368557448775e-09,5.84666298779721e-05,2.1765779222932136e-05,0.0001623387458881929,3.2026201287400154e-05,3.6410560603994486e-05,6.395809196163606e-10,2.2778999227016553e-05,2.5830060608500506e-12,6.466677051222281e-08,6.515415063743199e-13,7.568568185128936e-13,7.81320442971221e-13,1.1814880984038427e-12,2.052441458519104e-13,5.952722804988156e-06,1.7822943538247065e-05,1.3067984670336466e-13,1.408819585514828e-05,4.356528317997384e-13,2.6908710973445134e-13,9.770005760804798e-06
6.687556892160948e-07,0.11229763440829298,0.9,0.0,0.0,0.0,0.0,0.0998020474238687,8.485015747274554e-05,2.450680988639284e-06,1.1246070389079655e-05,2.1982132045855072e-05,8.609656919512518e-07,2.2865186956196444e-05,3.4708960699578076e-06,6.2367144754449185e-06,2.465244533051448e-05,6.720797411138153e-05,4.661281956996809e-06,2.4052523857412123e-05,1.1034004569291487e-08,8.176663173216316e-08,2.5789813829609984e-08,4.4623667484507775e-09,5.91254069033764e-05,2.2086420296947905e-05,0.00016581288382523703,3.250951552404417e-05,3.733039621400134e-05,6.395863012660978e-10,2.3142373191291776e-05,2.624295226862631e-12,6.539342697155009e-08,6.566187594841778e-13,7.644467017473936e-13,7.885526028603325e-13,1.211289250722961e-12,2.0754873196023226e-13,6.044918586110136e-06,1.8319917675486455e-05,1.317032720436099e-13,1.4434476233743063e-05,4.463437617024498e-13,2.71796029062898e-13,1.0028725639291921e-05
6.78159195773746e-07,0.11229856444695442,0.9,0.0,0.0,0.0,0.0,0.09979902257175305,8.618877545243156e-05,2.450662487891658e-06,1.1346683328122698e-05,2.215028802877763e-05,8.609470076763681e-07,2.3073984514619562e-05,3.4708342066543377e-06,6.240528517883943e-06,2.5002376354234577e-05,6.865962227103302e-05,4.663864014757334e-06,2.4289659790200625e-05,1.1033921341403852e-08,8.176601433898357e-08,2.578925414407788e-08,4.462365864881391e-09,5.9778275981723344e-05,2.2407051146225246e-05,0.00016930873994328266,3.299281096418704e-05,3.8258705999749925e-05,6.395915579764199e-10,2.350573907008006e-05,2.6655939180437657e-12,6.611348301139702e-08,6.616161489140609e-13,7.719536568688309e-13,7.957227044584789e-13,1.2413629558921644e-12,2.0983239640045758e-13,6.136385076250324e-06,1.8822430908170545e-05,1.3271076454549304e-13,1.4783572010941083e-05,4.571208817076449e-13,2.744756955061356e-13,1.0290023557985376e-05
