Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872)
2.080552623693395e-08,0.11224612016356048,0.9,0.0,0.0,0.0,0.0,0.09999440298059623,1.5332127690277014e-06,1.0555162248566672e-06,9.204805550003056e-07,1.024522611446287e-06,5.33309170754863e-07,8.871959668067772e-07,7.984046524494033e-07,8.04651291745725e-07,7.642619850488471e-07,7.943200549231937e-07,6.435399193640391e-07,7.319998693351235e-07,4.75237867527988e-09,3.510662135356353e-08,1.5924050198084693e-08,2.7548002559565443e-09,5.950862467676687e-07,2.5274477791963134e-07,4.4391878498734306e-07,2.520906601693663e-07,3.925168175575487e-08,1.4688983906605558e-10,9.478552075498175e-08,4.753327847497777e-14,6.405910304784241e-10,3.067611394608183e-14,2.3320231549243987e-14,3.066978674535802e-14,1.2766699301641879e-15,2.096351902039189e-15,3.772804542474612e-09,3.9051148012334324e-09,6.138294028176753e-15,1.7530123308408734e-08,5.433610792546959e-16,8.271666339487392e-15,8.600434185345025e-09,7.350963549289463e-16,4.313612529603852e-18,5.866455579592167e-12,4.665588656876738e-19,9.10079047074044e-14,7.420253044534769e-19,1.5671291550085183e-21,1.7913734249142928e-23,3.7464384439669134e-20,1.0049798711892376e-21,5.310916919581163e-14,1.0885932677539145e-21,2.293715446767123e-20,2.916408823479809e-23,6.149809164398816e-22,1.9536445560511682e-17,2.419639749684001e-23,6.294632683065728e-17,4.284611940337662e-22,5.665614314149913e-12,3.0362155228764108e-15,1.2438354511423498e-23,2.6208519219725374e-22,2.105894556195969e-15,3.1775308719555174e-13,2.9424014194749547e-19,2.2384557294579303e-19,5.78031541232663e-22,3.019648712000196e-19,2.354494052214208e-23,1.300499140471792e-19,1.3709344538235938e-15,1.679407994832927e-23,3.5395224492613574e-22,6.224733586302224e-16,9.724787618857142e-12,2.3613350015187276e-18,1.3984867460663592e-20,3.625907246114882e-16
2.1248592107720018e-08,0.11224613834022776,0.9,0.0,0.0,0.0,0.0,0.09999428362211629,1.5679635765125181e-06,1.0721581313534716e-06,9.386573618123315e-07,1.0467749637580729e-06,5.399898214778453e-07,9.06650304696659e-07,8.139721740634142e-07,8.206872225856485e-07,7.805367122969463e-07,8.119757289516823e-07,6.56241843655536e-07,7.483959772216652e-07,4.827307597821791e-09,3.566319254957405e-08,1.6125200946781425e-08,2.789539653966041e-09,6.180881120447919e-07,2.6214178774197986e-07,4.6213995523217065e-07,2.6198744725053915e-07,4.095968264849192e-08,1.4975608628155828e-10,9.876050182831848e-08,4.8610571499918156e-14,6.658059920798645e-10,3.134234848908824e-14,2.3842550663292078e-14,3.1342268328031397e-14,1.3322212798575605e-15,2.1772920007299397e-15,4.002572979348182e-09,4.146779068465998e-09,6.271616127520816e-15,1.8291451911497478e-08,5.669583531912812e-16,8.456943957201842e-15,8.977467152945487e-09,7.673211255705111e-16,4.482962247427771e-18,6.34679833441844e-12,4.8612650451902005e-19,9.983524034874364e-14,7.696148495825788e-19,1.6382488026296937e-21,1.910435416085357e-23,3.983098565084398e-20,1.0860036527338596e-21,5.865803850729067e-14,1.1598688137248639e-21,2.434491643966804e-20,3.16300987178001e-23,6.635562623277347e-22,2.0773205352523076e-17,2.5814078516024854e-23,6.999469328852428e-17,4.630882018841568e-22,6.132580348226924e-12,3.1553517048481794e-15,1.3489023634808285e-23,2.8276357683370555e-22,2.188899923838173e-15,3.302775611187932e-13,3.171908042130154e-19,2.4163479207813517e-19,6.257907996244757e-22,3.270981303703566e-19,2.5112071661488466e-23,1.3515552292332398e-19,1.4247277024822974e-15,1.82204439242839e-23,3.820633811675391e-22,6.758623766361609e-16,1.029616270828343e-11,2.508193554986262e-18,1.4571345048687618e-20,3.760722089036719e-16
2.1691657978506086e-08,0.11224615659698264,0.9,0.0,0.0,0.0,0.0,0.09999416425416886,1.6027980787945497e-06,1.0886018424845189e-06,9.56778070556998e-07,1.069034827581293e-06,5.46534787775014e-07,9.261243373914358e-07,8.29475554774082e-07,8.366790643597502e-07,7.968114109108295e-07,8.296653493303012e-07,6.689040615357522e-07,7.648229684548526e-07,4.901344217687061e-09,3.621313531305618e-08,1.632226631468722e-08,2.823573495409328e-09,6.414274273803175e-07,2.7165535351595653e-07,4.806941211239349e-07,2.720381149599408e-07,4.270474843900335e-08,1.526105274948105e-10,1.028121382670806e-07,4.9690456468557605e-14,6.913992337298e-10,3.2008806483725816e-14,2.4365852340870306e-14,3.201542909458044e-14,1.3889779911569074e-15,2.2594195109816443e-15,4.2408411263492515e-09,4.397675162806189e-09,6.4049832305880315e-15,1.9069138334851048e-08,5.910625731083839e-16,8.64257057536997e-15,9.362859394109755e-09,8.002602714473713e-16,4.6549443426196814e-18,6.855813488695575e-12,5.060712760118535e-19,1.0933411227934869e-13,7.975459285249263e-19,1.711179753915735e-21,2.0357121204212084e-23,4.2250181348498723e-20,1.1844533705902921e-21,6.465618594312888e-14,1.234473960084636e-21,2.5752188602495522e-20,3.451791002304994e-23,7.217557814027376e-22,2.2032759164699208e-17,2.7519184099630596e-23,7.766297997537027e-17,5.045664327353859e-22,6.6273470128300284e-12,3.276459690298747e-15,1.471928273618247e-23,3.0753837297121087e-22,2.2732020414779624e-15,3.4299769851552704e-13,3.474101141512583e-19,2.635743281240106e-19,6.802930436287329e-22,3.549782447553871e-19,2.676056922132458e-23,1.4034051658597897e-19,1.4794112743837847e-15,1.9888618486428498e-23,4.156247909383658e-22,6.742737238085399e-16,1.0888399785223734e-11,2.6570637517049683e-18,1.516913254078507e-20,3.8972082848704125e-16
2.2134723849292153e-08,0.11224617493314173,0.9,0.0,0.0,0.0,0.0,0.09999404487662573,1.637716044466491e-06,1.104849718338483e-06,9.748428832807374e-07,1.0913017122096594e-06,5.529468249796221e-07,9.456178512874181e-07,8.449146569496355e-07,8.526269233140792e-07,8.130860808731144e-07,8.473890708546541e-07,6.815266970870043e-07,7.812806651105671e-07,4.974499046554794e-09,3.675652857086777e-08,1.651532926331701e-08,2.856916108046384e-09,6.650995454943945e-07,2.81283107979853e-07,4.995795528698713e-07,2.822408301364522e-07,4.4486916385403544e-08,1.5545313602646178e-10,1.069401133107318e-07,5.0772925852404394e-14,7.173655370330078e-10,3.267547248375708e-14,2.4890130683945438e-14,3.268926126075967e-14,1.4469413285339099e-15,2.342717593710086e-15,4.4877157121280284e-09,4.657936607176674e-09,6.5383923984940895e-15,1.9863187793785787e-08,6.156739249688057e-16,8.828544152307558e-15,9.75662658374046e-09,8.339151704155383e-16,4.829529158285935e-18,7.394578720863059e-12,5.263922271168261e-19,1.1954165607277646e-13,8.258130142276635e-19,1.785786623152651e-21,2.1654744453469978e-23,4.4801034142706726e-20,1.2763864527093644e-21,7.112960156254443e-14,1.3119219807121632e-21,2.726261055226563e-20,3.731504828449711e-23,7.762856549281192e-22,2.3362298460183888e-17,2.928434851354845e-23,8.599147448004535e-17,5.43960722832443e-22,7.150936741840404e-12,3.3993706910395863e-15,1.591066614015516e-23,3.3074429634277874e-22,2.3587854611042974e-15,3.5591116847276763e-13,3.7395468171087685e-19,2.8424473625543856e-19,7.345456193878568e-22,3.836842265558113e-19,2.846909788300317e-23,1.4560394932869707e-19,1.5349089570694428e-15,2.150766908762012e-23,4.471988625892921e-22,6.862685572823881e-16,1.150172490372616e-11,2.815173203210826e-18,1.577818320104881e-20,4.035332963012682e-16
2.257778972007822e-08,0.11224619334803114,0.9,0.0,0.0,0.0,0.0,0.09999392548936036,1.6727172426602134e-06,1.120904090745838e-06,9.928520017286174e-07,1.1135751371500431e-06,5.592286324726219e-07,9.651306338049853e-07,8.602893512963096e-07,8.685309055271394e-07,8.293607221667691e-07,8.651470460314195e-07,6.941098740038276e-07,7.977688890181025e-07,5.046782627060036e-09,3.729345031006817e-08,1.6704471069493455e-08,2.8895815286852327e-09,6.890998900661572e-07,2.9102273194366466e-07,5.187945390375798e-07,2.9259378144660914e-07,4.630622333876298e-08,1.5828388762782437e-10,1.1114410953829607e-07,5.185797261116169e-14,7.436997633988741e-10,3.3342332386141137e-14,2.541538009675831e-14,3.336375762456895e-14,1.5061124635494803e-15,2.427170324370416e-15,4.743301296516956e-09,4.92769508711979e-09,6.671840752001828e-15,2.067360514706277e-08,6.40792547186502e-16,9.014862686524865e-15,1.0158784306093291e-08,8.682871356288516e-16,5.0066850539239216e-18,7.964187862742884e-12,5.470875685833746e-19,1.304962729459496e-13,8.5440875947624e-19,1.862134909306189e-21,2.3005461537258997e-23,4.746011921368179e-20,1.3704012759172105e-21,7.810517866605818e-14,1.3924844976672202e-21,2.883779083304238e-20,4.022458253211264e-23,8.323157054717901e-22,2.4752678447355033e-17,3.1122363451821046e-23,9.502219865625276e-17,5.842410139474354e-22,7.704385631088137e-12,3.5239745670451826e-15,1.7149699238119246e-23,3.545835800439326e-22,2.4456349186484787e-15,3.6901566783204525e-13,4.0018767719424736e-19,3.0485564769124566e-19,7.907007211753491e-22,4.133995673565559e-19,3.024800910201823e-23,1.5094488671279128e-19,1.5911710193200774e-15,2.3193114512598425e-23,4.796888811131227e-22,7.531213267342292e-16,1.2136387919692936e-11,2.9798244991896254e-18,1.6398450196611172e-20,4.1750635077166977e-16
2.3020855590864288e-08,0.11224621184098636,0.9,0.0,0.0,0.0,0.0,0.09999380609224805,1.7078014430460547e-06,1.1367672637178524e-06,1.0108056273385598e-06,1.1358546319149036e-06,5.653828548188311e-07,9.846624733859133e-07,8.75599516709077e-07,8.843911169095549e-07,8.456353347751363e-07,8.829394251137284e-07,7.066537155941854e-07,8.142874617811637e-07,5.118205429894832e-09,3.7823977589107925e-08,1.6889771359556725e-08,2.9215835090899726e-09,7.134239545111053e-07,3.008719533129465e-07,5.38337386280497e-07,3.030951791242663e-07,4.816270574504895e-08,1.611027617760675e-10,1.1542380890802372e-07,5.294558988122166e-14,7.703968526638479e-10,3.400937273963183e-14,2.5941595081565988e-14,3.403891120458601e-14,1.5664925275678277e-15,2.512762251256899e-15,5.007700305273056e-09,5.207080478819965e-09,6.805325471292457e-15,2.1500394904321492e-08,6.664185549687988e-16,9.201524188560953e-15,1.0569348054656815e-08,9.033774536766736e-16,5.186379947622931e-18,8.565750713806595e-12,5.68155221681402e-19,1.4223764396528798e-13,8.833252809918678e-19,1.940359188935351e-21,2.4426289716688285e-23,5.0159223070351694e-20,1.4877992352964297e-21,8.561072330263427e-14,1.4766937365431187e-21,3.0390613651273486e-20,4.3695595941284865e-23,9.013483083708658e-22,2.6158888153810038e-17,3.3059829423138704e-23,1.0479894699574554e-16,6.335936270744885e-22,8.288743212153905e-12,3.6505154088917404e-15,1.862776783958198e-23,3.839571045365816e-22,2.5337353317934966e-15,3.823089208589371e-13,4.36189311477577e-19,3.308366383606263e-19,8.554561090274228e-22,4.463828202352147e-19,3.2118549535953416e-23,1.5636240542831694e-19,1.6483076746595968e-15,2.520014984159153e-23,5.1952985148126415e-22,7.506758006958318e-16,1.2792800676187572e-11,3.1450856123071177e-18,1.7029886603179795e-20,4.31636534268633e-16
2.3463921461650356e-08,0.11224623041135219,0.9,0.0,0.0,0.0,0.0,0.09999368668516566,1.742968415831984e-06,1.1524415140752921e-06,1.028703961235688e-06,1.1581397358189218e-06,5.714120828801098e-07,1.0042131594906841e-06,8.908450401254968e-07,9.002076632037397e-07,8.619099186819584e-07,9.007663561359149e-07,7.191583447806805e-07,8.308362047984837e-07,5.188777557203987e-09,3.834818654888473e-08,1.707130814288176e-08,2.9529355217692755e-09,7.380673007865287e-07,3.1082854613242095e-07,5.58206419068168e-07,3.137432547148294e-07,5.005639964708427e-08,1.6390973648928822e-10,1.1977889280182723e-07,5.403577008109931e-14,7.974518217448403e-10,3.467657877005723e-14,2.6468769650983497e-14,3.4714714202936034e-14,1.62808276293753e-15,2.5994771262254235e-15,5.281013064233568e-09,5.496220876645901e-09,6.938843797686401e-15,2.2343561233376507e-08,6.925521097908792e-16,9.388526599670886e-15,1.0988333232049317e-08,9.391874915762934e-16,5.368585805461507e-18,9.200392858221048e-12,5.895944063463498e-19,1.5480674394091579e-13,9.125578958575665e-19,2.020280173145198e-21,2.589436489305709e-23,5.299754251610166e-20,1.5980457620749214e-21,9.367496352975192e-14,1.5638966722091587e-21,3.2055775731178506e-20,4.7059341541552965e-23,9.66049784823636e-22,2.7636555354638002e-17,3.5060622712603215e-23,1.1536732509117517e-16,6.807454162783223e-22,8.905072229655055e-12,3.778819386191335e-15,2.0059789482337992e-23,4.11478044758188e-22,2.6230717978086287e-15,3.957886789165087e-13,4.685006714104623e-19,3.5577420469958873e-19,9.20108697400875e-22,4.805291443529947e-19,3.405247300347221e-23,1.6185559314841071e-19,1.7062404339395037e-15,2.714909108639925e-23,5.570219208385305e-22,7.502140278871217e-16,1.3471176175317868e-11,3.3203536109150405e-18,1.7672445410674756e-20,4.459207668005994e-16
2.3906987332436423e-08,0.11224624905848246,0.9,0.0,0.0,0.0,0.0,0.0999935672679919,1.7782179317630563e-06,1.1679290913539474e-06,1.0465472042267918e-06,1.1804299977797523e-06,5.773188549059473e-07,1.023782482595781e-06,9.06025816380443e-07,9.159806499835766e-07,8.781844738714027e-07,9.186279849476933e-07,7.316238841017562e-07,8.474149392840617e-07,5.258509165253544e-09,3.886615242367168e-08,1.724915784471482e-08,2.9836507656474245e-09,7.630255582122035e-07,3.208903296489942e-07,5.783999794212444e-07,3.2453626082097716e-07,5.198734068643298e-08,1.6670479129573603e-10,1.2420904206208065e-07,5.512850617318843e-14,8.248597633169079e-10,3.534393715079373e-14,2.6996898158549924e-14,3.539115946843486e-14,1.690884309860848e-15,2.687299681236555e-15,5.563337832889943e-09,5.795242620220056e-09,7.072393028313947e-15,2.320310796733189e-08,7.191933219409602e-16,9.575867907086916e-15,1.1415755149913591e-08,9.7571854476711e-16,5.553272320260598e-18,9.869255484640045e-12,6.114034092162435e-19,1.6824585501593222e-13,9.420998625216586e-19,2.1019430184813047e-21,2.7415345524125067e-23,5.596605942034477e-20,1.7056075869432257e-21,1.0232755843123992e-13,1.6542875946505651e-21,3.38092607924986e-20,5.044654737825735e-23,1.0297190303620456e-21,2.9189188371854666e-17,3.7133487284628976e-23,1.2677478818590353e-16,7.269844090612338e-22,9.554448421967474e-12,3.9086906601323865e-15,2.1501447457376516e-23,4.385512294311894e-22,2.713629591412636e-15,4.094527201426363e-13,4.9805381645988625e-19,3.7938782608505556e-19,9.85373204882173e-22,5.153177650545477e-19,3.6056936944235077e-23,1.674235484173825e-19,1.7648808706099554e-15,2.91143986352836e-23,5.940240279638301e-22,8.334224277988381e-16,1.4171713652504947e-11,3.503897830519163e-18,1.8326079529950166e-20,4.603560498075783e-16
2.435005320322249e-08,0.11224626778173995,0.9,0.0,0.0,0.0,0.0,0.09999344784060699,1.8135497621207223e-06,1.1832322181770328e-06,1.0643355567949209e-06,1.2027249761228339e-06,5.831056576018713e-07,1.0433702341909662e-06,9.211417480628896e-07,9.317101826540983e-07,8.944590003280856e-07,9.365244552477111e-07,7.440504557129007e-07,8.640234862870251e-07,5.327410416275736e-09,3.937794955191263e-08,1.742339533834269e-08,3.013742171620022e-09,7.882944223127127e-07,3.31055167393828e-07,5.989164266511291e-07,3.3547247085113506e-07,5.3955564105318896e-08,1.6948791042419727e-10,1.2871393702752138e-07,5.62237915170063e-14,8.526158445117876e-10,3.601143567435497e-14,2.752597520277351e-14,3.6068240325809045e-14,1.754898231280596e-15,2.7762154203998097e-15,5.8547708373943695e-09,6.104270321023099e-09,7.205970515417805e-15,2.4079038611566148e-08,7.463422620947632e-16,9.763546130857048e-15,1.185162902882585e-08,1.0129718556977047e-15,5.7404076232689336e-18,1.0573495208691245e-11,6.335798368092281e-19,1.8259857995650428e-13,9.719429738762417e-19,2.1855563050652463e-21,2.9015658447460654e-23,5.895809010145743e-20,1.8438241148031235e-21,1.1159910689719979e-13,1.748677608650124e-21,3.551167014269464e-20,5.456997094196347e-23,1.1106528192826891e-21,3.0749778981434284e-17,3.931983187514629e-23,1.3907067980803197e-16,7.849646758519629e-22,1.0237960305320916e-11,4.040465931441006e-15,2.32565092005727e-23,4.729726596750076e-22,2.805394162660539e-15,4.2329884913119183e-13,5.402659926914901e-19,4.0969436541561977e-19,1.061410891919645e-21,5.538759775070998e-19,3.81648722333709e-23,1.7306538051877953e-19,1.8243810141944173e-15,3.1501043255717047e-23,6.407733263415326e-22,8.332185294592941e-16,1.489485778962869e-11,3.686170720427935e-18,1.899074179794457e-20,4.749390518370996e-16
2.4793119074008558e-08,0.11224628658049624,0.9,0.0,0.0,0.0,0.0,0.09999332840289284,1.848963678721924e-06,1.1983530910409198e-06,1.0820692190940912e-06,1.2250242383901685e-06,5.887749271761308e-07,1.0629762067765464e-06,9.361927453761909e-07,9.473963664511743e-07,9.107334980370967e-07,9.544559086164842e-07,7.564381813878414e-07,8.806616667111267e-07,5.395491013089183e-09,3.988365138688644e-08,1.759409397660801e-08,3.0432224079967273e-09,8.138696536891251e-07,3.41320966283075e-07,6.197541371041768e-07,3.465501787731274e-07,5.596110474858481e-08,1.7225907659526049e-10,1.3329325757642528e-07,5.732161846885159e-14,8.807153056396603e-10,3.667906016506039e-14,2.8055994706782277e-14,3.674594895222804e-14,1.8201257495122684e-15,2.866208636578272e-15,6.155406303009084e-09,6.4234268885417646e-09,7.339573669806044e-15,2.4971356350600082e-08,7.739990699294485e-16,9.951559196411047e-15,1.2295969998225575e-08,1.0509487815855363e-15,5.929965309141163e-18,1.131428389810135e-11,6.561230995808299e-19,1.9790985514706575e-13,1.0020834035543904e-18,2.2708930324100107e-21,3.0666382722486656e-23,6.209263619789495e-20,1.975479060141791e-21,1.2152115617072936e-13,1.8462329871583734e-21,3.7331455558295307e-20,5.859102726376154e-23,1.187126891314287e-21,3.237955416821348e-17,4.157401413794109e-23,1.5230627048696293e-16,8.4111666465320265e-22,1.0956708961210419e-11,4.1739876583830034e-15,2.4967492886367046e-23,5.054845296801405e-22,2.898351134854046e-15,4.373248966170269e-13,5.795100499783373e-19,4.396200617002065e-19,1.1379020542704498e-21,5.941312613754069e-19,4.03405215532742e-23,1.7878020932684877e-19,1.8846697303143646e-15,3.383288401170587e-23,6.85110641765313e-22,8.136232881057564e-16,1.5640818882119746e-11,3.878935313674051e-18,1.9666384982613465e-20,4.896668719577917e-16
2.5236184944794626e-08,0.1122463054541315,0.9,0.0,0.0,0.0,0.0,0.09999320895473295,1.8844594539185438e-06,1.213293880110151e-06,1.099748390944114e-06,1.247327361152981e-06,5.943290503651245e-07,1.0826001938606217e-06,9.511787259991864e-07,9.630393064412053e-07,9.270079669840226e-07,9.724224845488153e-07,7.687871825197396e-07,8.973293013338757e-07,5.46276072068789e-09,4.038333050724963e-08,1.7761325622784267e-08,3.0721038858334585e-09,8.397470769048797e-07,3.5168567573687576e-07,6.409115039103623e-07,3.57767698868964e-07,5.800399706555816e-08,1.7501827274506158e-10,1.379466831623635e-07,5.842197993966358e-14,9.091534589368786e-10,3.734679790135578e-14,2.8586950943630014e-14,3.742427818393412e-14,1.8865679830758887e-15,2.9572646053913695e-15,6.465336486003645e-09,6.752833555969514e-09,7.473199954625415e-15,2.588006405478268e-08,8.021638337340056e-16,1.0139905076805883e-14,1.274879309634062e-08,1.0896506065516777e-15,6.121916636197659e-18,1.2092808500423807e-11,6.790316574599947e-19,2.14225963298464e-13,1.0325152167242107e-18,2.357954938497077e-21,3.2367665593496995e-23,6.538782270522255e-20,2.0969609530810074e-21,1.321262101667196e-13,1.9469835400099264e-21,3.9275281367906297e-20,6.24859192304297e-23,1.2584496232489554e-21,3.41028117695095e-17,4.3896119050014016e-23,1.6653479655118869e-16,8.935654449516889e-22,1.17118078270686e-11,4.3089333977007534e-15,2.662420860453466e-23,5.357910448115952e-22,2.992486302480732e-15,4.515287191646969e-13,6.123970224186808e-19,4.664367741381337e-19,1.2129779580751635e-21,6.345244111214262e-19,4.2584209780853526e-23,1.8456716520381446e-19,1.9456014270721945e-15,3.609664796492292e-23,7.266649368964889e-22,9.158399287033826e-16,1.640972679905517e-11,4.082550199718334e-18,2.035296178979948e-20,5.045367932130635e-16
2.5679250815580693e-08,0.11224632440203455,0.9,0.0,0.0,0.0,0.0,0.09999308949601247,1.9200368605967675e-06,1.2280567294692999e-06,1.1173732718255342e-06,1.2696339298281806e-06,5.997703654380214e-07,1.1022419899563218e-06,9.660996149487544e-07,9.786391075208212e-07,9.432824071549704e-07,9.904243204856194e-07,7.81097580122379e-07,9.140262108253129e-07,5.529229427181263e-09,4.087705862745115e-08,1.792516068082406e-08,3.1003987641564184e-09,8.659225793890452e-07,3.621472868162365e-07,6.623869367363236e-07,3.691233654916523e-07,6.008427511194152e-08,1.7776548745925986e-10,1.426738928461335e-07,5.952486957603032e-14,9.379256873378595e-10,3.8014638009100083e-14,2.911883865585778e-14,3.810322172533475e-14,1.9542259162160048e-15,3.049369841379532e-15,6.784651705016642e-09,7.092609905468686e-09,7.606846883655693e-15,2.680516428685041e-08,8.308365765976496e-16,1.0328581809429513e-14,1.3210113270122566e-08,1.1290785211177643e-15,6.316229589528539e-18,1.2910270873313128e-11,7.023026904117662e-19,2.315945458759147e-13,1.0632295914392032e-18,2.4470519753071e-21,3.415882146834507e-23,6.868651171781932e-20,2.257597880278607e-21,1.434477375674356e-13,2.0521225690913258e-21,4.1132120668596615e-20,6.732855842068684e-23,1.3522271575256735e-21,3.5826262280338355e-17,4.6347834336620584e-23,1.8181149900591433e-16,9.608220678837392e-22,1.2504382490126338e-11,4.445746424163654e-15,2.8684354572020945e-23,5.756549894914058e-22,3.087785629175832e-15,4.659081988609033e-13,6.610661122934439e-19,5.012528063177393e-19,1.30126529330678e-21,6.79105313003391e-19,4.494486872505323e-23,1.9042538887727651e-19,2.0073762550682583e-15,3.890245012587342e-23,7.808833684830418e-22,9.233210603667815e-16,1.7202065954528104e-11,4.2825077005611655e-18,2.1050424868134204e-20,5.19545588292794e-16
2.612231668636676e-08,0.11224634342360239,0.9,0.0,0.0,0.0,0.0,0.09999297002661799,1.9556956721760932e-06,1.2426437581260289e-06,1.1349440608746872e-06,1.2919435384985535e-06,6.051011631809874e-07,1.1219013905790302e-06,9.809553444461882e-07,9.941958744165816e-07,9.59556818536591e-07,1.0084615518451472e-06,7.933694948313531e-07,9.307522157664354e-07,5.594906449777674e-09,4.1364906608019086e-08,1.8085668124993867e-08,3.12811895508005e-09,8.923921103700567e-07,3.7270383137742245e-07,6.841788615427048e-07,3.8061553282797944e-07,6.220197255177602e-08,1.80500708221248e-10,1.4747456533735858e-07,6.063027967474267e-14,9.67027443268212e-10,3.8682566867005187e-14,2.9651651684503655e-14,3.8782771731137005e-14,2.0231007512845203e-15,3.142509147398354e-15,7.113440371892476e-09,7.442873893001561e-09,7.740512027077969e-15,2.7746659308394238e-08,8.600174180459715e-16,1.0517587306097462e-14,1.367994537520808e-08,1.1692338723387217e-15,6.5128793393414064e-18,1.3767887617282902e-11,7.259357956500914e-19,2.500646152495762e-13,1.0942235218438547e-18,2.5379107357602577e-21,3.60050386521946e-23,7.212378138975867e-20,2.41442814164049e-21,1.5552017969925075e-13,2.1606405499002776e-21,4.310326610953398e-20,7.211516754133857e-23,1.4424634853411773e-21,3.761110092100889e-17,4.88742602543351e-23,1.9819366248908185e-16,1.0274581797513351e-21,1.3335570484404404e-11,4.58432164717628e-15,3.072002916150286e-23,6.139982298029979e-22,3.184235245705414e-15,4.80461243010593e-13,7.086656604985197e-19,5.369967072383266e-19,1.391228303391924e-21,7.261746134883293e-19,4.737943596845766e-23,1.9635403128590848e-19,2.0699467630387197e-15,4.168032694474651e-23,8.332128758171288e-22,8.759133476873951e-16,1.801806120100238e-11,4.492886415280989e-18,2.175872681303597e-20,5.34690496994575e-16
2.6565382557152828e-08,0.11224636251824031,0.9,0.0,0.0,0.0,0.0,0.09999285054643772,1.99143566260876e-06,1.2570570597036302e-06,1.1524609568788623e-06,1.3142557897366003e-06,6.103236878614239e-07,1.1415781922435894e-06,9.957458537845597e-07,1.0097097116846898e-06,9.758312011161016e-07,1.0265343120537417e-06,8.056030469052449e-07,9.475071366672715e-07,5.659801147677175e-09,4.184694446573193e-08,1.8242915528906738e-08,3.1552761288210635e-09,9.19151679823757e-07,3.8335338124352836e-07,7.062857203457167e-07,3.922425746621822e-07,6.435712265928953e-08,1.8322392107841375e-10,1.5234837902998346e-07,6.173820301368877e-14,9.964542474595672e-10,3.935057212998048e-14,3.0185384173987274e-14,3.9462920929780835e-14,2.0931935994287146e-15,3.236668193105042e-15,7.45178902199402e-09,7.803741872738396e-09,7.874193004423162e-15,2.8704551086144965e-08,8.897064325033022e-16,1.0706919520181115e-14,1.4158304175873614e-08,1.2101179427345524e-15,6.7118390805801094e-18,1.4666889910930052e-11,7.499297523225027e-19,2.696865665752944e-13,1.1254921968140346e-18,2.630454738455872e-21,3.789653125404981e-23,7.576301253597237e-20,2.5500586329414037e-21,1.683789581954848e-13,2.2722713959163636e-21,4.525065419053065e-20,7.654348081176402e-23,1.521279686606298e-21,3.951280407416222e-17,5.145986815466967e-23,2.157406543039044e-16,1.0863311865228853e-21,1.4206521090799624e-11,4.72415744739147e-15,3.2602338606464786e-23,6.474621182957149e-22,3.281821447978749e-15,4.951857838366644e-13,7.449267055763746e-19,5.672701541676333e-19,1.476819801986663e-21,7.727583550512532e-19,4.987591622310416e-23,2.0235225348546675e-19,2.1330864562125174e-15,4.425887919360002e-23,8.79264023729333e-22,9.988942840995752e-16,1.8857748830109274e-11,4.717830191557343e-18,2.247782017381986e-20,5.499691119508719e-16
