Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481)
7.955675295137681e-09,0.11224563085401844,0.9,0.0,0.0,0.0,0.0,0.09999786140105074,5.628381903477488e-07,4.7493196883465083e-07,3.6798676565207695e-07,3.8758226643947796e-07,2.6582016633451025e-07,3.3254526708385915e-07,3.1996535495740024e-07,3.1991011841350445e-07,2.9224935193998503e-07,2.9224935193998503e-07,2.573096866159071e-07,2.7192759969204053e-07,2.1383414628577007e-09,1.5689588124530398e-08,7.870103950140567e-09,1.3638579736519082e-09,9.879987952074443e-08,4.3554335586053743e-08,6.884629428894839e-08,4.110415837241917e-08,5.658709153276088e-09,5.880226102985142e-11,1.424219045876694e-08,1.7450002288704812e-14,1.0080489649542463e-10,1.1605377888884834e-14,8.663466903465517e-15
8.767027461010425e-09,0.11224565923054085,0.9,0.0,0.0,0.0,0.0,0.09999764328918935,6.219099003177404e-07,5.178548154849397e-07,4.043659639955315e-07,4.280075625409189e-07,2.8781457400606105e-07,3.669658367527239e-07,3.5164788190404265e-07,3.5166705406834765e-07,3.2205377981441805e-07,3.2205377981441805e-07,2.827474274788315e-07,3.0046694625916993e-07,2.3315983714062017e-09,1.7125097770258335e-08,8.5323433454822e-09,1.478228811915392e-09,1.1908830821735904e-07,5.2377379178427965e-08,8.327564477957919e-08,4.956220285752433e-08,6.878299950353143e-09,6.463538833715133e-11,1.7271213537940568e-08,1.9281392363692033e-14,1.2248735653388766e-10,1.2815802946438702e-14,9.572692920108585e-15
9.57837962688317e-09,0.11224568794518502,0.9,0.0,0.0,0.0,0.0,0.09999742517589366,6.812849026055242e-07,5.598462507556338e-07,4.405371481972929e-07,4.6857563218376207e-07,3.0899792793310264e-07,4.01474083698782e-07,3.831421384597316e-07,3.8326587934531124e-07,3.5185814268018266e-07,3.5185814268018266e-07,3.080397326234251e-07,3.291523986786393e-07,2.5206616698417997e-09,1.852945734379467e-08,9.170162370724165e-09,1.588382176613797e-09,1.4108028806313143e-07,6.189718363661783e-08,9.9014266620403e-08,5.874353233202014e-08,8.218070435242755e-09,7.0433865279276e-11,2.0585652104927012e-08,2.112217657537304e-14,1.4608001043362668e-10,1.4030497124150836e-14,1.0486569316244914e-14
9.999999999999999e-09,0.11224571699147405,0.9,0.0,0.0,0.0,0.0,0.09999731183244134,7.122584637723177e-07,5.813061197827978e-07,4.5925181975020715e-07,4.897115091424253e-07,3.196956112103496e-07,4.1944046973506764e-07,3.994329406262561e-07,3.996240529559456e-07,3.67345998995072e-07,3.67345998995072e-07,3.211257683425145e-07,3.441162357828897e-07,2.617283126006019e-09,1.9247160187951613e-08,9.492263668825162e-09,1.64401009254126e-09,1.5316676330508922e-07,6.71107179224434e-08,1.0770495176983152e-07,6.379499066206009e-08,8.96183721465797e-09,7.343320554810684e-11,2.242013281641131e-08,2.2082436510446146e-14,1.5907809582558291e-10,1.466334786183435e-14,1.0963293468401066e-14
1.0389731792755914e-08,0.11224571699147405,0.9,0.0,0.0,0.0,0.0,0.09999720706121214,7.409616860583117e-07,6.009264834559085e-07,4.765015071841964e-07,5.092812073973292e-07,3.294001336096191e-07,4.3606851585634753e-07,4.1444543473267383e-07,4.1470727421738004e-07,3.8166244053685843e-07,3.8166244053685843e-07,3.331874332136955e-07,3.579830795140911e-07,2.705622346817228e-09,1.9903342706865855e-08,9.784461450233542e-09,1.6944735765165297e-09,1.6473276612421195e-07,7.208805549594421e-08,1.1604750571752195e-07,6.863245170980704e-08,9.678323738401499e-09,7.619719619553767e-11,2.418379339426778e-08,2.2972307988757176e-14,1.715344758071114e-10,1.5249302642651738e-14,1.1405068095735617e-14
1.1201083958628658e-08,0.11224574636310677,0.9,0.0,0.0,0.0,0.0,0.09999698894519174,8.009387460280032e-07,6.411152839172556e-07,5.122602230876526e-07,5.501192144581874e-07,3.490499937831285e-07,4.707476531373432e-07,4.4555523111818946e-07,4.459919169032638e-07,4.1146667338403936e-07,4.1146667338403936e-07,3.581913556635572e-07,3.869580992317756e-07,2.886569416772223e-09,2.1247415063917998e-08,1.0376107840069219e-08,1.796652786494136e-09,1.900039523318427e-07,8.292524869332296e-08,1.3436101756841975e-07,7.921360644063315e-08,1.125935780827409e-08,8.192491310757972e-11,2.8063900996751192e-08,2.4831739871201436e-14,1.9880379886460457e-10,1.6472067540593433e-14,1.2328160877412468e-14
1.2012436124501403e-08,0.11224577605395329,0.9,0.0,0.0,0.0,0.0,0.09999677082787807,8.612145843543294e-07,6.80431993520547e-07,5.478144712824865e-07,5.910847667297712e-07,3.679752491575223e-07,5.055100273508326e-07,4.764691337916032e-07,4.771204838571054e-07,4.4127084122133327e-07,4.4127084122133327e-07,3.830523216639779e-07,4.1607655688531635e-07,3.0635899628284304e-09,2.2562321265120836e-08,1.0945936797762823e-08,1.8950640580683213e-09,2.1685327856409357e-07,9.438492964446601e-08,1.539407582596604e-07,9.047197512260359e-08,1.2961465452917259e-08,8.761657488930444e-11,3.2224216197110186e-08,2.670042569187877e-14,2.2784240008622562e-10,1.769864546017543e-14,1.3255818916895493e-14
1.2823788290374147e-08,0.11224580605804918,0.9,0.0,0.0,0.0,0.0,0.09999655270931541,9.21787709347899e-07,7.188955339992036e-07,5.831654204255594e-07,6.321731577585348e-07,3.862026175750085e-07,5.403541821230411e-07,5.07184890312775e-07,5.080936497584326e-07,4.7107494404836133e-07,4.7107494404836133e-07,4.077711482099715e-07,4.4533754078044564e-07,3.2367691786762127e-09,2.384869412570283e-08,1.1494752772337559e-08,1.98984632401723e-09,2.4524135908894793e-07,1.0644414357115757e-07,1.7477297575359083e-07,1.02392862270754e-07,1.4784934381350873e-08,9.327176645712233e-11,3.666295927259418e-08,2.8578319121243494e-14,2.586060255579209e-10,1.892889544035497e-14,1.4188013127772151e-14
1.3635140456246891e-08,0.1122458363695902,0.9,0.0,0.0,0.0,0.0,0.09999633458954676,9.826566357731497e-07,7.565244165434119e-07,6.1831423249417e-07,6.733798546262293e-07,4.0375783173136263e-07,5.752786728178791e-07,5.377003853432628e-07,5.389120875023624e-07,5.008789818647578e-07,5.008789818647578e-07,4.323486476274384e-07,4.7474012911955586e-07,3.4061904095657113e-09,2.510715273441374e-08,1.2023330563505752e-08,2.0811333946394354e-09,2.7512995236474026e-07,1.1908078207825986e-07,1.968442014640342e-07,1.1496189124330113e-07,1.6730047244629934e-08,9.88900979811564e-11,4.137833075211751e-08,3.046537403049414e-14,2.910517089382295e-10,2.0162681717729137e-14,1.512471410213336e-14
1.4446492622119636e-08,0.11224586698292724,0.9,0.0,0.0,0.0,0.0,0.09999611646861382,1.0438198848312057e-06,7.933367507119406e-07,6.532620628242323e-07,7.147004915520235e-07,4.2066567550754177e-07,6.102820664579663e-07,5.680136364747834e-07,5.695764681900539e-07,5.306829546701694e-07,5.306829546701694e-07,4.5678562759984774e-07,5.042833906263435e-07,3.5719351924316317e-09,2.6338302746621093e-08,1.25324164035923e-08,2.169054146233404e-09,3.064819241774554e-07,1.322735519495698e-07,2.2014124211444243e-07,1.2816499732400387e-07,1.8797081676636076e-08,1.0447120411690101e-10,4.636851263651811e-08,3.2361544491033526e-14,3.251377326364019e-10,2.1399873534900714e-14,1.606589213047509e-14
1.525784478799238e-08,0.11224589789256172,0.9,0.0,0.0,0.0,0.0,0.09999589834655717,1.105275984142646e-06,8.293502531447626e-07,6.880100601482339e-07,7.561308637319361e-07,4.3695001894935814e-07,6.453629416461545e-07,5.981227901650209e-07,6.000874611194047e-07,5.604868624642551e-07,5.604868624642551e-07,4.810828911947687e-07,5.339663851512911e-07,3.734083295121172e-09,2.7542736675788874e-08,1.3022729003486745e-08,2.2537327031131855e-09,3.392612120527749e-07,1.460019451007424e-07,2.4465117186498107e-07,1.4198842095545735e-07,2.0986310334593234e-08,1.1001474325663595e-10,5.163166958138799e-08,3.42667847739263e-14,3.608235848128537e-10,2.2640344955952395e-14,1.7011517220989307e-14
1.6069196953865123e-08,0.11224592909314042,0.9,0.0,0.0,0.0,0.0,0.09999568022341616,1.1670234677301821e-06,8.645822560858716e-07,7.225593666329789e-07,7.97666921403709e-07,4.5263385195254217e-07,6.805198884875356e-07,6.280261177769631e-07,6.304457337759885e-07,5.902907052466859e-07,5.902907052466859e-07,5.052412368902494e-07,5.637881642587081e-07,3.89271275476737e-09,2.8721034180630657e-08,1.3494960574874932e-08,2.3352886129196427e-09,3.734327908750255e-07,1.6024620963180554e-07,2.703613246957097e-07,1.5641870111828735e-07,2.329800093931183e-08,1.155203967999263e-10,5.716595004388218e-08,3.6181049349353897e-14,3.980699189496794e-10,2.3883974688673884e-14,1.7961559118267226e-14
1.6880549119737867e-08,0.11224596057945131,0.9,0.0,0.0,0.0,0.0,0.09999546209922905,1.2290608760012536e-06,8.99049715724965e-07,7.569111179171154e-07,8.393047641291349e-07,4.6773931672032083e-07,7.157515085119348e-07,6.577220117194122e-07,6.606519518242238e-07,6.200944830171445e-07,6.200944830171445e-07,5.292614586010462e-07,5.937477717957843e-07,4.047899915346907e-09,2.987376234326889e-08,1.3949777808420227e-08,2.4138370152778012e-09,4.089626396698622e-07,1.7498732194041325e-07,2.9725928703730207e-07,1.714426688532185e-07,2.5732416315163207e-08,1.209878684427529e-10,6.296948739439051e-08,3.810429288606716e-14,4.368385181600945e-10,2.5130645913302504e-14,1.8915987321429346e-14
1.769190128561061e-08,0.112245992346419,0.9,0.0,0.0,0.0,0.0,0.09999524397403294,1.291386755730539e-06,9.327692203577644e-07,7.910664431484486e-07,8.810406352875153e-07,4.822877390272099e-07,7.510564145968893e-07,6.872089816869387e-07,6.907067790987787e-07,6.498981957753245e-07,6.498981957753245e-07,5.53144345704703e-07,6.238442444439946e-07,4.199719464421335e-09,3.1001475941526226e-08,1.4387822811023839e-08,2.489488804349451e-09,4.458177095222228e-07,1.902069598647775e-07,3.253328906426037e-07,1.8704744092385394e-07,2.8289814429784333e-08,1.2641688348495796e-10,6.904040099373586e-08,4.003647025083649e-14,4.770922601445808e-10,2.6380246117588004e-14,1.9874771101693016e-14
1.8503253451483356e-08,0.11224602438910039,0.9,0.0,0.0,0.0,0.0,0.0999950258478639,1.3539996600423848e-06,9.65756998367526e-07,8.250264650210412e-07,9.228709167730024e-07,4.962996583205823e-07,7.864332308911079e-07,7.164856509971307e-07,7.206108775962068e-07,6.797018435209306e-07,6.797018435209306e-07,5.768906830674822e-07,6.540766122532701e-07,4.348244469073236e-09,3.210471771644309e-08,1.4809714013026524e-08,2.5623507854250708e-09,4.839658925937958e-07,2.0588747682095942e-07,3.545702056912672e-07,2.0322041361742313e-07,3.097044843351416e-08,1.3180718815561306e-10,7.5376797236709e-08,4.1977536507899767e-14,5.187950812957439e-10,2.7632666937964516e-14,2.0837879519390933e-14
1.93146056173561e-08,0.11224605670268081,0.9,0.0,0.0,0.0,0.0,0.09999480772075708,1.4168981483931577e-06,9.980289260337211e-07,8.587922998120985e-07,9.647921238876573e-07,5.097948567104525e-07,8.218805927384112e-07,7.455507530225678e-07,7.503649074668091e-07,7.095054262536781e-07,7.095054262536781e-07,6.005012510701437e-07,6.844438991594261e-07,4.4935464110642245e-09,3.3184018633487425e-08,1.5216047042730702e-08,2.6325258256511174e-09,5.233759921955159e-07,2.220118768947772e-07,3.8495953411866696e-07,2.1994925668015614e-07,3.377456669856361e-08,1.3715854895583355e-10,8.197677056289796e-08,4.392744691840793e-14,5.619119423152767e-10,2.888780400658476e-14,2.1805281440455878e-14
2.0125957783228844e-08,0.1122460892824698,0.9,0.0,0.0,0.0,0.0,0.09999458959274644,1.4800807865535168e-06,1.029600535171841e-06,8.923650574186466e-07,1.0068009004224593e-06,5.227923868947632e-07,8.573971466021438e-07,7.744031277150394e-07,7.799695270067204e-07,7.393089439732926e-07,7.393089439732926e-07,6.239768256335832e-07,7.149451234853187e-07,4.635695221232589e-09,3.423989813778491e-08,1.5607395566283763e-08,2.7001129992180403e-09,5.640176938739811e-07,2.385637908504311e-07,4.164894031607253e-07,2.372219073840623e-07,3.670241285792154e-08,1.4247075201858354e-10,8.88384044357347e-08,4.588615693986831e-14,6.064087962470937e-10,3.014555680398431e-14,2.277694555238707e-14
2.093730994910159e-08,0.11224612212389744,0.9,0.0,0.0,0.0,0.0,0.09999437146386517,1.5435461465906132e-06,1.0604870206072788e-06,9.257458413939993e-07,1.0488940139194517e-06,5.3531059905597e-07,8.929815499900621e-07,8.030417182198408e-07,8.094253926502174e-07,7.691123966795096e-07,7.691123966795096e-07,6.47318178244317e-07,7.455792984261473e-07,4.774759313143894e-09,3.527286440415113e-08,1.5984312097029695e-08,2.7652077272404525e-09,6.058615374779657e-07,2.5552745302253884e-07,4.4914855910730026e-07,2.55026564722312e-07,3.975422584399801e-08,1.477436024850722e-10,9.595977229057025e-08,4.785362222558601e-14,6.522525574555449e-10,3.1405828517171387e-14,2.3752840379711264e-14
2.1748662114974333e-08,0.11224615522251055,0.9,0.0,0.0,0.0,0.0,0.09999415333414541,1.6072928068502184e-06,1.0907032474869842e-06,9.589357489840144e-07,1.0910683511086581e-06,5.473671667644318e-07,9.286324713796903e-07,8.314655675781163e-07,8.387331589622435e-07,7.989157843720746e-07,7.989157843720746e-07,6.705260759798255e-07,7.7634543251929e-07,4.910805616011156e-09,3.628341458171398e-08,1.6347328776041024e-08,2.827901912457425e-09,6.488788901728391e-07,2.728876790605964e-07,4.829259612572827e-07,2.733516837306012e-07,4.293023992700667e-08,1.529769238973673e-10,1.0333893845253775e-07,4.9829798624102994e-14,6.994110708964488e-10,3.266852590295172e-14,2.4732934298950854e-14
2.2560014280847077e-08,0.11224618857396912,0.9,0.0,0.0,0.0,0.0,0.0999939352036184,1.6713193519387789e-06,1.1202637584325132e-06,9.91935871163147e-07,1.133320913513401e-06,5.589791119263256e-07,9.643485901441412e-07,8.59673815515176e-07,8.678934786311522e-07,8.287191070507423e-07,8.287191070507423e-07,6.936012815337514e-07,8.072425300990668e-07,5.0438996069009145e-09,3.72720350330731e-08,1.6696958123329453e-08,2.8882840689508504e-09,6.930419203691094e-07,2.9062984449480924e-07,5.178107760685321e-07,2.9218596993181386e-07,4.6230684753087276e-08,1.581705576068436e-10,1.1097395902497823e-07,5.181464217863527e-14,7.47853082492056e-10,3.393355915629771e-14,2.5717195553111786e-14
2.3371366446719822e-08,0.11224622217404293,0.9,0.0,0.0,0.0,0.0,0.09999371707231461,1.7356243727054046e-06,1.1491827805378078e-06,1.024747292670294e-06,1.1756488132176904e-06,5.701628288118495e-07,1.0001285964784065e-06,8.87665695312677e-07,8.969070024616581e-07,8.585223647152764e-07,8.585223647152764e-07,7.165445532409524e-07,8.382695917368381e-07,5.1741053422402156e-09,3.823920156831776e-08,1.7033693761025804e-08,2.9464394470942686e-09,7.38323572531853e-07,3.087398640923693e-07,5.537923714957959e-07,3.115183739012394e-07,4.9655785382170485e-08,1.6332436219807893e-10,1.1886288274921355e-07,5.380810912650808e-14,7.975482109694018e-10,3.520084178357206e-14,2.6705592265704057e-14
2.4182718612592566e-08,0.11224625601860808,0.9,0.0,0.0,0.0,0.0,0.09999349894026352,1.8002064662237915e-06,1.1774742322151382e-06,1.0573710920444334e-06,1.2180492687896103e-06,5.809341071974826e-07,1.035971191326102e-06,9.154405307626183e-07,9.257743793680029e-07,8.883255573654501e-07,8.883255573654501e-07,7.393566451024114e-07,8.694256146668227e-07,5.301485488639947e-09,3.918537967401685e-08,1.7358011110253364e-08,3.002450153896127e-09,7.846975428400702e-07,3.2720417197458934e-07,5.908603115100344e-07,3.3133808594967644e-07,5.32057623255864e-08,1.6843821292781852e-10,1.2700375183642922e-07,5.581015589858923e-14,8.484669206248755e-10,3.6470290480424274e-14,2.7698092454307136e-14
2.499407077846531e-08,0.1122462901036438,0.9,0.0,0.0,0.0,0.0,0.09999328080749394,1.8650642357740775e-06,1.205151729892571e-06,1.0898083416600617e-06,1.2605196013549802e-06,5.913081546551267e-07,1.0718750863066775e-06,9.429977332011972e-07,9.544962563673236e-07,9.18128685001045e-07,9.18128685001045e-07,7.620383068100051e-07,9.007095931980104e-07,5.426101353049698e-09,4.01110247372027e-08,1.7670368062358073e-08,3.0563952689000944e-09,8.321382556665123e-07,3.4600970246696767e-07,6.290043507929477e-07,3.5163453092187784e-07,5.688083158341854e-08,1.735120011786491e-10,1.3539460277239417e-07,5.782073911872057e-14,9.005804947273386e-10,3.774182501418823e-14,2.86946640436924e-14
2.5805422944338055e-08,0.11224632442522942,0.9,0.0,0.0,0.0,0.0,0.09999306267403373,1.930196290824636e-06,1.2322285945661204e-06,1.1220601077624267e-06,1.303057230815804e-06,6.012996180194804e-07,1.1078390036430758e-06,9.703367986206248e-07,9.830732785732296e-07,9.47931747621851e-07,9.47931747621851e-07,7.845902837711301e-07,9.321205191125306e-07,5.548012912258323e-09,4.101658226448792e-08,1.7971205625207365e-08,3.108350955814302e-09,8.806208408491965e-07,3.651438716554327e-07,6.682144296007468e-07,3.7239736310786514e-07,6.068120468160479e-08,1.7854563392703227e-10,1.4403346709572238e-07,5.983981560314735e-14,9.538610098238908e-10,3.9015368110616753e-14,2.9695274878513636e-14
2.66167751102108e-08,0.11224635897954122,0.9,0.0,0.0,0.0,0.0,0.09999284453991011,1.9956012470138142e-06,1.258717858209694e-06,1.1541274505025603e-06,1.3456596722081822e-06,6.109226040636664e-07,1.1438616760898506e-06,9.974573048570344e-07,1.0115060891895748e-06,9.77734745227666e-07,9.77734745227666e-07,8.070133171331892e-07,9.636573820508321e-07,5.667278841754245e-09,4.190248809644657e-08,1.826094854568889e-08,3.1583905700259947e-09,9.30121111726751e-07,3.845945596227889e-07,7.084806687913827e-07,3.9361646126467e-07,6.460708870878689e-08,1.8353903322535272e-10,1.5291837215037124e-07,6.186734235994653e-14,1.008281311079304e-09,4.0290845344793485e-14,3.069989273557762e-14
2.8239479441956288e-08,0.11224642877151617,0.9,0.0,0.0,0.0,0.0,0.09999240826977757,2.1272243561011154e-06,1.309984302326552e-06,1.2177130762374562e-06,1.4310495060209399e-06,6.29116987814262e-07,1.216078269563807e-06,1.0510413441790607e-06,1.067941638884786e-06,1.0373405453935576e-06,1.0373405453935576e-06,8.514754964953186e-07,1.0271048690411601e-06,5.898102174255018e-09,4.3617040948422386e-08,1.880877166036267e-08,3.25300156784053e-09,1.0320812566181386e-06,4.2439923182746355e-07,7.921429864205075e-07,4.373840640135424e-07,7.283619593692352e-08,1.9340489208340716e-10,1.7141839713269961e-07,6.594757567867818e-14,1.1204363555666711e-09,4.2847318156918285e-14,3.272102035415777e-14
2.9699913340527226e-08,0.11224649234374193,0.9,0.0,0.0,0.0,0.0,0.09999201562464703,2.2466047139348913e-06,1.354239544406508e-06,1.274319923386936e-06,1.5080989107497782e-06,6.443628902967364e-07,1.2812616462741375e-06,1.0985168525311838e-06,1.118246843285529e-06,1.090985543189728e-06,1.090985543189728e-06,8.910578196400632e-07,1.0846281450637713e-06,6.097358093674735e-09,4.5097111477336685e-08,1.926781762465497e-08,3.3322804764909183e-09,1.1270964909790394e-06,4.6119325312958e-07,8.709555640882327e-07,4.782382257816622e-07,8.067362777023307e-08,2.0214607582382604e-10,1.8889002852536603e-07,6.964825820938726e-14,1.2250164575694387e-09,4.5154066517395366e-14,3.45534149852608e-14
3.116034723909817e-08,0.11224655661466434,0.9,0.0,0.0,0.0,0.0,0.09999162297775695,2.366848021924052e-06,1.3967810710741405e-06,1.3303454514334355e-06,1.5853236508214374e-06,6.586116593974291e-07,1.3466161551894326e-06,1.1452811225608948e-06,1.168094717339827e-06,1.1446303303345426e-06,1.1446303303345426e-06,9.302336997018939e-07,1.1425436840910107e-06,6.288898137556536e-09,4.651986860552065e-08,1.9696840470315024e-08,3.406374324404779e-09,1.2250619461353855e-06,4.988437708331748e-07,9.530442224182529e-07,5.204230393956297e-07,8.892073668993629e-08,2.1075632809438509e-10,2.0712803575029627e-07,7.33756597191282e-14,1.332899843715019e-09,4.746604355588207e-14,3.6398289344319774e-14
3.262078113766911e-08,0.11224662156513607,0.9,0.0,0.0,0.0,0.0,0.09999123032924082,2.487946427139736e-06,1.4376752297023574e-06,1.385795627365398e-06,1.6627122404871116e-06,6.719284980377599e-07,1.41213477722911e-06,1.191334307181657e-06,1.2174889424098264e-06,1.198274906827094e-06,1.198274906827094e-06,9.69007308194403e-07,1.200845562505612e-06,6.47302102998769e-09,4.788753125064293e-08,2.009780342019099e-08,3.4756221676729924e-09,1.3258586417583836e-06,5.372947654565949e-07,1.0383572761847911e-06,5.638869763305044e-07,9.757857475772772e-08,2.1923567599686956e-10,2.261208529412896e-07,7.712953633933312e-14,1.443952970005178e-09,4.978290527426441e-14,3.8255454525398955e-14
3.408121503624005e-08,0.11224668717680118,0.9,0.0,0.0,0.0,0.0,0.09999083767922597,2.6098921399467408e-06,1.4769857988821685e-06,1.4406763569227463e-06,1.7402539452020762e-06,6.8437434467063e-07,1.4778105982887831e-06,1.2366772186173688e-06,1.2664331793803327e-06,1.251919272666545e-06,1.251919272666545e-06,1.0073827738168815e-06,1.2595278607234216e-06,6.6500139293070375e-09,4.9202232420181725e-08,2.047254129634697e-08,3.540340887124206e-09,1.4293732577917432e-06,5.764938813594929e-07,1.1268445902609053e-06,6.085805030872178e-07,1.0664815030847102e-07,2.275842680834252e-10,2.4585692200113075e-07,8.090964616901792e-14,1.5580486560982048e-09,5.210433017321405e-14,4.0124721754977057e-14
3.554164893481099e-08,0.11224675343208516,0.9,0.0,0.0,0.0,0.0,0.09999044502783362,2.7326774336497106e-06,1.5147740879637331e-06,1.4949934852257022e-06,1.8179387324201365e-06,6.960061526128593e-07,1.5436368079563653e-06,1.281311286672318e-06,1.314931068573027e-06,1.3055634278521232e-06,1.3055634278521232e-06,1.0453641828938405e-06,1.3185846685179958e-06,6.820152876281069e-09,5.046602254045989e-08,2.0822768930696432e-08,3.600826640848857e-09,1.5354978279015497e-06,6.163921867527458e-07,1.218457508960122e-06,6.544560038846111e-07,1.1613042860523643e-07,2.3580236667040294e-10,2.6632470300435595e-07,8.471574926372185e-14,1.675065740163252e-09,5.443001777839504e-14,4.2005902561549514e-14
3.7002082833381935e-08,0.1122468203141318,0.9,0.0,0.0,0.0,0.0,0.09999005237517937,2.85629464413789e-06,1.5510990326905467e-06,1.5487527973970663e-06,1.8957572256460126e-06,7.068771508828692e-07,1.6096066982428526e-06,1.325238519036687e-06,1.3629862296667094e-06,1.359207372383121e-06,1.359207372383121e-06,1.0829555798099494e-06,1.3780100900014996e-06,6.983703224689615e-09,5.168087265504068e-08,2.1150089018700174e-08,3.6573562205555854e-09,1.6441294511583666e-06,6.56943949598302e-07,1.3131487893147122e-06,7.014677063857093e-07,1.260263324862077e-07,2.438903405271265e-10,2.8751268392864733e-07,8.854760762440636e-14,1.7948887542921199e-09,5.675968726427144e-14,4.389880893427721e-14
3.846251673195288e-08,0.11224688780677906,0.9,0.0,0.0,0.0,0.0,0.09998965972137333,2.9807361695285536e-06,1.5860172871565351e-06,1.6019600191781467e-06,1.973700661474571e-06,7.17037088082579e-07,1.6757136623273116e-06,1.3684614634988232e-06,1.4106022616232862e-06,1.4128511062588915e-06,1.4128511062588915e-06,1.1201609674405474e-06,1.4377982482852009e-06,7.140920055355921e-09,5.284867750013697e-08,2.145599946239913e-08,3.7101883197585046e-09,1.7551700204979616e-06,6.981064280768006e-07,1.4108725379828264e-06,7.495716102798169e-07,1.363367430037254e-07,2.518486579158468e-10,3.094093897603346e-07,9.240498518631932e-14,1.917407618990487e-09,5.90930761673772e-14,4.580325347142595e-14
3.992295063052382e-08,0.11224695589451732,0.9,0.0,0.0,0.0,0.0,0.09998926706652053,3.1059944698091885e-06,1.6195833121266591e-06,1.6546208175382666e-06,2.051760849515068e-06,7.265324599013694e-07,1.741951193316272e-06,1.4109831720351513e-06,1.4577827426195118e-06,1.4664946294788455e-06,1.4664946294788455e-06,1.156984307577661e-06,1.4979432898258274e-06,7.292048573803562e-09,5.397125845838709e-08,2.1741900220485027e-08,3.7595647167944494e-09,1.8685259674454869e-06,7.398396751262477e-07,1.5115841516784199e-06,7.987254186888867e-07,1.4706250005536457e-07,2.596778799775312e-10,3.320033909862661e-07,9.62876478078193e-14,2.0425173559138017e-09,6.142993918598365e-14,4.771904951879671e-14
4.138338452909476e-08,0.1122470245624586,0.9,0.0,0.0,0.0,0.0,0.09998887441072124,3.232062066478534e-06,1.6518494599341653e-06,1.706740801278009e-06,2.1299301349417808e-06,7.354067217104011e-07,1.8083128830171172e-06,1.4528071666571631e-06,1.5045312299842362e-06,1.5201379420424472e-06,1.5201379420424472e-06,1.1934295213516454e-06,1.5584393884797636e-06,7.437324492499796e-09,5.505036639816233e-08,2.2009099709466453e-08,3.805711380313713e-09,1.9841080217207026e-06,7.821063557903845e-07,1.615240260831669e-06,8.48888472232616e-07,1.5820440300726652e-07,2.6737865444129297e-10,3.5528331151495626e-07,1.0019536325916743e-13,2.17011781725446e-09,6.377004705845208e-14,4.964601129884428e-14
4.28438184276657e-08,0.112247093796304,0.9,0.0,0.0,0.0,0.0,0.09998848175407105,3.358931542186607e-06,1.6828660560978854e-06,1.7583255216262766e-06,2.2082013634842287e-06,7.437004873078978e-07,1.8747924207253133e-06,1.4939374069323941e-06,1.550851260141008e-06,1.573781043949216e-06,1.573781043949216e-06,1.229500489648507e-06,1.6192807492805352e-06,7.576974398331548e-09,5.6087684403178926e-08,2.225882078766596e-08,3.8488395027586725e-09,2.101830984732914e-06,8.24871576465677e-07,1.7217986762711567e-06,9.000216856408994e-07,1.6976321130982332e-07,2.749517096421242e-10,3.792378360572016e-07,1.0412790121129506e-13,2.300113430863974e-09,6.611318551466118e-14,5.1583954030979244e-14
4.4304252326236644e-08,0.11224716358231479,0.9,0.0,0.0,0.0,0.0,0.09998808909666129,3.4865955403737767e-06,1.7126814777979505e-06,1.8093804728312475e-06,2.28656784868779e-06,7.51451714775662e-07,1.9413835920252847e-06,1.5343782590999925e-06,1.596746348555877e-06,1.6274239351987198e-06,1.6274239351987198e-06,1.2652010535229553e-06,1.6804616119542322e-06,7.711216105936445e-09,5.7084830397019936e-08,2.2492206351261503e-08,3.889146466815597e-09,2.2216135160626046e-06,8.681027252216715e-07,1.8312183387371865e-06,9.520874868062087e-07,1.8173964510582286e-07,2.8239784883233196e-10,4.0385571699477544e-07,1.0808503322453949e-13,2.4324129600521747e-09,6.845915429541385e-14,5.353269404352064e-14
4.5764686224807586e-08,0.1122472339072841,0.9,0.0,0.0,0.0,0.0,0.09998769643857912,3.6150467649090022e-06,1.7413422293136958e-06,1.8599110927452647e-06,2.3650233413146157e-06,7.586958801852932e-07,2.0080802776048377e-06,1.5741344667203596e-06,1.642219989690297e-06,1.6810666157905748e-06,1.6810666157905748e-06,1.300535014607219e-06,1.7419762541841823e-06,7.840258997356127e-09,5.8043359666080304e-08,2.2710324564588782e-08,3.9268167486864915e-09,2.3433779322376684e-06,9.117693225602636e-07,1.943459271080392e-06,1.0050497581952517e-06,1.9413438583111111e-07,2.897179447755429e-10,4.2912578075929973e-07,1.1206653273735487e-13,2.566929277146812e-09,7.080776623597339e-14,5.549204887765654e-14
