Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871),S(870),S(1125),C4HF8(158)
2.7242507328569733e-15,0.11224537200008221,0.9,0.0,0.0,0.0,0.0,0.09999999999926772,1.875479383011417e-13,1.8745023690201568e-13,1.2958494221415296e-13,1.295849445009639e-13,1.1223747907531827e-13,1.1223754784048306e-13,1.122344878013598e-13,1.1223448799024848e-13,1.0007560577553575e-13,1.0007609370294137e-13,9.0610214389256e-14,9.061021606796813e-14,9.756688322027348e-17,1.2993286222378376e-19,5.497448740297488e-20,1.1913612416328069e-20,1.4769775100050398e-18,1.4200953899247693e-25,1.1342889474694562e-20,7.138051827252074e-22,8.76500931177014e-22,2.6763191381804542e-21,2.5219630927049838e-25,9.44399367224768e-22,2.183799165778594e-21,6.492595309995678e-22,4.580153889642542e-22,5.735694852532611e-22,3.846366284266445e-30,9.90665972318287e-19,4.877811550899797e-19,2.4128961379881202e-27,2.7085372098676654e-22,1.1987996854207865e-22,4.956515003084937e-31,1.6306452495038793e-22,2.6215251631071424e-23,1.1754964531464172e-31,5.937332132080316e-31,1.097177388797958e-26,3.500838740886582e-31,1.1589862619735097e-34,3.501307131324014e-31,2.3201517262876204e-35,1.4697654293611782e-44,3.654821565526184e-42,1.76693928738892e-50,5.6691458574169835e-36,3.0515885012690587e-46,6.8758437450795526e-46,1.4769380731679547e-54,3.2394858510962947e-54,7.38123623404642e-43,7.847127805072104e-45,1.0692050552024835e-50,1.5546291438963222e-49,7.32237100467064e-27,2.5011231195948094e-32,1.938814273888762e-55,4.322940312909738e-55,6.4337593566927674e-34,1.687596152246908e-32,2.6714472607224303e-51,6.511177521276112e-46,6.081601748552775e-52,1.2113798412530939e-52,5.465456209575901e-44,3.577369459723471e-34,1.1293255765526803e-32,9.313815191939794e-56,1.2984709436609062e-55,4.115453805072568e-26,1.2824173368745767e-28,3.943089279610053e-38,3.614109607708194e-38,1.8846665545604612e-38,5.752192927991853e-37,2.8822956033974773e-38,8.94168693023968e-37,6.101093941869748e-35,4.4099475170663365e-37,1.213771418782024e-38,3.255990932990909e-37,1.4983689680200387e-25
5.450868321259435e-15,0.11224537200016448,0.9,0.0,0.0,0.0,0.0,0.09999999999853479,3.7525882347628064e-13,3.749037590121894e-13,2.5928246575627336e-13,2.5928247524389256e-13,2.2457233394446964e-13,2.2457260944502e-13,2.2456648314430056e-13,2.245664839037551e-13,2.0023815820961153e-13,2.002396613662789e-13,1.8129914948578091e-13,1.81299156429907e-13,3.5452341811329056e-16,5.198670513822559e-19,2.2003801668618695e-19,4.76846343319457e-20,2.9590342321259873e-18,1.1367783207480383e-24,4.539753886402732e-20,5.2218622925989784e-21,3.508287949046482e-21,1.0711061367822321e-20,2.0187523890585324e-24,3.3064430564543176e-21,4.369489902320359e-21,2.264298215951266e-21,1.6083525725238551e-21,2.031589935816259e-21,2.7312586460215777e-29,1.4559493581823543e-18,1.5022294041504875e-18,9.667870693438951e-27,8.22597873583152e-22,7.413550825760422e-22,5.46630279162177e-30,5.723382004219475e-22,1.8527403444066677e-22,1.585398759763579e-30,9.593218261238444e-31,4.391568916261098e-26,5.240005531615845e-31,9.278937221119449e-34,5.240653056087651e-31,9.476373034256103e-35,1.863564515981109e-43,7.642333765112336e-41,7.562362539819776e-49,7.06879228355571e-35,5.2531724735507186e-45,1.536767731855232e-44,5.110507759533751e-53,1.4636785833304537e-52,3.0965690083025715e-41,1.204025703978588e-43,3.4260787407029984e-49,3.6484147604339434e-48,2.930856674711765e-26,3.6599733164160045e-31,1.0341834050665306e-53,2.998211429942229e-53,5.6113535038496325e-33,2.514722938488525e-31,2.2125188798127512e-49,1.0421785938459231e-44,4.964883456350833e-50,1.9792377540445495e-50,4.800809960543779e-43,2.655230855783412e-33,1.6525781620235497e-31,6.261636922186136e-54,1.2111499963100042e-53,1.642159677083366e-25,1.0237500262614266e-27,2.786784049783931e-37,2.9352117528249986e-37,1.5888804923383007e-37,9.352419704115879e-36,2.394711361759056e-37,1.4538973066415631e-35,4.8858234660326285e-34,7.040827927458678e-36,9.85799982234518e-38,5.198741644187061e-36,5.997379090125895e-25
1.0904103498064359e-14,0.11224537200032902,0.9,0.0,0.0,0.0,0.0,0.09999999999706893,7.506806057810001e-13,7.494837848122187e-13,5.186775028438746e-13,5.186775426935848e-13,4.492416318645992e-13,4.4924273574331276e-13,4.49230465191756e-13,4.4923046825144866e-13,4.005632630730798e-13,4.00567341244797e-13,3.626770126897257e-13,3.626770417647067e-13,1.1946399764387068e-15,2.0788655668200104e-18,8.804130676370495e-19,1.9079374271173302e-19,5.944529797381109e-18,9.096896376963425e-24,1.81626982369868e-19,3.5603523349449496e-20,1.4037721581637932e-20,4.284867814335083e-20,1.6152327788640596e-23,1.0533537928399384e-20,8.740854569533696e-21,7.173185504909021e-21,5.1460736619294044e-21,6.583351098090089e-21,1.7796827344729115e-28,1.8447350631885406e-18,4.0729069954644055e-18,3.88175249665894e-26,2.197179869062804e-21,4.06066877990207e-21,4.9060346892490576e-29,1.8299729792319493e-21,1.2014619534458934e-21,1.884850887270101e-29,1.7460429182342053e-30,1.7571996258623027e-25,6.8566686190781195e-31,7.425969850061043e-33,6.857074722915191e-31,3.8305328906487426e-34,2.067268268875582e-42,1.3252709330026211e-39,2.6811497499373317e-47,7.829504380977407e-34,8.733151696984237e-44,3.0628043815857992e-43,1.7041030327872694e-51,5.892434069133246e-51,1.0785074066294002e-39,1.6308129640459648e-42,1.097083284260406e-47,7.817392624036186e-47,1.1727244402676043e-25,4.988605179656918e-30,4.714689077820358e-52,1.643011800954166e-51,5.011154429325301e-32,3.4736211818863126e-30,1.5661245346488417e-47,1.6662910376878452e-43,3.089701660570155e-48,2.4662449462129856e-48,4.035677665289454e-42,1.8236276463264742e-32,2.2524917959584e-30,3.586063878098282e-52,9.300555755733658e-52,6.530328406156961e-25,8.146033354285434e-27,1.9798672859483485e-36,2.3657196002895155e-36,1.374653678866129e-36,1.5085328032810432e-34,2.0168651369281894e-36,2.3450840973461196e-34,3.910639211156637e-33,1.12061469073965e-34,7.946538576529218e-37,8.274167050310421e-35,2.3997315151257616e-24
1.6357338674869282e-14,0.11224537200049353,0.9,0.0,0.0,0.0,0.0,0.09999999999560308,1.1261024009460874e-12,1.1238278279193304e-12,7.780725299348455e-13,7.780726167282724e-13,6.73910517984934e-13,6.739128656823595e-13,6.73894438592642e-13,6.738944451198226e-13,6.008883679318648e-13,6.008952505669214e-13,5.440548689045657e-13,5.440549321504092e-13,2.2699188638809415e-15,4.4164547673824535e-18,1.8710192988847895e-18,4.054653820221678e-19,8.957396331638049e-18,2.601318024941155e-23,3.8596746851804023e-19,9.333129627533528e-20,2.983301487268897e-20,9.104818166934466e-20,4.6184277273349277e-23,1.9357714064147777e-20,1.3112202912505483e-20,1.3139703908117492e-20,9.480860777576887e-21,1.2219297162583567e-20,4.560567835639016e-28,2.0071676335786045e-18,6.869937739347066e-18,8.274110095267343e-26,3.679773804836649e-21,9.619427688131072e-21,1.3925490183085803e-28,3.3700815468696155e-21,3.072333590007304e-21,6.046194159169824e-29,2.8709540749118273e-30,3.734406812191261e-25,7.696099877869713e-31,2.1235703908015684e-32,7.69563939267235e-31,8.642531103275816e-34,6.795535743576821e-42,4.995274185013364e-39,1.1108437217852578e-46,2.4702483031390047e-33,3.3435134208416518e-43,1.2254632847251288e-42,6.923687183860459e-51,2.5102956906204706e-50,5.0254942686850576e-39,5.7321174614083785e-42,4.850542831406177e-47,3.1683815937097494e-46,2.492278078656594e-25,1.7062867957558503e-29,1.9403014103046337e-51,7.083672842819321e-51,1.5026019372607415e-31,1.1936480420133346e-29,7.95921641327614e-47,6.350595159257943e-43,1.3623228165996568e-47,1.3249630881067346e-47,1.225401626764001e-41,4.7898746852976705e-32,7.704351907041652e-30,1.511575811468439e-51,4.253096176542584e-51,1.3819266470133122e-24,2.3217975392034051e-26,5.579148603596866e-36,6.777024420000422e-36,4.092613543204399e-36,5.562412374852643e-34,5.920276259361452e-36,8.646824220685068e-34,1.1611381668942392e-32,4.113831872590415e-34,2.2766428006559372e-36,3.037412881928467e-34,5.099915839255351e-24
2.1810573851674206e-14,0.11224537200065808,0.9,0.0,0.0,0.0,0.0,0.09999999999413722,1.5015242095495815e-12,1.4980015169182479e-12,1.0374675470291901e-12,1.0374676977392725e-12,8.985789923238513e-13,8.985829996277272e-13,8.985584033413433e-13,8.985584145088772e-13,8.012134727859666e-13,8.012232577143352e-13,7.254327181303013e-13,7.25432827870507e-13,3.514727593758466e-15,7.532231751326e-18,3.1918398991939046e-18,6.916950189300843e-19,1.2001953538382422e-17,5.487103690110394e-23,6.584124184795807e-19,1.8271660396140826e-19,5.0894167900695025e-20,1.5530332880698794e-19,9.741046319122922e-23,2.9200931779547756e-20,1.7483535488825608e-20,1.9772517889924132e-20,1.4329221283679854e-20,1.8573860560646728e-20,8.769671465579797e-28,2.07503111568719e-18,9.761537586004244e-18,1.4159399734251143e-25,5.205402986051554e-21,1.748260853421323e-20,2.85039438386502e-28,5.091911202383338e-21,5.898641477977173e-21,1.362073528931809e-28,4.4832151527779566e-30,6.370778475209873e-25,8.211523481185951e-31,4.479466793274182e-32,8.209459922228987e-31,1.5389982755973721e-33,1.6699569407103501e-41,1.3614421893169033e-38,4.189977195622656e-46,5.53678916507881e-33,9.501968321296759e-43,3.560095659486444e-42,2.801335573242178e-50,1.0189993321654396e-49,1.577969009978612e-38,1.493419460552461e-41,1.657768007748823e-46,9.229762564003564e-46,4.251746591139444e-25,4.062217994845702e-29,8.781190156887618e-51,3.2000007497505386e-50,3.2846961789607093e-31,2.8521873872710827e-29,3.206671730748283e-46,1.7079305073115544e-42,6.126713991486251e-47,6.17420043255057e-47,2.8252926941593357e-41,9.387410950547096e-32,1.8342025994169285e-29,7.402331183594513e-51,2.0750855319611726e-50,2.3483082580358046e-24,4.882972985058647e-26,1.167364011681167e-35,1.4308801540544603e-35,8.937440175033513e-36,1.4122334153783697e-33,1.2773064981210863e-35,2.195268410131129e-33,2.530258156028346e-32,1.0408709060902768e-33,4.8072569353059634e-36,7.6849555098560135e-34,8.700290017762629e-24
3.271704420528405e-14,0.11224537200098718,0.9,0.0,0.0,0.0,0.0,0.09999999999120551,2.2523678593308287e-12,2.2460850699174757e-12,1.5562575577564145e-12,1.5562578768244945e-12,1.3479149746329153e-12,1.3479232776059954e-12,1.3478863125219049e-12,1.3478863357334826e-12,1.201863682483179e-12,1.2018793572224584e-12,1.088188400178773e-12,1.0881886323437937e-12,6.2662275176170584e-15,1.5589258287370444e-17,6.6084218609926916e-18,1.4320824705364278e-18,1.8174403077064e-17,1.4987301911648978e-22,1.3631256369601818e-18,4.44718894654844e-19,1.053751246435641e-19,3.2147587867465557e-19,2.6602434180791212e-22,5.024385216445437e-20,2.6226165570030588e-20,3.3911599746175703e-20,2.4717675221001842e-20,3.2284593494891523e-20,2.0821051603278264e-27,2.1334366742700514e-18,1.5622058715538384e-17,2.948764506539733e-25,8.290068044926834e-21,3.868490198075605e-20,7.240802316407568e-28,8.779868534883938e-21,1.3975797621448975e-20,3.951354575791287e-28,9.0872342417726e-30,1.3190540550841571e-24,8.979857667850172e-31,1.2235488997458774e-31,8.972390929840866e-31,3.467883290911789e-33,5.926996193300784e-41,5.660078789315927e-38,2.845387085375984e-45,1.6176301777935592e-32,4.3786446516315445e-42,1.6894633166698084e-41,2.1283883609028696e-49,8.040098640626745e-49,8.001649356136516e-38,5.798195422722307e-41,1.0194798961163926e-45,4.295401861228639e-45,8.803136920892477e-25,1.2852414948243545e-28,7.465105425421499e-50,2.8305066161689186e-49,9.411472909481354e-31,9.074336415917625e-29,2.5999785708103167e-45,6.902774125437504e-42,5.2901996544978244e-46,6.349581642304995e-46,9.294444238484542e-41,2.287338525544607e-31,5.803217032813274e-29,7.110925889261637e-50,2.1398383340593164e-49,4.830518158989127e-24,1.327150838009214e-25,3.202334716947801e-35,3.9118554510712133e-35,2.5784351648577783e-35,4.944233155331759e-33,3.616397739162256e-35,7.685183533688564e-33,7.345157038267368e-32,3.625285980479575e-33,1.314441797628332e-35,2.6764551341848734e-33,1.801372617043888e-23
4.3623514558893897e-14,0.11224537200131621,0.9,0.0,0.0,0.0,0.0,0.0999999999882738,3.0032115608502886e-12,2.993859785453523e-12,2.0750475317224903e-12,2.075048083105162e-12,1.7972494428274924e-12,1.7972635718712893e-12,1.7972141898612912e-12,1.7972142294539645e-12,1.6025138921631697e-12,1.6025355260911308e-12,1.4509440565258169e-12,1.4509444575884164e-12,9.32351507604791e-15,2.6505834981696183e-17,1.1239180190911485e-17,2.4355765462668992e-18,2.4484324447207443e-17,3.135857863806767e-22,2.318251231493056e-18,8.440024034021005e-19,1.79220526529501e-19,5.466389292783799e-19,5.565404293029385e-22,7.271375034817799e-20,3.496874298468821e-20,4.8959678777576955e-20,3.5839857618075857e-20,4.708358007607202e-20,3.8758364695125804e-27,2.1350000704845014e-18,2.153942205423758e-17,5.045401982284506e-25,1.1398284318357914e-20,6.849608197787103e-20,1.405977193823399e-27,1.2726611169589558e-20,2.5975901021062277e-20,8.489216224575502e-28,1.6007193291334348e-29,2.2434285717374643e-24,9.558811058615475e-31,2.5601564915022965e-31,9.54193336579336e-31,6.172613989030068e-33,1.3932537563811486e-40,1.4631152508135297e-37,9.295343498030338e-45,3.529263173893894e-32,1.1860096753122612e-41,4.705017511227229e-41,7.264578096658812e-49,2.8086278645375333e-48,2.4624414650036063e-37,1.4286341731485035e-40,3.4226254110641084e-45,1.2517248320339685e-44,1.4972251219333007e-24,2.9652522226767374e-28,2.646853145083426e-49,1.025579420226571e-48,2.038948402262759e-30,2.1030190884216375e-28,9.892743313678479e-45,1.8687744574717111e-41,1.8982646551644205e-45,2.6414712552470558e-45,2.110265019638044e-40,4.34381127094336e-31,1.3388925052858475e-28,2.6434063694094726e-49,8.322105950643329e-49,8.164949051731891e-24,2.764731834992797e-25,6.684777019259288e-35,8.188988278555887e-35,5.648469371293005e-35,1.236231723188048e-32,7.801440289937912e-35,1.9214578945746122e-32,1.6063753718777762e-31,9.028339178684828e-33,2.7519868446237884e-35,6.665003124375794e-33,3.063747430283426e-23
6.543645526611359e-14,0.11224537200197438,0.9,0.0,0.0,0.0,0.0,0.09999999998241038,4.504899137322998e-12,4.489040366513673e-12,3.1126273589438976e-12,3.112628587252755e-12,2.6959134081544506e-12,2.695944216472781e-12,2.695869839958385e-12,2.695869926581012e-12,2.4038143114666e-12,2.4038479134142116e-12,2.1764552848254116e-12,2.1764561780867905e-12,1.5796888857034635e-14,5.772320673799405e-17,2.448693192111736e-17,5.3063272881770516e-18,3.7598305998726225e-17,9.90174281729609e-22,5.050702791265253e-18,2.1357400237438353e-18,3.9049740382916083e-19,1.1904112823971206e-18,1.756653587721377e-21,1.187956372487067e-19,5.24537541659472e-20,7.97539852828962e-20,5.869019934890887e-20,7.766497197406459e-20,9.496682112752294e-27,2.130359236219153e-18,3.338191651525189e-17,1.1171687182308289e-24,1.761706639920548e-20,1.564620033918073e-19,3.628339320598466e-27,2.0832751929920337e-20,6.349480042187362e-20,2.6246094849013123e-27,3.828054031339546e-29,4.888129032388417e-24,1.0720472547435802e-30,8.084537392826573e-31,1.0664555693580031e-30,1.3903592344232915e-32,4.823453460738238e-40,5.924576342924916e-37,5.645976680518588e-44,1.1839592031682355e-31,5.859032174699373e-41,2.4132646401710024e-40,5.305755045627874e-48,2.1609474348702626e-47,1.5674735139763733e-36,5.342259110397211e-40,2.643995307247386e-44,6.94040378582977e-44,3.2622520270676842e-24,1.0980481039838329e-27,2.0311030020853214e-48,8.291895449386706e-48,6.863311755137149e-30,7.890773301122284e-28,9.940688246410754e-44,9.358013281906126e-41,1.359468798621043e-44,3.2120366404420183e-44,6.993864940304596e-40,1.1000555089962475e-30,4.957987464232621e-28,2.2163624199988557e-48,7.88489353288111e-48,1.7530623256100925e-23,8.622135974825967e-25,1.9731656181785515e-34,2.5869393969482087e-34,2.0119282854506753e-34,5.730690414247026e-32,2.67382229758488e-34,8.904931414245362e-32,5.343856473147725e-31,4.132692078440397e-32,8.69697523721552e-35,3.0501080034438623e-32,6.675484227389132e-23
8.724939597333328e-14,0.11224537200263252,0.9,0.0,0.0,0.0,0.0,0.09999999997654696,6.006587044454927e-12,5.983915113036092e-12,4.150206957030724e-12,4.150209266142457e-12,3.594567938833124e-12,3.59462496870796e-12,3.594525291571658e-12,3.5945254522730905e-12,3.2051147306626848e-12,3.2051603813543448e-12,2.901966352926367e-12,2.9019680322372056e-12,2.2556997897336078e-14,1.0674764813961637e-16,4.530004738628392e-17,9.816317002679229e-18,5.1676832006969976e-17,2.5704183534586313e-21,9.343821766625337e-18,4.389517415663804e-18,7.224741539570478e-19,2.2008834530247875e-18,4.5579392258199085e-21,1.6560033884025793e-19,6.9938552418226e-20,1.1098008907869912e-19,8.193093252436134e-20,1.089138512939911e-19,1.9020781484960287e-26,2.1247526271561478e-18,4.522537706521201e-17,2.1133786295082837e-24,2.3835758082774442e-20,2.982345762654569e-19,7.505844170786012e-27,2.9075501475954016e-20,1.2694210646025918e-19,6.288924477726861e-27,7.70140863515645e-29,9.043714458159554e-24,1.1957586906786643e-30,2.098885508268355e-30,1.181036601722162e-30,2.4615416918101712e-32,1.2200771590241749e-39,1.6681813434145513e-36,2.200783707447702e-43,3.1991318721989077e-31,2.0122281700175602e-40,8.50101585150088e-40,2.4900762612897664e-47,1.0410361506449641e-46,6.525750064302489e-36,1.4216855841147946e-39,1.2945655488746542e-43,2.635152823801685e-43,6.0356170399020416e-24,3.1797104760409865e-27,9.807352181256873e-48,4.1060739083632544e-47,1.8742240030098926e-29,2.321145281711253e-27,5.594692017792973e-43,3.3670897491516693e-40,5.83884979513994e-44,1.9878725035182958e-43,1.7234462807962753e-39,2.2620005050982646e-30,1.4357261825882867e-27,1.1273673828058898e-47,4.260249186141673e-47,3.182584863898965e-23,2.2036981211310396e-24,4.466591579799147e-34,6.7158844578604955e-34,5.969891504574112e-34,2.0867805757483297e-31,7.6276904695209135e-34,3.2415784903178166e-31,1.3906602922089548e-30,1.4837471252861601e-31,2.2588893693491194e-34,1.0946966433362587e-31,1.2350546422956425e-22
1.0906233668055298e-13,0.11224537200329066,0.9,0.0,0.0,0.0,0.0,0.09999999997068354,7.508275147864505e-12,7.478796505355454e-12,5.187786419523021e-12,5.1877900488072775e-12,4.493216887751087e-12,4.493305785156077e-12,4.493180625777521e-12,4.493180876515424e-12,4.006415149795247e-12,4.006472891256831e-12,3.627477326226881e-12,3.627479965798902e-12,2.9299151230324325e-14,1.6630501377750183e-16,7.058885665754142e-17,1.5296019760886376e-17,6.633907687888258e-17,4.906981379782426e-21,1.4560471581424324e-17,7.2249184728058e-18,1.1258772582875778e-18,3.4278953724014392e-18,8.698259017811778e-21,2.1222870751420762e-19,8.742328018383176e-20,1.4209205570511108e-19,1.0508241064130912e-19,1.4003894631385713e-19,3.087313882014436e-26,2.1244332136316402e-18,5.706355062085349e-17,3.352057057557895e-24,3.005237164360697e-20,4.718502439464829e-19,1.2373423207398083e-26,3.728668440135059e-20,2.0584542863892954e-19,1.1216080881563307e-26,1.257027563803648e-28,1.409339375121962e-23,1.3278756685301018e-30,4.0070813662155415e-30,1.299654290139016e-30,3.9321941835244616e-32,2.423140923056978e-39,3.452734943179773e-36,5.460157110154648e-43,6.220857323275238e-31,4.6927345308636875e-40,1.9943071785799753e-39,6.833551548131653e-47,2.880183937152919e-46,1.5891498720693436e-35,2.8882756289920004e-39,3.498680219936227e-43,6.254971531790713e-43,9.405684549981514e-24,6.376338650200388e-27,2.722641817476941e-47,1.1490548213067407e-46,3.670407989507291e-29,4.703868709612011e-27,1.5999164380168452e-42,7.709224771611292e-40,1.505768470887275e-43,5.9149965548687056e-43,3.3764140610051744e-39,3.7239987007072465e-30,2.8790910997884762e-27,3.19339303704632e-47,1.231640514743297e-46,4.8869130644658454e-23,4.161577299844588e-24,7.868630990799165e-34,1.2819583978692463e-33,1.2393580614207308e-33,4.783902683749821e-31,1.5476548232822393e-33,7.429593277950477e-31,2.6574022050560588e-30,3.3716931045225435e-31,4.313327639378883e-34,2.487031986286772e-31,1.9246612556546145e-22
1.5268821809499237e-13,0.11224537200460695,0.9,0.0,0.0,0.0,0.0,0.09999999995895668,1.0511652378115958e-11,1.0468517846526463e-11,7.262944636927034e-12,7.2629521551308405e-12,6.290485669235709e-12,6.290667752578229e-12,6.2904906820802094e-12,6.2904911955991084e-12,5.609015987728883e-12,5.609098157475065e-12,5.078498778125423e-12,5.078504246908443e-12,4.276591765005331e-14,3.4035394050201124e-16,1.445119339566061e-16,3.131295458292943e-17,9.870961444406041e-17,1.535804859428067e-20,2.981306184078903e-17,1.5925779817630738e-17,2.305411835351358e-18,7.008099933341534e-18,2.719094277749716e-20,3.053797468057881e-19,1.2239283277675248e-19,2.042509183987446e-19,1.5132977599350535e-19,2.0220307400088465e-19,6.670487379735054e-26,2.12379026217585e-18,8.073990303696395e-17,7.224324480728138e-24,4.2485690635672737e-20,9.852393599573886e-19,2.7260978878516435e-26,5.368950969204392e-20,4.441619386009314e-19,2.7857308206770924e-26,2.7492698725282455e-28,2.885845599849725e-23,1.6423562976093703e-30,1.2544502063988281e-29,1.5538438861632097e-30,7.580928060284198e-32,7.101786158128528e-39,1.0986800404249588e-35,2.6935102368171778e-42,2.004614803841594e-30,2.132173818325866e-39,9.24996576920964e-39,4.891546176421997e-46,2.114970346531579e-45,8.444980565932913e-35,8.788228085960417e-39,2.6431344495903565e-42,3.0473436866639255e-42,1.92596275334411e-23,2.1258104855930874e-26,1.9966998678720955e-46,8.6382439923117e-46,1.202252788772614e-28,1.6301423871659618e-26,1.3811593827567385e-41,3.614949395905593e-39,8.061428834561408e-43,5.637367271479594e-42,9.718492714256247e-39,8.211160634725813e-30,9.59861428224991e-27,2.4573191213534934e-46,1.0085729228284704e-45,9.6048578326315e-23,1.2541985118648296e-23,1.9121576431540764e-33,4.008945092206322e-33,5.0050481967134006e-33,2.4019472557960655e-30,5.874765406919306e-33,3.726185413573853e-30,8.025357646231205e-30,1.6298938709604456e-30,1.3505117561392288e-33,1.2008801520062952e-30,3.941032772319845e-22
2.3993998092387114e-13,0.11224537200723952,0.9,0.0,0.0,0.0,0.0,0.09999999993550297,1.6518410539780507e-11,1.6447758139095726e-11,1.1413258512603327e-11,1.1413278324134975e-11,9.88491800411162e-12,9.885392897048945e-12,9.885108584691336e-12,9.885109919062893e-12,8.814217662397251e-12,8.814349579819032e-12,7.980539892714519e-12,7.980554306235615e-12,6.968872857877163e-14,8.869214291471434e-16,3.767210318236002e-16,8.161932105624945e-17,1.7449847012251543e-16,6.984085954712316e-20,7.774813831324878e-17,4.4282564674905875e-17,6.012542200212558e-18,1.821542359339918e-17,1.2332314551984801e-19,4.916220228858181e-19,1.9233552025215774e-19,3.285312307412897e-19,2.437933628018596e-19,3.264840406661794e-19,1.8221889965961895e-25,2.1237365270803138e-18,1.2809138087182827e-16,2.091508287620481e-23,6.7351854318832e-20,2.612967800329961e-18,7.566526864902772e-26,8.64841964313575e-20,1.2119184707478394e-18,8.594821619814034e-26,7.608264910313211e-28,7.52632179913417e-23,2.5627885197463893e-30,5.707589725171496e-29,2.161204374142618e-30,1.872626497709481e-31,2.961152462451498e-38,4.88623215023886e-35,1.9986352503932102e-41,9.337866287615231e-30,1.5224629354162262e-38,6.706655217758277e-38,5.798913379501326e-45,2.5522588180030454e-44,6.8670419914025245e-34,3.7747796371265944e-38,3.3839481798669146e-41,2.2913520833199767e-41,5.0229344335970994e-23,9.734508791856472e-26,2.4069023427683673e-45,1.0593434662917513e-44,5.691849344616056e-28,8.077128974895238e-26,1.922102419430918e-40,2.6762939570476764e-38,6.348935767175602e-42,8.415168131325281e-41,3.9910315214382036e-38,2.2837043339793084e-29,4.3953955541526864e-26,3.059130386563963e-45,1.308717918825017e-44,2.3045787511217777e-22,5.275769707830747e-23,6.094868368803728e-33,1.8187918019404964e-32,3.3929936758700997e-32,1.9900101188645646e-29,3.6897660228580307e-32,3.0793376304107865e-29,3.453680900683289e-29,1.2499459102084891e-29,6.1433393269961805e-33,9.185578170102671e-30,1.0278173487876717e-21
3.271917437527499e-13,0.11224537200987211,0.9,0.0,0.0,0.0,0.0,0.09999999991204926,2.2525172402550754e-11,2.2426787837855576e-11,1.556356982914947e-11,1.556360644938713e-11,1.3479245185951136e-11,1.3480119251101886e-11,1.3479724280976157e-11,1.3479726727823962e-11,1.201941933586671e-11,1.2019601893240714e-11,1.088257921809673e-11,1.0882605862641611e-11,9.660922749964159e-14,1.6317537573326953e-15,6.932244092505214e-16,1.5017968100231911e-16,2.6136757216320973e-16,1.700893140865893e-19,1.4311290079864465e-16,8.359347089051067e-17,1.1067734229345041e-17,3.344463953556352e-17,2.998277856295642e-19,6.778584669922049e-19,2.622849061883563e-19,4.528079976224088e-19,3.3625382481025913e-19,4.507598703320047e-19,3.4158191050740445e-25,2.123735720344562e-18,1.7544281181817814e-16,4.142139608806757e-23,9.221801040352117e-20,4.841646264671757e-18,1.42697802452577e-25,1.192777876590961e-19,2.270788796819316e-18,1.68905294317398e-25,1.4341602492723806e-27,1.3854262838687129e-22,3.8787426480738196e-30,1.3904815372194538e-28,2.9029112496385786e-30,3.482566318957672e-31,7.235414174838656e-38,1.221607000491524e-34,6.064448398717806e-41,2.2925867679653105e-29,4.688958033625701e-38,2.0754023520260787e-37,2.030164019396793e-44,8.978135598532995e-44,2.1811284759608478e-33,9.319998558495e-38,1.2621698839252225e-40,7.065011867575052e-41,9.24608961108732e-23,2.324757890647303e-25,8.451714303535211e-45,3.737021341412376e-44,1.405496961351074e-27,2.024263166478466e-25,7.289330956499333e-40,8.273433503992928e-38,1.9582169424993498e-41,3.2473274103730714e-40,9.698729771802919e-38,4.3113998600861714e-29,1.049691330474072e-25,1.0805541648836475e-44,4.67240788628115e-44,3.989705535926841e-22,1.2237946576116007e-22,1.2920606093942395e-32,4.422357349533764e-32,1.0011329067339436e-31,6.251602687210798e-29,1.057442227627049e-31,9.660296541839937e-29,8.383525841322065e-29,3.770366167760112e-29,1.4962890335104442e-32,2.766701346285993e-29,1.8919676595406378e-21
