Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506)
5.75808969380648e-06,0.11284587171812617,0.9,0.0,0.0,0.0,0.0,0.09812815706064427,0.0006618355211346278,2.4245250905609654e-06,1.3237189704808945e-05,3.235957720431322e-05,8.485240801199319e-07,3.152765358211958e-05,3.4223811667697697e-06,6.213270127317796e-06,0.00021237486623640981,0.0010832269607432329,4.640706096318317e-06,4.544886220060217e-05,1.0916245589113514e-08,8.089395720564483e-08,2.54171331638139e-08,4.422500700799068e-09,5.128740527126999e-05,0.00019410113704223289,0.002536795428634618,0.00029149393384096266,0.0006962114088346999,6.350744252599418e-10,0.0002183391505744434,2.002853761288525e-11,5.5525580814263005e-08,9.457698046755045e-13,1.4133466703701547e-12,1.0638654165398762e-12,2.210372832163286e-11,1.7649515219052783e-13,6.5057793428744246e-06,0.0003432454776778354,1.9392350218752055e-13,0.0002499664418635541,7.562916075685214e-12,5.136351438452604e-13,0.0002458588172653766,2.051230273269139e-11,5.016970016026385e-15,0.0001510645109863505,1.0745318867801084e-15,8.817639068634675e-05,5.698139206147451e-16,9.176193322840501e-16,3.464960124257445e-16,1.8604385568289625e-14,2.0510151200410688e-14,5.094312055152448e-05
5.84563474364456e-06,0.11285446160406541,0.9,0.0,0.0,0.0,0.0,0.09810114053827527,0.000670874534566108,2.4239514224309807e-06,1.3168687097810455e-05,3.235090070316682e-05,8.483042535835825e-07,3.14043717771545e-05,3.421503932269794e-06,6.212022113501488e-06,0.00021550018627791733,0.0010995815604761107,4.639703000523569e-06,4.544250971302379e-05,1.0913662728056374e-08,8.0874816836247e-08,2.5410548355854893e-08,4.421511065467828e-09,5.0793357776390165e-05,0.00019703487218294299,0.002573594492109481,0.00029590827094192455,0.0007055219282437123,6.349401416278798e-10,0.00022167028337808438,2.0294942795065902e-11,5.4971333989880647e-08,9.451839572696943e-13,1.4126525281733351e-12,1.0593330064547624e-12,2.23914527717165e-11,1.7474145129737645e-13,6.44182869735626e-06,0.00034729207596948555,1.9387289067744137e-13,0.00025373465239534525,7.674228245322794e-12,5.135652157261917e-13,0.0002498990501554839,2.084205758193689e-11,5.092945560414119e-15,0.00015464324879803463,1.0909247787866756e-15,9.039786123721129e-05,5.78426130119347e-16,9.44123330370243e-16,3.570025062429876e-16,1.9142607800681527e-14,2.109758555434779e-14,5.229373938606055e-05
5.9331797934826395e-06,0.11286302731661381,0.9,0.0,0.0,0.0,0.0,0.09807416908886354,0.00067989654626681,2.423378112828353e-06,1.3101966281189702e-05,3.2342198271111094e-05,8.480847155510713e-07,3.128438581763157e-05,3.4206277641042874e-06,6.210780441260907e-06,0.00021862299480770547,0.001115894630945824,4.638702082533861e-06,4.543559061187097e-05,1.0911081480955533e-08,8.085568843059779e-08,2.540397219041038e-08,4.420521686522577e-09,5.031190993623027e-05,0.00019996779794004895,0.00261027082561077,0.00030032133211070454,0.0007147670073013149,6.348058203767278e-10,0.00022500053456752717,2.0560656556911285e-11,5.4431136731444326e-08,9.445982038064523e-13,1.4119419363480105e-12,1.0549154416336048e-12,2.2676909782658946e-11,1.730322901879162e-13,6.37953657839774e-06,0.00035130039991710245,1.9382213958260392e-13,0.00025748767135302605,7.785006656957194e-12,5.134889070074265e-13,0.0002539219057024012,2.11701421480849e-11,5.168899150977147e-15,0.00015824453287150987,1.1073133412589457e-15,9.26299074394254e-05,5.870359658432557e-16,9.709413886481708e-16,3.676297620313639e-16,1.9687870223895125e-14,2.1691163413072898e-14,5.36550568749835e-05
6.020724843320719e-06,0.11287156936696971,0.9,0.0,0.0,0.0,0.0,0.09804724172660928,0.0006889016557419708,2.422805152826646e-06,1.3036954302270827e-05,3.23334753511771e-05,8.47865459550458e-07,3.116756419122768e-05,3.419752639262555e-06,6.209545030796676e-06,0.00022174333228122513,0.0011321670919735144,4.637703300118944e-06,4.542816090217662e-05,1.090850180762763e-08,8.083657169198532e-08,2.539740447392295e-08,4.419532530020417e-09,4.9842549223209245e-05,0.00020289991569239133,0.002646827817865703,0.00030473311983143455,0.0007239479559892335,6.346714578208886e-10,0.00022832990541892185,2.0825682712603592e-11,5.390441950974858e-08,9.440126986494173e-13,1.4112166390003384e-12,1.0506081445681584e-12,2.2960143300604833e-11,1.7136586264912494e-13,6.31883534574011e-06,0.0003552714090680362,1.9377128135851553e-13,0.0002612255170545335,7.895252459425165e-12,5.134068502544392e-13,0.0002579271590058777,2.1496539581618876e-11,5.244830830216308e-15,0.00016186834617357997,1.1236975801073475e-15,9.487235498036868e-05,5.956434317422767e-16,9.980719790743594e-16,3.7837659054172663e-16,2.0240149534620782e-14,2.2290835087500546e-14,5.50270112359763e-05
6.108269893158799e-06,0.11288008824625931,0.9,0.0,0.0,0.0,0.0,0.09802035750536135,0.0006978899611331098,2.422232532985782e-06,1.2973581458416784e-05,3.232473660870182e-05,8.47646479214811e-07,3.1053779855657484e-05,3.418878534994599e-06,6.208315805158319e-06,0.00022486123725510592,0.0011483998299922935,4.6367066127224554e-06,4.5420271192699355e-05,1.090592366553352e-08,8.08174662987669e-08,2.539084501409551e-08,4.418543728985635e-09,4.938478891760534e-05,0.00020583122678911013,0.0026832687207387707,0.00030914363653631054,0.0007330660302561622,6.345370825462419e-10,0.00023165839718052036,2.109002497832231e-11,5.3390635531656235e-08,9.434276065907025e-13,1.4104782226010488e-12,1.0464066311784724e-12,2.3241195699513034e-11,1.6974042483092947e-13,6.259660590813655e-06,0.00035920602397334283,1.9372034381300293e-13,0.00026494820909129824,8.004966806645258e-12,5.133196170525942e-13,0.00026191459460899564,2.1821233840279066e-11,5.320740639706678e-15,0.0001655146710224366,1.1400775011207584e-15,9.712503686380998e-05,6.042485316928806e-16,1.0255136792865849e-15,3.8924188354317866e-16,2.079942558219016e-14,2.2896545748779822e-14,5.640954227604566e-05
6.195814942996878e-06,0.1128885844267634,0.9,0.0,0.0,0.0,0.0,0.09799351551659363,0.0007068615593734199,2.421660243618549e-06,1.291178127095225e-05,3.2315986039342785e-05,8.474277684361045e-07,3.0942910517498525e-05,3.4180054289744203e-06,6.207092690106391e-06,0.00022797674650364906,0.0011645936994243702,4.6357119813838614e-06,4.541196721734756e-05,1.0903347011104643e-08,8.079837193265791e-08,2.5384293628985982e-08,4.4175551646462335e-09,4.893816707557289e-05,0.0002087617325511403,0.0027195966551208013,0.00031355288460786616,0.0007421224342528244,6.344026718937706e-10,0.0002349860110735073,2.1353687204429066e-11,5.2889273291195755e-08,9.428429627508003e-13,1.4097280637499131e-12,1.04230673413665e-12,2.3520107558941114e-11,1.6815436632494206e-13,6.201951051853153e-06,0.0003631051281639238,1.9366935069618702e-13,0.00026865576819578196,8.11415102097334e-12,5.132277238736831e-13,0.00026588400595745315,2.214420979915485e-11,5.3966286202452534e-15,0.00016918348895842916,1.156453109981513e-15,9.938779287582831e-05,6.128512694879463e-16,1.053264572080094e-15,4.002241929489339e-16,2.136567210962803e-14,2.3508244683632912e-14,5.780259122595863e-05
6.2746054878511505e-06,0.11289621195737681,0.9,0.0,0.0,0.0,0.0,0.09796939311339817,0.0007149217923924997,2.4211454577064814e-06,1.2857453322921968e-05,3.2308103247772226e-05,8.472311543036677e-07,3.084552329206397e-05,3.4172204690342016e-06,6.205997051832514e-06,0.0002307786855240862,0.0011791356307267677,4.634818540133614e-06,4.5404173673265914e-05,1.0901029257899699e-08,8.07811961659688e-08,2.5378404140158096e-08,4.416665588711081e-09,4.854536810071446e-05,0.0002113985002455634,0.002752197686516459,0.00031752012512151087,0.000750221425054111,6.34281661054166e-10,0.00023798011398763424,2.159040479958541e-11,5.244826679559932e-08,9.423172509104332e-13,1.4090439498187833e-12,1.0387003371507553e-12,2.3769330091502338e-11,1.6675931192323355e-13,6.151217043446246e-06,0.0003665846621611552,1.9362342623026197e-13,0.0002719796506975572,8.21196456120175e-12,5.131414223123234e-13,0.00026944090151488924,2.2433406912057078e-11,5.4649091720388655e-15,0.00017250464075095783,1.1711874756664112e-15,0.00010143275935567674,6.205917169351244e-16,1.078503591708761e-15,4.1020740811006946e-16,2.1881234515445145e-14,2.406385673818671e-14,5.906528056207828e-05
6.353396032705423e-06,0.1129038217890166,0.9,0.0,0.0,0.0,0.0,0.097945303598417,0.0007229686393673894,2.420630924598134e-06,1.2804303858838701e-05,3.230021578457105e-05,8.470347494628465e-07,3.0750319860286724e-05,3.416436284548284e-06,6.2049062545207505e-06,0.00023357873694767201,0.001193647326257094,4.633926707654916e-06,4.5396105413648016e-05,1.0898712642665288e-08,8.076402883039672e-08,2.5372520919981298e-08,4.4157762793502494e-09,4.816093214819938e-05,0.00021403461759183438,0.002784711742596948,0.0003214863416043282,0.0007582722076839878,6.341606422244536e-10,0.00024097350764974907,2.1826577050275448e-11,5.201658655207985e-08,9.417921219467635e-13,1.4083522594506377e-12,1.0351699872668743e-12,2.4016877423970245e-11,1.6539380845400706e-13,6.101582241235655e-06,0.0003700367153907232,1.9357748596555824e-13,0.0002752913096464701,8.309350506888495e-12,5.130520332443168e-13,0.0002729828979654973,2.2721190067655227e-11,5.53317210333337e-15,0.00017584398163020986,1.1859183569900147e-15,0.0001034856530932695,6.283302567127118e-16,1.1039912561694879e-15,4.2028393502668236e-16,2.2402411948385105e-14,2.4624246543836167e-14,6.033640174701012e-05
6.432186577559695e-06,0.1129114142297649,0.9,0.0,0.0,0.0,0.0,0.09792124638012416,0.0007310021687822952,2.4201166374363376e-06,1.2752290809948467e-05,3.229232550311907e-05,8.468385498809149e-07,3.065722132910946e-05,3.415652860506768e-06,6.20382024916999e-06,0.00023637692429111278,0.001208129347701507,4.633036458563305e-06,4.538778738625894e-05,1.0896397134595181e-08,8.074686970147406e-08,2.5366643848260073e-08,4.4148871341377726e-09,4.778456952180995e-05,0.00021667008549831047,0.0028171408494758288,0.0003254515356977483,0.000766275561337121,6.34039592071162e-10,0.00024396619289707638,2.206220684496372e-11,5.1593910616805034e-08,9.412674781402567e-13,1.4076536742630201e-12,1.0317130894841559e-12,2.426277620094603e-11,1.640568548787136e-13,6.053008074634927e-06,0.00037346186232104634,1.9353154082338495e-13,0.0002785907620959588,8.406310014152158e-12,5.129598382985888e-13,0.00027650986141569917,2.300754990603571e-11,5.601417442251072e-15,0.00017920149628945512,1.2006457578745956e-15,0.00010554636965442881,6.360668914329255e-16,1.1297256255060303e-15,4.3045236637873026e-16,2.292918267580515e-14,2.5189371223245905e-14,6.161591439017555e-05
6.503098067928539e-06,0.1129182328036268,0.9,0.0,0.0,0.0,0.0,0.09789962202471197,0.0007382210148462368,2.4196539837952864e-06,1.270641746556838e-05,3.2285223173219895e-05,8.466621425248906e-07,3.057516977201754e-05,3.414948417019082e-06,6.202846902164551e-06,0.00023889371780512543,0.0012211382455926038,4.6322365678937185e-06,4.538010648055537e-05,1.0894314099276206e-08,8.073143332154136e-08,2.5361359644722572e-08,4.414086987812917e-09,4.745251729520782e-05,0.00021904145208095926,0.0028462560308697535,0.00032901933757300986,0.0007734386489411663,6.339306132489347e-10,0.00024665900460432846,2.2273811902349e-11,5.122094989171556e-08,9.407958088865273e-13,1.407019676921434e-12,1.0286624672507656e-12,2.4482696231703046e-11,1.628772052575181e-13,6.010167720130403e-06,0.0003765219484600039,1.9349019395623616e-13,0.0002815498472370441,8.493209652072075e-12,5.128746769210424e-13,0.0002796711684827605,2.3264048914784196e-11,5.662823228656783e-15,0.00018223878490913098,1.2138974460692437e-15,0.00010740761952021715,6.430282359818119e-16,1.1530970493458222e-15,4.396821174212848e-16,2.340804637320157e-14,2.5702010654788098e-14,6.277461759745871e-05
6.574009558297383e-06,0.112925037742496,0.9,0.0,0.0,0.0,0.0,0.09787802296347287,0.0007454291777038497,2.4191915193618003e-06,1.2661404041518172e-05,3.2278120883016065e-05,8.464858954755572e-07,3.049470896035505e-05,3.4142445674309037e-06,6.201877364448103e-06,0.00024140903559168695,0.0012341239330216584,4.631437922594077e-06,4.5372256957907716e-05,1.0892231915667211e-08,8.071600325318125e-08,2.5356080242897763e-08,4.41328700118318e-09,4.7126588104152456e-05,0.0002214122939800585,0.002875305364565841,0.0003325863137775485,0.0007805644560328477,6.338216188739338e-10,0.00024935124374956847,2.248498144324192e-11,5.08548193164114e-08,9.403246621657575e-13,1.4063811768432825e-12,1.0256673040784547e-12,2.4701319153714335e-11,1.6171920157531265e-13,5.968131001196928e-06,0.0003795610811306131,1.934488569216818e-13,0.0002844990724300327,8.579765245714555e-12,5.127876232420938e-13,0.00028282010320720573,2.351938078861378e-11,5.72421480743802e-15,0.0001852907693620641,1.2271463209739041e-15,0.00010927505264452065,6.499880413613785e-16,1.1766671098457585e-15,4.489853088147276e-16,2.3891418259790305e-14,2.6218435848898337e-14,6.394005711504463e-05
6.644921048666228e-06,0.11293182925026747,0.9,0.0,0.0,0.0,0.0,0.09785644880542653,0.00075262670597594,2.418729239669224e-06,1.2617223668634545e-05,3.227101952133064e-05,8.463098060676857e-07,3.0415788001888692e-05,3.413541301793566e-06,6.200911603225411e-06,0.00024392289296702672,0.001247086783947057,4.630640505882278e-06,4.536425282463139e-05,1.0890150563670984e-08,8.070057934884157e-08,2.5350805563259824e-08,4.412487136430208e-09,4.680659749215538e-05,0.00022378261182551262,0.0029042901845627556,0.0003361524654514559,0.0007876534939968335,6.337126020515262e-10,0.0002520429109115049,2.2695717366487546e-11,5.049531435108612e-08,9.398540415355963e-13,1.4057385949758298e-12,1.0227258553790964e-12,2.4918662267273416e-11,1.6058219873357612e-13,5.926873327121976e-06,0.0003825796395581109,1.9340753495860434e-13,0.00028743845105838964,8.665977528922818e-12,5.126988353730403e-13,0.00028595657753102574,2.3773539283579518e-11,5.7855921981313374e-15,0.00018835743723352423,1.2403923853049849e-15,0.00011114859970689397,6.569463093871408e-16,1.2004349597533445e-15,4.583612801278147e-16,2.4379285699026636e-14,2.6738621904090878e-14,6.511220474850405e-05
6.708741389998188e-06,0.11293793028745075,0.9,0.0,0.0,0.0,0.0,0.09783705304163731,0.0007590954287022845,2.4183133423640816e-06,1.2578152277676e-05,3.226462973349589e-05,8.461514582448981e-07,3.03460352630394e-05,3.412908854034247e-06,6.200045620605039e-06,0.00024618412819210937,0.001258734125285366,4.629923867815281e-06,4.535692759416604e-05,1.0888278041987692e-08,8.06867029872778e-08,2.534606232500221e-08,4.411767356429606e-09,4.6523537138486726e-05,0.00022591545033344204,0.002930322432486841,0.00033936129791301364,0.0007940026000077164,6.33614467394131e-10,0.00025446492278227413,2.2885010488336508e-11,5.017726207454101e-08,9.394309467010859e-13,1.4051571086109592e-12,1.0201230742594058e-12,2.5113190697561993e-11,1.5957633562315566e-13,5.890387999959929e-06,0.0003852790553899171,1.933703618702985e-13,0.00029007548427503456,8.74327564701278e-12,5.126175641322672e-13,0.000288768680249753,2.4001273696644383e-11,5.840819734850409e-15,0.00019112998207371416,1.252311442373871e-15,0.00011283996375713299,6.632074376523154e-16,1.2219945081602428e-15,4.668613845295531e-16,2.4822200409345913e-14,2.7209984288831277e-14,6.617285003099666e-05
6.7725617313301476e-06,0.11294402074623122,0.9,0.0,0.0,0.0,0.0,0.09781767687317394,0.0007655556113254339,2.4178975882662783e-06,1.253971673679028e-05,3.225824182535348e-05,8.459932341878818e-07,3.0277455887206774e-05,3.4122768646740107e-06,6.199182648330289e-06,0.00024844420291659846,0.0012703635218199707,4.629208200167783e-06,4.534949628444884e-05,1.0886406164948282e-08,8.067283140357088e-08,2.534132279409627e-08,4.411047674812651e-09,4.6245019888341884e-05,0.00022804786530626465,0.002956304386502798,0.0003425694642223595,0.0008003226741366756,6.335163158691579e-10,0.00025688647221660686,2.3073955220845998e-11,4.986427895024932e-08,9.390083045745538e-13,1.4045729036007275e-12,1.017561233531964e-12,2.5306707935462836e-11,1.5858653872273739e-13,5.854498082837772e-06,0.0003879623646993896,1.933332076263078e-13,0.0002927045629144245,8.820296789952765e-12,5.125351044155745e-13,0.00029157056064933094,2.422804853635145e-11,5.896035808642013e-15,0.00019391440053802416,1.2642282269672116e-15,0.00011453617767394968,6.694673233973206e-16,1.243713114904807e-15,4.754195263568006e-16,2.5268738724407428e-14,2.7684354487674216e-14,6.723888623953495e-05
6.8363820726621075e-06,0.11295010076325653,0.9,0.0,0.0,0.0,0.0,0.09779832003823877,0.0007720072884272887,2.417481974543441e-06,1.2501899676250709e-05,3.225185623606456e-05,8.45835132132329e-07,3.021001682498686e-05,3.4116453271212793e-06,6.198322664189843e-06,0.0002507031272702225,0.0012819752253397803,4.628493491700978e-06,4.534196696876342e-05,1.0884534919807712e-08,8.065896450411549e-08,2.533658691788793e-08,4.4103280686477105e-09,4.597092648246831e-05,0.00023017985718383043,0.0029822369361749202,0.00034577696517654253,0.00080661405642747,6.334181434156867e-10,0.0002593075596174764,2.3262552906123653e-11,4.955623272493326e-08,9.385861169834996e-13,1.403986223197322e-12,1.0150391969839935e-12,2.5499225501490325e-11,1.5761239057077228e-13,5.819187678568203e-06,0.00039062982112342373,1.9329607479864276e-13,0.0002953256972164653,8.897041496331323e-12,5.124515473375851e-13,0.0002943621601530417,2.4453859712886122e-11,5.951240433168745e-15,0.0001967106828045917,1.2761427409827986e-15,0.0001162371948034276,6.757259678916767e-16,1.265590208856187e-15,4.84035253517122e-16,2.5718891755407492e-14,2.8161714993037167e-14,6.83102934888e-05
6.9002024139940675e-06,0.1129561704717036,0.9,0.0,0.0,0.0,0.0,0.09777898228181514,0.0007784504943087337,2.4170664984998218e-06,1.2464684370275265e-05,3.224547335212169e-05,8.456771503587727e-07,3.014368622584029e-05,3.411014234987698e-06,6.1974656464687324e-06,0.00025296091108324725,0.0012935694815017307,4.627779731466326e-06,4.53343471411714e-05,1.0882664294426481e-08,8.06451021985264e-08,2.5331854644789456e-08,4.409608544112783e-09,4.570114203657808e-05,0.00023231142640018027,0.0030081209468508737,0.00034898380156236274,0.0008128770773848917,6.33319952068262e-10,0.0002617281853822269,2.3450804856845512e-11,4.925299535103669e-08,9.381643959414888e-13,1.4033972983969198e-12,1.0125558533990062e-12,2.569075461839978e-11,1.5665348365852163e-13,5.7844414760838556e-06,0.00039328167164160685,1.9325896564895493e-13,0.00029793889755235365,8.973510293510367e-12,5.123669774705496e-13,0.00029714342185368603,2.4678703262317325e-11,6.006433621911173e-15,0.00019951881882503746,1.2880549862929326e-15,0.0001179429696227704,6.819833723892513e-16,1.2876252755147511e-15,4.92708152604897e-16,2.6172651361300604e-14,2.864204785146255e-14,6.938705208139069e-05
6.9640227553260274e-06,0.11296223000134673,0.9,0.0,0.0,0.0,0.0,0.09775966335542084,0.0007848852629853575,2.416651157573929e-06,1.2428054711131442e-05,3.223909351275621e-05,8.455192871977235e-07,3.0078433398586875e-05,3.4103835820840747e-06,6.1966115739307855e-06,0.00025521756389859857,0.001305146530030488,4.627066908794816e-06,4.532664375731298e-05,1.0880794277267947e-08,8.063124440049544e-08,2.5327125924590168e-08,4.408889116387412e-09,4.54355558491437e-05,0.00023444257338370235,0.0030339572605428723,0.00035218997415660134,0.0008191120583362838,6.332217453372281e-10,0.0002641483499027362,2.3638712374235733e-11,4.895444296415124e-08,9.377431528358046e-13,1.402806343443247e-12,1.0101101295980913e-12,2.588130621845435e-11,1.5570942398197813e-13,5.750244725662608e-06,0.00039591815681975205,1.932218821561472e-13,0.0003005441744156711,9.049703711390567e-12,5.122814733022967e-13,0.00029991429046850404,2.4902575360133116e-11,6.061615388177548e-15,0.00020233879833272598,1.2999649647459505e-15,0.00011965345769931903,6.88239538128203e-16,1.309817803888168e-15,5.014378128853037e-16,2.6630009549866388e-14,2.912533490310758e-14,7.0469142497821e-05
7.027843096657987e-06,0.11296827947869446,0.9,0.0,0.0,0.0,0.0,0.0977403630168692,0.0007913116281842898,2.4162359493354993e-06,1.2391995184436697e-05,3.2232717015104116e-05,8.453615410444318e-07,3.0014228773541287e-05,3.4097533624160647e-06,6.195760425801731e-06,0.0002574730949835561,0.0013167066049112823,4.6263550132866415e-06,4.531886327338883e-05,1.0878924857400258e-08,8.061739103020364e-08,2.5322400709489363e-08,4.408169755285803e-09,4.5174061217092354e-05,0.00023657329855730972,0.003059746696775735,0.0003553954837262464,0.0008253193117797783,6.331235175335688e-10,0.0002665680535655792,2.382627677364365e-11,4.866045743700345e-08,9.373223821397546e-13,1.402213549491387e-12,1.007701014922221e-12,2.607089090960482e-11,1.5477983989832588e-13,5.716583215286318e-06,0.0003985395110445365,1.9318482604101748e-13,0.0003031415384139527,9.125622300605754e-12,5.121951076745049e-13,0.00030267471229584493,2.5125472332047564e-11,6.1167857451216626e-15,0.00020517061084987623,1.3118726781682542e-15,0.0001213686156504038,6.944944663303955e-16,1.3321672219664977e-15,5.102237803558332e-16,2.709095734621327e-14,2.961155913774353e-14,7.155654538651232e-05
7.091663437989947e-06,0.11297431902710312,0.9,0.0,0.0,0.0,0.0,0.09772108103004393,0.0007977296233409475,2.4158208714865783e-06,1.235649084487751e-05,3.2226344118811496e-05,8.452039103334132e-07,2.995104386380098e-05,3.4091235701765266e-06,6.194912181753087e-06,0.0002597275133408535,0.0013282499345757667,4.625644034801263e-06,4.531101168227902e-05,1.087705602447617e-08,8.060354201076794e-08,2.5317678952572818e-08,4.407450462710153e-09,4.491655526220086e-05,0.00023870360233852313,0.003085490053402679,0.00035860033102871094,0.0008314991417202294,6.33025269870965e-10,0.00026898729675216266,2.4013499336848948e-11,4.837092427501706e-08,9.36902091288796e-13,1.4016191003594675e-12,1.0053275167512042e-12,2.6259519035610172e-11,1.5386436701834157e-13,5.683443247695222e-06,0.0004011459627478463,1.93147798805982e-13,0.0003057310002610145,9.201266596737148e-12,5.121079481969483e-13,0.0003054246351746385,2.534739061433285e-11,6.1719447057256075e-15,0.00020801424569470996,1.3237781283624483e-15,0.0001230884011054486,7.007481582032534e-16,1.3546730260300668e-15,5.190656475660234e-16,2.755548663821966e-14,3.0100703085193985e-14,7.264924155437221e-05
7.155483779321907e-06,0.11298034876689171,0.9,0.0,0.0,0.0,0.0,0.09770181716468376,0.0008041392815953057,2.4154059218570245e-06,1.2321527292206352e-05,3.221997504999863e-05,8.450463935394622e-07,2.988885122511534e-05,3.4084941997410982e-06,6.1940668218867405e-06,0.0002619808277191366,0.0013397767420807157,4.624933963447934e-06,4.5303094546509087e-05,1.0875187768717849e-08,8.058969726846512e-08,2.5312960607848307e-08,4.406731264748652e-09,4.4662938762439326e-05,0.0002408334851396058,0.0031111881073882714,0.00036180451681204137,0.000837651843992684,6.329270080245458e-10,0.00027140607983887127,2.4200381326430128e-11,4.8085732102631804e-08,9.364822922897798e-13,1.4010231687525506e-12,1.002988669031459e-12,2.644720069459844e-11,1.5296264994009792e-13,5.6508116180698656e-06,0.00040373773462032235,1.9311080175485466e-13,0.0003083125707701102,9.276637131764128e-12,5.120200576168852e-13,0.0003081640084469491,2.5568326767562053e-11,6.2270922828061995e-15,0.00021086969198901514,1.3356813171085832e-15,0.0001248127726707923,7.07000614939858e-16,1.3773347349311216e-15,5.279630232820364e-16,2.8023589782388113e-14,3.059274870201454e-14,7.374721195815312e-05
7.219304120653867e-06,0.11298636881544295,0.9,0.0,0.0,0.0,0.0,0.09768257119617382,0.0008105406357881195,2.414991098395597e-06,1.2287090647842073e-05,3.221361000472725e-05,8.448889892021592e-07,2.9827624415412457e-05,3.407865245664977e-06,6.193224326720216e-06,0.0002642330466228459,0.0013512872452797595,4.624224789576613e-06,4.529511702855618e-05,1.0873320080902192e-08,8.057585673640606e-08,2.5308245631888623e-08,4.406012125796681e-09,4.4413115987505356e-05,0.0002429629473677452,0.0031368416155587837,0.0003650080418151163,0.0008437777065731002,6.328287250065056e-10,0.0002738244031972233,2.438692402934129e-11,4.780477507516524e-08,9.360629740541992e-13,1.4004259041770014e-12,1.0006835734554028e-12,2.6633945682085545e-11,1.5207435696350176e-13,5.618675592497379e-06,0.0004063150438148831,1.9307383600276358e-13,0.0003108862608477754,9.351734465657358e-12,5.11931494157178e-13,0.0003108927829231212,2.5788277500941955e-11,6.282228489040801e-15,0.0002137369386657063,1.3475822461670855e-15,0.00012654168989669016,7.132518377177239e-16,1.4001517775437149e-15,5.369154529940148e-16,2.849525774949635e-14,3.108767942380763e-14,7.485043769637345e-05
7.283124461985827e-06,0.11299237928731008,0.9,0.0,0.0,0.0,0.0,0.0976633429053512,0.0008169337184575841,2.4145763991695656e-06,1.2253167532419044e-05,3.220724915214986e-05,8.447316958955125e-07,2.97673379552705e-05,3.4072367026732897e-06,6.192384677172556e-06,0.00026648417832162596,0.001362781656988491,4.623516503769282e-06,4.528708391912276e-05,1.0871452952327883e-08,8.056202035017795e-08,2.5303533982032777e-08,4.405293042242103e-09,4.416699454648919e-05,0.00024509198942511076,0.003162451315320917,0.0003682109067678411,0.0008498770098762755,6.32730420988242e-10,0.0002762422671939885,2.4573128696263572e-11,4.7527950600646387e-08,9.356441401846098e-13,1.399827452516768e-12,9.984113440501211e-13,2.681976355728686e-11,1.511991616519048e-13,5.5870228873834016e-06,0.0004088781021413393,1.9303690251052343e-13,0.00031345208148818326,9.426559140762413e-12,5.118423118438744e-13,0.0003136109108488794,2.6007239621903893e-11,6.337353336944878e-15,0.0002166159744759114,1.3594809172761954e-15,0.00012827511324578725,7.195018277009703e-16,1.4231236589070919e-15,5.459225339580066e-16,2.8970482428906334e-14,3.158547827392471e-14,7.59589000015357e-05
7.346944803317787e-06,0.11299838029431632,0.9,0.0,0.0,0.0,0.0,0.09764413207831743,0.0008233185618365065,2.4141618223614056e-06,1.2219745044327418e-05,3.2200892637404724e-05,8.445745122225715e-07,2.9707967289695856e-05,3.40660856565465e-06,6.19154785455079e-06,0.0002687342308593065,0.0013742601851433002,4.622809096831611e-06,4.527899966363869e-05,1.0869586374800114e-08,8.054818804715567e-08,2.5298825615988e-08,4.40457405519879e-09,4.3924485241933265e-05,0.00024722061170896124,0.00318801792535041,0.0003714131123913343,0.0008559500270414481,6.326321046993714e-10,0.0002786596721913183,2.4758996547911257e-11,4.7255158085951774e-08,9.352258058345466e-13,1.3992279543695292e-12,9.961711070503318e-13,2.7004663678929533e-11,1.5033674126405193e-13,5.555841649812506e-06,0.00041142711625276936,1.930000020999469e-13,0.0003160100437679322,9.501111687640655e-12,5.117525608030202e-13,0.0003163183458741237,2.6225210046897687e-11,6.392466838873003e-15,0.00021950678799551683,1.3713773321526976e-15,0.00013001300406281674,7.257505860407238e-16,1.4462499336653248e-15,5.54983898785026e-16,2.944925662199698e-14,3.208612721131187e-14,7.707258023257303e-05
