Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640)
1.6776111669503044e-05,0.11378365799019223,0.9,0.0,0.0,0.0,0.0,0.09493843778722223,0.0015881983758920266,2.3552182546613763e-06,9.904393725649586e-06,3.1306760959397445e-05,8.223527022152627e-07,2.5331052501916767e-05,3.317724794098329e-06,6.088774618776722e-06,0.0005911887751065055,0.002953700417918387,4.526162636993358e-06,4.4045700357496555e-05,1.0604200463200683e-08,7.858154321453692e-08,2.463318159754648e-08,4.301969198166395e-09,2.7563337123421403e-05,0.0005572931059111189,0.006639178290471339,0.0008375999443490953,0.0012960837539162753,6.185298428627474e-10,0.0006309722612985793,4.611669110271861e-11,2.863168907834101e-08,8.779604765467676e-13,1.3142664680651989e-12,8.201673923780986e-13,3.9483140430424226e-11,9.150809632136768e-14,3.4570679140993474e-06,0.0006937501232342945,1.8786807787992337e-13,0.0006077869775112454,1.7644655635652482e-11,4.980561722376311e-13,0.0005209757630969987,4.17061761932332e-11,1.441606767377772e-14,0.0007332125120516584,3.1051744084494698e-15,0.00038476804072188367,1.6359991054854464e-15,5.954838622547585e-15,2.2783513014988635e-15,1.2722804127888017e-13,1.0881121528586412e-13,0.00028079510696889893,7.405093002630917e-15,5.1678470030719775e-14,6.325318561691881e-15,4.41826690725373e-14,6.638072618306586e-11,5.376714329471895e-15,0.0001269109939095999,4.8676157900218207e-14,0.00016495235110568188,1.0088538984508221e-11,2.8326211103763404e-15,1.977080504009943e-14,7.0439203894116475e-12,1.062839926545946e-09,3.187114838250715e-11,2.5397811691391232e-11,1.148582962202761e-13
1.706332599321048e-05,0.11380622284476974,0.9,0.0,0.0,0.0,0.0,0.09485849152817281,0.0016081381922270687,2.3534521775252947e-06,9.868236856607465e-06,3.128037504948828e-05,8.216928226726067e-07,2.5270963100267672e-05,3.3150827078750645e-06,6.086155376543264e-06,0.0006007489540675018,0.002999836929394674,4.523355992364608e-06,4.4008992528657145e-05,1.0596248914503787e-08,7.852261828109961e-08,2.4613415217262763e-08,4.298879653153409e-09,2.7321142571813023e-05,0.0005666018824171116,0.006741275616314222,0.0008515870256246953,0.0013049448899615894,6.181027193861887e-10,0.0006415546616084057,4.664711323627117e-11,2.8350568990964837e-08,8.763080370951018e-13,1.3118052031181055e-12,8.173707129806887e-13,3.971173005322015e-11,9.062148155828724e-14,3.4261276655918575e-06,0.0007010092135858725,1.8771794268556376e-13,0.0006145499476918616,1.782243326487578e-11,4.97648318721046e-13,0.0005236933732476087,4.188012290962433e-11,1.4656801234626967e-14,0.0007515698641256787,3.157252587242682e-15,0.00039327172007920866,1.6633259854716728e-15,6.1225691662553315e-15,2.339222698692225e-15,1.3095067441262593e-13,1.1136251856552305e-13,0.00028800909782195056,7.622306632101189e-15,5.3190796151517316e-14,6.47409081061919e-15,4.521882539678607e-14,6.83229957407746e-11,5.488094818958983e-15,0.00013163483028812574,5.002975374583658e-14,0.00017036166359341915,1.0257007499817251e-11,2.9115990067040445e-15,2.0320686391232797e-14,7.1615473609169625e-12,1.0805883727088786e-09,3.261843333606119e-11,2.6104078899783994e-11,1.1736219053065024e-13
1.7350540316917915e-05,0.11382871448094303,0.9,0.0,0.0,0.0,0.0,0.09477867112519194,0.0016278961939137533,2.351687924741321e-06,9.83299496563845e-06,3.125403157304433e-05,8.2103384844048e-07,2.5212350514260725e-05,3.3124441483554844e-06,6.083560028744674e-06,0.0006102943659752918,0.003045876181236624,4.520555930606657e-06,4.397234250374304e-05,1.0588305579298258e-08,7.846375421701544e-08,2.4593675955238737e-08,4.295792668093359e-09,2.7085894151769864e-05,0.0005759028139344192,0.0068432031669797225,0.0008655618709019473,0.0013135392974850826,6.17675857032298e-10,0.0006521284321125365,4.71711749245787e-11,2.807724027196017e-08,8.74660410099804e-13,1.3093510601972539e-12,8.146277397525385e-13,3.9931744754624126e-11,8.975945589882743e-14,3.3960733883190625e-06,0.0007082081566678223,1.8756809732734755e-13,0.0006212042465013536,1.799669707781235e-11,4.972410490042659e-13,0.0005262447224499108,4.20404351068256e-11,1.4897324203477258e-14,0.0007700414382280069,3.209288301848039e-15,0.0004017892753108206,1.690629836886089e-15,6.291668286196351e-15,2.4003666002606028e-15,1.3470829567889581e-13,1.1391297733325903e-13,0.000295256852892866,7.841576904826926e-15,5.471736792075218e-14,6.622825838747863e-15,4.625466518360083e-14,7.028352022849386e-11,5.598363031651405e-15,0.00013642096516886697,5.1391211346807196e-14,0.00017585241932418193,1.0425328637668515e-11,2.9910415169014355e-15,2.087377362335999e-14,7.279071431485575e-12,1.0983212924010486e-09,3.336547093075489e-11,2.6814448145832883e-11,1.1984561309163682e-13
1.763775464062535e-05,0.11385113455535462,0.9,0.0,0.0,0.0,0.0,0.09469897471857582,0.0016474749716352626,2.34992547593916e-06,9.798626028048631e-06,3.122772986501636e-05,8.20375766947462e-07,2.515514614263078e-05,3.3098090675384165e-06,6.0809881527179884e-06,0.0006198250722066416,0.0030918199889228217,4.517762296182098e-06,4.393574937106629e-05,1.0580370365877572e-08,7.840495034281141e-08,2.4573963434942882e-08,4.292708215871327e-09,2.685727515540349e-05,0.0005851959129075423,0.006944965459830692,0.0008795245015157588,0.0013218745583010764,6.172492540619144e-10,0.0006626935852684231,4.768896989621005e-11,2.7811349812017077e-08,8.730175351535737e-13,1.3069039496105707e-12,8.119360664341844e-13,4.014344043328847e-11,8.892090244783705e-14,3.366864464775788e-06,0.0007153487308915483,1.8741853604223524e-13,0.0006277515363638238,1.8167505703496895e-11,4.968343515121387e-13,0.0005286352057778291,4.2187584651236776e-11,1.5137636947365763e-14,0.0007886244510482995,3.2612816133435626e-15,0.0004103198787604619,1.7179106962043784e-15,6.4621101930475436e-15,2.4617693931968626e-15,1.3850031282031895e-13,1.1646211462938443e-13,0.00030253669131204966,8.062869367667154e-15,5.6257945518467264e-14,6.771495715255937e-15,4.7289994939566484e-14,7.226199063808382e-11,5.707498562341619e-15,0.0001412678551450307,5.276021019232963e-14,0.00018142309408165314,1.0593502655032299e-11,3.070929945549648e-15,2.1429936774971503e-14,7.396492780538194e-12,1.1160387126947847e-09,3.4112121463442655e-11,2.7528752196241215e-11,1.2230797179758707e-13
1.7924968964332785e-05,0.11387348467342959,0.9,0.0,0.0,0.0,0.0,0.09461940052956205,0.001666877097053033,2.3481648108329627e-06,9.765090529604564e-06,3.120146929000001e-05,8.197185660266755e-07,2.5099285467634474e-05,3.3071774192583156e-06,6.078439338382283e-06,0.0006293411320512309,0.003137670087581645,4.5149749383355185e-06,4.389921225749277e-05,1.0572443182915702e-08,7.834620598163495e-08,2.4554277291906756e-08,4.289626272526064e-09,2.6634987553948004e-05,0.0005944811915978986,0.00704656676253611,0.0008934749384783001,0.0013299580779360348,6.168229092624342e-10,0.0006732501333569378,4.8200590928863434e-11,2.7552565207291242e-08,8.713793541048461e-13,1.3044637852103845e-12,8.092934286131426e-13,4.034706659772587e-11,8.810476986559086e-14,3.3384626869654624e-06,0.0007224326342976684,1.8726925329975432e-13,0.000634193467566266,1.833491717403707e-11,4.964282152879886e-13,0.0005308701467400912,4.2322035758057524e-11,1.5377739827784183e-14,0.0008073161691939922,3.313232581951579e-15,0.000418862730007323,1.745168599368037e-15,6.6338697801952674e-15,2.5234178850904144e-15,1.423261475918363e-13,1.1900948204595709e-13,0.00030984697129325884,8.286150380661443e-15,5.781229479392884e-14,6.92007417256225e-15,4.832463274081222e-14,7.425810527227466e-11,5.815483936396202e-15,0.0001461739762007929,5.4136438622958826e-14,0.0001870721551281291,1.0761529804991203e-11,3.1512461114672422e-15,2.1989049468071433e-14,7.513811584781132e-12,1.1337406602528835e-09,3.4858253593934856e-11,2.824682843609209e-11,1.2474874064723682e-13
1.821218328804022e-05,0.11389576639111566,0.9,0.0,0.0,0.0,0.0,0.09453994685559537,0.0016861051209991747,2.3464059093171273e-06,9.732351284427942e-06,3.117524924044105e-05,8.190622340152353e-07,2.5044707767237687e-05,3.304549158956871e-06,6.075913187773231e-06,0.000638842602857833,0.0031834281367007387,4.512193710959043e-06,4.3862730326511e-05,1.0564523939898595e-08,7.828752046245875e-08,2.453461717672348e-08,4.28654681791163e-09,2.641875066372589e-05,0.0006037586620917917,0.007148011108759798,0.0009074132024939988,0.0013377970872268424,6.163968219188463e-10,0.0006837980884894125,4.870612980356006e-11,2.7300573264179495e-08,8.697458109387493e-13,1.3020304842102285e-12,8.066976938481651e-13,4.054286644758038e-11,8.73100676741034e-14,3.3108320825387043e-06,0.000729461489132166,1.8712024378995378e-13,0.0006405316775200353,1.84989889070394e-11,4.960226299621988e-13,0.0005329547907412872,4.2444244513366064e-11,1.5617633200936385e-14,0.0008261139100078102,3.3651412670725244e-15,0.00042741705494041314,1.7724035818075477e-15,6.806922604994451e-15,2.5852992942654484e-15,1.4618523542823546e-13,1.2155465855500853e-13,0.0003171860905994354,8.511387097920767e-15,5.938018713182451e-14,7.06853653833288e-15,4.93584077589296e-14,7.627156957121047e-11,5.922304455688994e-15,0.00015113782487174448,5.5519593656192995e-14,0.0001927980644349802,1.0929410336921195e-11,3.2319723376779693e-15,2.255098883794561e-14,7.63102801833273e-12,1.151427161347651e-09,3.560374400172788e-11,2.896851877784608e-11,1.2716745657560225e-13
1.8499397611747655e-05,0.11391798121658397,0.9,0.0,0.0,0.0,0.0,0.09446061206593083,0.0017051615717882487,2.3446487517571423e-06,9.700373265409841e-06,3.114906913500574e-05,8.184067596950846e-07,2.499135585384054e-05,3.3019242434525147e-06,6.073409314599536e-06,0.0006483295401680811,0.003229095724499985,4.509418472463594e-06,4.382630277634321e-05,1.0556612548430416e-08,7.822889313039278e-08,2.4514982753413568e-08,4.283469823263417e-09,2.6208299914225582e-05,0.0006130283363080433,0.00724930231272763,0.0009213393139734052,0.0013453986440060456,6.159709895729806e-10,0.0006943374626143055,4.920567725721941e-11,2.7055079124648606e-08,8.681168516628605e-13,1.299603966215666e-12,8.041468555116454e-13,4.073107693511858e-11,8.653586356912878e-14,3.2839387557947834e-06,0.000736436846101898,1.869715024128945e-13,0.0006467677900724514,1.8659777688162846e-11,4.956175857202084e-13,0.0005348942992652927,4.2554658467409053e-11,1.585731741797694e-14,0.0008450150422386362,3.417007727317229e-15,0.0004359821048844517,1.799615678464758e-15,6.981244884681075e-15,2.647401244120381e-15,1.5007702511381458e-13,1.240972502421529e-13,0.0003245524868895828,8.738547448395532e-15,6.096139931837171e-14,7.216859720197126e-15,5.039116015400034e-14,7.830209594009461e-11,6.027948027682164e-15,0.0001561579192733359,5.690938079652664e-14,0.00019859928168625412,1.1097144496659134e-11,3.3130914403826994e-15,2.3115635456270026e-14,7.748142252840098e-12,1.1690982418784685e-09,3.6348477307904815e-11,2.969366956223624e-11,1.2956371575659452e-13
1.878661193545509e-05,0.1139401306117615,0.9,0.0,0.0,0.0,0.0,0.09438139459754452,0.0017240489536588524,2.3428933187738473e-06,9.669123451717048e-06,3.1122928417076424e-05,8.177521321740255e-07,2.4939175821311e-05,3.2993026310929265e-06,6.070927343817246e-06,0.000657801997839448,0.003274674371999479,4.50664908565505e-06,4.378992883805298e-05,1.0548708921265413e-08,7.817032333888864e-08,2.4495373695704157e-08,4.280395262976147e-09,2.6003385731196534e-05,0.0006222902260052134,0.007350443982779852,0.0009352532930466032,0.0013527696348940394,6.155454103192002e-10,0.0007048682675233439,4.969932295148499e-11,2.6815804530665606e-08,8.664924242029255e-13,1.2971841539020425e-12,8.016390208213651e-13,4.0911928878561866e-11,8.578127776372453e-14,3.2577507427961896e-06,0.0007433601883375463,1.868230242675007e-13,0.0006529034148665439,1.8817339658838945e-11,4.952130732730744e-13,0.000536693744742207,4.2653716261337694e-11,1.609679282524062e-14,0.0008640169865616247,3.46883202053582e-15,0.0004445571557694984,1.8268049238136565e-15,7.156813458387943e-15,2.7097117466963875e-15,1.5400097843615369e-13,1.2663688820758872e-13,0.00033194463794926306,8.967600115781374e-15,6.255571340083114e-14,7.365022083529527e-15,5.142274022326222e-14,8.034940356854145e-11,6.132405036748461e-15,0.0001612328000051223,5.830551386956464e-14,0.00020447426706575813,1.1264732526663285e-11,3.3945867193566465e-15,2.3682873263923946e-14,7.865154457591366e-12,1.1867539273888214e-09,3.709234546047983e-11,3.042213147170866e-11,1.3193717125683708e-13
1.9073826259162525e-05,0.11396221599386724,0.9,0.0,0.0,0.0,0.0,0.09430229295132941,0.0017427697453273553,2.3411395911950637e-06,9.63857069060324e-06,3.1096826553324166e-05,8.170983409843643e-07,2.4888116809417722e-05,3.2966842817473653e-06,6.068466911220955e-06,0.0006672600281577716,0.00332016553680303,4.503885417614726e-06,4.375360777383841e-05,1.0540812972091118e-08,7.811181044796795e-08,2.4475789689964133e-08,4.277323118474636e-09,2.580377249208429e-05,0.0006315443427882228,0.0074514395339729195,0.0009491551595756184,0.0013599167771872168,6.151200833932373e-10,0.000715390514857458,5.018715543899005e-11,2.6582486516655295e-08,8.648724783084006e-13,1.2947709730612033e-12,7.991724020507713e-13,4.10856470556807e-11,8.50454788855345e-14,3.2322378769279736e-06,0.0007502329350867938,1.8667480464164095e-13,0.0006589401467491211,1.8971730303375166e-11,4.948090838295849e-13,0.0005383581060599655,4.274184731618988e-11,1.633605976445544e-14,0.000883117215971063,3.5206142038462277e-15,0.0004531415073433757,1.853971351879608e-15,7.333605765708558e-15,2.7722191922449006e-15,1.5795656985166985e-13,1.2917322725107943e-13,0.0003393610618163105,9.19851451932351e-15,6.416291655296862e-14,7.513003375065509e-15,5.245300786873753e-14,8.241321825608952e-11,6.235668205982591e-15,0.00016636103093843038,5.970771484972214e-14,0.0002104214838361406,1.1432174666163114e-11,3.476441948047535e-15,2.4252589501630624e-14,7.982064799620417e-12,1.2043942430820686e-09,3.783524734916596e-11,3.115375944052148e-11,1.3428753016077942e-13
1.936104058286996e-05,0.11398423873678003,0.9,0.0,0.0,0.0,0.0,0.09422330568854838,0.0017613263986736827,2.339387550284103e-06,9.608685569567518e-06,3.107076303239101e-05,8.164453760769778e-07,2.483813079607774e-05,3.29406915651028e-06,6.066027663050174e-06,0.0006767036819411167,0.003365570616624739,4.5011273395836685e-06,4.371733887546831e-05,1.0532924616552413e-08,7.80533538327252e-08,2.4456230435239414e-08,4.2742533602220065e-09,2.5609237591399783e-05,0.0006407906981147077,0.007552292199810246,0.0009630449331659169,0.0013668466208392256,6.1469500585423e-10,0.0007259042161125366,5.0669262124279795e-11,2.6354877098509754e-08,8.632569654582982e-13,1.2923643512804902e-12,7.96745313592872e-13,4.1252450260786536e-11,8.43276831412004e-14,3.207371666644857e-06,0.000757056445159888,1.8652683900388502e-13,0.0006648795652242843,1.9123004434786858e-11,4.944056090681012e-13,0.0005398922646822845,4.2819471590913705e-11,1.6575118572941047e-14,0.0009023132560314969,3.572354333662411e-15,0.00046173448241744767,1.881114996258124e-15,7.511599851359422e-15,2.834912346635633e-15,1.6194328615430156e-13,1.3170594611914936e-13,0.00034680031680126233,9.43126079451786e-15,6.578280094084343e-14,7.660784737544553e-15,5.3481832698719935e-14,8.449327223933608e-11,6.33773242896373e-15,0.0001715411998947905,6.111571366446874e-14,0.00021643940071978897,1.1599471151298678e-11,3.558641362202528e-15,2.4824674630726867e-14,8.098873443803836e-12,1.2220192138359954e-09,3.8577088877645865e-11,3.188841255261155e-11,1.3661454974125692e-13
1.9648254906577395e-05,0.11400620017247555,0.9,0.0,0.0,0.0,0.0,0.0941444314275319,0.0017797213375283973,2.3376371777495546e-06,9.579440296788958e-06,3.1044737363696465e-05,8.157932276846378e-07,2.478917241048533e-05,3.2914572177519995e-06,6.063609255613323e-06,0.000686133008634658,0.0034108909525735137,4.498374726850411e-06,4.368112146273973e-05,1.0525043772299262e-08,7.799495288298759e-08,2.4436695638977625e-08,4.271185961216527e-09,2.5419570552704408e-05,0.000650029303301089,0.007653005043160976,0.000976922633177283,0.0013735655505322686,6.142701752036998e-10,0.0007364093826447548,5.11457292438874e-11,2.6132741727357813e-08,8.616458387753627e-13,1.289964218770406e-12,7.943561618062104e-13,4.141255142860201e-11,8.362714920108061e-14,3.183125181853307e-06,0.0007638320201470599,1.8637912299413234e-13,0.0006707232339531096,1.9271216187023284e-11,4.940026411119862e-13,0.0005413010013352892,4.2886999356563033e-11,1.6813969583794473e-14,0.0009216026850227794,3.624052465719298e-15,0.0004703354261490454,1.9082358901322663e-15,7.69077432525013e-15,2.8977803342520438e-15,1.659606261337937e-13,1.3423474535265374e-13,0.00035426100141821686,9.665809773200074e-15,6.741516358385745e-14,7.808348584295068e-15,5.4509093154423844e-14,8.65893040136412e-11,6.438594655794793e-15,0.0001767719192222653,6.252924802968343e-14,0.0002225264940899696,1.1766622215250358e-11,3.641169650306056e-15,2.5399022266359387e-14,8.215580552951703e-12,1.239628864216625e-09,3.931778233333396e-11,3.262595395568052e-11,1.3891803541912103e-13
1.993546923028483e-05,0.11402810159223574,0.9,0.0,0.0,0.0,0.0,0.09406566884058992,0.0017979569565946896,2.3358884554906922e-06,9.55080859324119e-06,3.1018749076277745e-05,8.151418863730242e-07,2.474119875651931e-05,3.2888484291935826e-06,6.061211354923628e-06,0.0006955480563988736,0.003456127832223925,4.495627458641676e-06,4.364495488197489e-05,1.0517170357842749e-08,7.793660699440776e-08,2.4417185018469668e-08,4.268120905605431e-09,2.523457225292715e-05,0.0006592601695281686,0.007753580966454695,0.0009907882787343672,0.0013800797878512755,6.138455908901424e-10,0.0007469060256756144,5.161664184596891e-11,2.5915858074779394e-08,8.600390529504119e-13,1.2875705087747338e-12,7.920034371119722e-13,4.156615774405716e-11,8.294317436945613e-14,3.159472951892808e-06,0.0007705609074277291,1.8623165241511475e-13,0.0006764727002947647,1.9416419006588313e-11,4.936001725053397e-13,0.0005425889932261508,4.294483101975073e-11,1.705261312607114e-14,0.0009409831339499858,3.675708655096941e-15,0.0004789437053492188,1.935334066288839e-15,7.871108335344938e-15,2.960812626152575e-15,1.7000810023846913e-13,1.3675934568181114e-13,0.0003617417542212132,9.90213296422272e-15,6.905980621917368e-14,7.955678505904427e-15,5.5534675859773286e-14,8.870105815719064e-11,6.538253776139819e-15,0.00018205182627647112,6.394806328516885e-14,0.00022868124998297955,1.1933628088366065e-11,3.724011944144045e-15,2.5975529111321202e-14,8.332186287896655e-12,1.257223218491641e-09,4.00572459172279e-11,3.3366250775370016e-11,1.4119783835210908e-13
2.0222683553992266e-05,0.11404994424801784,0.9,0.0,0.0,0.0,0.0,0.09398701665113143,0.00181603562045108,2.3341413658716764e-06,9.52276559316868e-06,3.0992797717726033e-05,8.144913431164542e-07,2.4694169247129137e-05,3.286242755746118e-06,6.058833636351024e-06,0.000704948872189648,0.0035012824924790954,4.4928854180158565e-06,4.360883850472084e-05,1.0509304293783029e-08,7.78783155788236e-08,2.4397698303423243e-08,4.265058164161482e-09,2.505405414741699e-05,0.000668483307846401,0.007854022721183811,0.0010046418887360497,0.00138639539354427,6.134212497404635e-10,0.0007573941562968952,5.208208375652897e-11,2.57040161739045e-08,8.58436564164767e-13,1.2851831557833542e-12,7.896857143473845e-13,4.1713470690681346e-11,8.227509528040247e-14,3.136390868159333e-06,0.0007772443029866348,1.8608442322617818e-13,0.000682129494891867,1.955866564103888e-11,4.931981961879533e-13,0.0005437608117579521,4.299335701715967e-11,1.7291049524946948e-14,0.0009604522864764409,3.727322956245194e-15,0.00048755870782496295,1.962409557134131e-15,8.05258158420322e-15,3.0239990413692582e-15,1.7408523026301923e-13,1.3927948892248875e-13,0.00036924125356883354,1.0140202535267117e-14,7.071653517532729e-14,8.102759322703717e-15,5.6558475986395826e-14,9.082828516809998e-11,6.6367104528962535e-15,0.00018737958381287583,6.537191219351323e-14,0.0002349021659383808,1.2100488998275442e-11,3.807153807112326e-15,2.655409487465283e-14,8.448690807573125e-12,1.2748023006422213e-09,4.0795404006200456e-11,3.4109174010323415e-11,1.4345385143608913e-13
2.05098978776997e-05,0.11407172935349284,0.9,0.0,0.0,0.0,0.0,0.09390847363096295,0.0018339596627009428,2.3323958916648937e-06,9.495287753421747e-06,3.096688285320491e-05,8.138415891289318e-07,2.4648045454037746e-05,3.2836401633457786e-06,6.056475784283089e-06,0.0007143355018337705,0.0035463561222570665,4.490148491758815e-06,4.357277172645444e-05,1.0501445502557928e-08,7.782007806168655e-08,2.4378235230714034e-08,4.261997707805266e-09,2.4877837637586194e-05,0.0006776987291810803,0.007954332916798323,0.0010184834818647269,0.0013925182698760012,6.129971485941748e-10,0.0007678737854753137,5.2542137571184175e-11,2.5497017161507275e-08,8.568383300164288e-13,1.2828020964391354e-12,7.874016435527805e-13,4.185468618367434e-11,8.162228362740742e-14,3.11385609841765e-06,0.0007838833540532477,1.8593743153513583e-13,0.0006876951312922602,1.9698008135038002e-11,4.92796705474416e-13,0.000544820920706228,4.303295770915939e-11,1.7529279101876706e-14,0.0009800078787175165,3.778895423005441e-15,0.0004961798417377368,1.9894623947087495e-15,8.235174287524525e-15,3.087329729437294e-15,1.781915490027058e-13,1.4179493583736658e-13,0.000376758217301572,1.0379991292613604e-14,7.238516123136175e-14,8.249576960070808e-15,5.758039638549382e-14,9.297074128398524e-11,6.733967022596402e-15,0.00019275388029657155,6.680055477907541e-14,0.00024118775267842126,1.2267205170000131e-11,3.890581224835199e-15,2.7134622206205768e-14,8.565094269094537e-12,1.292366134374827e-09,4.153218652683105e-11,3.48545984481641e-11,1.4568600757432482e-13
2.0797112201407136e-05,0.1140934580854304,0.9,0.0,0.0,0.0,0.0,0.09383003859777368,0.0018517313851636955,2.3306520160822e-06,9.468352766249924e-06,3.094100406454118e-05,8.131926159033619e-07,2.4602790971489423e-05,3.28104061917249e-06,6.054137491804512e-06,0.0007237079900961721,0.003591349864991519,4.487416570282175e-06,4.353675396539128e-05,1.0493593908588275e-08,7.776189388229277e-08,2.4358795545368093e-08,4.258939524976346e-09,2.4705753367083325e-05,0.0006869064443370266,0.008054514028987868,0.0010323130765946585,0.0013984541630468886,6.1257328743156e-10,0.0007783449240568753,5.299688464590648e-11,2.529467178373973e-08,8.552443094614869e-13,1.2804272705083526e-12,7.851499415480264e-13,4.198999470026919e-11,8.098414139198895e-14,3.0918470013684436e-06,0.0007904791615755363,1.8579067359092294e-13,0.0006931711056151554,1.9834497826684798e-11,4.923956940350506e-13,0.0005457736748235831,4.3064003306970876e-11,1.7767302174736833e-14,0.000999647699003578,3.830426108631149e-15,0.0005048065349987106,2.0164926107010292e-15,8.41886713849066e-15,3.150795155851398e-15,1.8232659994055576e-13,1.4430546402908562e-13,0.00038429140236998746,1.0621472663268285e-14,7.406549949116707e-14,8.396118325785011e-15,5.860034673370664e-14,9.51281883187698e-11,6.830027405330387e-15,0.00019817343013560582,6.823375817474331e-14,0.0002475365356314318,1.2433776826054099e-11,3.974280596391074e-15,2.7717016635037012e-14,8.681396827823759e-12,1.3099147431318422e-09,4.2267528338292883e-11,3.560240258553491e-11,1.4789427792071192e-13
2.108432652511457e-05,0.11411513158449967,0.9,0.0,0.0,0.0,0.0,0.0937517104127585,0.0018693530572514918,2.328909722489983e-06,9.441939482811331e-06,3.091516094930589e-05,8.12544415276451e-07,2.4558371288392553e-05,3.278444091429787e-06,6.051818460379289e-06,0.0007330663807455178,0.003636264820993033,4.4846895475235035e-06,4.350078466130375e-05,1.048574943698579e-08,7.770376248591238e-08,2.4339379002922765e-08,4.255883587165138e-09,2.4537640744809037e-05,0.000696106464003117,0.008154568407469929,0.001046130691200572,0.0014042086657060956,6.121496629776786e-10,0.0007888075827711198,5.344640507006487e-11,2.5096801254905125e-08,8.536544627476474e-13,1.2780586185030562e-12,7.829293958977439e-13,4.211958131516229e-11,8.036010396306078e-14,3.0703430570243055e-06,0.0007970327825428611,1.8564414577888068e-13,0.0006985588962457485,1.996818533759388e-11,4.919951558722284e-13,0.0005466233188403182,4.308685387831867e-11,1.8005119057975138e-14,0.001019369587471377,3.881915065809695e-15,0.0005134382346662138,2.0435002364608143e-15,8.60364133745013e-15,3.2143861082824282e-15,1.8648993692901247e-13,1.4681086961494527e-13,0.0003918396043737454,1.086462067644881e-14,7.575736925483631e-14,8.542371407922495e-15,5.961824421423766e-14,9.730039349658844e-11,6.924896938466857e-15,0.00020363697384349506,6.967129641899845e-14,0.00025394705631304366,1.260020418654945e-11,4.058238722526332e-15,2.830118648736292e-14,8.797598637446345e-12,1.3274481501024439e-09,4.300136972249144e-11,3.635246852222721e-11,1.5007866764293726e-13
2.1371540848822006e-05,0.11413675095680229,0.9,0.0,0.0,0.0,0.0,0.09367348797842012,0.0018868269153095435,2.3271689950535183e-06,9.416027837574344e-06,3.088935312006988e-05,8.118969793732339e-07,2.4514753669150522e-05,3.2758505493817073e-06,6.049518399557411e-06,0.0007424107166096105,0.0036811020496343833,4.48196732084887e-06,4.346486327459324e-05,1.04779120164579e-08,7.76456833446549e-08,2.4319985367593698e-08,4.252829863165101e-09,2.4373347246227163e-05,0.0007052987987565274,0.008254498283214317,0.0010599363437643313,0.0014097872195047453,6.117262714235288e-10,0.0007992617722352205,5.389077766251676e-11,2.4903235937005694e-08,8.520687513522413e-13,1.2756960825455404e-12,7.807388569253055e-13,4.224362583647159e-11,7.974963558754662e-14,3.0493247886582427e-06,0.0008035452321662832,1.854978446140512e-13,0.0007038599635783518,2.009912057259638e-11,4.915950853043361e-13,0.0005473739868299245,4.3101859336200916e-11,1.8242730062724048e-14,0.001039171435708167,3.93336234668119e-15,0.0005220744063913894,2.07048530301149e-15,8.789478553501454e-15,3.2780936792480417e-15,1.9068112389330895e-13,1.493109652528725e-13,0.00039940165708498855,1.1109409946091447e-14,7.746059389724592e-14,8.688325159682243e-15,6.063401271523595e-14,9.948712929700726e-11,7.018582288754371e-15,0.0002091432781365439,7.111295029374182e-14,0.0002604178735653534,1.2766487469274862e-11,4.142442796154205e-15,2.8887042820448114e-14,8.913699850025428e-12,1.3449663782310515e-09,4.373365580627207e-11,3.710468187655265e-11,1.522392144364585e-13
