Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106)
4.645681297525112e-06,0.11273436103523363,0.9,0.0,0.0,0.0,0.0,0.0984758723825224,0.0005454518877089197,2.431845662747928e-06,1.4298529198335958e-05,3.246297719092434e-05,8.51345198455927e-07,3.3440283752351746e-05,3.433629230270438e-06,6.229720158047842e-06,0.0001724224137935475,0.0008713416891900673,4.653663034959136e-06,4.5443293999249545e-05,1.0949205419925507e-08,8.113820719810939e-08,2.5501638547745075e-08,4.4350960814735e-09,5.8926745539616944e-05,0.00015675192390606616,0.002056808204456156,0.0002352900130235772,0.0005715467275160714,6.367759593503335e-10,0.00017593408879802418,1.658139936627962e-11,6.408642340648375e-08,9.53095709785147e-13,1.4195838546113085e-12,1.1335235768682123e-12,1.8228112614415668e-11,2.03591930851446e-13,7.4969080236026726e-06,0.0002880066414467105,1.9452701563096967e-13,0.00020075736188654805,6.101612389002208e-12,5.135507097801412e-13,0.0001931234736443733,1.6185616852845297e-11,4.04964007539876e-15,0.0001075622906484863,8.658526186985332e-16,6.096101043158845e-05,4.601726187234124e-16,6.0892994384249525e-16,2.2407139158808834e-16,1.2388680401466807e-14,1.3604506936586225e-14,3.4743513808578836e-05,7.157239195943378e-16,5.038649423649945e-15,7.849904817450717e-16,5.531251634879252e-15
4.718260947053106e-06,0.1127417846631911,0.9,0.0,0.0,0.0,0.0,0.09845290672468476,0.0005531344678853127,2.4313666328301975e-06,1.421661059071629e-05,3.245700073274745e-05,8.511594462251495e-07,3.3293200695543105e-05,3.4328893777315765e-06,6.2286111648591635e-06,0.00017504396029705078,0.0008854220323656773,4.652804522184356e-06,4.545113953994166e-05,1.0947048658147218e-08,8.112222442978765e-08,2.5496074419137164e-08,4.434274190770594e-09,5.833637972122537e-05,0.0001591928488270903,0.0020889223137401363,0.00023896347767645435,0.0005800773366929868,6.366654743078948e-10,0.00017870523429021855,1.6809916669347428e-11,6.342533236526018e-08,9.526352810385356e-13,1.4194043497440622e-12,1.1282004298797907e-12,1.849464361458726e-11,2.014989098641338e-13,7.420280434869294e-06,0.0002918546387147641,1.9449216637535914e-13,0.00020404312769022027,6.199622067712009e-12,5.136406452247353e-13,0.00019663639943749903,1.647510582618611e-11,4.112864307515593e-15,0.0001102885172981361,8.794896186586782e-16,6.267396224753266e-05,4.673381131208985e-16,6.274438071308377e-16,2.3140361377768997e-16,1.2758474814996835e-14,1.4022207863196687e-14,3.574426063897874e-05,7.371883849571459e-16,5.188842544670134e-15,8.092025190745843e-16,5.700850462845531e-15
4.7908405965810996e-06,0.11274918568137839,0.9,0.0,0.0,0.0,0.0,0.09842998386136101,0.0005608042269935351,2.4308876911795657e-06,1.4136681928609207e-05,3.2450847659309385e-05,8.509739377209819e-07,3.314948724941016e-05,3.432150352264757e-06,6.2275074545244475e-06,0.00017766326029655533,0.0008994632935319479,4.651948003663649e-06,4.545752465956262e-05,1.0944892293416001e-08,8.110624460465469e-08,2.549051759123133e-08,4.433452049403326e-09,5.776078965638887e-05,0.0001616332029208281,0.002120912337897492,0.0002426360390367729,0.0005885476148291688,6.365548570501454e-10,0.00018147576078042318,1.7037916268654675e-11,6.278072944693148e-08,9.521704174404937e-13,1.4191800616326547e-12,1.122995173636378e-12,1.875910159179578e-11,1.9945816561748017e-13,7.345555335600675e-06,0.00029566480488837883,1.9445627138473757e-13,0.0002073184330112237,6.297258533071084e-12,5.137140958429954e-13,0.0002001402023685984,1.6763665897003043e-11,4.1760730004668845e-15,0.0001130305124888971,8.931235830324602e-16,6.439646381673036e-05,4.745019344372643e-16,6.461896614812925e-16,2.388309984135108e-16,1.3133321815406068e-14,1.444466172205185e-14,3.675311065524057e-05,7.589477614864384e-16,5.341085921244901e-15,8.336922720726267e-16,5.872376213230919e-15
4.8634202461090935e-06,0.11275656456539454,0.9,0.0,0.0,0.0,0.0,0.09840710283019648,0.0005684612700685067,2.4304088792245838e-06,1.4058697935250544e-05,3.244453953524432e-05,8.507886727323391e-07,3.300910935214817e-05,3.431412165261957e-06,6.2264089536291074e-06,0.00018028035897646425,0.000913466291703648,4.651093439921851e-06,4.546256755282439e-05,1.094273651228482e-08,8.109026910529017e-08,2.5484968057742086e-08,4.4326297557347705e-09,5.7199521982461214e-05,0.0001640729872814056,0.002152781391291794,0.00024630769912333786,0.000596958757553132,6.364441279187206e-10,0.0001842456691910986,1.7265401927796636e-11,6.215210551723508e-08,9.517017422077584e-13,1.4189147001418562e-12,1.1179065264905391e-12,1.9021526640167097e-11,1.9746808327622432e-13,7.272681122982139e-06,0.0002994380789400059,1.9441945974794144e-13,0.000210583266275216,6.394521828059884e-12,5.137723970562976e-13,0.00020363463689086755,1.7051277538929714e-11,4.239266188766735e-15,0.0001157882348415515,9.06754516030805e-16,6.61283045885973e-05,4.816640858028645e-16,6.6516634525718e-16,2.4635268140982875e-16,1.3513207544887581e-14,1.4871828123642675e-14,3.776999527916505e-05,7.810012482932632e-16,5.4953739658080634e-15,8.584573842428311e-16,6.0458125742787664e-15
4.935999895637087e-06,0.1127639217785858,0.9,0.0,0.0,0.0,0.0,0.09838426269896812,0.00057610569421097,2.4299302308965102e-06,1.398261048566148e-05,3.243809544700763e-05,8.506036502938473e-07,3.2872021388214e-05,3.430674823677577e-06,6.2253155907865204e-06,0.00018289529957834878,0.000927431827822425,4.650240792476845e-06,4.5466376938666994e-05,1.0940581467547565e-08,8.107429906408745e-08,2.547942578978395e-08,4.431807391454383e-09,5.6652123346607815e-05,0.00016651220297649592,0.0021845325199787405,0.0002499784598961369,0.0006053119365390352,6.363333041471209e-10,0.00018701496043763922,1.7492377158227345e-11,6.153895214628093e-08,9.512298055272657e-13,1.4186116755038613e-12,1.1129328181972366e-12,1.928195803063281e-11,1.955270502842384e-13,7.20160495984962e-06,0.0003031753705943145,1.9438184570798463e-13,0.00021383761845528135,6.491412069221149e-12,5.138167772104144e-13,0.00020711946901040494,1.7337922204704032e-11,4.302443905917091e-15,0.0001185616497156142,9.203824218302115e-16,6.78692866060373e-05,4.888245702704913e-16,6.843727178357567e-16,2.5396781296288486e-16,1.3898118117165374e-14,1.5303667895288283e-14,3.8794850347488714e-05,8.033480429092954e-16,5.651701078896557e-15,8.834955700694577e-16,6.221143726386061e-15
5.008579545165081e-06,0.11277125777173891,0.9,0.0,0.0,0.0,0.0,0.09836146256543055,0.0005837375897409905,2.4294517735823445e-06,1.3908369379320484e-05,3.243153228466387e-05,8.504188688027172e-07,3.2738168214687795e-05,3.429938330638598e-06,6.224227296643868e-06,0.00018550812347499618,0.0009413606838632497,4.64939002387556e-06,4.546905281746261e-05,1.0938427282530398e-08,8.105833539505518e-08,2.547389073937291e-08,4.430985023696233e-09,5.6118143525722144e-05,0.00016895085104848232,0.002216168697119334,0.0002536483232604524,0.0006136082973336099,6.362224002417948e-10,0.00018978363542673235,1.7718845255212374e-11,6.094076499282495e-08,9.507550929298768e-13,1.41827412240691e-12,1.1080720590471427e-12,1.9540434143953305e-11,1.9363346709146068e-13,7.132273332359521e-06,0.0003068775604125615,1.9434353035025178e-13,0.00021708148284150765,6.587929439809868e-12,5.138483661319057e-13,0.0002105944755136178,1.762358226068962e-11,4.365606184480083e-15,0.00012135072807802316,9.340073045668813e-16,6.961922337632728e-05,4.959833908193351e-16,7.038076585496444e-16,2.6167555676677554e-16,1.4288039631599683e-14,1.5740142979345703e-14,3.982761561559955e-05,8.2598734208639315e-16,5.810061654878156e-15,9.08804609115803e-16,6.3983543007741024e-15
5.081159194693075e-06,0.11277857298290277,0.9,0.0,0.0,0.0,0.0,0.0983387015569814,0.0005913570412027821,2.428973528989116e-06,1.3835923007776608e-05,3.242486499174125e-05,8.50234326123505e-07,3.26074869601882e-05,3.4292026859971475e-06,6.2231440038735724e-06,0.00018811887024642842,0.0009552536222144124,4.648541097717159e-06,4.547068716785781e-05,1.0936274054983474e-08,8.104237882265746e-08,2.5468362842564984e-08,4.4301627069569905e-09,5.559713799945105e-05,0.0001713889325155608,0.0022476928195788496,0.00025731729107058605,0.0006218489576730218,6.361114283284266e-10,0.00019255169505499276,1.794480932915008e-11,6.035704658852328e-08,9.502780327098368e-13,1.4179049221514471e-12,1.1033220011762092e-12,1.9796992419374222e-11,1.9178575597848943e-13,7.064632522860321e-06,0.0003105455000634219,1.9430460309937477e-13,0.00022031485483310918,6.684074183619062e-12,5.138682030024182e-13,0.0002140594432559595,1.7908240926600696e-11,4.428753056143425e-15,0.00012415544551936555,9.476291683318123e-16,7.137793884948358e-05,5.031405503586692e-16,7.2347006573675525e-16,2.6947508928931446e-16,1.4682958186051924e-14,1.6181216339413184e-14,4.086823431479559e-05,8.489183425263901e-16,5.9704500871747465e-15,9.34382340582344e-16,6.57742934141403e-15
5.153738844221069e-06,0.11278586783731946,0.9,0.0,0.0,0.0,0.0,0.09831597883017962,0.0005989641282359259,2.4284955139235122e-06,1.3765218927332139e-05,3.241810678678707e-05,8.500500196815089e-07,3.247990861336421e-05,3.4284678868280243e-06,6.222065647152785e-06,0.00019072757775673042,0.0009691113852894073,4.647693978665326e-06,4.547136458807165e-05,1.0934121860591453e-08,8.102642990782954e-08,2.5462842022254425e-08,4.429340484823594e-09,5.508867004250098e-05,0.00017382644837278435,0.0022791077055542125,0.00026098536513322957,0.0006300350062294552,6.360003984649287e-10,0.00019531914020784312,1.817027233273272e-11,5.978730859531895e-08,9.497990024990668e-13,1.4175067230291449e-12,1.0986801926448641e-12,2.0051669316972546e-11,1.899823682108064e-13,6.9986290071219466e-06,0.0003141800127468002,1.9426514304656636e-13,0.00022353773175051478,6.779846599402958e-12,5.138772436053396e-13,0.00021751416850711538,1.819188222001308e-11,4.491884551779481e-15,0.00012697578140261388,9.61248017166762e-16,7.314526649593477e-05,5.102960517312815e-16,7.433588558846183e-16,2.773655991041292e-16,1.5082859888518502e-14,1.6626851874210303e-14,4.191665275852583e-05,8.721402415414911e-16,6.1328607729852625e-15,9.60226658306942e-16,6.758354270077278e-15
5.226318493749063e-06,0.11279314274744812,0.9,0.0,0.0,0.0,0.0,0.09829329357014556,0.0006065589263271017,2.4280177409915138e-06,1.3696204346408376e-05,3.2411269359825154e-05,8.498659465455869e-07,3.235535941776853e-05,3.4277339278740132e-06,6.220992163133041e-06,0.00019333428223074182,0.0009829346953340536,4.646848632451313e-06,4.547116288606873e-05,1.0931970756123825e-08,8.101048907132406e-08,2.5457328190654894e-08,4.428518391521726e-09,5.4592312396710526e-05,0.00017626339959304985,0.00231041609308733,0.00026465254721051105,0.0006381675017323856,6.358893189228677e-10,0.00019808597175861476,1.8395237084388723e-11,5.923107360275013e-08,9.493183350922882e-13,1.4170819590671419e-12,1.0941440248712308e-12,2.0304500291917893e-11,1.882217897344133e-13,6.934209784447933e-06,0.00031778189374130487,1.9422522012658913e-13,0.00022675011266520815,6.875247035830465e-12,5.13876366994737e-13,0.0002209584563481474,1.8474490905278123e-11,4.5550007014985296e-15,0.00012981171813030993,9.748638550609964e-16,7.492104847546748e-05,5.174498977166605e-16,7.634729628564673e-16,2.8534628627504483e-16,1.548773086756154e-14,1.7077014338772674e-14,4.297281999320553e-05,8.956522376467388e-16,6.297288117519922e-15,9.863355061867255e-16,6.9411148543626955e-15
5.298898143277057e-06,0.11280039811306523,0.9,0.0,0.0,0.0,0.0,0.09827064498986797,0.0006141415074554463,2.4275402192230584e-06,1.3628826536641473e-05,3.240436304654298e-05,8.496821035011501e-07,3.223376208953768e-05,3.427000801942274e-06,6.219923490401972e-06,0.00019593901832986124,0.0009967242543967314,4.646005025869242e-06,4.547015362266615e-05,1.0929820782247645e-08,8.099455661455584e-08,2.5451821251486426e-08,4.427696453296575e-09,5.410764857787985e-05,0.00017869978712803071,0.0023416206393360346,0.0002683188390227486,0.0006462474724144462,6.357781964392441e-10,0.00020085219056784293,1.861970628841605e-11,5.868787652583775e-08,9.488363236077629e-13,1.4166328672681819e-12,1.0897107739884042e-12,2.05555197790365e-11,1.8650254560521964e-13,6.87132264854789e-06,0.0003213519110498371,1.9418489616130102e-13,0.00022995199824541403,6.9702758869115055e-12,5.138663816324534e-13,0.00022439212011646898,1.875605244648782e-11,4.618101534696816e-15,0.00013266324051712625,9.88476685948732e-16,7.670513488965678e-05,5.246020910339603e-16,7.838113371879524e-16,2.9341636178885674e-16,1.5897557281579235e-14,1.753166927257052e-14,4.403668748939307e-05,9.194535310868529e-16,6.463726537763305e-15,1.0127068739995094e-15,7.125697178540521e-15
5.371477792805051e-06,0.11280763432142936,0.9,0.0,0.0,0.0,0.0,0.0982480323294397,0.0006217119406436752,2.427062954626896e-06,1.3563033176142726e-05,3.239739698272204e-05,8.494984871140937e-07,3.2115036873755744e-05,3.4262685002553336e-06,6.218859569438722e-06,0.00019854181922636382,0.0010104807444336029,4.6451631267650184e-06,4.5468402611316186e-05,1.0927671966025957e-08,8.097863273811718e-08,2.5446321101890825e-08,4.426874689637777e-09,5.3634273867110754e-05,0.0001811356119090572,0.0023727239204875327,0.0002719842422509359,0.0006542759157364941,6.356670364406514e-10,0.00020361779748273462,1.8843682552184966e-11,5.8157265658377406e-08,9.483532260589854e-13,1.4161615034670463e-12,1.0853776366757487e-12,2.080476118621773e-11,1.8482320332601973e-13,6.809916406405821e-06,0.0003248908061211185,1.9414422578483676e-13,0.0002331433906159643,7.0649335878459105e-12,5.138480310356372e-13,0.00022781498089483789,1.903655296416634e-11,4.681187080099824e-15,0.0001355303352557324,1.0020865137072091e-15,7.849738311032548e-05,5.31752634344754e-16,8.043729454448315e-16,3.015750470327811e-16,1.6312325326969583e-14,1.799078293414238e-14,4.5108208869343204e-05,9.435433243004213e-16,6.632170465788287e-15,1.0393387936015274e-15,7.312087617046362e-15
5.4440574423330446e-06,0.1128148517474978,0.9,0.0,0.0,0.0,0.0,0.09822545485524072,0.0006292702924261019,2.426585950680851e-06,1.349877263273295e-05,3.239037924115069e-05,8.493150937864488e-07,3.199910245468944e-05,3.4255370127601465e-06,6.217800342564522e-06,0.00020114271667577273,0.001024204827524322,4.64432290401999e-06,4.5465970378014344e-05,1.0925524323125333e-08,8.096271755813796e-08,2.5440827634099036e-08,4.426053114360645e-09,5.317179603143828e-05,0.00018357087484794661,0.0024037284322115516,0.0002756487585389883,0.0006622537983509221,6.355558432418595e-10,0.00020638279333678547,1.9067168400757774e-11,5.763880343093259e-08,9.478692694044156e-13,1.41566975691423e-12,1.0811417609894175e-12,2.105225689534805e-11,1.8318237524736637e-13,6.749941051756484e-06,0.0003283992946280228,1.941032572638407e-13,0.0002363242932308853,7.159220611251024e-12,5.13821998973693e-13,0.00023122686704084698,1.931597919538863e-11,4.744257365801287e-15,0.00013841299046488567,1.015693342155301e-15,8.029765717696727e-05,5.389015302555949e-16,8.251567696333629e-16,3.098215733130918e-16,1.6732021245250085e-14,1.8454322241825677e-14,4.618733966719943e-05,9.679208223249137e-16,6.802614351646317e-15,1.0662293354775952e-15,7.500272810454379e-15
5.5166370918610384e-06,0.112822050754185,0.9,0.0,0.0,0.0,0.0,0.09820291185908486,0.0006368166272437247,2.426109208762783e-06,1.3435994194347295e-05,3.2383316953005215e-05,8.491319198045071e-07,3.188587673430218e-05,3.4248063283985475e-06,6.216745753889614e-06,0.00020374174108693467,0.0010378971461769751,4.643484327530409e-06,4.546291258450907e-05,1.0923377859756423e-08,8.09468111206668e-08,2.543534073687307e-08,4.425231736555681e-09,5.271983581382923e-05,0.0001860055768377873,0.0024346365905619626,0.0002793123894957717,0.0006701820562664739,6.35444620220854e-10,0.00020914717894952826,1.929016628924232e-11,5.713206691760149e-08,9.473846531347461e-13,1.4151593636889379e-12,1.077000272689589e-12,2.1298038269594067e-11,1.8157872017207697e-13,6.6913478991796735e-06,0.0003318780672863237,1.9406203322464748e-13,0.00023949471075742856,7.253137463729796e-12,5.137889142505404e-13,0.00023462761375367137,1.9594318457050775e-11,4.8073124192983516e-15,0.00014131119530963148,1.029297175052613e-15,8.210582725649276e-05,5.460487813203999e-16,8.461618066561785e-16,3.181551814115679e-16,1.7156631329201252e-14,1.8922254720161437e-14,4.7274037118344987e-05,9.925852331463182e-16,6.975052665861742e-15,1.093376605619543e-15,7.690239643757284e-15
5.589216741389032e-06,0.11282923169265417,0.9,0.0,0.0,0.0,0.0,0.09818040265734353,0.0006443510077756134,2.4256327285274104e-06,1.3374648253208069e-05,3.237621641545638e-05,8.489489613801372e-07,3.1775277492623396e-05,3.424076435342459e-06,6.215695749257622e-06,0.00020633892158955126,0.0010515583237039703,4.6426473681835395e-06,4.5459280417732904e-05,1.0921232574370714e-08,8.09309134142458e-08,2.542986029674385e-08,4.424410561418057e-09,5.2278027228211923e-05,0.00018843971875367712,0.002465450733246266,0.00028297513669693896,0.0006780615951817458,6.353333699723432e-10,0.00021191095512639353,1.9512678613166706e-11,5.663664813073757e-08,9.46899552450273e-13,1.4146319190351698e-12,1.072950297532508e-12,2.1542135665983347e-11,1.8001094428759593e-13,6.634089684242243e-06,0.00033532779069994666,1.9402059129794003e-13,0.0002426546489704302,7.346684682745891e-12,5.137493551051771e-13,0.00023801706267508524,1.987155861203841e-11,4.870352267523329e-15,0.00014422493968443877,1.0428980160989892e-15,8.392176915910167e-05,5.531943900426653e-16,8.673870678074327e-16,3.2657512117654513e-16,1.7586141928105632e-14,1.9394548451553182e-14,4.836825997469427e-05,1.0175357679974134e-15,7.149479901559227e-15,1.1207787427088204e-15,7.881975226781892e-15
5.661796390917026e-06,0.11283639490263385,0.9,0.0,0.0,0.0,0.0,0.09815792659005765,0.0006518734952149353,2.425156508233999e-06,1.331468644977556e-05,3.2369083187058283e-05,8.487662146859741e-07,3.166722294268589e-05,3.4233473211971744e-06,6.2146502761882535e-06,0.00020893428609899332,0.0010651889646531938,4.641811997831242e-06,4.545512094814249e-05,1.0919088459136055e-08,8.091502438084577e-08,2.5424386199065607e-08,4.423589590968319e-09,5.1846017691109406e-05,0.000190873301453421,0.002496173121192161,0.00028663700168659044,0.0006858932909582083,6.352220944417074e-10,0.0002146741226586669,1.9734707717134826e-11,5.6152154138274815e-08,9.464141210749443e-13,1.41408888870714e-12,1.0689889799651236e-12,2.178457845235e-11,1.7847780153607279e-13,6.578120634565057e-06,0.00033874910822099825,1.9397896469020978e-13,0.00024580411465601886,7.439862833776708e-12,5.137038532609137e-13,0.00024139506152199983,2.0147688038060192e-11,4.933376936872328e-15,0.00014715421395098652,1.0564958689343845e-15,8.57453639045409e-05,5.603383588775347e-16,8.888315783019142e-16,3.35080651145559e-16,1.8020539452155185e-14,1.987117203276857e-14,4.946996834296927e-05,1.0427716416087963e-15,7.325890576253996e-15,1.1484339155796724e-15,8.075466876572638e-15
5.73437604044502e-06,0.11284354071275284,0.9,0.0,0.0,0.0,0.0,0.09813548302004783,0.0006593841494971039,2.4246805450296795e-06,1.3256061781916583e-05,3.236192217230114e-05,8.485836758851348e-07,3.1561632191853864e-05,3.4226189731758544e-06,6.213609283819082e-06,0.00021152786137829604,0.0010787896552810353,4.640978189261623e-06,4.545047745944191e-05,1.0916945501212384e-08,8.08991439253207e-08,2.5418918328906226e-08,4.422768824675113e-09,5.142346801768489e-05,0.00019330632577818882,0.00252680594034933,0.00029029798597878106,0.0006936779902069499,6.351107950412691e-10,0.00021743668232352794,1.9956255901995475e-11,5.567820703414738e-08,9.459284937484023e-13,1.4135316194034075e-12,1.0651134986289674e-12,2.2025395027821223e-11,1.7697809351882112e-13,6.523396516173032e-06,0.00034214264081477644,1.939371826902985e-13,0.00024894311552380326,7.53267250771834e-12,5.136528976512405e-13,0.00024476146374799007,2.042269559893171e-11,4.996386453231192e-15,0.00015009900872316743,1.0700907371390408e-15,8.757649733346361e-05,5.674806902337258e-16,9.104943768336026e-16,3.436710381968005e-16,1.8459810376100014e-14,2.0352094535885836e-14,5.057912354326317e-05,1.068292072416766e-15,7.504279233334495e-15,1.176340320939981e-15,8.270702101580846e-15
5.806955689973014e-06,0.11285066944088815,0.9,0.0,0.0,0.0,0.0,0.09811307133203004,0.0006668830294867485,2.424204835192955e-06,1.319872868418816e-05,3.235473769655605e-05,8.484013411560718e-07,3.1458425620464155e-05,3.4218913782481985e-06,6.212572722847064e-06,0.0002141196730972807,0.001092360964055946,4.640145916169368e-06,4.544538975196864e-05,1.0914803683848212e-08,8.088327192353389e-08,2.54134565717919e-08,4.4219482599901e-09,5.1010052306563684e-05,0.00019573879255313623,0.0025573513036727005,0.0002939580910588892,0.0007014165109664504,6.349994727506712e-10,0.00022019863488415798,2.0177325430733148e-11,5.521444378848841e-08,9.454427884327102e-13,1.412961348362764e-12,1.0613210790484877e-12,2.2264612846120463e-11,1.7551066901975707e-13,6.469874659003319e-06,0.0003455089879216585,1.938952711183779e-13,0.00025207166012676774,7.625114318519593e-12,5.135969378480846e-13,0.000248116128231474,2.0696570618111867e-11,5.059380841998996e-15,0.00015305931469266503,1.0836826242339214e-15,8.941505975905346e-05,5.746213864753298e-16,9.323745151599086e-16,3.523455572268285e-16,1.8903941242210146e-14,2.083728547330222e-14,5.169568798544356e-05,1.094096282732127e-15,7.68464044326653e-15,1.204496181327747e-15,8.467668587503893e-15
5.879535339501008e-06,0.1128577813945207,0.9,0.0,0.0,0.0,0.0,0.09809069093174344,0.0006743701931294522,2.423729374341653e-06,1.3142643081625232e-05,3.2347533572500237e-05,8.482192067131262e-07,3.1357525187812284e-05,3.421164523266057e-06,6.2115405454703e-06,0.0002167097458887987,0.0011059034421829455,4.639315153125217e-06,4.543989442184016e-05,1.0912662987316974e-08,8.086740822929765e-08,2.540800081432301e-08,4.421127892804602e-09,5.0605457734658486e-05,0.00019817070258799203,0.0025878112532407675,0.0002976173183848627,0.000709109643451526,6.34888128203034e-10,0.00022295998108990436,2.0397918533265397e-11,5.476051600083267e-08,9.449571082662758e-13,1.4123792121890975e-12,1.0576090038481002e-12,2.2502258441055208e-11,1.7407442322144464e-13,6.417513964999534e-06,0.00034884872830924404,1.9385325272388893e-13,0.0002551897577881857,7.717188901024474e-12,5.135363872161619e-13,0.0002514589189883976,2.0969302854310024e-11,5.122360128109376e-15,0.00015603512248920024,1.0972715336813645e-15,9.126094565451013e-05,5.817604499234961e-16,9.544710577083763e-16,3.6110349085217296e-16,1.9352918662619705e-14,2.1326714766440154e-14,5.281962506118456e-05,1.1201834988738306e-15,7.86696880454712e-15,1.2328997432822016e-15,8.666354184625995e-15
5.952114989029002e-06,0.11286487687109491,0.9,0.0,0.0,0.0,0.0,0.09806834124509527,0.0006818456975735319,2.4232541576093112e-06,1.3087762421945896e-05,3.234031315898759e-05,8.480372688232972e-07,3.125885467464777e-05,3.4204383950685914e-06,6.2105127053304656e-06,0.00021929810340212227,0.001119417624141081,4.638485875544989e-06,4.5434025117792156e-05,1.091052338971127e-08,8.085155268025938e-08,2.5402550944676604e-08,4.4203077178368e-09,5.020938428038275e-05,0.00020060205667761215,0.0026181877624691786,0.00030127566938835626,0.0007167581508561819,6.347767617584662e-10,0.00022572072167649173,2.06180374103104e-11,5.431608957641443e-08,9.44471543293768e-13,1.4117862549670365e-12,1.0539746208120872e-12,2.2738357453640106e-11,1.726682966774421e-13,6.366274901807124e-06,0.00035216242090943176,1.938111475382212e-13,0.00025829741853493744,7.808896909005071e-12,5.134716258152462e-13,0.0002547897049074441,2.1240882478996254e-11,5.185324336049965e-15,0.00015902642257022495,1.1108574688859153e-15,9.31140533724052e-05,5.888978828580075e-16,9.767830812031715e-16,3.6994412913265715e-16,1.980672932111986e-14,2.1820352717806356e-14,5.3950899049643994e-05,1.1465529512712223e-15,8.05125894443491e-15,1.2615492757096665e-15,8.866746896520216e-15
6.024694638556996e-06,0.11287195615837878,0.9,0.0,0.0,0.0,0.0,0.09804602171732699,0.0006893095992664931,2.422779179793646e-06,1.303404568964435e-05,3.233307941322023e-05,8.478555238197089e-07,3.1162339870508924e-05,3.4197129805694155e-06,6.209489157456285e-06,0.00022188476835353755,0.0011329040282272035,4.6376580596584556e-06,4.542781277748573e-05,1.0908384867611415e-08,8.083570510285655e-08,2.5397106853009893e-08,4.419487728957691e-09,4.982154439108064e-05,0.0002030328556025048,0.002648482738385704,0.00030493314547577223,0.0007243627701954405,6.346653735663861e-10,0.00022848085736627087,2.0837684236468568e-11,5.388084434283881e-08,9.439861719975488e-13,1.4111834357252327e-12,1.0504153490726187e-12,2.297293466038157e-11,1.7129127409572125e-13,6.316119484707397e-06,0.0003554506056362206,1.937689731872583e-13,0.00026139465303667684,7.900239013368255e-12,5.134030030704389e-13,0.0002581083595059489,2.1511300055660912e-11,5.248273489880135e-15,0.00016203320513546676,1.1244404331953035e-15,9.497428489230764e-05,5.960336875187601e-16,9.99309674309106e-16,3.7886676931445327e-16,2.0265359974463254e-14,2.2318169986080686e-14,5.508947503501127e-05,1.173203874538447e-15,8.237505519482633e-15,1.2904430684254857e-15,9.068834869980227e-15
6.1698539376129834e-06,0.11288606726988636,0.9,0.0,0.0,0.0,0.0,0.09800147101130455,0.0007042028170711818,2.421829919102819e-06,1.2929947579679791e-05,3.2318582004120466e-05,8.474925981907966e-07,3.0975491285053926e-05,3.4182642410754903e-06,6.207454765228011e-06,0.00022705310704836215,0.001159795498312505,4.63600672177119e-06,4.541447042570615e-05,1.090411095174513e-08,8.080403313530616e-08,2.5386235575836094e-08,4.417848282217371e-09,4.9069475078751065e-05,0.00020789279101128544,0.002708835400321997,0.0003122454784071679,0.0007394431670983423,6.344425317739144e-10,0.00023399931687968526,2.1275570316516543e-11,5.30366836796012e-08,9.430162741391784e-13,1.4099516612635575e-12,1.0435121953355965e-12,2.3437618615508202e-11,1.6862069188503857e-13,6.218915196508957e-06,0.0003619525207164805,1.9368447701493329e-13,0.0002675578888821567,8.081828271269671e-12,5.132554321146069e-13,0.0002647087906659708,2.2048613169410303e-11,5.374126729397945e-15,0.00016809317690473852,1.1515974622423035e-15,9.87157441091887e-05,6.103004207871771e-16,1.0450029815935015e-15,3.9695527889857525e-16,2.1197028660664816e-14,2.3326226759533718e-14,5.738839695819411e-05,1.2273470932434285e-15,8.615846749047165e-15,1.348956690948132e-15,9.478049852610668e-15
