Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188)
4.370154726031115e-06,0.11269917653955622,0.9,0.0,0.0,0.0,0.0,0.09857105343209517,0.0005165252424149536,2.4334764701103528e-06,1.442048630004923e-05,3.2485536495638034e-05,8.520693253801708e-07,3.2760321036988875e-05,3.4364712606355085e-06,6.234335202529254e-06,0.00016221193074107866,0.0008099032100979605,4.657289329063117e-06,4.539940111112891e-05,1.0956547726658712e-08,8.119261840923469e-08,2.552332937366251e-08,4.437685789224202e-09,5.984459673500647e-05,0.0001474863956739553,0.00189703892468899,0.00022135271910782143,0.0005116022837527618,6.370896241612431e-10,0.00016540930791077168,1.5722130850350905e-11,6.516793595490567e-08,9.549779355212873e-13,1.4200266567369126e-12,1.1118952595684433e-12,1.6337197560387755e-11,2.0700287156265235e-13,7.612881148257879e-06,0.0002654354727722561,1.946583638295144e-13,0.00018779548145532362,5.7149626899630115e-12,5.130493204889071e-13,0.00017743913558471722,1.4890138248883342e-11,3.80976376917597e-15,9.447035330593382e-05,8.140585084315066e-16,5.07722863360097e-05,4.3297282557739796e-16,5.361454492998184e-16,1.94885829650262e-16,1.1040196115432147e-14,1.1459890577652899e-14,3.004753392240919e-05,6.374206754011566e-16,4.490801827988886e-15,6.608313477006408e-16,4.659923593538379e-15,5.760171702473092e-12,5.069611523162756e-16,3.51362118509446e-06,4.012891235152322e-15,2.058665270776997e-05
4.441601074280246e-06,0.11270645827483962,0.9,0.0,0.0,0.0,0.0,0.09854836562418508,0.0005240638846610529,2.4330156949550023e-06,1.4339661425519933e-05,3.248060555954763e-05,8.518873705064196e-07,3.262907307971326e-05,3.4357481125420084e-06,6.233225494653965e-06,0.00016479979578245928,0.0008238280453831868,4.656442101618803e-06,4.541391579083257e-05,1.095447316002205e-08,8.117724472165255e-08,2.5517878994984567e-08,4.436902145513333e-09,5.926009352129689e-05,0.00014989156076781693,0.0019285889680728588,0.00022497268152368215,0.0005195894574035354,6.369855407451965e-10,0.00016813961349826002,1.5946892127610174e-11,6.451236072404064e-08,9.545515338767464e-13,1.4200619534687044e-12,1.107114234655413e-12,1.6587364393635906e-11,2.0492714014898346e-13,7.537113631301843e-06,0.00026928565313157104,1.9462970555339519e-13,0.00019104934410449717,5.812269998483775e-12,5.132144907987167e-13,0.00018081101964235156,1.5168623809912575e-11,3.872067169260998e-15,9.703033887868602e-05,8.274945297712044e-16,5.230207998209884e-05,4.400333440243846e-16,5.532872945960114e-16,2.0165828339560288e-16,1.138377591749491e-14,1.1828377874744393e-14,3.097796057555763e-05,6.573563584146546e-16,4.630349062836912e-15,6.821824340983388e-16,4.809542990486305e-15,5.939433041856943e-12,5.254429323869755e-16,3.7006097533143897e-06,4.148916215863605e-15,2.0987474689725943e-05
4.513047422529377e-06,0.1127137174343397,0.9,0.0,0.0,0.0,0.0,0.09852571959352072,0.0005315842272546082,2.4325546950877207e-06,1.4260693986583766e-05,3.2475394759141916e-05,8.517056150558081e-07,3.250048192764697e-05,3.4350255718492956e-06,6.232120901376283e-06,0.00016738541681110607,0.0008377153570624833,4.655596845846853e-06,4.5426479253685885e-05,1.0952397581157529e-08,8.116186353390066e-08,2.5512434589790864e-08,4.436117561033842e-09,5.86897518814391e-05,0.00015229616987709336,0.0019600217284866665,0.00022859175961994593,0.000527510219331832,6.368812026601012e-10,0.00017086932042361297,1.6170972162254954e-11,6.38726167083713e-08,9.541176275307704e-13,1.4200369281252827e-12,1.1024266857568874e-12,1.68352725147554e-11,2.0290160041944263e-13,7.463148830126551e-06,0.0002730990642197497,1.9459938286665942e-13,0.0001942926641776859,5.909202205355814e-12,5.133576290377834e-13,0.0001841713517882328,1.5445983963781138e-11,3.9343553564168466e-15,9.960647349668378e-05,8.409276151901366e-16,5.384170086197543e-05,4.470922328559199e-16,5.706508727159711e-16,2.0852534687790506e-16,1.1732133940349983e-14,1.2201087805956014e-14,3.191683532680591e-05,6.775709829937932e-16,4.771834964226979e-15,7.037803812789813e-16,4.960873890789821e-15,6.121187400405113e-12,5.441951529793116e-16,3.893397021202382e-06,4.286949148858218e-15,2.138956126593632e-05
4.584493770778508e-06,0.11272095443492598,0.9,0.0,0.0,0.0,0.0,0.09850311442835803,0.0005390863806331957,2.432093532122613e-06,1.4183554979929015e-05,3.2469936828370234e-05,8.515240616031559e-07,3.2374560672226046e-05,3.434303663622001e-06,6.231021350162744e-06,0.00016996883806972253,0.0008515658655384344,4.654753526098284e-06,4.5437246495435587e-05,1.0950321267509815e-08,8.114647690205924e-08,2.55069962352447e-08,4.435332179837667e-09,5.813319894561085e-05,0.00015470022407245066,0.0019913399600060217,0.0002322099554685427,0.000535365507448225,6.367766383031724e-10,0.00017359842948555157,1.6394375041485796e-11,6.324828258182998e-08,9.536771721928691e-13,1.419956460183815e-12,1.097832953714651e-12,1.7080953996276445e-11,2.0092491586033844e-13,7.390947765251852e-06,0.00027687659436836785,1.94567591775103e-13,0.00019752542319802097,6.005759148357323e-12,5.134804864513126e-13,0.0001875198127562738,1.5722193149692172e-11,3.996628366112737e-15,0.00010219864241876012,8.543577683474717e-16,5.539089635707474e-05,4.54149495147654e-16,5.88234705289639e-16,2.1548613654664696e-16,1.208525091142973e-14,1.2577966768326717e-14,3.286406695633987e-05,6.980634330281718e-16,4.915251749604118e-15,7.256220672451581e-16,5.113894619505139e-15,6.3054247227309344e-12,5.632142557413962e-16,4.092021819907141e-06,4.4269774597939894e-15,2.179307670792633e-05
4.655940119027639e-06,0.11272816968541727,0.9,0.0,0.0,0.0,0.0,0.09848054924181573,0.0005465704448067808,2.4316322591118447e-06,1.4108210847870965e-05,3.24642608138082e-05,8.513427118065952e-07,3.22513077849e-05,3.433582407745688e-06,6.2299267700980066e-06,0.00017255010203191934,0.0008653802823802222,4.653912107374257e-06,4.544636028419717e-05,1.0948244457969747e-08,8.113108659654977e-08,2.5501563981058615e-08,4.434546125807001e-09,5.759005306883254e-05,0.00015710372439851312,0.0020225463765724135,0.00023582727107715853,0.0005431562521312991,6.366718723482126e-10,0.00017632694148253107,1.661710452364723e-11,6.263892808858987e-08,9.532310141115208e-13,1.4198250415146851e-12,1.0933328849445513e-12,1.732444061926934e-11,1.989957217376687e-13,7.320468874174313e-06,0.000280619108032899,1.9453450619398076e-13,0.0002007476061979946,6.101940768652419e-12,5.13584676112388e-13,0.00019085609885842968,1.5997227131070815e-11,4.058886232707764e-15,0.0001048067407872969,8.677849928951243e-16,5.694942754696879e-05,4.612051338973224e-16,6.060373350652499e-16,2.22539783069009e-16,1.2443107466587265e-14,1.2958962415461566e-14,3.3819569583670406e-05,7.188325871817361e-16,5.060591598850351e-15,7.477044430570122e-16,5.268584010247939e-15,6.492134905683343e-12,5.824967038557584e-16,4.296521487797201e-06,4.568988622301954e-15,2.219818132091059e-05
4.72738646727677e-06,0.11273536358595013,0.9,0.0,0.0,0.0,0.0,0.09845802317225576,0.0005540365107020708,2.4311709215138627e-06,1.4034624411605693e-05,3.2458392487235176e-05,8.51161566529131e-07,3.2130709285274075e-05,3.432861819551229e-06,6.228837091931138e-06,0.0001751292494514347,0.0008791593085591552,4.6530725553930725e-06,4.545395212276894e-05,1.0946167357235177e-08,8.11156941344092e-08,2.549613785312587e-08,4.433759505570055e-09,5.705992782390604e-05,0.00015950667187494849,0.0020536436451104303,0.0002394437083935407,0.0005508833730696687,6.365669262817633e-10,0.0001790548572107304,1.6839164077799883e-11,6.204411837231906e-08,9.527799035249674e-13,1.4196468077124734e-12,1.0889259043175624e-12,1.7565763770819376e-11,1.971126387626452e-13,7.251668699235786e-06,0.0002843274453409498,1.9450028042039585e-13,0.0002039592013810389,6.197747098791018e-12,5.136716837968158e-13,0.00019417992100631556,1.6271062909223525e-11,4.12112898952728e-15,0.00010743067230557318,8.812092924707228e-16,5.851706808847151e-05,4.682591520286425e-16,6.24057332206635e-16,2.296854353912906e-16,1.2805684211071748e-14,1.3344023640675323e-14,3.4783262131221876e-05,7.398773223858201e-16,5.207846678942523e-15,7.700245318455202e-16,5.424921398169116e-15,6.68130783010588e-12,6.020389907074697e-16,4.506931922967003e-06,4.712970206859774e-15,2.2605031372917276e-05
4.7988328155259006e-06,0.11274253652750002,0.9,0.0,0.0,0.0,0.0,0.0984355353834321,0.0005614846613522463,2.4307095580806757e-06,1.3962755686230921e-05,3.245235471217135e-05,8.50980625948643e-07,3.20127406841139e-05,3.432141910385654e-06,6.227752248103574e-06,0.0001777063194164337,0.0008929036330378327,4.65223483664158e-06,4.546014313535897e-05,1.0944090139806867e-08,8.110030080880241e-08,2.5490717856791394e-08,4.4329724125172264e-09,5.654243536983187e-05,0.00016190906749750431,0.002084634379998975,0.00024305926930943188,0.0005585477766464532,6.364618191295971e-10,0.00018178217746232434,1.7060556922784114e-11,6.146341754018939e-08,9.523245043993767e-13,1.419425565439151e-12,1.0846110817210682e-12,1.7804954369454543e-11,1.9527428435177312e-13,7.184502479604822e-06,0.0002880024218771259,1.9446505132854294e-13,0.00020716019981879724,6.293178255620162e-12,5.137428780023503e-13,0.00019749100380849898,1.654367865089657e-11,4.183356668932102e-15,0.00011007034806878078,8.946306706914575e-16,6.0093603191324724e-05,4.75311552394932e-16,6.4229328536267e-16,2.3692225442489984e-16,1.3172961721412847e-14,1.3733100309304339e-14,3.575506783979615e-05,7.6119651393681445e-16,5.357009144738098e-15,7.925794132983287e-16,5.582886511457223e-15,6.872933361873462e-12,6.218376262616042e-16,4.723287632130566e-06,4.858909832233624e-15,2.3013779058988173e-05
4.8702791637750314e-06,0.11274968889153439,0.9,0.0,0.0,0.0,0.0,0.09841308506444624,0.0005689149729463513,2.4302482016660757e-06,1.3892562588557844e-05,3.2446167769488745e-05,8.507998896584535e-07,3.1897368716802604e-05,3.431422688131863e-06,6.226672172761626e-06,0.00018028134940737566,0.0009066139316644487,4.651398918413106e-06,4.5465044884645716e-05,1.0942012953625762e-08,8.1084907716126e-08,2.5485303979901272e-08,4.432184925666488e-09,5.603718926744747e-05,0.00016431091223899892,0.002115521138729705,0.0002466739556641594,0.0005661503538051122,6.363565672273349e-10,0.0001845089030240135,1.7281286060966058e-11,6.089639185178472e-08,9.518654038362614e-13,1.4191648185068916e-12,1.0803871927597444e-12,1.8042042795366367e-11,1.934792828493866e-13,7.11892465730395e-06,0.00029164482866691604,1.9442894032045698e-13,0.0002103505951799612,6.388234432392853e-12,5.137995191815178e-13,0.00020078908473754656,1.681505361669564e-11,4.245569302381576e-15,0.00011272568553444147,9.080491311488345e-16,6.167882868425966e-05,4.823623377825163e-16,6.607437989255231e-16,2.4424941185414783e-16,1.3544920507384933e-14,1.4126143267767868e-14,3.673491383208192e-05,7.827890332999537e-16,5.50807112366414e-15,8.15366224234164e-16,5.742459475011916e-15,7.0670013320646455e-12,6.418891371457286e-16,4.945621776147974e-06,5.0067951481715925e-15,2.3424572494750172e-05
4.941725512024162e-06,0.11275682104978052,0.9,0.0,0.0,0.0,0.0,0.09839067142954182,0.0005763275157518699,2.4297868799586727e-06,1.3824001548146433e-05,3.2439849646656375e-05,8.506193567564419e-07,3.178455288277012e-05,3.43070415767907e-06,6.225596801755992e-06,0.0001828543753571915,0.0009202908663291784,4.6505647688339066e-06,4.546876012463533e-05,1.0939935923374837e-08,8.106951578045246e-08,2.5479896195467004e-08,4.431397111665189e-09,5.554380680867814e-05,0.00016671220705026307,0.0021463064186010294,0.000250287769247907,0.0005736919783404581,6.362511846000443e-10,0.00018723503467578626,1.750135430366427e-11,6.03426122439308e-08,9.514031223737817e-13,1.4188677928644294e-12,1.0762527696713124e-12,1.8277058831759508e-11,1.9172627346042968e-13,7.054889306542245e-06,0.00029525543232636787,1.9439205505979778e-13,0.0002135303834870541,6.482915888768828e-12,5.138427682499323e-13,0.00020407391336135032,1.7085168090859116e-11,4.307766920491435e-15,0.00011539660761873425,9.214646774042768e-16,6.327255016513811e-05,4.894115109139128e-16,6.794075032184703e-16,2.516660967744018e-16,1.3921541082929311e-14,1.4523104407614562e-14,3.772273072042484e-05,8.046537521789766e-16,5.661024744386397e-15,8.38382162289876e-16,5.903620836212137e-15,7.263501573876775e-12,6.621900806746602e-16,5.173966212425517e-06,5.156613907000321e-15,2.3837555734353723e-05
5.013171860273293e-06,0.11276393336409057,0.9,0.0,0.0,0.0,0.0,0.09836829371776759,0.0005837223549231513,2.4293256161440214e-06,1.3757028031382251e-05,3.243341629468365e-05,8.504390259237875e-07,3.167424680614498e-05,3.4299863213463196e-06,6.224526072630464e-06,0.00018542543171272708,0.0009339350843445385,4.649732356879748e-06,4.547138349435628e-05,1.0937859153461856e-08,8.105412577547707e-08,2.547449446398562e-08,4.430609029462989e-09,5.506191091958381e-05,0.00016911295286103212,0.0021769926543102605,0.0002539007118046963,0.0005811735055633435,6.361456838182258e-10,0.00018996057318988732,1.7720764298462145e-11,5.980165623257442e-08,9.509381202806041e-13,1.4185374575560627e-12,1.0722061474898699e-12,1.8510031633571883e-11,1.9001391620005709e-13,6.992350494935312e-06,0.00029883497534833215,1.9435449101035274e-13,0.0002166995628979904,6.577222946626972e-12,5.138736944240716e-13,0.0002073452506336792,1.7354003326345623e-11,4.369949553085867e-15,0.00011808304190609235,9.348773129853453e-16,6.487458222892714e-05,4.964590744507636e-16,6.982830447131586e-16,2.591715085122411e-16,1.4302803975962865e-14,1.49239363563174e-14,3.871845225517982e-05,8.267895430730028e-16,5.815862140776006e-15,8.616244679764661e-16,6.066351439627079e-15,7.462423927811238e-12,6.827370285294279e-16,5.408351534423487e-06,5.3083539097941724e-15,2.4252868808406678e-05
5.084618208522424e-06,0.11277102618638928,0.9,0.0,0.0,0.0,0.0,0.09834595119253392,0.0005910995512075593,2.4288644294992736e-06,1.3691596987783911e-05,3.2426881856370585e-05,8.502588954969236e-07,3.156639943247187e-05,3.4292691792621144e-06,6.223459924601683e-06,0.00018799455149660126,0.0009475472180161303,4.648901652384125e-06,4.5473002157036705e-05,1.0935782730694277e-08,8.103873834452564e-08,2.5469098735640253e-08,4.429820728026699e-09,5.45911316914313e-05,0.00017151315058079762,0.0022075822163200145,0.00025751278503509834,0.0005885957712920774,6.360400755499651e-10,0.00019268551932997345,1.7939518553316196e-11,5.927310971438188e-08,9.504708035632151e-13,1.4181765448627277e-12,1.0682455070096855e-12,1.874098969444126e-11,1.8834089777436439e-13,6.931262584520234e-06,0.0003023841764997024,1.9431633280324877e-13,0.00021985813350964311,6.671155985176443e-12,5.138932824437634e-13,0.00021060286823928944,1.7621541489490464e-11,4.432117229244692e-15,0.0001207849199602418,9.482870413826448e-16,6.648474776736007e-05,5.035050309966046e-16,7.1736908036809495e-16,2.6676485361122476e-16,1.4688689662188623e-14,1.5328592487114144e-14,3.972201501008403e-05,8.491952754650287e-16,5.9725754252233626e-15,8.850904253058521e-16,6.230632431087744e-15,7.66375820718611e-12,7.03526563403645e-16,5.648807108496999e-06,5.462002967472403e-15,2.4670647778103516e-05
5.156064556771555e-06,0.11277809985869075,0.9,0.0,0.0,0.0,0.0,0.09832364314108419,0.0005984591615603444,2.428403335924907e-06,1.3627663227085514e-05,3.242025886906501e-05,8.500789635301653e-07,3.146095607582722e-05,3.4285527297028807e-06,6.222398298531622e-06,0.00019056176636878753,0.0009611278843742816,4.648072626039465e-06,4.547369638904186e-05,1.0933706726674536e-08,8.102335401831707e-08,2.5463708952180248e-08,4.429032247129352e-09,5.413110758957968e-05,0.00017391280109961283,0.002238077409887647,0.0002611239905987051,0.0005959595911279035,6.35934368727432e-10,0.00019540987385043346,1.8157619451170728e-11,5.875656830656493e-08,9.50001532376669e-13,1.4177875705382602e-12,1.0643689085141822e-12,1.8969960815795537e-11,1.8670593575206619e-13,6.8715804798097555e-06,0.000305903731307394,1.9427765545297467e-13,0.00022300609718100655,6.764715431805494e-12,5.139024392286575e-13,0.00021384654798929328,1.7887765601346057e-11,4.494269977346998e-15,0.00012350217672571867,9.616938660473948e-16,6.810287733433366e-05,5.105493830994596e-16,7.366642926199098e-16,2.744453557770329e-16,1.507917864581245e-14,1.5737027089913145e-14,4.073335810125193e-05,8.718698204585786e-16,6.131156721264604e-15,9.08777371664308e-16,6.3964453267485134e-15,7.867494240113665e-12,7.245553002118322e-16,5.895361108285266e-06,5.617549001055061e-15,2.5091024802262184e-05
5.227510905020686e-06,0.11278515471317481,0.9,0.0,0.0,0.0,0.0,0.09830136887390155,0.0006058012396783472,2.4279423484186443e-06,1.3565181734984139e-05,3.24135584447662e-05,8.498992278491905e-07,3.1357859330057875e-05,3.42783696939329e-06,6.221341136894254e-06,0.00019312710668736806,0.0009746776850408004,4.647245249392435e-06,4.54735401225117e-05,1.0931631199936342e-08,8.100797323055833e-08,2.5458325048465372e-08,4.428243623169433e-09,5.3681486384608665e-05,0.00017631190528885203,0.0022684804746583086,0.00026473433011637757,0.0006032657599759287,6.358285716250851e-10,0.00019813363749585238,1.837506926861051e-11,5.825163811675382e-08,9.495306249473644e-13,1.4173728497581422e-12,1.0605743219056289e-12,1.919697210545523e-11,1.8510778085694016e-13,6.813259829487388e-06,0.0003093943126138063,1.94238525435412e-13,0.00022614345737383755,6.857901759907027e-12,5.139020000089103e-13,0.0002170760812628196,1.8152659496634716e-11,4.5564078251101524e-15,0.00012623475000980063,9.75097790389391e-16,6.972880857136977e-05,5.175921332542075e-16,7.56167379227569e-16,2.822122480988974e-16,1.5474251486075132e-14,1.614919501024289e-14,4.175242293659561e-05,8.948120522984978e-16,6.291598174282083e-15,9.32682676838092e-16,6.5637718667961505e-15,8.073621883421172e-12,7.458198674190166e-16,6.148040546853754e-06,5.774979986930511e-15,2.5514128214437954e-05
5.298957253269817e-06,0.1127921910723096,0.9,0.0,0.0,0.0,0.0,0.09827912772406538,0.0006131258364618481,2.427481477495259e-06,1.3504107934794906e-05,3.240679043009981e-05,8.497196861003583e-07,3.125704985717012e-05,3.4271218937717053e-06,6.220288383737696e-06,0.00019569060156802938,0.00098819720620836,4.646419494834469e-06,4.5472601445330376e-05,1.0929556197831452e-08,8.09925963321453e-08,2.5452946953995473e-08,4.427454885892613e-09,5.3241925844767315e-05,0.00017871046400193613,0.0022987935847332283,0.0002683438051722955,0.0006105150517767673,6.357226912151875e-10,0.00020085681100060463,1.8591870193954677e-11,5.7757936641295764e-08,9.49058360774556e-13,1.4169345123868484e-12,1.0568596566045895e-12,1.9422049970016916e-11,1.8354522005941803e-13,6.756257187729594e-06,0.0003128565711851887,1.9419900164561683e-13,0.00022927021900892247,6.9507154867681745e-12,5.138927339741969e-13,0.00022029126849130954,1.841620778214984e-11,4.618530799624952e-15,0.00012898258003558302,9.884988177754515e-16,7.136238568773118e-05,5.246332839048285e-16,7.758770427833786e-16,2.9006476697347376e-16,1.5873888694734792e-14,1.656505163083639e-14,4.277915299265112e-05,9.180208424727322e-16,6.453891910141136e-15,9.56803742017107e-16,6.732594008162983e-15,8.282130969260998e-12,7.673168977247219e-16,6.406871306781872e-06,5.9342838845488835e-15,2.5940082607693688e-05
5.3704036015189476e-06,0.11279920924901422,0.9,0.0,0.0,0.0,0.0,0.09825691904657254,0.0006204330004130593,2.4270207315569133e-06,1.3444397901629882e-05,3.239996354840999e-05,8.49540335792954e-07,3.115846706514178e-05,3.4264074972232727e-06,6.219239984642888e-06,0.00019825227894196843,0.0010016870187129832,4.645595335588342e-06,4.5470943061776176e-05,1.0927481758197844e-08,8.097722360360075e-08,2.544757459419614e-08,4.426666057501796e-09,5.281209422554789e-05,0.00018110847807501797,0.0023290188491349425,0.0002719524173158246,0.0006177082194177559,6.356167330333611e-10,0.00020357939508855845,1.8808024333686896e-11,5.727509338818612e-08,9.4858498808613e-13,1.416474519757827e-12,1.0532227824524084e-12,1.9645220099033105e-11,1.8201707848874967e-13,6.700530140556628e-06,0.00031629113635872695,1.9415913625090422e-13,0.00023238638833633488,7.04315716438395e-12,5.138753494811216e-13,0.00022349191868206923,1.8678395785851465e-11,4.6806389273886516e-15,0.00013174560905774473,1.0018969515283891e-15,7.300345899010485e-05,5.316728374465309e-16,7.957920115161053e-16,2.980021661668393e-16,1.627807082450676e-14,1.6984553182452923e-14,4.381349361599823e-05,9.414950647964004e-16,6.618030070946902e-15,9.811380177793368e-16,6.902894050264864e-15,8.493011351052742e-12,7.890430585331583e-16,6.671878168376696e-06,6.095448771397356e-15,2.6369008924967916e-05
5.4418499497680784e-06,0.11280620954685273,0.9,0.0,0.0,0.0,0.0,0.09823474221763542,0.0006277227779788978,2.426560117219233e-06,1.3386008535117417e-05,3.23930855259653e-05,8.493611743332113e-07,3.10620496866485e-05,3.425693773283495e-06,6.218195886679766e-06,0.0002008121656119592,0.0010151476781827282,4.644772745691632e-06,4.546862271693806e-05,1.0925407910831713e-08,8.096185526564312e-08,2.54422078913554e-08,4.425877160178534e-09,5.239167058791289e-05,0.00018350594832762548,0.0023591583126004365,0.00027556016806322143,0.0006248459947958902,6.355107025876722e-10,0.00020630139047287443,1.9023533724636043e-11,5.680274989516579e-08,9.481107262579744e-13,1.4159946767394358e-12,1.0496615474861925e-12,1.9866507483443116e-11,1.805222192337154e-13,6.646037402063368e-06,0.00031969861671629635,1.9411897544593125e-13,0.00023549197281823612,7.1352273785251184e-12,5.13850498847939e-13,0.0002266778489779674,1.8939209526581763e-11,4.742732234334397e-15,0.00013452378103340855,1.0152921949261884e-15,7.465188445714842e-05,5.387107962276616e-16,8.159110298554133e-16,3.0602370907548925e-16,1.6686778525298086e-14,1.7407656325315264e-14,4.4855391846703356e-05,9.652335986418973e-16,6.784004837719142e-15,1.0056829797517467e-15,7.074654465380975e-15,8.706252932900078e-12,8.109950319723504e-16,6.943084836180958e-06,6.258462795672686e-15,2.6801024553297912e-05
5.513296298017209e-06,0.11281319226025231,0.9,0.0,0.0,0.0,0.0,0.09821259663396541,0.0006349952138450013,2.426099639596188e-06,1.3328897696106129e-05,3.238616320405155e-05,8.491821990566706e-07,3.096773626939843e-05,3.424980714815575e-06,6.217156038361689e-06,0.0002033702873064051,0.0010285797252480111,4.643951699977676e-06,4.546569358774345e-05,1.0923334678765791e-08,8.094649148890163e-08,2.5436846765649464e-08,4.425088212128683e-09,5.1980344971940927e-05,0.0001859028755632784,0.002389213956641626,0.0002791670588991919,0.0006319290890077586,6.354046045677633e-10,0.0002090227978558898,1.9238400349137983e-11,5.634056006006116e-08,9.476357664444012e-13,1.4154966428502198e-12,1.046173798819664e-12,2.0085936425998896e-11,1.7905954472620564e-13,6.592738884865414e-06,0.00032307960077470775,1.9407856012301939e-13,0.00023858698102294465,7.226926749569662e-12,5.13818782771862e-13,0.0002298488842504064,1.9198635684803768e-11,4.8048107458574105e-15,0.00013731704134117983,1.028684551201481e-15,7.630752335450111e-05,5.45747162551538e-16,8.362328405850564e-16,3.1412865788819804e-16,1.7099992396263086e-14,1.783431805856245e-14,4.59047962613967e-05,9.892353204293255e-16,6.951808370672828e-15,1.0304361234531159e-15,7.24785786224536e-15,8.921845592584092e-12,8.331694960191925e-16,7.220513963931201e-06,6.423314054814739e-15,2.7236243420436678e-05
5.58474264626634e-06,0.11282015767474028,0.9,0.0,0.0,0.0,0.0,0.09819048171205119,0.0006422503511872597,2.425639302547723e-06,1.3273024312254285e-05,3.2379202638525815e-05,8.490034072556817e-07,3.087546558797564e-05,3.4242683141637027e-06,6.216120389598807e-06,0.00020592666873125802,0.0010419836858010759,4.643132174054666e-06,4.546220464321789e-05,1.092126207938419e-08,8.093113240235714e-08,2.5431491136012496e-08,4.424299224312979e-09,5.157781845062252e-05,0.00018829926057007223,0.0024191877008203585,0.00028277309127831775,0.0006389581926446112,6.352984422763933e-10,0.00021174361792907273,1.9452626135283507e-11,5.588819039305806e-08,9.471602787702926e-13,1.4149819466379482e-12,1.0427573944967211e-12,2.0303530530726182e-11,1.776279975248812e-13,6.540595748616173e-06,0.00032643465768392865,1.9403792647101908e-13,0.00024167142252915148,7.318255922591818e-12,5.137807544027915e-13,0.00023300485672291964,1.9456661556223187e-11,4.866874486840342e-15,0.0001401253365421259,1.0420740235414755e-15,7.797024188618721e-05,5.527819386782102e-16,8.567562124178979e-16,3.2231629257966165e-16,1.7517693076319787e-14,1.8264496212004163e-14,4.696165683378942e-05,1.0134991088332205e-15,7.121432845836542e-15,1.0553949927773856e-15,7.422487185077342e-15,9.13977922850533e-12,8.555631664544639e-16,7.5041871781102404e-06,6.5899907704013845e-15,2.7674776092648287e-05
5.656188994515471e-06,0.1128271060671959,0.9,0.0,0.0,0.0,0.0,0.0981683968874385,0.000649488231886383,2.425179108895344e-06,1.3218348456894205e-05,3.2372209188230534e-05,8.488247961989598e-07,3.078517698630843e-05,3.423556563284503e-06,6.215088891650909e-06,0.00020848133361973234,0.0010553600712939427,4.642314144283354e-06,4.545820097639216e-05,1.0919190125398772e-08,8.091577810010804e-08,2.5426140920609637e-08,4.4235102102501995e-09,5.1183803085458934e-05,0.00019069510412122198,0.0024490814041919604,0.00028637826662636503,0.0006459339761732374,6.351922194871674e-10,0.00021446385137303527,1.9666212963887773e-11,5.5445319544728665e-08,9.466844140423838e-13,1.4144519948384245e-12,1.039410211728701e-12,2.0519312733637143e-11,1.7622655839806646e-13,6.489570430009119e-06,0.00032976433792622717,1.9399710650408152e-13,0.00024474530783927137,7.409215566854619e-12,5.137369230927677e-13,0.00023614560562295592,1.971327502941436e-11,4.9289234816758946e-15,0.00014294861417721877,1.055460615087935e-15,7.963991087874364e-05,5.598151268260156e-16,8.774799332661481e-16,3.3058590441700306e-16,1.79398613481679e-14,1.8698148974300752e-14,4.8025924810679834e-05,1.0380238507611858e-15,7.292870497003572e-15,1.0805571525268874e-15,7.598525522316926e-15,9.360043814006927e-12,8.781727777298539e-16,7.794125100226318e-06,6.758481262276737e-15,2.81167298726753e-05
5.727635342764602e-06,0.11283403770611071,0.9,0.0,0.0,0.0,0.0,0.09814634161401656,0.0006567088967104794,2.4247190606078117e-06,1.3164831405085604e-05,3.236518759351108e-05,8.486463631517451e-07,3.0696810659105794e-05,3.422845453859741e-06,6.214061497080263e-06,0.0002110343047797811,0.00106870937906576,4.641497587753773e-06,4.5453724110083174e-05,1.0917118825680007e-08,8.090042864777048e-08,2.542079603749545e-08,4.4227211819431235e-09,5.079802180114822e-05,0.00019309040697558817,0.002478896866877707,0.00028998258634148637,0.0006528570903857592,6.350859396011555e-10,0.00021718349885759819,1.987916268335777e-11,5.5011638280760446e-08,9.4620830174533e-13,1.4139080797556678e-12,1.036130162056235e-12,2.0733305327316435e-11,1.748542466858293e-13,6.439626657273989e-06,0.0003330691740104443,1.939561285299545e-13,0.00024780864830103793,7.499806380088895e-12,5.136877578490108e-13,0.00023927097685960105,1.996846456851262e-11,4.990957754286359e-15,0.00014578682259629833,1.068844328937289e-15,8.131640549468021e-05,5.668467291730766e-16,8.984027817614322e-16,3.389367781054512e-16,1.836647793546961e-14,1.9135234666927607e-14,4.9097552601654114e-05,1.0628084296880531e-15,7.466113533830918e-15,1.1059201754248182e-15,7.77595601544333e-15,9.582629291868876e-12,9.009950496228422e-16,8.090347367940167e-06,6.9287737576203554e-15,2.8562208897059168e-05
