Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689)
5.009893449709621e-09,0.11224552989960192,0.9,0.0,0.0,0.0,0.0,0.09999865332738049,3.5093974169862134e-07,3.1093119548212807e-07,2.3413698017430438e-07,2.4209858205823497e-07,1.7864450366928376e-07,2.1057126311961337e-07,2.0905283820410467e-07,2.0327008716706371e-07,1.8403766580893976e-07,1.8403766580893976e-07,1.6371688153851758e-07,1.696054561588757e-07,1.3999402399435884e-09,1.020475415110308e-08,5.245293342120919e-09,9.105448779630115e-10,3.454184551436262e-08,1.7809319346315138e-08,2.5521502161687782e-08,1.6732526168047468e-08
5.432298237263454e-09,0.11224554380483061,0.9,0.0,0.0,0.0,0.0,0.09999853978468476,3.810749686059821e-07,3.3525758892620314e-07,2.535016856865769e-07,2.628293031457934e-07,1.9188694345259216e-07,2.2870147064174796e-07,2.26894082740423e-07,2.2012526386539413e-07,1.9955452746112388e-07,1.9955452746112388e-07,1.7725739897833425e-07,1.8417978146370284e-07,1.509468008020247e-09,1.1018324874340006e-08,5.644015813055836e-09,9.794055093460141e-10,4.0461873844558656e-08,2.086348840753746e-08,2.9941201304982456e-08,1.9598385437021188e-08
5.854703024817286e-09,0.11224555779728924,0.9,0.0,0.0,0.0,0.0,0.099998426242118,4.112941028502148e-07,3.5930771927718496e-07,2.72808666402834e-07,2.8360518405386715e-07,2.0487286869958252e-07,2.4688936037076074e-07,2.4476447273735097e-07,2.3693682338620345e-07,2.1507137149480775e-07,2.1507137149480775e-07,1.9075755749917962e-07,1.9879710511858074e-07,1.617751922171023e-09,1.1822656274851252e-08,6.035014789348197e-09,1.0469322671383358e-09,4.681680536911744e-08,2.4138026963658547e-08,3.470326224098291e-08,2.26787784054589e-08
6.277107812371118e-09,0.1122455718759855,0.9,0.0,0.0,0.0,0.0,0.0999983126996802,4.41596927172801e-07,3.8308472355642255e-07,2.920580943278567e-07,3.0442534957558657e-07,2.176072478500756e-07,2.6513476030076954e-07,2.626631193520976e-07,2.53704862739775e-07,2.3058819791001136e-07,2.3058819791001136e-07,2.0421747734714133e-07,2.134574962599548e-07,1.724806106600267e-09,1.2617853259802537e-08,6.4184398467865e-09,1.1131509866791652e-09,5.359993509433761e-08,2.7628666369498286e-08,3.980554968567966e-08,2.5971268724839313e-08
6.6995125999249505e-09,0.11224558603994228,0.9,0.0,0.0,0.0,0.0,0.09999819915737136,4.7198322479864435e-07,4.065917031753113e-07,3.1125014095396997e-07,3.2528894143665903e-07,2.3009495319645398e-07,2.834374989383593e-07,2.8058914517006544e-07,2.704294788111992e-07,2.461050067067546e-07,2.461050067067546e-07,2.1763727841009482e-07,2.2816102189834832e-07,1.830644525180378e-09,1.3404019556074226e-08,6.794437690383067e-09,1.1780870041815344e-09,6.080466825961026e-08,3.133122056465162e-08,4.5245953818062265e-08,2.94734476949586e-08
7.544322175032615e-09,0.11224561461980427,0.9,0.0,0.0,0.0,0.0,0.09999797207314068,5.330053752732914e-07,4.5280781833800655e-07,3.494627737250462e-07,3.6714305395259634e-07,2.54349361191856e-07,3.202143089163973e-07,3.1651988116264644e-07,3.0374882801956534e-07,2.7713857144494054e-07,2.7713857144494054e-07,2.4435700194739605e-07,2.576977342299892e-07,2.038729129032757e-09,1.4949669089029762e-08,7.524724388869262e-09,1.3042098292418528e-09,7.645310657042803e-08,3.935573327888018e-08,5.713279793581772e-08,3.709737329154779e-08
8.234984226706587e-09,0.11224563823013796,0.9,0.0,0.0,0.0,0.0,0.09999778642404117,5.831393864774432e-07,4.89814615906437e-07,3.80533900489738e-07,4.014822826645988e-07,2.734852210178381e-07,3.5044960784961917e-07,3.4596859593036257e-07,3.308603692649955e-07,3.0250956852109705e-07,3.0250956852109705e-07,2.660831262128326e-07,2.8197377789613854e-07,2.2053494688163715e-09,1.6187322664403705e-08,8.100894492045342e-09,1.4037162270736816e-09,9.044461402691442e-08,4.6511393937801456e-08,6.783791220683981e-08,4.3933220089112867e-08
8.925646278380559e-09,0.11224566205682251,0.9,0.0,0.0,0.0,0.0,0.09999760077528655,6.33493890937384e-07,5.26136719999799e-07,4.1145372781735245e-07,4.359275471714418e-07,2.92018733213622e-07,3.808360923406126e-07,3.754800283491927e-07,3.578570162638639e-07,3.2788051849527077e-07,3.2788051849527077e-07,2.8770346760579473e-07,3.063658973153466e-07,2.368887027407842e-09,1.7402077401399216e-08,8.658928257064656e-09,1.5000904226723504e-09,1.0548528580706195e-07,5.418452109316457e-08,7.9421690858522e-08,5.130076471389723e-08
9.616308330054531e-09,0.1122456860959616,0.9,0.0,0.0,0.0,0.0,0.09999741512687675,6.84067953587062e-07,5.61786797209538e-07,4.422229921541783e-07,4.7047550777414107e-07,3.0996885679184266e-07,4.1137302593859247e-07,4.050506286102095e-07,3.8473918923312804e-07,3.5325142136754923e-07,3.5325142136754923e-07,3.092185409665104e-07,3.3087433250719564e-07,2.5293988351930576e-09,1.859435688767694e-08,9.199396489622699e-09,1.5934309998189612e-09,1.2154899577423301e-07,6.235882603734563e-08,9.18755380784148e-08,5.919016973688717e-08
9.999999999999999e-09,0.11224571034375252,0.9,0.0,0.0,0.0,0.0,0.09999731199156581,7.122584862185124e-07,5.813061199565845e-07,4.5925181999725606e-07,4.897115241573667e-07,3.1969561081673156e-07,4.2840230715158354e-07,4.2150261793918095e-07,3.9962405312144193e-07,3.6734599918773e-07,3.6734599918773e-07,3.211257685143842e-07,3.4454013581994457e-07,2.617283126789223e-09,1.924716018422347e-08,9.492263638070953e-09,1.6440100855475055e-09,1.3090570927873943e-07,6.711071845112331e-08,9.91670035889704e-08,6.379499082761593e-08
1.0306970381728503e-08,0.11224571034375252,0.9,0.0,0.0,0.0,0.0,0.09999722947881183,7.348606427830315e-07,5.967772796951982e-07,4.7284242636169657e-07,5.051229299478029e-07,3.273539536296906e-07,4.420596757776509e-07,4.346769219872724e-07,4.1150730747308594e-07,3.7862227713801993e-07,3.7862227713801993e-07,3.3062885862937897e-07,3.5549930965343526e-07,2.6869408670400903e-09,1.9764576920818294e-08,9.72285209467255e-09,1.683833441771483e-09,1.3861031278714276e-07,7.101853302541039e-08,1.0519102014840528e-07,6.759177976173221e-08
1.0997632433402475e-08,0.11224573479648889,0.9,0.0,0.0,0.0,0.0,0.0999970438310918,7.85871030296883e-07,6.311203696283264e-07,5.033127597342573e-07,5.398666809575222e-07,3.441918077698419e-07,4.728953125590793e-07,4.643555073861195e-07,4.381617893625904e-07,4.039930858067704e-07,4.039930858067704e-07,3.5193493043532585e-07,3.802410413960722e-07,2.8415680623063638e-09,2.091314562370953e-08,1.022983056574224e-08,1.7713902288559573e-09,1.566444807696404e-07,8.014836277137479e-08,1.193598611682865e-07,7.649611799826548e-08
1.1688294485076447e-08,0.11224575945055296,0.9,0.0,0.0,0.0,0.0,0.09999685818371666,8.370981913077347e-07,6.648280435062536e-07,5.336347180163626e-07,5.747037266816659e-07,3.604996435246819e-07,5.038792105340834e-07,4.940830559545534e-07,4.6470305235447665e-07,4.293638473738879e-07,4.293638473738879e-07,3.73137263743882e-07,4.050997271227313e-07,2.993334344283803e-09,2.2040463498484838e-08,1.072085046014285e-08,1.856190923938759e-09,1.7562739993980365e-07,8.973351696001694e-08,1.343739390230785e-07,8.589388297978653e-08
1.237895653675042e-08,0.11224578430241709,0.9,0.0,0.0,0.0,0.0,0.09999667253668643,8.885412043946262e-07,6.979120562773295e-07,5.638090234200577e-07,6.096311284704673e-07,3.762941431707808e-07,5.350106474863899e-07,5.238563096967422e-07,4.911315129710117e-07,4.5473456183946034e-07,4.5473456183946034e-07,3.942363634453391e-07,4.300755532511175e-07,3.142292638755483e-09,2.314692365712853e-08,1.1196414072253788e-08,1.9383222729316496e-09,1.955356082099188e-07,9.975966292001466e-08,1.5022528138769645e-07,9.577594528990402e-08
1.3069618588424391e-08,0.1122458093486384,0.9,0.0,0.0,0.0,0.0,0.09999648689000114,9.401991515289489e-07,7.303839453429477e-07,5.938363946420132e-07,6.446460401768348e-07,3.915914637946461e-07,5.662889047151646e-07,5.53672080138276e-07,5.174475867995239e-07,4.80105229203575e-07,4.80105229203575e-07,4.152327319726872e-07,4.551686935028967e-07,3.288494891989571e-09,2.4232912016255093e-08,1.1657007949055596e-08,2.017868298377885e-09,2.1634626354705906e-07,1.1021291913826375e-07,1.6690606193399235e-07,1.0613334440879513e-07
1.3760280640098363e-08,0.11224583458585857,0.9,0.0,0.0,0.0,0.0,0.09999630124366077,9.920711180667888e-07,7.622550347435389e-07,6.237175468806847e-07,6.797457052286963e-07,4.064072540792128e-07,5.97713267017849e-07,5.835272469981042e-07,5.436516884880654e-07,5.054758494663193e-07,5.054758494663193e-07,4.361268693136097e-07,4.803793091760607e-07,3.4319920896365053e-09,2.5298807285719346e-08,1.2103103228219166e-08,2.0949103725658497e-09,2.3803712656524452e-07,1.2107984098983974e-07,1.8440859658295196e-07,1.1695728557540462e-07
1.4450942691772335e-08,0.1122458600107997,0.9,0.0,0.0,0.0,0.0,0.09999611559766534,1.044156192741268e-06,7.935364390759376e-07,6.534531918532814e-07,7.149274538285389e-07,4.2075667012603274e-07,6.292830226731915e-07,6.134187568972941e-07,5.697442317412098e-07,5.30846422627781e-07,5.30846422627781e-07,4.569192730223425e-07,5.057075494096196e-07,3.5728342743666676e-09,2.6344981111309608e-08,1.2535156192251665e-08,2.169527300674666e-09,2.6058654381526803e-07,1.3234740707897527e-07,2.0272533990589578e-07,1.2823913673629258e-07
1.5141604743446307e-08,0.1122458856202638,0.9,0.0,0.0,0.0,0.0,0.09999592995201488,1.0964534676548125e-06,8.242390672099665e-07,6.830440378127684e-07,7.501887002048002e-07,4.346543909034238e-07,6.609974634242432e-07,6.433436220793113e-07,5.957256293158965e-07,5.562169486880473e-07,5.562169486880473e-07,4.776104382315573e-07,5.311535514458666e-07,3.7110705625179325e-09,2.7371798383093028e-08,1.295360888829031e-08,2.241795418452571e-09,2.839734313435562e-07,1.440030058220453e-07,2.2184888158406499e-07,1.3997042552151076e-07
1.583226679512028e-08,0.11224591141112922,0.9,0.0,0.0,0.0,0.0,0.09999574430670939,1.148962038271421e-06,8.543736262002818e-07,7.124907895647009e-07,7.855269399761168e-07,4.481146333785753e-07,6.928558844615237e-07,6.732989191632672e-07,6.215962930174005e-07,5.815874276472061e-07,5.815874276472061e-07,4.982008576641257e-07,5.567174408857181e-07,3.8467491617819974e-09,2.8379617244010737e-08,1.3358889412680494e-08,2.311788659541737e-09,3.0817725889719816e-07,1.560344225993106e-07,2.4177194300046717e-07,1.521428362978873e-07
1.6522928846794255e-08,0.11224593738034952,0.9,0.0,0.0,0.0,0.0,0.09999555866174886,1.2016810034088743e-06,8.839506251852931e-07,7.417941484840326e-07,8.209397475800841e-07,4.6115116720737513e-07,7.248575844062086e-07,7.032817879138118e-07,6.473566336953686e-07,6.069578595053445e-07,6.069578595053445e-07,5.186910216448709e-07,5.823993319405432e-07,3.979917388844347e-09,2.9368789059272284e-08,1.375141226192675e-08,2.379578616686973e-09,3.3317803448551774e-07,1.684298272241687e-07,2.6248737390583876e-07,1.6474820726134892e-07
1.721359089846823e-08,0.1122459635249507,0.9,0.0,0.0,0.0,0.0,0.09999537301713333,1.2546094652309365e-06,9.129803788026284e-07,7.709548125317889e-07,8.564247738013654e-07,4.737773285205662e-07,7.570018652934577e-07,7.332894300405553e-07,6.730070612399653e-07,6.323282442625506e-07,6.323282442625506e-07,5.390814181122171e-07,6.081993276778683e-07,4.110621684562663e-09,3.033965877868804e-08,1.4131578994546893e-08,2.4452346366824646e-09,3.589562894709024e-07,1.8117776187208597e-07,2.83988149201469e-07,1.7777852759881621e-07
1.7904252950142202e-08,0.11224598984203005,0.9,0.0,0.0,0.0,0.0,0.09999518737286281,1.3077465292395107e-06,9.414730107346807e-07,7.999734762716984e-07,8.919797433636965e-07,4.860060336130479e-07,7.892880325557808e-07,7.63319108014858e-07,6.985479845780922e-07,6.576985819189113e-07,6.576985819189113e-07,5.593725326298161e-07,6.341175202634063e-07,4.238907629953822e-09,3.129256511373037e-08,1.449977862141926e-08,2.5088238970097723e-09,3.8549306402309604e-07,1.9426712933230637e-07,3.0626736579594434e-07,1.9122593469078948e-07
1.8594915001816176e-08,0.11224601632875325,0.9,0.0,0.0,0.0,0.0,0.0999950017289373,1.361091304266772e-06,9.694384575682308e-07,8.288508308867153e-07,9.276024526071954e-07,4.978497924072416e-07,8.217153950065143e-07,7.933681439119271e-07,7.239798116697041e-07,6.830688724745147e-07,6.830688724745147e-07,5.795648483980945e-07,6.601539911977417e-07,4.364819963894808e-09,3.2227840319501e-08,1.4856387734989545e-08,2.5704114433427516e-09,4.1276989307373617e-07,2.0768718170046064e-07,3.29318239561997e-07,2.0508271137327532e-07
1.928557705349015e-08,0.11224604298235329,0.9,0.0,0.0,0.0,0.0,0.09999481608535682,1.4146429024672623e-06,9.968864721400268e-07,8.575875641954895e-07,9.632907672300656e-07,5.093207211055182e-07,8.542832648233498e-07,8.234339182714676e-07,7.493029495042023e-07,7.084391159294477e-07,7.084391159294477e-07,5.99658846265765e-07,6.863088115491752e-07,4.488402597869501e-09,3.314581043523622e-08,1.5201771059243025e-08,2.6300602675300826e-09,4.407687925999375e-07,2.2142750935648296e-07,3.5313410236866086e-07,2.1934128324345434e-07
1.9976239105164123e-08,0.11224606980012826,0.9,0.0,0.0,0.0,0.0,0.09999463044212138,1.4684004393099662e-06,1.0238266265841496e-06,8.861843606687336e-07,9.9904262010845e-07,5.204305543292941e-07,8.869909575319671e-07,8.53513868982236e-07,7.745178040969186e-07,7.338093122837985e-07,7.338093122837985e-07,6.196550047412665e-07,7.125820421815966e-07,4.609698629403119e-09,3.4046795749163165e-08,1.5536282049135132e-08,2.687831404509547e-09,4.694722463309149e-07,2.3547803030931233e-07,3.777083992056936e-07,2.339942160216023e-07
2.0666901156838097e-08,0.11224609677943967,0.9,0.0,0.0,0.0,0.0,0.09999444479923096,1.522363033570346e-06,1.050268316032711e-06,9.146419014455271e-07,1.0348560091793254e-06,5.311906574572465e-07,9.198377919897269e-07,8.836054901850646e-07,7.996247804856799e-07,7.591794615376543e-07,7.591794615376543e-07,6.395538000041585e-07,7.389737339783921e-07,4.728750359513415e-09,3.4931110548365714e-08,1.586026294351783e-08,2.7437839613542478e-09,4.988631928499482e-07,2.4982897989381025e-07,4.030346853816499e-07,2.490342129561378e-07
2.135756320851207e-08,0.11224612391771083,0.9,0.0,0.0,0.0,0.0,0.09999425915668561,1.5765298073223658e-06,1.0762207621211711e-06,9.429608643495256e-07,1.0707289953947976e-06,5.416120383490074e-07,9.528230903694613e-07,9.137063311980774e-07,8.246242827274596e-07,7.845495636911027e-07,7.845495636911027e-07,6.593557059164521e-07,7.654839280617228e-07,4.845599308311449e-09,3.579906299612662e-08,1.617404501117774e-08,2.7979751562210368e-09,5.289250130886516e-07,2.644709008077829e-07,4.2910662380643094e-07,2.644541122808684e-07
2.2048225260186044e-08,0.11224615121242512,0.9,0.0,0.0,0.0,0.0,0.09999407351448533,1.6308998859304704e-06,1.1016930156158568e-06,9.711419239051051e-07,1.1066597007376675e-06,5.517053581790363e-07,9.859461781433296e-07,9.438139954610855e-07,8.495167138951075e-07,8.099196187442311e-07,8.099196187442311e-07,6.790611940338917e-07,7.921126560078851e-07,4.960286225628719e-09,3.665095583141296e-08,1.6477949303876892e-08,2.8504604317152667e-09,5.5964151811374e-07,2.79394633396139e-07,4.559179823465267e-07,2.802468847176008e-07
2.2738887311860018e-08,0.11224617866112427,0.9,0.0,0.0,0.0,0.0,0.09999388787263014,1.6854723980415544e-06,1.1266939596192007e-06,9.991857513534162e-07,1.1426463063016612e-06,5.614809424309028e-07,1.0192063840667627e-06,9.73926139500268e-07,8.743024760741637e-07,8.352896266971274e-07,8.352896266971274e-07,6.986707336171775e-07,8.188599400583458e-07,5.072851106788989e-09,3.748708642211066e-08,1.677228689007412e-08,2.9012935065049863e-09,5.909969373172177e-07,2.945913062910357e-07,4.834626312566848e-07,2.964056310261815e-07
2.342954936353399e-08,0.11224620626140694,0.9,0.0,0.0,0.0,0.0,0.09999370223112003,1.7402464755768909e-06,1.1512323133823097e-06,1.0270930146683684e-06,1.1786870504294456e-06,5.709487919219058e-07,1.0526030401624746e-06,1.0040404719108721e-06,8.989819703597511e-07,8.606595875498789e-07,8.606595875498789e-07,7.181847916431367e-07,8.457257933269147e-07,5.183333210699897e-09,3.830774615235249e-08,1.7057358740063734e-08,2.9505263641647684e-09,6.229759069718924e-07,3.10052327375263e-07,5.117345406797532e-07,3.129235795966293e-07
2.4120211415207965e-08,0.11224623401092723,0.9,0.0,0.0,0.0,0.0,0.09999351658995502,1.795221253724048e-06,1.1753166348647376e-06,1.0548643785725316e-06,1.2147802269117802e-06,5.80118592676531e-07,1.0861354817045645e-06,1.0341547523602725e-06,9.235555968535475e-07,8.860295013025731e-07,8.860295013025731e-07,7.376038328158385e-07,8.727102200028081e-07,5.291771068279657e-09,3.911322100778545e-08,1.7333456369009447e-08,2.9982093513531785e-09,6.555634590579738e-07,3.2576937496842255e-07,5.407277782199113e-07,3.297940840895512e-07
2.481087346688194e-08,0.11224626190739297,0.9,0.0,0.0,0.0,0.0,0.09999333094913512,1.8503958709287741e-06,1.1989553230976721e-06,1.0825005045529653e-06,1.2509241832419724e-06,5.889997254868924e-07,1.1198030472026846e-06,1.0642667906091613e-06,9.480237546608367e-07,9.113993679552977e-07,9.113993679552977e-07,7.569283195776564e-07,8.998132155499302e-07,5.398202494150504e-09,3.9903792297125464e-08,1.7600862465691566e-08,3.0443912863799225e-09,6.887450103939412e-07,3.4173438927471355e-07,5.704365065818786e-07,3.470106211192275e-07
2.5501535518555913e-08,0.11224628994856446,0.9,0.0,0.0,0.0,0.0,0.09999314530866033,1.9057694688868577e-06,1.2221566220782418e-06,1.1100020508769641e-06,1.2871173189256474e-06,5.976012760992974e-07,1.1536050783862937e-06,1.0943744455504945e-06,9.72386841887637e-07,9.367691875081403e-07,9.367691875081403e-07,7.761587121202744e-07,9.270347669022401e-07,5.5026646086065805e-09,4.0679735777371306e-08,1.7859850619000095e-08,3.0891194191342596e-09,7.225063521779932e-07,3.5793956420017844e-07,6.00854981275472e-07,3.6456678797781444e-07
2.6192197570229886e-08,0.1122463181322532,0.9,0.0,0.0,0.0,0.0,0.09999295966853067,1.9613411925359708e-06,1.2449286238668553e-06,1.137369672607732e-06,1.3233580838431897e-06,6.059320446091974e-07,1.1875409201889818e-06,1.1244756242664246e-06,9.966452556379052e-07,9.621389599611883e-07,9.621389599611883e-07,7.952954683956424e-07,9.543748526554444e-07,5.6051938459579325e-09,4.1441321532728495e-08,1.8110685505308008e-08,3.1324394600014915e-09,7.568336397811246e-07,3.7437733937901673e-07,6.319775483835813e-07,3.824563004021078e-07
2.688285962190386e-08,0.11224634645632013,0.9,0.0,0.0,0.0,0.0,0.09999277402874615,2.0171101900474847e-06,1.267279270059965e-06,1.1646040216199766e-06,1.3596449766651756e-06,6.140005537129732e-07,1.221609920732875e-06,1.1545682811040253e-06,1.0207993920108189e-06,9.875086853145293e-07,9.875086853145293e-07,8.143390441268753e-07,9.818334432549554e-07,5.7058259583138185e-09,4.218881542286348e-08,1.8353623862805044e-08,3.1743957511958546e-09,7.917133827457576e-07,3.9104039236070176e-07,6.63798642394566e-07,4.006729903850556e-07
2.7573521673577834e-08,0.11224637491867472,0.9,0.0,0.0,0.0,0.0,0.09999258838930676,2.073075612818265e-06,1.2892163550618512e-06,1.1917057466154315e-06,1.3959765433162078e-06,6.218150577019737e-07,1.2558114313131131e-06,1.1846504167669197e-06,1.044849646098131e-06,1.0128783635682512e-06,1.0128783635682512e-06,8.332898928191027e-07,1.0094105011802864e-06,5.804596042389749e-09,4.292247866011677e-08,1.858891449604078e-08,3.2150312641402677e-09,8.271324351741165e-07,4.079216311501812e-07,6.963127840919325e-07,4.192108040239351e-07
2.8264183725251807e-08,0.11224640351727344,0.9,0.0,0.0,0.0,0.0,0.09999240275021254,2.129236615462447e-06,1.3107475302123554e-06,1.2186754931382987e-06,1.4323513754871845e-06,6.293835516352278e-07,1.2901448063824051e-06,1.2147200774234852e-06,1.0687964119816e-06,1.0382479947224409e-06,1.0382479947224409e-06,8.521484657702622e-07,1.0371059811258636e-06,5.901538552677674e-09,4.3642566492745174e-08,1.8816797844625197e-08,3.254387514543652e-09,8.63077986446304e-07,4.250141870391224e-07,7.295145785019745e-07,4.380637994071815e-07
2.895484577692578e-08,0.11224643225011867,0.9,0.0,0.0,0.0,0.0,0.09999221711146349,2.185592355803188e-06,1.3318803050028527e-06,1.2455139035906199e-06,1.4687681091952405e-06,6.367137788136677e-07,1.3246094035356597e-06,1.244775353833252e-06,1.0926400827304925e-06,1.0636175787771867e-06,1.0636175787771867e-06,8.709152120818419e-07,1.0649198301783967e-06,5.996687290757304e-09,4.434932976523639e-08,1.9037506886642246e-08,3.2925047400064296e-09,8.995375520357488e-07,4.42311407490722e-07,7.633987129004899e-07,4.572261445450269e-07
2.9645507828599755e-08,0.11224646111525731,0.9,0.0,0.0,0.0,0.0,0.09999203147305959,2.242141994864402e-06,1.3526220487551226e-06,1.2722216172475691e-06,1.5052254233891602e-06,6.438132382129965e-07,1.3592045834946872e-06,1.2748143804893973e-06,1.1163810503991595e-06,1.0889871157325755e-06,1.0889871157325755e-06,8.895905786695714e-07,1.0928519879908049e-06,6.090075435985582e-09,4.504301592404877e-08,1.92512678341158e-08,3.32942202484264e-09,9.364989646189141e-07,4.5980684928114066e-07,7.979599548742958e-07,4.7669211533777335e-07
3.033616988027373e-08,0.11224649011077985,0.9,0.0,0.0,0.0,0.0,0.09999184583500088,2.2988846968624728e-06,1.3729799955696675e-06,1.298799270272674e-06,1.54172203859709e-06,6.506891932343897e-07,1.3939297100929836e-06,1.3048353347751699e-06,1.1400197060246809e-06,1.1143566055886956e-06,1.1143566055886956e-06,9.08175010274059e-07,1.120902386952821e-06,6.1817355758413345e-09,4.572386671212967e-08,1.9458299360427214e-08,3.3651771217246357e-09,9.739503656276082e-07,4.774942720520254e-07,8.331931504324294e-07,4.964560935755826e-07
3.10268319319477e-08,0.11224651923481904,0.9,0.0,0.0,0.0,0.0,0.09999166019728738,2.3558196291979502e-06,1.3929612466588956e-06,1.3252474957329603e-06,1.5782567156179063e-06,6.573486791371285e-07,1.4287841502605781e-06,1.3348364361376737e-06,1.1635564396245864e-06,1.1397260483456338e-06,1.1397260483456338e-06,9.266689494713773e-07,1.149070952358292e-06,6.27169966971953e-09,4.639211848929741e-08,1.965881281342616e-08,3.3998065115729965e-09,1.0118801968935399e-06,4.953676319135041e-07,8.690932221718622e-07,5.165125649800362e-07
3.1717493983621676e-08,0.1122465484855487,0.9,0.0,0.0,0.0,0.0,0.09999147455991905,2.4129459624472278e-06,1.4125727699235035e-06,1.3515669236140268e-06,1.6148282542547178e-06,6.637985089687915e-07,1.4637672740089656e-06,1.3648159452785764e-06,1.1869916401946395e-06,1.1650954440034784e-06,1.1650954440034784e-06,9.450728366836002e-07,1.1773576025692653e-06,6.359999073045494e-09,4.704800519460847e-08,1.9853013607157257e-08,3.433345702838875e-09,1.0502771923759543e-06,5.134210750894866e-07,9.056551674959581e-07,5.368561172864677e-07
3.240815603529565e-08,0.11224657786118286,0.9,0.0,0.0,0.0,0.0,0.09999128892289592,2.470262870354198e-06,1.4318214042970501e-06,1.3777581808350418e-06,1.6514354920867237e-06,6.700452811936529e-07,1.4988784544161034e-06,1.3947721633571069e-06,1.2103256957066944e-06,1.1904647925623162e-06,1.1904647925623162e-06,9.633871101892835e-07,1.2057622491769044e-06,6.446664615020478e-09,4.7691756450721924e-08,2.0041100832682663e-08,3.465829089632273e-09,1.089130370401825e-06,5.316489320484528e-07,9.428740568773363e-07,5.574814383533717e-07
3.309881808696962e-08,0.11224660735997483,0.9,0.0,0.0,0.0,0.0,0.09999110328621803,2.5277695298218986e-06,1.450713864700045e-06,1.4038218912636694e-06,1.688077303279197e-06,6.760953875789263e-07,1.5341170676114858e-06,1.4247034312075599e-06,1.2335589931066221e-06,1.2158340940222355e-06,1.2158340940222355e-06,9.816122061338997e-07,1.2342847971593057e-06,6.5317265264210056e-09,4.8323595163344206e-08,2.0223266403496748e-08,3.4972897609651223e-09,1.1284290261583148e-06,5.5004571185257e-07,9.807450321672772e-07,5.78383314305745e-07
3.37894801386436e-08,0.11224663698021561,0.9,0.0,0.0,0.0,0.0,0.09999091764988537,2.5854651209041375e-06,1.4692567404679008e-06,1.4297586757309233e-06,1.7247525974331357e-06,6.819550183624535e-07,1.569482492761291e-06,1.4546081285752464e-06,1.2566919183123016e-06,1.2412033483833239e-06,1.2412033483833239e-06,9.99748558540218e-07,1.2629251450362594e-06,6.61521441309131e-09,4.894374154000489e-08,2.039969650086374e-08,3.527759888736189e-09,1.1681627240311786e-06,5.686060963070247e-07,1.0192633049572404e-06,5.995566277241542e-07
3.448014219031757e-08,0.11224666672023344,0.9,0.0,0.0,0.0,0.0,0.09999073201389794,2.6433488267970987e-06,1.4874564966401334e-06,1.4555691520459469e-06,1.7614603184704517e-06,6.876301679725719e-07,1.6049741120535994e-06,1.484484673364862e-06,1.2797248562116767e-06,1.2665725556456682e-06,1.2665725556456682e-06,1.0177965993186365e-06,1.2916831850210271e-06,6.697157441045327e-09,4.955241399849698e-08,2.057057234768207e-08,3.5572708397606033e-09,1.2083212903309268e-06,5.873249344690792e-07,1.058424154982471e-06,6.209963558618473e-07
3.5170804241991544e-08,0.11224669657839269,0.9,0.0,0.0,0.0,0.0,0.09999054637825573,2.7014198338309397e-06,1.5053194817794336e-06,1.4812539350107228e-06,1.798199443552112e-06,6.931266430861963e-07,1.640591310683683e-06,1.5143315208991677e-06,1.3026581906608833e-06,1.2919417158093568e-06,1.2919417158093568e-06,1.0357567582774632e-06,1.3205588031691813e-06,6.777584251943135e-09,5.0149823785772125e-08,2.0736068634479568e-08,3.5858527179237176e-09,1.2488948065874824e-06,6.061972377036934e-07,1.09822292856311e-06,6.426975688837887e-07
3.586146629366552e-08,0.11224672655309301,0.9,0.0,0.0,0.0,0.0,0.09999036074295876,2.759677331461369e-06,1.5228519282623826e-06,1.506813636434711e-06,1.834968982032153e-06,6.984500682722715e-07,1.6763334768393675e-06,1.5441471631959628e-06,1.3254923044824366e-06,1.3173108288744768e-06,1.3173108288744768e-06,1.053629463133145e-06,1.3495518795245662e-06,6.8565227580135635e-09,5.073617718450642e-08,2.0896353933707407e-08,3.6135345782162373e-09,1.289873602609248e-06,6.252181744577293e-07,1.1386550370938117e-06,6.64655428151519e-07
