Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39)
1.2219824575990007e-08,0.11224578369368925,0.9,0.0,0.0,0.0,0.0,0.09999671507508391,8.766693620756058e-07,6.903440219389104e-07,5.568697665642036e-07,6.015758207783199e-07,3.7269967122127483e-07,5.144087643891135e-07,4.843392774918959e-07,4.850522435641286e-07,4.4888902727104806e-07,4.4888902727104806e-07,3.893841522597848e-07,4.2354240157373964e-07,3.1082181298559324e-09,2.2893818681767884e-08,1.108818652888187e-08,1.9196310394053204e-09,2.2396466187735587e-07,9.741122365015946e-08,1.5914703364978693e-07,9.345660264763751e-08,1.341600226472446e-08,8.906557511061029e-11,3.3332379040158165e-08,2.7179556940653778e-14,2.355434605992289e-10
1.3206845450710216e-08,0.11224582033083404,0.9,0.0,0.0,0.0,0.0,0.09999644973036856,9.504884954549226e-07,7.367638462760796e-07,5.997850636271896e-07,6.516132916929295e-07,3.9457303946563543e-07,5.568328776223031e-07,5.216170042861587e-07,5.226629502547031e-07,4.851460923679309e-07,4.851460923679309e-07,4.193922864437236e-07,4.592015737151907e-07,3.317219919043165e-09,2.4446281134596824e-08,1.1746781546930846e-08,2.033372496685794e-09,2.5916773562463137e-07,1.1233954557719663e-07,1.8503970437980047e-07,1.0824707808059552e-07,1.5688089529885488e-08,9.592892014228623e-11,3.885482928964257e-08,2.94681003382702e-14,2.7371732280320866e-10
1.4193866325430424e-08,0.11224585741900342,0.9,0.0,0.0,0.0,0.0,0.09999618438389778,1.0247443528552789e-06,7.819611588634076e-07,6.424020250540917e-07,7.018227731431909e-07,4.154691161402923e-07,5.993748777294024e-07,5.585969615867957e-07,5.60045143072019e-07,5.21403061254999e-07,5.21403061254999e-07,4.491918347896968e-07,4.950696574757485e-07,3.5207174404608368e-09,2.595785797470344e-08,1.2375950869300949e-08,2.1420320480087754e-09,2.9656534399079853e-07,1.2810742346837973e-07,2.12756737668652e-07,1.2398687633905457e-07,1.8140392885678837e-08,1.0273745752316881e-10,4.4785395349470386e-08,3.177016974182466e-14,3.143511661060729e-10
1.5180887200150632e-08,0.11224589494818318,0.9,0.0,0.0,0.0,0.0,0.09999591903574542,1.099434278668117e-06,8.2596815128716e-07,6.84722723920642e-07,7.521965741645886e-07,4.354315616949695e-07,6.420321969945172e-07,5.952757155040144e-07,5.972000283328325e-07,5.576599339316294e-07,5.576599339316294e-07,4.787842465641629e-07,5.311449669191314e-07,3.7188556343198576e-09,2.742962581539941e-08,1.2977009091474503e-08,2.2458367278457114e-09,3.3609175697981193e-07,1.4467734619504729e-07,2.4227466161829305e-07,1.4065099595630948e-07,2.0773406958766798e-08,1.0949055439753086e-10,5.112078598006256e-08,3.408568267361559e-14,3.573711516073947e-10
1.616790807487084e-08,0.11224593290868401,0.9,0.0,0.0,0.0,0.0,0.09999565368598284,1.1745556313181263e-06,8.688161674515458e-07,7.267492188972111e-07,8.027273473991409e-07,4.545020859803444e-07,6.848022929462003e-07,6.316501084051627e-07,6.341288083908676e-07,5.939167103972254e-07,5.939167103972254e-07,5.081709609639983e-07,5.674257975612245e-07,3.911775624206036e-09,2.8862632920524494e-08,1.3551212073956504e-08,2.3450034276926213e-09,3.776835399728551e-07,1.6201347849931927e-07,2.7357057856018504e-07,1.5821509381242057e-07,2.3587615537042267e-08,1.161876287955802e-10,5.785767368366996e-08,3.6414557092402483e-14,4.0270602255463534e-10
1.715492894959105e-08,0.11224597129112468,0.9,0.0,0.0,0.0,0.0,0.09999538833467876,1.2501057832169165e-06,9.105357259052958e-07,7.684835543489153e-07,8.534080737374111e-07,4.7272053543438004e-07,7.276826481506806e-07,6.677172485747954e-07,6.708326816131631e-07,6.301733906512154e-07,6.301733906512154e-07,5.373534071864639e-07,6.039104278963784e-07,4.0996148176038576e-09,3.0257899950793136e-08,1.409975956614072e-08,2.439739349401304e-09,4.21279464571854e-07,1.800815860885449e-07,3.0662214528003277e-07,1.766554677945947e-07,2.658349167628226e-08,1.2282814772897484e-10,6.499269768606449e-08,3.8756711391949065e-14,4.5028699735009824e-10
1.8141949824311257e-08,0.11224601008642313,0.9,0.0,0.0,0.0,0.0,0.09999512298189972,1.3260821207164228e-06,9.511565415845696e-07,8.099277604350272e-07,9.042320476420246e-07,4.901249763880309e-07,7.706707700066531e-07,7.034745001952079e-07,7.073128423571665e-07,6.664299746930531e-07,6.664299746930531e-07,5.663330044986877e-07,6.405971208668209e-07,4.282507003792265e-09,3.161642069056797e-08,1.462379772559242e-08,2.5302424381038e-09,4.6682042309095873e-07,1.988489640538624e-07,3.4140755401969845e-07,1.9594903991092301e-07,2.9761497805933883e-08,1.2941162534536134e-10,7.252246680711439e-08,4.111206439955825e-14,5.000476809411107e-10
1.9128970699031465e-08,0.11224604928578381,0.9,0.0,0.0,0.0,0.0,0.09999485762770975,1.4024820440620464e-06,9.907075469709858e-07,8.510838532076882e-07,9.551928631418285e-07,5.067517745797493e-07,8.13764190541654e-07,7.389194736467726e-07,7.435704809485906e-07,7.026864625222152e-07,7.026864625222152e-07,5.951111623066574e-07,6.774841252754231e-07,4.4605824491071126e-09,3.293916275609721e-08,1.5124421506567954e-08,2.616701795887899e-09,5.142493466615197e-07,2.1828436855932612e-07,3.779055142457205e-07,2.160733398575946e-07,3.3122085834017605e-08,1.3593762114181848e-10,8.044356222070803e-08,4.3480535374599606e-14,5.519239761091996e-10
2.0115991573751673e-08,0.11224608888068734,0.9,0.0,0.0,0.0,0.0,0.09999459227217085,1.4793029673455389e-06,1.0292169126932892e-06,8.919538347099341e-07,1.006284400452175e-06,5.226356711166837e-07,8.569604662099804e-07,7.74050016112489e-07,7.796067836600019e-07,7.389428541382009e-07,7.389428541382009e-07,6.236892802237341e-07,7.145696771447215e-07,4.633967989698659e-09,3.422706828447113e-08,1.560267694043152e-08,2.6992980769087757e-09,5.635111267236342e-07,2.3835795158488748e-07,4.160952351358045e-07,2.370064890187198e-07,3.666569725117217e-08,1.4240573823433658e-10,8.875254010969507e-08,4.586204400703008e-14,6.05853989668253e-10
2.1103012448471882e-08,0.1122461288628801,0.9,0.0,0.0,0.0,0.0,0.09999432691534284,1.5565423184576405e-06,1.06671206758802e-06,9.325396930730419e-07,1.0575008131914275e-06,5.378098550355242e-07,9.00257177692141e-07,8.088642024774108e-07,8.154229326901263e-07,7.751991495405327e-07,7.751991495405327e-07,6.520687481386917e-07,7.518520010239878e-07,4.8027871218532e-09,3.548105460393368e-08,1.6059563329993242e-08,2.7782038644384084e-09,6.145525397376785e-07,2.5904119857764664e-07,4.5595640875113856e-07,2.5872718488673395e-07,4.0392763233846974e-08,1.4881562168160487e-10,9.744593421934766e-08,4.825651041590691e-14,6.617779460497004e-10
2.209003332319209e-08,0.1122461692243645,0.9,0.0,0.0,0.0,0.0,0.09999406155728342,1.6341975390404855e-06,1.1032197182334633e-06,9.728434026132022e-07,1.1088365161650297e-06,5.523060326502588e-07,9.43651929695827e-07,8.433603265135099e-07,8.510201061438664e-07,8.114553487287536e-07,8.114553487287536e-07,6.802509462832846e-07,7.89329311246142e-07,4.967160089943221e-09,3.670201488763434e-08,1.649603533780426e-08,2.8535840315354974e-09,6.673221749652656e-07,2.8030686887105043e-07,4.974691938635463e-07,2.8121468589108905e-07,4.430370474665014e-08,1.5516695686137475e-10,1.0652025831284824e-07,5.066385514789372e-14,7.196381097222227e-10
2.3077054197912298e-08,0.11224620995738911,0.9,0.0,0.0,0.0,0.0,0.09999379619804848,1.7122660844397775e-06,1.138765867969254e-06,1.0128669239275174e-06,1.1602861736953658e-06,5.661544938107382e-07,9.871423507583974e-07,8.775368923431746e-07,8.863994780130134e-07,8.47711451702427e-07,8.47711451702427e-07,7.082372452993454e-07,8.269998131358273e-07,5.127203972061769e-09,3.789081878998864e-08,1.69130049719464e-08,2.9255960857970507e-09,7.217703652160078e-07,3.021289387659221e-07,5.406142004141017e-07,3.0444879662655554e-07,4.839893264385462e-08,1.6145946789814786e-10,1.1597200853137526e-07,5.3083999175761345e-14,7.793787078451746e-10
2.4064075072632506e-08,0.11224625105443976,0.9,0.0,0.0,0.0,0.0,0.09999353083769186,1.7907454236567449e-06,1.1733758354151077e-06,1.0526122039893366e-06,1.2118446884742824e-06,5.793841751799042e-07,1.0307260930508694e-06,9.113926061736919e-07,9.215622181576484e-07,8.839674584611366e-07,8.839674584611366e-07,7.360290063054167e-07,8.648617041701052e-07,5.283032763401631e-09,3.904831306537237e-08,1.7311343496850166e-08,2.9943904982046498e-09,7.778491204409105e-07,3.244825471610326e-07,5.853724745782169e-07,3.284098534712136e-07,5.267884777006852e-08,1.6769291614077075e-10,1.2579766566164054e-07,5.551686389688106e-14,8.409458529760842e-10
2.5051095947352715e-08,0.11224629250823082,0.9,0.0,0.0,0.0,0.0,0.09999326547626569,1.869633039299883e-06,1.2070742725003573e-06,1.09208117624292e-06,1.2635071909147093e-06,5.920227206781004e-07,1.0744008321833992e-06,9.449263682947433e-07,9.565094922882205e-07,9.202233690044854e-07,9.202233690044854e-07,7.636275809629179e-07,9.029131750932883e-07,5.434757457431959e-09,4.017532217128379e-08,1.7691883258407286e-08,3.060111017363906e-09,8.355120640441579e-07,3.4734394361781365e-07,6.317254844116597e-07,3.5307871058375866e-07,5.7143841060076345e-08,1.738670986884735e-10,1.3599369731384107e-07,5.796237113171128e-14,9.042874712553489e-10
2.6038116822072923e-08,0.11224633431169662,0.9,0.0,0.0,0.0,0.0,0.09999300011382033,1.948926427536493e-06,1.2398851820185085e-06,1.1312757606974516e-06,1.3152690289778407e-06,6.040965392408576e-07,1.1181642670122458e-06,9.781372653307583e-07,9.912424619482874e-07,9.564791833320946e-07,9.564791833320946e-07,7.91034311541855e-07,9.411524109874592e-07,5.582486124936404e-09,4.127264885595023e-08,1.8055419414490616e-08,3.1228949700715033e-09,8.947143717915003e-07,3.7069043874429494e-07,6.796551060519385e-07,3.784367262694542e-07,6.179429363785833e-08,1.799818469638564e-10,1.465565600130471e-07,6.04204431222805e-14,9.693532352957801e-10
2.702513769679313e-08,0.11224637645798347,0.9,0.0,0.0,0.0,0.0,0.09999273475040447,2.028623098044018e-06,1.2718319347209403e-06,1.1701978640204003e-06,1.3671257584542244e-06,6.156308599912247e-07,1.1620141194481998e-06,1.0110245627405246e-06,1.025762284497913e-06,9.927349014436038e-07,9.927349014436038e-07,8.182505309860706e-07,9.795775923001183e-07,5.72632399097617e-09,4.234107472946748e-08,1.840271159668856e-08,3.1828735481287025e-09,9.554127132066939e-07,3.945003567931277e-07,7.29143610451506e-07,4.044657497047983e-07,6.663057691479477e-08,1.8603702533141122e-10,1.5748270120684762e-07,6.289100253066277e-14,1.0360944980795896e-09
2.801215857151334e-08,0.11224641894044206,0.9,0.0,0.0,0.0,0.0,0.0999924693860652,2.1087205739612018e-06,1.302937285960307e-06,1.2088493796302214e-06,1.4190731336787418e-06,6.266497849420237e-07,1.2059481342664754e-06,1.043587697556924e-06,1.0600701130977045e-06,1.0289905233386692e-06,1.0289905233386692e-06,8.452775629780447e-07,1.018186895830314e-06,5.866373509825678e-09,4.338136082028991e-08,1.873448550485939e-08,3.2401720822321193e-09,1.0175651953508161e-06,4.1875299037590026e-07,7.801736506209957e-07,4.3114810801160754e-07,7.165305268706077e-08,1.9203252976026999e-10,1.6876856119189567e-07,6.537397243744717e-14,1.10446422858729e-09
2.8999179446233548e-08,0.11224646175261975,0.9,0.0,0.0,0.0,0.0,0.09999220402084796,2.189216391839052e-06,1.3332233918948556e-06,1.2472321877884296e-06,1.4711070986605022e-06,6.371763393552745e-07,1.2499640789180433e-06,1.0758262713599458e-06,1.094167096693483e-06,1.0652460490169646e-06,1.0652460490169646e-06,8.721167220032416e-07,1.056978495674555e-06,6.002734437931361e-09,4.439424811779631e-08,1.9051434418039207e-08,3.2949103040227603e-09,1.081131308883004e-06,4.434285572008514e-07,8.32728249361805e-07,4.584665936715455e-07,7.686207323221771e-08,1.9796828652992803e-10,1.8041057496189454e-07,6.786927634020447e-14,1.1744169512875253e-09
2.998620032095375e-08,0.11224650488825354,0.9,0.0,0.0,0.0,0.0,0.09999193865479675,2.2701081015916387e-06,1.3627118252667797e-06,1.2853481556910193e-06,1.5232237786092354e-06,6.472325198493642e-07,1.294059743342409e-06,1.1077400434761709e-06,1.1280543800015778e-06,1.1015014784781796e-06,1.1015014784781796e-06,8.987693134140119e-07,1.0959505641337948e-06,6.135503904952473e-09,4.538045809966967e-08,1.9354220639047213e-08,3.3472025962758048e-09,1.1460718763076733e-06,4.6850815874451247e-07,8.867907874679e-07,4.864044522721821e-07,8.225798140500698e-08,2.0384425097767367e-10,1.9240517397953905e-07,7.037683815194752e-14,1.2459086885602411e-09
3.097322119567396e-08,0.11224654834126344,0.9,0.0,0.0,0.0,0.0,0.09999167328795418,2.3513932664467163e-06,1.391423590765134e-06,1.3231991375592548e-06,1.5754194718403215e-06,6.568393403457229e-07,1.3382329397818136e-06,1.1393289243980322e-06,1.1617331034947299e-06,1.13775681172202e-06,1.13775681172202e-06,9.252366334930495e-07,1.1351012725827499e-06,6.264776482931428e-09,4.6340693245285464e-08,1.964347688544955e-08,3.3971582316323235e-09,1.2123490023163758e-06,4.939737407702947e-07,9.423449923772943e-07,5.149453705757744e-07,8.784111073235271e-08,2.096604062864942e-10,2.0474878787488379e-07,7.289658219958463e-14,1.3188969045770274e-09
3.196024207039416e-08,0.11224659210574553,0.9,0.0,0.0,0.0,0.0,0.09999140792036143,2.4330694628961956e-06,1.419379139983294e-06,1.3607869747298291e-06,1.6276906420413892e-06,6.660168759712481e-07,1.3824815025968509e-06,1.1705929694163295e-06,1.1952044033885986e-06,1.1740120487482056e-06,1.1740120487482056e-06,9.515199695164082e-07,1.1744287923027848e-06,6.390644253638742e-09,4.727563753654241e-08,1.9919807610320343e-08,3.4448816009843452e-09,1.2799260261338134e-06,5.198080556103174e-07,9.993749272544755e-07,5.440734649021948e-07,9.361178550757931e-08,2.1541676231227112e-10,2.174378460725398e-07,7.542843322237229e-14,1.3933404512386525e-09
3.294726294511437e-08,0.1122466361759659,0.9,0.0,0.0,0.0,0.0,0.0999911425520583,2.515134280646454e-06,1.4465983859831742e-06,1.3981134957443983e-06,1.6800339108843161e-06,6.747843050050442e-07,1.4268032880834913e-06,1.2015323724597258e-06,1.2284694116288625e-06,1.2102671895564722e-06,1.2102671895564722e-06,9.776205998160807e-07,1.2139312952795455e-06,6.513196874147276e-09,4.818595694493693e-08,2.018379025882984e-08,3.4904724317156587e-09,1.348767475782679e-06,5.459946261318334e-07,1.0578649804860236e-06,5.737732698177221e-07,9.957032088384996e-08,2.2111335444909174e-10,2.304687793500127e-07,7.797231637036231e-14,1.4691995168894462e-09
3.393428381983457e-08,0.11224668054635466,0.9,0.0,0.0,0.0,0.0,0.09999087718308339,2.597585322568502e-06,1.4731007174764908e-06,1.4351805164384874e-06,1.732446050967281e-06,6.831599489404283e-07,1.4711961742915027e-06,1.2321474601351518e-06,1.2615292558788948e-06,1.246522234146569e-06,1.246522234146569e-06,1.0035397938421407e-06,1.253606954966485e-06,6.632521640682264e-09,4.907229990525731e-08,2.043597647959706e-08,3.534025995860523e-09,1.4188390241875896e-06,5.725177113136547e-07,1.1177998555725158e-06,6.040297271216825e-07,1.0571702296683183e-07,2.267502425315593e-10,2.438380213294135e-07,8.05281572028408e-14,1.5464355771611174e-09
3.492130469455478e-08,0.11224672521149971,0.9,0.0,0.0,0.0,0.0,0.09999061181347392,2.680420204648008e-06,1.4989050126316265e-06,1.471989840029786e-06,1.78492397907216e-06,6.91161310758953e-07,1.515658060844254e-06,1.262438685963202e-06,1.2943850595080181e-06,1.2827771825182593e-06,1.2827771825182593e-06,1.0292788122244583e-06,1.293453947015391e-06,6.748703550785792e-09,4.99352977777581e-08,2.0676893279907513e-08,3.5756333091242883e-09,1.4901074470409282e-06,5.993622733604882e-07,1.1791645614005034e-06,6.348281751231183e-07,1.1205218890659388e-07,2.3232750977303127e-10,2.575420099047127e-07,8.30958816867685e-14,1.6250113473910667e-09
3.590832556927498e-08,0.11224677016614164,0.9,0.0,0.0,0.0,0.0,0.09999034644326606,2.7636365559351975e-06,1.5240296525170172e-06,1.5085432572058251e-06,1.8374647497231693e-06,6.988051115033823e-07,1.5601868687598956e-06,1.2924066248027674e-06,1.3270379415803178e-06,1.3190320346713197e-06,1.3190320346713197e-06,1.0548389068339795e-06,1.333470449975e-06,6.861825363844625e-09,5.0775565298046814e-08,2.090704412030534e-08,3.6153813212181513e-09,1.5625405823559323e-06,6.265139462863882e-07,1.2419444028789689e-06,6.661543381998455e-07,1.1857610698874336e-07,2.3784526173870525e-10,2.7157718860665084e-07,8.567541619521739e-14,1.7048907369522107e-09
3.689534644399519e-08,0.11224681540516802,0.9,0.0,0.0,0.0,0.0,0.09999008107249477,2.8472320184946083e-06,1.5484925341914135e-06,1.5448425462110465e-06,1.8900655490332748e-06,7.061073252092249e-07,1.6047805402739048e-06,1.3220519674592866e-06,1.3594890168440078e-06,1.3552867906055397e-06,1.3552867906055397e-06,1.0802213208435856e-06,1.3736546459587454e-06,6.971967660027995e-09,5.159370101425725e-08,2.112690996789049e-08,3.6533530974057963e-09,1.636107291636096e-06,6.539590059019612e-07,1.306124971925344e-06,6.979943166324484e-07,1.2528905672480646e-07,2.4330362535251656e-10,2.859400079073577e-07,8.826668750579596e-14,1.7860388056707038e-09
3.788236731871539e-08,0.11224686092360839,0.9,0.0,0.0,0.0,0.0,0.09998981570119393,2.9312042473547453e-06,1.5723110834487263e-06,1.5808894729332682e-06,1.9427236888255065e-06,7.130832122720862e-07,1.6494370386629872e-06,1.3513755154711787e-06,1.391739395721344e-06,1.3915414503207205e-06,1.3915414503207205e-06,1.1054272887885292e-06,1.4140047212826604e-06,7.079208897670486e-09,5.239028771343405e-08,2.1336950306250177e-08,3.689627991931753e-09,1.7107774225930252e-06,6.816843411423387e-07,1.3716921387868057e-06,7.303345767059621e-07,1.3219130894185916e-07,2.4870274793686905e-10,3.0062692646667326e-07,9.086962279907952e-14,1.8684217219487547e-09
3.88693881934356e-08,0.11224690671662928,0.9,0.0,0.0,0.0,0.0,0.09998955032939628,3.015550910457609e-06,1.5955022672269217e-06,1.6166857909895459e-06,1.9954366010168823e-06,7.197473513338595e-07,1.694154348070321e-06,1.3803781760691534e-06,1.4237901842990662e-06,1.4277960138166771e-06,1.4277960138166771e-06,1.1304580366264457e-06,1.4545188670744258e-06,7.183625469142148e-09,5.316589283704501e-08,2.1537604090761003e-08,3.7242818139735075e-09,1.7865217733477139e-06,7.096774266758034e-07,1.4386320436831793e-06,7.631619410722024e-07,1.3928312587141383e-07,2.540427962842036e-10,3.156344123220964e-07,9.348414965703736e-14,1.9520067223877615e-09
3.98564090681558e-08,0.1122469527795294,0.9,0.0,0.0,0.0,0.0,0.09998928495713363,3.1002696886081162e-06,1.618082605691127e-06,1.6522332418114415e-06,2.048201832253233e-06,7.261136697418929e-07,1.7389304733321376e-06,1.409060957303287e-06,1.4556424843193708e-06,1.4640504810932343e-06,1.4640504810932343e-06,1.1553147817969533e-06,1.4951952798545157e-06,7.285291755251579e-09,5.3921068884585245e-08,2.1729290663756278e-08,3.757386986011686e-09,1.8633120580533058e-06,7.379262967362532e-07,1.5069310887583944e-06,7.964635793658759e-07,1.4656476123756772e-07,2.5932395575945197e-10,3.309589440242352e-07,9.611019606144722e-14,2.036762073058165e-09
4.084342994287601e-08,0.11224699910773525,0.9,0.0,0.0,0.0,0.0,0.0999890195844367,3.1853582754234237e-06,1.6400681839982271e-06,1.687533554729697e-06,2.101017038783727e-06,7.321954726400091e-07,1.7837634398056317e-06,1.437424963332848e-06,1.4872973931713947e-06,1.5003048521502298e-06,1.5003048521502298e-06,1.1799987332808373e-06,1.5360321620903748e-06,7.384280178215352e-09,5.465635380687675e-08,2.1912410636173197e-08,3.789012694980642e-09,1.941120873879817e-06,7.664195201248556e-07,1.5765759303279832e-06,8.302269990677977e-07,1.5403646034441788e-07,2.6454642943248477e-10,3.4659701171957387e-07,9.874769039231519e-14,2.1226570324095767e-09
4.183045081759621e-08,0.11224704569679639,0.9,0.0,0.0,0.0,0.0,0.0999887542113353,3.270814377282152e-06,1.6614746637509445e-06,1.7225884470583173e-06,2.1538799815643767e-06,7.380054707668977e-07,1.8286512931981782e-06,1.4654713898740343e-06,1.5187560038832128e-06,1.5365591269875108e-06,1.5365591269875108e-06,1.20451109165882e-06,1.5770277227245303e-06,7.48066125322917e-09,5.537227138974558e-08,2.2087346722747623e-08,3.819225036916394e-09,2.0199216693037215e-06,7.95146176328307e-07,1.6475534714106098e-06,8.644400366087036e-07,1.6169846016274965e-07,2.6971043723964436e-10,3.6254511818231955e-07,1.0139656142629722e-13,2.209661815608022e-09
4.281747169231642e-08,0.11224709254238141,0.9,0.0,0.0,0.0,0.0,0.0999884888378583,3.356635713273522e-06,1.6823172941511319e-06,1.7573996241780775e-06,2.206788521580279e-06,7.435558070151255e-07,1.873592099397866e-06,1.4932015198008945e-06,1.5500194051143265e-06,1.5728133056049366e-06,1.5728133056049366e-06,1.2288530491699273e-06,1.6181801776775088e-06,7.574503638684495e-09,5.606933162676092e-08,2.2254464537419754e-08,3.848087155114983e-09,2.0996887136481505e-06,8.24095832704007e-07,1.7198508545321487e-06,8.990908487073196e-07,1.6955098941600297e-07,2.748162151734702e-10,3.787997797970407e-07,1.0405673833510346e-13,2.2977475602169254e-09
4.380449256703662e-08,0.11224713964027407,0.9,0.0,0.0,0.0,0.0,0.09998822346403372,3.4428200151464035e-06,1.70261092285953e-06,1.791968779619438e-06,2.2597406153768494e-06,7.488580817954329e-07,1.9185839443053185e-06,1.5206167188948556e-06,1.5810886811486506e-06,1.6090673880023758e-06,1.6090673880023758e-06,1.2530257897694462e-06,1.6594877503264156e-06,7.665874185063969e-09,5.674803108201382e-08,2.2414113361440894e-08,3.875659371903784e-09,2.180397067821659e-06,8.532585226846517e-07,1.7934554547913313e-06,9.34167903936518e-07,1.7759426866552256e-07,2.7986401449981583e-10,3.9535752749375334e-07,1.0672815068390862e-13,2.3868862932633984e-09
4.577853431647704e-08,0.11224723457666852,0.9,0.0,0.0,0.0,0.0,0.09998769271544948,3.616268506524002e-06,1.7416086205995404e-06,1.8603877408293052e-06,2.36576774334769e-06,7.58762277809758e-07,2.0087131929118673e-06,1.5745081780988595e-06,1.6426491728470895e-06,1.68157526413682e-06,1.68157526413682e-06,1.3008683149801024e-06,1.742561182154095e-06,7.841458404208972e-09,5.805226884804196e-08,2.271232376307935e-08,3.927162022453374e-09,2.344541742392949e-06,9.121853458912144e-07,1.944536930725347e-06,1.0055561288366645e-06,1.9425391909302273e-07,2.897867543123234e-10,4.29368482759873e-07,1.1210440192001814e-13,2.5682150948029327e-09
4.755517189097341e-08,0.11224732084223529,0.9,0.0,0.0,0.0,0.0,0.09998721504079863,3.7735909943760584e-06,1.7749700608725515e-06,1.921153841546472e-06,2.461322422294605e-06,7.669337854824226e-07,2.089985270665639e-06,1.6219486848355246e-06,1.697400494930823e-06,1.7468320235843508e-06,1.7468320235843508e-06,1.3433595756931028e-06,1.817840118495102e-06,7.991665795417149e-09,5.916800784035804e-08,2.2958363836546656e-08,3.969654674650865e-09,2.495256277588634e-06,9.658569039197653e-07,2.084858819450012e-06,1.0711536989444853e-06,2.0990201799587972e-07,2.985217405444443e-10,4.60980423456756e-07,1.1698075463486882e-13,2.734748732373503e-09
4.933180946546979e-08,0.11224740786455692,0.9,0.0,0.0,0.0,0.0,0.09998673736541946,3.932054789056524e-06,1.8067663823023794e-06,1.9811615968310793e-06,2.55699037182709e-06,7.744596387281534e-07,2.1713938429352857e-06,1.6683934262102015e-06,1.7515395135309075e-06,1.812088471277525e-06,1.812088471277525e-06,1.3853206139146887e-06,1.8935943926649572e-06,8.134826356039009e-09,6.023140308555152e-08,2.3184963620457964e-08,4.0087899857334e-09,2.648666126385656e-06,1.020082888471279e-06,2.2292296976837185e-06,1.1379663681338944e-06,2.2617121286634842e-07,3.0707340459701816e-10,4.935211662369332e-07,1.2189243258811233e-13,2.9042964564507867e-09
5.110844703996616e-08,0.1122474956227326,0.9,0.0,0.0,0.0,0.0,0.09998625968944694,4.091647113136116e-06,1.8370709877436086e-06,2.04042046558495e-06,2.6527626095492365e-06,7.813908294342749e-07,2.2529284486146634e-06,1.7138528556408924e-06,1.8050723932239991e-06,1.8773446072159129e-06,1.8773446072159129e-06,1.4267580424385713e-06,1.96981396788347e-06,8.271270576941219e-09,6.124490946489389e-08,2.339365845361658e-08,4.044833114496199e-09,2.804651006776033e-06,1.0748194895168836e-06,2.3775835194414206e-06,1.2059371280263685e-06,2.430625058688937e-07,3.1544367024518994e-10,5.26971112631306e-07,1.2683903902078695e-13,3.076723398524881e-09
5.2885084614462536e-08,0.11224758409676724,0.9,0.0,0.0,0.0,0.0,0.09998578201300894,4.252355317993448e-06,1.8659538373237489e-06,2.0989397887281996e-06,2.748630862671037e-06,7.877743211704998e-07,2.334578823704626e-06,1.758338004703886e-06,1.8580052522549989e-06,1.942600431399169e-06,1.942600431399169e-06,1.467678391585121e-06,2.0464889162384515e-06,8.401313448368328e-09,6.221086672038322e-08,2.3585862383664797e-08,4.078028272342886e-09,2.963096976818724e-06,1.1300263579791053e-06,2.5298562069494353e-06,1.2750116440116827e-06,2.6057682004382297e-07,3.236345677825354e-10,5.613108766394462e-07,1.3182018117688725e-13,3.2519018115103196e-09
5.466172218895891e-08,0.11224767326756546,0.9,0.0,0.0,0.0,0.0,0.09998530433622663,4.414166882842636e-06,1.8934816100725826e-06,2.1567287906711932e-06,2.8445875118502156e-06,7.93653367994252e-07,2.416334898346867e-06,1.801860424449066e-06,1.9103441624804782e-06,2.0078559438270275e-06,2.0078559438270275e-06,1.5080881102302128e-06,2.123609424257787e-06,8.525255187667719e-09,6.313150486128829e-08,2.3762877761866924e-08,4.108600381268044e-09,3.1238960465358658e-06,1.1856663318318993e-06,2.685985555845711e-06,1.3451381297188934e-06,2.7871500080144136e-07,3.316482232119367e-10,5.965212956183016e-07,1.3683547027308395e-13,3.429710633229347e-09
5.6438359763455284e-08,0.11224776311684696,0.9,0.0,0.0,0.0,0.0,0.0999848266592148,4.577069413759857e-06,1.9197178578690354e-06,2.213796580767869e-06,2.9406255395221508e-06,7.990678077637413e-07,2.498186793899223e-06,1.8444321304445974e-06,1.962095149326176e-06,2.0731111444993038e-06,2.0731111444993038e-06,1.5479935668210517e-06,2.201165797898276e-06,8.643381932424699e-09,6.400894931358469e-08,2.3925904084938695e-08,4.136756598982219e-09,3.2869458164963105e-06,1.241705184090666e-06,2.8459111463002212e-06,1.4162672274540024e-06,2.97477817393386e-07,3.3948684812336745e-10,6.325834400315621e-07,1.4188452146843026e-13,3.610035079919895e-09
5.821499733795166e-08,0.11224785362711838,0.9,0.0,0.0,0.0,0.0,0.09998434898208249,4.741050642709163e-06,1.944723152222697e-06,2.2701521547510783e-06,3.036738482286405e-06,8.040543324359437e-07,2.5801248200509697e-06,1.8860655512750995e-06,2.0132641917578074e-06,2.1383660334158843e-06,2.1383660334158843e-06,1.587401050379428e-06,2.279148466999134e-06,8.755966401333422e-09,6.484522582710265e-08,2.407604612978043e-08,4.162687724340498e-09,3.4521491406782908e-06,1.2981113905875318e-06,3.009574259537431e-06,1.4883518942045362e-06,3.168659643619526e-07,3.471527302075857e-10,6.694786221532419e-07,1.4696695383393451e-13,3.792766267019415e-09
