Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017)
9.480004532916987e-11,0.11224537486265204,0.9,0.0,0.0,0.0,0.0,0.09999997451727531,6.528585065672694e-09,6.40549510730826e-09,4.507861260767502e-09,4.510512727513782e-09,3.856522006446233e-09,3.906420128263459e-09,3.9045439645018e-09,3.9044703812358594e-09,3.482487902798448e-09,3.483066211151177e-09,3.1520506186387576e-09,3.1539897828572283e-09,2.8835991488174125e-11,8.351647997380368e-11,3.793021544856986e-11,7.729980838926005e-12,1.0018055747580587e-11,2.0274369895558338e-12,1.02519369408024e-11,6.399067790622495e-12,7.957646669424093e-13,6.125778836909637e-13,1.5413416949126019e-12,2.0239400539409523e-16,9.702057484214278e-16,1.3504839845966387e-16,1.0047642223490104e-16,1.3503561832951788e-16,2.5878559852177128e-20,2.1603501945830222e-18,5.171408542843253e-14,2.68884493596401e-16,2.7023125520819168e-17,3.5474860293235924e-13,1.0994201173565676e-20,3.5636695669592756e-17,1.7182814974794246e-13,1.4679239535496494e-20,1.1013604505088702e-22,9.964355222481772e-18,7.585778292178e-24,2.1346524858625517e-21,5.952246693139193e-24,2.9261080944362767e-26,1.589628737683274e-30,3.869983875568584e-27,5.173195519180555e-31,3.6063090935707253e-22,7.537733074070465e-29,7.833697792999847e-28,9.616741631449587e-33,1.0003123780123618e-31,1.8040089827932407e-24,2.119809412557055e-30,1.1873807849699605e-28,2.199995805360833e-31,6.649934955922017e-18,7.626843736883416e-20,4.09403890301361e-33,4.2552755009368454e-32,5.325163120491812e-20
9.999999999999999e-11,0.11224537510194892,0.9,0.0,0.0,0.0,0.0,0.09999997311950161,6.886816164692705e-09,6.753101638279357e-09,4.75503827880777e-09,4.757987901441807e-09,4.0658466590883795e-09,4.120735621777837e-09,4.118657659143162e-09,4.118572304225795e-09,3.6735086524704945e-09,3.6741491947876652e-09,3.3248852450419222e-09,3.3270429532525315e-09,3.040106664582935e-11,9.136977404080151e-11,4.162202849876879e-11,8.458610577545376e-12,1.1259738558592666e-11,2.3493846565151303e-12,1.140566110904998e-11,7.1173327321160146e-12,8.854621938439381e-13,6.519654828027088e-13,1.7402060992201453e-12,2.13500723880193e-16,1.1367714635180081e-15,1.4245872869020504e-16,1.0598993721811378e-16,1.4244482879193165e-16,2.879587460076582e-20,2.1647945488082184e-18,5.458574271651673e-14,3.1859914710475337e-16,2.850584108499151e-17,3.9473793587415587e-13,1.2233660480342816e-20,3.7592213385153064e-17,1.9119913039325918e-13,1.6334572693143917e-20,1.2249825024417944e-22,1.1087816872707323e-17,8.564462435897444e-24,2.5055607825351595e-21,6.897386242696707e-24,3.2560036284047704e-26,1.8658597623291843e-30,4.5504456848468055e-27,6.403120571096965e-31,4.233039528266448e-22,8.975977017220046e-29,9.576003315386047e-28,1.2081075029722018e-32,1.2897744069459982e-31,2.133554393473996e-24,2.4881908287338328e-30,1.5509064364822614e-28,2.723060886955961e-31,7.39974004095084e-18,8.487567780256207e-20,5.1431878826453406e-33,5.486665457276624e-32,5.926132025954447e-20
1.0271699020865264e-10,0.11224537510194892,0.9,0.0,0.0,0.0,0.0,0.09999997238916111,7.073998096642588e-09,6.934620553171542e-09,4.8841853182339794e-09,4.887297020806966e-09,4.175148845734315e-09,4.232717745169159e-09,4.230530255930025e-09,4.230438427404485e-09,3.773317503008911e-09,3.773991826091611e-09,3.4151892732544986e-09,3.4174658105259094e-09,3.121834335543701e-11,9.555987449107153e-11,4.3598220044449096e-11,8.84744512405288e-12,1.194017057767945e-11,2.5292422630198466e-12,1.203288857460665e-11,7.507720480135832e-12,9.342345094974666e-13,6.725496564002908e-13,1.8490410087321028e-12,2.1930417584425149e-16,1.2312264494792553e-15,1.4633072618683038e-16,1.0887083079315845e-16,1.463162199228639e-16,3.038214764170779e-20,2.167228106484861e-18,5.6088549244397294e-14,3.469350256690848e-16,2.9280579984381046e-17,4.164819089920656e-13,1.2907612038328289e-20,3.861400049767038e-17,2.0173203092465203e-13,1.7234663652226015e-20,1.2921729303080887e-22,1.1698714580157484e-17,9.10007803454234e-24,2.715399475591254e-21,7.425392054661276e-24,3.435385773704981e-26,2.022136437425457e-30,4.9357147570863815e-27,7.125680545449591e-31,4.587618353833424e-22,9.797943721249345e-29,1.0589076183959005e-27,1.3544035261183554e-32,1.4650509771509714e-31,2.320686923094384e-24,2.6966021085677815e-30,1.7733872913804728e-28,3.030353417352894e-31,7.807461359438627e-18,8.95547789422488e-20,5.7660216624874144e-33,6.232306746838652e-32,6.252833053085925e-20
1.1063393508813541e-10,0.11224537534128341,0.9,0.0,0.0,0.0,0.0,0.09999997026104691,7.61944158032784e-09,7.463146489076862e-09,5.260488321199743e-09,5.264096919409195e-09,4.49337445984931e-09,4.55902530016028e-09,4.556502659564761e-09,4.556390717908611e-09,4.064147094297249e-09,4.064924795323586e-09,3.678313208207669e-09,3.6809541540841735e-09,3.3597995607850835e-11,1.0808798078672235e-10,4.9532385169013016e-11,1.0010325952695003e-11,1.4047935390900627e-11,3.1001260212522577e-12,1.3956028731510795e-11,8.704282464384265e-12,1.0838070210109277e-12,7.325396748490887e-13,2.185461778231833e-12,2.3621528966915995e-16,1.5371699423682059e-15,1.5761352066788087e-16,1.1726563134560704e-16,1.5759716456273122e-16,3.524687491009348e-20,2.1747592995108036e-18,6.047734450226444e-14,4.3932852279690994e-16,3.15381279452111e-17,4.831656137655941e-13,1.4974474327821353e-20,4.1591444496520775e-17,2.340341401948082e-13,1.9995082285368757e-20,1.498115612994222e-22,1.3572292372113842e-17,1.0755722921976928e-23,3.392955291373285e-21,9.101325168401055e-24,3.9855230145411866e-26,2.526748158170066e-30,6.180899765058641e-27,9.584092537444725e-31,5.732580217340667e-22,1.247357695613803e-28,1.398000986447239e-27,1.8571322266109697e-32,2.0832473665407163e-31,2.927702685664097e-24,3.369558692863971e-30,2.57071932214551e-28,4.075881816129205e-31,9.057932969914838e-18,1.0390002690483747e-19,7.906328011492565e-33,8.862180997598045e-32,7.254437229598178e-20
1.185508799676182e-10,0.1122453755806558,0.9,0.0,0.0,0.0,0.0,0.0999999681329327,8.164915515255887e-09,7.991116481627611e-09,5.636770270843205e-09,5.64091239787312e-09,4.811219415667868e-09,4.885342791721083e-09,4.8824611469489824e-09,4.882327253397561e-09,4.35497667666346e-09,4.355865120494594e-09,3.941422424321452e-09,3.944454812792251e-09,3.597514443349327e-11,1.210571644081277e-10,5.5713596815393614e-11,1.1214568304314787e-11,1.6343886458795002e-11,3.742715657534972e-12,1.6021296101860008e-11,9.98865771034065e-12,1.244482539591747e-12,7.925347808908106e-13,2.5506139405077455e-12,2.531273468230808e-16,1.891732074358936e-15,1.6889678114073535e-16,1.2566082386864126e-16,1.6887845219668261e-16,4.0472752629731376e-20,2.182952698827516e-18,6.488180102992635e-14,5.473956415453094e-16,3.3795769250841225e-17,5.547999212919649e-13,1.719479435603951e-20,4.456902765778453e-17,2.6873458957472597e-13,2.296050499540424e-20,1.7191719708763913e-22,1.558512880311703e-17,1.2552761897212022e-23,4.174786947154035e-21,1.098775907606225e-23,4.576524786319329e-26,3.1090255782873437e-30,7.619422783474704e-27,1.2628893709399849e-30,7.053839351786359e-22,1.5599865757509437e-28,1.808612475115522e-27,2.488746727872658e-32,2.8879381715959986e-31,3.6323036962171574e-24,4.146097359837094e-30,3.6320018657788713e-28,5.370803518845696e-31,1.0401385563594043e-17,1.1930301912232364e-19,1.0595372153456948e-32,1.228545020137172e-31,8.329894508277095e-20
1.2646782484710097e-10,0.11224537582006637,0.9,0.0,0.0,0.0,0.0,0.09999996600481845,8.710419899954237e-09,8.518570199744972e-09,6.013031168342787e-09,6.017743432034093e-09,5.128702799985048e-09,5.211670218335942e-09,5.20840569029382e-09,5.208248034520638e-09,4.6458062501075436e-09,4.6468128032691345e-09,4.204516922418975e-09,4.207967785909197e-09,3.834996846849181e-11,1.3442769687225511e-10,6.212409894902622e-11,1.2456473243687744e-11,1.8830322402267205e-11,4.459403306749191e-12,1.8228632989473846e-11,1.1360757117493328e-11,1.4162614033091056e-12,8.52532811677979e-13,2.9444981024318996e-12,2.700403472602763e-16,2.298585899144546e-15,1.801805068817258e-16,1.3405640833861804e-16,1.8016008277228448e-16,4.6059791771723486e-20,2.1918163932956755e-18,6.930326590618124e-14,6.724843635588902e-16,3.6053503756488664e-17,6.3138503528949e-13,1.9568578427034727e-20,4.754674997308887e-17,3.0583349107684046e-13,2.6130941342480158e-20,1.9553266694309501e-22,1.773726692647954e-17,1.4491197987220317e-23,5.068362654641974e-21,1.3091716192754599e-23,5.208396058847525e-26,3.7745309612949086e-30,9.265154350355656e-27,1.6346431140873143e-30,8.564047466355251e-22,1.9212081340943828e-28,2.2989235787152534e-27,3.269649004996449e-32,3.915927997794795e-31,4.441729907772707e-24,5.033637140957527e-30,5.017964234882353e-28,6.951844589426434e-31,1.1837857824738779e-17,1.3576267770807977e-19,1.392002187564261e-32,1.6658698359932656e-31,9.479129629653422e-20
1.423017146060665e-10,0.11224537629900282,0.9,0.0,0.0,0.0,0.0,0.09999996174858986,9.801520012772168e-09,9.572069979926833e-09,6.765489811624017e-09,6.771452076673375e-09,5.76265441443132e-09,5.864354870665889e-09,5.860252842822596e-09,5.860042336266315e-09,5.22746537022932e-09,5.228730248362449e-09,4.7306617678575366e-09,4.735030672399989e-09,4.309327786748676e-11,1.6223144005796424e-10,7.556818687494987e-11,1.5040078702962942e-11,2.4382807958334654e-11,6.123582271093925e-12,2.306930088643388e-11,1.4367803156591264e-11,1.7931305181734157e-12,9.725381037729355e-13,3.818457114583205e-12,3.03869177801549e-16,3.283717522194537e-15,2.0274935144967167e-16,1.5084875302463856e-16,2.0272437253872535e-16,5.831739819881788e-20,2.211583379380225e-18,7.820268588109857e-14,9.791957813867196e-16,4.0569251823963656e-17,7.994084960338206e-13,2.4776563865899702e-20,5.350261203226149e-17,3.872270984639245e-13,3.308689318547517e-20,2.4728751105793093e-22,2.2459634841597846e-17,1.8792235540152958e-23,7.220625204061752e-21,1.7977181161118738e-23,6.594766987579575e-26,5.377477593879914e-30,1.3233666873777132e-26,2.617455585003416e-30,1.2201955291582776e-21,2.80353523608108e-28,3.552311719762087e-27,5.368428936810595e-32,6.808268477577218e-31,6.403985841198998e-24,7.171400359020599e-30,9.050687690715924e-28,1.1131718054144563e-30,1.4990030765731447e-17,1.718480582598124e-19,2.2855565281923714e-32,2.8963354994205757e-31,1.1998658603004623e-19
1.5813560436503204e-10,0.11224537677809432,0.9,0.0,0.0,0.0,0.0,0.0999999574923611,1.0892741907002834e-08,1.0623897730887665e-08,7.517864260470987e-09,7.52522268231581e-09,6.395356280553949e-09,6.517079245027394e-09,6.512043932784947e-09,6.5117736283397765e-09,5.80912445466257e-09,5.810677144201577e-09,5.2567477511074734e-09,5.262142807606325e-09,4.78290581604978e-11,1.9124697172766942e-10,8.974625471118003e-11,1.7737555109158762e-11,3.071992695073524e-11,8.107836386603196e-12,2.8477632298592466e-11,1.7724824202618386e-11,2.2144170691152276e-12,1.0925467347070991e-12,4.8073364257546e-12,3.3770178092710993e-16,4.521310974400725e-15,2.25320049250358e-16,1.676426652138014e-16,2.2529003344266384e-16,7.201978192626031e-20,2.2341114060596405e-18,8.718666768941053e-14,1.3705347788545352e-15,4.508537112302192e-17,9.872376198054687e-13,3.059848089268751e-20,5.945903060680063e-17,4.782158583180067e-13,4.086301428375103e-20,3.0506582983530136e-22,2.7739798428282192e-17,2.3658824154267788e-23,9.909514204864493e-21,2.3802263795344222e-23,8.144675568026318e-26,7.380097854529569e-30,1.81971842929003e-26,3.987697892679009e-30,1.6747676396065906e-21,3.922538760732172e-28,5.227047853274914e-27,8.346661493415376e-32,1.1132341440525438e-30,8.872271399089628e-24,9.842217350609824e-30,1.5338509731912638e-27,1.6959395460548275e-30,1.8514820365125495e-17,2.1214895270211845e-19,3.553554356418019e-32,4.735916080647532e-31,1.4812520328912985e-19
1.7396949412399758e-10,0.11224537725734228,0.9,0.0,0.0,0.0,0.0,0.09999995323613216,1.1984085570868304e-08,1.1674262544822871e-08,8.270154524311477e-09,8.279055093160133e-09,7.0269178571702275e-09,7.169843329299567e-09,7.163778803535608e-09,7.163441915934954e-09,6.390783503407278e-09,6.392653504567624e-09,5.7827748787521965e-09,5.789304185562377e-09,5.2558250926398706e-11,2.212649533293236e-10,1.0455606768546253e-10,2.0529261520334438e-11,3.785369994316626e-11,1.0424736725683555e-11,3.445326791550803e-11,2.1431300038633223e-11,2.680123758781348e-12,1.2125363425427573e-12,5.911145107718572e-12,3.7153815627111663e-16,6.039475692558569e-15,2.478925956179072e-16,1.844381447157418e-16,2.4785706506477286e-16,8.716703066078344e-20,2.259442773658223e-18,9.626646083207e-14,1.857760837343954e-15,4.960186072018097e-17,1.1948740261102473e-12,3.703437962232334e-20,6.541600562929199e-17,5.78800666483065e-13,4.9459381096599726e-20,3.6885867030479366e-22,3.357820700232612e-17,2.9091008807913617e-23,1.319482375450916e-20,3.0603868188631334e-23,9.858161574632642e-26,9.826910883943447e-30,2.4266311266807226e-26,5.835625092156708e-30,2.2302728783416324e-21,5.306426472526399e-28,7.39412354006406e-27,1.2421538953557523e-31,1.732389590285739e-30,1.1904310686092432e-23,1.310547052511931e-29,2.4717650785054517e-27,2.481877562022558e-30,2.2412643187592207e-17,2.5665906902515986e-19,5.288476175004655e-32,7.370007568206926e-31,1.7920275490933863e-19
1.8821999490706657e-10,0.1122453776888,0.9,0.0,0.0,0.0,0.0,0.09999994940552591,1.2966398971651285e-08,1.2618484186100354e-08,8.947143791379609e-09,8.957556988186336e-09,7.594426612178566e-09,7.757364947101709e-09,7.750292005220698e-09,7.749889510234278e-09,6.914276616763802e-09,6.916457432579717e-09,6.2561489775305836e-09,6.263791523332513e-09,5.680954107719585e-11,2.4899396893805497e-10,1.1835181166328106e-10,2.3108787044248336e-11,4.4963458363505255e-11,1.2802999503628066e-11,4.031611584905179e-11,2.5065533236936536e-11,3.1372412311618986e-12,1.320507441068924e-12,7.002832116936639e-12,4.0199411902514817e-16,7.668363859165062e-15,2.6820946433410705e-16,1.9955541616223974e-16,2.6816856514218374e-16,1.0203498657084199e-19,2.2846667995963745e-18,1.0452961533432495e-13,2.387678974628668e-15,5.366701725441843e-17,1.3986833537152556e-12,4.335168415704934e-20,7.077775885669602e-17,6.775323554646309e-13,5.789748450019588e-20,4.314081219408543e-22,3.931048382173768e-17,3.4463533232208385e-23,1.671098219306191e-20,3.7585602046735867e-23,1.154019055935971e-25,1.2445630018392438e-29,3.076514275076832e-26,7.98934678681939e-30,2.8249289974314567e-21,6.801713760772739e-28,9.825361206430231e-27,1.7225419881827282e-31,2.4904963472511848e-30,1.5162812610977166e-23,1.6598021686295294e-29,3.664199115354302e-27,3.3978824713173544e-30,2.6240010507101034e-17,3.0031247650865956e-19,7.333801900626614e-32,1.0595279464198508e-30,2.0968214109247894e-19
2.0247049569013556e-10,0.112245378120386,0.9,0.0,0.0,0.0,0.0,0.09999994557491944,1.3948810987714309e-08,1.3561767589072467e-08,9.624064883102308e-09,9.636108733605391e-09,8.161148027543975e-09,8.344918711281503e-09,8.33675946663169e-09,8.33628607889912e-09,7.4377697012125835e-09,7.440285248386184e-09,6.72947541339897e-09,6.7383187385206046e-09,6.10566064476177e-11,2.7728800865434207e-10,1.3253169032814553e-10,2.5741365864229405e-11,5.27325232779613e-11,1.5465472075302555e-11,4.663800006473375e-11,2.8982157756609848e-11,3.630343173472054e-12,1.4284725396016516e-12,8.187588644936616e-12,4.324531367131525e-16,9.566135806861552e-15,2.885278240459051e-16,2.146739568382261e-16,2.884811748561077e-16,1.180734180583418e-19,2.31221085643843e-18,1.1288801432379199e-13,3.0129211053879368e-15,5.773247246099718e-17,1.618539064122278e-12,5.016639073537692e-20,7.613996270287524e-17,7.840382220452766e-13,6.700010458316704e-20,4.988178561665145e-22,4.549573622365944e-17,4.02940764439754e-23,2.08023225097737e-20,4.5401667289020996e-23,1.3354778488243417e-25,1.5492680956436638e-29,3.832949045876417e-26,1.0689732563864732e-29,3.51700192202632e-21,8.554965604207923e-28,1.2767885432509115e-26,2.3305129635896064e-31,3.481281362749033e-30,1.8966656230095317e-23,2.0661865440774783e-29,5.2779988667965636e-27,4.546402059062534e-30,3.0370283693112096e-17,3.473672877399307e-19,9.92235786155984e-32,1.4810495066557471e-30,2.425364323373211e-19
2.1672099647320455e-10,0.1122453785521007,0.9,0.0,0.0,0.0,0.0,0.09999994174431272,1.4931321610473228e-08,1.45042020828108e-08,1.030091780635287e-08,1.0314710239834104e-08,8.727134309765144e-09,8.932504613006625e-09,8.923181108091732e-09,8.922631625715344e-09,7.961262756753608e-09,7.964136962299386e-09,7.20275419115511e-09,7.21288582675328e-09,6.529984930211708e-11,3.060576978845716e-10,1.4704673733927185e-10,2.8418538972052175e-11,6.116589556859945e-11,1.841746169656611e-11,5.3418720372203474e-11,3.318090665777619e-11,4.159431554253087e-12,1.5364373026098903e-12,9.465402621968897e-12,4.629152090684902e-16,1.1751677577712035e-14,3.088476720704682e-16,2.2979376660415077e-16,3.0879489390098605e-16,1.352823890065165e-19,2.342092542154497e-18,1.2135012972167457e-13,3.7419690760682144e-15,6.179822580318184e-17,1.85444233040983e-12,5.747853565728275e-20,8.150261711841033e-17,8.983189190751145e-13,7.676729706547487e-20,5.710832790474988e-22,5.213439111429487e-17,4.658257929345467e-23,2.55124922460252e-20,5.406764418960818e-23,1.530195437199741e-25,1.9000537530078228e-29,4.703977616351169e-26,1.4022080064385092e-29,4.3139295920451135e-21,1.0586746872356583e-27,1.627600711114924e-26,3.0868895396719123e-31,4.749999456584013e-30,2.335780821807933e-23,2.5340319436721776e-29,7.416121180544645e-27,5.963719455451452e-30,3.4803867858776e-17,3.9782027634396626e-19,1.3142811846574192e-31,2.020820761767363e-30,2.777633759461844e-19
2.3097149725627354e-10,0.11224537898394461,0.9,0.0,0.0,0.0,0.0,0.09999993791370575,1.5913930831344468e-08,1.5445863193093923e-08,1.0977702568004772e-08,1.0993361422968836e-08,9.292431149962854e-09,9.520122643445944e-09,9.509556859864093e-09,9.508926154468678e-09,8.484755783386863e-09,8.488012584688078e-09,7.675985315596291e-09,7.687492783651051e-09,6.953960974648487e-11,3.3522749464002025e-10,1.618540525831725e-10,3.1133139654284984e-11,7.02677616166462e-11,2.1663426801621898e-11,6.065809052259835e-11,3.7661537579271886e-11,4.724508341499282e-12,1.6443964892071325e-12,1.083627121780544e-11,4.933803358245402e-16,1.4243314046941974e-14,3.291690058950446e-16,2.4491484532026874e-16,3.2910972197130186e-16,1.5366196328078869e-19,2.3743265884743747e-18,1.2992449111605103e-13,4.58336325356251e-15,6.58642767782665e-17,2.106394323604393e-12,6.528815515912266e-20,8.686572205381256e-17,1.020375099331146e-12,8.719911766081768e-20,6.4820021967666125e-22,5.9226907107484e-17,5.332902810145729e-23,3.088516010818367e-20,6.359662121333116e-23,1.7381747226173068e-25,2.300167968268617e-29,5.697637429737048e-26,1.8077835961089824e-29,5.223163893193208e-21,1.29176365905503e-27,2.0404460189637502e-26,4.014073945486834e-31,6.346205565514586e-30,2.8378209578080303e-23,3.0676710129119206e-29,1.0197077383183429e-26,7.688734030430167e-30,3.954120048665903e-17,4.516685136446732e-19,1.7090559080796595e-31,2.69992701067997e-30,3.153609270787047e-19
2.452219980393425e-10,0.11224537941591811,0.9,0.0,0.0,0.0,0.0,0.09999993408309846,1.6896638641745075e-08,1.6386814808141453e-08,1.165441917493165e-08,1.1672062204070372e-08,9.857078550779103e-09,1.0107772793769534e-08,1.0095886659275599e-08,1.0095169668944685e-08,9.00824878111233e-09,9.011912125967808e-09,8.149168791519316e-09,8.16213960482906e-09,7.377617548053244e-11,3.647335191950054e-10,1.76916043491101e-10,3.3879094538323466e-11,8.004161209268094e-11,2.5207108455361532e-11,6.83559361992758e-11,4.242382888878718e-11,5.325575502656623e-12,1.752344367291777e-12,1.2300192008327348e-11,5.238485167146989e-16,1.705879753816751e-14,3.4949182315554943e-16,2.600371928466633e-16,3.4942565876157854e-16,1.7321220472872698e-19,2.4089252789057128e-18,1.386196760217595e-13,5.545692790832407e-15,6.993062491329008e-17,2.3743962128066323e-12,7.359528541754408e-20,9.222927745953259e-17,1.1502074155168185e-12,9.829562207659222e-20,7.301648639135639e-22,6.677377461368738e-17,6.053341118795202e-23,3.696401740655533e-20,7.399958090846747e-23,1.9594186071164352e-25,2.752859346735117e-29,6.821961439729106e-26,2.2954590651834014e-29,6.2521717017442995e-21,1.556818911335379e-27,2.5208362535390705e-26,5.136029962784575e-31,8.323789744885151e-30,3.406977795087686e-23,3.671437278355138e-29,1.3756030973717478e-26,9.762959212923439e-30,4.45827515175726e-17,5.089093217509744e-19,2.186764596073429e-31,3.5412984742127356e-30,3.553272159959313e-19
