Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869)
2.616163413610251e-15,0.11224537200007893,0.9,0.0,0.0,0.0,0.0,0.09999999999929678,1.80106789877495e-13,1.8001632598122296e-13,1.2444353262324325e-13,1.2444353472869455e-13,1.0778434964409625e-13,1.0778441305803273e-13,1.0778147449452908e-13,1.0778147466869203e-13,9.610500798160344e-14,9.610546328157346e-14,8.701516532463422e-14,8.701516687044421e-14,9.03398693302239e-17,1.1982900310586357e-19,5.0698723190643086e-20,1.098700600582531e-20,1.4183260033979242e-18,1.257696590268149e-25,1.0460700654104603e-20,6.345381614811267e-22,8.083286365856565e-22,2.4681718591065547e-21,2.233554395658325e-25,8.758791339993182e-22,2.097154902044886e-21,6.022582852799069e-22,4.247276288307028e-22,5.316789377451437e-22,3.423714661994808e-30,9.646190814746558e-19,4.551692059409051e-19,2.2251621326981304e-27,2.529256479963085e-22,1.074176444728601e-22,4.285579726671559e-31,1.5121651916300228e-22,2.334149856851635e-23,1.007078199721327e-31,5.765948568178353e-31,1.0118413693757443e-26,3.4057670090231845e-31,1.0264354964889096e-34,3.406223396445699e-31,2.136178249696065e-35,1.262200323804022e-44,3.0445074104074115e-42,1.4116985459803414e-50,4.876455735801456e-36,2.5805007076774562e-46,5.713950546344646e-46,1.1989543621943541e-54,2.583742125924189e-54,5.9038378448709466e-43,6.66640114196971e-45,8.732728553411149e-51,1.2890685295144804e-49,6.75285325926244e-27,2.1351430140980744e-32,1.5294863489683729e-55,3.3512753648175834e-55,5.672954853691098e-34,1.438684437998073e-32,2.0612821543740702e-51,5.5379041174934545e-46,4.6720499674378604e-52,8.936664689682343e-53,4.80511488723388e-44,3.176324025861947e-34,9.640755437988408e-33,7.249443241168844e-56,9.916748903245962e-56,3.7958297077981306e-26,1.1358803909792672e-28,3.521370232882584e-38,3.1969964371213434e-38,1.6646417801174278e-38,4.886093419896754e-37
5.2345997754512674e-15,0.11224537200015795,0.9,0.0,0.0,0.0,0.0,0.09999999999859292,3.6037006140139216e-13,3.600401909958002e-13,2.48995179926832e-13,2.4899518865482047e-13,2.1566221683246713e-13,2.1566247088751758e-13,2.1565658793300417e-13,2.1565658863316174e-13,1.9229351292800658e-13,1.9229492528841226e-13,1.7410592812404812e-13,1.7410593451338976e-13,3.293716169751866e-16,4.794466638076201e-19,2.0292418291211994e-19,4.3975892593713e-20,2.84127332901432e-18,1.0067736205598217e-24,4.1866860200124284e-20,4.6565972377286365e-21,3.235421108599803e-21,9.878065874380966e-21,1.7878915685952843e-24,3.0801202828759604e-21,4.196126540746924e-21,2.1098919242961384e-21,1.4979442294394528e-21,1.8909596743285284e-21,2.44085747776068e-29,1.4292840652158283e-18,1.4115260527637836e-18,8.915017219235171e-27,7.736100154093785e-22,6.687021599314941e-22,4.77629793735893e-30,5.330671717971046e-22,1.6561967670109595e-22,1.3659144354433331e-30,9.326274825130091e-31,4.050002442363734e-26,5.137250675104482e-31,8.217725132223236e-34,5.13789174532378e-31,8.73207727022131e-35,1.6126021226870487e-43,6.430986479681886e-41,6.10289794303841e-49,6.11965073505474e-35,4.454114080173389e-45,1.2860544988299188e-44,4.1603250897953465e-53,1.1755655151700847e-52,2.5018278141362577e-41,1.0299899658514068e-43,2.7982486143556563e-49,3.0425981307313013e-48,2.7029011549083663e-26,3.1342924641394526e-31,8.235207965552842e-54,2.3560981778058947e-53,4.94163940733848e-33,2.151683297801379e-31,1.715424702123516e-49,8.864182529555451e-45,3.865298676917058e-50,1.4796793184770314e-50,4.2349374063883865e-43,2.366379607748293e-33,1.4152188831435204e-31,4.919029266786212e-54,9.338269837907413e-54,1.5148080579516077e-25,9.068737398762807e-28,2.4847725027952697e-37,2.597982648521981e-37,1.4022378628350497e-37,7.949140302055333e-36
1.0471472499133299e-14,0.11224537200031597,0.9,0.0,0.0,0.0,0.0,0.09999999999718523,7.20896615395009e-13,7.197787794623907e-13,4.980984653148853e-13,4.980985019527375e-13,4.314175714204085e-13,4.3141858934772356e-13,4.3140680684409087e-13,4.3140680966450635e-13,3.84670522816909e-13,3.8467438370646835e-13,3.4828744727736795e-13,3.48287474013434e-13,1.1158255781028347e-15,1.9172574030244127e-18,8.119383698454796e-19,1.7595473478247592e-19,5.706389925814257e-18,8.056540604581787e-24,1.6750184553196354e-19,3.190798196804132e-20,1.294589878805626e-20,3.9516699617353096e-20,1.430527121338723e-23,9.875761095991422e-21,8.394054286847959e-21,6.727712097334356e-21,4.823350986716858e-21,6.165313695906646e-21,1.5998458790881489e-28,1.826733959943592e-18,3.856119844451464e-18,3.57867168064708e-26,2.0819531452776056e-21,3.6891739565507765e-21,4.343214822388518e-29,1.715289556410741e-21,1.0803671538599074e-21,1.6384991612395117e-29,1.6689956066002516e-30,1.6205285414631237e-25,6.772519299887661e-31,6.57667765128566e-33,6.772974270368542e-31,3.531132485265953e-34,1.8027054589595815e-42,1.1279745138323733e-39,2.1889021144279968e-47,6.826225477980169e-34,7.415800464104756e-44,2.57888925349949e-43,1.389467345470542e-51,4.762125919944123e-51,8.812884714344667e-40,1.4057081388067278e-42,8.960423885409578e-48,6.550381869229512e-47,1.0815125386467857e-25,4.2937093556960465e-30,3.787262288984825e-52,1.3084821886163819e-51,4.407054190205141e-32,2.9874740776404984e-30,1.2278216964720524e-47,1.4173015713367904e-43,2.4486856826344975e-48,1.876873192834025e-48,3.5667643693810836e-42,1.6338478622131033e-32,1.938727361383666e-30,2.8437027606920494e-52,7.262814142425387e-52,6.025359003787016e-25,7.217681393595968e-27,1.7666566192664585e-36,2.0945603695807625e-36,1.2104806933885007e-36,1.2825911904585896e-34
1.5708345222815332e-14,0.11224537200047398,0.9,0.0,0.0,0.0,0.0,0.09999999999577754,1.0814231811762528e-12,1.0792918016210916e-12,7.472017414838237e-13,7.472018212742242e-13,6.471725462358261e-13,6.47174711119768e-13,6.471570177818087e-13,6.471570237982562e-13,5.770475327019076e-13,5.770540724232845e-13,5.224689599851801e-13,5.224690181360842e-13,2.1270897619007853e-15,4.0731499434878665e-18,1.7255009348547499e-18,3.7393063083656374e-19,8.596226258769297e-18,2.3038215467589623e-23,3.5595114302664506e-19,8.385708796081676e-20,2.751266925547549e-20,8.39686475430659e-20,4.090317402569804e-23,1.8216755474639954e-20,1.2591966919370137e-20,1.2370164505019154e-20,8.919278755292714e-21,1.1484857664383666e-20,4.111618463211618e-28,1.9967128162261756e-18,6.528184691637785e-18,7.62668123860365e-26,3.499267881136258e-21,8.76555129506652e-21,1.239592609167082e-28,3.1706199033776712e-21,2.7707186125510974e-21,5.277167424625437e-29,2.6976193393610813e-30,3.4439529418642613e-25,7.626624299419031e-31,1.8807022125085117e-32,7.626326853500533e-31,7.967876691899697e-34,5.940557393147376e-42,4.2675091328019757e-39,9.095899609503895e-47,2.1591432810585563e-33,2.840106493658485e-43,1.0335293731463755e-42,5.647419170048364e-51,2.032217317620477e-50,4.1197036764209444e-39,4.954011031240393e-42,3.9616791595682583e-47,2.659416221035294e-46,2.2984342258401156e-25,1.4718281583284965e-29,1.5597166787000082e-51,5.65283626226028e-51,1.320982437213879e-31,1.0287982593460091e-29,6.2555858359396e-47,5.4017106025490094e-43,1.0832624356634474e-47,1.0111788931704969e-47,1.0835333196071009e-41,4.302688232961004e-32,6.645707208840141e-30,1.2001815244742725e-51,3.3296597118530686e-51,1.2752803572340254e-24,2.0574643256239058e-26,4.981962008417064e-36,6.000730211852038e-36,3.5994301061954974e-36,4.729636041549561e-34
2.0945217946497362e-14,0.11224537200063196,0.9,0.0,0.0,0.0,0.0,0.09999999999436984,1.4419497592900751e-12,1.438640182356221e-12,9.963050084336506e-13,9.963051469887722e-13,8.629271412949957e-13,8.629308365466762e-13,8.629072207409056e-13,8.629072310344115e-13,7.694245425830023e-13,7.694338614105511e-13,6.966504662474847e-13,6.966505671482852e-13,3.3022356596038855e-15,6.946752402525789e-18,2.9435969892501125e-18,6.378995658504851e-19,1.1514792082629706e-17,4.8595796389226193e-23,6.072086477897869e-19,1.6450633607783974e-19,4.693573257862986e-20,1.432283801860625e-19,8.627207450182211e-23,2.7558151690765136e-20,1.67898649237514e-20,1.8667741160699564e-20,1.3518782409935872e-20,1.7506565974383787e-20,7.924180629469343e-28,2.0694083262011933e-18,9.297532898749228e-18,1.3049059268865276e-25,4.961061843681721e-21,1.5962326580034833e-20,2.5477231516371514e-28,4.804168184540851e-21,5.3315639219586515e-21,1.1927773099883819e-28,4.161450440628977e-30,5.8752734671099185e-25,8.147273121073456e-31,3.967159809505448e-32,8.145564648905917e-31,1.4189532513958101e-33,1.462942052386596e-41,1.1664946575638638e-38,3.4395629420982186e-46,4.8479309416946336e-33,8.07258490804305e-43,3.005145857556304e-42,2.284977492261881e-50,8.251026182045353e-50,1.2969202642025477e-38,1.2937551800761704e-41,1.3539814394138689e-46,7.746800632694188e-46,3.9210551845179368e-25,3.5103398083744176e-29,7.080979763753804e-51,2.5614223354433153e-50,2.887273979266367e-31,2.462547737087076e-29,2.5262533600061847e-46,1.452751390991733e-42,4.897493309647451e-47,4.733996191400074e-47,2.4988014713221816e-41,8.450312771287295e-32,1.5850145574262386e-29,5.894609039141081e-51,1.6292487408568234e-50,2.167417240817056e-24,4.32756197676544e-26,1.0431658043441524e-35,1.2670353129477365e-35,7.852128797792707e-36,1.2008517727066238e-33
3.141896339386142e-14,0.11224537200094799,0.9,0.0,0.0,0.0,0.0,0.09999999999155444,2.1630029454543094e-12,2.157078486028215e-12,1.4945115206966199e-12,1.4945118140852614e-12,1.2944354401991563e-12,1.2944430966313472e-12,1.2944076079235467e-12,1.2944076293184904e-12,1.1541785623360294e-12,1.1541935282552196e-12,1.0450134636448832e-12,1.0450136771400125e-12,5.9091946943099116e-15,1.4377553056181474e-17,6.094464370238346e-18,1.3207066044750542e-18,1.7427778041170155e-17,1.3273313735091532e-22,1.2571178044790824e-18,4.0156752106358825e-19,9.717928148047093e-20,2.964836650621731e-19,2.356074562098178e-22,4.759604083363449e-20,2.518562828964638e-20,3.2137111307388665e-20,2.3407801873827712e-20,3.0544804783312793e-20,1.8871204663993084e-27,2.1331832205984384e-18,1.4917845466930884e-17,2.7166434282722614e-25,7.920099414169955e-21,3.540126182610612e-20,6.5064962177431e-28,8.31501259080636e-21,1.2670768789125792e-20,3.4771851690313387e-28,8.338366438520443e-30,1.2164609574900772e-24,8.910924040406155e-31,1.0836142429426608e-31,8.904441494593292e-31,3.1975672208661876e-33,5.207366435508314e-41,4.873390793247218e-38,2.3491290762559424e-45,1.419381785813295e-32,3.720769408276608e-42,1.4277538141536755e-41,1.7365951917554892e-49,6.519046537817421e-49,6.60520087180259e-38,5.04329004243708e-41,8.326598469048739e-46,3.604863151106663e-45,8.11844847866974e-25,1.1135908473891366e-28,6.044210049551264e-50,2.2775607943958595e-49,8.272967888948787e-31,7.854475747262047e-29,2.0586219826031584e-45,5.871491853881384e-42,4.275146211083684e-46,4.9173573778408494e-46,8.222721542239676e-41,2.065120718426812e-31,5.0281676431824747e-29,5.693943339591154e-50,1.691261495562605e-49,4.4595592063825764e-24,1.1764236844894313e-25,2.864652744863469e-35,3.464099714455425e-35,2.2616227390755582e-35,4.204380340392894e-33
4.189270884122548e-14,0.112245372001264,0.9,0.0,0.0,0.0,0.0,0.09999999998873904,2.8840561792055667e-12,2.875211378648486e-12,1.99271799905764e-12,1.9927185061790618e-12,1.7259423427393436e-12,1.7259553716450013e-12,1.7259079657428276e-12,1.7259080022376558e-12,1.5389325820747007e-12,1.5389532678505668e-12,1.3933764373398537e-12,1.393376806223406e-12,8.818753358882269e-15,2.4445647350148235e-17,1.0365086334438308e-17,2.2461602355425367e-18,2.346618373587027e-17,2.7772351351475737e-22,2.1379649116795327e-18,7.638796215318843e-19,1.6528115192848245e-19,5.041465517594971e-19,4.929093764851466e-22,6.907702772459493e-20,3.3581342511898214e-20,4.6527727403267693e-20,3.4037604535252184e-20,4.4676403274126304e-20,3.521081398116921e-27,2.1357241455687035e-18,2.0599392047778352e-17,4.646743548500641e-25,1.0904669496138794e-20,6.277569044553832e-20,1.2683229000542038e-27,1.2087200509201029e-20,2.3605116855612694e-20,7.499316571181664e-28,1.4622871918834205e-29,2.0689396733481834e-24,9.469413299686663e-31,2.2673568974969357e-31,9.454601918494385e-31,5.6917437788212196e-33,1.2258713088119418e-40,1.2637471317380343e-37,7.696841042152279e-45,3.101090981839655e-32,1.0080151551924064e-41,3.980588000539983e-41,5.928235644399037e-49,2.2794799528768438e-48,2.0383208861345248e-37,1.2453699460522147e-40,2.795428099823618e-45,1.0512315651758766e-44,1.380774275808588e-24,2.5744579752202823e-28,2.1462852034262288e-49,8.270906635938476e-49,1.7925739313673318e-30,1.8237728569203786e-28,7.854145836319737e-45,1.5895869223600796e-41,1.5417599661419592e-45,2.055038486190953e-45,1.8673604052009686e-40,3.931026418695487e-31,1.1624382797266575e-28,2.1213974298304754e-49,6.599145564201045e-49,7.539746865072356e-24,2.4511575088899385e-25,5.985732028349306e-35,7.251899263334904e-35,4.947878783147179e-35,1.0512712014862544e-32
6.284019973595362e-14,0.11224537200189603,0.9,0.0,0.0,0.0,0.0,0.09999999998310825,4.32616280649596e-12,4.3111004958874975e-12,2.989130844457548e-12,2.989131974731259e-12,2.58895156332208e-12,2.5889799732532144e-12,2.5889085849335664e-12,2.588908664786484e-12,2.308440621504903e-12,2.3084727951836704e-12,2.0901023068993163e-12,2.090103128872807e-12,1.500527109644352e-14,5.323658156593541e-17,2.2582596752508362e-17,4.893667947010932e-18,3.5996267654093624e-17,8.769384961576726e-22,4.6579144326251e-18,1.9409188213217787e-18,3.6012538239102016e-19,1.0978994065816306e-18,1.5558378141223635e-21,1.1324887919310136e-19,5.0372635361384e-20,7.605117116079417e-20,5.593741448532766e-20,7.397044893388088e-20,8.659623316382097e-27,2.131194670600229e-18,3.1972096678296446e-17,1.0280912789785449e-24,1.6876818370464954e-20,1.436627676701525e-19,3.292713687043088e-27,1.9856341158941338e-20,5.791240244369154e-20,2.337226788619238e-27,3.492687952245867e-29,4.507941187863684e-24,1.0580328361711996e-30,7.1599262234165926e-31,1.0530950917280642e-30,1.2821011601161726e-32,4.252585020556285e-40,5.149878052366082e-37,4.708559706253567e-44,1.0426362835404637e-31,4.980960734949193e-41,2.0451225360887877e-40,4.331298767064218e-48,1.7577196629647553e-47,1.3064428066327373e-36,4.676839501050917e-40,2.1594822308010802e-44,5.846310690277239e-44,3.0085213026938888e-24,9.577448556829552e-28,1.6508541896978278e-48,6.715862983837841e-48,6.0387721636590015e-30,6.871643823474508e-28,7.953960661270078e-44,7.960150477012359e-41,1.118124931025522e-44,2.5332894762529975e-44,6.190549146213162e-40,9.996374374747614e-31,4.324480310542313e-28,1.7877120887287537e-48,6.307172547021326e-48,1.6197478674802493e-23,7.647911790033569e-25,1.7713178803008164e-34,2.2910297703881188e-34,1.7566520079629292e-34,4.873512058431563e-32
8.378769063068174e-14,0.11224537200252807,0.9,0.0,0.0,0.0,0.0,0.09999999997747747,5.7682697386080745e-12,5.746671598151184e-12,3.9855434785444495e-12,3.985545604361443e-12,3.4519520828685516e-12,3.452004674012076e-12,3.451909021071595e-12,3.4519091692341726e-12,3.0779486608456237e-12,3.077992397677724e-12,2.7868280287200306e-12,2.786829574715787e-12,2.1492191639318025e-14,9.845034004425843e-17,4.177723985848782e-17,9.052968452600901e-18,4.941342261493639e-17,2.276475049107514e-21,8.617150276305122e-18,4.002810649319147e-18,6.662817165740353e-19,2.0298998546730626e-18,4.03698046655647e-21,1.5820689280544747e-19,6.716372358788964e-20,1.0604610146306075e-19,7.82605599267197e-20,1.0398208657965742e-19,1.7394192506315428e-26,2.1249284338546e-18,4.334653835802795e-17,1.9429541683543088e-24,2.2849131638144222e-20,2.741712860438563e-19,6.841410250101387e-27,2.7773689766850634e-20,1.161092161821077e-19,5.6405748670121665e-27,7.036988236676509e-29,8.340314363156521e-24,1.1755044428989079e-30,1.8588404801463047e-30,1.1624805599691102e-30,2.2699579051679324e-32,1.0770385275430174e-39,1.456866104950902e-36,1.8441180771013563e-43,2.821589718163494e-31,1.710968879515022e-40,7.212255309132283e-40,2.033121570438434e-47,8.477515929404225e-47,5.464375939393806e-36,1.2483453301016037e-39,1.0573359508583835e-43,2.224968914164879e-43,5.5661801289943184e-24,2.784793164158234e-27,7.982015870843117e-48,3.3332238896281515e-47,1.6506617361279703e-29,2.0284824469630985e-27,4.497071059339418e-43,2.864221131597157e-40,4.841376269016438e-44,1.5797233490413046e-43,1.525788763934384e-39,2.0626216064529207e-30,1.2574103776520891e-27,9.121650121786925e-48,3.4249358555875384e-47,2.942689879599735e-23,1.9558728945312165e-24,4.020876310728819e-34,5.947949869281131e-34,5.195676902803358e-34,1.774700769614839e-31
1.0473518152540986e-13,0.11224537200316011,0.9,0.0,0.0,0.0,0.0,0.09999999997184668,7.2103768517431996e-12,7.18224619396525e-12,4.981955987583059e-12,4.981959329703753e-12,4.314947454626607e-12,4.315029433988421e-12,4.314909348925728e-12,4.314909580122649e-12,3.847456700133392e-12,3.8475120378938264e-12,3.4835536631136696e-12,3.4835560937988248e-12,2.7965188073679446e-14,1.5337827443856755e-16,6.509962302282963e-17,1.4106601873548556e-17,6.336864740299329e-17,4.3458488089281984e-21,1.3428087523475626e-17,6.600916526877839e-18,1.0383090208254178e-18,3.1616556150197445e-18,7.704197359281193e-21,2.029908897539136e-19,8.395473981186248e-20,1.3592753618162955e-19,1.004961855287007e-19,1.338750565654794e-19,2.827619655366586e-26,2.124511369998616e-18,5.471513104846142e-17,3.0794758559879308e-24,2.881913161656936e-20,4.34046610223181e-19,1.130336912713555e-26,3.566005237793875e-20,1.8856178569494207e-19,1.0100147913593048e-26,1.1499132561368423e-28,1.2997240747051095e-23,1.3008221141303103e-30,3.548800072226983e-30,1.27584208379774e-30,3.626143622597646e-32,2.1402826156989443e-39,3.0212528666839014e-36,4.583825569711826e-43,5.490625145031017e-31,3.990348363445255e-40,1.6924340900803582e-39,5.579862783113132e-47,2.3462692075347856e-46,1.333446527443608e-35,2.5395794892025294e-39,2.857545818700213e-43,5.2855030303228035e-43,8.674131249031893e-24,5.59674438223526e-27,2.217069982975799e-47,9.335503035373537e-47,3.234498196093113e-29,4.118206688675072e-27,1.2885653311262973e-42,6.557984655581091e-40,1.252648864882742e-43,4.7161810022939334e-43,2.989244161674901e-39,3.402232366578422e-30,2.5270833603180546e-27,2.586967244618977e-47,9.920839669824783e-47,4.521092789350498e-23,3.695108005419645e-24,7.0925472694207965e-34,1.1354012664379473e-33,1.0766693432718764e-33,4.068521120554772e-31
1.466301633148661e-13,0.11224537200442417,0.9,0.0,0.0,0.0,0.0,0.0999999999605851,1.00945920218584e-11,1.0053355242945715e-11,6.974780353113715e-12,6.974787279314869e-12,6.040911345125284e-12,6.041079262426551e-12,6.040909440069413e-12,6.040909913674237e-12,5.386472778432604e-12,5.386551545421121e-12,4.8770044756753006e-12,4.877009513758493e-12,4.089692405397523e-14,3.138992402426725e-16,1.3327527999529373e-16,2.8878355369521745e-17,9.408752794875313e-17,1.360192344946447e-20,2.749442277549499e-17,1.4591396900028647e-17,2.126102005656197e-18,6.464194011218782e-18,2.4084873916088052e-20,2.9244850016406674e-19,1.1753680814066707e-19,1.9562181912212533e-19,1.4490982330136308e-19,1.9357408005276982e-19,6.122435431973437e-26,2.123799023116023e-18,7.745219572215063e-17,6.62398202440732e-24,4.0759184651313785e-20,9.070316829867616e-19,2.4979169456730605e-26,5.141250055607426e-20,4.0771716561126643e-19,2.5260919035020705e-26,2.5204659296204736e-28,2.6613908926383237e-23,1.596010828875096e-30,1.1109814253160804e-29,1.5176238046838385e-30,6.991065861354682e-32,6.278356359334566e-39,9.651830457738686e-36,2.2714909996033244e-42,1.771348317341856e-30,1.8133691046656683e-39,7.856803250925619e-39,3.9949943404964795e-46,1.724819704152931e-45,7.120762219295226e-35,7.74571152854315e-39,2.1587790995418394e-42,2.58115202376035e-42,1.7761656318059842e-23,1.8751418756557633e-26,1.6279127441012196e-46,7.032902491184471e-46,1.0608907215077491e-28,1.4322524070841526e-26,1.1185314308225481e-41,3.075438654868289e-39,6.758850301740481e-43,4.5365294229463247e-42,8.605295299319364e-39,7.522978109654215e-30,8.466779091638405e-27,1.9969672654247396e-46,8.167818626713765e-46,8.899264165530407e-23,1.1151798246013418e-23,1.727483119542139e-33,3.5508913497896046e-33,4.3276218244959525e-33,2.0428272277493548e-30
2.3042012689377863e-13,0.11224537200695231,0.9,0.0,0.0,0.0,0.0,0.09999999993806194,1.586302577538893e-11,1.5795385697659342e-11,1.0960426724086717e-11,1.09604449827448e-11,9.492742074986899e-12,9.49318003474505e-12,9.492907583880737e-12,9.492908814995132e-12,8.464504934031635e-12,8.464631380836828e-12,7.663904450751084e-12,7.663917734347486e-12,6.675148231440088e-14,8.179949086565117e-16,3.4743488721708856e-16,7.527502790094669e-17,1.6571040314735396e-16,6.185613773859841e-20,7.170135197495276e-17,4.0675334518489316e-17,5.5448999350311034e-18,1.6803952033235363e-17,1.092494218310572e-19,4.713021552656187e-19,1.8470393540396975e-19,3.149716509033202e-19,2.337051966410346e-19,3.129245770797486e-19,1.6756079840531864e-25,2.1237368520815465e-18,1.2292496722777904e-16,1.9109410412255547e-23,6.463876163016076e-20,2.4072115279896993e-18,6.951112302874668e-26,8.290615670729041e-20,1.114509611847406e-18,7.844492636198191e-26,6.990283453336996e-28,6.9409409890069e-23,2.444719173327292e-30,5.054824885650941e-29,2.0889464002674377e-30,1.7269419034706235e-31,2.6196737230297887e-38,4.305417583373491e-35,1.690879086827479e-41,8.259105186327847e-30,1.2950843116915719e-38,5.700024791840378e-38,4.7370838054129225e-45,2.0829441573451892e-44,5.813714933889813e-34,3.3333217864034043e-38,2.763838403160173e-41,1.944575560842984e-41,4.632261670497002e-23,8.637672094380664e-26,1.9641264995289845e-45,8.636729599275126e-45,5.02951476310548e-28,7.119366971953815e-26,1.5631589722344765e-40,2.2774331335053506e-38,5.351913298306266e-42,6.815993293526534e-41,3.534177326978345e-38,2.0976449789688687e-29,3.9001454995311846e-26,2.4915084208597018e-45,1.0636868563896516e-44,2.141481056685426e-22,4.70387224039853e-23,5.510904542530484e-33,1.6112027098370058e-32,2.918058001527321e-32,1.6925474170988467e-29
3.142100904726911e-13,0.11224537200948041,0.9,0.0,0.0,0.0,0.0,0.09999999991553878,2.1631462942162512e-11,2.1537221814103225e-11,1.4946070734972806e-11,1.4946104490280978e-11,1.2944475820193768e-11,1.2945281922461794e-11,1.2944903692467488e-11,1.2944905950534515e-11,1.1542537088631269e-11,1.1542712037905912e-11,1.0450802775780368e-11,1.0450827335576454e-11,9.260400421236278e-14,1.5049629093843207e-15,6.393419695959883e-16,1.3850847635601545e-16,2.4754720163604014e-16,1.5064544226885343e-19,1.3198235385873612e-16,7.686145324156144e-17,1.0206910225749147e-17,3.085621032758469e-17,2.656325825417188e-19,6.501495685146444e-19,2.5187681193564e-19,4.343176672975647e-19,3.2249724464177426e-19,4.322697149012595e-19,3.143357736532675e-25,2.1237355105040632e-18,1.6839768335455333e-16,3.776082155053547e-23,8.85183271073618e-20,4.4616008047733184e-18,1.3122247113992073e-25,1.143986460046898e-19,2.089773803997591e-18,1.5455661861369304e-25,1.3188669426226356e-27,1.2776708511416322e-22,3.643906197495693e-30,1.2314551294825225e-28,2.7792649343830026e-30,3.211648142258656e-31,6.402628423598673e-38,1.077462240373933e-34,5.134762936056133e-41,2.02837159384189e-29,3.98901282545541e-38,1.7641916741802747e-37,1.6585390566302596e-44,7.328570037638845e-44,1.8489084257572336e-33,8.235517215506563e-38,1.0308767722517295e-40,5.999263728671128e-41,8.526949100214322e-23,2.0685193538051816e-25,6.898245255278994e-45,3.047672968142246e-44,1.2425812539274322e-27,1.7862056679945411e-25,5.9344654768365704e-40,7.041365728007709e-38,1.652900809107019e-41,2.6342265374812678e-40,8.588734179503849e-38,3.9641490377199617e-29,9.3399313602542e-26,8.804249864595171e-45,3.800493132523939e-44,3.715032527127092e-22,1.0929521082744705e-22,1.1676047128950878e-32,3.9179396321082974e-32,8.593535905335813e-32,5.317218822067193e-29
3.980000540516036e-13,0.1122453720120086,0.9,0.0,0.0,0.0,0.0,0.09999999989301561,2.7399903522171713e-11,2.7278862783589542e-11,1.8931712385773375e-11,1.893176580185343e-11,1.6396112647174205e-11,1.6397384925570203e-11,1.639689776906068e-11,1.6396901320293158e-11,1.4620569242231508e-11,1.4620793516686533e-11,1.3237699450764127e-11,1.3237738317441278e-11,1.1845548021658984e-13,2.374621985730695e-15,1.0089357563384528e-15,2.1856232692132043e-16,3.396269973813922e-16,2.9075236602227503e-19,2.0833724198403646e-16,1.2314934434158551e-16,1.6112133279436303e-17,4.859891966407498e-17,5.119380257724172e-19,8.289964341689893e-19,3.1905820358104496e-19,5.536633516609068e-19,4.11288981235934e-19,5.516142789909222e-19,5.01549120066853e-25,2.123736917544578e-18,2.1387040295509067e-16,6.334997271319856e-23,1.123979024712669e-19,7.070199741832406e-18,2.10113121517185e-25,1.4589102668306057e-19,3.33350881672097e-18,2.536116084231311e-25,2.111555356127844e-27,2.0168694427630042e-22,5.285597062053235e-30,2.3774403299632505e-28,3.620212772184449e-30,5.153315470037398e-31,1.285434696098232e-37,2.1965767161472927e-34,1.3346280147415375e-40,3.93388499020766e-29,9.714371980984155e-38,4.309091993625889e-37,5.268153371534384e-44,2.332497587076268e-43,4.417861402830751e-33,1.665086315569223e-37,2.951677853407092e-40,1.4626179352325077e-40,1.346022828935158e-22,3.900548730452091e-25,2.203115222736372e-44,9.75256888481059e-44,2.4182650892619276e-27,3.5068034518156454e-25,1.7241402329835656e-39,1.6540611915834907e-37,4.3591395113117233e-41,7.764762430453009e-40,1.7178896559974396e-37,6.351788890584976e-29,1.7612045707359254e-25,2.838662330570694e-44,1.2289255145769008e-43,5.564396806721312e-22,2.0254333261495876e-22,2.085386063215416e-32,7.55125892668135e-32,1.91367277156698e-31,1.2312977030070154e-28
