Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113)
6.1028348255189326e-09,0.11224556736241555,0.9,0.0,0.0,0.0,0.0,0.09999835954425618,4.29084659871277e-07,3.733078608381171e-07,2.8412325519739265e-07,2.9583019186362725e-07,2.1238354857510737e-07,2.5427770414078805e-07,2.469233197379414e-07,2.4679208292459457e-07,2.2418636993907283e-07,2.2418636993907283e-07,1.986691405691784e-07,2.0730627102620513e-07,1.680786513034492e-09,1.2290876332971002e-08,6.261157166886392e-09,1.0859877722708902e-09,5.9154019648129446e-08,2.616260514020825e-08,4.088440620913809e-08,2.4587328281196753e-08,3.322531179919348e-09,4.5354408859554415e-11,8.40408622672444e-09
6.578099298956052e-09,0.11224558347517806,0.9,0.0,0.0,0.0,0.0,0.09999823179322527,4.632406482253415e-07,3.998624815807861e-07,3.0573956944320836e-07,3.1928764785622954e-07,2.2653054789091254e-07,2.7430844373227686e-07,2.6574923659211885e-07,2.656267045333698e-07,2.416449573183573e-07,2.416449573183573e-07,2.1378407903894562e-07,2.2380837836407984e-07,1.8003467079626621e-09,1.3178967792252712e-08,6.687115434635591e-09,1.1595521116706018e-09,6.844872261706257e-08,3.0245522319791616e-08,4.738813226852017e-08,2.8445470051729614e-08,3.8623724377546165e-09,4.8820463185732364e-11,9.757730245541317e-09
7.053363772393172e-09,0.11224559971034767,0.9,0.0,0.0,0.0,0.0,0.09999810404235764,4.975021135937161e-07,4.260780368390861e-07,3.272833967097043e-07,3.4279931808530626e-07,2.403695925031359e-07,2.943706692644272e-07,2.845133098909781e-07,2.844064421796998e-07,2.591035223937506e-07,2.591035223937506e-07,2.2884833740457726e-07,2.40361408129969e-07,1.918380285892829e-09,1.4055719563982598e-08,7.103801359023501e-09,1.2315150886404579e-09,7.837076308545759e-08,3.4592999753434596e-08,5.435521569405921e-08,3.256691412709816e-08,4.443160815409249e-09,5.227513606144183e-11,1.1210849204924818e-08
7.528628245830292e-09,0.11224561606651172,0.9,0.0,0.0,0.0,0.0,0.09999797629165327,5.318687484309384e-07,4.5195885549542974e-07,3.4875497997305367e-07,3.6636402177304296e-07,2.5390738551220937e-07,3.144640737599524e-07,3.032149059630328e-07,3.0313143354481503e-07,2.765620651652811e-07,2.765620651652811e-07,2.438620855274011e-07,2.5696519183769423e-07,2.034906737294476e-09,1.492127642368352e-08,7.511416766083543e-09,1.3019115593947565e-09,8.891069117006363e-08,3.9199278434772074e-08,6.17825196982451e-08,3.694829849906456e-08,5.0649603124966575e-09,5.5718310728117194e-11,1.276311423622697e-08
8.479157192704532e-09,0.11224564913628608,0.9,0.0,0.0,0.0,0.0,0.09999772079073443,6.009163001885565e-07,5.027333228779314e-07,3.9148238232542394e-07,4.1364793439549993e-07,2.8010530257983263e-07,3.547431989265675e-07,3.4042822858622765e-07,3.4041772714269306e-07,3.114790837968681e-07,3.114790837968681e-07,2.7373872764524996e-07,2.903243387279976e-07,2.2635149812787646e-09,1.6619375288031673e-08,8.300221463275293e-09,1.4381406287406844e-09,1.118072325219451e-07,4.916582772315133e-08,7.800544154608343e-08,4.647765418656329e-08,6.4318455385084915e-09,6.256971623859134e-11,1.6163750612230466e-08
9.334633244891348e-09,0.11224567929917507,0.9,0.0,0.0,0.0,0.0,0.09999749084046593,6.634157068455186e-07,5.47327850565949e-07,4.2969239085383035e-07,4.563735026100053e-07,3.0271745238636897e-07,3.9109799343483275e-07,3.737005827369012e-07,3.737895361580962e-07,3.4290432428637183e-07,3.4290432428637183e-07,3.004566529417321e-07,3.2051942530260193e-07,2.464298508741359e-09,1.811079255765644e-08,8.981060732077107e-09,1.5557237257516897e-09,1.3443582509967656e-07,5.896557438455105e-08,9.414936570924798e-08,5.5910213171059185e-08,7.802929550090959e-09,6.869555837119951e-11,1.9560037544066318e-08
9.999999999999999e-09,0.11224570983313939,0.9,0.0,0.0,0.0,0.0,0.09999731199156574,7.122584862237572e-07,5.813061200811073e-07,4.5925181999420923e-07,4.89711524102169e-07,3.1969561114797835e-07,4.194404699535249e-07,3.9943294085178395e-07,3.996240531678811e-07,3.6734599918772946e-07,3.6734599918772946e-07,3.2112576851312956e-07,3.441162469216859e-07,2.6172831273491343e-09,1.924716020002273e-08,9.49226367264866e-09,1.6440100924338764e-09,1.5332584166746764e-07,6.711071815024027e-08,1.0770495185072583e-07,6.379499069880406e-08,8.961837217736126e-09,7.343320559099782e-11,2.2420132818423318e-08
1.0190109297078164e-08,0.11224570983313939,0.9,0.0,0.0,0.0,0.0,0.09999726089072651,7.262511148472578e-07,5.909026703621642e-07,4.6767207051572866e-07,4.992536774687457e-07,3.244513123675936e-07,4.275490991522714e-07,4.067615239710005e-07,4.069860991362254e-07,3.7432949251180357e-07,3.7432949251180357e-07,3.2701354082826666e-07,3.5087626014934415e-07,2.660490877645101e-09,1.9568106774998338e-08,9.63545519418249e-09,1.6687397226925306e-09,1.5892676159557955e-07,6.95198414093704e-08,1.1173740758253883e-07,6.61346220185902e-08,9.307856494584685e-09,7.478249038803882e-11,2.3272298167618963e-08
1.104558534926498e-08,0.11224574073073189,0.9,0.0,0.0,0.0,0.0,0.09999703094151621,7.894207583907009e-07,6.334810962022185e-07,5.054228091585942e-07,5.42282450141578e-07,3.45340993771604e-07,4.6409477731768176e-07,4.396080277251305e-07,4.4000821163698916e-07,4.057545884733298e-07,4.057545884733298e-07,3.534103615322443e-07,3.813938043787315e-07,2.852197057242535e-09,2.0992097647004216e-08,1.0264431905436595e-08,1.777365997992065e-09,1.852306005319081e-07,8.07993219372516e-08,1.3075265452944112e-07,7.713277406185161e-08,1.0946977277586385e-08,8.08299549501045e-11,2.7298504532804876e-08
1.1901061401451796e-08,0.11224577198471687,0.9,0.0,0.0,0.0,0.0,0.09999680099283506,8.529228796963871e-07,6.750859089716387e-07,5.429459862674107e-07,5.854540451858768e-07,3.654192829050195e-07,5.007333038983182e-07,4.7223725097313374e-07,4.7285666704250543e-07,4.371796121711166e-07,4.371796121711166e-07,3.7964807943555907e-07,4.120710047891139e-07,3.039519616767917e-09,2.2383527061020537e-08,1.0868978064696192e-08,1.881773040856864e-09,2.132994247427938e-07,9.277584740817432e-08,1.5117856813982553e-07,8.888697661804998e-08,1.2720636438894932e-08,8.683742815688091e-11,3.1636600716569543e-08
1.2756537453638612e-08,0.11224580358806603,0.9,0.0,0.0,0.0,0.0,0.09999657104468304,9.167557289864031e-07,7.157393687130844e-07,5.802429730150731e-07,6.287629114721669e-07,3.847176927027925e-07,5.374629694855083e-07,5.046465264640713e-07,5.055322565439346e-07,4.6860456360533044e-07,4.6860456360533044e-07,4.0572765310983585e-07,4.4290679473902397e-07,3.222558780399425e-09,2.374313948063075e-08,1.1450042509136523e-08,1.982124718656975e-09,2.430867893487923e-07,1.0542234330431424e-07,1.7299897278759527e-07,1.0137994151746047e-07,1.4629172206485801e-08,9.280441848504757e-11,3.628450452701766e-08
1.3612013505825428e-08,0.11224583553394937,0.9,0.0,0.0,0.0,0.0,0.09999634109706022,9.809175644621863e-07,7.554632265361524e-07,6.173151323124728e-07,6.722037134691426e-07,4.032665122010577e-07,5.742820791909844e-07,5.368333571182785e-07,5.380357691286618e-07,5.000294427761374e-07,5.000294427761374e-07,4.316500353514363e-07,4.7390009499121034e-07,3.401412480882162e-09,2.5071662344305422e-08,1.2008537204717264e-08,2.0785785342511483e-09,2.7454767165007635e-07,1.1871278664437738e-07,1.9619804459393042e-07,1.1459477585344825e-07,1.6672916550088914e-08,9.873046575630258e-11,4.1240109152250753e-08
1.4467489558012245e-08,0.11224586781572972,0.9,0.0,0.0,0.0,0.0,0.09999611114996662,1.0454066522822034e-06,7.942787362461513e-07,6.541638188582861e-07,7.157713228646662e-07,4.2109485405352316e-07,6.111889525438882e-07,5.687954105729865e-07,5.703679915678182e-07,5.314542496837042e-07,5.314542496837042e-07,4.5741617321625706e-07,5.050498145299147e-07,3.576176411885862e-09,2.636980646601774e-08,1.2545338728232432e-08,2.171285873823662e-09,3.0763842281550857e-07,1.3262216511631911e-07,2.2076030077032678e-07,1.2851497294225032e-07,1.88521952343908e-08,1.0461514013273245e-10,4.650128475693911e-08
1.532296561019906e-08,0.11224590042695588,0.9,0.0,0.0,0.0,0.0,0.09999588120340222,1.1102212665395007e-06,8.322066657205444e-07,6.90790379188455e-07,7.594608105193e-07,4.382307002404219e-07,6.481819233884663e-07,6.005305138778872e-07,6.025297084041384e-07,5.628789843281968e-07,5.628789843281968e-07,4.830270080543136e-07,5.36354851351371e-07,3.7469440792264474e-09,2.7638266407716256e-08,1.3061289612526509e-08,2.260392243951115e-09,3.423167213526409e-07,1.471264378325739e-07,2.466705893382909e-07,1.4312440349347699e-07,2.116732787185219e-08,1.1045804113980027e-10,5.2065880026590124e-08
1.6178441662385875e-08,0.11224593336135669,0.9,0.0,0.0,0.0,0.0,0.09999565125736709,1.175359689239134e-06,8.692673080237632e-07,7.271961517253738e-07,8.032674387322744e-07,4.547009460011013e-07,6.852593397824368e-07,6.320366483338522e-07,6.345217019401495e-07,5.943036467097815e-07,5.943036467097815e-07,5.084834755441175e-07,5.678140932287959e-07,3.913806850909656e-09,2.887772084511364e-08,1.3557199640894436e-08,2.346037499728823e-09,3.785415282532138e-07,1.622024976089641e-07,2.7391407920381505e-07,1.5840730698226326e-07,2.3618627975152386e-08,1.1625879671570326e-10,5.793172366198654e-08
1.703391771457269e-08,0.1122459666128351,0.9,0.0,0.0,0.0,0.0,0.0999954213118612,1.2408202102754793e-06,9.05480492251417e-07,7.633824668267773e-07,8.471866538072216e-07,4.705314419933228e-07,7.224195638960226e-07,6.633119444711346e-07,6.663447522266839e-07,6.257282368286247e-07,6.257282368286247e-07,5.33786505726846e-07,5.994264184525827e-07,4.0768540059563056e-09,3.00888329420275e-08,1.4033847161569165e-08,2.4283560648703744e-09,4.162730437486817e-07,1.7782813470507732e-07,3.0247625057310556e-07,1.7434828321841572e-07,2.620640300926154e-08,1.220170622864197e-10,6.409662582518865e-08
1.7889393766759504e-08,0.11224600017546228,0.9,0.0,0.0,0.0,0.0,0.09999519136688462,1.306601127409435e-06,9.408655941406214e-07,7.993506468343359e-07,8.91214078904975e-07,4.857470348675894e-07,7.596609719116479e-07,6.943546771631296e-07,6.979996370517099e-07,6.571527546848928e-07,6.571527546848928e-07,5.589370230403073e-07,6.311906965464435e-07,4.23617278217447e-09,3.127225070322814e-08,1.4491980308762005e-08,2.5074771423979575e-09,4.554726656113934e-07,1.939820019654037e-07,3.323428856958973e-07,1.909322841074332e-07,2.8930954443144237e-08,1.2773251986572366e-10,7.055837953855643e-08
1.874486981894632e-08,0.11224603404347218,0.9,0.0,0.0,0.0,0.0,0.09999496142243733,1.3727007462455048e-06,9.754415464453326e-07,8.351020061219585e-07,9.353455071740025e-07,5.003716063043607e-07,7.969819539242983e-07,7.251632608729762e-07,7.2948713192948e-07,6.88577200278752e-07,6.88577200278752e-07,5.839359463527007e-07,6.631057889600301e-07,4.391848422873651e-09,3.242860731149e-08,1.4932318137340102e-08,2.5835249169461226e-09,4.961029489525062e-07,2.1064358131470244e-07,3.635000599262983e-07,2.0814460559997862e-07,3.179257780109508e-08,1.3340487717967075e-10,7.731476203782522e-08
1.9600345871133133e-08,0.11224606821125635,0.9,0.0,0.0,0.0,0.0,0.0999947314785194,1.439117380208779e-06,1.0092268490564557e-06,8.70637851143802e-07,9.7957689514829e-07,5.144281104693037e-07,8.343809138425335e-07,7.557362450298572e-07,7.608080100899893e-07,7.20001573610369e-07,7.20001573610369e-07,6.087841889961723e-07,6.951705497386407e-07,4.543964222429852e-09,3.355852147456072e-08,1.5355551775092964e-08,2.6566187503153435e-09,5.381275674632243e-07,2.277931515570425e-07,3.959341330902371e-07,2.259708798257603e-07,3.4791562713708576e-08,1.3903386681497024e-10,8.436353608042124e-08
2.0455821923319948e-08,0.1122461026733586,0.9,0.0,0.0,0.0,0.0,0.09999450153513079,1.5058493505218105e-06,1.0422395788944644e-06,9.059594804819939e-07,1.0239043564021274e-06,5.279386100121513e-07,8.718562692901582e-07,7.860723095316696e-07,7.919630424687422e-07,7.514258746799096e-07,7.514258746799096e-07,6.334826588001688e-07,7.273838261706436e-07,4.6926015708263066e-09,3.466259775996696e-08,1.576234552930163e-08,2.7268733688194814e-09,5.815112760459994e-07,2.454117574282388e-07,4.2963174114813725e-07,2.4439706740751024e-07,3.792819296848613e-08,1.446192453906325e-10,9.17024512102504e-08
2.1311297975506762e-08,0.1122461374244702,0.9,0.0,0.0,0.0,0.0,0.09999427159227153,1.5728949861813854e-06,1.0744973995900824e-06,9.410681848940645e-07,1.0683241554511982e-06,5.409243107241681e-07,9.094064515085362e-07,8.161702603706693e-07,8.229529976968221e-07,7.828501034875407e-07,7.828501034875407e-07,6.580322581245916e-07,7.597444594132658e-07,4.837839997240025e-09,3.574142690793979e-08,1.6153337894597223e-08,2.7943990425940347e-09,6.262198747809758e-07,2.634811798501262e-07,4.6457978814139137e-07,2.634094499506221e-07,4.120274656008272e-08,1.501607927522697e-10,9.932924498022756e-08
2.2166774027693577e-08,0.11224617245942513,0.9,0.0,0.0,0.0,0.0,0.09999404164994169,1.6402526239351974e-06,1.1060175709303504e-06,9.759652473600954e-07,1.1128327018903088e-06,5.534055948169351e-07,9.47029905259551e-07,8.460290253789336e-07,8.537786420912583e-07,8.142742600334281e-07,8.142742600334281e-07,6.824338838927489e-07,7.922512850973526e-07,4.97975721257206e-09,3.679558615068302e-08,1.6529142555296292e-08,2.8593017591156544e-09,6.722201741763112e-07,2.8198390733818624e-07,5.007654384122071e-07,2.8299462270439806e-07,4.461549574019587e-08,1.5565831118846452e-10,1.0724164413372694e-07
2.302225007988039e-08,0.1122462077731951,0.9,0.0,0.0,0.0,0.0,0.09999381170814123,1.7079206082584266e-06,1.1368169580840066e-06,1.0106519431295822e-06,1.1574265447586928e-06,5.654020528782264e-07,9.847250887292052e-07,8.756476500906663e-07,8.844407396456882e-07,8.456983443177386e-07,8.456983443177386e-07,7.06688427624112e-07,8.249031339116661e-07,5.118429150984049e-09,3.782563952914166e-08,1.6890349379862222e-08,2.9216833899721862e-09,7.194799616562264e-07,3.009031085191328e-07,5.381761090870288e-07,3.031394873910292e-07,4.8166707067099005e-08,1.6111162466865673e-10,1.1543736574606422e-07
2.3877726132067206e-08,0.11224624336088575,0.9,0.0,0.0,0.0,0.0,0.09999358176687018,1.7758972913302256e-06,1.166912040632071e-06,1.0451295397680178e-06,1.2021023671241675e-06,5.769325146359221e-07,1.0224904734318553e-06,9.050252937184508e-07,9.149400520213092e-07,8.771223563406384e-07,8.771223563406384e-07,7.307967754668718e-07,8.576988321672713e-07,5.253930010557701e-09,3.883213818632998e-08,1.7237525327895982e-08,2.9816418499489793e-09,7.679679692423837e-07,3.2022260571676046e-07,5.767994628140974e-07,3.238312451985401e-07,5.1856641454821674e-08,1.6652057810202213e-10,1.2391411832708324e-07
2.473320218425402e-08,0.11224627921773185,0.9,0.0,0.0,0.0,0.0,0.09999335182612859,1.844181033010114e-06,1.196318921385797e-06,1.0793992972031912e-06,1.2468569808777365e-06,5.880150785258018e-07,1.0603245441150806e-06,9.341612252405996e-07,9.452773385381162e-07,9.085462961022939e-07,9.085462961022939e-07,7.547598082303006e-07,8.906372023425567e-07,5.386332292997078e-09,3.981562066004491e-08,1.7571215322342135e-08,3.0392712507764657e-09,8.176538423835123e-07,3.3992684956359355e-07,6.166234007460503e-07,3.4505738993400454e-07,5.568555422197845e-08,1.7188503661681327e-10,1.3266960288591422e-07
2.5588678236440835e-08,0.11224631533909343,0.9,0.0,0.0,0.0,0.0,0.09999312188591641,1.9127702008142897e-06,1.2250533349914267e-06,1.1134624677712096e-06,1.29168732173043e-06,5.986671400661326e-07,1.0982257986651757e-06,9.630548195967625e-07,9.754533561664227e-07,9.399701636028717e-07,9.399701636028717e-07,7.785784014169187e-07,9.237170636094288e-07,5.515706842370789e-09,4.0776613180482e-08,1.7891943132031377e-08,3.094662049572101e-09,8.685081098907695e-07,3.6000089459846886e-07,6.576360557586466e-07,3.6680570133334337e-07,5.96536951402495e-08,1.7720488485963517e-10,1.4170151395895746e-07
2.644415428862765e-08,0.11224635172045153,0.9,0.0,0.0,0.0,0.0,0.09999289194623372,1.9816631698918496e-06,1.2531306563517575e-06,1.1473202962622426e-06,1.3365904444044029e-06,6.089054191574186e-07,1.1361927480132726e-06,9.917055539890131e-07,1.0054688595186573e-06,9.71393958842538e-07,9.71393958842538e-07,8.022534252544665e-07,9.56937232341206e-07,5.6421228830294174e-09,4.1715629947488605e-08,1.8200212193526652e-08,3.1479011902006562e-09,9.205021549386469e-07,3.8043037581248095e-07,6.998257858969436e-07,3.890642385240457e-07,6.37613084825147e-08,1.8248002631415508e-10,1.5100754060212022e-07
2.7299630340814464e-08,0.11224638835740469,0.9,0.0,0.0,0.0,0.0,0.09999266200708053,2.050858323000939e-06,1.2805659088573922e-06,1.1809740199659895e-06,1.3815635180107406e-06,6.187459863468775e-07,1.174223916042076e-06,1.0201130042857433e-06,1.035324600841438e-06,1.0028176818214587e-06,1.0028176818214587e-06,8.257857447276854e-07,9.90296522602722e-07,5.765648056666226e-09,4.2633173399265405e-08,1.8496506376322648e-08,3.199072239353775e-09,9.736081870910495e-07,4.0120148610541427e-07,7.431811680407113e-07,4.1182133363733576e-07,6.800863307064375e-08,1.8771038263874684e-10,1.6058536734829943e-07
2.8155106393001278e-08,0.11224642524566485,0.9,0.0,0.0,0.0,0.0,0.09999243206845682,2.1203540504848095e-06,1.3073737724152792e-06,1.2144248687168761e-06,1.4266038216068155e-06,6.282042880336812e-07,1.2123178394932197e-06,1.0482768415257687e-06,1.0650213300079122e-06,1.034241332539801e-06,1.034241332539801e-06,8.491762196099046e-07,1.0237937466231293e-06,5.886348458465011e-09,4.3529734489475275e-08,1.87812907569474e-08,3.2482555185464815e-09,1.0277992153145365e-06,4.2230095461705004e-07,7.876909917812859e-07,4.350655855664131e-07,7.239590232294464e-08,1.9289589302258746e-10,1.7043267513107344e-07
2.9010582445188093e-08,0.11224646238105422,0.9,0.0,0.0,0.0,0.0,0.09999220213036261,2.1901487502478126e-06,1.333568591301157e-06,1.2476740649389749e-06,1.4717087399261946e-06,6.372951706956992e-07,1.2504730678752336e-06,1.0761968285201033e-06,1.0945597945103667e-06,1.065664910997731e-06,1.065664910997731e-06,8.724257044944413e-07,1.0574277152518867e-06,6.0042886724550475e-09,4.4405792950518067e-08,1.9055012362809908e-08,3.295528229970579e-09,1.0830490219437477e-06,4.4371602590080613e-07,8.333442535022219e-07,4.587858538673991e-07,7.692334430127249e-08,1.9803651355974893e-10,1.8054714217554246e-07
2.986605849737491e-08,0.11224649975950142,0.9,0.0,0.0,0.0,0.0,0.09999197219279797,2.260240827731314e-06,1.359164381841518e-06,1.280722823690657e-06,1.5168757592743803e-06,6.46032904210679e-07,1.2886881633721166e-06,1.1038728165489017e-06,1.123940739453098e-06,1.097088417195415e-06,1.097088417195415e-06,8.955350488258083e-07,1.0911972383983964e-06,6.119531806098715e-09,4.5261817541707735e-08,1.9318100852087057e-08,3.3409645769216152e-09,1.1393321375634648e-06,4.6543443990650664e-07,8.801301506563836e-07,4.829712527997199e-07,8.159118175780116e-08,2.031322166408196e-10,1.9092644485723826e-07
3.0721534549561725e-08,0.11224653737703819,0.9,0.0,0.0,0.0,0.0,0.09999174225576286,2.3306286958895373e-06,1.3841748399067144e-06,1.3135723527089737e-06,1.5621024635839595e-06,6.54431204250323e-07,1.3269617007525165e-06,1.1313047421511612e-06,1.1531649075455425e-06,1.1285118511330197e-06,1.1285118511330197e-06,9.185050969307361e-07,1.1251011254557594e-06,6.232139524028609e-09,4.609826630502177e-08,1.9570969188003337e-08,3.3846358809318862e-09,1.1966238167725028e-06,4.874444127397324e-07,9.2803807623247e-07,5.076111455027729e-07,8.639963218145984e-08,2.0818299036160266e-10,2.015682585299977e-07
3.2432486653935354e-08,0.11224661331400548,0.9,0.0,0.0,0.0,0.0,0.09999128238328131,2.4722854934657815e-06,1.4324929831700956e-06,1.378678516150881e-06,1.652725728718862e-06,6.702617216945602e-07,1.4036784626224735e-06,1.1854365601156261e-06,1.211145872004204e-06,1.1913585022286554e-06,1.1913585022286554e-06,9.6403065636363e-07,1.1933072286911925e-06,6.449688352343132e-09,4.771421639422026e-08,2.0047617664237992e-08,3.4669548940857833e-09,1.3141373669796271e-06,5.322941716467292e-07,1.0271785307959862e-06,5.582130754938007e-07,9.64392158451205e-08,2.1814977724059255e-10,2.2363011983909678e-07
3.3972343547871625e-08,0.11224668243715574,0.9,0.0,0.0,0.0,0.0,0.09999086849985911,2.6007724471120445e-06,1.4741085661762533e-06,1.4366046652329023e-06,1.734468419954748e-06,6.834753158901974e-07,1.4729093761124771e-06,1.2333215034069717e-06,1.2627999647884632e-06,1.247920241086926e-06,1.247920241086926e-06,1.0045356333471457e-06,1.255140305543331e-06,6.637059404118042e-09,4.9106006355903146e-08,2.044547201108701e-08,3.5356659148710737e-09,1.4231146187263128e-06,5.735469807744281e-07,1.1201396857356555e-06,6.052073695580989e-07,1.0595781319995187e-07,2.2696640919279795e-10,2.4436026839378595e-07
3.55122004418079e-08,0.11224675227762798,0.9,0.0,0.0,0.0,0.0,0.09999045461815285,2.730193421620138e-06,1.514026780375781e-06,1.4939037627161167e-06,1.8163709924135133e-06,6.957793092391442e-07,1.542308041820545e-06,1.280418273738064e-06,1.3139575410637905e-06,1.3044817458251267e-06,1.3044817458251267e-06,1.0446021908552598e-06,1.3173902231373738e-06,6.816788179726807e-09,5.044102960784843e-08,2.0815938786396386e-08,3.59964705027105e-09,1.535005480839717e-06,6.155810602829787e-07,1.216579642329204e-06,6.535195863427308e-07,1.1593514323564191e-07,2.3563794365696047e-10,2.659048342140075e-07
3.705205733574417e-08,0.11224682281562229,0.9,0.0,0.0,0.0,0.0,0.09999004073816263,2.860539429784754e-06,1.552316840378152e-06,1.5505825931485273e-06,1.8984224188399409e-06,7.072363018815623e-07,1.6118665910853754e-06,1.3267291926241184e-06,1.3646228449032095e-06,1.361043016444229e-06,1.361043016444229e-06,1.0842350719714765e-06,1.380050069602927e-06,6.9891863127747975e-09,5.172160096622572e-08,2.116090286383149e-08,3.659223822593512e-09,1.6496889188311493e-06,6.583426268629334e-07,1.3164429450411383e-06,7.030959704462866e-07,1.2637229003695823e-07,2.441648070285105e-10,2.882503215219293e-07
3.859191422968044e-08,0.11224689403217268,0.9,0.0,0.0,0.0,0.0,0.09998962685988848,2.991801561318734e-06,1.589045138273801e-06,1.60664786767091e-06,1.9806124310487044e-06,7.179045848634116e-07,1.6815772803144172e-06,1.3722572501921858e-06,1.4148000947772621e-06,1.417604052945203e-06,1.417604052945203e-06,1.1234389684655876e-06,1.443112956409644e-06,7.154552728686856e-09,5.294994084341603e-08,2.1482119345043214e-08,3.714699346230986e-09,1.7670498379747998e-06,7.017815994098176e-07,1.4196758082610512e-06,7.538849585615113e-07,1.372702860278803e-07,2.52547548869626e-10,3.113832800034711e-07
4.013177112361671e-08,0.11224696590913737,0.9,0.0,0.0,0.0,0.0,0.0999892129833305,3.123970982386814e-06,1.6242753588328996e-06,1.6621062248112387e-06,2.062931467593956e-06,7.278384371903887e-07,1.7514324893668469e-06,1.4170060583288753e-06,1.4644934834649164e-06,1.4741648553290199e-06,1.4741648553290199e-06,1.162218521348939e-06,1.5065720240409545e-06,7.313174163380693e-09,5.4128179101090584e-08,2.1781222522388548e-08,3.7663558720704895e-09,1.8869787496936365e-06,7.458513437934454e-07,1.526226038551714e-06,8.058370900066277e-07,1.4863011279416365e-07,2.6078683327959967e-10,3.3529031589356376e-07
4.167162801755298e-08,0.11224703842912924,0.9,0.0,0.0,0.0,0.0,0.09998879910848875,3.2570389351378163e-06,1.6580685899208088e-06,1.7169642312703807e-06,2.14537062508537e-06,7.370884021529012e-07,1.8214247199560768e-06,1.4609798062715082e-06,1.51370717797214e-06,1.5307254235966507e-06,1.5307254235966507e-06,1.2005783214236023e-06,1.570420447261647e-06,7.465325660403624e-09,5.525835876521907e-08,2.2059734246141767e-08,3.814456226676207e-09,2.0093714586337363e-06,7.905084354104785e-07,1.636042961384305e-06,8.58904920955224e-07,1.6045270189510997e-07,2.6888343071525784e-10,3.5995810226803383e-07
4.3211484911489254e-08,0.1122471115754903,0.9,0.0,0.0,0.0,0.0,0.09998838523536331,3.3909967372354325e-06,1.6904834284826919e-06,1.7712283826993639e-06,2.2279216128330797e-06,7.457015448539607e-07,1.8915465940711182e-06,1.5041832184806726e-06,1.5624453194577737e-06,1.5872857577490655e-06,1.5872857577490655e-06,1.2385229098256459e-06,1.6346514400083437e-06,7.611271048121543e-09,5.634243955206081e-08,2.2319071623227965e-08,3.859245149815145e-09,2.13412876871204e-06,8.357124379753085e-07,1.7490773519959873e-06,9.13042942137893e-07,1.7273893566490924e-07,2.7683821023157737e-10,3.8537338859883887e-07
4.4751341805425525e-08,0.11224718533224608,0.9,0.0,0.0,0.0,0.0,0.09998797136395421,3.525835781387702e-06,1.7215760821106731e-06,1.8249051044680966e-06,2.3105767106952785e-06,7.537216915113354e-07,1.9617908524170463e-06,1.5466215147520651e-06,1.610712023166692e-06,1.643845857787236e-06,1.643845857787236e-06,1.276056778562445e-06,1.699258259911722e-06,7.751263397017043e-09,5.738230125521268e-08,2.256055421318428e-08,3.900950537619037e-09,2.2611562074891727e-06,8.814256979311571e-07,1.8652813702366057e-06,9.682074999680844e-07,1.8548964800343175e-07,2.846521321347323e-10,4.115230095899311e-07
4.6291198699361797e-08,0.11224725968407245,0.9,0.0,0.0,0.0,0.0,0.09998755749426155,3.661547534875324e-06,1.7514004664292978e-06,1.8780007524257654e-06,2.3933287298334084e-06,7.611896521823065e-07,2.0321503528740445e-06,1.5883003724200646e-06,1.6585113783699286e-06,1.7004057237121327e-06,1.7004057237121327e-06,1.3131843710441685e-06,1.7642342124771692e-06,7.885545458159144e-09,5.837974702989991e-08,2.2785410797454977e-08,3.939784603452983e-09,2.390363767273757e-06,9.276131530399448e-07,1.984608499067462e-06,1.0243567208879072e-06,1.9870562515675766e-07,2.923262410204145e-10,4.3839389334590447e-07
4.783105559329807e-08,0.11224733461626087,0.9,0.0,0.0,0.0,0.0,0.09998714362628534,3.798123539078959e-06,1.7800082985528295e-06,1.9305216136530196e-06,2.476170976158995e-06,7.681434283069456e-07,2.102618068974806e-06,1.629225890549255e-06,1.7058474483115802e-06,1.7569653555247266e-06,1.7569653555247266e-06,1.3499100826095259e-06,1.8295726549430458e-06,8.014350083989316e-09,5.9336506507375043e-08,2.299478559096766e-08,3.975944956264754e-09,2.521665661806623e-06,9.742421541022296e-07,2.1070134864683003e-06,1.0814504387935377e-06,2.1238760648757716e-07,2.9986165917830606e-10,4.659730689108565e-07
4.937091248723434e-08,0.11224741011468702,0.9,0.0,0.0,0.0,0.0,0.09998672976002572,3.935555409005631e-06,1.8074491867614438e-06,1.982473907206037e-06,2.559097216276026e-06,7.746184060844047e-07,2.173187088400021e-06,1.6694045560141423e-06,1.7527242701622628e-06,1.8135247532259886e-06,1.8135247532259886e-06,1.3862382610458428e-06,1.8952669998348026e-06,8.137900632081578e-09,6.025423877386634e-08,2.31897440277638e-08,4.009615603968728e-09,2.6549800974665624e-06,1.021282298849505e-06,2.232452290528864e-06,1.139450125403936e-06,2.2653628523561033e-07,3.072595803443109e-10,4.942476732131213e-07
