Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124)
2.631876248060872e-15,0.1122453720000794,0.9,0.0,0.0,0.0,0.0,0.09999999999929254,1.811885220740382e-13,1.810970216063511e-13,1.251909479384068e-13,1.2519095006974183e-13,1.0843170853390769e-13,1.084317727122647e-13,1.0842881649000658e-13,1.0842881666627298e-13,9.668222042652349e-14,9.668268042150333e-14,8.753778362262264e-14,8.753778518740199e-14,9.137494251533603e-17,1.2127242643253115e-19,5.13095468771974e-20,1.1119378411573316e-20,1.4268518979062316e-18,1.2804921585328162e-25,1.0586727891192584e-20,6.456884237944423e-22,8.180675358132044e-22,2.497907269323005e-21,2.2740377280161943e-25,8.857028400813991e-22,2.1097505241980164e-21,6.089975573465661e-22,4.294996796921697e-22,5.376828262361163e-22,3.4832113438770385e-30,9.684535705671808e-19,4.598620505644117e-19,2.2519806336582683e-27,2.555065589928899e-22,1.0917821877659124e-22,4.378916667674244e-31,1.529150425340045e-22,2.3746083615682207e-23,1.0303938536302299e-31,5.791073549263033e-31,1.0240322292908123e-26,3.4197527535048e-31,1.0450412974916862e-34,3.4202109129995003e-31,2.1624504280209467e-35,1.2909801427351973e-44,3.128010235633332e-42,1.4594002375370847e-50,4.9864177488968264e-36,2.645334989586177e-46,5.872702397767721e-46,1.2365258100024225e-54,2.6717072747071057e-54,6.1023260913598285e-43,6.829317497469565e-45,8.998144124540839e-51,1.325311626556776e-49,6.83421293717199e-27,2.1857143593612683e-32,1.5841415786163603e-55,3.4800440993980494e-55,5.779524533677773e-34,1.47306262575187e-32,2.1418311580027665e-51,5.6721234179121385e-46,4.8580509047437035e-52,9.348295111588886e-53,4.897587040609113e-44,3.232718040925803e-34,9.869098834956903e-33,7.523421259257996e-56,1.0320396788077523e-55,3.8414939203493265e-26,1.156450760992339e-28,3.58074397564255e-38,3.2555250836646133e-38,1.6954886477107365e-38,5.005480786607063e-37,7.991405986997141e-37
5.266039095815976e-15,0.1122453720001589,0.9,0.0,0.0,0.0,0.0,0.09999999999858447,3.625344656545805e-13,3.6220097936304216e-13,2.504906598818492e-13,2.5049066871821414e-13,2.1695749551915218e-13,2.1695775263764558e-13,2.1695183430903404e-13,2.1695183501766105e-13,1.934484393056198e-13,1.9344986478136324e-13,1.7515161875001337e-13,1.7515162521851277e-13,3.329814673612795e-16,4.852211002704699e-19,2.0536901813093363e-19,4.4505713333507604e-20,2.8583899059509733e-18,1.0250220736307322e-24,4.237124453332694e-20,4.7362499844018785e-21,3.274402085804424e-21,9.997065907994582e-21,1.8202970690493077e-24,3.1126553123314115e-21,4.221328664900434e-21,2.132092240936624e-21,1.5138139733655453e-21,1.9111659570473646e-21,2.4818262151957096e-29,1.4332438748550597e-18,1.4246283193316254e-18,9.022558888644861e-27,7.806896044505176e-22,6.789998253149735e-22,4.872799966196255e-30,5.387119792789636e-22,1.6839278162063672e-22,1.3963909254302496e-30,9.365126882755827e-31,4.0987976528988057e-26,5.152475031279797e-31,8.366684671419169e-34,5.153117116523794e-31,8.838385726588157e-35,1.6475218043288781e-43,6.597520932248311e-41,6.2998085681593335e-49,6.251723952162891e-35,4.5641914911311215e-45,1.320416626101396e-44,4.288886157022633e-53,1.2143355822917434e-52,2.5821103809382873e-41,1.054079176405774e-43,2.883296345999627e-49,3.125484726148245e-48,2.7354662291596365e-26,3.2070521121972822e-31,8.517676150589062e-54,2.4417285818155233e-53,5.0353866756725835e-33,2.201914909797284e-31,1.781286039205202e-49,9.078986525966801e-45,4.0113445827787134e-50,1.5448216431103442e-50,4.314270563850679e-43,2.407075112637182e-33,1.4480718344591125e-31,5.09796193333698e-54,9.70483718202444e-54,1.5330040311245428e-25,9.232815297143224e-28,2.527286088081459e-37,2.6453104847369627e-37,1.4283887141998565e-37,8.142615374823101e-36,1.2760825039800108e-35
1.0534364791326184e-14,0.11224537200031785,0.9,0.0,0.0,0.0,0.0,0.09999999999716831,7.25226363905178e-13,7.24097156017915e-13,5.010900744385361e-13,5.010901115345773e-13,4.3400868512526996e-13,4.3400971533047056e-13,4.3399786188514893e-13,4.339978647397388e-13,3.869808770598615e-13,3.8698476944583425e-13,3.5037928248163014e-13,3.50379309551374e-13,1.1271731621315816e-15,1.9403448020895164e-18,8.217204841146502e-19,1.7807459699104027e-19,5.74099360435927e-18,8.202572885681289e-24,1.695197310500388e-19,3.2430110409629255e-20,1.3101873472803061e-20,3.999270196803694e-20,1.4564540196993966e-23,9.970667008785375e-21,8.444469232621948e-21,6.79199900652292e-21,4.869907127737591e-21,6.2255921545784964e-21,1.6252938128791707e-28,1.829439070674904e-18,3.887546295080805e-18,3.6219580805809484e-26,2.098662393971375e-21,3.741996357476617e-21,4.422425506242133e-29,1.731834260209619e-21,1.0975050535491647e-21,1.6728644953939482e-29,1.6799883715263984e-30,1.6400529820719437e-25,6.785055138038954e-31,6.695890554972405e-33,6.785503347805817e-31,3.5739000679265753e-34,1.839640313214792e-42,1.1552404066282209e-39,2.255669729446499e-47,6.966267564550707e-34,7.597371106760683e-44,2.6453803653292075e-43,1.4320629402418476e-51,4.9146254564707174e-51,9.080485590586436e-40,1.4369757371359216e-42,9.232759847394043e-48,6.724068191946381e-47,1.0945428103003e-25,4.390138163902911e-30,3.9120878505341564e-52,1.3533550895015026e-51,4.491574425702906e-32,3.0549115326364935e-30,1.272878577659437e-47,1.4516394586321515e-43,2.5345489855042368e-48,1.9543771938896255e-48,3.632543778315676e-42,1.6606587681828984e-32,1.9822675479988264e-30,2.943058188648423e-52,7.53378330826253e-52,6.09752024537491e-25,7.348026057720048e-27,1.7966949528268394e-36,2.132619271622142e-36,1.2334538909159516e-36,1.3137458569665206e-34,2.031364527413201e-34
1.5802690486836393e-14,0.11224537200047682,0.9,0.0,0.0,0.0,0.0,0.09999999999575215,1.0879182740963584e-12,1.0857662388710456e-12,7.516894796650345e-13,7.516895604545197e-13,6.51059490383588e-13,6.510616813818618e-13,6.510438813917263e-13,6.510438874811182e-13,5.805133148101523e-13,5.80519904308829e-13,5.256069396900823e-13,5.256069985678807e-13,2.1476933931022647e-15,4.122194686248495e-18,1.7462893142787246e-18,3.784356065379807e-19,8.648693188519321e-18,2.3455804356521477e-23,3.6023920948049006e-19,8.519744273054116e-20,2.784414720061052e-20,8.498002505105196e-20,4.16444777281312e-23,1.8381714616845195e-20,1.2667594513286836e-20,1.2481446392961688e-20,9.000459132159941e-21,1.1590974914727778e-20,4.175239747327259e-28,1.9983008758858513e-18,6.577797678621252e-18,7.719135580066456e-26,3.5254779913547874e-21,8.887110087213714e-21,1.2611756982126379e-28,3.1994541350939232e-21,2.813466755842686e-21,5.384667320337358e-29,2.722224725638553e-30,3.485446351852382e-25,7.636957283433814e-31,1.9147929774829406e-32,7.6366370310266295e-31,8.06424938653502e-34,6.060040394575246e-42,4.368255746140109e-39,9.369236998044557e-47,2.2026146163785333e-33,2.9094990344202335e-43,1.0599184895180826e-42,5.820224485552136e-51,2.096763841695751e-50,4.24278713932704e-39,5.062224607755882e-42,4.0820872696943408e-47,2.7292363452027117e-46,2.3261262047933335e-25,1.5043992894995323e-29,1.610954946124077e-51,5.844926285079977e-51,1.3463912682360905e-31,1.0516901998369278e-29,6.482740051285474e-47,5.532571126975791e-43,1.1206997435186244e-47,1.0524965085741228e-47,1.1034375807628924e-41,4.3716081134263907e-32,6.792774523806424e-30,1.2418794320992148e-51,3.4525952735038104e-51,1.2905219937920642e-24,2.094580644629726e-26,5.066140490440696e-36,6.109690745966809e-36,3.668397009688512e-36,4.844468766151759e-34,7.4577454283406306e-34
2.10710161823466e-14,0.11224537200063577,0.9,0.0,0.0,0.0,0.0,0.099999999994336,1.450610196777907e-12,1.4472698323970819e-12,1.0022888755613478e-12,1.002289015850725e-12,8.681099113106773e-13,8.681136511381259e-13,8.680898928234616e-13,8.680899032417995e-13,7.740457525564921e-13,7.74055139088697e-13,7.008345903753704e-13,7.008346925373928e-13,3.332934021059948e-15,7.030394412042023e-18,2.9790603500695137e-18,6.455846542981141e-19,1.1585543190710866e-17,4.9476637592328424e-23,6.1452350648117765e-19,1.6708531244839055e-19,4.750122333849245e-20,1.4495340551156282e-19,8.783556388407136e-23,2.779601246190783e-20,1.68907050024029e-20,1.8827733654927682e-20,1.3636109606070282e-20,1.7661007087032833e-20,8.04412678756773e-28,2.070271260315646e-18,9.364940496685149e-18,1.3207597922985362e-25,4.996562886495188e-21,1.6178914550830146e-20,2.590512043096558e-28,4.84582574039098e-21,5.412023591863558e-21,1.2164827208802279e-28,4.2070839551563854e-30,5.946059896711489e-25,8.156767091345915e-31,4.039070988230251e-32,8.155008840642755e-31,1.436101629516002e-33,1.4918966549591456e-41,1.1935181799595232e-38,3.541605542052644e-46,4.9442537629785166e-33,8.269629921297131e-43,3.081471630355154e-42,2.3548920712891084e-50,8.512829441196131e-50,1.3351559311160186e-38,1.3215536986372808e-41,1.395133269243821e-46,7.950227563506581e-46,3.9682968139895274e-25,3.5870754954573975e-29,7.310187880664551e-51,2.647264434033369e-50,2.942875258612004e-31,2.5167009244163288e-29,2.6170779576658976e-46,1.487943248614015e-42,5.06282070930406e-47,4.924056934112509e-47,2.5446118419247517e-41,8.583019922447972e-32,1.6196627475767786e-29,6.096785996384321e-51,1.6886838500550465e-50,2.193272320139619e-24,4.40555523432036e-26,1.0606804200002848e-35,1.2900328948855452e-35,8.003814748088029e-36,1.229999905710547e-33,1.88704123121138e-33
3.1607667573367015e-14,0.11224537200095369,0.9,0.0,0.0,0.0,0.0,0.09999999999150369,2.1759940724542105e-12,2.1700177452464745e-12,1.503487645456607e-12,1.5034879425098155e-12,1.3022098512143927e-12,1.3022176000035776e-12,1.302181896725483e-12,1.3021819183798917e-12,1.1611106280398993e-12,1.1611256969731828e-12,1.05128987643648e-12,1.0512900925958925e-12,5.960877212711498e-15,1.4550658163486483e-17,6.1678871091902896e-18,1.336617507274564e-18,1.753616290206565e-17,1.3513902492867207e-22,1.2722618486850713e-18,4.076874765153154e-19,9.835011621672152e-20,3.000540704749689e-19,2.3987707485738695e-22,4.7980096999513006e-20,2.5336892988296054e-20,3.2394534245008627e-20,2.359777114706786e-20,3.079702558536107e-20,1.9148209280355253e-27,2.133232239853581e-18,1.5020205950850607e-17,2.7497791966394538e-25,7.973878393085913e-21,3.586942695858559e-20,6.610546746759277e-28,8.382431422159718e-21,1.2856190641655795e-20,3.543742433995233e-28,8.44461947992421e-30,1.2311171142534837e-24,8.920979399488147e-31,1.103256501259039e-31,8.914358753986549e-31,3.236182243130416e-33,5.308125771490623e-41,4.982685067483025e-38,2.4167879476116712e-45,1.4471252147856133e-32,3.811466394734261e-42,1.4637640973681701e-41,1.789649671737493e-49,6.724535267419415e-49,6.795559834456011e-38,5.148581736060803e-41,8.579670450173063e-46,3.699593940430598e-45,8.21626111314036e-25,1.1374888133746508e-28,6.236074971206312e-50,2.3520503960311733e-49,8.432272202942101e-31,8.024219172694233e-29,2.1310523274718905e-45,6.013716784103584e-42,4.412361889154071e-46,5.107245597717735e-46,8.373109242439061e-41,2.0966356668675834e-31,5.136073207418746e-29,5.884421909126509e-50,1.7512434628887065e-49,4.512589757752377e-24,1.1975918277219752e-25,2.91230150356013e-35,3.5269486516703435e-35,2.3058642105750725e-35,4.3064027565865366e-33,6.572962778625381e-33
4.214431896438743e-14,0.1122453720012716,0.9,0.0,0.0,0.0,0.0,0.09999999998867139,2.9013779963104307e-12,2.8924597033704203e-12,2.0046863810414598e-12,2.0046868944801626e-12,1.7363083779327486e-12,1.7363215639916453e-12,1.73627387091017e-12,1.7362739078474688e-12,1.5481755035087776e-12,1.548196327092932e-12,1.4017451385095907e-12,1.4017455119859363e-12,8.89192965277858e-15,2.473996710640683e-17,1.0489957388083083e-17,2.273219844062362e-18,2.3613920464123207e-17,2.8275742487255955e-22,2.1637202079228026e-18,7.752556115465432e-19,1.672724911542141e-19,5.102170779331548e-19,5.018413007631272e-22,6.960510894068847e-20,3.3783031322493236e-20,4.6880904401183583e-20,3.429928270552135e-20,4.502581086064152e-20,3.5715310650881384e-27,2.1356175146832463e-18,2.073604715346924e-17,4.703640796833096e-25,1.0976428322254196e-20,6.359164681092309e-20,1.2878601011820636e-27,1.218004112033634e-20,2.3942304078744578e-20,7.638531368072871e-28,1.481946546107127e-29,2.0938666587562167e-24,9.482388836013081e-31,2.308456403440423e-31,9.467287462380479e-31,5.760437482524862e-33,1.2493195182907419e-40,1.2914836074442711e-37,7.915061938747794e-45,3.161041427354349e-32,1.0325557618988425e-41,4.0803084472057675e-41,6.109205975554615e-49,2.350992696438427e-48,2.0962067547003624e-37,1.2709554033913655e-40,2.880390108301867e-45,1.0787456707093378e-44,1.3974101109405166e-24,2.628919222885942e-28,2.213917339340069e-49,8.53853766721842e-49,1.8270532741367752e-30,1.8626645544722098e-28,8.127229444652596e-45,1.6280899741640778e-41,1.5900629674955335e-45,2.1329524297351178e-45,1.9014479260046843e-40,3.989632758632933e-31,1.1870289435487709e-28,2.1916375242286823e-49,6.829870917253477e-49,7.629136786405984e-24,2.4952002993922884e-25,6.084422769900415e-35,7.383434615839867e-35,5.045648519321437e-35,1.0767766717093836e-32,1.637012651610359e-32
6.321762174642827e-14,0.1122453720019074,0.9,0.0,0.0,0.0,0.0,0.09999999998300678,4.352146005760451e-12,4.3369680515270545e-12,3.007083739547804e-12,3.0070848838173218e-12,2.604500791648478e-12,2.604529544189475e-12,2.6044577216697126e-12,2.6044578024896326e-12,2.322305254398826e-12,2.3223376356542533e-12,2.1026555838876168e-12,2.1026564160382733e-12,1.5120223065443664e-14,5.3877542773129553e-17,2.2854646220995824e-17,4.9526197094537005e-18,3.6228544772424786e-17,8.928331904895191e-22,4.714027245513381e-18,1.9686279996407978e-18,3.6446424258630393e-19,1.1111159771642905e-18,1.5840267248098023e-21,1.1405504290391975e-19,5.06751712203456e-20,7.658936047381678e-20,5.633748793251847e-20,7.4507316472534e-20,8.77883015704434e-27,2.1310661826065363e-18,3.217705158620722e-17,1.0407983232075455e-24,1.6984432462448103e-20,1.4548936553514862e-19,3.3404519991183096e-27,1.9998247824157957e-20,5.870746845861311e-20,2.3777924148700287e-27,3.540392596215649e-29,4.5622537368360584e-24,1.0600627766404783e-30,7.2897114519630775e-31,1.055033244777177e-30,1.2975662868414125e-32,4.332607937049462e-40,5.257932628266047e-37,4.83690909090028e-44,1.0624385688720896e-31,5.102033481091518e-41,2.095828490100541e-40,4.4632791578944675e-48,1.8122604492375508e-47,1.3421721730384002e-36,4.769891805691727e-40,2.2251158094397224e-44,5.996650469413978e-44,3.0447685489384205e-24,9.773384295649777e-28,1.7022743370668044e-48,6.928708694783401e-48,6.154220996065151e-30,7.0138408660392665e-28,8.220977231183231e-44,8.152933619718135e-41,1.1509976627035692e-44,2.6239983618004466e-44,6.303290068389728e-40,1.0139195148877221e-30,4.412950216371667e-28,1.8455085190741328e-48,6.519214903024954e-48,1.638815812415524e-23,7.784783484221068e-25,1.7998496938595508e-34,2.332566252633209e-34,1.7922209276208217e-34,4.991716149629655e-32,7.494450822784767e-32
8.42909245284691e-14,0.11224537200254324,0.9,0.0,0.0,0.0,0.0,0.09999999997734217,5.802914323723703e-12,5.781160167628081e-12,4.0094808841952015e-12,4.0094830361847725e-12,3.472684399526117e-12,3.472737624748642e-12,3.472641387172018e-12,3.4726415371258245e-12,3.0964350051983152e-12,3.0964790201418253e-12,2.8035658797469104e-12,2.8035674447784754e-12,2.164692391273402e-14,9.963569613506071e-17,4.2280502196731074e-17,9.162019356336356e-18,4.974130986710597e-17,2.317735406744626e-21,8.720960762140155e-18,4.057882574725847e-18,6.743092076013799e-19,2.0543276081037932e-18,4.110109454271883e-21,1.592816499943598e-19,6.756710524338525e-20,1.0676334566982121e-19,7.879410186943763e-20,1.0469895817112593e-19,1.7626058166257256e-26,2.1249009813340164e-18,4.3619670179374685e-17,1.9672511126050565e-24,2.29925599182399e-20,2.776064172671634e-19,6.936048330303616e-27,2.796292737262707e-20,1.1765350742977223e-19,5.7323789524710836e-27,7.13161807873914e-29,8.440800090371036e-24,1.1784353750765203e-30,1.89253496691067e-30,1.1651731162888532e-30,2.2973266755207896e-32,1.0970970890023424e-39,1.4863929020368398e-36,1.893044203722894e-43,2.8745176231779455e-31,1.7525106407488988e-40,7.389831655491557e-40,2.0950158148677977e-47,8.739064810531467e-47,5.609929553026752e-36,1.272611316153227e-39,1.0894717759008993e-43,2.281386831631395e-43,5.633242544587992e-24,2.8400427496075784e-27,8.2289731754945e-48,3.437686500674876e-47,1.6819795925980858e-29,2.0693763677268294e-27,4.644871575455861e-43,2.9335744256356216e-40,4.977685388828544e-44,1.6344425991287934e-43,1.553530498908848e-39,2.0910153375896134e-30,1.2823568970918607e-27,9.41217093315585e-48,3.537427356192218e-47,2.977017959567311e-23,1.9907025717536464e-24,4.083957657448185e-34,6.055746062800075e-34,5.3033933120310134e-34,1.817736753959939e-31,2.6910329351228975e-31
1.0536422731050994e-13,0.11224537200317909,0.9,0.0,0.0,0.0,0.0,0.09999999997167756,7.253682824889311e-12,7.22535626956594e-12,5.011877902287702e-12,5.011881285416274e-12,4.340862797618845e-12,4.3409457652381665e-12,4.340824943086999e-12,4.340825177075585e-12,3.8705647559442135e-12,3.870620442961636e-12,3.5044760871257906e-12,3.5044785476404007e-12,2.8159082737156697e-14,1.5522499285008782e-16,6.58838071209416e-17,1.427652083504507e-17,6.379866824997483e-17,4.424614220873362e-21,1.3589857029792785e-17,6.6898410513757e-18,1.0508187689813391e-18,3.199692774644198e-18,7.843738914915814e-21,2.0433379747214463e-19,8.44589674257353e-20,1.3682367932393647e-19,1.0116288611128733e-19,1.347710912159743e-19,2.8646556572725545e-26,2.1244993851885105e-18,5.5056525353509974e-17,3.118320263233967e-24,2.899841004525799e-20,4.394440280048406e-19,1.1455882118679804e-26,3.5896516367501145e-20,1.9102678954972524e-19,1.0258426942758699e-26,1.1651787517212872e-28,1.3153834032128971e-23,1.3047302819415863e-30,3.6131278073457026e-30,1.2792952521302528e-30,3.6698645702005294e-32,2.179955285954573e-39,3.0815864157626866e-36,4.704124268687851e-43,5.593020209895762e-31,4.087204741896122e-40,1.7340325305792447e-39,5.749678203405497e-47,2.4185269851257486e-46,1.3685419164192964e-35,2.5884168089749962e-39,2.944395786417793e-43,5.418889432284389e-43,8.77863886297193e-24,5.705914872014078e-27,2.285484093346327e-47,9.6268789294452e-47,3.295579607817901e-29,4.2001001937878794e-27,1.3305241418978314e-42,6.716759987192195e-40,1.287283262899057e-43,4.877121399642243e-43,3.043584749566973e-39,3.448085840357422e-30,2.5763763912010598e-27,2.6688728426844224e-47,1.0243696405766073e-46,4.573459247423968e-23,3.760681816023852e-24,7.202435853876682e-34,1.1559739744392952e-33,1.0992860406943154e-33,4.167173144579914e-31,6.1155115401780514e-31
1.475108328745916e-13,0.11224537200445074,0.9,0.0,0.0,0.0,0.0,0.09999999996034835,1.015522078243514e-11,1.0113708203748889e-11,7.016671278064135e-12,7.016678288815427e-12,6.0771924174478916e-12,6.0773623584182446e-12,6.077191483559813e-12,6.0771919628675095e-12,5.418824257156355e-12,5.418903518453875e-12,4.906296040161212e-12,4.906301139756808e-12,4.1168615628894025e-14,3.176785818006365e-16,1.3488054088400987e-16,2.9226161891315785e-17,9.475576064355672e-17,1.3848429680614254e-20,2.782565746991021e-17,1.478171491211007e-17,2.151717695444532e-18,6.541903928284383e-18,2.4520903341682046e-20,2.943283376818361e-19,1.1824273599311685e-19,1.9687624661100314e-19,1.4584310244520248e-19,1.9482848858203792e-19,6.200640071939372e-26,2.123797655185631e-18,7.793013532828018e-17,6.709440096627702e-24,4.101016974762176e-20,9.181998667569161e-19,2.5304649430189977e-26,5.174351316659813e-20,4.1291783612061023e-19,2.563010210730377e-26,2.5531006915379208e-28,2.693455850424711e-23,1.602671820364816e-30,1.1311197592377002e-29,1.5228633652404968e-30,7.07533127437319e-32,6.393878166392629e-39,9.838741368437623e-36,2.3295181221507454e-42,1.804069210244299e-30,1.8573342887799683e-39,8.048841376232769e-39,4.1164452415507895e-46,1.777642530452142e-45,7.302844803094873e-35,7.89183368605073e-39,2.224391311670442e-42,2.6453517427482213e-42,1.7975652204454687e-23,1.910317196908504e-26,1.6778394114632876e-46,7.250120321259174e-46,1.080709595165931e-28,1.4599590319769934e-26,1.1540003158695973e-41,3.149850618666617e-39,6.93758589653749e-43,4.684845982982999e-42,8.761542779711997e-39,7.621130426958825e-30,8.62560298905177e-27,2.059216695069987e-46,8.426824070410151e-46,9.00036490527609e-23,1.1347378446155274e-23,1.7536464115552943e-33,3.615192302290883e-33,4.421609757399495e-33,2.092350981096556e-30,2.956571139952309e-30
2.318040440027549e-13,0.11224537200699405,0.9,0.0,0.0,0.0,0.0,0.09999999993768992,1.5958300151950015e-11,1.589022235709366e-11,1.1026255641093919e-11,1.1026274121557113e-11,9.549753437791154e-12,9.550196673659095e-12,9.549922501523923e-12,9.549923747394606e-12,8.515343258569207e-12,8.515470499719508e-12,7.709934276304504e-12,7.709947721293355e-12,6.717847436089877e-14,8.278419278423778e-16,3.516187340055583e-16,7.61813856387542e-17,1.6697827410009777e-16,6.297696168724077e-20,7.25651796724884e-17,4.119016858202492e-17,5.61170597214365e-18,1.7005631760178416e-17,1.112252318764155e-19,4.742560887684266e-19,1.8581334581648796e-19,3.1694282999011147e-19,2.3517173038470178e-19,3.148957389324356e-19,1.6965342220722298e-25,2.123736798211214e-18,1.2367601742501384e-16,1.9365958030014856e-23,6.503316844596917e-20,2.4365984584500665e-18,7.038951231367889e-26,8.342630238385195e-20,1.1284161657502023e-18,7.951400818654702e-26,7.07848550752818e-28,7.024566817263769e-23,2.4615381026373132e-30,5.146451761921226e-29,2.0993334654666075e-30,1.7477538938638006e-31,2.6675910395654556e-38,4.386812786488994e-35,1.7332411625762667e-41,8.410469334124488e-30,1.3264442019773752e-38,5.838811091972682e-38,4.8809382034206693e-45,2.1465018257261847e-44,5.958766979984882e-34,3.3952341199275053e-38,2.847840311850228e-41,1.9923650126526024e-41,4.6880720645326597e-23,8.791987808315803e-26,2.0240904871598387e-45,8.901623496364745e-45,5.12241996904729e-28,7.253609259384482e-26,1.611714897397553e-40,2.3324534557121333e-38,5.4889756962462375e-42,7.031983801199838e-41,3.5983025767208637e-38,2.1241998091087602e-29,3.969821441425814e-26,2.5683260685659624e-45,1.096821374507984e-44,2.1648925685131566e-22,4.784452792861767e-23,5.5936019315597125e-33,1.6403459979508785e-32,2.983812918412293e-32,1.733569196003607e-29,2.2669656318921092e-29
3.1609725513091825e-13,0.11224537200953737,0.9,0.0,0.0,0.0,0.0,0.09999999991503149,2.1761382975831186e-11,2.1666539855510398e-11,1.503583761560204e-11,1.5035871780139664e-11,1.3022216306504445e-11,1.3023032117736594e-11,1.302265145981649e-11,1.3022653744865731e-11,1.1611862258970622e-11,1.1612038312539922e-11,1.0513570842521238e-11,1.0513595700104e-11,9.318625157166704e-14,1.523076754063578e-15,6.4703973326165e-16,1.4017586467948685e-16,2.495384367054548e-16,1.5337482025577916e-19,1.335724338303915e-16,7.782250990073573e-17,1.0329885081525396e-17,3.122608512079484e-17,2.7043346995643777e-19,6.541776573626315e-19,2.5338983716211866e-19,4.370056375243759e-19,3.244970616900476e-19,4.34957659706475e-19,3.182261825444838e-25,2.123735540525908e-18,1.694218454563051e-16,3.828032109080989e-23,8.905615623975322e-20,4.515883708953779e-18,1.3286074820995632e-25,1.151079349807633e-19,2.115620819379054e-18,1.5660256116237935e-25,1.3353263778803642e-27,1.293064483958697e-22,3.6772075778189634e-30,1.2537772462114625e-28,2.7969542700017023e-30,3.2503506016590088e-31,6.519496053361502e-38,1.0976684558272006e-34,5.262766465205207e-41,2.0654478993663504e-29,4.0855529098590596e-38,1.8071014618974237e-37,1.7088876554077593e-44,7.551980127104159e-44,1.8946797957522523e-33,8.38764146073353e-38,1.0622084227418754e-40,6.146167732808749e-41,8.62968345721668e-23,2.104616081628776e-25,7.108643609355756e-45,3.1410054407124887e-44,1.2654373666230063e-27,1.8195845450679951e-25,6.117823513837756e-40,7.211334397273325e-38,1.694891750109595e-41,2.7170826747448338e-40,8.744537231314801e-38,4.013722130827069e-29,9.502912501762653e-26,9.075133089477511e-45,3.9184317735974997e-44,3.754510490948065e-22,1.1114047743020554e-22,1.1852182148516186e-32,3.988757858064031e-32,8.789689068270746e-32,5.446076724810015e-29,6.836614564997811e-29
4.003904662590816e-13,0.11224537201208072,0.9,0.0,0.0,0.0,0.0,0.09999999989237306,2.7564469254071227e-11,2.7442659863115113e-11,1.904541720158992e-11,1.9045471264491936e-11,1.6494581091218674e-11,1.6495868690644142e-11,1.649537836172652e-11,1.6495381955281674e-11,1.4708381258360603e-11,1.470860695697215e-11,1.331720573881241e-11,1.3317245076184625e-11,1.1919296821671106e-13,2.4031985234738842e-15,1.0210816676638217e-15,2.211929288569697e-16,3.42465845087936e-16,2.960196804604434e-19,2.1084723012695187e-16,1.2467832191772362e-16,1.6306255432495832e-17,4.9180818911707974e-17,5.211850896471842e-19,8.340986890838302e-19,3.209750262192389e-19,5.570681196124639e-19,4.1382208697291225e-19,5.550190137458457e-19,5.077245231933882e-25,2.1237369618239452e-18,2.1516767712829109e-16,6.423833948747556e-23,1.1307915407491497e-19,7.156055851734514e-18,2.127182658363054e-25,1.4678946086040872e-19,3.3745308824075096e-18,2.569110330933299e-25,2.1377363817400737e-27,2.0411690902741888e-22,5.343358367175674e-30,2.420535284157532e-28,3.6479324163374496e-30,5.215413969286156e-31,1.3088660233824824e-37,2.2375601305776513e-34,1.3677501613426594e-40,4.0056842707342246e-29,9.94936475736407e-38,4.41384474315023e-37,5.428022417742053e-44,2.4035894763310226e-43,4.526662524628323e-33,1.6957320831713005e-37,3.0413888110797603e-40,1.4983547900643817e-40,1.362239977361128e-22,3.9674215766477664e-25,2.2702130464113954e-44,1.0050852052281255e-43,2.462631643576577e-27,3.571985117880276e-25,1.777184413219435e-39,1.6939639519208618e-37,4.469051594523304e-41,8.007471392651477e-40,1.7490493067737823e-37,6.430658486674143e-29,1.7913982879679084e-25,2.9257096761924823e-44,1.2669358661198776e-43,5.622070354370933e-22,2.0592095074633453e-22,2.117157865336306e-32,7.68766835443483e-32,1.9577087160795368e-31,1.261134472026134e-28,1.528717545739383e-28
