Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013)
1.4020704364068422e-09,0.11224541491783108,0.9,0.0,0.0,0.0,0.0,0.09999962311368861,9.700042816372077e-08,9.143485203301221e-08,6.636322681134238e-08,6.692936144691593e-08,5.433372096490792e-08,5.791924068129196e-08,5.753764512857865e-08,5.751630565120988e-08,5.1505048855819073e-08,5.162257099852124e-08,4.640346795156269e-08,4.6826290549919695e-08,4.116743609852755e-10,2.8639291905465e-09,1.5023655049532614e-09,2.641293451617705e-10,3.144396177827015e-09,1.3494626434161606e-09,2.211967505949056e-09,1.3567992990000872e-09,1.743519192465434e-10,1.0486733247122032e-11,4.408376018901097e-10,3.00740290125634e-15,2.1711551200575924e-12,2.0040944627411624e-15,1.491880902242612e-15,2.0023332458631126e-15,5.671091629897088e-18,1.320873829939722e-17,2.0528665176715816e-12,1.2952000180710079e-12,4.009976019357627e-16,7.777306662723197e-11,2.410752490392265e-18,5.291379570349386e-16,3.768858144612716e-11,3.2213934386912987e-18,2.335213995407253e-20,2.3021295884817377e-15,2.1695049474664353e-21,7.018294233704612e-18,3.961536144846935e-21,6.443522098264734e-24,5.165149803382768e-27,1.2717313684887135e-23,2.403553106816589e-26,1.2433225295638932e-18,3.2031616004602887e-25,7.747565646904482e-24,6.0263647147308495e-28,1.4589205755406798e-26,6.58457870868912e-21,6.891177785099896e-27,8.425757850971342e-23,1.0227762764274999e-26,1.5750649099260746e-15,1.633051925820754e-17,2.5671170869592807e-28,6.209953295073961e-27,1.0249820866239931e-17,1.5465544543702642e-15
1.4591737312477193e-09,0.11224541669229454,0.9,0.0,0.0,0.0,0.0,0.09999960776370306,1.009711825259242e-07,9.50783533370283e-08,6.905214686598716e-08,6.966492773969748e-08,5.646737688944271e-08,6.028466402418361e-08,5.98713053090632e-08,5.98483939234929e-08,5.360273210944758e-08,5.373006291218939e-08,4.828365530300121e-08,4.874155587507581e-08,4.2807895325370063e-10,2.9857822561261868e-09,1.5666085528719965e-09,2.752243473391779e-10,3.4106286584088636e-09,1.4672777623730822e-09,2.394987021620702e-09,1.4686155150110081e-09,1.8885672499991899e-10,1.091637881863082e-11,4.778003247113134e-10,3.130512546125654e-15,2.3956632145488793e-12,2.0860068804491773e-15,1.5529012279646419e-15,2.0841088600860727e-15,6.1428874354407096e-18,1.4146403245799223e-17,2.251542669332466e-12,1.4634481190853374e-12,4.173873943446113e-16,8.424505128861036e-11,2.611367283984141e-18,5.507806421631429e-16,4.082562131464843e-11,3.4895333250812735e-18,2.527663311421691e-20,2.504543803903285e-15,2.351411870778925e-21,7.921625636968968e-18,4.307399977161431e-21,6.981115564268619e-24,5.8233891331750805e-27,1.4330721770161758e-23,2.8180720414973743e-26,1.4087909846076098e-18,3.613852741655426e-25,8.768808583375058e-24,7.075040785795237e-28,1.7182602033153114e-26,7.42217246492256e-21,7.76951997387069e-27,1.028838574586818e-22,1.1991912783450035e-26,1.7170476874970508e-15,1.7676837846037686e-17,3.0138988069688614e-28,7.314001836155273e-27,1.1141223695829787e-17,1.6810553751172417e-15
1.5733803209294735e-09,0.11224542024737783,0.9,0.0,0.0,0.0,0.0,0.09999957706366137,1.0891740430811033e-07,1.0234850081621564e-07,7.442673292474457e-08,7.513825622237876e-08,6.07177997237938e-08,6.501702094545011e-08,6.453629881815555e-08,6.451012900358201e-08,5.779809722392156e-08,5.7946242955316196e-08,5.2041754874851195e-08,5.257398789568482e-08,4.6081224883284565e-10,3.2289246998076907e-09,1.694586280865057e-09,2.9732652801456097e-10,3.9750650145907745e-09,1.717417268939597e-09,2.782668805243953e-09,1.7053370205092953e-09,2.1960821371469108e-10,1.1775241796589185e-11,5.561764667300567e-10,3.3768778352782582e-15,2.8799662684577726e-12,2.249897385657087e-15,1.6750023951964851e-15,2.2477122162572786e-15,7.1431368597859e-18,1.6134236101549377e-17,2.6910575729880563e-12,1.8423245715019226e-12,4.50180135599808e-16,9.796686905532265e-11,3.0367081604582703e-18,5.940874980924593e-16,4.747702146683984e-11,4.058065106231514e-18,2.9350899240988157e-20,2.9392190821730422e-15,2.737129782963295e-21,9.95865593616949e-18,5.041722264532718e-21,8.121431598511759e-24,7.303290338574538e-27,1.7954386904923926e-23,3.8051394967557553e-26,1.7855050541682485e-18,4.53770712268474e-25,1.1071438047117995e-23,9.576597809292833e-28,2.338668728244875e-26,9.303919209971775e-21,9.744348036450321e-27,1.499980258977978e-22,1.6192937681139565e-26,2.0236481688297714e-15,2.0527129541654718e-17,4.079713548884604e-28,9.955281350624658e-27,1.3034330718847334e-17,1.96670032285519e-15
1.6875869106112276e-09,0.11224542381065034,0.9,0.0,0.0,0.0,0.0,0.09999954636352185,1.1686990650948062e-07,1.0959623253117867e-07,7.97969832047142e-08,8.061449466838223e-08,6.494580295774342e-08,6.975138777360828e-08,6.919817975032154e-08,6.916861041540456e-08,6.199346048130211e-08,6.216402233237748e-08,5.5796822977322407e-08,5.6408953112663807e-08,4.934446191091438e-10,3.471317494865585e-09,1.8218890761520876e-09,3.19312127787447e-10,4.58199302529082e-09,1.9868174114319975e-09,3.1991656302601694e-09,1.9594657771248532e-09,2.5268302815945035e-10,1.2633532086235843e-11,6.404835783866675e-10,3.623437676697188e-15,3.4113532500804743e-12,2.4138749145074753e-15,1.7971841874805863e-15,2.411384946661896e-15,8.218956733867406e-18,1.8271591148366944e-17,3.190391893789371e-12,2.281349744299948e-12,4.829903115290967e-16,1.1272627690683793e-10,3.4942116179033035e-18,6.374229793919761e-16,5.463179258778398e-11,4.669623212868269e-18,3.372476672748686e-20,3.415132124524709e-15,3.1520370139039647e-21,1.2325047209998903e-17,5.832587777251676e-21,9.348712808032967e-24,9.015261243700079e-27,2.2140655989993702e-23,5.0306691942866495e-26,2.228908938185794e-18,5.6070866213375235e-25,1.3743320551249575e-23,1.2689196915636418e-27,3.112995345876613e-26,1.1478543533961978e-20,1.2028974352378055e-26,2.129866371227266e-22,2.1409141497019947e-26,2.3618820519404516e-15,2.358708709510453e-17,5.405937244394298e-28,1.325200941674843e-26,1.507412830217094e-17,2.274479054756969e-15
1.8017935002929817e-09,0.11224542738208922,0.9,0.0,0.0,0.0,0.0,0.0999995156632801,1.2482868474278808e-07,1.1682161761871831e-07,8.516290125274133e-08,8.609362169839094e-08,6.915150494434439e-08,7.44877600244735e-08,7.38569360454096e-08,7.382384009964013e-08,6.618882188152636e-08,6.638340628028608e-08,5.9548862055077293e-08,6.024644916256657e-08,5.25976375365896e-10,3.712962921997671e-09,1.9485203949731704e-09,3.4118176013833716e-10,5.23124911716012e-09,2.2753765969839533e-09,3.6444272887889655e-09,2.230948113711128e-09,2.8808215375026765e-10,1.349124741867288e-11,7.307176956903842e-10,3.87019193410744e-15,3.989812710222482e-12,2.57793882670205e-15,1.919446529408558e-15,2.5751268961691063e-15,9.370379033406887e-18,2.055789264453902e-17,3.753851009794958e-12,2.7848789845688463e-12,5.158177940410377e-16,1.2852382188367453e-10,3.983894580517115e-18,6.807870593545274e-16,6.229026690461721e-11,5.324235998957553e-18,3.8397312010075975e-20,3.934123763876432e-15,3.596114174804208e-21,1.504801272415221e-17,6.679698378962159e-21,1.0663111009426583e-23,1.0976331113791214e-26,2.6929607251031306e-23,6.530072784358129e-26,2.7461930379172084e-18,6.832672212327693e-25,1.6811202725840844e-23,1.650501970631999e-27,4.064566213343662e-26,1.3966957753852716e-20,1.4646159671049926e-26,2.9556726372542225e-22,2.779135300780935e-26,2.7336052941557657e-15,2.685606405124268e-17,7.03187423871772e-28,1.730356731803155e-26,1.7260164164868422e-17,2.6043233272457323e-15
1.916000089974736e-09,0.1122454309616716,0.9,0.0,0.0,0.0,0.0,0.09999948496293186,1.3279373462327562e-07,1.2402472497607808e-07,9.05244906162764e-08,9.157561604714991e-08,7.333502332286197e-08,7.922613321879575e-08,7.851255572210401e-08,7.847581999632365e-08,7.038418142452717e-08,7.060440001482642e-08,6.32978745508065e-08,6.408647367442104e-08,5.584078278077939e-10,3.953863281248473e-09,2.0744837635951303e-09,3.6293603652091224e-10,5.922670470479301e-09,2.5829937684975505e-09,4.118403739558907e-09,2.5197305247015066e-09,3.258065737024061e-10,1.4348385580689046e-11,8.268748393037664e-10,4.117140471311476e-15,4.615282084005671e-12,2.7420884853588803e-15,2.0417893453323894e-15,2.738937909818977e-15,1.0597435662463924e-17,2.2992567500970584e-17,4.385720061254502e-12,3.357250871073652e-12,5.486624557275779e-16,1.4536004698242278e-10,4.5057738471083896e-18,7.241797111879054e-16,7.04527763339632e-11,6.0219317918665606e-18,4.3367614372847926e-20,4.498160794933404e-15,4.069341800556656e-21,1.8155444151237228e-17,7.582757504450372e-21,1.2064778212746142e-23,1.320355398447403e-26,3.236121836441815e-23,8.341156691034901e-26,3.345032977439005e-18,8.225151867371111e-25,2.030168655535124e-23,2.1122712343349808e-27,5.218285269206516e-26,1.6790021718348198e-20,1.7618702242495544e-26,4.0199250600910837e-22,3.550061497478552e-26,3.1408012157694457e-15,3.033341594929587e-17,8.999588835799157e-28,2.221606780768419e-26,1.9591987416615274e-17,2.9561651065700018e-15
2.0302066796564904e-09,0.1122454345493748,0.9,0.0,0.0,0.0,0.0,0.09999945426247295,1.407650517686757e-07,1.3120562327012368e-07,9.588175484335651e-08,9.706045656276436e-08,7.749647507111784e-08,8.39665028822581e-08,8.316502687757075e-08,8.312455204484469e-08,7.457953911023328e-08,7.482700873076113e-08,6.704386290523053e-08,6.792902426978666e-08,5.907392856022573e-10,4.194020883555489e-09,2.19978272988693e-09,3.845755665255816e-10,6.656094998590416e-09,2.9095684012385373e-09,4.621045107074947e-09,2.8257596695352597e-09,3.658572690329244e-10,1.5204944384058337e-11,9.289510146783286e-10,4.364283152189194e-15,5.2876643327193046e-12,2.9063232569913713e-15,2.1642125593662588e-15,2.9028178328223918e-15,1.1900158453520833e-17,2.5575045208805223e-17,5.090264052446066e-12,4.0027872982276175e-12,5.815241698598485e-16,1.6323549117939687e-10,5.059866091829945e-18,7.676009080155057e-16,7.911965248085454e-11,6.7627388922715444e-18,4.863475593775831e-20,5.10933549065529e-15,4.5717003504131e-21,2.1675959876455294e-17,8.541470149665336e-21,1.3553866620973706e-23,1.571400863954514e-26,3.8475366654706424e-23,1.0504113468234154e-25,4.033624602995052e-18,9.795220487093332e-25,2.4241229918782888e-23,2.66473831121077e-27,6.600623760795969e-26,1.9968542919588266e-20,2.0969437886768825e-26,5.370904337139835e-22,4.4708148391802926e-26,3.585579904496869e-15,3.401850031594643e-17,1.1353904546969534e-27,2.810231120399354e-26,2.206914855502635e-17,3.329936568401077e-15
2.2586198590199986e-09,0.11224544174905315,0.9,0.0,0.0,0.0,0.0,0.09999939286120627,1.5672647033758658e-07,1.455010663378125e-07,1.0658332208308757e-07,1.0803859204823358e-07,8.575364364424237e-08,9.345321374398823e-08,9.246047640298287e-08,9.241228035172354e-08,8.297024890945592e-08,8.32770917815898e-08,7.452677694320869e-08,7.562169416040268e-08,6.551034494255298e-10,4.672116967223085e-09,2.4484014265631277e-09,4.2751280547234163e-10,8.24830878976238e-09,3.6191905946928604e-09,5.712123912603021e-09,3.489345618782822e-09,4.529413989272392e-10,1.6916315242641297e-11,1.1508444073749214e-09,4.859150400872342e-15,6.772691970523096e-12,3.2350456220475196e-15,2.4092998770463734e-15,3.2307837885871254e-15,1.473272949435962e-17,3.1181139664029114e-17,6.734336988695299e-12,5.530558585167584e-12,6.472982519087795e-16,2.021061728605079e-10,6.26475559484422e-18,8.545288287301416e-16,9.79678297808704e-11,8.373800084087255e-18,6.005589926974734e-20,6.482090491724271e-15,5.663731685759862e-21,3.007473698586735e-17,1.062468373445913e-20,1.679491682396109e-23,2.1653051974430164e-26,5.2910283909715646e-23,1.6058270130994719e-25,5.715726880925883e-18,1.3510938290309353e-24,3.357261261720449e-23,4.08703811553659e-27,1.0164788940331444e-25,2.747492601751037e-20,2.889702013734356e-26,9.15819648843845e-22,6.83534885683028e-26,4.5969550082387645e-15,4.2009306441977824e-17,1.741542263926244e-27,4.328028147077822e-26,2.7457693406235457e-17,4.1429982870048206e-15
2.487033038383507e-09,0.11224544898094438,0.9,0.0,0.0,0.0,0.0,0.09999933145944698,1.7271290544115182e-07,1.5970849202912277e-07,1.1726763136730888e-07,1.1902786118239458e-07,9.392393437892031e-08,1.0294785691373326e-07,1.0174319095566897e-07,1.0168704052245516e-07,9.136095127854223e-08,9.173369657416788e-08,8.19976236554371e-08,8.332443965956933e-08,7.19071321590986e-10,5.147269424162371e-09,2.694404327839478e-09,4.69998282010833e-10,1.000660801856986e-08,4.403449535434793e-09,6.917267987691275e-09,4.22128251618444e-09,5.493423476997253e-10,1.8625342739708612e-11,1.3963656173134664e-09,5.354792592744286e-15,8.443758948408045e-12,3.564100921152237e-15,2.654707870671612e-15,3.5590235285649746e-15,1.7868345387307797e-17,3.7371661995424566e-17,8.719790696895802e-12,7.402437236962086e-12,7.131390397940526e-16,2.4514009917829385e-10,7.598694015909088e-18,9.415706048208672e-16,1.188374453746425e-10,1.0157645442712335e-17,7.265345537999381e-20,8.071619165713085e-15,6.87205036257155e-21,4.048955428154026e-17,1.2927010056984727e-20,2.038748307310904e-23,2.893058514917487e-26,7.055138008837039e-23,2.356136495936357e-25,7.869724045953206e-18,1.80655200097703e-24,4.5014167177942157e-23,6.0143995295799746e-27,1.4999649451580543e-25,3.6651524667619415e-20,3.861234792089097e-26,1.4833552371778456e-21,1.0029887888889504e-25,5.787125287974161e-15,5.0823382140101515e-17,2.5630160228504854e-27,6.387141406931282e-26,3.34222303527127e-17,5.042970060966972e-15
2.715446217747015e-09,0.11224545624487002,0.9,0.0,0.0,0.0,0.0,0.09999927005716232,1.8872432211080665e-07,1.7382844223199973e-07,1.279347110997381e-07,1.3002809876851767e-07,1.0200826134039148e-07,1.1245039677440085e-07,1.1101307810498502e-07,1.1094884804884592e-07,9.97516462167755e-08,1.0019686391943646e-07,8.945642249691991e-08,9.10372414762055e-08,7.826453419086091e-10,5.619496355022251e-09,2.9378189120318108e-09,5.120367473214852e-10,1.192972133868283e-08,5.261559937179912e-09,8.236084221586883e-09,5.021149524013334e-09,6.550678845957682e-10,2.0332009837780834e-11,1.6654821510549866e-09,5.851208641630581e-15,1.029958732073347e-11,3.893484206771828e-15,2.9004359247637277e-15,3.887535820587652e-15,2.130725822341194e-17,4.414213734917955e-17,1.1080029508695112e-11,9.652405306844846e-12,7.790455437606146e-16,2.923414394035858e-10,9.061810328556128e-18,1.0287260182966385e-15,1.417311407856945e-10,1.2114500404191703e-17,8.642018248921693e-20,9.899132001902279e-15,8.19649738406479e-21,5.317999252468829e-17,1.54461445446736e-20,2.4332789866243777e-23,3.7684126275949847e-26,9.171408591266595e-23,3.341970161006634e-25,1.0583152053572912e-17,2.3544765495783812e-24,5.877245865619855e-23,8.554139443387406e-27,2.137203748022042e-25,4.7662926689566453e-20,5.029946943006447e-26,2.3028474219356646e-21,1.4227578350279873e-25,7.177479762578184e-15,6.045565852825647e-17,3.6455928681546006e-27,9.101314833881718e-26,3.9959213007511463e-17,6.029316784531139e-15
2.9438593971105233e-09,0.1122454635406531,0.9,0.0,0.0,0.0,0.0,0.09999920865431994,2.0476068541777516e-07,1.8786145548549536e-07,1.3858458969189138e-07,1.4103914136610107e-07,1.100075289574583e-07,1.2196079778768772e-07,1.2027004664506439e-07,1.2019771841230616e-07,1.0814233372337526e-07,1.08666634300921e-07,9.690319289129308e-08,9.876008020470015e-08,8.458279351102313e-10,6.0888157618574595e-09,3.178672387623515e-09,5.536329036830009e-10,1.4016388331604956e-08,6.192744774853931e-09,9.668182087261808e-09,5.8885283954098805e-09,7.701257439189435e-10,2.203629973491436e-11,1.9581612814411915e-09,6.348397462594427e-15,1.2338845632178922e-11,4.223190583974686e-15,3.1464834201978652e-15,4.21631943521518e-15,2.504971895596737e-17,5.148812933581711e-17,1.384814411028108e-11,1.2314184879244765e-11,8.450167845756278e-16,3.43714300527458e-10,1.0654231575227051e-17,1.1159948498722112e-15,1.6665155245943232e-10,1.424458996960395e-17,1.013488833784645e-19,1.1987805175874083e-14,9.636912591057469e-21,6.842143127822738e-17,1.8179806852187693e-20,2.86320647236039e-23,4.8051586694914015e-26,1.1671224904595582e-22,4.607672980526926e-25,1.395489416280267e-17,3.003457746787311e-24,7.50518258837269e-23,1.1823882869155537e-26,2.9572632772145026e-25,6.067289388601879e-20,6.414304221142619e-26,3.450238805262856e-21,1.9617422554061342e-25,8.791384050386792e-15,7.090109793071113e-17,5.039458188507675e-27,1.2594475446512359e-25,4.706511681391365e-17,7.1015066458512996e-15
3.1722725764740316e-09,0.11224547086811806,0.9,0.0,0.0,0.0,0.0,0.09999914725088772,2.2082196047305605e-07,2.0180806699761423e-07,1.4921729556255536e-07,1.5206082727196736e-07,1.1792263211072921e-07,1.3147902449403013e-07,1.2951400658453069e-07,1.2943366708382736e-07,1.1653301379749838e-07,1.1714304787766128e-07,1.0433795423087602e-07,1.0649293632656873e-07,9.08621510929881e-10,6.555245552006744e-09,3.41699171154267e-09,5.947914052033444e-10,1.626535937009924e-08,7.196235195567405e-09,1.1213173618817025e-08,6.823003458066452e-09,8.945236251087198e-10,2.37381958520699e-11,2.274370050779617e-09,6.846357971936223e-15,1.4560181082044717e-11,4.5532152098650846e-15,3.392849734255351e-15,4.54537314573418e-15,2.909597740305245e-17,5.940523954949532e-17,1.7056914340213052e-11,1.542124035156628e-11,9.110517934152111e-16,3.992627279399831e-10,1.237608288832131e-17,1.2033768789868569e-15,1.9360131173259375e-10,1.6548138702452896e-17,1.1743240510887244e-19,1.436276656480653e-14,1.1193134677754747e-20,8.650643171624468e-17,2.11257406006739e-20,3.328653816677877e-23,6.01712700592591e-26,1.4585814161155147e-22,6.201271495488855e-25,1.809618371158802e-17,3.762095892151525e-24,9.405440684974807e-23,1.5951551981126815e-26,3.9915574778947817e-25,7.584436596204918e-20,8.032833578062017e-26,5.015485623027994e-21,2.640414030560483e-25,1.065416315023858e-14,8.215469368155182e-17,6.799197626367832e-27,1.7000569559498026e-25,5.473643890889808e-17,8.259011106390926e-15
3.4006857558375398e-09,0.11224547822709081,0.9,0.0,0.0,0.0,0.0,0.09999908584683383,2.3690811242740777e-07,2.1566880868444806e-07,1.5983285713728e-07,1.6309299650208368e-07,1.257544562671195e-07,1.4100504151255517e-07,1.3874486913657482e-07,1.3865670952395984e-07,1.249236864382398e-07,1.256261444870191e-07,1.1176072587672191e-07,1.1423579021204645e-07,9.710284642799963e-10,7.018803519857917e-09,3.652803557686334e-09,6.355168567355312e-10,1.8675395509465622e-08,8.271270434204289e-09,1.2870673389723446e-08,7.824161598457209e-09,1.0282691928158735e-09,2.543768183012003e-11,2.6140752738997827e-09,7.34508908719309e-15,1.696222896186849e-11,4.883553293038627e-15,3.639534240674451e-15,4.874695728156153e-15,3.3446282249988264e-17,6.788910718532777e-17,2.0738811870846763e-11,1.9006780619520736e-11,9.771496117555172e-16,4.5899070608141294e-10,1.4227487510388615e-17,1.290871883822371e-15,2.2258304480406096e-10,1.9025370726175608e-17,1.3466363875078421e-19,1.705108229934756e-14,1.2865001206890558e-20,1.077460623249256e-16,2.428171313055014e-20,3.829744369845732e-23,7.41818715153749e-26,1.7946246741597244e-22,8.174440976094458e-25,2.3131565660953967e-17,4.639001058771103e-24,1.1598016320429017e-22,2.1075354798792592e-26,5.273807969900159e-25,9.333946430387847e-20,9.904123420006541e-26,7.103747083601683e-21,3.4808030926538976e-25,1.2793084884750123e-14,9.421146993473234e-17,8.983792825214635e-27,2.2463400784802545e-25,6.296969799322929e-17,9.501304881321008e-15
3.629098935201048e-09,0.11224548561739854,0.9,0.0,0.0,0.0,0.0,0.09999902444212666,2.530191064713358e-07,2.2944420919233574e-07,1.7043130284792393e-07,1.7413549077525762e-07,1.335038775829146e-07,1.5053881354103523e-07,1.4796254671002495e-07,1.4786686118279297e-07,1.3331435164463347e-07,1.3411596364720036e-07,1.19171527158663e-07,1.2198862212152154e-07,1.0330511753512038e-09,7.4795073435579e-09,3.886134305868683e-09,6.758138140924076e-10,2.1245268390557884e-08,9.417097736916391e-09,1.4640298493293549e-08,8.891592247643706e-09,1.1713700769708576e-09,2.713474153069975e-11,2.9772435408998633e-09,7.844589727138453e-15,1.9543619745037716e-11,5.214200093093881e-15,3.886536309696043e-15,5.204285961215893e-15,3.810088105156907e-17,7.693540869800798e-17,2.492600261805249e-11,2.3103761040725452e-11,1.043309291275051e-15,5.229021590267145e-10,1.620856681225568e-17,1.378479641319266e-15,2.5359937270875695e-10,2.167650972191401e-17,1.530355191399882e-19,2.00817446736224e-14,1.465234862335055e-20,1.3247108735986915e-16,2.76455152774863e-20,4.366601778210201e-23,9.02224768691069e-26,2.178343692319895e-22,1.0582472839279016e-24,2.919975871504923e-17,5.642792839869664e-24,1.4102690457136665e-22,2.734377349797901e-26,6.840006317475546e-25,1.1331949576050838e-19,1.2046823862694026e-25,9.836467012171224e-21,4.506483590707734e-25,1.5237345017017647e-14,1.0706648149310563e-16,1.1656616900728855e-26,2.9136470116258728e-25,7.176143421173472e-17,1.0827865921455389e-14
