Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392)
1.5769466951887026e-05,0.11373249153002013,0.9,0.0,0.0,0.0,0.0,0.09521458170240564,0.0016028514109823239,2.3603174463359977e-06,9.911614543646908e-06,3.139713534741379e-05,8.245101714105703e-07,2.5643043401125682e-05,3.326256514757773e-06,6.101302629334176e-06,0.0005578896868794946,0.0027964134212460183,4.5350509904995575e-06,4.416946944375742e-05,1.0627158518642867e-08,7.875167745395976e-08,2.4697807606919507e-08,4.310370018037642e-09,2.7397971177557176e-05,0.0005245720397000377,0.006338791196569117,0.0007884384791283632,0.0014873224931683552,6.196023068863754e-10,0.0005937688814928897,4.6698547879899876e-11,2.855550035576029e-08,8.834532535487789e-13,1.3223877308641617e-12,8.330586002838682e-13,4.5461157423834834e-11,9.132452169747558e-14,3.444423016445379e-06,0.0006701621533770602,1.883853632690784e-13,0.0005895545965994647,1.717285674089722e-11,4.994698534534169e-13,0.0005747562849328315,4.616611232884317e-11,1.3569942514809179e-14,0.0006981761973355408,2.9220882089910907e-15,0.00038951420408118135,1.5399428498724024e-15,5.692313158649489e-15,2.0932620509602015e-15,1.2091992196414447e-13,1.1759051236006034e-13,0.00026277550926078575,7.0359304496698955e-15,4.91150929338199e-14,6.833716942110719e-15,4.774642212454697e-14,6.308948688147853e-11
1.5957769086272013e-05,0.11374794280812164,0.9,0.0,0.0,0.0,0.0,0.09516202537692174,0.0016190032205533583,2.359131761101032e-06,9.883320619895638e-06,3.137976762652764e-05,8.240733632808912e-07,2.559331498271638e-05,3.3245048201590527e-06,6.099671406144996e-06,0.0005641989948355359,0.002826734724053402,4.533185294085894e-06,4.414525160133504e-05,1.0621820103593919e-08,7.871211722152868e-08,2.4684723225113998e-08,4.308283369640602e-09,2.7202913249298526e-05,0.0005306938921870735,0.0064061679002147135,0.0007976390403282493,0.0014984452085209311,6.193116278354816e-10,0.0006007267309038456,4.713668540967498e-11,2.8332686529595802e-08,8.823573096904663e-13,1.3207537129237012e-12,8.308712694767314e-13,4.5769632487579565e-11,9.06231254187332e-14,3.4196403988293376e-06,0.0006747923648938368,1.8828647838197838e-13,0.000594340616354334,1.7300360096447752e-11,4.992021864259394e-13,0.0005783978769692802,4.642666421876898e-11,1.3728294609465048e-14,0.0007109042404710689,2.956329199491435e-15,0.00039586517499174236,1.5579141774781761e-15,5.8112279549518644e-15,2.1328467870560434e-15,1.235469137887232e-13,1.1983608082172682e-13,0.00026763575466562357,7.189132918141282e-15,5.0182162467637347e-14,6.96455278155035e-15,4.86582525213128e-14,6.446010972151438e-11
1.6334373355041988e-05,0.11377874975858791,0.9,0.0,0.0,0.0,0.0,0.09505709210417447,0.0016511553114472214,2.3567626305072162e-06,9.828237977143156e-06,3.134509270943141e-05,8.232009949331789e-07,2.5496487953487045e-05,3.321006238801921e-06,6.096452630522047e-06,0.0005767988987839199,0.0028872348501680824,4.529463682905461e-06,4.4096897570991394e-05,1.0611153357498263e-08,7.863307148994774e-08,2.4658591842300592e-08,4.3041129353660935e-09,2.6824210520260105e-05,0.0005429274700065242,0.006540672541127796,0.0008160244345277806,0.0015203791340402033,6.187304976564463e-10,0.0006146312229637667,4.800677092795389e-11,2.789986160792814e-08,8.801720328397306e-13,1.3174954416243253e-12,8.265912503266585e-13,4.6375830502762977e-11,8.926079142902015e-14,3.37153321486054e-06,0.0006839501341972177,1.8808912237036608e-13,0.0006037559958286089,1.755029540092367e-11,4.986677428998349e-13,0.0005854366533177466,4.692712429569493e-11,1.4044728104275459e-14,0.0007365979567824023,3.0247560377652586e-15,0.00040862619465438537,1.593827105375505e-15,6.05184192911017e-15,2.2124076752760394e-15,1.2886983453580006e-13,1.2435916148629888e-13,0.0002774249513837315,7.499577218978924e-15,5.2344337270694435e-14,7.228102824171162e-15,5.0494916851842095e-14,6.723732307653997e-11
1.6710977623811963e-05,0.11380943211813972,0.9,0.0,0.0,0.0,0.0,0.09495239359859073,0.0016831071365822927,2.3543964676348447e-06,9.775059569219016e-06,3.131049692798196e-05,8.223302643225734e-07,2.5402986995004276e-05,3.3175139727265364e-06,6.093291330037107e-06,0.0005893739953015561,0.0029475493158686635,4.525754821544662e-06,4.404865034627854e-05,1.0600499972218541e-08,7.855412477614983e-08,2.463250951737482e-08,4.299946328331226e-09,2.645995412014631e-05,0.0005551475708750345,0.0066748574701204315,0.0008343889027633505,0.0015419063462354908,6.181496807467866e-10,0.0006285207979610714,4.886868175800986e-11,2.7483245046115694e-08,8.779954391964084e-13,1.3142499978471718e-12,8.22431093066951e-13,4.6968002314656084e-11,8.794967175669568e-14,3.325270985283579e-06,0.0006929751419131816,1.878923043740651e-13,0.00061296507929041,1.7793566299537307e-11,4.981344569079603e-13,0.0005921563594693877,4.740069648500193e-11,1.4360801446670105e-14,0.0007626041807264472,3.0931094762876683e-15,0.00042146456437099826,1.6297004728122072e-15,6.296124124636457e-15,2.292457552569678e-15,1.3428372050432003e-13,1.2892351494926766e-13,0.00028730234624211893,7.815352165881375e-15,5.4543508462752736e-14,7.49408048557774e-15,5.234838474244945e-14,7.006199719819887e-11
1.7087581892581938e-05,0.1138399932162679,0.9,0.0,0.0,0.0,0.0,0.09484792484519329,0.001714860777580064,2.352033249843245e-06,9.7236709314326e-06,3.1275978504691513e-05,8.214611415169336e-07,2.5312611266750488e-05,3.3140279127735257e-06,6.090186625616356e-06,0.0006019244466820067,0.003007683028226287,4.522058370305881e-06,4.4000507570261434e-05,1.0589859845856621e-08,7.847527632473368e-08,2.4606475353719994e-08,4.2957835577421886e-09,2.6109283745479014e-05,0.0005673542252950833,0.006808736163133474,0.0008527324978823182,0.0015630369334251467,6.175691872651775e-10,0.0006423954857107468,4.972250972317547e-11,2.7081875260827157e-08,8.758273783916447e-13,1.3110171615080493e-12,8.18383748050237e-13,4.7546510017903777e-11,8.668672055528274e-14,3.280743182387104e-06,0.0007018720614582534,1.876960087350101e-13,0.000621970972865329,1.803028932944216e-11,4.976022945551986e-13,0.0005985652744496543,4.7848150418421474e-11,1.4676515545773108e-14,0.0007889176907536211,3.1613896611634006e-15,0.00043437861644707727,1.665534369177472e-15,6.544022251367389e-15,2.3729580825897642e-15,1.397874437295715e-13,1.3352760886402505e-13,0.0002972638774737748,8.13639230769733e-15,5.6779219819757634e-14,7.762396448741343e-15,5.4218035157541955e-14,7.293354357508545e-11
1.7464186161351912e-05,0.11387043622595627,0.9,0.0,0.0,0.0,0.0,0.09474368111521723,0.0017464182685621502,2.349672954693996e-06,9.673966726273677e-06,3.124153576710695e-05,8.205935981590619e-07,2.522517609348123e-05,3.310547955244602e-06,6.087137664047089e-06,0.0006144504068890835,0.0030676406102148933,4.518374001630404e-06,4.395246701919089e-05,1.057923287742233e-08,7.839652538703816e-08,2.4580488501896e-08,4.291624630040695e-09,2.577140682337425e-05,0.0005795474631151041,0.0069423211465192034,0.0008710552715247399,0.0015837806976554875,6.16989026355701e-10,0.0006562553154528625,5.056834469425462e-11,2.6694866334295445e-08,8.736677076782665e-13,1.3077967234675145e-12,8.144427304242045e-13,4.8111705008811766e-11,8.546913188474849e-14,3.2378480267277462e-06,0.0007106452916220913,1.8750022059167395e-13,0.0006307767864376329,1.8260580481568157e-11,4.970712240218405e-13,0.0006046717744034846,4.8270259245748277e-11,1.4991871289964135e-14,0.0008155332475178178,3.2295967357168305e-15,0.00044736672271964003,1.7013288819526035e-15,6.795484964086558e-15,2.4538722090658315e-15,1.4537989103632919e-13,1.3816996680598103e-13,0.00030730552362698933,8.462633044986619e-15,5.90510210739465e-14,8.032964647153243e-15,5.61032696976332e-14,7.585138141215421e-11
1.7840790430121887e-05,0.11390076419559102,0.9,0.0,0.0,0.0,0.0,0.09463965794405783,0.0017777815997214435,2.3473155598146854e-06,9.625849847836196e-06,3.120716713941977e-05,8.197276073197822e-07,2.5140511360395268e-05,3.3070740015119582e-06,6.08414361645976e-06,0.0006269520222899971,0.003127426422649898,4.514701399495284e-06,4.390452659367329e-05,1.0568618966220109e-08,7.831787121661622e-08,2.4554548155241418e-08,4.287469548382814e-09,2.5445591959145863e-05,0.0005917273135665797,0.007075624072105462,0.0008893572741941109,0.0016041471696380206,6.16409206124119e-10,0.0006701003158833015,5.140627471181519e-11,2.6321400724635667e-08,8.71516291362815e-13,1.3045884847700775e-12,8.106020644738076e-13,4.8663928515340775e-11,8.429431659559408e-14,3.1964916357148226e-06,0.0007192989776916487,1.8730492582526643e-13,0.0006393856311588105,1.8484555136284694e-11,4.965412154420259e-13,0.0006104843017987488,4.866779717967141e-11,1.5306869548092598e-14,0.0008424456024837215,3.297730840638497e-15,0.00046042729212166216,1.7370840968187498e-15,7.050461837261565e-15,2.5351641287589443e-15,1.510599638613873e-13,1.4284916680255203e-13,0.00031742330995121227,8.794010619953293e-15,6.135846784313716e-14,8.30570217969504e-15,5.800351200603711e-14,7.881493753812594e-11
1.821739469889186e-05,0.11393098003785235,0.9,0.0,0.0,0.0,0.0,0.0945358511111635,0.001808952720520302,2.344961043083358e-06,9.579230620623861e-06,3.1172871134851035e-05,8.188631434231892e-07,2.5058460080444838e-05,3.303605957686006e-06,6.0812036769278845e-06,0.0006394294323159373,0.0031870445841899473,4.511040258870342e-06,4.385668431022938e-05,1.055801801267987e-08,7.823931307536444e-08,2.4528653547629858e-08,4.283318313870707e-09,2.51311630091421e-05,0.000603893805298462,0.007208655785744007,0.0009076385553226456,0.0016241456218574364,6.158297338731744e-10,0.0006839305151824223,5.2236386099420576e-11,2.5960722614752105e-08,8.693730002830665e-13,1.301392255934774e-12,8.068562333298382e-13,4.920351207431615e-11,8.315988123273872e-14,3.156587258373032e-06,0.0007278370307129452,1.8711011101046543e-13,0.0006478006170100185,1.870232800104425e-11,4.960122407878877e-13,0.0006160113366703851,4.9041537204100064e-11,1.5621511170598157e-14,0.0008696495061998061,3.3657921141218497e-15,0.00047355876855722216,1.7728000977568785e-15,7.308903333480474e-15,2.6167992635705308e-15,1.5682657803522896e-13,1.4756383959875818e-13,0.00032761331435959547,9.130462104013858e-15,6.370112154346742e-14,8.580529210084366e-15,5.991820706808354e-14,8.182364629157621e-11
1.8593998967661836e-05,0.11396108654825529,0.9,0.0,0.0,0.0,0.0,0.09443225662174624,0.0018399335426123745,2.3426093825059147e-06,9.53402608584016e-06,3.1138646348738765e-05,8.180001821246069e-07,2.4978877122239105e-05,3.3001437342358216e-06,6.078317061216067e-06,0.0006518827700576596,0.0032464989895281187,4.507390285228963e-06,4.380893829322445e-05,1.0547429917804993e-08,7.816085022945643e-08,2.4502803949818947e-08,4.279170924940889e-09,2.4827493899087354e-05,0.0006160469664091617,0.007341426389748363,0.0009258991633321108,0.0016437850800783843,6.152506160400946e-10,0.0006977459410417427,5.305876356475204e-11,2.5612132155056224e-08,8.672377113382138e-13,1.298207856301736e-12,8.032001348514835e-13,4.973077794899404e-11,8.206360978016932e-14,3.1180545969649186e-06,0.0007362631450033938,1.8691576337053502e-13,0.0006560248504307937,1.8914013049827857e-11,4.954842737557992e-13,0.0006212613699670248,4.939224898124445e-11,1.5935796990555103e-14,0.0008971397161156165,3.4337806919908453e-15,0.0004867596290210601,1.808476967140759e-15,7.570760781146148e-15,2.6987442340089826e-15,1.6267866361236807e-13,1.523126671611469e-13,0.0003378716729118478,9.471925388168888e-15,6.607854932176344e-14,8.857368880192296e-15,6.18468206068748e-14,8.487694943241487e-11
1.897060323643181e-05,0.11399108640850776,0.9,0.0,0.0,0.0,0.0,0.09432887069024654,0.0018707259424547162,2.3402605563526176e-06,9.490159376908398e-06,3.1104491452317534e-05,8.171387002438471e-07,2.4901628092699735e-05,3.296687245723059e-06,6.075483005655664e-06,0.0006643121627976072,0.0033057933258366858,4.503751194109057e-06,4.3761286767177336e-05,1.0536854583787257e-08,7.808248195387635e-08,2.4476998667446667e-08,4.27502737834063e-09,2.453400405317485e-05,0.0006281868244760217,0.007473945299393867,0.0009441391456896434,0.0016630743333452876,6.146718583896513e-10,0.0007115466206885423,5.3873490291961077e-11,2.5274980331511583e-08,8.651103070618482e-13,1.295035113427145e-12,7.996290425511377e-13,5.024603950082104e-11,8.100344738242617e-14,3.0808192152404783e-06,0.0007445808139832206,1.8672187073652928e-13,0.000664061432026846,1.911972346524999e-11,4.949572896576337e-13,0.0006262428790760197,4.97206969389894e-11,1.6249727824630697e-14,0.0009249110039466004,3.5016967078176982e-15,0.0005000283819653679,1.844114785822666e-15,7.83598634987974e-15,2.780966832192038e-15,1.6861516469487085e-13,1.5709438104800473e-13,0.000348194584799879,9.818339172969296e-15,6.849032398506061e-14,9.13614721554268e-15,6.378883842456328e-14,8.79742960498107e-11
1.9347207505201786e-05,0.11402098219337835,0.9,0.0,0.0,0.0,0.0,0.09422568972536181,0.001901331763633274,2.337914543181328e-06,9.447559173083404e-06,3.107040518712377e-05,8.162786756838679e-07,2.482658835821187e-05,3.2932364105651114e-06,6.072700766109043e-06,0.0006767177324856157,0.0033649310876543,4.500122710716438e-06,4.371372804961025e-05,1.0526291914111537e-08,7.800420753321047e-08,2.4451237038598214e-08,4.270887669004036e-09,2.425015433219753e-05,0.0006403134065825484,0.007606221294133328,0.0009623585489592581,0.0016820219427082694,6.14093466026873e-10,0.0007253325809086817,5.4680648024470734e-11,2.4948664440916813e-08,8.629906752368743e-13,1.2918738625295913e-12,7.961385714235781e-13,5.074960151797354e-11,7.997748599697831e-14,3.0448120157837224e-06,0.0007527933445086126,1.8652842151029858e-13,0.000671913454357153,1.9319571583086246e-11,4.944312653177228e-13,0.0006309643054660367,5.0027638543438515e-11,1.6563304473969625e-14,0.000952958162583608,3.569540293032252e-15,0.0005133635658882157,1.879713633212592e-15,8.10453302798309e-15,2.86343599525843e-15,1.7463503925276006e-13,1.6190776082126243e-13,0.00035857831684056536,1.0169642958303091e-14,7.093602392888911e-14,9.416793033235736e-15,6.574376576046055e-14,9.111514246848712e-11
1.972381177397176e-05,0.11405077637676288,0.9,0.0,0.0,0.0,0.0,0.09412271031640294,0.0019317528189321735,2.3355713218636993e-06,9.406159208590833e-06,3.103638635992078e-05,8.154200873618065e-07,2.475364217589681e-05,3.289791150788003e-06,6.069969617022626e-06,0.0006890995961670064,0.0034239155904515215,4.496504569561364e-06,4.3666260544526104e-05,1.051574181367392e-08,7.792602626251087e-08,2.4425518431737787e-08,4.26675179048858e-09,2.3975443368225173e-05,0.0006524267393436778,0.007738262564366783,0.000980557418849511,0.0017006362489644514,6.135154434976773e-10,0.0007391038480679147,5.5480317139083894e-11,2.4632623987282196e-08,8.608787085449526e-13,1.2887239459848876e-12,7.92724647594379e-13,5.1241760510948486e-11,7.898395137835073e-14,3.0099687670364142e-06,0.0007609038699364634,1.8633540463062968e-13,0.0006795839998018045,1.951366883932918e-11,4.939061789769572e-13,0.0006354340343099126,5.031382274081069e-11,1.687652772501242e-14,0.0009812760125640647,3.637311577024211e-15,0.0005267637481054424,1.9152735873517586e-15,8.376354601634171e-15,2.946121778926742e-15,1.8073725896099744e-13,1.6675163247314207e-13,0.0003690192074946727,1.0525777034126487e-14,7.341523307214633e-14,9.699237850700967e-15,6.771112665491732e-14,9.429895216366849e-11
2.0100416042741735e-05,0.1140804713367968,0.9,0.0,0.0,0.0,0.0,0.09401992922080735,0.001961990892197727,2.3332308715940604e-06,9.36589782561729e-06,3.100243383806015e-05,8.145629151426506e-07,2.4682681908075767e-05,3.2863513917897053e-06,6.067288850565488e-06,0.0007014578663701637,0.0034827499830443584,4.492896514122248e-06,4.361888273643304e-05,1.0505204188821816e-08,7.784793744759708e-08,2.4399842243722904e-08,4.262619735041103e-09,2.3709404283592473e-05,0.0006645268489293209,0.007870076754339903,0.0009987358002578395,0.0017189253796277904,6.12937794821392e-10,0.0007528604481318191,5.62725767135116e-11,2.4326337020573564e-08,8.587743042453171e-13,1.2855852128630388e-12,7.893834808942462e-13,5.1722804982298355e-11,7.802119146777082e-14,2.9762296763552707e-06,0.0007689153620827226,1.861428095420279e-13,0.0006870761385143796,1.9702125719845404e-11,4.933820102032138e-13,0.0006396603759796112,5.0579988558624834e-11,1.7189398350256976e-14,0.0010098594080895234,3.705010687238852e-15,0.0005402275236628213,1.9507947249811528e-15,8.651405634804167e-15,3.0289953312747883e-15,1.8692080903119045e-13,1.7162486686172633e-13,0.00037951367041920615,1.0886682470890115e-14,7.592754078985728e-14,9.983415794956396e-15,6.969046331673788e-14,9.752519567327394e-11
2.047702031151171e-05,0.11411006936065625,0.9,0.0,0.0,0.0,0.0,0.09391734335271136,0.0019920477400129062,2.3308931719444996e-06,9.326717574594378e-06,3.096854654524734e-05,8.137071397845788e-07,2.4613607311513612e-05,3.2829170621576775e-06,6.064657775836547e-06,0.0007137926514572202,0.0035414372589534144,4.48929829653335e-06,4.357159318483049e-05,1.049467894760211e-08,7.776994040689121e-08,2.4374207898166467e-08,4.258491493913495e-09,2.3451601754168053e-05,0.0006766137610862932,0.008001671001458578,0.00101689373731174,0.0017368972552261417,6.123605235674155e-10,0.0007666024066844087,5.705750458748961e-11,2.402931685047255e-08,8.566773638806974e-13,1.282457518502446e-12,7.861115400578741e-13,5.2193015673521886e-11,7.708766597043356e-14,2.9435390103432047e-06,0.0007768306421695118,1.8595062616594602e-13,0.0006943929264645253,1.9885051712815727e-11,4.928587398072315e-13,0.0006436515493502879,5.0826863859983086e-11,1.750191710896575e-14,0.001038703242592282,3.772637749266494e-15,0.0005537535143694064,1.986277121605374e-15,8.929641450459749e-15,3.1120288667037577e-15,1.9318468805191336e-13,1.765263781651932e-13,0.00039005819756209584,1.1252301110452041e-14,7.847254184934535e-14,1.0269263512929056e-14,7.168133549800896e-14,1.007933505146052e-10
2.0853624580281685e-05,0.11413957264899668,0.9,0.0,0.0,0.0,0.0,0.09381494977249458,0.0020219250932013667,2.3285582028555493e-06,9.288564861818284e-06,3.093472345768166e-05,8.128527428804374e-07,2.4546324905864093e-05,3.2794880934812655e-06,6.062075718129801e-06,0.0007261040559411855,0.0035999802667954234,4.485709677293425e-06,4.3524390519129606e-05,1.0484165999719284e-08,7.769203447110972e-08,2.4348614843684124e-08,4.254367057406506e-09,2.3201629387865464e-05,0.0006886875011587457,0.008133051972291213,0.001035031273407102,0.0017545595950057046,6.117836328851104e-10,0.0007803297489455468,5.78351774183381e-11,2.3741109120436593e-08,8.545877930081627e-13,1.2793407241183691e-12,7.829055306566534e-13,5.265266579175995e-11,7.618193707668837e-14,2.9118447570261655e-06,0.0007846523908434457,1.857588448742848e-13,0.000701537403571413,2.0062555263953073e-11,4.923363497637091e-13,0.000647415666850508,5.1055164244835047e-11,1.7814084747824173e-14,0.0010678024538502671,3.8401928869263006e-15,0.000567340367938343,2.021720851552141e-15,9.211018112539361e-15,3.195195640122501e-15,1.9952790782705042e-13,1.8145512235462968e-13,0.0004006493618116849,1.162257555687342e-14,8.104983634558667e-14,1.0556720082841862e-14,7.368331987636542e-14,1.0410290110000307e-10
2.123022884905166e-05,0.11416898332015049,0.9,0.0,0.0,0.0,0.0,0.09371274567719648,0.002051624658168163,2.326225944666099e-06,9.251389633242046e-06,3.0900963600532746e-05,8.119997068111605e-07,2.448074741539825e-05,3.276064420175399e-06,6.059542018257775e-06,0.0007383921807729942,0.0036583817198068878,4.482130424991856e-06,4.347727343399652e-05,1.0473665256670254e-08,7.761421898425863e-08,2.4323062552498487e-08,4.2502464151225035e-09,2.2959107353930282e-05,0.0007007480941072025,0.0082642258956124,0.00105314845124381,0.0017719199221483486,6.112071255622181e-10,0.0007940424997872489,5.860567073100509e-11,2.3461289154574775e-08,8.525055009523914e-13,1.2762346964433705e-12,7.797623755705987e-13,5.310202121958225e-11,7.530266104750816e-14,2.881098320392798e-06,0.0007923831573623086,1.855674564649349e-13,0.0007085125919280249,2.0234743734498013e-11,4.918148231375833e-13,0.0006509607211697093,5.126559208987848e-11,1.8125902001552226e-14,0.0010971520286707885,3.907676222344792e-15,0.0005809867572251276,2.0571259880277553e-15,9.495492408991133e-15,3.2784699213254226e-15,2.0594949322078821e-13,1.8641009569280683e-13,0.0004112838192236259,1.199744916759142e-14,8.365902963920673e-14,1.0845726927090921e-14,7.569600944766429e-14,1.0745333865597245e-10
2.1606833117821634e-05,0.11419830341392045,0.9,0.0,0.0,0.0,0.0,0.09361072839170687,0.002081148118101799,2.3238963781129397e-06,9.215145085182765e-06,3.086726604470855e-05,8.111480146971446e-07,2.441679326443541e-05,3.272645979319379e-06,6.0570560319258115e-06,0.0007506571236022939,0.0037166442045972717,4.478560316049191e-06,4.3430240685084557e-05,1.0463176631742364e-08,7.753649330362108e-08,2.4297550518983015e-08,4.246129556003624e-09,2.272368024300841e-05,0.0007127955645263546,0.008395198592834476,0.0010712453128589718,0.0017889855686151026,6.10631004049015e-10,0.0008077406837489788,5.936905896360675e-11,2.3189459569176207e-08,8.504304005784478e-13,1.2731393073963776e-12,7.766791973606024e-13,5.3541340711623004e-11,7.44485806401592e-14,2.8512542430550883e-06,0.0008000253680429405,1.853764521390958e-13,0.00071532149411558,2.040172336193993e-11,4.9129414401517e-13,0.0006542945735208605,5.1458835717714776e-11,1.84373695934752e-14,0.001126747007151076,3.975087876029577e-15,0.0005946913795446239,2.092492603168954e-15,9.783021835372853e-15,3.361826969607347e-15,2.1244848199990284e-13,1.913903332570875e-13,0.00042195831084619655,1.2376866044431545e-14,8.629973229337242e-14,1.1136227726511404e-14,7.771901292836411e-14,1.1084416114089636e-10
2.198343738659161e-05,0.11422753489512447,0.9,0.0,0.0,0.0,0.0,0.09350889536065438,0.0021104971340468945,2.321569484365749e-06,9.179787401786657e-06,3.0833629903886356e-05,8.102976503596168e-07,2.4354386113951102e-05,3.26923271052341e-06,6.054617129148616e-06,0.0007628989790145985,0.003774770189207666,4.4749991344701295e-06,4.338329108511995e-05,1.0452700040171012e-08,7.745885680092211e-08,2.427207825850436e-08,4.242016468566174e-09,2.2495015121892214e-05,0.0007248299366617069,0.008525975506072007,0.0010893218996578873,0.0018057636796854455,6.100552705135518e-10,0.0008214243250520173,6.012541550857998e-11,2.29252480947737e-08,8.483624080822253e-13,1.2700544337775955e-12,7.736533020909496e-13,5.397087608025703e-11,7.361851820084033e-14,2.822269955607304e-06,0.0008075813340447785,1.851858234802e-13,0.0007219670916100307,2.056359922352651e-11,4.907742974398325e-13,0.0006574249433626778,5.163556868656723e-11,1.8748488236055752e-14,0.0011565824865365192,4.042427966938653e-15,0.0006084529560547474,2.127820768091427e-15,1.0073564579307341e-14,3.4452430085951095e-15,2.1902392468133087e-13,1.9639490749057507e-13,0.00043266966416690333,1.2760771024918376e-14,8.897156001276965e-14,1.142816833626645e-14,7.975195416924523e-14,1.1427487316550686e-10
2.2360041655361583e-05,0.11425667965686095,0.9,0.0,0.0,0.0,0.0,0.09340724414093111,0.002139673345870121,2.319245245005731e-06,9.145275520117947e-06,3.080005433178103e-05,8.094485982768292e-07,2.4293454442084365e-05,3.2658245557828117e-06,6.052224693704425e-06,0.0007751178387473606,0.0038327620305367207,4.47144667160741e-06,4.33364235002962e-05,1.044223539904353e-08,7.738130886161863e-08,2.4246645306110598e-08,4.237907140880428e-09,2.227279978547361e-05,0.000736851234425176,0.00865656172402935,0.001107378252443051,0.001822261218236642,6.094799268533486e-10,0.0008350934476129918,6.087481275036916e-11,2.2668305626421862e-08,8.463014427968266e-13,1.2669799569864449e-12,7.706821646581582e-13,5.4390872371806284e-11,7.28113694819549e-14,2.7941055509378494e-06,0.0008150532585467444,1.8499556243429213e-13,0.0007284523432796535,2.0720475202500448e-11,4.902552693517077e-13,0.0006603593994949236,5.1796449192782756e-11,1.9059258631392143e-14,0.001186653624680867,4.1096966125457326e-15,0.0006222702311933021,2.1631105529352927e-15,1.0367079505371322e-14,3.528695201345336e-15,2.2567488437607942e-13,2.0142292678048614e-13,0.0004434147941996267,1.3149109673371972e-14,9.167413358109565e-14,1.172149670330673e-14,8.179447158010225e-14,1.1774498591144542e-10
2.2736645924131558e-05,0.11428573952364282,0.9,0.0,0.0,0.0,0.0,0.09330577239479701,0.0021686783731197155,2.316923642062629e-06,9.111570918258258e-06,3.0766538519633397e-05,8.086008435527144e-07,2.4233931170334246e-05,3.262421459357625e-06,6.049878122626761e-06,0.00078731379188671,0.0038906219811894295,4.467902725935163e-06,4.328963684694848e-05,1.0431782627465932e-08,7.730384888613127e-08,2.4221251215591782e-08,4.233801560810341e-09,2.205674116219775e-05,0.0007488594814096964,0.008786962005896995,0.001125414411441195,0.0018384849688008217,6.089049747469292e-10,0.0008487480750565983,6.161732209942937e-11,2.241830443667864e-08,8.442474270137263e-13,1.2639157627606745e-12,7.677634157036575e-13,5.4801568034352495e-11,7.202609797454459e-14,2.7667235793515494e-06,0.0008224432433722875,1.8480566129175884e-13,0.0007347801839736076,2.0872453957068757e-11,4.897370465312089e-13,0.0006631053524415846,5.194211957848775e-11,1.9369681471682886e-14,0.0012169556431347313,4.176893928901687e-15,0.000636141972164667,2.198362026907694e-15,1.0663526140815797e-14,3.612161625677701e-15,2.324004366394915e-13,2.064735340710884e-13,0.0004541907042374868,1.3541828272364272e-14,9.440707880107345e-14,1.2016162785822382e-14,8.38462175683555e-14,1.2125401705313961e-10
2.3113250192901533e-05,0.1143147162542763,0.9,0.0,0.0,0.0,0.0,0.09320447788350825,0.0021975138158016366,2.3146046579780313e-06,9.078637421596691e-06,3.073308169389226e-05,8.07754371876397e-07,2.417575332622857e-05,3.2590233676443945e-06,6.047576825727864e-06,0.0007994869250472424,0.003948352195804934,4.464367102830383e-06,4.3242930088480134e-05,1.0421341646397728e-08,7.722647628862384e-08,2.419589555826778e-08,4.229699715916911e-09,2.184656387968588e-05,0.0007608547009029411,0.008917180803455427,0.0011434304163286937,0.001854441541453027,6.083304156516373e-10,0.0008623882307275928,6.235301402356467e-11,2.2174936578109097e-08,8.422002858169425e-13,1.2608617409343008e-12,7.64894829823939e-13,5.5203195078982846e-11,7.126172984285589e-14,2.7400888625352734e-06,0.0008297532951140309,1.8461611267025737e-13,0.0007409535231977444,2.101963689195033e-11,4.892196165460177e-13,0.0006656700480339789,5.207320593657938e-11,1.967975743966325e-14,0.0012474838298672398,4.244020030692529e-15,0.0006500669684652438,2.2335752583228178e-15,1.0962864661536709e-14,3.695621249810642e-15,2.391996693157751e-13,2.115459055082973e-13,0.0004649944862927455,1.3938873813841446e-14,9.717002643214914e-14,1.2312118474525736e-14,8.590685799044892e-14,1.2480149067668662e-10
