Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110)
2.2965362004412563e-06,0.11247909201781477,0.9,0.0,0.0,0.0,0.0,0.09924869315550265,0.0002877502578049311,2.446194761109433e-06,1.7449867095292098e-05,3.199958795685696e-05,8.573751477983644e-07,3.809152389573503e-05,3.4573595167993804e-06,6.268936528911541e-06,8.599121781320054e-05,0.00039051220592777497,4.6827376209268046e-06,4.259633621751502e-05,1.1013809329264559e-08,8.161695702427167e-08,2.5682262382220284e-08,4.458826949679052e-09,8.507327884774866e-05,7.743087650841936e-05,0.000935273464084179,0.00011588667051979626,0.0002566289900056565,6.39774331410682e-10,8.590333157191559e-05,8.836085647833712e-12,9.345980465152424e-08,9.49012690363767e-13,1.3441352142683314e-12,1.304272738372458e-12,8.267517817873157e-12,2.9663059828888563e-13,1.0685862394557149e-05,0.00013687071245908485,1.917272477912787e-13,8.92059177199242e-05,2.7387113718985797e-12,4.813494329686481e-13,7.721093751353927e-05,6.5366085634584866e-12,1.9945851781383285e-15,2.9488820574435433e-05,4.2281007676450805e-16,1.3402761810726943e-05,2.2732176924007736e-16,1.4429697551656155e-16,4.472385408864349e-17,3.226251695103397e-15,3.015444056565459e-15,7.76262912101684e-06,1.8477759952559353e-16,1.316010079132427e-15,1.7248958621703885e-16,1.2295981181293791e-15,1.6832795591441121e-12,1.0657480014397787e-16,3.861793873867068e-07
2.3356683396246275e-06,0.11248358776175936,0.9,0.0,0.0,0.0,0.0,0.09923529508039812,0.0002922633530048917,2.446012593690555e-06,1.7426408059788683e-05,3.2041399317483024e-05,8.572789170868206e-07,3.8105516356802756e-05,3.456990693656497e-06,6.268226757415933e-06,8.746115228119225e-05,0.0003988956558711501,4.682233047479814e-06,4.2741082083929365e-05,1.1012989191311142e-08,8.161087931656247e-08,2.5679379871588303e-08,4.458564942010227e-09,8.469584640118491e-05,7.875741304585444e-05,0.0009551932927659846,0.00011788416522225382,0.0002623792442209065,6.397492060407075e-10,8.740845569738385e-05,8.973101247912015e-12,9.302905592266063e-08,9.500864371845496e-13,1.3484667309690055e-12,1.3045235710612553e-12,8.451288198247309e-12,2.9526622081382446e-13,1.0649625247260895e-05,0.00013986104847326712,1.9197800889914092e-13,9.112709510772815e-05,2.7972039721134657e-12,4.829853845770023e-13,7.910520778267901e-05,6.6958040973179e-12,2.028964155239995e-15,3.05595997519039e-05,4.302168524693609e-16,1.3992114279593481e-05,2.3121589262397757e-16,1.497004841890972e-16,4.6665982996080916e-17,3.3332011697556196e-15,3.1360260850144158e-15,8.094770391779755e-06,1.9095632310515837e-16,1.3594954713814378e-15,1.7943729933528305e-16,1.2786358018647074e-15,1.7390799678635727e-12,1.1152907811341314e-16,4.1218312261606927e-07
2.3748004788079986e-06,0.11248807735113107,0.9,0.0,0.0,0.0,0.0,0.09922191236586173,0.00029676424061209636,2.445826686952678e-06,1.7399315908713526e-05,3.208030921061221e-05,8.571823019278227e-07,3.811072128427933e-05,3.456619840664433e-06,6.26751868640156e-06,8.893005968121454e-05,0.00040727395740645494,4.681728876854516e-06,4.287921047129494e-05,1.1012152215756524e-08,8.160467683957416e-08,2.567648584366803e-08,4.458294254756922e-09,8.430190480288995e-05,8.008376687639564e-05,0.0009750945072452124,0.00011988135319518592,0.00026811759282203875,6.397225215972859e-10,8.89134003414857e-05,9.109695657598845e-12,9.258032915784495e-08,9.510739438921125e-13,1.3525882090577167e-12,1.3044737434266806e-12,8.634612271936126e-12,2.938448450902233e-13,1.0610634101758414e-05,0.00014283801237695258,1.9221139149772355e-13,9.304764301160939e-05,2.8556572528558895e-12,4.845465653686768e-13,8.100460994055966e-05,6.855379357611353e-12,2.0633378448458456e-15,3.1642589870412416e-05,4.3762273320852854e-16,1.4591900635579275e-05,2.3510947675390826e-16,1.551923862755996e-16,4.864836723041284e-17,3.4417361344820636e-15,3.2587746674907035e-15,8.432578592708663e-06,1.9722759903388391e-16,1.4036236841254464e-15,1.8651123479168296e-16,1.3285515548007753e-15,1.7957076001920263e-12,1.1660113342077477e-16,4.39349558920301e-07
2.41393261799137e-06,0.11249256041629706,0.9,0.0,0.0,0.0,0.0,0.09920854555265138,0.000301253313281499,2.4456371423007566e-06,1.7368829761077875e-05,3.2116500217858294e-05,8.570853182904734e-07,3.8107606793994994e-05,3.456247024182652e-06,6.266812363939711e-06,9.03979208240831e-05,0.00041564609339340904,4.681225151887264e-06,4.301101207386268e-05,1.1011298859205566e-08,8.159835297640846e-08,2.567358077679531e-08,4.458015125584851e-09,8.389292193605746e-05,8.140993835074606e-05,0.000994974073050928,0.00012187823577696394,0.0002738427874033111,6.396943167965759e-10,9.041816511101305e-05,9.24588129743114e-12,9.21152467129638e-08,9.519806766209803e-13,1.356508940795969e-12,1.3041394447535662e-12,8.81745024310394e-12,2.923716156875887e-13,1.0569096690829973e-05,0.00014580104938314697,1.9242848946552245e-13,9.496739915469117e-05,2.914066309624999e-12,4.860362601903476e-13,8.290882170353643e-05,7.015307015337581e-12,2.0977062707351487e-15,3.2737415903492915e-05,4.450277180978757e-16,1.5201867901744788e-05,2.3900252292001985e-16,1.6077200551666579e-16,5.0670733492427026e-17,3.5518536211104026e-15,3.383666420189718e-15,8.775931712390682e-06,2.0359125234237986e-16,1.4483935320675725e-15,1.9371005064084433e-16,1.37933587664142e-15,1.8531609074883343e-12,1.217905339253144e-16,4.677014486292124e-07
2.453064757174741e-06,0.1124970366163763,0.9,0.0,0.0,0.0,0.0,0.09919519513130991,0.0003057309519887703,2.4454440643297013e-06,1.733518007063515e-05,3.215014345667531e-05,8.569879822406794e-07,3.809662824926418e-05,3.4558723121551715e-06,6.266107832404155e-06,9.186471909780691e-05,0.0004240111211954047,4.680721911315946e-06,4.31367648279067e-05,1.1010429592627162e-08,8.159191121664375e-08,2.5670665152210836e-08,4.457727798851887e-09,8.347029769088011e-05,8.273592782240922e-05,0.0010148291535404083,0.00012387481428793472,0.0002795536571387497,6.396646318169852e-10,9.192274963231428e-05,9.381670218237842e-12,9.163535505646851e-08,9.528117571652766e-13,1.3602378085679138e-12,1.3035364153907877e-12,8.99976484048746e-12,2.908514364819603e-13,1.0525212179648714e-05,0.00014874965484479606,1.9263032799478057e-13,9.68862122173426e-05,2.972426577300202e-12,4.874576097207802e-13,8.481753369305133e-05,7.175560852984902e-12,2.1320694563424666e-15,3.384371441044504e-05,4.524318063005629e-16,1.5821764179185198e-05,2.428950324085331e-16,1.6643868267722388e-16,5.273280681431962e-17,3.663550830344384e-15,3.5106779328301186e-15,9.124709336254628e-06,2.1004711787894872e-16,1.4938038976622626e-15,2.0103240232175323e-16,1.4309792580052656e-15,1.9114384292224833e-12,1.270968231734422e-16,4.97261116355248e-07
2.492196896358112e-06,0.11250150563792764,0.9,0.0,0.0,0.0,0.0,0.0991818615445536,0.00031019752585197287,2.4452475602453165e-06,1.7298588662129017e-05,3.218139930018288e-05,8.568903098826183e-07,3.807822803346916e-05,3.455495773777453e-06,6.265405129167896e-06,9.333044032978848e-05,0.0004323681690125911,4.680219190247992e-06,4.325673447224084e-05,1.1009544898746837e-08,8.15853551370127e-08,2.5667739452306503e-08,4.4574325243053635e-09,8.303536519742974e-05,8.406173564696612e-05,0.0010346571027850058,0.0001258710900289039,0.000285249106020282,6.396335080575619e-10,9.342715355137234e-05,9.517074095797681e-12,9.114212619410786e-08,9.535719846407465e-13,1.3637833029419565e-12,1.3026799394145326e-12,9.181521225819412e-12,2.8928897517804117e-13,1.0479171272229403e-05,0.00015168337190165498,1.928178679043122e-13,9.88039410836958e-05,3.0307338066062135e-12,4.888136168048709e-13,8.673044888469351e-05,7.336115716594633e-12,2.166427424732165e-15,3.496113370548387e-05,4.598349970283311e-16,1.645133925818075e-05,2.467870064998414e-16,1.721917756087448e-16,5.483431120586597e-17,3.776825118018079e-15,3.639785812122076e-15,9.478792878972787e-06,2.1659503952219623e-16,1.5398537255703158e-15,2.084769452235738e-16,1.4834721979840088e-15,1.970538785803766e-12,1.3251952276880144e-16,5.280504547517113e-07
2.5313290355414834e-06,0.11250596719366815,0.9,0.0,0.0,0.0,0.0,0.09916854518961277,0.000314653392009242,2.4450477393172053e-06,1.7259268786420826e-05,3.221041805177205e-05,8.56792317304011e-07,3.805283536962698e-05,3.455117479181309e-06,6.264704287167382e-06,9.479507264986074e-05,0.0004407164323319922,4.679717020539853e-06,4.337117508405648e-05,1.1008645269583246e-08,8.157868838314574e-08,2.5664804158985747e-08,4.457129555854231e-09,8.258939216664197e-05,8.538736218140297e-05,0.0010544554584851497,0.00012786706427980618,0.0002909281101111479,6.396009879094815e-10,9.493137653381724e-05,9.652104227247258e-12,9.063695921093762e-08,9.542658557846889e-13,1.367153539937752e-12,1.3015848389093378e-12,9.362686902877794e-12,2.8768866820309245e-13,1.0431156332685869e-05,0.00015460178917263656,1.929920096813949e-13,0.00010072045413983043,3.0889840421980122e-12,4.901071525088043e-13,8.864728208115835e-05,7.496947469919304e-12,2.2007801985762013e-15,3.608933397176187e-05,4.672372895425392e-16,1.709034517687668e-05,2.506784464667807e-16,1.7803065922951108e-16,5.697497024275545e-17,3.891673981848047e-15,3.7709667220299304e-15,9.838065791472027e-06,2.2323486942160506e-16,1.5865420173158203e-15,2.160423370653228e-16,1.5368052204031214e-15,2.0304606716687524e-12,1.3805813460131967e-16,5.600909214655661e-07
2.5704611747248546e-06,0.11251042102122501,0.9,0.0,0.0,0.0,0.0,0.09915524642052173,0.00031909889554829196,2.4448447123636857e-06,1.7217425193382637e-05,3.223734057732737e-05,8.566940205251805e-07,3.802086618429963e-05,3.454737499138016e-06,6.264005335356436e-06,9.625860635487683e-05,0.00044905517049425333,4.679215431102944e-06,4.348032959116735e-05,1.100773120412885e-08,8.157191465238334e-08,2.566185975213731e-08,4.456819150415957e-09,8.213358232788895e-05,8.67128077834875e-05,0.0010742219349305034,0.00012986273829855067,0.00029658971482097947,6.395671145406729e-10,9.643541826487692e-05,9.786771529107311e-12,9.012118191776546e-08,9.548975839792076e-13,1.370356277533307e-12,1.3002654697738649e-12,9.543231627364926e-12,2.860547259318556e-13,1.0381341520161471e-05,0.0001575045384971051,1.9315359726971545e-13,0.00010263562862020715,3.1471736022585285e-12,4.913409619086013e-13,9.056775940805642e-05,7.658032950584123e-12,2.2351278001349774e-15,3.72279873243769e-05,4.746386831549691e-16,1.7738536728957213e-05,2.5456935357305917e-16,1.8395472543199978e-16,5.915450760037831e-17,4.0080950487063745e-15,3.904197420939381e-15,1.0202413743733442e-05,2.299664672674383e-16,1.6338678261541943e-15,2.2372724009565663e-16,1.590968888829516e-15,2.0912028486410176e-12,1.4371214293923832e-16,5.934035372124851e-07
2.6095933139082257e-06,0.11251486688191928,0.9,0.0,0.0,0.0,0.0,0.09914196555035465,0.00032353436948367634,2.444638591268644e-06,1.7173254221421105e-05,3.226229889772814e-05,8.565954354518593e-07,3.798272301336943e-05,3.454355904779708e-06,6.263308299081266e-06,9.772103377548087e-05,0.00045738370337642726,4.678714448157146e-06,4.358443026170137e-05,1.1006803206174363e-08,8.156503767765323e-08,2.565890670822128e-08,4.456501566837644e-09,8.166907695193685e-05,8.803807281119232e-05,0.0010939544160201823,0.00013185811332003277,0.000302233032208304,6.395319316935521e-10,9.79392784492707e-05,9.921086536798656e-12,8.959605258955916e-08,9.554711170780376e-13,1.3733989314454971e-12,1.2987357189641882e-12,9.723127317799682e-12,2.8439113820294606e-13,1.0329892936289768e-05,0.00016039129272819557,1.9330342161932793e-13,0.00010454934999913526,3.2052990595083013e-12,4.925176696238077e-13,9.249161783156813e-05,7.8193499281642e-12,2.2694702512410957e-15,3.8376777826359325e-05,4.820391772284078e-16,1.8395671921961632e-05,2.584597290718397e-16,1.8996338292591687e-16,6.137264753629059e-17,4.1260860624338724e-15,4.039454795841511e-15,1.0571724784583956e-05,2.3678969959112985e-16,1.6818302521590128e-15,2.3153032311914515e-16,1.6459538203715943e-15,2.1527641395726975e-12,1.494810163884178e-16,6.280088849024155e-07
2.648725453091597e-06,0.1125193045595841,0.9,0.0,0.0,0.0,0.0,0.09912870285340447,0.0003279601347778674,2.4444294885300725e-06,1.7126943902488392e-05,3.228541674412924e-05,8.564965778316926e-07,3.793879494729722e-05,3.4539727673389435e-06,6.2626132004015576e-06,9.918234914560697e-05,0.00046570140819002747,4.678214095448625e-06,4.368369917223508e-05,1.1005861782275917e-08,8.155806121240533e-08,2.565594549896587e-08,4.456177064890594e-09,8.11969564484367e-05,8.936315762216272e-05,0.0011136509483568654,0.00013385319055530135,0.00030785723831566866,6.394954834957632e-10,9.944295681104885e-05,1.0055059405523566e-11,8.906276178375448e-08,9.55990154112266e-13,1.3762885902158658e-12,1.2970090030907763e-12,9.902347967587888e-12,2.827016800884544e-13,1.027696878405016e-05,0.00016326176358086268,1.934422240136043e-13,0.00010646151142425929,3.26335722353251e-12,4.936397851075729e-13,9.441860469698461e-05,7.980877064093497e-12,2.3038075732858316e-15,3.9535401461503425e-05,4.894387711770176e-16,1.9061512388044265e-05,2.623495742044663e-16,1.9605605702482038e-16,6.36291153244936e-17,4.245644872207718e-15,4.176715893646821e-15,1.0945889479698007e-05,2.4370443909702434e-16,1.7304284375332983e-15,2.394502633554722e-16,1.7017506983174565e-15,2.2151434222753238e-12,1.5536420972343267e-16,6.639271097448807e-07
2.687857592274968e-06,0.11252373385941643,0.9,0.0,0.0,0.0,0.0,0.09911545856730289,0.00033237650040237975,2.4442175168399245e-06,1.7078674081445696e-05,3.2306810078363085e-05,8.563974632143619e-07,3.788945761354091e-05,3.45358815790631e-06,6.261920058369192e-06,0.00010064254847517568,0.0004740077163934071,4.6777143944396554e-06,4.377834865532256e-05,1.10049074398632e-08,8.155098901659114e-08,2.5652976590172635e-08,4.4558459043371354e-09,8.07182420274932e-05,9.068806257322764e-05,0.0011333097344276275,0.00013584797119087173,0.0003134615705420732,6.394578142837686e-10,0.00010094645309338251,1.0188699912393738e-11,8.852243422685998e-08,9.564581609455193e-13,1.3790320296322334e-12,1.2950982682875822e-12,1.0080869558419044e-11,2.8098991787995837e-13,1.022271953690104e-05,0.00016611569953700232,1.9357069918720592e-13,0.00010837201318923887,3.3213451243367863e-12,4.947097077038779e-13,9.634847728721781e-05,8.142593873325382e-12,2.3381397872081516e-15,4.070356606777054e-05,4.968374644665085e-16,1.973582374910719e-05,2.662388901993288e-16,2.0223218938366037e-16,6.592363764455551e-17,4.366769421472908e-15,4.3159579497431654e-15,1.1324801029033433e-05,2.5071056402605086e-16,1.7796615621489817e-15,2.4748574813805592e-16,1.7583502836573767e-15,2.2783396237448253e-12,1.6136116559512974e-16,7.011779202644567e-07
2.7269897314583393e-06,0.1125281546068642,0.9,0.0,0.0,0.0,0.0,0.09910223289507906,0.0003367837634353218,2.444002788694766e-06,1.702861654865724e-05,3.232658758065453e-05,8.562981069152509e-07,3.783507319387378e-05,3.453202147205842e-06,6.261228889269821e-06,0.00010210162942638419,0.00048230211071734994,4.677215364473879e-06,4.3868581727327415e-05,1.100394068548627e-08,8.154382484367096e-08,2.5650000440627775e-08,4.4555083440683415e-09,8.023389741528206e-05,9.201278801995125e-05,0.0011529291258832633,0.00013784245638817478,0.00031904532505690463,6.394189684390872e-10,0.00010244976705830767,1.0322017459690787e-11,8.7976130758242e-08,9.568783849446328e-13,1.3816357265152175e-12,1.2930159912738992e-12,1.0258669975121302e-11,2.7925921525568634e-13,1.016728811709305e-05,0.0001689528838096375,1.9368949824821023e-13,0.0001102807622429807,3.3792599970488864e-12,4.957297314821764e-13,9.828100240040614e-05,8.304480687668096e-12,2.3724669134860965e-15,4.188099123484581e-05,5.042352566141212e-16,2.0418375938335105e-05,2.701276782708551e-16,2.0849123769400738e-16,6.82559429284879e-17,4.4894577374428314e-15,4.457158413912117e-15,1.170835536492352e-05,2.578079575516756e-16,1.829528839316597e-15,2.556354764586355e-16,1.8157434255368648e-15,2.342351714683458e-12,1.6747131611943329e-16,7.397805901583429e-07
2.7661218706417105e-06,0.11253256664654755,0.9,0.0,0.0,0.0,0.0,0.09908902600715584,0.0003411822091919031,2.443785416036603e-06,1.6976935184701625e-05,3.234485110670196e-05,8.561985239825526e-07,3.7775990474414824e-05,3.452814805387955e-06,6.2605397068337755e-06,0.00010355959119392005,0.0004905841223025962,4.676717022921386e-06,4.395459249742637e-05,1.1002962023198286e-08,8.153657242862805e-08,2.5647017501116603e-08,4.455164641310944e-09,7.97448306141382e-05,9.333733431622363e-05,0.0011725076169268771,0.00013983664728313308,0.0003246078542591143,6.393789902369252e-10,0.00010395289848642721,1.0455021079150278e-11,8.742485032049341e-08,9.572538687276952e-13,1.3841058718975629e-12,1.290774181532352e-12,1.0435728922091908e-11,2.7751273959523043e-13,1.0110810082086656e-05,0.0001717731323678266,1.9379923141669328e-13,0.00011218767173295031,3.437099267688725e-12,4.967020498592705e-13,0.00010021595594578073,8.466518620722027e-12,2.4067889721303808e-15,4.306740816928065e-05,5.116321471884366e-16,2.110894348023782e-05,2.740159396186271e-16,2.1483267534324166e-16,7.062576166818704e-17,4.613707921171134e-15,4.6002949737189565e-15,1.2096451232038016e-05,2.6499650720829724e-16,1.8800295117860083e-15,2.6389816036441547e-16,1.873921070686962e-15,2.4071787043198234e-12,1.7369408435227698e-16,7.79753960929641e-07
2.844386149008453e-06,0.11254136407086582,0.9,0.0,0.0,0.0,0.0,0.09906266911422833,0.0003499537323827348,2.443343180271614e-06,1.6869317906396897e-05,3.2377212004085896e-05,8.559987369026533e-07,3.764505888798021e-05,3.45203640504525e-06,6.2591673451638e-06,0.00010647216094130302,0.0005071093477513773,4.675722465409064e-06,4.411468131690459e-05,1.100097097003984e-08,8.15218176561551e-08,2.564103301022176e-08,4.454459824670599e-09,7.875589471283201e-05,9.598589086250221e-05,0.0012115365488671707,0.00014382415058074804,0.0003356669127069877,6.392958125164076e-10,0.00010695861294535754,1.0720120843006404e-11,8.631105709772651e-08,9.578818368121268e-13,1.388668916985386e-12,1.2858576883992407e-12,1.078754983714309e-11,2.7398419612909423e-13,9.995220755130862e-06,0.0001773622387482436,1.9399375133842777e-13,0.00011599565316108762,3.5525415851483936e-12,4.985118666262741e-13,0.00010409229526535377,8.790976010214605e-12,2.4754179642053176e-15,4.5466199169029794e-05,5.264232221455532e-16,2.2513246984000424e-05,2.8179088686279083e-16,2.277606886468258e-16,7.547687348686919e-17,4.866886610960713e-15,4.892288445451621e-15,1.2885876920169964e-05,2.796466437233614e-16,1.9829281389380496e-15,2.807573159411647e-16,1.9925941964399373e-15,2.539273580870571e-12,1.8647512918763135e-16,8.638860327027524e-07
2.9148239995385206e-06,0.11254925076984358,0.9,0.0,0.0,0.0,0.0,0.09903901326182432,0.00035782057585227777,2.4429372244117646e-06,1.6768396672848468e-05,3.240205566061412e-05,8.558182979542264e-07,3.751438049956805e-05,3.4513319779521385e-06,6.257939105780267e-06,0.00010908966541760434,0.0005219358943980657,4.674829856246395e-06,4.424609936157465e-05,1.0999143252766699e-08,8.150827329399558e-08,2.5635628075754345e-08,4.453807004433833e-09,7.785773470439189e-05,9.83689825631753e-05,0.0012465102941698705,0.00014741190789948152,0.0003455420423610229,6.392175172097079e-10,0.0001096631298490488,1.0957720218707383e-11,8.53004482662288e-08,9.58320765865671e-13,1.3923756017890308e-12,1.2809982903095197e-12,1.1101483628880863e-11,2.707825483664706e-13,9.888827026623111e-06,0.00018233327260833742,1.9414318571774836e-13,0.00011941578636618169,3.6561587502353984e-12,4.999976447397958e-13,0.00010758723105292,9.083329871664919e-12,2.537166916832574e-15,4.7653397860991486e-05,5.397321029336532e-16,2.3802372364711985e-05,2.8878654969270287e-16,2.3967269710760675e-16,7.996851759489367e-17,5.10007116222865e-15,5.161485746417101e-15,1.3610935744447531e-05,2.9314246320561376e-16,2.0776959929206196e-15,2.963042525497867e-16,2.1019944681033363e-15,2.6609366063212644e-12,1.9835729512133307e-16,9.444729960132441e-07
2.9852618500685884e-06,0.11255710760761305,0.9,0.0,0.0,0.0,0.0,0.09901541962789796,0.00036566277051449514,2.4425243839619266e-06,1.6664418824889444e-05,3.242330870115222e-05,8.556373437310157e-07,3.7373303119582605e-05,3.450624284438636e-06,6.2567174181933124e-06,0.0001117035895224461,0.0005367169625213479,4.673939670179692e-06,4.4366488372686206e-05,1.0997284534937135e-08,8.149449920329897e-08,2.563020770284108e-08,4.453138136765675e-09,7.695604129555992e-05,0.00010075149920784893,0.001281333947439764,0.00015099872815734871,0.0003553406427902426,6.3913622325127e-10,0.00011236705273103859,1.1194426625624847e-11,8.428663715996728e-08,9.586539761406023e-13,1.39573407476867e-12,1.2757878616298073e-12,1.1412774125151344e-11,2.6757077018777736e-13,9.7808348734048e-06,0.0001872478744444304,1.9427112273140154e-13,0.00012282885006832992,3.759498354649465e-12,5.013588158751789e-13,0.00011108692718824511,9.37591197611169e-12,2.5988997399052926e-15,4.986606062472247e-05,5.53038058208494e-16,2.5114192343626646e-05,2.957805238446916e-16,2.5184413307477284e-16,8.457763329330485e-17,5.338289076953921e-15,5.4366218502686585e-15,1.4349267992750522e-05,3.0693202514821436e-16,2.1745052417790927e-15,3.121978510871872e-16,2.2138009948308217e-15,2.7852257704160335e-12,2.1059508964794033e-16,1.029774719172362e-06
3.055699700598656e-06,0.11256493424518639,0.9,0.0,0.0,0.0,0.0,0.09899188826669719,0.00037348158152782334,2.442105254762808e-06,1.655807667379055e-05,3.244136898596097e-05,8.554559491689897e-07,3.722339325915196e-05,3.449913691633197e-06,6.255502291491369e-06,0.000114313969799416,0.0005514512304177861,4.673051952099458e-06,4.447670603491489e-05,1.0995397499510787e-08,8.148051526517727e-08,2.5624774136353607e-08,4.452454580872163e-09,7.605433588991487e-05,0.00010313344275848977,0.0013160030574930035,0.0001545846170393691,0.00036506065452992235,6.390521693370342e-10,0.00011507038093165523,1.1430280191756743e-11,8.327348269062115e-08,9.588933304262794e-13,1.3987716454755087e-12,1.2702801794084954e-12,1.1721358394191725e-11,2.643610961415565e-13,9.671795224258531e-06,0.00019210591815816476,1.9437994591593093e-13,0.0001262345122741051,3.862550745749899e-12,5.026050717330757e-13,0.00011459035896900869,9.668636352918492e-12,2.6606165330518016e-15,5.2103012971051044e-05,5.663410872311967e-16,2.6447581594435192e-05,3.027728156996982e-16,2.642724393243368e-16,8.930275158180943e-17,5.581530849627657e-15,5.7175774795587654e-15,1.510038975800142e-05,3.210147678266e-16,2.2733520905621547e-15,3.28431207774687e-16,2.3279654125797316e-15,2.9121361136851983e-12,2.231849772819181e-16,1.119886035262921e-06
3.126137551128724e-06,0.1125727304644333,0.9,0.0,0.0,0.0,0.0,0.09896841902670837,0.0003812781690186624,2.441680407689131e-06,1.6449994058534155e-05,3.245659048929684e-05,8.552741848340605e-07,3.706608988377963e-05,3.4492005497192476e-06,6.2542937194381525e-06,0.000116920850892245,0.0005661376932682592,4.672166734278251e-06,4.457754347419221e-05,1.0993484717031183e-08,8.146634052787755e-08,2.5619329490270186e-08,4.4517576367130925e-09,7.51557015085289e-05,0.00010551481513826229,0.0013505141894464344,0.00015816957996325992,0.00037470042446114137,6.389655848658145e-10,0.00011777311395178323,1.1665317745598593e-11,8.226435874809824e-08,9.590493765844157e-13,1.4015134913508397e-12,1.2645245978982758e-12,1.2027186579797781e-11,2.611642227214251e-13,9.56219827553117e-06,0.0001969074860390064,1.9447177587512452e-13,0.00012963247915114676,3.965307438103732e-12,5.03745351893043e-13,0.00011809657061867494,9.961422925422187e-12,2.722317391077187e-15,5.4363183714018513e-05,5.796411897387455e-16,2.7801473349508573e-05,3.097634314468204e-16,2.769551889757825e-16,9.414243853169415e-17,5.829787146821146e-15,6.004236967593566e-15,1.5863848023999652e-05,3.353901404595492e-16,2.3742328106773253e-15,3.4499762338455794e-16,2.444440829870347e-15,3.0416627664445757e-12,2.361234106711454e-16,1.2148976519043987e-06
3.1965754016587918e-06,0.11258049616538472,0.9,0.0,0.0,0.0,0.0,0.09894501157728854,0.00038905359364931915,2.4412503861673276e-06,1.6340730239911416e-05,3.246928814945864e-05,8.550921167772182e-07,3.690270918505335e-05,3.448485190553006e-06,6.253091682465893e-06,0.00011952428406339722,0.0005807756264539092,4.67128403781409e-06,4.466973043164049e-05,1.0991548634448319e-08,8.145199312392792e-08,2.5613875743332093e-08,4.4510485398429204e-09,7.426281690809362e-05,0.0001078956182288021,0.0013848648246317817,0.00016175362208569803,0.0003842586674970792,6.388766888631604e-10,0.00012047525144312109,1.1899572992392222e-11,8.126219235358108e-08,9.59131493414919e-13,1.40398282439393e-12,1.2585662189099488e-12,1.2330220650699086e-11,2.5798942938358576e-13,9.452477571295322e-06,0.00020165284224715155,1.9454849933866863e-13,0.0001330224904975745,4.067760972812328e-12,5.047879022803825e-13,0.0001216046701345967,1.0254197065752502e-11,2.78400240408841e-15,5.664559938600224e-05,5.92938365920658e-16,2.917485953011146e-05,3.167523770814199e-16,2.8989007768792767e-16,9.90952970005666e-17,6.083048713636745e-15,6.296488380569579e-15,1.663922006852275e-05,3.50057597776368e-16,2.4771437023110666e-15,3.618906108911162e-16,2.5631818765048516e-15,3.173800899985302e-12,2.494068445132138e-16,1.314896282270542e-06
3.2670132521888596e-06,0.11258823134406298,0.9,0.0,0.0,0.0,0.0,0.09892166543310643,0.00039680882241032166,2.440815704405788e-06,1.623078386310198e-05,3.247974217944267e-05,8.549098064694757e-07,3.6734449799626735e-05,3.447767926670516e-06,6.2518961494655485e-06,0.00012212432587011525,0.0005953645520072184,4.67040387394166e-06,4.475394003067522e-05,1.0989591567149678e-08,8.14374902110517e-08,2.56084147370893e-08,4.450328458055752e-09,7.33779898291675e-05,0.00011027585386819975,0.001419053266340136,0.00016533674831019476,0.00039373443047392514,6.387856892275671e-10,0.00012317679319813788,1.213307669738127e-11,8.026950076789636e-08,9.591480201202385e-13,1.4062010445558726e-12,1.2524460770560739e-12,1.2630433224778204e-11,2.548446962433162e-13,9.343014054587013e-06,0.00020634240844339674,1.9461179498892596e-13,0.00013640431577377843,4.169904794717847e-12,5.05740329035474e-13,0.00012511382453349063,1.054688918507676e-11,2.845671657646738e-15,5.894937843740848e-05,6.062326163935224e-16,3.056679019577367e-05,3.237396584051539e-16,3.0307491483494236e-16,1.0415996696819223e-16,6.341306294340267e-15,6.594223562336885e-15,1.74261126130381e-05,3.650165953965043e-16,2.5820810625728207e-15,3.791038985905927e-16,2.684144720971411e-15,3.3085456851635213e-12,2.6303174532964854e-16,1.4199647838489184e-06
