Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256)
1.1463155560897464e-06,0.11234781090371247,0.9,0.0,0.0,0.0,0.0,0.09964377755979845,0.00014745013103807916,2.4498232901507463e-06,1.5226133522539685e-05,2.791087698701206e-05,8.600058880249696e-07,3.134439232748847e-05,3.467194529907361e-06,6.288063500940887e-06,4.255454761795657e-05,0.00015099216633765916,4.696012897573037e-06,3.335682620706415e-05,1.1030144133375042e-08,8.173801295139293e-08,2.5761063490242402e-08,4.462583993184513e-09,8.143964166385952e-05,3.8356619128539394e-05,0.0003654084215668923,5.703022447529579e-05,9.357632437176526e-05,6.398166768517965e-10,4.158514186382786e-05,4.551158180243249e-12,8.991330857323072e-08,8.320198531095598e-13,1.0580056997795218e-12,1.0787790301608202e-12,3.0301768589865388e-12,2.853158987819075e-13,9.413992057804618e-06,4.864405333125583e-05,1.6722530752551738e-13,3.499835347455706e-05,1.0800224502740768e-12,3.769362790963601e-13,2.6010679301115914e-05,2.2133898363048493e-12,9.81596594854133e-16,5.582906769838242e-06,2.0470797392448642e-16
1.1670964167000384e-06,0.11235013194325259,0.9,0.0,0.0,0.0,0.0,0.099636689317389,0.00015014035865226438,2.4497947505491095e-06,1.5356221285188476e-05,2.80763391499405e-05,8.599637926622672e-07,3.163022167777938e-05,3.4670375425047224e-06,6.28797089904053e-06,4.3339438329901014e-05,0.0001550396213255016,4.695950572726441e-06,3.365641236303653e-05,1.1030015694117322e-08,8.173706073010785e-08,2.5759802556284286e-08,4.462608690207134e-09,8.214248245054028e-05,3.906398616944403e-05,0.0003749686856862996,5.809607617033026e-05,9.638753576144999e-05,6.398307218536289e-10,4.2387123676986464e-05,4.633768673079211e-12,9.068147034894285e-08,8.368754335375665e-13,1.06740992859734e-12,1.0885164829414029e-12,3.1209226501213034e-12,2.8775198914982884e-13,9.520638203033956e-06,5.017178712376044e-05,1.6821670255634552e-13,3.59987211892106e-05,1.110791061415003e-12,3.80321682724445e-13,2.6810264062900363e-05,2.2812214239795353e-12,9.999414767753297e-16,5.861642488788373e-06,2.086552041835543e-16
1.1878772773103304e-06,0.11235246138909699,0.9,0.0,0.0,0.0,0.0,0.09962958877077391,0.00015282306411627087,2.4497661975806723e-06,1.5482825754937334e-05,2.8236116863321224e-05,8.59921620026338e-07,3.190959555249805e-05,3.466880422440191e-06,6.287837885873267e-06,4.412471772008767e-05,0.00015911242167959276,4.695860762262917e-06,3.394886304422581e-05,1.1029887194750031e-08,8.173610806949436e-08,2.5758539308203166e-08,4.46263326118945e-09,8.28229192591282e-05,3.9771300199339944e-05,0.00038458708935135643,5.916183032241304e-05,9.922392230081005e-05,6.398448110694755e-10,4.318905993601111e-05,4.716130870070177e-12,9.142473001029095e-08,8.415605230906515e-13,1.0765859233740412e-12,1.0980297789869805e-12,3.2124661729403826e-12,2.9010910009534993e-13,9.624128588647374e-06,5.1712432981688374e-05,1.6917404163996352e-13,3.700598813141811e-05,1.1417666488338738e-12,3.836264566130967e-13,2.7616865071512933e-05,2.3496370041080665e-12,1.0182846685355476e-15,6.147828061759246e-06,2.1260219418369084e-16
1.2086581379206224e-06,0.11235479898017162,0.9,0.0,0.0,0.0,0.0,0.09962247633557261,0.00015549824640683312,2.4497375847136015e-06,1.5605995575276943e-05,2.839040265184443e-05,8.598793667123035e-07,3.218257974270527e-05,3.4667231466305352e-06,6.287669916806506e-06,4.4910372679587625e-05,0.00016320979088457809,4.695747136336866e-06,3.4234346486555726e-05,1.1029758425745936e-08,8.173515341678963e-08,2.5757273643981042e-08,4.462657601007931e-09,8.348137345602871e-05,4.047856113593511e-05,0.00039426206677248683,6.022748681336939e-05,0.00010208490786661509,6.398589242138449e-10,4.399095057949679e-05,4.798244786724076e-12,9.214355977940399e-08,8.460809088299909e-13,1.0855390828444055e-12,1.107321244933453e-12,3.304788519654851e-12,2.923887294915641e-13,9.724519898333835e-06,5.3265576886994865e-05,1.7009847828022504e-13,3.8019973647426955e-05,1.172943569999204e-12,3.8685250186612077e-13,2.8430311589821403e-05,2.4186218627268566e-12,1.0366261683138628e-15,6.441457408821997e-06,2.1654894392643718e-16
1.2294389985309144e-06,0.11235714446050149,0.9,0.0,0.0,0.0,0.0,0.0996153524194703,0.00015816590866091833,2.4497088670738974e-06,1.5725780472205343e-05,2.8539382518883697e-05,8.598370294792921e-07,3.244924133441028e-05,3.466565692715618e-06,6.287471706732319e-06,4.5696389985185574e-05,0.000167330970838101,4.695612866699929e-06,3.451302695723139e-05,1.1029629185042787e-08,8.173419527454809e-08,2.5756005466513177e-08,4.462681608349949e-09,8.411826238727679e-05,4.118576890068696e-05,0.00040399207608760203,6.129304553589391e-05,0.00010496992223275813,6.398730416679755e-10,4.479279554460397e-05,4.880110568725856e-12,9.28384273049666e-08,8.504421815742828e-13,1.0942746782953719e-12,1.1163932514896213e-12,3.397870981317151e-12,2.945923607006021e-13,9.821868546844202e-06,5.483081267803434e-05,1.7099112690878142e-13,3.904050287595187e-05,1.2043163635462758e-12,3.900016747397251e-13,2.9250436814785782e-05,2.4881616267016582e-12,1.0549659744743798e-15,6.742521576102049e-06,2.2049545340333672e-16
1.2502198591412064e-06,0.11235949757914779,0.9,0.0,0.0,0.0,0.0,0.09960821742229628,0.00016082605788754207,2.4496800014176163e-06,1.584223106548449e-05,2.8683236167449366e-05,8.597946052472919e-07,3.2709648736160076e-05,3.4664080391043392e-06,6.2872473309115405e-06,4.648275632334388e-05,0.00017147522145834584,4.695460694693656e-06,3.478506484839869e-05,1.102949927791824e-08,8.173323219971475e-08,2.575473468351379e-08,4.462705185647251e-09,8.473399930530309e-05,4.1892923418714606e-05,0.00041377559933721854,6.235850639322479e-05,0.00010787840118831601,6.398871444793721e-10,4.5594594767103716e-05,4.961728482926983e-12,9.350979558066314e-08,8.546497425506107e-13,1.1027978565655372e-12,1.1252482143430845e-12,3.4916950515851435e-12,2.9672146231501957e-13,9.916230622060882e-06,5.64077419724188e-05,1.7185306420890635e-13,4.0067406533515416e-05,1.2358797425785935e-12,3.930757877008895e-13,3.007707778471824e-05,2.558242255708025e-12,1.0733040855605878e-15,7.051008853987322e-06,2.244417225961069e-16
1.2710007197514984e-06,0.11236185809014615,0.9,0.0,0.0,0.0,0.0,0.09960107173610357,0.000163478704705064,2.449650946102654e-06,1.5955398698334427e-05,2.8822137213656808e-05,8.597520910939813e-07,3.2963871679131005e-05,3.4662501650013617e-06,6.287000312118689e-06,4.726945831289656e-05,0.00017564182029994405,4.695292989981351e-06,3.5050616768600004e-05,1.10293685168628e-08,8.173226280268371e-08,2.5753461207421154e-08,4.462728239008988e-09,8.532899330003906e-05,4.26000246187123e-05,0.000423611142437986,6.342386929882367e-05,0.00011080978665677756,6.399012143577362e-10,4.639634818143376e-05,5.043098909126688e-12,9.415812286857726e-08,8.587088098202003e-13,1.1111136429746242e-12,1.1338885941204337e-12,3.5862424305182863e-12,2.987774879149055e-13,1.00076618349026e-05,5.7995974088566606e-05,1.7268533039447522e-13,4.110052070802356e-05,1.26762858822573e-12,3.9607661046083154e-13,3.09100752887546e-05,2.628850034401082e-12,1.0916405002898226e-15,7.366904892817104e-06,2.2838775147686733e-16
1.2917815803617904e-06,0.11236422575244581,0.9,0.0,0.0,0.0,0.0,0.09959391574524969,0.00016612386310092914,2.449621661060258e-06,1.606533528400554e-05,2.8956253392960394e-05,8.597094842515397e-07,3.321198119451927e-05,3.4660920504124207e-06,6.286733695899183e-06,4.805648252651997e-05,0.0001798300621780253,4.695111801246129e-06,3.5309835632077996e-05,1.1029236721451546e-08,8.173128574634768e-08,2.5752184955302065e-08,4.462750678154305e-09,8.590364923428457e-05,4.3307072432864106e-05,0.0004334972351518566,6.448913417606136e-05,0.00011376352681424352,6.399152336668958e-10,4.719805572076722e-05,5.124222332550974e-12,9.478386262745605e-08,8.62624424486578e-13,1.1192269441845387e-12,1.1423168955672883e-12,3.681495028334994e-12,3.0076187584042686e-13,1.0096217476058056e-05,5.9595125966023875e-05,1.7348893044560054e-13,4.2139686660279334e-05,1.2995579434483366e-12,3.99005870984158e-13,3.17492737784847e-05,2.6999715647701543e-12,1.109975217547823e-15,7.690192816048895e-06,2.323335400084344e-16
1.3333433015823744e-06,0.1123689815909532,0.9,0.0,0.0,0.0,0.0,0.09957957434900712,0.0001713917861614734,2.449562249213275e-06,1.6275725039419605e-05,2.9210773860530456e-05,8.596239821812716e-07,3.3690150268547725e-05,3.465775023773051e-06,6.286151825651652e-06,4.963144380351398e-05,0.00018826873842636317,4.69471580286879e-06,3.580986789010646e-05,1.1028969340511937e-08,8.17293035640985e-08,2.5749623813818735e-08,4.462793370317315e-09,8.69935448887005e-05,4.472100764931506e-05,0.0004534153074371866,6.661936958664745e-05,0.00011973589583945754,6.399430532433251e-10,4.880133290125395e-05,5.285730599574658e-12,9.596936899083038e-08,8.700446108974636e-13,1.1348651408948276e-12,1.1585474925231364e-12,3.874044593714374e-12,3.0452141460688663e-13,1.0264920899231592e-05,6.282469437991691e-05,1.7501398291309169e-13,4.423556368730336e-05,1.363939128698876e-12,4.046564142746477e-13,3.344566932349635e-05,2.843703831007404e-12,1.1466395560033592e-15,8.358864830006174e-06,2.402243958306631e-16
1.3707488506809e-06,0.11237328398331063,0.9,0.0,0.0,0.0,0.0,0.09956663555168532,0.00017610750838507357,2.449507622113479e-06,1.6454553527217614e-05,2.9425047250693982e-05,8.595466886042418e-07,3.410033196538882e-05,3.4654886930277467e-06,6.285584013959308e-06,5.1049876003337264e-05,0.00019593083237782715,4.694328692052964e-06,3.623969930270127e-05,1.1028723490635857e-08,8.1727481032459e-08,2.5747308551853643e-08,4.462828858460473e-09,8.79088678000343e-05,4.599336615270371e-05,0.0004715001894262534,6.853624562251844e-05,0.00012518207708400855,6.399677540366526e-10,5.0244124777453956e-05,5.4302500839083126e-12,9.696352385684914e-08,8.762793275853284e-13,1.1482939100716615e-12,1.1724556912118661e-12,4.049574002933104e-12,3.076741088712115e-13,1.0407464384948664e-05,6.576496183046674e-05,1.7629789383581326e-13,4.614105694766861e-05,1.4224529170112085e-12,4.0951367491255063e-13,3.4992144205752685e-05,2.9746917297233244e-12,1.1796316473445685e-15,8.985732700876552e-06,2.473253435240593e-16
1.4068956237063665e-06,0.1123774602637011,0.9,0.0,0.0,0.0,0.0,0.09955410578375311,0.00018064181563851172,2.449453601518954e-06,1.6618193957009225e-05,2.9619614556211512e-05,8.594716764066212e-07,3.4478987095024985e-05,3.465210997540215e-06,6.285004904153807e-06,5.242136920122863e-05,0.00020339203582897438,4.693933232621719e-06,3.663767029231971e-05,1.1028480367666025e-08,8.17256787475646e-08,2.5745061627494898e-08,4.462860081990689e-09,8.873655113887466e-05,4.722274190087365e-05,0.0004891114727161713,7.038831222353327e-05,0.0001305059577901672,6.399912356281967e-10,5.16382213995994e-05,5.5691568791540625e-12,9.786115139654993e-08,8.819297722723193e-13,1.1607148208505492e-12,1.1852815788593998e-12,4.2211105714268616e-12,3.105206742754647e-13,1.0537151331316487e-05,6.863458108535156e-05,1.7746373994100249e-13,4.7998924338987435e-05,1.4794867166942764e-12,4.1401091166367167e-13,3.650352602258096e-05,3.102668891905984e-12,1.2115082498644666e-15,9.61391305904014e-06,2.5418658848488793e-16
1.4430423967318331e-06,0.11238165376773446,0.9,0.0,0.0,0.0,0.0,0.09954155188291285,0.00018515395273097275,2.4493982050056704e-06,1.6773102587610102e-05,2.980262296951359e-05,8.593963399116446e-07,3.48406358903446e-05,3.4649322379090824e-06,6.284402595184648e-06,5.379357223783662e-05,0.00021090598890668923,4.693521265497847e-06,3.701924628346958e-05,1.1028231049333436e-08,8.172383056800394e-08,2.5742804989826084e-08,4.462887917267673e-09,8.951038078137058e-05,4.845195502712537e-05,0.0005068483890892781,7.224008139250223e-05,0.0001358870495411397,6.400142622201411e-10,5.3032177820531625e-05,5.707332514277151e-12,9.86990362361135e-08,8.87233875543153e-13,1.1726118470584783e-12,1.1975182327034106e-12,4.39443945231738e-12,3.131777651202895e-13,1.0659193661108906e-05,7.15302146356233e-05,1.7856033806938323e-13,4.987231063097254e-05,1.5369795212521916e-12,4.1832288947162193e-13,3.803084893423846e-05,3.231957643696361e-12,1.2433797059840087e-15,1.0263957800692596e-05,2.6104710487823873e-16
1.4791891697572997e-06,0.11238586342010776,0.9,0.0,0.0,0.0,0.0,0.09952897556738366,0.00018964409876385136,2.449341281798051e-06,1.6919555992196773e-05,2.997474486963171e-05,8.59320670381498e-07,3.518569390783224e-05,3.4646523409603384e-06,6.283782201755727e-06,5.5166415845910725e-05,0.00021846963333931155,4.6930962365423996e-06,3.738509367659027e-05,1.1027974856711547e-08,8.172193146218818e-08,2.5740538377002867e-08,4.46291202669808e-09,9.023230194272022e-05,4.96810053046461e-05,0.0005247041821623532,7.409155308334596e-05,0.0001413227274646834,6.400367662759116e-10,5.442599364927692e-05,5.844782841672717e-12,9.947935438206492e-08,8.922118375626941e-13,1.1840063665934778e-12,1.2091802385125561e-12,4.569474789737224e-12,3.156522833979315e-13,1.0773859761931862e-05,7.445014821800312e-05,1.795917167505521e-13,5.1760563141439716e-05,1.5949109614710031e-12,4.224571387992798e-13,3.957343152480769e-05,3.3624993631502244e-12,1.275246015893219e-15,1.0935692491099026e-05,2.6790689218036743e-16
1.5153359427827663e-06,0.11239008818537642,0.9,0.0,0.0,0.0,0.0,0.0995163784922201,0.00019411244965665317,2.449282693063116e-06,1.705782825460605e-05,3.0136613521128453e-05,8.592446602187113e-07,3.5514582072034065e-05,3.4643712400211365e-06,6.28314770885179e-06,5.653983169203288e-05,0.00022608004017732913,4.69266083270166e-06,3.773585177098244e-05,1.1027711164649598e-08,8.171997679702904e-08,2.5738261561344082e-08,4.4629320999408374e-09,9.090421738756912e-05,5.090989253186065e-05,0.0005426723069460598,7.594272731642989e-05,0.00014681043145159023,6.400586853142699e-10,5.581966848927395e-05,5.981514238798106e-12,1.0020423375252129e-07,8.968826816935234e-13,1.1949188865201469e-12,1.2202823584606772e-12,4.746132887378613e-12,3.179509785384823e-13,1.0881412349736777e-05,7.739273015657133e-05,1.8056167016081416e-13,5.3663062719668886e-05,1.6532617179595748e-12,4.2642088385881907e-13,4.113061926591537e-05,3.4942377582347795e-12,1.3071071809043124e-15,1.1628928074845532e-05,2.7476594980926218e-16
1.5514827158082329e-06,0.11239432706700145,0.9,0.0,0.0,0.0,0.0,0.09950376225073287,0.0001985592163064346,2.449222311448512e-06,1.7188190220620328e-05,3.0288825356821047e-05,8.591683029150673e-07,3.582772523875379e-05,3.4640888746810853e-06,6.282502234972789e-06,5.7913752552764746e-05,0.00023373440499018116,4.692217158925938e-06,3.8072133869745636e-05,1.1027439399692432e-08,8.17179623225248e-08,2.5735974347801288e-08,4.462947852826971e-09,9.152798703795306e-05,5.213861653127993e-05,0.0005607464275804121,7.779360417449278e-05,0.00015234766689304336,6.400799617198219e-10,5.721320193941262e-05,6.117533550292341e-12,1.0087575375927935e-07,9.012643232236752e-13,1.205369078529416e-12,1.2308394813942426e-12,4.924332230580939e-12,3.200804460859287e-13,1.09821083371302e-05,8.035636996185218e-05,1.8147377179999802e-13,5.5579221664529476e-05,1.7120134561049567e-12,4.3022105509779154e-13,4.2701783425764226e-05,3.6271187722393458e-12,1.3389632033814284e-15,1.2343462259460043e-05,2.8162427712949165e-16
1.5876294888336995e-06,0.11239857910636547,0.9,0.0,0.0,0.0,0.0,0.09949112837592201,0.00020298462294146154,2.4491600206228987e-06,1.731090891499763e-05,3.0431942118221605e-05,8.590915930010224e-07,3.612555077712094e-05,3.4638051905415782e-06,6.281848221009393e-06,5.9288112468013715e-05,0.00024143004324082344,4.691766865030826e-06,3.839452833691972e-05,1.1027159038010939e-08,8.171588415642536e-08,2.5733676572443616e-08,4.462959026288341e-09,9.210542767786529e-05,5.3367177148385105e-05,0.0005789204147753152,7.964418379873316e-05,0.00015793200519597378,6.401005425523549e-10,5.860659359503456e-05,6.252848036169062e-12,1.0149594499908185e-07,9.05373633813252e-13,1.2153758128734103e-12,1.240866573808993e-12,5.10399350116867e-12,3.220471267205224e-13,1.1076198749332417e-05,8.333953691796926e-05,1.8233138731579445e-13,5.750848179237885e-05,1.7711487656927417e-12,4.338643011451084e-13,4.4286320025673146e-05,3.7610904932751924e-12,1.3708140866731347e-15,1.3079080829574775e-05,2.884818734569315e-16
1.623776261859166e-06,0.11240284338178859,0.9,0.0,0.0,0.0,0.0,0.09947847834191738,0.00020738890561506598,2.449095714820616e-06,1.7426247078316867e-05,3.056649286963501e-05,8.590145259958148e-07,3.640848722925758e-05,3.4635201389658424e-06,6.2811875746551174e-06,6.0662846874449985e-05,0.0002491643858223364,4.691311242679311e-06,3.8703599611053116e-05,1.1026869603351729e-08,8.171373876903944e-08,2.573136810096325e-08,4.462965385297568e-09,9.263831274554049e-05,5.459557425054557e-05,0.0005971883429767466,8.149446638504577e-05,0.00016356108408208786,6.40120379357596e-10,5.99998430488885e-05,6.3874653244116e-12,1.0206678904397358e-07,9.092265021376615e-13,1.224957190909279e-12,1.2503786335505155e-12,5.285039585238132e-12,3.238573055954357e-13,1.116392867090351e-05,8.634075866225177e-05,1.8313768657112733e-13,5.945031263660292e-05,1.8306511046299253e-12,4.373570002646407e-13,4.588364883987526e-05,3.896103067503032e-12,1.4026598350475555e-15,1.38355588956011e-05,2.953387380633314e-16
1.6599230348846326e-06,0.11240711900755485,0.9,0.0,0.0,0.0,0.0,0.09946581356542294,0.00021177231080415562,2.4490292983913313e-06,1.7534462789219027e-05,3.06929758991147e-05,8.589370983582274e-07,3.6676963079722985e-05,3.4632336768346124e-06,6.280521789610941e-06,6.203789272136015e-05,0.00025693497474369467,4.690851305457809e-06,3.8999889178716365e-05,1.1026570665009291e-08,8.171152296820853e-08,2.572904882720048e-08,4.462966717820124e-09,9.312837220594598e-05,5.582380772596989e-05,0.0006155444872892288,8.334445218040162e-05,0.00016923260768521927,6.401394279805073e-10,6.139294989203952e-05,6.521393366865209e-12,1.0259021832221187e-07,9.128378911229432e-13,1.2341305763632749e-12,1.2593906473491532e-12,5.467395574376239e-12,3.255171119606487e-13,1.1245537212257914e-05,8.935861976106683e-05,1.8389565503364355e-13,6.140420976369929e-05,1.8905047463018887e-12,4.4070527135619735e-13,4.7493212435035065e-05,4.032108615787555e-12,1.434500453630006e-15,1.4612662080249756e-05,3.021948701807116e-16
1.6960698079100992e-06,0.11241140513293885,0.9,0.0,0.0,0.0,0.0,0.09945313540716298,0.00021613509410776997,2.44896068535493e-06,1.7635809160769817e-05,3.081186051136903e-05,8.588593074380205e-07,3.693140563007014e-05,3.4629457663039803e-06,6.2798520418872795e-06,6.34131885700041e-05,0.0002647394589607285,4.690387853568446e-06,3.9283916509156914e-05,1.102626183582173e-08,8.170923388445525e-08,2.5726718671688828e-08,4.462962833780615e-09,9.357729250052372e-05,5.7051877482689794e-05,0.0006339833201856072,8.519414147937119e-05,0.00017494434646560472,6.401576483808267e-10,6.278591371473441e-05,6.654640398279699e-12,1.0306811608622518e-07,9.162218919276997e-13,1.242912625353103e-12,1.2679175520236098e-12,5.650988760926412e-12,3.2703251906292445e-13,1.132125749453979e-05,9.239176028414969e-05,1.8460810451783477e-13,6.336969319969653e-05,1.9506947303688884e-12,4.439149845173956e-13,4.91144752482731e-05,4.169061153675484e-12,1.4663359483431312e-15,1.541014764369279e-05,3.0905026900559785e-16
1.7322165809355658e-06,0.11241570094123063,0.9,0.0,0.0,0.0,0.0,0.09944044517332729,0.00022047751904743864,2.4488897989623696e-06,1.7730534106765608e-05,3.0923588715301465e-05,8.587811514282049e-07,3.717223996681318e-05,3.462656374562746e-06,6.2791792620675885e-06,6.478867467714718e-05,0.0002725755903509319,4.689921522351895e-06,3.955617995060829e-05,1.1025942770193346e-08,8.170686895633092e-08,2.5724377580225318e-08,4.462953564045201e-09,9.398671657239306e-05,5.8279783447577025e-05,0.0006524995080296892,8.704353462079132e-05,0.00018069413695760554,6.40175004450559e-10,6.417873410722518e-05,6.787214898556779e-12,1.035023164654539e-07,9.193917747522632e-13,1.251319315184293e-12,1.2759741989418418e-12,5.835748627846547e-12,3.2840934431500317e-13,1.1391316653383275e-05,9.543887437924753e-05,1.8527768329586607e-13,6.534630596340547e-05,2.0112068168931373e-12,4.4699177117221824e-13,5.074692270317164e-05,4.306916514653483e-12,1.498166325849552e-15,1.6227765547547727e-05,3.159049337031031e-16
1.7683633539610324e-06,0.11242000564876525,0.9,0.0,0.0,0.0,0.0,0.09942774411701426,0.000224799855960122,2.4488165712635897e-06,1.781888016761631e-05,3.102857681158341e-05,8.58702629318288e-07,3.7399888023466826e-05,3.4623654735914082e-06,6.27850418826947e-06,6.616429306386655e-05,0.0002804412198276841,4.6894528178328816e-06,3.981715758958938e-05,1.1025613162149014e-08,8.170442591599801e-08,2.5722025522469905e-08,4.4629387594219324e-09,9.435824396340259e-05,5.9507525565393314e-05,0.0006710879074336889,8.889263198457324e-05,0.00018647988136457047,6.401914638340045e-10,6.557141066054931e-05,6.9191255579150825e-12,1.0389460459988901e-07,9.223600366374289e-13,1.2593659719627352e-12,1.2835753217567508e-12,6.021606833611475e-12,3.2965324972073397e-13,1.1455935858756058e-05,9.849870884933018e-05,1.8590688560945878e-13,6.733361270011458e-05,2.072027443597771e-12,4.499410337813558e-13,5.2390060362413965e-05,4.4456322765714634e-12,1.529991593496978e-15,1.706525945898824e-05,3.227588634108488e-16
1.804510126986499e-06,0.11242431850396141,0.9,0.0,0.0,0.0,0.0,0.09941503343966843,0.00022910238096906512,2.4487409426832494e-06,1.7901084381701625e-05,3.112721688761803e-05,8.586237408485233e-07,3.761476774247091e-05,3.462073039925822e-06,6.2778274072703935e-06,6.753998757104032e-05,0.0002883342935871396,4.688982144323728e-06,4.0067308075150474e-05,1.1025272743423776e-08,8.170190277507446e-08,2.5719662490574933e-08,4.4629182896803705e-09,9.469343097808983e-05,6.0735103797872404e-05,0.0006897435614730907,9.074143398864815e-05,0.00019229954701467232,6.40206997751105e-10,6.696394296726631e-05,7.050381244515031e-12,1.0424671684864712e-07,9.251384464742068e-13,1.2670672970855069e-12,1.290735507614858e-12,6.208497192615687e-12,3.3076974253818193e-13,1.1515330346499812e-05,0.00010157006173489132,1.8649806062691345e-13,6.933119840726932e-05,2.1331436859942417e-12,4.527679551564371e-13,5.404341311509147e-05,4.5851676910634785e-12,1.5618117592657171e-15,1.792236769715401e-05,3.2961205724271673e-16
1.8406569000119656e-06,0.1124286387863696,0.9,0.0,0.0,0.0,0.0,0.0994023142925107,0.00023338537502338698,2.44866286160473e-06,1.7977378191929668e-05,3.121987822630301e-05,8.585444864651885e-07,3.781729233552565e-05,3.461779054426013e-06,6.277149388068386e-06,6.891570390277117e-05,0.0002962528494819649,4.688509826957002e-06,4.030707140979478e-05,1.10249212815897e-08,8.169929781075303e-08,2.571728849784546e-08,4.462892042591598e-09,9.499379091001083e-05,6.196251812283385e-05,0.0007084616957829749,9.258994108604689e-05,0.00019815116569314465,6.402215808243739e-10,6.83563306221512e-05,7.180990974256532e-12,1.0456034106838567e-07,9.277380874174083e-13,1.274437392664865e-12,1.2974691717843241e-12,6.39635565158322e-12,3.3176417616422847e-13,1.156970945893686e-05,0.00010465178090360217,1.8705342088366556e-13,7.133866724476188e-05,2.194543220148677e-12,4.554775073976915e-13,5.5706524396943226e-05,4.725483615818141e-12,1.5936268317185268e-15,1.8798824123904463e-05,3.364645142924337e-16
1.8768036730374321e-06,0.11243296580573095,0.9,0.0,0.0,0.0,0.0,0.09938958777795893,0.00023764912300369367,2.4485822839628473e-06,1.8047987382541968e-05,3.130690863324687e-05,8.584648672769703e-07,3.800786963339366e-05,3.4614835020490973e-06,6.276470508540111e-06,7.029138965871028e-05,0.00030419501351791834,4.6880361295827645e-06,4.053686970833018e-05,1.1024558578221889e-08,8.169660955221149e-08,2.5714903577432595e-08,4.462859922989799e-09,9.526079432679881e-05,6.318976853332795e-05,0.0007272377145585577,9.443815376211076e-05,0.0002040328328663749,6.402351909093625e-10,6.974857322284648e-05,7.310963882663882e-12,1.0483711695736983e-07,9.301693968430298e-13,1.2814897859250795e-12,1.3037905353893347e-12,6.585120262491846e-12,3.326417512273695e-13,1.1619276693926104e-05,0.00010774276264918405,1.8757505023426164e-13,7.335564142442149e-05,2.2562142879188864e-12,4.580744604692112e-13,5.737895544227073e-05,4.86654244959126e-12,1.625436819952747e-15,1.969435898053043e-05,3.4331623363699406e-16
1.9129504460628987e-06,0.11243729890104609,0.9,0.0,0.0,0.0,0.0,0.09937685495103755,0.00024189391289171645,2.4484991728457856e-06,1.8113132042849637e-05,3.1388635686515435e-05,8.58384885012521e-07,3.818690151615677e-05,3.4611863716261206e-06,6.275791075472747e-06,7.166699435614345e-05,0.0003121589964698291,4.6875612682113876e-06,4.075710792576017e-05,1.102418446710608e-08,8.169383676733054e-08,2.571250778106211e-08,4.46282185185645e-09,9.549586941053237e-05,6.441685503681155e-05,0.0007460671964794238,9.628607253183132e-05,0.00020994270681145083,6.402478089287489e-10,7.11406703704738e-05,7.440309198794638e-12,1.0507863646126347e-07,9.324422039720864e-13,1.288237452607237e-12,1.309713605935903e-12,6.774731152457878e-12,3.3340751687625883e-13,1.1664229761970784e-05,0.00011084195030119889,1.8806491134017993e-13,7.538176017398499e-05,2.318145664515207e-12,4.605633904243525e-13,5.9060284566415754e-05,5.008308069865962e-12,1.6572417335546873e-15,2.0608699671971327e-05,3.5016721433992215e-16
1.9490972190883653e-06,0.11244163743965745,0.9,0.0,0.0,0.0,0.0,0.0993641168207741,0.00024612003499961156,2.4484134981067467e-06,1.817302655366291e-05,3.1465367913323584e-05,8.583045419792262e-07,3.835478341840052e-05,3.4608876556437937e-06,6.275111339513535e-06,7.304246944274062e-05,0.0003201430906130614,4.687085421042498e-06,4.09681745554441e-05,1.1023798812489953e-08,8.169097844973572e-08,2.5710101177799156e-08,4.462777765427975e-09,9.570040234970582e-05,6.564377765435421e-05,0.0007649458905742678,9.81336979373157e-05,0.0002158790076628643,6.40259418710359e-10,7.25326216702055e-05,7.569036221034816e-12,1.0528644423639909e-07,9.345657652938588e-13,1.2946928394210563e-12,1.3152521604360882e-12,6.9651304909653085e-12,3.340663722505207e-13,1.1704760650268224e-05,0.00011394833284744847,1.8852485271994841e-13,7.741667877051262e-05,2.3803266282283836e-12,4.62948687295173e-13,6.075010647757102e-05,5.150745773054906e-12,1.6890415825561906e-15,2.1541571500313435e-05,3.570174554543747e-16
