Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108)
8.211467662548242e-07,0.11231272937371721,0.9,0.0,0.0,0.0,0.0,0.09975281667748397,0.00010440458553792473,2.45029337572526e-06,1.2687653865878028e-05,2.4407100953452326e-05,8.606451922269486e-07,2.5969536859888354e-05,3.4696443929269834e-06,6.274907166046967e-06,3.0331384819748195e-05,9.155171457111868e-05,4.6871141114709914e-06,2.759517720172026e-05,1.103225975841719e-08,8.175369860816053e-08,2.5780213455670978e-08,4.4621740776798015e-09,6.671933677870229e-05,2.728131461312054e-05,0.00022460850023915883,4.0339767971586675e-05,5.276208634753812e-05,6.396127813021791e-10,2.9030228761426948e-05,3.2270593764546204e-12,7.375591581861908e-08,7.28596396493587e-13,8.764902472633858e-13,8.950503390292448e-13,1.7109391721710935e-12,2.3408924038173875e-13,7.256684376011289e-06,2.668990313041158e-05,1.4623231146160722e-13,2.040383415327452e-05,6.305326347097578e-13,3.118285056489965e-13,1.4559308214825324e-05,1.2406736710033352e-12,6.943273203461909e-16,2.176410214590362e-06,1.4291197328305465e-16,5.591879239071584e-07,8.009911155455587e-17,1.2292374150225096e-17,2.4017734383286136e-18,4.08080049210275e-16,2.1612753361400368e-16
8.276440411865307e-07,0.11231339822046418,0.9,0.0,0.0,0.0,0.0,0.09975068451205628,0.00010528200124839349,2.450281489611214e-06,1.274649479673989e-05,2.4497397408375237e-05,8.606321031535069e-07,2.609338861393645e-05,3.46959500324073e-06,6.275741224533398e-06,3.057428681812607e-05,9.264954308106833e-05,4.687677737176625e-06,2.773279906851437e-05,1.1032206262626688e-08,8.175330200507493e-08,2.5779821391596284e-08,4.462175001357787e-09,6.705751374722015e-05,2.7502739131938606e-05,0.0002272313886206566,4.0673494861588944e-05,5.3473169664260656e-05,6.396157291588194e-10,2.928119895869267e-05,3.2540906356690857e-12,7.412801143399561e-08,7.312719250651951e-13,8.808373805733964e-13,8.992943608347207e-13,1.7339503917507458e-12,2.3526951087249643e-13,7.307084606187346e-06,2.708056777064067e-05,1.467733189907555e-13,2.0672560410879064e-05,6.388195303274843e-13,3.133836540979698e-13,1.4765850141053564e-05,1.2582397853424803e-12,7.00071308583914e-16,2.22658764150923e-06,1.441472942137983e-16,5.749120615686122e-07,8.074918236612242e-17,1.2544245399713181e-17,2.4625708381083212e-18,4.149114745990155e-16,2.2085113718698356e-16
8.341413161182373e-07,0.11231406833399833,0.9,0.0,0.0,0.0,0.0,0.09974855043693096,0.00010615879715185078,2.450269685934893e-06,1.280494158002086e-05,2.4586718367073358e-05,8.60619013245362e-07,2.6216478806393345e-05,3.4695455902884338e-06,6.276532675987868e-06,3.081724132406619e-05,9.375130857634621e-05,4.6882125707917496e-06,2.7869390983269148e-05,1.1032153145641494e-08,8.175290817772668e-08,2.5779429359383328e-08,4.462176103262608e-09,6.739258051978049e-05,2.7724158675138954e-05,0.00022986271134329983,4.1007212641701436e-05,5.4187406798830097e-05,6.39618709106304e-10,2.9532164802752196e-05,3.281101157592675e-12,7.44966445764018e-08,7.339181670289739e-13,8.851515363925258e-13,9.03511876247375e-13,1.7570625626563953e-12,2.3643880069865976e-13,7.3570724094682775e-06,2.7473197423849125e-05,1.4730848212137852e-13,2.094234836779446e-05,6.47138760036987e-13,3.1492716423374555e-13,1.4973413862623055e-05,1.2758919669121453e-12,7.058151304792311e-16,2.2774400705677457e-06,1.4538259051071983e-16,5.9092737383311e-07,8.139922925420002e-17,1.2799053732387955e-17,2.524360042108255e-18,4.2179702596720704e-16,2.2563601806203246e-16
8.406385910499438e-07,0.11231473970275627,0.9,0.0,0.0,0.0,0.0,0.0997464144703305,0.00010703496847795506,2.4502579621883067e-06,1.2862993400579937e-05,2.467507430158473e-05,8.606059224384027e-07,2.633881056607908e-05,3.469496158505007e-06,6.277283435069595e-06,3.1060248096932806e-05,9.485697470032634e-05,4.688719909387843e-06,2.8004960609850902e-05,1.1032100369056726e-08,8.175251695848706e-08,2.5779037193373956e-08,4.462177369149695e-09,6.772455084324376e-05,2.7945573238148058e-05,0.00023250240496931903,4.134092130241522e-05,5.490477414235156e-05,6.396217164650392e-10,2.9783126288970952e-05,3.308090793065197e-12,7.486183071598858e-08,7.365354318102399e-13,8.89432960377677e-13,9.077029944033441e-13,1.7802749096302278e-12,2.375971570280837e-13,7.406648731799808e-06,2.7867773955400456e-05,1.478378634828772e-13,2.12131882048293e-05,6.554900173617072e-13,3.1645912226086814e-13,1.518199166040961e-05,1.2936295497221436e-12,7.115588141975126e-16,2.3289690921435214e-06,1.4661786561091289e-16,6.072361808747548e-07,8.204928334508637e-17,1.3056804343446815e-17,2.5871476005777773e-18,4.287365285050741e-16,2.3048218166996707e-16
8.471358659816503e-07,0.11231541231502673,0.9,0.0,0.0,0.0,0.0,0.0997442766303781,0.00010791051069786467,2.450246315692024e-06,1.2920649540648406e-05,2.4762475547587238e-05,8.605928303971451e-07,2.646038687394625e-05,3.469446711599944e-06,6.277995312433605e-06,3.130330688656275e-05,9.596650540100339e-05,4.689200979153632e-06,2.8139515543136664e-05,1.1032047943697503e-08,8.175212832589216e-08,2.577864499556921e-08,4.462178799935505e-09,6.805343847657652e-05,2.816698281645156e-05,0.00023515040643085284,4.1674620834441346e-05,5.5625248213006874e-05,6.396247546268239e-10,3.0034083413154087e-05,3.335059403764253e-12,7.52235853358291e-08,7.391240348772244e-13,8.936818965211554e-13,9.118678206630969e-13,1.8035866612099287e-12,2.387446305587476e-13,7.455814573896432e-06,2.826427932874741e-05,1.483615250965316e-13,2.148507022977776e-05,6.638729994326492e-13,3.179796143394403e-13,1.5391575884000553e-05,1.3114518735106113e-12,7.173023357698721e-16,2.381176230729112e-06,1.4785311661179718e-16,6.238407796251063e-07,8.269931842941954e-17,1.331750196240502e-17,2.6509397240459802e-18,4.357299782426263e-16,2.353900224229548e-16
8.536331409133568e-07,0.11231608615950028,0.9,0.0,0.0,0.0,0.0,0.09974213693511613,0.00010878541947123719,2.450234743815641e-06,1.2977909359822767e-05,2.4848932331261026e-05,8.605797368021385e-07,2.6581210598463278e-05,3.469397252765546e-06,6.278670038429787e-06,3.1546417435278475e-05,9.707986487220751e-05,4.689656951576702e-06,2.827306332237582e-05,1.1031995872149124e-08,8.175174223780509e-08,2.5778252854919686e-08,4.462180394111986e-09,6.837925718785968e-05,2.8388387405591754e-05,0.00023780665295323133,4.2008311228667785e-05,5.6348805628763736e-05,6.396278259361284e-10,3.0285036171423772e-05,3.3620068566623985e-12,7.558192392819975e-08,7.416842867431593e-13,8.97898586942171e-13,9.160064562987887e-13,1.8269970493132124e-12,2.3988127145235954e-13,7.5045709785695116e-06,2.866269558711446e-05,1.4887952829235448e-13,2.1757984852266795e-05,6.722874066100522e-13,3.194887258772989e-13,1.560215893836311e-05,1.3293582828255037e-12,7.230456799221999e-16,2.434062957913221e-06,1.490883416572934e-16,6.407434479402413e-07,8.33493178769954e-17,1.3581151288869503e-17,2.715742638856753e-18,4.4277734157554086e-16,2.403598669370872e-16
8.601304158450633e-07,0.1123167612246488,0.9,0.0,0.0,0.0,0.0,0.09973999540250188,0.00010965969064786992,2.4502232441324343e-06,1.3034772297089934e-05,2.493445476497214e-05,8.605666416053685e-07,2.6701284498274562e-05,3.469347784724419e-06,6.279309263536307e-06,3.178957947764694e-05,9.819701756473169e-05,4.690088943770847e-06,2.8405611428732995e-05,1.103194410993513e-08,8.175135851620862e-08,2.5777860596935027e-08,4.462182136130105e-09,6.87020207543359e-05,2.8609787001177118e-05,0.00024047108206251257,4.234199247616775e-05,5.707542310887472e-05,6.396309245826492e-10,3.053598456019345e-05,3.388933021474454e-12,7.59368619945868e-08,7.442164847295857e-13,9.020832713724109e-13,9.201189975123455e-13,1.850505309645739e-12,2.410071265368561e-13,7.552919030379044e-06,2.906300485782846e-05,1.493919335179537e-13,2.2031922587601984e-05,6.807329429054652e-13,3.2098654092006326e-13,1.581373328626633e-05,1.3473481274264116e-12,7.28788881490469e-16,2.4876306900062823e-06,1.5032354499488547e-16,6.579464433593745e-07,8.399932014756183e-17,1.3847757124679792e-17,2.781562770557186e-18,4.498784218626782e-16,2.453916622157918e-16
8.666276907767698e-07,0.11231743749922912,0.9,0.0,0.0,0.0,0.0,0.09973785205041566,0.00011053332024187914,2.450211814103159e-06,1.30912378611973e-05,2.5019052859701163e-05,8.605535446051352e-07,2.6820611240130285e-05,3.4692983098291204e-06,6.279914570048433e-06,3.2032792741480066e-05,9.931792815952481e-05,4.690498026458649e-06,2.853716729140383e-05,1.1031892648202572e-08,8.175097707885564e-08,2.577746819874606e-08,4.462184020624418e-09,6.90217429607119e-05,2.8831181598861524e-05,0.0002431436315496432,4.267566456817988e-05,5.780507746092491e-05,6.396340502141744e-10,3.078692857609209e-05,3.4158377754341895e-12,7.628841504410675e-08,7.467209303966874e-13,9.062361882706385e-13,9.242055382896366e-13,1.874110680568095e-12,2.4212224516629817e-13,7.600859849314892e-06,2.9465189344166424e-05,1.4989880076432383e-13,2.2306874045085026e-05,6.892093150167353e-13,3.2247314345672927e-13,1.602629144217661e-05,1.3654207614065612e-12,7.345319377408311e-16,2.5418807941270805e-06,1.5155872631250936e-16,6.754520048852559e-07,8.464932236644198e-17,1.4117323883710278e-17,2.8484062803848897e-18,4.570331471017553e-16,2.5048563485017476e-16
8.731249657084763e-07,0.11231811497192012,0.9,0.0,0.0,0.0,0.0,0.09973570689665615,0.00011140630443703972,2.4502004510661964e-06,1.314730563353527e-05,2.510273651974383e-05,8.605404453773943e-07,2.6939193398224556e-05,3.4692488300721812e-06,6.280487470542355e-06,3.22760569475202e-05,0.00010044256158065477,4.690885222941704e-06,2.866773828473406e-05,1.103184151420139e-08,8.175059794950375e-08,2.5777075857305618e-08,4.462186052995002e-09,6.933843759933557e-05,2.905257119434715e-05,0.0002458242394825893,4.300932749611779e-05,5.853774558426924e-05,6.396372088865159e-10,3.10378682159554e-05,3.442721003493374e-12,7.66365985936727e-08,7.491979295919532e-13,9.103575747376898e-13,9.282661704088736e-13,1.897812403185042e-12,2.4322667930697523e-13,7.648394591516656e-06,2.9869231330097857e-05,1.5040018953652273e-13,2.258282993281666e-05,6.977162324586613e-13,3.239486173962474e-13,1.6239825975112933e-05,1.3835755434156049e-12,7.402748075671932e-16,2.596814585459917e-06,1.5279388061670126e-16,6.932623516880545e-07,8.529927948282869e-17,1.4389855658788653e-17,2.916279084047818e-18,4.642415690254908e-16,2.556422972761334e-16
8.861195155718893e-07,0.11231947346698176,0.9,0.0,0.0,0.0,0.0,0.09973141125490712,0.00011315032216773337,2.4501779162768927e-06,1.3258246476600203e-05,2.526739963246132e-05,8.605142397081844e-07,2.7174133840001928e-05,3.4691498624063266e-06,6.281541778995431e-06,3.2762737035479166e-05,0.00010270285779170944,4.691597829702399e-06,2.8925954891862564e-05,1.1031740109864804e-08,8.17498460870951e-08,2.577629100516945e-08,4.462190517751987e-09,6.996279937661413e-05,2.9495335361838158e-05,0.00025120938429778084,4.367662582627847e-05,6.001203118161695e-05,6.396436115545858e-10,3.1539734355848054e-05,3.4964224312411823e-12,7.7322919293123e-08,7.540707490455947e-13,9.185066936160381e-13,9.36310055124052e-13,1.945501884577625e-12,2.4540368583678627e-13,7.742250637603831e-06,3.068281733640786e-05,1.5138676558753648e-13,2.3137718312601077e-05,7.14820558096011e-13,3.26866508657807e-13,1.6669794715498046e-05,1.4201290102400618e-12,7.517600663437767e-16,2.708738237134083e-06,1.552641177522452e-16,7.298061784464381e-07,8.659914521227465e-17,1.49438313138481e-17,3.0551372594922885e-18,4.788189161858213e-16,2.6614390227473205e-16
8.974540961367052e-07,0.11232066223042568,0.9,0.0,0.0,0.0,0.0,0.09972765863676994,0.00011466941174205406,2.4501584559003927e-06,1.3353713450320397e-05,2.5408133672268165e-05,8.60491373010662e-07,2.737665312575906e-05,3.4690635344679374e-06,6.28236871360351e-06,3.318741050205495e-05,0.00010468624595365272,4.69215681434512e-06,2.9148038411911177e-05,1.1031652486299941e-08,8.174919666248098e-08,2.577560589400516e-08,4.462194803469192e-09,7.049764586386608e-05,2.9881522906431314e-05,0.0002559323477336938,4.425865112136135e-05,6.130761165359633e-05,6.396492761441626e-10,3.197747603823826e-05,3.543192510215054e-12,7.79107094567422e-08,7.582341992008492e-13,9.25514049796523e-13,9.432425682913792e-13,1.9874068824196163e-12,2.4726815573555693e-13,7.822802515767822e-06,3.139837282934105e-05,1.5222997157261087e-13,2.3624917356705867e-05,7.298369801778118e-13,3.2937608982245863e-13,1.7047957054477838e-05,1.4522753052535209e-12,7.61777693323431e-16,2.8086089500329193e-06,1.5741872759022886e-16,7.626979913526532e-07,8.773297418728271e-17,1.5436763602830456e-17,3.1796771285948857e-18,4.917082351418111e-16,2.7550955033352743e-16
9.087886767015211e-07,0.11232185448024619,0.9,0.0,0.0,0.0,0.0,0.09972390078911839,0.00011618648869979106,2.4501391639886576e-06,1.3447966672067927e-05,2.554622341883356e-05,8.60468496588068e-07,2.7576940165842244e-05,3.468977208346074e-06,6.283116195769893e-06,3.361223468861212e-05,0.00010668046749841887,4.692662152583336e-06,2.9367228864611035e-05,1.1031565683681308e-08,8.174855301646917e-08,2.577492078184507e-08,4.4621994513504406e-09,7.102347789933191e-05,3.0267695168011738e-05,0.00026067895263733043,4.484064841040963e-05,6.261203412598686e-05,6.396550301721633e-10,3.241520436433575e-05,3.5898955859773893e-12,7.848846945048987e-08,7.623182865691216e-13,9.32428793017515e-13,9.500974252803362e-13,2.0295942796342516e-12,2.4910081961942573e-13,7.902136636207504e-06,3.211932888528498e-05,1.5305733529681141e-13,2.411504308786916e-05,7.449422979296723e-13,3.318529803992572e-13,1.7428985784924796e-05,1.4846625406213355e-12,7.717947685276874e-16,2.910577200667543e-06,1.5957325727787642e-16,7.965485610720671e-07,8.886668502171612e-17,1.593877599095322e-17,3.3074357980587195e-18,5.047597397474232e-16,2.850686891968861e-16
9.201232572663371e-07,0.11232305015871487,0.9,0.0,0.0,0.0,0.0,0.09972013780378333,0.00011770153771780643,2.450120028401932e-06,1.354100610017115e-05,2.5681718104345824e-05,8.604456101730302e-07,2.7775006207029473e-05,3.468890886429569e-06,6.283790301225773e-06,3.4037207900849395e-05,0.00010868534395750409,4.693117949332439e-06,2.9583563658051597e-05,1.1031479473084352e-08,8.174791432242398e-08,2.577423484177103e-08,4.462204390644776e-09,7.154036889917784e-05,3.065385212556458e-05,0.0002654488787472715,4.5422617653375684e-05,6.392517871562419e-05,6.396608401614442e-10,3.285291932202742e-05,3.636531176219301e-12,7.905628183812939e-08,7.663244560744361e-13,9.392521219860146e-13,9.568750196724678e-13,2.072060142881085e-12,2.509019270712414e-13,7.98026013583651e-06,3.28455940795422e-05,1.5386915100382913e-13,2.4608049264203017e-05,7.601350684990446e-13,3.3429760054203486e-13,1.7812843187480786e-05,1.5172874630065682e-12,7.818114737437671e-16,3.014648335157635e-06,1.6172772906832897e-16,8.313690060228354e-07,9.000047817851792e-17,1.6449887703136582e-17,3.4384449301285995e-18,5.1797241482233765e-16,2.9482094270869656e-16
9.31457837831153e-07,0.1123242492086972,0.9,0.0,0.0,0.0,0.0,0.09971636977183457,0.00011921454468828523,2.4501010353856013e-06,1.3632832248453166e-05,2.58146660490249e-05,8.604227110016011e-07,2.797086200096971e-05,3.4688045697462522e-06,6.284396651352104e-06,3.446232839036257e-05,0.00011070069901552294,4.6935280013673695e-06,2.979707971861772e-05,1.1031394170563489e-08,8.17472810094097e-08,2.577354970835674e-08,4.4622096805414715e-09,7.204839231371812e-05,3.103999375848247e-05,0.00027024180809220475,4.600455881174381e-05,6.524692625710505e-05,6.396667661996874e-10,3.329062089979825e-05,3.683098873106597e-12,7.961422921319357e-08,7.702542381869993e-13,9.459852260073739e-13,9.635757428567998e-13,2.1148005580554222e-12,2.526717667592764e-13,8.057180378394205e-06,3.357707773922968e-05,1.5466570978252734e-13,2.5103890480003222e-05,7.754138710707924e-13,3.3671037309393156e-13,1.819949202124203e-05,1.5501468579738145e-12,7.918274125682953e-16,3.1208272519864246e-06,1.6388209466466297e-16,8.671702495735787e-07,9.113391863489383e-17,1.6970114242871612e-17,3.572732853962552e-18,5.313471108983889e-16,3.047702592553282e-16
9.42792418395969e-07,0.11232545157363152,0.9,0.0,0.0,0.0,0.0,0.09971259678358094,0.00012072549666020157,2.4500821742600395e-06,1.3723446161160504e-05,2.5945114677455523e-05,8.603998003078811e-07,2.816451786194615e-05,3.468718258165192e-06,6.2849404435377906e-06,3.4887594356933285e-05,0.00011272635848772634,4.693895818011758e-06,3.0007813497011666e-05,1.1031309203484949e-08,8.174665151293837e-08,2.5772863124843218e-08,4.462215172863346e-09,7.254762162019886e-05,3.142612004676161e-05,0.00027505742495607857,4.6586471848504785e-05,6.657715828669745e-05,6.396727159667299e-10,3.3728309086834204e-05,3.729598245082308e-12,8.016239418955877e-08,7.741089518248177e-13,9.526292692433451e-13,9.701999468517437e-13,2.1578116425538205e-12,2.5441056372128966e-13,8.132904937356105e-06,3.431368994321438e-05,1.5544729358189264e-13,2.5602522149040947e-05,7.907773171404607e-13,3.390917022324412e-13,1.8588895517724752e-05,1.5832375561022152e-12,8.018431334524181e-16,3.2291184094326787e-06,1.6603642104604145e-16,9.039630182112363e-07,9.226760980280211e-17,1.7499474075105606e-17,3.710332038258407e-18,5.448816334225596e-16,3.149134547645121e-16
9.529935409043033e-07,0.11232653649008302,0.9,0.0,0.0,0.0,0.0,0.09970919693053838,0.00012208358661996006,2.4500653012370425e-06,1.3803963503048755e-05,2.60604200074581e-05,8.60379169044535e-07,2.8336935385715655e-05,3.4686405810832064e-06,6.285380333482658e-06,3.527045658092603e-05,0.000114558120034019,4.694193417391327e-06,3.0195124791231952e-05,1.1031233202335443e-08,8.174608837899499e-08,2.5772244855063126e-08,4.462220316786862e-09,7.298946978077723e-05,3.177362057030893e-05,0.000279410618831906,4.711016950824046e-05,6.778152400172877e-05,6.396781258956392e-10,3.412221699748273e-05,3.771388977847122e-12,8.064744701114e-08,7.775152149362111e-13,9.585337184020319e-13,9.760966038916547e-13,2.1967498449335525e-12,2.559491723619504e-13,8.200041153707323e-06,3.498095211894722e-05,1.5613814690953537e-13,2.6053640293230013e-05,8.046756567471756e-13,3.4120835386348814e-13,1.8941683890982596e-05,1.6132143588836417e-12,8.10856853735372e-16,3.328389749351898e-06,1.6797525178041118e-16,9.379329699085099e-07,9.328788052049376e-17,1.79837181625029e-17,3.8370254436277335e-18,5.571997887153468e-16,3.2421067740785234e-16
9.631946634126376e-07,0.11232762400586689,0.9,0.0,0.0,0.0,0.0,0.09970579320018357,0.00012343999456763342,2.450048515777683e-06,1.3883501676404646e-05,2.617377191637987e-05,8.60358525969425e-07,2.8507585964418666e-05,3.4685629056113652e-06,6.28577666068401e-06,3.565343375981204e-05,0.00011639796478033825,4.694461604040918e-06,3.0380237488132584e-05,1.1031157588756637e-08,8.174552817672308e-08,2.577162626131846e-08,4.462225630047286e-09,7.342430783979094e-05,3.21211086348307e-05,0.0002837817086634125,4.7633844335839746e-05,6.899258136881693e-05,6.39683582559329e-10,3.451611404591232e-05,3.8131238471281045e-12,8.112470326256002e-08,7.808628498812114e-13,9.64367797464873e-13,9.819318192391108e-13,2.2359013567826934e-12,2.574630540657698e-13,8.266220958237774e-06,3.5652231697337006e-05,1.5681729689455748e-13,2.6506951877915302e-05,8.186404691995254e-13,3.4330016140484594e-13,1.929664799345893e-05,1.6433737248647511e-12,8.198701845373536e-16,3.4293779009150662e-06,1.6991402488333852e-16,9.727221245469984e-07,9.43081211472143e-17,1.8475381428020774e-17,3.966444634509344e-18,5.696474426785476e-16,3.3366793833412553e-16
9.733957859209719e-07,0.1123287140809035,0.9,0.0,0.0,0.0,0.0,0.09970238565676828,0.00012479471327305058,2.4500318086978578e-06,1.3962062464690219e-05,2.6285203167087717e-05,8.603378696951014e-07,2.8676476397888685e-05,3.4684852298562364e-06,6.286132433196855e-06,3.603652448113211e-05,0.00011824577010553502,4.694702407292774e-06,3.0563177190275614e-05,1.1031082519778207e-08,8.174497097865204e-08,2.577100797362155e-08,4.462231131074033e-09,7.385218939079373e-05,3.2468584226650085e-05,0.00028817046886874616,4.8157496307399434e-05,7.02102454342095e-05,6.396891148823807e-10,3.4910000224918584e-05,3.854802645748608e-12,8.159422318246994e-08,7.841528824319677e-13,9.701323303495642e-13,9.877058403549942e-13,2.275263389891995e-12,2.5895241388820915e-13,8.331450251145052e-06,3.632746469022203e-05,1.57484940663591e-13,2.6962426049805757e-05,8.326707895618603e-13,3.4536741709220635e-13,1.96537619840601e-05,1.6737134242978094e-12,8.288829178687974e-16,3.532085223403328e-06,1.7185271503722364e-16,1.0083378862903713e-06,9.532810346656911e-17,1.8974472283889536e-17,4.098609252770805e-18,5.822249626829755e-16,3.4328743743261266e-16
9.835969084293062e-07,0.11232980667547884,0.9,0.0,0.0,0.0,0.0,0.09969897436404467,0.00012614773611766195,2.450015172757349e-06,1.403964793689486e-05,2.6394745975903714e-05,8.603172010514689e-07,2.8843613342373748e-05,3.468407551645942e-06,6.286450457069367e-06,3.641972730430403e-05,0.00012010141473064362,4.694917719821366e-06,3.074396920314474e-05,1.1031007514624664e-08,8.17444156769954e-08,2.577038846886699e-08,4.462236713440587e-09,7.427316802456748e-05,3.2816047332467744e-05,0.00029257667526107987,4.868112539995425e-05,7.143443166600358e-05,6.396946467294187e-10,3.5303875527455464e-05,3.896425142805383e-12,8.205606699989308e-08,7.873861897582803e-13,9.758281243605466e-13,9.934188923412637e-13,2.3148331759361293e-12,2.604174112693618e-13,8.39573502720852e-06,3.700658760319039e-05,1.5814126936541235e-13,2.7420032451276094e-05,8.467656731845067e-13,3.4741040028454307e-13,2.0013000316580248e-05,1.7042312559059052e-12,8.378955223917072e-16,3.6365138063757694e-06,1.737913794545915e-16,1.044787525532839e-06,9.634834297155479e-17,1.948100141294343e-17,4.2335419550546986e-18,5.949305311565395e-16,3.5306626840569896e-16
9.937980309376405e-07,0.11233090175023942,0.9,0.0,0.0,0.0,0.0,0.0996955593852653,0.00012749905707757313,2.4499985978102033e-06,1.411626043803518e-05,2.6502432019089886e-05,8.602965173162596e-07,2.9009003325401592e-05,3.4683298684956255e-06,6.286733344514395e-06,3.680304076153823e-05,0.00012196477870978879,4.695109303178188e-06,3.092263853762111e-05,1.1030933177838066e-08,8.174386310284878e-08,2.5769769704518275e-08,4.462242476001511e-09,7.468729732524077e-05,3.316349793916035e-05,0.00029700010504440786,4.920473159147337e-05,7.266505595293816e-05,6.397002792440524e-10,3.569773994639356e-05,3.937991198671286e-12,8.251029493052277e-08,7.905638572889324e-13,9.814559893813642e-13,9.99071225449027e-13,2.35460795113045e-12,2.6185828304762687e-13,8.459081371128175e-06,3.768953743544537e-05,1.5878647550549233e-13,2.787974121381931e-05,8.609241825774556e-13,3.494294031841675e-13,2.037433773724407e-05,1.7349250387554842e-12,8.469073172838079e-16,3.742665472903952e-06,1.7572993514322426e-16,1.0820781783683666e-06,9.736809170797421e-17,1.999497374857409e-17,4.371259410182668e-18,6.077660468785164e-16,3.6301015636217674e-16
9.999999999999997e-07,0.11233188940583629,0.9,0.0,0.0,0.0,0.0,0.09969348140803991,0.00012831978448541516,2.4499885479218e-06,1.4162363996697478e-05,2.656700749734256e-05,8.602839355598388e-07,2.9108704173610525e-05,3.4682826359704403e-06,6.286889196268157e-06,3.7036137010469995e-05,0.0001231013695021965,4.6952148820452595e-06,3.10302369584872e-05,1.1030887965495923e-08,8.174352782388976e-08,2.5769392905090875e-08,4.4622460013111255e-09,7.493575004145218e-05,3.337473111789693e-05,0.000299697739063683,4.95230568654753e-05,7.341634903715449e-05,6.397036983614986e-10,3.5937192089077885e-05,3.963234402430503e-12,8.278275450665997e-08,7.9246891551252e-13,9.84844688729624e-13,1.0024780795225307e-12,2.3788888270259264e-12,2.627225539579548e-13,8.497137916069127e-06,3.810659395928115e-05,1.5917338236049187e-13,2.8160245139770724e-05,8.695628333444328e-13,3.5064528733032067e-13,2.059503519725079e-05,1.7536710059366594e-12,8.523861639363345e-16,3.8080453383872136e-06,1.7690850675755646e-16,1.1051638158678712e-06,9.79882103490806e-17,2.0311095998653213e-17,4.456358676225945e-18,6.156319118954552e-16,3.6913404682429617e-16
1.0029790411951414e-06,0.11233188940583629,0.9,0.0,0.0,0.0,0.0,0.0996924828046619,0.0001287137863141128,2.4499837276284817e-06,1.4184381950684646e-05,2.6597787674534907e-05,8.602778906963496e-07,2.915636596376685e-05,3.4682599472020525e-06,6.28695991234297e-06,3.71481162309749e-05,0.0001236483082694616,4.695262795430368e-06,3.108164648496893e-05,1.1030866081315433e-08,8.1743366666367e-08,2.576921127587354e-08,4.462247670513551e-09,7.505420179520102e-05,3.347619278796297e-05,0.000300995734823871,4.967595756598537e-05,7.377805316783096e-05,6.397053132586177e-10,3.6052208612284416e-05,3.975352206006171e-12,8.291263823848388e-08,7.933768085442231e-13,9.864636364133538e-13,1.004106579875266e-12,2.3905782528614357e-12,2.631345456946387e-13,8.515295818080583e-06,3.830741262805915e-05,1.593578024222488e-13,2.8295252320620404e-05,8.737204878463113e-13,3.512262226407678e-13,2.0701315497368994e-05,1.7626981051120407e-12,8.550180176335623e-16,3.839676504234714e-06,1.7747463712964297e-16,1.1163646217962869e-06,9.828630046965325e-17,2.0463922212111246e-17,4.497606210050321e-18,6.194263563132102e-16,3.720954187873027e-16
1.0121600514526424e-06,0.11233287901059344,0.9,0.0,0.0,0.0,0.0,0.0996894033345908,0.00012992712900973042,2.449968894290405e-06,1.4251719545903502e-05,2.669168692348372e-05,8.602592509654951e-07,2.9302323379516946e-05,3.468190017572668e-06,6.287161640648312e-06,3.7493278997869344e-05,0.000125337908836318,4.695399508110297e-06,3.123897290927129e-05,1.10307994551171e-08,8.174287194242965e-08,2.5768653262404632e-08,4.4622529744976454e-09,7.541564074533767e-05,3.378887749304988e-05,0.0003050049757319027,5.01471649587866e-05,7.489613668609184e-05,6.397104205994693e-10,3.640666845171455e-05,4.012667253085818e-12,8.330890530645495e-08,7.961461191543873e-13,9.914174755494262e-13,1.0090931018844779e-12,2.4267103824515153e-12,2.64391559388773e-13,8.570759681266555e-06,3.892829176215314e-05,1.5992040503883252e-13,2.8712421435065694e-05,8.865669279423221e-13,3.530040455204834e-13,2.1029955293838962e-05,1.7906103955940223e-12,8.631280768303919e-16,3.938085458715223e-06,1.7921925290030245e-16,1.1513429688186636e-06,9.920412832471404e-17,2.0938910438316668e-17,4.6262388471062915e-18,6.311914151823527e-16,3.8131516094276613e-16
