Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122)
0.00017026588108889402,0.12288574043024297,0.9,0.0,0.0,0.0,0.0,0.06172403535453606,0.0047734247170124295,1.5569897477355398e-06,5.41705210203058e-06,2.034992093523963e-05,5.416934641277519e-07,1.6547911609431964e-05,2.1813505756610838e-06,5.55885997776741e-06,0.004161710737460251,0.02368338443797886,3.3345837896314887e-06,2.8678864595213307e-05,7.010244284958494e-09,5.194875596468917e-08,1.6226168274308222e-08,2.9092640850826095e-09,8.672501892343365e-06,0.0045947269950413145,0.05049688416044784,0.004709679773231335,0.0014952852956646315,4.2032781389696605e-10,0.005234758530979008,8.343996254267047e-11,5.4229190475201975e-09,3.435501842502309e-13,5.151485625336761e-13,3.2253963347506157e-13,2.742163308691164e-11,1.7911129777232564e-14,9.84780134250504e-07,0.0025723390054808925,1.2584082455366666e-13,0.0010772643155897406,1.8826721653252145e-11,3.2582931466819946e-13,0.00036721243695717493,1.769664208699881e-11,8.058659132756693e-14,0.012253689661102686,2.576142161824007e-14,0.004237954504351024,1.3488321238405492e-14,1.3287737732876218e-13,2.998108142534758e-14,1.990863013734598e-12,6.535786080875573e-13,0.003237451110396861,1.709702844566082e-13,1.1857398617035528e-12,5.605807569398977e-14,3.8913239441365497e-13,1.0387252537780458e-09,2.8136660221406194e-14,0.0034127840959438036,4.491799225963436e-13,0.004496481432920824,5.6726113276699566e-11,3.856773708487935e-14,2.675159491088166e-13,3.960684236983841e-11,5.9761796164849935e-09,1.9143527969801337e-10,2.3436912161531395e-10,4.2149785641961014e-13,2.202896827938138e-10,2.4427946169993158e-14,2.4296554729842945e-15,2.561332061895343e-11,3.6180621695485584e-14,2.510209075458191e-13,1.033663702463048e-11,0.0021726121256770807,9.371795374929158e-13,7.723479701962542e-16,6.59191409729331e-12,5.298969120506752e-09,6.565021937034761e-12,8.899084350809397e-09
0.00017300627426774655,0.12301616825319203,0.9,0.0,0.0,0.0,0.0,0.061258685315964345,0.0047829020265032956,1.5454045414982882e-06,5.377435322487343e-06,2.019646302541828e-05,5.377035954979934e-07,1.6454503873271038e-05,2.1651499696424717e-06,5.55121282869699e-06,0.004203648834361663,0.02399646689042704,3.317032163347946e-06,2.8462853148594034e-05,6.958082711359356e-09,5.1562217101016516e-08,1.6106653669742415e-08,2.8888315486932386e-09,8.59319310918716e-06,0.004652287358505808,0.0511336618521311,0.004739028687077712,0.0014926912860725948,4.173873912858736e-10,0.005300518536825733,8.288733243431074e-11,5.327162903971639e-09,3.3803014709517005e-13,5.068758816261291e-13,3.1796355440036354e-13,2.713887908701583e-11,1.760150490029017e-14,9.737365990762912e-07,0.0025905390091677826,1.2496842532505686e-13,0.0010771155155518527,1.86623944131179e-11,3.234076767602238e-13,0.00036679778263967733,1.752479092089641e-11,8.108877592388284e-14,0.01243937035313394,2.6085041255741766e-14,0.00429521391399404,1.365729592368275e-14,1.3475822739479863e-13,3.0341017287977656e-14,2.0051184844742333e-12,6.558145057366681e-13,0.0032744404351461275,1.7327784655266453e-13,1.2017024414092324e-12,5.660373911475529e-14,3.9290670218612365e-13,1.0461629922948295e-09,2.844622869538222e-14,0.0034640940622999235,4.5143746641210183e-13,0.0045676193967844935,5.707960861054104e-11,3.9005438776379974e-14,2.7054269064044765e-13,3.9853657263447527e-11,6.0134209123856185e-09,1.9209018137002723e-10,2.3554704286246376e-10,4.231963774562685e-13,2.2117738998598822e-10,2.4681737183786802e-14,2.444796151881052e-15,2.5772932988137686e-11,3.655496243962408e-14,2.5360938913772923e-13,1.0401787542026603e-11,0.002229236135868799,9.398873089707889e-13,7.820503483929302e-16,6.67449443143294e-12,5.36535206091324e-09,6.647492447146048e-12,9.010875603498326e-09
0.00017574666744659908,0.12314571467961957,0.9,0.0,0.0,0.0,0.0,0.06079696377465653,0.004791720593069981,1.5339033094755508e-06,5.338238885534674e-06,2.004420407039117e-05,5.337436867542273e-07,1.6361834705805842e-05,2.1490706671794248e-06,5.543479621695413e-06,0.0042449816866626565,0.024307841729294212,3.299588272089351e-06,2.824851739975822e-05,6.906299223238316e-09,5.1178480025738265e-08,1.598803649923235e-08,2.8685408080258973e-09,8.515496581702628e-06,0.004709413939590762,0.05176620072720063,0.004767381095943884,0.0014900954047281818,4.14466880928452e-10,0.005365784833042175,8.232756606021283e-11,5.233696024183892e-09,3.3260290795153837e-13,4.987420254913587e-13,3.134596625727452e-13,2.685920139552144e-11,1.72991489150787e-14,9.62909128899629e-07,0.002608425283131612,1.2410271163096927e-13,0.001076931574337519,1.849908749113903e-11,3.2100493565341134e-13,0.00036641736039454376,1.7356385691703165e-11,8.157390948150983e-14,0.012623973808227376,2.640623123917871e-14,0.0043521915108494895,1.3824997194021003e-14,1.36614651408393e-13,3.0697142472049186e-14,2.018707820501022e-12,6.578979295597668e-13,0.003311103870556481,1.7554999843339822e-13,1.2174192607516529e-12,5.714088796543642e-14,3.9662194363135274e-13,1.0532531775319085e-09,2.8755176059022566e-14,0.003515095928547876,4.535830833773914e-13,0.004638368574057008,5.74211014606999e-11,3.943744572540959e-14,2.7352992927075315e-13,4.009209187573961e-11,6.049397728125846e-09,1.9270042296596385e-10,2.3666656390885796e-10,4.2483932458824485e-13,2.2203605228953223e-10,2.49322681240806e-14,2.459422748314549e-15,2.5927125922693987e-11,3.6927803389360984e-14,2.561874777120725e-13,1.0464765183697984e-11,0.002286205856052957,9.424823250353147e-13,7.916798835676098e-16,6.756452429420562e-12,5.431234730836166e-09,6.729343765367707e-12,9.121827522989227e-09
0.0001778086716896475,0.12324261494775338,0.9,0.0,0.0,0.0,0.0,0.060451915352159206,0.004797934492826751,1.525304267770449e-06,5.309017089528247e-06,1.993042121828013e-05,5.30783667741375e-07,1.6292585033581183e-05,2.1370512356020537e-06,5.537603445721062e-06,0.004275687409433312,0.02454101387967301,3.2865331924689584e-06,2.8088337006400863e-05,6.867582641267853e-09,5.0891574143998685e-08,1.589937054690485e-08,2.8533660113374512e-09,8.458060987406471e-06,0.004752114781276379,0.0522393795631524,0.004788068123482157,0.0014881412289472506,4.1228240869044594e-10,0.005414571112994522,8.190203211213297e-11,5.1648288799456234e-09,3.2857935836221936e-13,4.927117352413202e-13,3.1011746963861907e-13,2.6650768836049207e-11,1.7076284835318655e-14,9.54899881846772e-07,0.0026216805699385373,1.2345567874190022e-13,0.001076770738421788,1.8376889904484938e-11,3.192093592743962e-13,0.00036615288113007603,1.7231864911511674e-11,8.192788191835615e-14,0.012762166930428523,2.6646319391869487e-14,0.004394880337123247,1.3950350143002627e-14,1.3799539899607387e-13,3.096261170715561e-14,2.0285006121373116e-12,6.593673576844817e-13,0.0033384801676705224,1.772363776665227e-13,1.2290836811671498e-12,5.753952422571658e-14,3.9937903985519935e-13,1.0583625299444833e-09,2.898724513319106e-14,0.003553269958078327,4.551251493021204e-13,0.004691347019072587,5.767026801403959e-11,3.9758786694874865e-14,2.757518568504592e-13,4.026606310651394e-11,6.0756478218245305e-09,1.9313082323152695e-10,2.3747116943130144e-10,4.260396043300878e-13,2.2266336095259253e-10,2.5118653955548556e-14,2.4700948857205418e-15,2.6039631124595697e-11,3.7207380399686145e-14,2.581206594687961e-13,1.0510742425355464e-11,0.0023292933879126817,9.44362051323711e-13,7.988779203197618e-16,6.817714199855138e-12,5.480480553080944e-09,6.79052726336983e-12,9.204763591607245e-09
0.00017987067593269593,0.12333902335087811,0.9,0.0,0.0,0.0,0.0,0.06010889007809166,0.004803795943441314,1.5167522404242595e-06,5.280024144907808e-06,1.9817306839456133e-05,5.278403750655593e-07,1.622374090379037e-05,2.125099562959152e-06,5.531677635434172e-06,0.004306056874122319,0.024773226605030417,3.2735383201685707e-06,2.7929091275301597e-05,6.829077736814927e-09,5.0606236890049495e-08,1.5811205624004015e-08,2.8382706122690954e-09,8.401479867366774e-06,0.004794573359122423,0.05271019229622263,0.004808207764633026,0.0014861865141934244,4.10109102189356e-10,0.005463081583260349,8.147304630653087e-11,5.097180319002187e-09,3.2460669748962087e-13,4.867575841975625e-13,3.068147825977889e-13,2.6444048841537688e-11,1.6857292391437093e-14,9.470055178025314e-07,0.0026347641310880557,1.2281237236583003e-13,0.001076591187282863,1.825528534035878e-11,3.1742432392499316e-13,0.0003659064985117474,1.710917217825273e-11,8.227248811351722e-14,0.012899748337956875,2.6885050224176555e-14,0.004437412733122553,1.4074991900356383e-14,1.393623044965395e-13,3.122594877382765e-14,2.0379272942628635e-12,6.607541750925236e-13,0.003365678128878081,1.789027960110217e-13,1.2406095985274891e-12,5.79334589413723e-14,4.0210352733118055e-13,1.0632808660970426e-09,2.921898166762733e-14,0.003591271027325052,4.566061111743769e-13,0.004744104866518123,5.791284152839378e-11,4.007695612690025e-14,2.779517890790932e-13,4.0435430996596685e-11,6.101203328700297e-09,1.9353702655135193e-10,2.382438926223139e-10,4.2720953492080586e-13,2.232748080757806e-10,2.530323246285171e-14,2.4804846344300574e-15,2.6149159397328198e-11,3.748614469563925e-14,2.6004821113829604e-13,1.0555525990328946e-11,0.0023725649775535283,9.46180417812544e-13,8.060352634944972e-16,6.87862840074221e-12,5.529446978435421e-09,6.851364851613839e-12,9.287230769161929e-09
0.00018193268017574436,0.12343494290179978,0.9,0.0,0.0,0.0,0.0,0.05976787475906753,0.004809313347584347,1.508247001766771e-06,5.251256348328066e-06,1.9704856561016655e-05,5.249137091947209e-07,1.6155297283805334e-05,2.1132152596718885e-06,5.525701878849692e-06,0.004336092793637266,0.025004483030278923,3.2606033212401968e-06,2.7770774248672045e-05,6.790783493855964e-09,5.0322460734396835e-08,1.572353874908386e-08,2.8232542442701384e-09,8.345729430892873e-06,0.004836791089067713,0.05317865322232717,0.004827807102825907,0.0014842314679505925,4.0794691658771816e-10,0.005511317824017395,8.104084653014832e-11,5.030718322985511e-09,3.206842344268887e-13,4.80878542886153e-13,3.035510373004199e-13,2.6239029036278943e-11,1.664207086944844e-14,9.392230238100711e-07,0.0026476784187503106,1.2217276745678306e-13,0.0010763933846378413,1.8134280098874283e-11,3.1564976285797987e-13,0.0003656776969639334,1.6988257342180447e-11,8.260784927042141e-14,0.013036717464417067,2.712243151248728e-14,0.004479789987529139,1.4198926622719613e-14,1.4071536769782104e-13,3.148716250285526e-14,2.046992617276038e-12,6.620599276639286e-13,0.0033927002924535707,1.8054929809058548e-13,1.2519973360083322e-12,5.832274166351149e-14,4.04795752334494e-13,1.0680106644927198e-09,2.94503949012127e-14,0.0036290997844821973,4.580268980432504e-13,0.004796641980466728,5.814890732069419e-11,4.0391973934614926e-14,2.801298660431495e-13,4.060025511531138e-11,6.126073237022568e-09,1.939194857187481e-10,2.389852182332701e-10,4.283495961055407e-13,2.2387064439043156e-10,2.548601956004004e-14,2.4905956486815834e-15,2.6255749263712207e-11,3.77641130869449e-14,2.619702499011748e-13,1.0599131281120926e-11,0.0024160157209558715,9.479385324748837e-13,8.131521462347693e-16,6.939197063492006e-12,5.578135639866853e-09,6.911858512019099e-12,9.369231742204532e-09
0.00018399468441879279,0.12353037657880915,0.9,0.0,0.0,0.0,0.0,0.05942885632609784,0.004814494883757387,1.4997883235931176e-06,5.222710105011976e-06,1.9593066051748367e-05,5.220035701760257e-07,1.608724915940428e-05,2.101397936409437e-06,5.519675918471394e-06,0.004365797855892101,0.02523478625333777,3.2477278647300714e-06,2.7613380023167396e-05,6.752698884953057e-09,5.0040238063050313e-08,1.5636366928118593e-08,2.808316517492366e-09,8.290787445324594e-06,0.004878769377870303,0.05364477650159193,0.004846873142664801,0.0014822762898977378,4.057958032757117e-10,0.005559281405949729,8.060566050859011e-11,4.965413416267684e-09,3.1681128906932593e-13,4.750735977347435e-13,3.003256792473392e-13,2.603569666326021e-11,1.643052758416155e-14,9.315495367859471e-07,0.00266042583951785,1.2153683948880858e-13,0.0010761777757492346,1.8013878989982252e-11,3.138856097852366e-13,0.00036546598064388493,1.6869073151213864e-11,8.293408524373151e-14,0.013173073856179622,2.735847098647062e-14,0.004522013357808999,1.4322158439778666e-14,1.4205459554164424e-13,3.1746263793624566e-14,2.055701383692216e-12,6.632861456405137e-13,0.00341954913185505,1.8217593775290572e-13,1.2632472803114654e-12,5.870742241025361e-14,4.074560642721744e-13,1.0725544308252668e-09,2.968149157034853e-14,0.0036667568846358812,4.593884516013946e-13,0.00484895826189081,5.837854975845146e-11,4.070386261942792e-14,2.8228624567873165e-13,4.076059436908512e-11,6.150266435038176e-09,1.9427864894643237e-10,2.3969563761193244e-10,4.2946023024247306e-13,2.2445110108894944e-10,2.56670314288143e-14,2.500431542048697e-15,2.6359438817880775e-11,3.804129910263603e-14,2.63886870189219e-13,1.0641573529026657e-11,0.0024596407775431157,9.496373124485834e-13,8.20228800282814e-16,6.999422206343523e-12,5.626548159754735e-09,6.972010214596575e-12,9.450769181144093e-09
0.0001860566886618412,0.12362532732901783,0.9,0.0,0.0,0.0,0.0,0.05909182183302055,0.004819348510827888,1.4913759788123488e-06,5.194381879488588e-06,1.948193102287184e-05,5.191098593850684e-07,1.6019591648461116e-05,2.0896472076164385e-06,5.513599550578702e-06,0.004395174723997008,0.025464139346070332,3.234911622665289e-06,2.7456902750705552e-05,6.7148228876828885e-09,4.975956129919766e-08,1.5549687206872286e-08,2.793457053350391e-09,8.23663213017386e-06,0.004920509623158281,0.0541085761600637,0.004865412810458635,0.001480321172336028,4.036557151375306e-10,0.00560697389029112,8.016770666118583e-11,4.901236458436196e-09,3.1298719177618975e-13,4.693417505810527e-13,2.971381679796717e-13,2.5834038803537042e-11,1.6222570870235553e-14,9.239822375953628e-07,0.002673008755379754,1.209045643278314e-13,0.0010759447888473545,1.7894085851046352e-11,3.12131798969796e-13,0.00036527087281667316,1.6751574576757153e-11,8.325131454841803e-14,0.013308817169881509,2.7593176329288987e-14,0.004564084070963362,1.4444691454417825e-14,1.4338000061278866e-13,3.2003264599046174e-14,2.0640584291907283e-12,6.64434338932982e-13,0.0034462270570272792,1.8378277612868465e-13,1.274359868230881e-12,5.90875510986027e-14,4.1008481175158785e-13,1.0769146880911965e-09,2.991227723610787e-14,0.003704242989431414,4.606917149831321e-13,0.0049010536475390006,5.860185226614388e-11,4.101264597458177e-14,2.84421094800542e-13,4.091650700590911e-11,6.1737917116443226e-09,1.9461495849205694e-10,2.4037564285813377e-10,4.3054185723296316e-13,2.2501639762719623e-10,2.584628427167864e-14,2.5099958877136868e-15,2.6460265728163836e-11,3.8317714677678643e-14,2.6579815536312893e-13,1.0682867795249767e-11,0.0025034353697502777,9.512777260113643e-13,8.272654559865515e-16,7.0593058344373975e-12,5.674686149949341e-09,7.031821917503254e-12,9.531845740321135e-09
0.00018811869290488964,0.1237197980618053,0.9,0.0,0.0,0.0,0.0,0.05875675845150411,0.004823881973671326,1.4830097432139486e-06,5.1662684010233815e-06,1.9371447220761225e-05,5.162324794920774e-07,1.595232026466571e-05,2.077962691144924e-06,5.5074726023971845e-06,0.0044242260370347545,0.025692545357855392,3.222154269932231e-06,2.7301336625237893e-05,6.677154492591108e-09,4.948042296201427e-08,1.5463496669852313e-08,2.778675487436158e-09,8.183242673829316e-06,0.004962013213558297,0.054570066100875766,0.004883432955436081,0.00147836629858761,4.0152660703692717e-10,0.005654396828925682,7.972719745137072e-11,4.83815908319216e-09,3.092112826379884e-13,4.636820177724386e-13,2.9398797357842417e-13,2.5634043052775193e-11,1.6018111484041606e-14,9.165185178600044e-07,0.002685429483524559,1.2027591755876433e-13,0.001075694829447411,1.777490563103607e-11,3.1038826534637686e-13,0.00036509191457016554,1.6635716653435505e-11,8.355965438053912e-14,0.013443947171182634,2.7826555178092874e-14,0.004606003327294398,1.4566529743097186e-14,1.4469159440251628e-13,3.225817310891207e-14,2.072068539620938e-12,6.65505978629288e-13,0.0034727364194983607,1.853698730961984e-13,1.2853355275215814e-12,5.946317554292752e-14,4.1268232872173937e-13,1.0810939332905023e-09,3.014276061268881e-14,0.0037415587664110027,4.619375766060158e-13,0.0049529281083043625,5.881889733985397e-11,4.131834292972443e-14,2.8653454648852686e-13,4.106805062555544e-11,6.196657757929628e-09,1.9492884524213884e-10,2.410256975231679e-10,4.315949289272084e-13,2.2556677015729197e-10,2.6023793447843137e-14,2.5192922190942843e-15,2.655826724369502e-11,3.859337569006748e-14,2.6770421607526754e-13,1.0723028973599017e-11,0.00254739478205576,9.528608165795208e-13,8.342623423144324e-16,7.118849939999776e-12,5.722551211919445e-09,7.0912955671682586e-12,9.612464058178788e-09
0.00019018069714793806,0.12381379166027842,0.9,0.0,0.0,0.0,0.0,0.05842365347102398,0.004828102814438156,1.474689391817568e-06,5.138366435107832e-06,1.9261610432092366e-05,5.133713335928446e-07,1.5885430583410155e-05,2.066344006878711e-06,5.501294937027628e-06,0.004452954410014778,0.025920007314793988,3.2094554842179465e-06,2.714667589307144e-05,6.639692686755655e-09,4.920281554502657e-08,1.5377792414334425e-08,2.763971448612341e-09,8.130598902812218e-06,0.0050032815287531325,0.055029260097993485,0.004900940350438245,0.00147641184540885,3.9940843259818294e-10,0.005701551764444453,7.928433760528071e-11,4.7761539777282426e-09,3.054829120015093e-13,4.580934309304925e-13,2.908745678959296e-13,2.543569701719652e-11,1.5817063501203045e-14,9.091558190024271e-07,0.002697690299078672,1.1965087495782106e-13,0.0010754282892081282,1.765634307507989e-11,3.0865494440697394e-13,0.00036492866403488685,1.6521456151837547e-11,8.385922062909668e-14,0.013578463725986152,2.8058615124299944e-14,0.004647772298968967,1.4687677356021336e-14,1.4598939187808628e-13,3.2510997129074787e-14,2.0797365024613654e-12,6.665025121707152e-13,0.003499079511922821,1.869372929946635e-13,1.2961747164760967e-12,5.983434305082769e-14,4.1524894552709654e-13,1.0850946642728994e-09,3.03729498637129e-14,0.003778704888693188,4.631269104159313e-13,0.005004581647189036,5.90297665556081e-11,4.1620971876249e-14,2.886267300345682e-13,4.121528218540151e-11,6.218873168053294e-09,1.952207331569601e-10,2.416462576071925e-10,4.326198858756084e-13,2.2610244892597363e-10,2.619957416132796e-14,2.528324030200967e-15,2.665348019817843e-11,3.886829725164154e-14,2.696051576549305e-13,1.0762071791937633e-11,0.0025915143604131794,9.54387551586462e-13,8.412196868637822e-16,7.178056502425203e-12,5.770144936819025e-09,7.150433098363826e-12,9.692626757358995e-09
0.0001922427013909865,0.12390731096867305,0.9,0.0,0.0,0.0,0.0,0.05809249429394032,0.00483201837501304,1.466414696769693e-06,5.110672750324666e-06,1.9152416482237094e-05,5.105263245487161e-07,1.5818918177922253e-05,2.054790775579075e-06,5.495066476215827e-06,0.0044813624346503175,0.02614652822338978,3.1968149458979938e-06,2.6992914850163556e-05,6.602436444315943e-09,4.89267314460571e-08,1.5292571530616926e-08,2.7493445452731216e-09,8.07868158117966e-06,0.00504431593959452,0.05548617180978847,0.004917941692967309,0.0014744579822781284,3.9730114212896026e-10,0.005748440230233457,7.883932082928787e-11,4.715195620292302e-09,3.018014402609352e-13,4.5257503619338905e-13,2.877974481955893e-13,2.5238987446224134e-11,1.561934663685615e-14,9.018916145631159e-07,0.0027097934342818824,1.1902941323068307e-13,0.0010751455392304654,1.7538399849558583e-11,3.069317718930247e-13,0.00036478069553475413,1.640875361750219e-11,8.415012789398789e-14,0.013712366801551046,2.828936371403017e-14,0.00468939213387734,1.480813831747007e-14,1.472734186599644e-13,3.276174980526798e-14,2.08706719079333e-12,6.674253845437152e-13,0.003525258572691666,1.884851136028693e-13,1.3068779861448823e-12,6.020110272361341e-14,4.177850048448984e-13,1.0889194235480898e-09,3.060284815776336e-14,0.0038156820343015147,4.642606389475487e-13,0.0050560142981650085,5.923454058200216e-11,4.192055793550896e-14,2.906978212546966e-13,4.135825800924828e-11,6.240446440576286e-09,1.9549104547753438e-10,2.422378044610344e-10,4.336171004002851e-13,2.2662362852333012e-10,2.6373642466545718e-14,2.537094776177926e-15,2.67459410155916e-11,3.91424880058082e-14,2.715010406001743e-13,1.0800010814456076e-11,0.002635789511415312,9.558587276013017e-13,8.481377158738012e-16,7.236927488439046e-12,5.817468905617932e-09,7.2092364343159985e-12,9.772336444852366e-09
0.00019430470563403492,0.12400035881067294,0.9,0.0,0.0,0.0,0.0,0.0577632684360049,0.00483563580816739,1.4581854338211886e-06,5.08318427512848e-06,1.9043861233886457e-05,5.076973570209374e-07,1.5752778807158277e-05,2.0433026221951636e-06,5.488787178330464e-06,0.004509452679246705,0.02637211106927378,3.184232338125562e-06,2.684004784046866e-05,6.5653847556403955e-09,4.865216318305964e-08,1.520783116286129e-08,2.734794411009907e-09,8.027472033566812e-06,0.0050851178081537576,0.055940814769672935,0.004934443605847634,0.0014725048723057933,3.9520468958388606e-10,0.005795063750522978,7.839233486045043e-11,4.655258491443638e-09,2.981662370938558e-13,4.4712589348792494e-13,2.84756123937258e-13,2.504390146449825e-11,1.5424880572045916e-14,8.947235074177622e-07,0.0027217410813570745,1.184115090175609e-13,0.00107484693867059,1.7421078328117903e-11,3.052186842127145e-13,0.0003646475988169979,1.629757000797948e-11,8.443248949730825e-14,0.013845656457498258,2.851880844834584e-14,0.004730863953896209,1.492791662594748e-14,1.485437009711197e-13,3.3010442070605984e-14,2.0940654460582957e-12,6.682760089600097e-13,0.003551275785411136,1.9001341348258676e-13,1.3174458926744672e-12,6.056350216247386e-14,4.202908388761994e-13,1.0925707371195082e-09,3.083246065714093e-14,0.0038524908860084607,4.653396503601581e-13,0.005107226124341225,5.943329918817103e-11,4.221712335602109e-14,2.927479760243653e-13,4.149703379288135e-11,6.261385979299708e-09,1.9574019613813241e-10,2.428008015004794e-10,4.345869611949621e-13,2.2713051209458056e-10,2.6546013832368433e-14,2.5456078736441776e-15,2.6835685713781335e-11,3.9415959054141656e-14,2.7339194240836557e-13,1.0836860443141282e-11,0.002680215701742146,9.57275296438358e-13,8.550166542328354e-16,7.295464852169502e-12,5.864524689159617e-09,7.267707486766354e-12,9.8515957120819e-09
0.00019636670987708334,0.12409293796900588,0.9,0.0,0.0,0.0,0.0,0.057435963521728896,0.004838962078612703,1.4500013819121894e-06,5.055898161778578e-06,1.8935940583569812e-05,5.048843368610478e-07,1.5687008490245762e-05,2.031879174698938e-06,5.482457015282201e-06,0.004537227689429359,0.026596758820736203,3.1717073466199686e-06,2.6688069250612815e-05,6.5285366254570976e-09,4.837910338022066e-08,1.5123568490840216e-08,2.7203206932822013e-09,7.976952419593106e-06,0.005125688487821981,0.05639320239877323,0.004950452638158353,0.001470552671352317,3.93119030865349e-10,0.005841423840465682,7.794356434398658e-11,4.596317683751917e-09,2.9457668134131904e-13,4.4174507675415755e-13,2.817500871994267e-13,2.485042718681157e-11,1.523358691475407e-14,8.876492977434518e-07,0.0027335353914654447,1.1779713830421994e-13,0.0010745328283012327,1.73043834374104e-11,3.035156185901469e-13,0.0003645289784524638,1.6187865036391992e-11,8.470641749930135e-14,0.013978332847855563,2.8746956783635285e-14,0.004772188858535306,1.5047016254476898e-14,1.498002596365743e-13,3.325707829701888e-14,2.100736000552627e-12,6.690557504859521e-13,0.0035771332828909456,1.915222643623296e-13,1.3278789445212605e-12,6.092158570242873e-14,4.2276675711590237e-13,1.0960510740481797e-09,3.106179787368174e-14,0.003889132130714447,4.663647467139267e-13,0.005158217217063342,5.962612125502517e-11,4.251068195035254e-14,2.947772917605045e-13,4.163166461191386e-11,6.281700094447648e-09,1.9596858497137536e-10,2.4333566721916964e-10,4.355299188889198e-13,2.2762333515242724e-10,2.6716702378689944e-14,2.553866701174679e-15,2.6922749909535512e-11,3.968872827411382e-14,2.75277987503198e-13,1.0872634919825861e-11,0.0027247884574125945,9.586382845700454e-13,8.618567254898926e-16,7.353670535290897e-12,5.9113138482762564e-09,7.32584815606971e-12,9.930407135035717e-09
0.00019842871412013177,0.12418505120974642,0.9,0.0,0.0,0.0,0.0,0.05711056728508117,0.004842003974265311,1.441862315531508e-06,5.028811507765206e-06,1.8828650465664038e-05,5.020871692565552e-07,1.5621603304327985e-05,2.0205200617016895e-06,5.476076000844494e-06,0.004564689988019865,0.026820474427212703,3.159239659643441e-06,2.6536973516619472e-05,6.49189103844908e-09,4.810754451347999e-08,1.50397806745323e-08,2.7059230071776966e-09,7.92710538734585e-06,0.0051660293233660864,0.05684334799838299,0.004965975265935586,0.0014686015299739898,3.910441167627461e-10,0.00588752200619422,7.749318381670973e-11,4.538349962313398e-09,2.9103216181839743e-13,4.3643167446445205e-13,2.7877884855212353e-13,2.465855186063322e-11,1.5045392562028498e-14,8.806667406343608e-07,0.0027451784776829947,1.171862779920955e-13,0.0010742035388523182,1.7188317371245036e-11,3.0182251244986586e-13,0.00036442445303068146,1.607960233770236e-11,8.497202271038966e-14,0.014110396211788494,2.8973816131899206e-14,0.004813367923078165,1.5165441150763938e-14,1.5104312579698387e-13,3.350166812964265e-14,2.1070836628590873e-12,6.697659744688131e-13,0.0036028331467174365,1.930117508901006e-13,1.33817773929901e-12,6.127539967372177e-14,4.2521308279248815e-13,1.099362943193179e-09,3.1290864584523963e-14,0.003925606459333984,4.67336780148035e-13,0.005208987694178472,5.981308478369758e-11,4.2801254195835224e-14,2.967859119602761e-13,4.176220492768986e-11,6.3013970035591345e-09,1.9617661189177536e-10,2.438428462381401e-10,4.3644635039124445e-13,2.2810229468361738e-10,2.688572315824828e-14,2.5618745996624956e-15,2.7007168822401285e-11,3.996080616562284e-14,2.7715924919121126e-13,1.0907348327630527e-11,0.002769503363206945,9.59948457419133e-13,8.686581518631447e-16,7.411546467104993e-12,5.957837933854352e-09,7.383660331266653e-12,1.000877327436515e-08
