Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251)
8.159410489509784e-10,0.11224539680248634,0.9,0.0,0.0,0.0,0.0,0.09999978067165001,5.633409818019203e-08,5.370956221982518e-08,3.870032759885623e-08,3.891981344561155e-08,3.21037328185479e-08,3.366890660256606e-08,3.365666098010785e-08,3.3531777303386195e-08,2.99736379693312e-08,2.99736379693312e-08,2.70605984052956e-08,2.7216916197040266e-08,2.418190407522449e-10,1.6022590306393536e-09,8.331015275877443e-10,1.4853404203433125e-10,8.860927426713964e-10,4.230563652162768e-10,7.522291475955942e-10,4.630363774551196e-10,5.900399757548541e-11,3.6220043053823315e-11
8.265897757909395e-10,0.1122453971287158,0.9,0.0,0.0,0.0,0.0,0.0999997778092311,5.7071438732676726e-08,5.44002978507795e-08,3.9203926054186763e-08,3.9429148569311764e-08,3.251301447305865e-08,3.410900642418224e-08,3.409684454286658e-08,3.396829184945194e-08,3.03648190833957e-08,3.03648190833957e-08,2.7412731855880348e-08,2.7573155786232315e-08,2.449290713221678e-10,1.6253584697270023e-09,8.454182905711444e-10,1.5066221357104274e-10,9.103665503261774e-10,4.352439057174553e-10,7.719321155773086e-10,4.751226446087222e-10,6.055497386103158e-11,3.675407247272989e-11
8.372385026309006e-10,0.11224539745501054,0.9,0.0,0.0,0.0,0.0,0.09999977494681227,5.7808834136521725e-08,5.509083454574076e-08,3.970748661023719e-08,3.9938519219377536e-08,3.292209376003701e-08,3.454912397582009e-08,3.453705327701436e-08,3.440477799807513e-08,3.0756000186262936e-08,3.0756000186262936e-08,2.7764838808864e-08,2.792942209821063e-08,2.480381173600457e-10,1.6484514291267857e-09,8.577295700074162e-10,1.5278934605632469e-10,9.349681183222885e-10,4.4760478292536314e-10,7.918886997305132e-10,4.873633353969255e-10,6.212609234634887e-11,3.7288140611365217e-11
8.478872294708617e-10,0.11224539778137045,0.9,0.0,0.0,0.0,0.0,0.09999977208439352,5.8546284388157273e-08,5.578117220763114e-08,4.021100926985859e-08,4.0447925378238247e-08,3.3330970835387355e-08,3.498925925381716e-08,3.497728716694337e-08,3.484123575083234e-08,3.1147181277932907e-08,3.1147181277932907e-08,2.81169192662397e-08,2.8285715134503374e-08,2.51146353718281e-10,1.6715378905374206e-09,8.700353132195842e-10,1.5491543852256004e-10,9.59897317466603e-10,4.601389121508012e-10,8.120988614407527e-10,4.997584053158018e-10,6.37173538427931e-11,3.782224657994558e-11
8.585359563108228e-10,0.11224539810779559,0.9,0.0,0.0,0.0,0.0,0.09999976922197486,5.928378948401383e-08,5.647131108126914e-08,4.071449403590183e-08,4.095736702833658e-08,3.3739645849634184e-08,3.542941225451136e-08,3.5417546196957674e-08,3.52776651093001e-08,3.153836235840561e-08,3.153836235840561e-08,2.846897323000045e-08,2.8642034896637778e-08,2.5425361091670707e-10,1.694617838048498e-09,8.823354727683905e-10,1.5704049020174237e-10,9.85154018534927e-10,4.728462086338423e-10,8.32562562112024e-10,5.123078099010847e-10,6.532875916155245e-11,3.83563895835015e-11
8.691846831507838e-10,0.11224539843428596,0.9,0.0,0.0,0.0,0.0,0.09999976635955625,6.002134942052201e-08,5.716125107429587e-08,4.1217940911217543e-08,4.1466844152128116e-08,3.4148118948426034e-08,3.586958297424102e-08,3.585783035128337e-08,3.57140660750549e-08,3.192954342768105e-08,3.192954342768105e-08,2.8821000702139085e-08,2.8998381386140084e-08,2.573600545412778e-10,1.7176912578608135e-09,8.946300059591886e-10,1.591645004998411e-10,1.0107380922420833e-09,4.857265875590519e-10,8.532797631662222e-10,5.250115046830314e-10,6.696030911364758e-11,3.889056891154301e-11
8.798334099907449e-10,0.11224539876084146,0.9,0.0,0.0,0.0,0.0,0.09999976349713774,6.075896419411264e-08,5.785099241853792e-08,4.1721349898656206e-08,4.197635673208084e-08,3.4556390272991745e-08,3.6309771409344794e-08,3.629813961407764e-08,3.615043864967317e-08,3.232072448575922e-08,3.232072448575922e-08,2.9173001684648294e-08,2.9354754604535608e-08,2.6046552409164066e-10,1.7407581380330357e-09,9.069188743952604e-10,1.6128746897435396e-10,1.0366494092981596e-09,4.987799640687507e-10,8.742504260425175e-10,5.378694452294089e-10,6.861200450993152e-11,3.942478392885141e-11
8.90482136830706e-10,0.1122453990874621,0.9,0.0,0.0,0.0,0.0,0.09999976063471931,6.149663380121678e-08,5.854053502686637e-08,4.222472100106802e-08,4.2485904750674866e-08,3.4964459960553645e-08,3.67499775561618e-08,3.673847396943686e-08,3.6586782834731295e-08,3.271190553264013e-08,3.271190553264013e-08,2.9524976179520626e-08,2.971115455334869e-08,2.6357017638171123e-10,1.7638184682649544e-09,9.192020435731758e-10,1.6340939531465883e-10,1.0628878403773963e-09,5.12006253274563e-10,8.95474512196916e-10,5.508815871028332e-10,7.02838461610898e-11,3.995903406727503e-11
9.011308636706671e-10,0.11224539941414792,0.9,0.0,0.0,0.0,0.0,0.09999975777230097,6.223435823826563e-08,5.922987911947517e-08,4.2728054221302976e-08,4.299548819040206e-08,3.5372328144701496e-08,3.719020141103146e-08,3.7178833401403767e-08,3.70230986318056e-08,3.310308656832377e-08,3.310308656832377e-08,2.987692418874848e-08,3.006758123410269e-08,2.6667385941816483e-10,1.7868722396999722e-09,9.314794825162397e-10,1.655302793248238e-10,1.0894532561690164e-09,5.254053702674616e-10,9.169519831017454e-10,5.640478859015545e-10,7.197583487764043e-11,4.0493318818419035e-11
9.117795905106282e-10,0.11224539974089887,0.9,0.0,0.0,0.0,0.0,0.09999975490988271,6.297213750169066e-08,5.991902461477944e-08,4.323134956221089e-08,4.350510703376575e-08,3.577999495573118e-08,3.763044297029362e-08,3.761921789397391e-08,3.745938604247239e-08,3.349426759281014e-08,3.349426759281014e-08,3.022884571432408e-08,3.042403464832002e-08,2.6977672171031947e-10,1.8099194447572227e-09,9.437511634424415e-10,1.6765012090857462e-10,1.1163455273456239e-09,5.389772301265033e-10,9.386828002453084e-10,5.773682972191206e-10,7.368797146993381e-11,4.10276377271323e-11
9.224283173505893e-10,0.11224540006771488,0.9,0.0,0.0,0.0,0.0,0.09999975204746453,6.370997158792348e-08,6.060797172247785e-08,4.373460702664134e-08,4.401476126328046e-08,3.61874605209513e-08,3.807070223028848e-08,3.8059627431101304e-08,3.7895645068307907e-08,3.388544860609925e-08,3.388544860609925e-08,3.058074075823954e-08,3.078051479752209e-08,2.72878619323478e-10,1.8329600769774855e-09,9.560170614636565e-10,1.6976892005615537e-10,1.1435645246094716e-09,5.527217479264124e-10,9.606669251314576e-10,5.908427766830594e-10,7.542025674815289e-11,4.156199038570409e-11
9.330770441905504e-10,0.11224540039459598,0.9,0.0,0.0,0.0,0.0,0.09999974918504644,6.444786049339593e-08,6.1296720366695e-08,4.42378266174437e-08,4.4524450861471636e-08,3.659472496496087e-08,3.8510979187356663e-08,3.8500061996703587e-08,3.8331875710888334e-08,3.4276629608191104e-08,3.4276629608191104e-08,3.09326093224868e-08,3.113702168322937e-08,2.7597969290444674e-10,1.8559941308932543e-09,9.682771543131627e-10,1.7188667683284993e-10,1.1711101186608966e-09,5.666388387441647e-10,9.829043192793212e-10,6.044712799167323e-10,7.717269152231318e-11,4.209637642869344e-11
9.437257710305115e-10,0.1122454007215421,0.9,0.0,0.0,0.0,0.0,0.09999974632262842,6.518580421453999e-08,6.198527074759489e-08,4.4741008337467104e-08,4.503417581087546e-08,3.7001788409900606e-08,3.8951273837839146e-08,3.8940521574666506e-08,3.876807797178982e-08,3.4667810599085686e-08,3.4667810599085686e-08,3.1284451409057647e-08,3.1493555306961317e-08,2.7907980615199205e-10,1.8790216019084344e-09,9.805314220987986e-10,1.7400339136895995e-10,1.1989821802407033e-09,5.807284176646932e-10,1.0053949442229494e-09,6.182537625760107e-10,7.894527660226259e-11,4.263079552832214e-11
9.543744978704726e-10,0.11224540104855336,0.9,0.0,0.0,0.0,0.0,0.0999997434602105,6.592380274778791e-08,6.267362279506562e-08,4.5244152189560495e-08,4.554393609403861e-08,3.740865097568061e-08,3.939158617807727e-08,3.9381006148848e-08,3.920425185258847e-08,3.5058991578783e-08,3.5058991578783e-08,3.163626701994373e-08,3.185011567023644e-08,2.8217909226860904e-10,1.902042486197878e-09,9.927798470793612e-10,1.7611906385105875e-10,1.227180580099022e-09,5.9499039978583e-10,1.0281387615111024e-09,6.321901803131923e-10,8.073801279768171e-11,4.3165247390369906e-11
9.650232247104337e-10,0.11224540137562954,0.9,0.0,0.0,0.0,0.0,0.09999974059779265,6.66618560895721e-08,6.336177670055583e-08,4.5747258176572596e-08,4.6053731693518086e-08,3.781531278018642e-08,3.9831916204412815e-08,3.9821515703081774e-08,3.964039735486033e-08,3.545017254728307e-08,3.545017254728307e-08,3.198805615713654e-08,3.2206702774572246e-08,2.8527742218348334e-10,1.9250567806133694e-09,1.0050224134620436e-09,1.7823369451436452e-10,1.2557051890343494e-09,6.094247002225819e-10,1.0511357327069524e-09,6.462804888117675e-10,8.255090091808367e-11,4.369973175051707e-11
9.756719515503948e-10,0.11224540170277073,0.9,0.0,0.0,0.0,0.0,0.09999973773537489,6.739996423632522e-08,6.404973239968834e-08,4.6250326301351915e-08,4.65635625918811e-08,3.8221773939465676e-08,4.0272263913187874e-08,4.026205022118055e-08,4.0076514480181376e-08,3.584135350458586e-08,3.584135350458586e-08,3.2339818822627425e-08,3.2563316621485265e-08,2.883749220504806e-10,1.9480644826060368e-09,1.0172591072189382e-09,1.8034728363609296e-10,1.2845558778631026e-09,6.240312341108225e-10,1.0743858193879189e-09,6.6052464375228e-10,8.438394177281409e-11,4.423424837108582e-11
9.863206783903558e-10,0.11224540202997696,0.9,0.0,0.0,0.0,0.0,0.09999973487295719,6.813812718448003e-08,6.47374900759019e-08,4.675335656674676e-08,4.7073428771704783e-08,3.8628034567897056e-08,4.071262930074497e-08,4.070260968693886e-08,4.051260323012758e-08,3.62325344506914e-08,3.62325344506914e-08,3.2691555018407574e-08,3.291995721249105e-08,2.914714696472007e-10,1.9710655901527893e-09,1.0294899159208132e-09,1.824598315296676e-10,1.3137325174557562e-09,6.388099166104792e-10,1.097888983145421e-09,6.749226008452773e-10,8.623713617105133e-11,4.47687970381368e-11
9.96969405230317e-10,0.1122454023572481,0.9,0.0,0.0,0.0,0.0,0.09999973201053958,6.887634493046959e-08,6.542504967046497e-08,4.7256348975605185e-08,4.7583330215576214e-08,3.903409477834331e-08,4.1153012363427005e-08,4.114319408413567e-08,4.094866360627485e-08,3.662371538559967e-08,3.662371538559967e-08,3.304326474646803e-08,3.327662454910414e-08,2.945671844533174e-10,1.994060101696489e-09,1.0417148285865296e-09,1.8457133853968104e-10,1.343234978707283e-09,6.537606629082785e-10,1.1216451855847484e-09,6.894743157990043e-10,8.811048492180622e-11,4.530337755888212e-11
9.999999999999999e-10,0.11224540268458424,0.9,0.0,0.0,0.0,0.0,0.09999973119590437,6.908644943714815e-08,6.56206908311409e-08,4.7399492142147644e-08,4.772845303460451e-08,3.914962164484665e-08,4.127834725320409e-08,4.126858759722092e-08,4.10727598562051e-08,3.673504426945157e-08,3.673504426945157e-08,3.314335541097258e-08,3.3378135860795436e-08,2.954480419388962e-10,2.000603062728455e-09,1.0451929214338282e-09,1.8517207671163884e-10,1.35169082341781e-09,6.580470362315271e-10,1.1284523749097448e-09,6.936437871862827e-10,8.864731847640244e-11,4.545552331495245e-11
1.007618132070278e-09,0.11224540268458424,0.9,0.0,0.0,0.0,0.0,0.09999972914812205,6.961461747072708e-08,6.61124113594199e-08,4.7759303530775076e-08,4.809326690609217e-08,3.943995468228981e-08,4.1593413097577226e-08,4.15838033965366e-08,4.138469561019902e-08,3.7014896309310675e-08,3.7014896309310675e-08,3.3394948008799705e-08,3.3633318632838144e-08,2.976619507328333e-10,2.0170480160883155e-09,1.0539338355466337e-09,1.8668180503751282e-10,1.3730631325707379e-09,6.688833882201069e-10,1.145654388324853e-09,7.041797443506309e-10,9.000398883392241e-11,4.583798975938037e-11
1.018266858910239e-09,0.11224540301198527,0.9,0.0,0.0,0.0,0.0,0.09999972628570461,7.035294480168592e-08,6.679957508954807e-08,4.826222023510407e-08,4.860323882585909e-08,3.984561438997003e-08,4.2033831499539295e-08,4.2024437607895975e-08,4.1820699243475916e-08,3.740607722182442e-08,3.740607722182442e-08,3.3746604807393325e-08,3.399003946520563e-08,3.0075588164561204e-10,2.040029332541706e-09,1.0661469283197839e-09,1.8879123141752153e-10,1.403216850028713e-09,6.841780077930396e-10,1.1699165529982493e-09,7.190388422356733e-10,9.191764871607602e-11,4.637263348248295e-11
1.0289155857502002e-09,0.11224540333945122,0.9,0.0,0.0,0.0,0.0,0.09999972342328725,7.109132691977971e-08,6.74865410300339e-08,4.8765099091439624e-08,4.91132459574929e-08,4.025107401047913e-08,4.247426756565725e-08,4.246509670195861e-08,4.225667450768129e-08,3.779725812314091e-08,3.779725812314091e-08,3.409823514423949e-08,3.4346787047718215e-08,3.0384886759903726e-10,2.0630040505871287e-09,1.0783540995008095e-09,1.9089961809373867e-10,1.433696002124662e-09,6.996444369070774e-10,1.1944316412508396e-09,7.340515652175845e-10,9.385146537677594e-11,4.6907308586004194e-11
1.0395643125901612e-09,0.11224540366698206,0.9,0.0,0.0,0.0,0.0,0.09999972056086998,7.182976382144227e-08,6.81733091330086e-08,4.926794010262893e-08,4.962328828361898e-08,4.065633365187689e-08,4.291472129227551e-08,4.290578066246145e-08,4.2692621404390826e-08,3.818843901326014e-08,3.818843901326014e-08,3.4449839021328666e-08,3.470356138188652e-08,3.069410157685975e-10,2.0859721700367015e-09,1.0905553426593047e-09,1.9300696549700065e-10,1.4645004599354448e-09,7.152825908766336e-10,1.2191996147418383e-09,7.492178690588109e-10,9.580543962436371e-11,4.744201494109104e-11
1.0502130394301223e-09,0.11224540399457777,0.9,0.0,0.0,0.0,0.0,0.09999971769845278,7.256825550310762e-08,6.885987956127559e-08,4.977074327151902e-08,5.013336578687208e-08,4.1061393421280805e-08,4.3355192675738866e-08,4.334648947313494e-08,4.312853993518023e-08,3.8579619892182106e-08,3.8579619892182106e-08,3.480141644065111e-08,3.5060362469220155e-08,3.100322223800626e-10,2.1089336909486303e-09,1.1027506522477652e-09,1.9511327407246369e-10,1.4956300946006294e-09,7.31092385051802e-10,1.2442204351436218e-09,7.645377095488272e-10,9.777957226701361e-11,4.797675243077032e-11
1.0608617662700834e-09,0.11224540432223835,0.9,0.0,0.0,0.0,0.0,0.09999971483603567,7.330680196120993e-08,6.95462522721323e-08,5.027350860095669e-08,5.0643478449896156e-08,4.146625342495052e-08,4.379568171239249e-08,4.378722311770438e-08,4.3564430101625084e-08,3.8970800759906815e-08,3.8970800759906815e-08,3.5152967404197e-08,3.541719031122777e-08,3.1312258894207757e-10,2.1318886136001117e-09,1.1149400235183682e-09,1.9721854427745223e-10,1.5270847772961733e-09,7.470737348194359e-10,1.269494064141673e-09,7.800110424767373e-10,9.977386411273262e-11,4.851152094865449e-11
1.0715104931100445e-09,0.11224540464996373,0.9,0.0,0.0,0.0,0.0,0.09999971197361865,7.404540319218364e-08,7.023242742242713e-08,5.0776236093788504e-08,5.1153626255344404e-08,4.187091376836418e-08,4.4236188398581955e-08,4.4227981579890986e-08,4.4000291905300966e-08,3.9361981616434265e-08,3.9361981616434265e-08,3.550449191395633e-08,3.577404490941702e-08,3.1621201719090714e-10,2.1548369384592967e-09,1.1271234524475892e-09,1.993227765795986e-10,1.5588643792618989e-09,7.632265556040648e-10,1.2950204634344524e-09,7.956378236578338e-10,1.0178831596936048e-10,4.904632039778841e-11
1.0821592199500056e-09,0.11224540497775397,0.9,0.0,0.0,0.0,0.0,0.0999997091112017,7.478405919246331e-08,7.091840497442724e-08,5.127892575286084e-08,5.166380918587916e-08,4.227537455628767e-08,4.4676712730653206e-08,4.466876484341298e-08,4.443612534778338e-08,3.975316246176444e-08,3.975316246176444e-08,3.5855989971918936e-08,3.6130926265294574e-08,3.193006032689578e-10,2.1777786661646153e-09,1.139300935667907e-09,2.0142597145523614e-10,1.5909687717763278e-09,7.795507628686681e-10,1.3207995947333575e-09,8.114180089076595e-10,1.0382292864456968e-10,4.9581150689621856e-11
1.0928079467899667e-09,0.11224540530560895,0.9,0.0,0.0,0.0,0.0,0.09999970624878482,7.552276995848377e-08,7.16041850794094e-08,5.178157758101985e-08,5.217402722417177e-08,4.267963589283723e-08,4.511725470495255e-08,4.510957289198641e-08,4.487193043064782e-08,4.014434329589737e-08,4.014434329589737e-08,3.620746158007452e-08,3.648783438036608e-08,3.2238825413132226e-10,2.2007137975026126e-09,1.151472470405941e-09,2.0352812938801333e-10,1.6233978261824953e-09,7.96046272115328e-10,1.3468314197626117e-09,8.273515540671673e-10,1.0587770294586542e-10,5.011601174309398e-11
1.1034566736299277e-09,0.11224540563352872,0.9,0.0,0.0,0.0,0.0,0.09999970338636803,7.626153548667999e-08,7.228976770440702e-08,5.2284191581111465e-08,5.268428035290267e-08,4.3083697881536216e-08,4.55578143178267e-08,4.555040570932604e-08,4.530770715546967e-08,4.0535524118833045e-08,4.0535524118833045e-08,3.655890674041263e-08,3.684476925613626e-08,3.25475060838767e-10,2.2236423333922373e-09,1.1636380544264045e-09,2.056292508676997e-10,1.6561514138639395e-09,8.12712998885777e-10,1.3731159002592378e-09,8.434384149781624e-10,1.0795263968058583e-10,5.0650903483817655e-11
1.1141054004698888e-09,0.11224540596151328,0.9,0.0,0.0,0.0,0.0,0.09999970052395132,7.700035577348717e-08,7.297515299547273e-08,5.2786767755981415e-08,5.319456855476123e-08,4.3487560625366494e-08,4.5998391565622736e-08,4.599126327914596e-08,4.57434555238243e-08,4.092670493057146e-08,4.092670493057146e-08,3.691032545492266e-08,3.7201730894108767e-08,3.28560935288929e-10,2.2465642748672663e-09,1.1757976859813387e-09,2.077293363891593e-10,1.6892294062689905e-09,8.29550858761855e-10,1.3996529979729583e-09,8.596785475071353e-10,1.1004773965590173e-10,5.118582584335264e-11
1.1247541273098499e-09,0.11224540628956256,0.9,0.0,0.0,0.0,0.0,0.0999996976615347,7.773923081534071e-08,7.366034092419956e-08,5.328930610847521e-08,5.370489181244575e-08,4.3891224226814966e-08,4.643898644468815e-08,4.643214558516034e-08,4.617917553728708e-08,4.131788573111261e-08,4.131788573111261e-08,3.7261717725593866e-08,3.755871929578636e-08,3.3164596373039233e-10,2.269479623064436e-09,1.1879513637641194e-09,2.0982838645146884e-10,1.7226316748878984e-09,8.465597673658885e-10,1.4264426746661781e-09,8.760719075220102e-10,1.1216300367881681e-10,5.172077875855805e-11
1.135402854149811e-09,0.11224540661767657,0.9,0.0,0.0,0.0,0.0,0.09999969479911816,7.84781606086762e-08,7.434533163173331e-08,5.379180664143814e-08,5.421525010866341e-08,4.429468878791572e-08,4.6879598951370755e-08,4.687305261108394e-08,4.661486719743325e-08,4.1709066520456504e-08,4.1709066520456504e-08,3.761308355441534e-08,3.7915734462670705e-08,3.3473006274163953e-10,2.2923883792094465e-09,1.2000990868677924e-09,2.1192640155716226e-10,1.756358091275722e-09,8.63739640361003e-10,1.4534848921139017e-09,8.926184509147191e-10,1.1429843255616764e-10,5.225576217101539e-11
1.146051580989772e-09,0.1122454069458553,0.9,0.0,0.0,0.0,0.0,0.0999996919367017,7.921714515011206e-08,7.503012510113386e-08,5.429426935756952e-08,5.47256434270161e-08,4.4697954405067705e-08,4.732022908220591e-08,4.731398434146698e-08,4.705053050575731e-08,4.210024729860314e-08,4.210024729860314e-08,3.7964422943274125e-08,3.827277639618565e-08,3.3781330394400095e-10,2.315290544543678e-09,1.2122408547872507e-09,2.1402338218577435e-10,1.7904085336117771e-09,8.810903977718997e-10,1.4807796140620417e-09,9.093181358398776e-10,1.164540270532867e-10,5.2790776029429175e-11
1.1567003078297331e-09,0.11224540727409867,0.9,0.0,0.0,0.0,0.0,0.09999968907428533,7.995618443602754e-08,7.571472143436014e-08,5.4796694259759454e-08,5.523607174995262e-08,4.510102118118181e-08,4.7760876833484126e-08,4.775494075976774e-08,4.748616546385952e-08,4.249142806555251e-08,4.249142806555251e-08,3.831573589419066e-08,3.8629845097854907e-08,3.408956438511321e-10,2.338186120452365e-09,1.2243766672482056e-09,2.1611932885260065e-10,1.8247828715073615e-09,8.986119539978945e-10,1.508326801701375e-09,9.26170917509467e-10,1.1862978798952517e-10,5.332582028192267e-11
1.1673490346696942e-09,0.11224540760240673,0.9,0.0,0.0,0.0,0.0,0.09999968621186904,8.069527846277159e-08,7.639912066586031e-08,5.529908135092231e-08,5.5746535059782696e-08,4.550388921966254e-08,4.820154220146494e-08,4.819592184930671e-08,4.7921772073353554e-08,4.288260882130464e-08,4.288260882130464e-08,3.8667022409202304e-08,3.898694056921406e-08,3.439771069007872e-10,2.361075108399735e-09,1.236506524295123e-09,2.1821424207929673e-10,1.8594809735245782e-09,9.163042227585873e-10,1.5361264159078998e-09,9.431767507659912e-10,1.2082571619098243e-10,5.386089487981127e-11
1.1779977615096553e-09,0.1122454079307794,0.9,0.0,0.0,0.0,0.0,0.09999968334945283,8.143442722674053e-08,7.708332287468661e-08,5.580143063393447e-08,5.625703333905433e-08,4.5906558622220073e-08,4.864222518245668e-08,4.863692759362245e-08,4.835735033583222e-08,4.32737895658595e-08,4.32737895658595e-08,3.90182824903199e-08,3.934406281177775e-08,3.470576720827563e-10,2.3839575098918784e-09,1.248630426272745e-09,2.2030812238240177e-10,1.894502709987322e-09,9.34167118934527e-10,1.5641784180771135e-09,9.603355910527948e-10,1.230418124728933e-10,5.439599977838999e-11
1.1992952151895775e-09,0.11224540858771874,0.9,0.0,0.0,0.0,0.0,0.09999967762462066,8.291288895212118e-08,7.845113641003816e-08,5.680601578686605e-08,5.7278134737054535e-08,4.671130191928166e-08,4.952364396889488e-08,4.951901298158674e-08,4.922842182603396e-08,4.405615102137747e-08,4.405615102137747e-08,3.97207233588141e-08,4.005838761649409e-08,3.5321615193849286e-10,2.4297025597770982e-09,1.2728603680228906e-09,2.2449278626448928e-10,1.965516574449955e-09,9.704044576341645e-10,1.6210394339168954e-09,9.951121168157902e-10,1.2753451249678931e-10,5.5466300318837265e-11
1.2205926688694996e-09,0.11224540924491636,0.9,0.0,0.0,0.0,0.0,0.09999967189978881,8.439156958363052e-08,7.981816249769685e-08,5.781044974133258e-08,5.8299375805897654e-08,4.751525187260376e-08,5.0405133163566416e-08,5.040119679333605e-08,5.009937994707946e-08,4.483851243210642e-08,4.483851243210642e-08,4.0423058515597236e-08,4.077281952398099e-08,3.593710847045506e-10,2.4754212828632775e-09,1.297066499570028e-09,2.2867332460507662e-10,2.0378234388671955e-09,1.0073232967374655e-09,1.678909543699934e-09,1.0305001421297303e-09,1.3210789451496515e-10,5.6536721595784106e-11
1.2418901225494218e-09,0.11224540990237224,0.9,0.0,0.0,0.0,0.0,0.0999996661749573,8.587046909277031e-08,8.11844015911195e-08,5.881473252007911e-08,5.932075640784602e-08,4.831840927767257e-08,5.1286692737283466e-08,5.128347889876993e-08,5.0970224711565986e-08,4.5620873798046337e-08,4.5620873798046337e-08,4.1125287976569995e-08,4.148735854618421e-08,3.6552247409478576e-10,2.521113692415124e-09,1.3212488308742047e-09,2.3284974151097366e-10,2.1114222794191235e-09,1.04492296442887e-09,1.7377884425018503e-09,1.0664993149902537e-09,1.3676196497005016e-10,5.760726333249323e-11
1.2844850299092663e-09,0.11224541121805798,0.9,0.0,0.0,0.0,0.0,0.09999965472529522,8.882892462998507e-08,8.39145206110924e-08,6.082284464135658e-08,6.136393566112853e-08,4.992234960370852e-08,5.305002290516036e-08,5.3048337470784344e-08,5.27115742212393e-08,4.718559639555914e-08,4.718559639555914e-08,4.252942987466213e-08,4.291675798240765e-08,3.778146309045778e-10,2.6124196265446674e-09,1.3695421479033927e-09,2.411902274409563e-10,2.262491800195643e-09,1.1221621032751877e-09,1.8585713889801218e-09,1.140329696920455e-09,1.4631219693964493e-10,5.97487072323943e-11
1.3696748446289552e-09,0.1122454138525215,0.9,0.0,0.0,0.0,0.0,0.09999963182597502,9.474846098244621e-08,8.93653346704172e-08,6.483725577561949e-08,6.545196252296044e-08,5.31207543251871e-08,5.657752650598398e-08,5.6579228423457486e-08,5.619291351607198e-08,5.0315041053116616e-08,5.0315041053116616e-08,4.533644602044857e-08,4.577684275493373e-08,4.0235651375731543e-10,2.794716355353442e-09,1.4658438622306946e-09,2.578219223825072e-10,2.580089624355115e-09,1.2847808540858907e-09,2.1122293597183164e-09,1.2953087702692244e-09,1.6638120524315498e-10,6.403303077836898e-11
1.454864659348644e-09,0.11224541649109983,0.9,0.0,0.0,0.0,0.0,0.09999960892666009,1.0067149618659273e-07,9.480360754239249e-08,6.884925064424028e-08,6.954220655502934e-08,5.630656619163631e-08,6.010615290535478e-08,6.011167753719995e-08,5.967244051654812e-08,5.344448499405006e-08,5.344448499405006e-08,4.814177281305006e-08,4.8638642693077914e-08,4.2684193085070507e-10,2.976593675798385e-09,1.5617666728183343e-09,2.743881323522697e-10,2.918244825158432e-09,1.4582179465815865e-09,2.3819938986140543e-09,1.4600268785768452e-09,1.8774194882279338e-10,6.831925829461051e-11
1.5400544740683329e-09,0.1122454191337834,0.9,0.0,0.0,0.0,0.0,0.09999958602735039,1.0659802842019979e-07,1.0022936809543924e-07,7.285883070103803e-08,7.363465902252108e-08,5.947983494448367e-08,6.363590023866085e-08,6.364567652811976e-08,6.315015602853249e-08,5.6573928218359645e-08,5.6573928218359645e-08,5.0945411268807473e-08,5.150215855203407e-08,4.512710121634262e-10,3.1580525392356107e-09,1.6573119169472068e-09,2.9088911690951284e-10,3.276892389173819e-09,1.6424307772988277e-09,2.6678456046576053e-09,1.6344616118749915e-09,2.1039483846140134e-10,7.260737867265717e-11
1.6252442887880217e-09,0.11224542178056285,0.9,0.0,0.0,0.0,0.0,0.0999995631280459,1.1252805586184912e-07,1.0564264511984783e-07,7.686599739895637e-08,7.772931122560059e-08,6.264061002712766e-08,6.71667666428558e-08,6.718121713320012e-08,6.662606085769537e-08,5.970337072604553e-08,5.970337072604553e-08,5.374736240344975e-08,5.436739108291549e-08,4.756438873216033e-10,3.339093905696261e-09,1.7524810256158784e-09,3.073251338378973e-10,3.655967526311417e-09,1.8373769138819956e-09,2.9697651269158672e-09,1.8185906124294212e-09,2.3434028425185114e-10,7.689738158349691e-11
1.7104341035077106e-09,0.11224542443142872,0.9,0.0,0.0,0.0,0.0,0.09999954022874669,1.1846157669095239e-07,1.110434673355205e-07,8.087075219004404e-08,8.182615449945831e-08,6.57889406456269e-08,7.069875025648482e-08,7.071829111094882e-08,7.01001558095026e-08,6.283281251710788e-08,6.283281251710788e-08,5.654762723208033e-08,5.72343410327403e-08,4.999606856344494e-10,3.5197187356722234e-09,1.8472754625104323e-09,3.2369643936213274e-10,4.055405670227666e-09,2.0430140951613487e-09,3.2877331647234133e-09,2.0123915750663167e-09,2.5957869559023134e-10,8.118925695270449e-11
1.7956239182273994e-09,0.11224542708637165,0.9,0.0,0.0,0.0,0.0,0.09999951732945271,1.243985890876463e-07,1.1643186340364358e-07,8.487309652556916e-08,8.592518020967263e-08,6.892487582468253e-08,7.423184921948092e-08,7.425689023877292e-08,7.357244168924076e-08,6.596225359154686e-08,6.596225359154686e-08,5.934620676925693e-08,6.01030091449665e-08,5.242215361468136e-10,3.699927987542615e-09,1.9416966950516193e-09,3.400032885636626e-10,4.475142448670087e-09,2.259300208345221e-09,3.6217304610670428e-09,2.215842240324865e-09,2.861104812655661e-10,8.548299474668058e-11
