Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840)
1.5373845999530633e-05,0.11367238014898905,0.9,0.0,0.0,0.0,0.0,0.09533063355877978,0.0014881491472088315,2.3638676503056147e-06,1.00956327802929e-05,3.143621820362521e-05,8.255878777891227e-07,2.5648199527640577e-05,3.33067657991591e-06,6.101920449789426e-06,0.0005442989150028848,0.002726986010688535,4.539965488839251e-06,4.422578169399425e-05,1.0643143314350942e-08,7.8870129175745e-08,2.4730089757250058e-08,4.317090731493849e-09,2.8857373045404407e-05,0.0005117318195821072,0.006138103819541683,0.0007691343748148645,0.0012487295715971618,6.206189460960773e-10,0.000579181495600441,4.343253589861317e-11,3.012927666407688e-08,8.860994339515111e-13,1.326388542049489e-12,8.346828372930522e-13,3.8235110910658617e-11,9.62316495629388e-14,3.6223674829974823e-06,0.0006573809936118585,1.886054509639654e-13,0.0005731522171097047,1.6724267643188712e-11,5.000562425921941e-13,0.0005051386454452105,4.0645155141883445e-11,1.3237697486983852e-14,0.0006453214431553749,2.8503014262447148e-15,0.00034347895510938994,1.5022492381714741e-15,5.156477324982473e-15,1.9855493188497874e-15,1.0957590493674167e-13,9.636060237357943e-14,0.0002461169263254779,6.3753139795699895e-15,4.4507689502996574e-14,5.599472050127298e-15,3.9126497023452575e-14,5.7170791850949944e-11,4.817829673088016e-15,0.000104794340473989,4.219154177434133e-14,0.0001397612028077027,9.263899974982547e-12,2.4543495896536153e-15,1.713667772464237e-14,6.468146398888419e-12,9.759627967342765e-10,2.8224323754641673e-11,2.2014326342755273e-11,1.0236365853856155e-13,5.3498850534719796e-11
1.5629490623926904e-05,0.1136928097694597,0.9,0.0,0.0,0.0,0.0,0.09525889464930237,0.0015067304676030355,2.362287405267331e-06,1.0058792827343843e-05,3.141253638815945e-05,8.249963720554013e-07,2.5587185933435644e-05,3.328308725930615e-06,6.09947818089986e-06,0.0005528740372109149,0.002768505169153698,4.537436232154976e-06,4.419284148271757e-05,1.0636028454249255e-08,7.881740450513139e-08,2.4712371481467075e-08,4.314329254393826e-09,2.8606487505335234e-05,0.0005200520481617047,0.0062297925123845545,0.000781638099533787,0.001257893128446849,6.202376200633654e-10,0.0005886388040593131,4.393385478329178e-11,2.9839475834192996e-08,8.846066130297718e-13,1.324165238341028e-12,8.319210963592525e-13,3.847979192581055e-11,9.531753171690214e-14,3.590320146729869e-06,0.0006641324301445345,1.884704614852883e-13,0.0005796713773959641,1.689872744788524e-11,4.996904820195595e-13,0.0005083602120977061,4.0866246944039295e-11,1.3452900778573693e-14,0.0006611213296215749,2.8968427706933707e-15,0.0003509752851188153,1.526674126917421e-15,5.29939882870266e-15,2.038341475775759e-15,1.1272743632241391e-13,9.862801841179623e-14,0.0002523665476664555,6.559139276875234e-15,4.578787650954312e-14,5.7316358886218104e-15,4.004724625654643e-14,5.881509123382994e-11,4.921491979209045e-15,0.0001087045501388637,4.335734981387592e-14,0.00014419863504371467,9.41450208401012e-12,2.5223448738760635e-15,1.7610222861144935e-14,6.57329880658947e-12,9.918289864618757e-10,2.8888457212904213e-11,2.262261129498441e-11,1.0467240752555296e-13,5.4705484485927246e-11
1.5885135248323176e-05,0.11371317416896866,0.9,0.0,0.0,0.0,0.0,0.09518726391464655,0.00152515733093096,2.3607086883851356e-06,1.00228797558045e-05,3.138889122877166e-05,8.244056395549496e-07,2.552767213867916e-05,3.325943877335792e-06,6.097056676956071e-06,0.0005614371879690164,0.0028099389909495543,4.534912866616801e-06,4.4159951183925124e-05,1.0628920474095383e-08,7.876473082142243e-08,2.4694676367659035e-08,4.311569887304166e-09,2.8362623473018212e-05,0.0005283660099258884,0.00632132537383584,0.0007941320416377318,0.0012668132559349816,6.198565010720809e-10,0.0005980892239988595,4.442975407941785e-11,2.9557541894729546e-08,8.831178742408963e-13,1.3219479744394552e-12,8.292134710856883e-13,3.8716589366271716e-11,9.442825536201912e-14,3.55916968786758e-06,0.0006708280831692868,1.8833572756060818e-13,0.0005860977475172122,1.7070165039118978e-11,4.993252379556102e-13,0.0005114280974483424,4.1074596876802994e-11,1.366793570373896e-14,0.0006770232756463497,2.9433502202657076e-15,0.0003584862328662002,1.5510806200033935e-15,5.443515337216418e-15,2.09140868078892e-15,1.1590920425325714e-13,1.008970292458048e-13,0.00025865000914045535,6.744740355786772e-15,4.708036885000694e-14,5.8639026893431384e-15,4.0968662934882324e-14,6.047516642352764e-11,5.02439277688296e-15,0.0001126704094579789,4.453076342627454e-14,0.0001487064156755943,9.564986365551556e-12,2.5907885475500776e-15,1.8086866173810217e-14,6.678368945541151e-12,1.0076827628589941e-09,2.9553057793459895e-11,2.3234864616158127e-11,1.0696814532306643e-13,5.590531833466415e-11
1.6140779872719447e-05,0.11373347472019855,0.9,0.0,0.0,0.0,0.0,0.09511573969420302,0.001543431609185335,2.359131484800846e-06,9.987852540342268e-06,3.136528212803556e-05,8.238156694701593e-07,2.5469591162115272e-05,3.3235819935245366e-06,6.094655589552778e-06,0.0005699884199340792,0.0028512891030854654,4.532395263883694e-06,4.412710999614657e-05,1.0621819307002007e-08,7.871210762883873e-08,2.4677004091774615e-08,4.3088126175818246e-09,2.8125473066989623e-05,0.0005366737144027107,0.006412706680922107,0.0008066162175104029,0.0012754959437967367,6.194755897150008e-10,0.0006075327649170829,4.4920302694773655e-11,2.9283131259065682e-08,8.816331654109808e-13,1.3197366737419204e-12,8.265576126745743e-13,3.894570733884327e-11,9.35627330792713e-14,3.528876544709959e-06,0.0006774695517598998,1.882012441439204e-13,0.0005924325337193053,1.7238623663982175e-11,4.989604996895084e-13,0.0005143462702518558,4.1270558071586054e-11,1.388280254430506e-14,0.0006930251538536208,2.9898238214815997e-15,0.00036601110627520615,1.575468745344985e-15,5.588805980769316e-15,2.144739708086233e-15,1.1912073772635956e-13,1.0316718194732206e-13,0.00026496599469011357,6.9320898249784864e-15,4.83849758216979e-14,5.9962459669010486e-15,4.189056337192302e-14,6.215077167598337e-11,5.1265055511643995e-15,0.00011669077726105715,4.571152326102492e-14,0.00015328354110885086,9.71535301694171e-12,2.6596654911529112e-15,1.8566502522937e-14,6.783356953525872e-12,1.023524146715299e-09,3.021799283209921e-11,2.3850950984657428e-11,1.0925018625811358e-13,5.709799372359092e-11
1.639642449711572e-05,0.11375371275672476,0.9,0.0,0.0,0.0,0.0,0.09504432039744493,0.0015615551694160624,2.357555779673157e-06,9.953672517446745e-06,3.1341708514394205e-05,8.23226451367328e-07,2.5412879877360445e-05,3.3212230352170885e-06,6.0922745799049085e-06,0.0005785277838327835,0.00289255706295651,4.529883299127485e-06,4.4094317148277524e-05,1.061472488615682e-08,7.86595344322056e-08,2.4659354341272416e-08,4.30605743094995e-09,2.7894745895240373e-05,0.0005449751709738016,0.006503940489980058,0.0008190906432734891,0.0012839470664540698,6.190948861596553e-10,0.0006169694361747302,4.54055691188042e-11,2.9015919917646574e-08,8.801524362713894e-13,1.3175312622086915e-12,8.239513076452342e-13,3.916734566955983e-11,9.271993952067286e-14,3.4994034162986325e-06,0.0006840583659653322,1.8806700638376762e-13,0.0005986769375020135,1.7404146264277338e-11,4.985962570000936e-13,0.0005171186832135629,4.145448106074962e-11,1.4097501577597035e-14,0.0007091248639391944,3.0362636201980722e-15,0.00037354923396292833,1.5998385304311121e-15,5.735250393748021e-15,2.1983236346407337e-15,1.2236157556800974e-13,1.0543804592475277e-13,0.0002713132099924238,7.121160863286645e-15,4.9701510698341084e-14,6.128640536296071e-15,4.281277293087726e-14,6.384166637547914e-11,5.227806135992454e-15,0.00012076451935585364,4.689937606551191e-14,0.0001579289896213301,9.865602232359747e-12,2.7289609392170547e-15,1.9049029237035432e-14,6.88826296612268e-12,1.0393531584879936e-09,3.088313620707506e-11,2.4470738260569493e-11,1.1151789593212174e-13,5.828317909323467e-11
1.665206912151199e-05,0.11377388957443099,0.9,0.0,0.0,0.0,0.0,0.09497300449997961,0.0015795298723705465,2.3559815581928014e-06,9.920303218753178e-06,3.1318169840662124e-05,8.226379751723147e-07,2.535747874107335e-05,3.3188669644129922e-06,6.0899133185134995e-06,0.0005870553285918022,0.0029337443622720876,4.527376850931049e-06,4.406157189868678e-05,1.0607637144891161e-08,7.860701073745663e-08,2.464172681439432e-08,4.303304311531375e-09,2.767016783600947e-05,0.0005532703888806487,0.006595030649754401,0.0008315553347985838,0.0012921723838151644,6.187143901724006e-10,0.0006263992470004839,4.588562138776051e-11,2.87556020725592e-08,8.786756383520635e-13,1.315331668153913e-12,8.21392468169696e-13,3.9381699952044356e-11,9.189890706418178e-14,3.470715103891316e-06,0.0006905959906088104,1.8793300961324794e-13,0.0006048321550556513,1.7566775462784398e-11,4.982325001405946e-13,0.0005197492669161082,4.1626713300514224e-11,1.4312033076643322e-14,0.0007253203336219888,3.0826696616342127e-15,0.00038109996451761126,1.6241900023421772e-15,5.882828699398806e-15,2.252149832371859e-15,1.2563126626391825e-13,1.0770921215983577e-13,0.0002776903831128283,7.31192720993375e-15,5.102979066159156e-14,6.261062468655305e-15,4.3735125715874225e-14,6.554761494606564e-11,5.328272631512175e-15,0.00012489050963035992,4.8094074597181253e-14,0.000162641723906896,1.0015734202972137e-11,2.7986604752801994e-15,1.9534346077428257e-14,6.993087116807251e-12,1.0551698183168643e-09,3.1548368115545427e-11,2.509409743985735e-11,1.137706897753745e-13,5.946056892641358e-11
1.690771374590826e-05,0.11379400643281876,0.9,0.0,0.0,0.0,0.0,0.09490179053987317,0.0015973575711911469,2.3544088056147582e-06,9.887710217837224e-06,3.1294665582632475e-05,8.220502311557749e-07,2.5303331545301018e-05,3.3165137443253723e-06,6.087571484847177e-06,0.0005955711014576788,0.0029748524307131306,4.524875801192716e-06,4.402887353416449e-05,1.0600556016825435e-08,7.855453605257845e-08,2.462412121968607e-08,4.300553244778992e-09,2.7451479921735035e-05,0.0005615593772305046,0.006685980813591619,0.0008440103077183805,0.0013001775420621205,6.1833410165312e-10,0.0006358222064959025,4.636052705330518e-11,2.8501888775313946e-08,8.772027248989248e-13,1.3131378226506257e-12,8.188791222173788e-13,3.9588961602067354e-11,9.109872147191513e-14,3.4427783659038533e-06,0.0006970838288265156,1.8779924934060449e-13,0.0006108993767241104,1.772655355064402e-11,4.978692198207258e-13,0.0005222419242032735,4.17875987415342e-11,1.4526397310368482e-14,0.0007416095195042923,3.1290419903942412e-15,0.00038866266582121756,1.6485231877672269e-15,6.031521491567788e-15,2.3062079600235503e-15,1.2892936774284982e-13,1.0998029210736517e-13,0.00028409626508714127,7.504363152030698e-15,5.236963671362998e-14,6.393489027265607e-15,4.465746412618613e-14,6.726838673868238e-11,5.4278853063730006e-15,0.00012906763106748374,4.9295377525555545e-14,0.000167420693481325,1.0165749117068063e-11,2.8687500262383206e-15,2.002235519871883e-14,7.0978295370461165e-12,1.070974146038591e-09,3.221357475132746e-11,2.5720902603234984e-11,1.160080312106276e-13,6.062988278852706e-11
1.7163358370304533e-05,0.11381406455624243,0.9,0.0,0.0,0.0,0.0,0.09483067711422544,0.0016150401101701435,2.352837507293892e-06,9.855860989896396e-06,3.127119523778413e-05,8.214632099234157e-07,2.525038518824701e-05,3.314163339330434e-06,6.08524876703815e-06,0.00060407514810724,0.0030158826393399656,4.522380035036093e-06,4.399622136879721e-05,1.0593481436028828e-08,7.850210988892987e-08,2.460653727573851e-08,4.297804214888113e-09,2.72384373120284e-05,0.0005698421450019651,0.006776794450804909,0.0008564555774371919,0.0013079680744441866,6.179540201609618e-10,0.0006452383236401046,4.6830353146124207e-11,2.825450689288067e-08,8.757336507850212e-13,1.3109496590321168e-12,8.164094069366546e-13,3.978931789001203e-11,9.031851865002396e-14,3.4155617847240813e-06,0.0007035232253675326,1.8766572124108503e-13,0.0006168797864942774,1.7883522473604545e-11,4.975064071879714e-13,0.0005246005250050914,4.193747743782344e-11,1.4740594543774064e-14,0.0007579904078445856,3.175380650489956e-15,0.00039623672441283826,1.6728381130201898e-15,6.181309832978713e-15,2.3604879601702537e-15,1.322554472432112e-13,1.1225091737843929e-13,0.00029052963043316247,7.698443516856259e-15,5.372087362314079e-14,6.525898649240734e-15,4.557963872824152e-14,6.900375596153021e-11,5.526626501927502e-15,0.00013329477667608984,5.0503049336229254e-14,0.00017226483695470564,1.0315647160186312e-11,2.939215856788697e-15,2.051296110994528e-14,7.202490356385367e-12,1.0867661612000896e-09,3.287864821204787e-11,2.6351030866074417e-11,1.182294295932826e-13,6.179086425106602e-11
1.7419002994700805e-05,0.11383406513505745,0.9,0.0,0.0,0.0,0.0,0.09475966287597466,0.0016325793235657758,2.351267648691775e-06,9.824724783414832e-06,3.1247758324081203e-05,8.208769023949295e-07,2.519858946264908e-05,3.311815714931209e-06,6.0829448615911195e-06,0.0006125675127494498,0.003056836303771275,4.519889440724623e-06,4.396361474282688e-05,1.0586413337050421e-08,7.844973176150147e-08,2.4588974710569687e-08,4.295057204060141e-09,2.703080835146211e-05,0.0005781187010502448,0.006867474857276222,0.0008688911591408766,0.0013155494020879433,6.175741447987539e-10,0.0006546476072942191,4.7295166145994285e-11,2.8013198081803988e-08,8.742683724187787e-13,1.308767112539041e-12,8.13981561362429e-13,3.998295198649663e-11,8.955748138110268e-14,3.3890356443562635e-06,0.000709915469674553,1.8753242114878747e-13,0.0006227745615116455,1.8037723820555174e-11,4.971440538098013e-13,0.0005268289015879385,4.207668517999748e-11,1.4954625038107878e-14,0.0007744610152431183,3.2216856853623397e-15,0.00040382154488829134,1.6971348040551337e-15,6.332175241130523e-15,2.41498005178761e-15,1.3560908114195962e-13,1.1452073909344182e-13,0.00029698927759294326,7.894143661992089e-15,5.50833298562618e-14,6.658270908023048e-15,4.650150799394757e-14,7.075350159081379e-11,5.624480554910101e-15,0.0001375708503422376,5.171686024099692e-14,0.0001771730841746262,1.0465428515233918e-11,3.010044564255572e-15,2.1006070638340118e-14,7.30706970253379e-12,1.1025458830709845e-09,3.354348630966516e-11,2.6984362331512998e-11,1.2043443882406856e-13,6.294328016643353e-11
1.7674647619097076e-05,0.11385400932671542,0.9,0.0,0.0,0.0,0.0,0.09468874653091455,0.001649977034478393,2.349699215398854e-06,9.794272502048022e-06,3.122435437885475e-05,8.20291299789401e-07,2.514789686251811e-05,3.3094708377119636e-06,6.080659473104287e-06,0.0006210482382193719,0.003097714687151916,4.5174039095802835e-06,4.3931053021523244e-05,1.0579351655019648e-08,7.839740118946426e-08,2.4571433261134124e-08,4.292312196679054e-09,2.6828373700380128e-05,0.0005863890541121539,0.006958025165352912,0.0008813170678061668,0.0013229268348316035,6.171944749792144e-10,0.0006640500662056254,4.775503195743263e-11,2.7777717649215372e-08,8.728068476815921e-13,1.3065901209421993e-12,8.115939178491936e-13,4.017004302233672e-11,8.881483567431585e-14,3.3631718176988593e-06,0.0007162617987627946,1.873993450487677e-13,0.0006285848716219955,1.8189198813717266e-11,4.967821516550962e-13,0.0005289308442128889,4.220555317315192e-11,1.5168489051024745e-14,0.0007910193892447549,3.2679571379012585e-15,0.00041141654933285417,1.7214132864807177e-15,6.484099666459317e-15,2.469674721166294e-15,1.3898985470868516e-13,1.1678942663280217e-13,0.00030347402930836485,8.091439461104272e-15,5.6456837477221564e-14,6.790586440715457e-15,4.7422937794400157e-14,7.251740724245241e-11,5.721433702367618e-15,0.00014189476760439833,5.293658607582156e-14,0.00018214435824428693,1.0615093362599207e-11,3.0812230727072332e-15,2.1501592888165632e-14,7.411567701441379e-12,1.118313330655576e-09,3.420799220462087e-11,2.7620780037217152e-11,1.2262265556891073e-13,6.408691973764539e-11
1.7930292243493348e-05,0.11387389825678396,0.9,0.0,0.0,0.0,0.0,0.09461792683490586,0.0016672350537902223,2.3481321931580223e-06,9.764476595676085e-06,3.1200982957757656e-05,8.197063936189768e-07,2.5098262406452378e-05,3.3071286752856356e-06,6.078392314001601e-06,0.000629517366065029,0.003138519002926892,4.5149233359059155e-06,4.389853559406728e-05,1.0572296325751397e-08,7.83451176971048e-08,2.4553912673169576e-08,4.289569176338876e-09,2.6630925537149323e-05,0.0005946532128108036,0.0070484483530956895,0.0008937333182094684,0.0013301055720921413,6.168150098736896e-10,0.0006734457090119959,4.8210015877973796e-11,2.7547833791073817e-08,8.713490358572231e-13,1.3044186240407841e-12,8.092448975446083e-13,4.035076611944751e-11,8.808984840472996e-14,3.337943662950811e-06,0.0007225633999133056,1.8726648907054127e-13,0.000634311878938678,1.8337988296888654e-11,4.964206930754825e-13,0.0005309100971853057,4.2324407751589585e-11,1.538218683673826e-14,0.0008076636088589446,3.3141950504648286e-15,0.00041902117678319106,1.7456735855739434e-15,6.637065493596167e-15,2.524562720145052e-15,1.4239736197017978e-13,1.1905666741997556e-13,0.00030998273293132147,8.290307296083295e-15,5.784123209341436e-14,6.922826935515669e-15,4.834380131219731e-14,7.42952611013899e-11,5.817473984931506e-15,0.00014626545635635987,5.41620082002365e-14,0.00018717757741992707,1.0764641880258208e-11,3.1527386271201736e-15,2.1999439199962366e-14,7.515984477373687e-12,1.134068522704027e-09,3.48720743421667e-11,2.8260169902892624e-11,1.2479371705724335e-13,6.522159336774408e-11
1.818593686788962e-05,0.11389373301993043,0.9,0.0,0.0,0.0,0.0,0.0945472025912678,0.0016843551791656574,2.3465665678809347e-06,9.735310959984735e-06,3.117764363379167e-05,8.191221756737814e-07,2.5049643474407242e-05,3.3047891962635656e-06,6.076143104275708e-06,0.0006379749366276513,0.0031792504174360412,4.51244761691073e-06,4.386606187245374e-05,1.0565247285819807e-08,7.829288081445709e-08,2.4536412700775167e-08,4.286828123915396e-09,2.6438266818869628e-05,0.0006029111856600681,0.007138747252927582,0.0009061399249351504,0.0013370907037715061,6.164357480764322e-10,0.0006828345442451396,4.866018257280959e-11,2.7323326841228148e-08,8.698948975490649e-13,1.3022525630874294e-12,8.069330052762503e-13,4.052529243467539e-11,8.738182492257878e-14,3.3133259279608253e-06,0.0007288214131951995,1.8713384948139288e-13,0.0006399567374352236,1.8484132726024522e-11,4.960596707885044e-13,0.0005327703552784472,4.2433570108166494e-11,1.5595718646161596e-14,0.0008243917850030687,3.3603994648984157e-15,0.00042663488271664306,1.7699157262930378e-15,6.791055529779573e-15,2.579635059428242e-15,1.458312055515663e-13,1.2132216646406817e-13,0.0003165142606721141,8.49072404787621e-15,5.923635279126059e-14,7.054975105258546e-15,4.926397885666812e-14,7.60868558387119e-11,5.912591177607787e-15,0.0001506818574814567,5.539291340776948e-14,0.00019227165689179767,1.0914074243873261e-11,3.2245787882153283e-15,2.2499523114407518e-14,7.620320152981123e-12,1.1498114777227062e-09,3.55356463184327e-11,2.8902420683545704e-11,1.2694729980917688e-13,6.63471319943921e-11
1.8697226116682162e-05,0.11393324427492103,0.9,0.0,0.0,0.0,0.0,0.09440603589756603,0.0017181888672401092,2.3434394528203326e-06,9.678772779788287e-06,3.113105965076448e-05,8.179557729343567e-07,2.4955292639065027e-05,3.3001181676952653e-06,6.07169744930511e-06,0.0006548555616600023,0.0032604989865230847,4.507510345905295e-06,4.380124330262113e-05,1.055116782456697e-08,7.818854502974457e-08,2.4501473658322627e-08,4.281351858013848e-09,2.606657947139964e-05,0.0006194086073442631,0.007318982837135935,0.0009309242647762696,0.0013504999682861657,6.156778305434361e-10,0.0007015918256111219,4.95463196777502e-11,2.6889620240526516e-08,8.669974902154758e-13,1.2979365252299748e-12,8.024150011241781e-13,4.0856419900851944e-11,8.601406558099489e-14,3.2658271458905643e-06,0.000741211014038403,1.868692051900046e-13,0.0006510045809502064,1.876864626381051e-11,4.953389076895912e-13,0.0005361484001408049,4.262407594761675e-11,1.6022285324070437e-14,0.0008580926120663298,3.4527079642926253e-15,0.0004418874313206731,1.818345630919164e-15,7.102041442891271e-15,2.6902980433753894e-15,1.5277635366700444e-13,1.2584684001516342e-13,0.00032964140258054695,8.896114234224118e-15,6.205814556680036e-14,7.31893002091431e-15,5.110182994873322e-14,7.971046028148953e-11,6.100023529522207e-15,0.00015964762852479586,5.787034679772868e-14,0.0002026380517903572,1.1212591200602568e-11,3.3691847163575984e-15,2.3506068664976835e-14,7.828748686128936e-12,1.1812607495355523e-09,3.686093779624254e-11,3.019507386358119e-11,1.3120092137872098e-13,6.857022529988076e-11
1.915738644059545e-05,0.11396862953421551,0.9,0.0,0.0,0.0,0.0,0.09427930120391556,0.0017481853209865305,2.3406296893491886e-06,9.629808540470711e-06,3.108923987890938e-05,8.169082870939043e-07,2.48734656546792e-05,3.2959231235145727e-06,6.067755084064919e-06,0.0006700089807816143,0.003333384195212892,4.503082430829568e-06,4.3743050595597805e-05,1.0538517199796332e-08,7.809479763975213e-08,2.4470096715632244e-08,4.276429778717696e-09,2.5746661640468593e-05,0.0006342352145740928,0.007480795506443655,0.0009531973319016626,0.0013619550295823806,6.149963883882783e-10,0.0007184501804898942,5.032800323124231e-11,2.65156893074559e-08,8.644020170084392e-13,1.294070133574961e-12,7.984622782922747e-13,4.113487945515642e-11,8.483482530064757e-14,3.224938011251621e-06,0.0007522231352397922,1.8663173053457725e-13,0.0006606780881590237,1.901606000143399e-11,4.946916468519346e-13,0.0005388176234908539,4.276549327916185e-11,1.6405630149469e-14,0.0008886922012176419,3.535671460029796e-15,0.0004556406307453461,1.861870687717414e-15,7.385267175867854e-15,2.7904400411437e-15,1.591132389647764e-13,1.2991045719563734e-13,0.0003415230891831598,9.266040533328939e-15,6.463289605539369e-14,7.556019330037261e-15,5.2752481724216875e-14,8.301670594154337e-11,6.265485489302855e-15,0.00016786281843095204,6.011675774878667e-14,0.00021216506045231768,1.1480860932938088e-11,3.500321671475167e-15,2.4418788487892353e-14,8.016058202461682e-12,1.2095234245317134e-09,3.805118437856391e-11,3.136718621015861e-11,1.3496690022263286e-13,7.053845925250085e-11
1.9617546764508735e-05,0.11400385499923628,0.9,0.0,0.0,0.0,0.0,0.09415285909174155,0.0017777622590007978,2.337824241671121e-06,9.582537407613462e-06,3.104751816382268e-05,8.158629149018223e-07,2.4794359233570293e-05,3.291736327217434e-06,6.063866840827407e-06,0.0006851255338297231,0.003406049430998579,4.498668771812532e-06,4.368499128648842e-05,1.052588600538489e-08,7.800119424620353e-08,2.4438783086574452e-08,4.271513806166671e-09,2.5439622947317226e-05,0.0006490419074902731,0.00764224368001074,0.0009754393723337075,0.0013728570670993158,6.143155848655055e-10,0.0007352866070504268,5.109505363772556e-11,2.615623735639388e-08,8.618178880205188e-13,1.290220526227117e-12,7.946098416311777e-13,4.1395747689211295e-11,8.370124597852615e-14,3.1856887581509865e-06,0.0007631098393039443,1.8639490459378237e-13,0.0006701029698553574,1.9255514393249856e-11,4.940457012957261e-13,0.0005411561955409945,4.288024669292776e-11,1.6788440976524418e-14,0.0009195359202552319,3.618527050921893e-15,0.00046941547831949533,1.9053372861959743e-15,7.671561801856385e-15,2.8910506358901007e-15,1.655296448150622e-13,1.3396455976769821e-13,0.00035346233673809067,9.640647302953202e-15,6.724004657663e-14,7.792582403601132e-15,5.439933982534331e-14,8.636444115817544e-11,6.4278677710254415e-15,0.00017621029249562537,6.237785575223104e-14,0.0002218724105216112,1.1748756961792008e-11,3.632330708472015e-15,2.5337509757460186e-14,8.203106793973522e-12,1.2377467292194894e-09,3.9238644103548367e-11,3.254696183810937e-11,1.3867282802691528e-13,7.247530841184874e-11
2.0077707088422022e-05,0.11403892604509024,0.9,0.0,0.0,0.0,0.0,0.09402670400909378,0.0018069295780626903,2.3350230351253193e-06,9.536848733546077e-06,3.1005892535247294e-05,8.148196171149658e-07,2.4717792733999223e-05,3.2875576272898816e-06,6.060031329667843e-06,0.0007002054210594958,0.0034785000801001915,4.4942688655254776e-06,4.362706264186318e-05,1.051327390520512e-08,7.790773235766777e-08,2.4407531595529898e-08,4.266603847985204e-09,2.5144625232464464e-05,0.0006638287323038345,0.0078033395673300825,0.0009976504651220915,0.001383231941536621,6.136354127751856e-10,0.0007521011516692592,5.184782264687182e-11,2.581032966377166e-08,8.592449142633006e-13,1.2863874235168547e-12,7.908513396861888e-13,4.16398863288237e-11,8.261037339441007e-14,3.147972159357501e-06,0.0007738763482467145,1.8615870982964035e-13,0.0006792856167794397,1.9487230389506005e-11,4.934010396418992e-13,0.0005431835236866554,4.296999932689291e-11,1.717071916534553e-14,0.0009506139382334628,3.701274964595032e-15,0.0004832093334225131,1.948745561862733e-15,7.960838656477695e-15,2.992085942165506e-15,1.7202353815330616e-13,1.3800796525816905e-13,0.00036545347910965696,1.0019816224524465e-14,6.987877376964322e-14,8.028549776928591e-15,5.604192422350451e-14,8.975260518737716e-11,6.5871625020347475e-15,0.00018468440509893455,6.46525806495397e-14,0.0002317538603616179,1.2016280239284441e-11,3.7651499336206105e-15,2.6261802452547698e-14,8.389895125449105e-12,1.2659307639067356e-09,4.04229706209748e-11,3.3733847587258175e-11,1.4231801490406147e-13,7.438041221699119e-11
2.053786741233531e-05,0.11407384779451706,0.9,0.0,0.0,0.0,0.0,0.09390083074320274,0.00183569697741739,2.3322259975201456e-06,9.49264128131828e-06,3.096436114618954e-05,8.137783566335234e-07,2.4643600904584854e-05,3.2833868802123334e-06,6.056247222573035e-06,0.000715248834717297,0.0035507411923915897,4.489882233967697e-06,4.356926209555019e-05,1.0500680574240937e-08,7.781440956570068e-08,2.43763411312342e-08,4.261699800697122e-09,2.4860900774786103e-05,0.0006785957343628996,0.00796409437509353,0.0010198306878212375,0.001393104452415934,6.129558622836322e-10,0.0007688938598640759,5.25866540096778e-11,2.5477110626569835e-08,8.566829166242541e-13,1.2825705585584575e-12,7.87180966103831e-13,4.186811960615053e-11,8.155950409254788e-14,3.111690054327561e-06,0.0007845275430186522,1.8592312973928342e-13,0.0006882323098997759,1.971142435293268e-11,4.927576331428026e-13,0.0005449183209208703,4.303634874883634e-11,1.755246605034321e-14,0.0009819167709505772,3.783915424500196e-15,0.0004970196943091089,1.9920956477052152e-15,8.253014652361349e-15,3.0935043448216897e-15,1.7859296101233265e-13,1.4203962548585971e-13,0.00037749111240548833,1.040343333969867e-14,7.254828465964738e-14,8.263859816732276e-15,5.76798093230348e-14,9.318017646682037e-11,6.74337369581932e-15,0.00019327967750115197,6.693992139337709e-14,0.00024180324246289206,1.2283431699526291e-11,3.8987203086993714e-15,2.7191256441141377e-14,8.576423849099085e-12,1.2940756270038723e-09,4.1603856914801386e-11,3.492731592222823e-11,1.4590205141364739e-13,7.625355667898024e-11
