Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367),S(1123),S(872),S(869),S(1124),S(1122),C4F10(82),S(871)
4.395460593610857e-05,0.11573300925299318,0.9,0.0,0.0,0.0,0.0,0.08779068315475416,0.0026937164095978627,2.191739437123849e-06,8.215001054395647e-06,2.894963120058193e-05,7.630877256628322e-07,2.2398201216146926e-05,3.0786682185655495e-06,5.887972761659547e-06,0.0014352159231255507,0.007218227906314642,4.277287820134144e-06,4.0756505869823306e-05,9.868154343388564e-09,7.312709445032067e-08,2.28579274264247e-08,4.021339991266945e-09,1.7872638778274214e-05,0.0014047182908080412,0.015817614063369897,0.001915283004808192,0.0015659994265715483,5.792682151457996e-10,0.0015952131177701429,7.111058585000818e-11,1.6878051855080515e-08,7.380892112330606e-13,1.1056198952074876e-12,6.593126359464139e-13,4.337097777978505e-11,5.439183158131754e-14,2.2058157722946435e-06,0.0012480528798207101,1.745650629460325e-13,0.0009493657414854485,2.5056727226449e-11,4.613356055450955e-13,0.0005062173113018029,3.6842478561034205e-11,3.277211369742026e-14,0.0026789917600332984,7.850411831856478e-15,0.0012009733194615001,4.12370593408581e-15,2.4266319627008427e-14,8.550463328990756e-15,4.851197742092386e-13,2.955637596926339e-13,0.001000315903216511,3.121826290010329e-14,2.1721258588886703e-13,1.8996431642653507e-14,1.322935578449486e-13,2.5310938573204225e-10,1.2552297814711048e-14,0.0007071289943458938,1.7092966274536105e-13,0.0008480582777836848,2.3068778559737378e-11,1.0997696898351713e-14,7.653053231663256e-14,1.6106873303533125e-11,2.43032673526147e-09,8.657157297952096e-11,8.918616286968595e-11,2.509000724066377e-13,1.3112924344963643e-10,8.279146439970476e-15,9.880667176973857e-16,1.0416155580014423e-11,1.6138454693110466e-14,1.1233194639165225e-13,4.19263219768925e-12,0.0001944881893057133,6.25026085573365e-13,2.35361307737119e-16,2.0152927588551086e-12,1.62001111266901e-09,2.0005827794321754e-12,2.7118500223023555e-09,0.00016455097416558903,1.5042202050024195e-12
4.426226532709427e-05,0.11575361061156195,0.9,0.0,0.0,0.0,0.0,0.08771384854955823,0.0027016430605701597,2.1899577851149172e-06,8.203447696204847e-06,2.892429543980958e-05,7.62446829233846e-07,2.2377054314988823e-05,3.076081560101114e-06,5.886082262041629e-06,0.001444117053742149,0.007264168589442562,4.274604375979372e-06,4.072110597976252e-05,9.860132632617407e-09,7.306764987021276e-08,2.2838729680102794e-08,4.018258353648186e-09,1.7819813742968364e-05,0.0014139380771114743,0.015917050896882265,0.0019265220096657562,0.0015664159026258116,5.78834918910837e-10,0.001605714104295143,7.124473769082665e-11,1.681044425055668e-08,7.366667155998014e-13,1.1034963552235097e-12,6.579965408081002e-13,4.333682954861144e-11,5.4177637167289534e-14,2.198877921301903e-06,0.0012533983476365879,1.7442238878917188e-13,0.0009512342257360437,2.507960515960126e-11,4.609391555358399e-13,0.0005054004313334428,3.6744292808226147e-11,3.2964422508416383e-14,0.0027020407145821224,7.902089492313458e-15,0.0012099573962962957,4.150771607709972e-15,2.4488266010534197e-14,8.620284159207401e-15,4.893152979876572e-13,2.973242849091244e-13,0.0010081583863486726,3.151062661066921e-14,2.1924259536819478e-13,1.9123162677659333e-14,1.3317356614574707e-13,2.552983844605675e-10,1.2609558108016095e-14,0.0007142767000805358,1.7224041558994483e-13,0.0008566500089249818,2.3204147649917608e-11,1.1089905994220797e-14,7.717070993877042e-14,1.6201389674560597e-11,2.4445880794182264e-09,8.708723650797536e-11,8.987007587926798e-11,2.5192027102410914e-13,1.3166243535484935e-10,8.332571895870692e-15,9.93864757262261e-16,1.0477278257167652e-11,1.6215590371198652e-14,1.1286667847145693e-13,4.217249543231484e-12,0.00019707351830704133,6.270333630830827e-13,2.3691064675240467e-16,2.0285201433665236e-12,1.6306440640478827e-09,2.0137524109173395e-12,2.7297018532075822e-09,0.00016690819935948498,1.5140930664166425e-12
4.456992471807997e-05,0.11577418864329792,0.9,0.0,0.0,0.0,0.0,0.0876370942213145,0.0027094953022126947,2.1881773824777393e-06,8.1919678248525e-06,2.8898986140850426e-05,7.618065337613929e-07,2.235601949500055e-05,3.0734972248071906e-06,5.884196044181049e-06,0.0014530044196752745,0.007310073502781137,4.271923192443205e-06,4.068574184343792e-05,9.852116546756229e-09,7.300824697523609e-08,2.2819549935157508e-08,4.01517878679625e-09,1.776752829414836e-05,0.0014231497903333917,0.016016399113183904,0.0019377335135428151,0.0015668142720234553,5.784018629372693e-10,0.0016162060906962233,7.137659519583127e-11,1.67434753456299e-08,7.352473514304928e-13,1.1013774500562275e-12,6.566860297883831e-13,4.3302221188563354e-11,5.396545224231021e-14,2.1920084494427424e-06,0.001258731019016262,1.742798652393621e-13,0.0009530797520718461,2.510181202186179e-11,4.605430987526331e-13,0.0005045900960102505,3.66467621836191e-11,3.3156260754753884e-14,0.002725091283323767,7.953722861555831e-15,0.001218933331741037,4.177813582027758e-15,2.471024757259019e-14,8.690044248851506e-15,4.935056202368348e-13,2.9907746811009146e-13,0.0010159895175974125,3.180305130854216e-14,2.2127298319942681e-13,1.9249589530413628e-14,1.3405144177327807e-13,2.57484669311681e-10,1.2666645370106011e-14,0.0007214259696505646,1.7354804151304405e-13,0.0008652458575902733,2.3339185502345586e-11,1.118203786382181e-14,7.781033684913533e-14,1.6295674771330555e-11,2.4588145271676714e-09,8.760074953629074e-11,9.055235735139815e-11,2.529351029960659e-13,1.3219282246058047e-10,8.38587018689605e-15,9.996486094702429e-16,1.0538251371831032e-11,1.6292480030845144e-14,1.1339969409689094e-13,4.241807040866808e-12,0.00019967394894906132,6.29032547482438e-13,2.384586578692972e-16,2.0417359456379243e-12,1.6412677049394986e-09,2.026910754497799e-12,2.747538383019055e-09,0.00016927793685449813,1.523957282900019e-12
4.4877584109065665e-05,0.11579474347344335,0.9,0.0,0.0,0.0,0.0,0.08756041994699329,0.0027172739054644635,2.1863982303812327e-06,8.18056014786213e-06,2.8873703230123493e-05,7.611668381887593e-07,2.2335094776473682e-05,3.0709152085111164e-06,5.882314024389003e-06,0.0014618780456021401,0.007355942801145736,4.269244260803582e-06,4.0650413366480726e-05,9.844106091071255e-09,7.294888580427983e-08,2.2800388159912565e-08,4.0121012981095695e-09,1.771577207974504e-05,0.0014323534389517768,0.01611565888098759,0.0019489175677816456,0.0015671950517483994,5.779690487798597e-10,0.0016266890855513448,7.150618543913293e-11,1.6677133153976922e-08,7.338311080335116e-13,1.0992631641087242e-12,6.553810277360956e-13,4.326716843090454e-11,5.375523908909927e-14,2.185206079100466e-06,0.0012640510193024361,1.741374918409606e-13,0.0009549027445910535,2.5123361001543688e-11,4.601474344800209e-13,0.0005037863832668515,3.6549890443938846e-11,3.334762931493699e-14,0.002748143130472118,8.005311981789981e-15,0.0012279011225157827,4.2048318819253e-15,2.4932258096438073e-14,8.759743484703511e-15,4.976906026158917e-13,3.0082335587272405e-13,0.0010238093006310802,3.209552774246134e-14,2.2330368532793377e-13,1.9375714361949276e-14,1.3492719994867723e-13,2.5966816810644504e-10,1.2723565226019585e-14,0.0007285766391323375,1.748525369639927e-13,0.0008738456116911391,2.347389273541747e-11,1.1274091968861927e-14,7.844940941908003e-14,1.6389729025614833e-11,2.4730061436588015e-09,8.811212570696988e-11,9.123300543336838e-11,2.5394468945275083e-13,1.3272046807329864e-10,8.439042450635317e-15,1.005418300808068e-15,1.059907520322656e-11,1.6369130846181286e-14,1.139310432514202e-13,4.266304801777653e-12,0.00020228944427504668,6.310237460503783e-13,2.4000534235340837e-16,2.054940177832486e-12,1.651882045121335e-09,2.040057820932799e-12,2.7653596263212543e-09,0.00017166008369340807,1.5338128635310624e-12
4.518524350005136e-05,0.11581527524347694,0.9,0.0,0.0,0.0,0.0,0.08748382550631753,0.002724979630770166,2.184620326540889e-06,8.16922341191715e-06,2.8848446634762173e-05,7.605277408363362e-07,2.2314278216054233e-05,3.068335505940992e-06,5.880436120524162e-06,0.0014707379560995226,0.007401776636748701,4.26656757256207e-06,4.061512045538822e-05,9.836101255277083e-09,7.288956628129369e-08,2.2781244304092874e-08,4.009025878142879e-09,1.7664535612365406e-05,0.0014415490314224524,0.01621483036703245,0.001960074223618605,0.001567558742654484,5.77536475329809e-10,0.001637163097419067,7.163353514003176e-11,1.6611407185698593e-08,7.32417974792309e-13,1.0971534818767067e-12,6.540814611514202e-13,4.3231686580366506e-11,5.354696476803228e-14,2.1784695925381723e-06,0.0012693584712664334,1.7399526814110706e-13,0.0009567036188778971,2.5144265028506544e-11,4.597521619803561e-13,0.0005029893626641781,3.6453680892859347e-11,3.353852906565819e-14,0.0027711959270374517,8.056856895127768e-15,0.0012368607667604151,4.231826532223912e-15,2.5154291416841293e-14,8.82938174208022e-15,5.018701089025754e-13,3.0256199108621147e-13,0.001031617741298176,3.238804675579515e-14,2.253346383581382e-13,1.9501539096300182e-14,1.3580085424214983e-13,2.618488097715711e-10,1.2780322788188962e-14,0.0007357285491104511,1.761538984090729e-13,0.000882449065076809,2.3608269966253638e-11,1.1366067767186969e-14,7.908792399210079e-14,1.648355286829445e-11,2.4871629939062e-09,8.862137758260466e-11,9.191201828153752e-11,2.549491409981231e-13,1.3324542999949047e-10,8.492089716933462e-15,1.0111738577078285e-15,1.06597500300002e-11,1.6445549326865326e-14,1.1446077129557928e-13,4.290742936936721e-12,0.00020491996739402702,6.330069479020669e-13,2.4155070146748705e-16,2.0681328520815782e-12,1.6624870943453022e-09,2.0531936209572377e-12,2.783165597665655e-09,0.00017405453725050551,1.543659817364556e-12
4.549290289103706e-05,0.11583578409437961,0.9,0.0,0.0,0.0,0.0,0.08740731068253386,0.002732613224813614,2.1828436701800033e-06,8.15795641824315e-06,2.882321628306679e-05,7.598892403508313e-07,2.2293567945140097e-05,3.0657581122164546e-06,5.878562253163644e-06,0.0014795841755961836,0.007447575158475216,4.263893119514641e-06,4.0579863018061785e-05,9.82810203587882e-09,7.283028838030637e-08,2.2762118327148073e-08,4.0059525273148134e-09,1.7613809771032467e-05,0.0014507365761711713,0.016313913735464265,0.0019712035321446794,0.0015679058252625368,5.771041430285906e-10,0.0016476281348320355,7.175867040232484e-11,1.6546287035846276e-08,7.310079412576972e-13,1.0950483881028264e-12,6.527872600659336e-13,4.3195790002025885e-11,5.3340596568318655e-14,2.1717978281253925e-06,0.001274653494520528,1.7385319372811567e-13,0.0009584827797612156,2.516453656769726e-11,4.593572805807315e-13,0.0005021990934226234,3.635813555541389e-11,3.3728960881122634e-14,0.002794249352935311,8.10835764355359e-15,0.0012458122643919367,4.258797557656656e-15,2.537634174383195e-14,8.898959157944255e-15,5.060440099446927e-13,3.0429342744101606e-13,0.0010394148481764124,3.268059967066935e-14,2.2736578221866034e-13,1.96270663987556e-14,1.366724233716503e-13,2.640265269222892e-10,1.283692395245064e-14,0.0007428815458823719,1.7745212734444658e-13,0.0008910560191227488,2.374231781022355e-11,1.145796506160354e-14,7.972587930589218e-14,1.657714672902795e-11,2.5012851427399944e-09,8.912852088920268e-11,9.258939667647146e-11,2.55948583677367e-13,1.3376777411442215e-10,8.545013325167983e-15,1.0169153065266228e-15,1.0720276130007318e-11,1.6521743043595982e-14,1.1498893095409834e-13,4.315121557019699e-12,0.00020756548150109743,6.349822128463362e-13,2.430947364704588e-16,2.081313980473441e-12,1.6730828623286388e-09,2.0663181652735206e-12,2.8009563115596897e-09,0.00017646119534783875,1.5534981534230837e-12
4.5800562282022756e-05,0.11585627014427985,0.9,0.0,0.0,0.0,0.0,0.0873308752611998,0.0027401754257768214,2.1810682623128516e-06,8.14675797209478e-06,2.87980121043778e-05,7.59251335688909e-07,2.227296212698337e-05,3.0631830233798503e-06,5.876692342532423e-06,0.0014884167284089501,0.007493338513023756,4.261220893608385e-06,4.0544640964093735e-05,9.820108437446176e-09,7.27710521350664e-08,2.274301019780605e-08,4.002881252008587e-09,1.7563584994672862e-05,0.0014599160816043944,0.016412909148460338,0.001982305544356224,0.0015682367679444337,5.766720532740139e-10,0.0016580842063073562,7.188161714778331e-11,1.6481761638067965e-08,7.296009970399602e-13,1.0929478676309542e-12,6.514983545021875e-13,4.3159492921746905e-11,5.313609967103988e-14,2.1651896064790812e-06,0.0012799362067383148,1.7371126816999304e-13,0.0009602406256663406,2.5184187987681243e-11,4.589627895741191e-13,0.0005014156288053487,3.6263256381374605e-11,3.391892563391597e-14,0.0028173030937259152,8.159814268974947e-15,0.001254755616367315,4.28574498289985e-15,2.5598403119024816e-14,8.968475666115862e-15,5.102121745414331e-13,3.060177088655349e-13,0.0010472006315558353,3.297317762251961e-14,2.293970555436953e-13,1.975229828150975e-14,1.37541921513537e-13,2.6620125110502257e-10,1.2893373761418445e-14,0.0007500354791641379,1.7874722157101787e-13,0.000899666279569725,2.3876036881556876e-11,1.1549783398725868e-14,8.036327231834731e-14,1.667051103667808e-11,2.5153726548702366e-09,8.963356849348494e-11,9.326513947071789e-11,2.569431264255207e-13,1.3428755735116595e-10,8.5978143315904e-15,1.0226426735727322e-15,1.0780653780588638e-11,1.6597718444394202e-14,1.155155671482701e-13,4.339440772490162e-12,0.00021022594984577373,6.369496387657265e-13,2.446374486189566e-16,2.0944835750686344e-12,1.6836693587663359e-09,2.07943146456456e-12,2.8187317824843674e-09,0.00017887995608111814,1.5633278807085705e-12
4.6108221673008454e-05,0.11587673352522086,0.9,0.0,0.0,0.0,0.0,0.08725451903041022,0.0027476669621216534,2.1792941008702017e-06,8.135626915698586e-06,2.8772834028687596e-05,7.586140252643761e-07,2.2252458963948562e-05,3.0606102343726717e-06,5.874826310286428e-06,0.0014972356387578335,0.007539066844700783,4.258550886986881e-06,4.050945420389743e-05,9.812120450663227e-09,7.271185747666666e-08,2.2723919868581485e-08,3.999812044277771e-09,1.7513852502381344e-05,0.0014690875561073537,0.016511816766486092,0.0019933803111459635,0.0015685520246877316,5.762402051803548e-10,0.0016685313203437628,7.20024009540195e-11,1.64178212462113e-08,7.281971318260493e-13,1.0908519054066318e-12,6.502146760793267e-13,4.312280916835827e-11,5.2933443467305915e-14,2.158643800871111e-06,0.001285206723253241,1.73569491038652e-13,0.0009619775470946525,2.5203231411064053e-11,4.585686882383886e-13,0.0005006390150424512,3.6169044919913886e-11,3.410842419485117e-14,0.002840356841139833,8.211226813209756e-15,0.001263690824880172,4.3126688325676974e-15,2.5820469662039077e-14,9.037931200421219e-15,5.143744740600308e-13,3.0773487664905753e-13,0.0010549751035772142,3.3265771872777787e-14,2.3142839784450095e-13,1.9877236588567542e-14,1.3840936167191208e-13,2.6837291520618674e-10,1.2949676866922167e-14,0.000757190202734863,1.8003917910742583e-13,0.0009082796574674495,2.400942779323508e-11,1.1641522335043848e-14,8.10001000550268e-14,1.6763646219236014e-11,2.5294255948754683e-09,9.013653248934229e-11,9.393924563055067e-11,2.579328701057016e-13,1.348048324249098e-10,8.650493714738696e-15,1.0283559851009734e-15,1.0840883258521297e-11,1.667348147204809e-14,1.160407212836093e-13,4.363700693604441e-12,0.00021290133574245284,6.389092236720402e-13,2.4617883916690254e-16,2.1076416478972542e-12,1.6942465933288926e-09,2.092533529490214e-12,2.8364920248894475e-09,0.00018131071789113771,1.573149008200207e-12
4.641588106399415e-05,0.11589717436906365,0.9,0.0,0.0,0.0,0.0,0.08717824178152113,0.0027550885494992193,2.1775211851699923e-06,8.124562140574658e-06,2.8747681987054894e-05,7.579773077810078e-07,2.223205673187751e-05,3.058039740513262e-06,5.872964080677767e-06,0.0015060409307212157,0.007584760294743087,4.255883092054104e-06,4.047430264912088e-05,9.804138072461087e-09,7.265270438230567e-08,2.2704847300636515e-08,3.996744904412899e-09,1.7464603865505293e-05,0.001478251008036436,0.0166106367477611,0.002004427883264309,0.001568852031232229,5.758085991484509e-10,0.0016789694854151892,7.212104682164318e-11,1.635445623967e-08,7.267963354554435e-13,1.0887604865964504e-12,6.48936159961023e-13,4.308575171982498e-11,5.273259771447817e-14,2.152159337028632e-06,0.0012904651565061314,1.7342786194585876e-13,0.0009636939244699215,2.52216785193859e-11,4.581749759076254e-13,0.0004998692896294461,3.6075501632361937e-11,3.4297457432306227e-14,0.002863410295036444,8.262595317953983e-15,0.0012726178936841707,4.339569131189753e-15,2.6042535850176447e-14,9.107325950831569e-15,5.185307865853098e-13,3.0944498204297004e-13,0.0010627382787106628,3.355837413990683e-14,2.334597518054784e-13,2.0001883849710315e-14,1.3927476161319553e-13,2.7054145561691683e-10,1.3005838598247392e-14,0.0007643455755558896,1.813280028855832e-13,0.0009168959706391614,2.4142491156525552e-11,1.173318176503953e-14,8.163636188725604e-14,1.6856552703496177e-11,2.5434440271536575e-09,9.063742788838909e-11,9.461171668567938e-11,2.589179289035721e-13,1.3531965901281755e-10,8.703052739504705e-15,1.034055267292748e-15,1.090096483980847e-11,1.674903898765807e-14,1.1656444113893064e-13,4.387901430327279e-12,0.00021559160259086794,6.40861023698764e-13,2.477189093645596e-16,2.1207882109480186e-12,1.7048145756535476e-09,2.1056243706792457e-12,2.854237053182535e-09,0.0001837533796857054,1.5829615448462983e-12
4.672354045497985e-05,0.11591759278706627,0.9,0.0,0.0,0.0,0.0,0.08710204330804384,0.002762440895579713,2.175749516253314e-06,8.113562539978436e-06,2.8722555911520597e-05,7.57341182237386e-07,2.2211753735747795e-05,3.055471538047874e-06,5.871105577636192e-06,0.0015148326282693305,0.0076304190023538145,4.253217501349029e-06,4.0439186213000725e-05,9.796161307530056e-09,7.259359288664312e-08,2.2685792463958216e-08,3.9936798383649955e-09,1.7415830220686044e-05,0.0014874064457294054,0.01670936924875409,0.0020154483113685876,0.0015691372123601904,5.753772364956943e-10,0.0016893987099806252,7.223757958554022e-11,1.6291656351455024e-08,7.253985978225455e-13,1.086673596460219e-12,6.476627412386667e-13,4.3048333441085043e-11,5.2533530110517425e-14,2.1457351223617917e-06,0.001295711617156188,1.7328638048261413e-13,0.0009653901321971395,2.523954091013202e-11,4.577816518856294e-13,0.0004991064850064867,3.598262694106801e-11,3.4486026213066076e-14,0.0028864631604754473,8.313919824829647e-15,0.0012815368274446757,4.366445903240797e-15,2.6264595992001275e-14,9.176659903330928e-15,5.226809880982992e-13,3.1114806701832524e-13,0.0010704901729029627,3.385097595418152e-14,2.3549105880593886e-13,2.012624197297566e-14,1.4013813478034993e-13,2.7270680763076803e-10,1.3061863511472842e-14,0.0007715014597074722,1.8261369211195315e-13,0.0009255150408633293,2.427522758157451e-11,1.182476132529158e-14,8.227205539467085e-14,1.69492309154702e-11,2.5574280159846546e-09,9.113626698406692e-11,9.528255222205689e-11,2.5989840150824724e-13,1.3583208869322458e-10,8.755492401429464e-15,1.0397405462814366e-15,1.0960898799947092e-11,1.6824396834108757e-14,1.1708676741596529e-13,4.412043092414478e-12,0.00021829671384492958,6.428051310777772e-13,2.492576604599864e-16,2.133923276182932e-12,1.7153733153560638e-09,2.118703998741672e-12,2.871966881745826e-09,0.00018620784065985515,1.5927654995752067e-12
4.7031199845965545e-05,0.11593798890292284,0.9,0.0,0.0,0.0,0.0,0.08702592340584413,0.0027697246989505713,2.1739790921394668e-06,8.102627041787432e-06,2.8697455734710908e-05,7.567056471066413e-07,2.219154831389583e-05,3.052905622123214e-06,5.869250726455945e-06,0.001523610755279702,0.007676043104523747,4.250554107584913e-06,4.0404104809495286e-05,9.788190146952858e-09,7.253452292370812e-08,2.2666755312834022e-08,3.990616838768282e-09,1.7367523452472226e-05,0.0014965538775035861,0.016808014424463738,0.0020264416460143166,0.0015694079799049607,5.749461164236658e-10,0.001699819002481438,7.235202375728808e-11,1.6229412562731856e-08,7.240039088941569e-13,1.084591220354513e-12,6.463943563806633e-13,4.301056684215942e-11,5.233621233026445e-14,2.1393701145567984e-06,0.0013009462137095003,1.7314504624275973e-13,0.000967066537230957,2.5256829952098198e-11,4.573887154625727e-13,0.0004983506276685757,3.589042093934462e-11,3.467413140217414e-14,0.0029095151481657103,8.365200375372806e-15,0.0012904476319157909,4.3932991731357986e-15,2.6486644472050324e-14,9.245933038807749e-15,5.268249570651981e-13,3.128441710752096e-13,0.001078230803680574,3.4143568968057723e-14,2.3752226107566574e-13,2.0250312708481377e-14,1.4099949351575765e-13,2.7486890783798465e-10,1.3117755813510944e-14,0.0007786577209678419,1.8389624609405752e-13,0.0009341366947141879,2.44076376773019e-11,1.1916260654857865e-14,8.290717817323247e-14,1.704168128031344e-11,2.571377625519116e-09,9.163306134617102e-11,9.595175187843996e-11,2.6087437939461e-13,1.3634216927453447e-10,8.807813623280407e-15,1.0454118481478968e-15,1.1020685413880416e-11,1.6899560402200395e-14,1.1760773767068557e-13,4.436125789417754e-12,0.00022101663302303204,6.447415462674462e-13,2.507950936986407e-16,2.1470468555346603e-12,1.7259228220286234e-09,2.131772424265394e-12,2.88968152493154e-09,0.00018867400036823575,1.6025608812934059e-12
4.733885923695124e-05,0.11595836284026964,0.9,0.0,0.0,0.0,0.0,0.08694988187382004,0.002776940646203919,2.172209912257288e-06,8.091754619552514e-06,2.8672381390244198e-05,7.560707011522581e-07,2.2171438871797297e-05,3.050341988265753e-06,5.8673994549174695e-06,0.0015323753354932186,0.007721632735398697,4.247892903706081e-06,4.0369058353696386e-05,9.78022458815989e-09,7.247549447440065e-08,2.2647735810215195e-08,3.987555906112552e-09,1.731967575281185e-05,0.0015056933116484718,0.016906572427937666,0.0020374079376170406,0.0015696647292661285,5.745152393512295e-10,0.0017102303713351647,7.246440330144969e-11,1.616771594534115e-08,7.226122587794617e-13,1.0825133438411766e-12,6.451309451460748e-13,4.297246365617732e-11,5.214061630818868e-14,2.1330633190038586e-06,0.0013061690520152062,1.7300385885904784e-13,0.0009687234970609559,2.527355659397221e-11,4.569961659788945e-13,0.0004976017367390027,3.579888278800347e-11,3.486177386227885e-14,0.0029325659762866863,8.41643701100234e-15,0.001299350314224606,4.420128965208049e-15,2.6708676023461745e-14,9.31514559048246e-15,5.309625784860139e-13,3.1453334307594826e-13,0.0010859601905608793,3.443614527972885e-14,2.3955330393914526e-13,2.0374098452162174e-14,1.4185885464658771e-13,2.770276962376751e-10,1.3173520311710625e-14,0.0007858142298340845,1.8517566897039468e-13,0.0009427607648837967,2.4539722050941774e-11,1.2007679725801862e-14,8.354173013005101e-14,1.71339042220042e-11,2.5852929197300906e-09,9.21278252865569e-11,9.66193178140995e-11,2.6184596582533385e-13,1.3684995472520494e-10,8.860017597606148e-15,1.0510691989007764e-15,1.1080324955790467e-11,1.6974535896957688e-14,1.1812739510985315e-13,4.460149630600687e-12,0.00022375132372840235,6.46670324481454e-13,2.5233121032246497e-16,2.1601589608959524e-12,1.7364631052313176e-09,2.1448296578084356e-12,2.9073809970513963e-09,0.00019115175885102501,1.6123476988775684e-12
4.764651862793694e-05,0.11597871470402943,0.9,0.0,0.0,0.0,0.0,0.0868739185128779,0.0027840894164520703,2.1704419776553707e-06,8.080944247247026e-06,2.8647332812659978e-05,7.554363434130593e-07,2.215142384113883e-05,3.047780632882975e-06,5.865551690476517e-06,0.0015411263925467085,0.007767188027235183,4.2452338827770675e-06,4.0334046762187876e-05,9.772264635875102e-09,7.241650757363969e-08,2.2628733927296308e-08,3.984497046076683e-09,1.727227889485465e-05,0.0015148247564356096,0.017005043410666786,0.0020483472365009367,0.001569907845984031,5.740846065382117e-10,0.0017206328249449985,7.257474203059996e-11,1.6106556957150798e-08,7.212236376388369e-13,1.0804399525692708e-12,6.438724471655208e-13,4.2934035523597014e-11,5.194671202359353e-14,2.1268137223923695e-06,0.0013113802362853914,1.7286281794343867e-13,0.0009703613635320857,2.5289731710649366e-11,4.566040027489337e-13,0.0004968598270882041,3.570801163438948e-11,3.504895445446502e-14,0.0029556153678018293,8.467629773066137e-15,0.0013082448822926598,4.4469353037380565e-15,2.6930685214222252e-14,9.384297590183676e-15,5.350937352744848e-13,3.1621562319324623e-13,0.0010936783543263513,3.472869680250528e-14,2.41584131438511e-13,2.0497601016928896e-14,1.4271623094589492e-13,2.7918311174052145e-10,1.322916112478662e-14,0.0007929708596422742,1.8645196119145507e-13,0.0009513870876376915,2.4671481308627706e-11,1.2099018255038537e-14,8.417570939969249e-14,1.7225900163752438e-11,2.599173962474692e-09,9.26205705719357e-11,9.728525026409347e-11,2.628132502670006e-13,1.3735549180360143e-10,8.912105264492533e-15,1.0567126245015889e-15,1.1139817699362366e-11,1.7049328615932515e-14,1.186457766330496e-13,4.484114725021556e-12,0.00022650074961810273,6.485915537890885e-13,2.538660115712852e-16,2.173259604133808e-12,1.7469941745035422e-09,2.1578757099108266e-12,2.9250653123927193e-09,0.00019364101644729617,1.6221259611851481e-12
4.795417801892264e-05,0.11599904461038409,0.9,0.0,0.0,0.0,0.0,0.08679803312611584,0.002791171680301762,2.1686752864596323e-06,8.070194929971496e-06,2.8622309937036236e-05,7.548025724184301e-07,2.2131501683256887e-05,3.0452215513256016e-06,5.863707361891854e-06,0.001549863949987522,0.007812709110237024,4.242577038017126e-06,4.0299069952214616e-05,9.764310281661269e-09,7.23575621590051e-08,2.2609749620048252e-08,3.981440251652167e-09,1.722532535201435e-05,0.001523948220116829,0.017103427522870616,0.0020592595928900044,0.0015701377039424142,5.73654217235546e-10,0.0017310263716972096,7.268306345465108e-11,1.604592722983968e-08,7.198380357002585e-13,1.0783710322780496e-12,6.426188033018321e-13,4.2895293769689303e-11,5.1754473194822854e-14,2.1206203574993244e-06,0.001316579868748863,1.7272192310980387e-13,0.0009719804814934174,2.5305365964947034e-11,4.562122250745185e-13,0.0004961249085898287,3.56178063629367e-11,3.523567403810378e-14,0.0029786630508620297,8.518778702829537e-15,0.0013171313449955153,4.4737182129486295e-15,2.7152666682996472e-14,9.453389059676552e-15,5.392183126832378e-13,3.1789104920842387e-13,0.00110138531710217,3.502121556423023e-14,2.4361468841306703e-13,2.0620822062429646e-14,1.435716341187601e-13,2.8133509447755536e-10,1.328468205120421e-14,0.0008001274870948199,1.8772512319588906e-13,0.0009600155035722736,2.480291605528664e-11,1.219027595491141e-14,8.48091140840824e-14,1.7317669527925556e-11,2.6130208174829064e-09,9.311130826866019e-11,9.794954945736623e-11,2.6377631557260036e-13,1.378588238119589e-10,8.964077493711737e-15,1.0623421508601665e-15,1.1199163917736422e-11,1.712394344118471e-14,1.1916291624899078e-13,4.508021181536642e-12,0.00022926487441327366,6.505052352518796e-13,2.5539949868243033e-16,2.1863487970869336e-12,1.757516039361944e-09,2.1709105910913614e-12,2.942734485214051e-09,0.0001961416738688093,1.6318956770524868e-12
