Time (s),Volume (m^3),O2,Ar,He,Ne,N2,PFOA(1),C2F5(28),S(27),C5F11(24),S(23),S(25),C3F7(26),S(21),C4F9(22),C7HF15(3),CO2(2),C6F13(30),S(29),S(52),S(53),S(165),S(164),H(19),S(825),C2F4(54),S(689),CF3(32),S(251),S(1113),S(66),S(39),S(119),S(481),S(189),S(1086),S(20),C7F15(34),H2(879),S(107),C2HF4(98),S(1286),S(466),CHF2(348),S(1313),S(60),C2HF5(65),S(256),CHF3(1085),S(170),S(370),S(1516),S(1032),S(1108),S(1506),S(1137),S(887),S(1219),S(1106),S(1392),S(1634),C2F6(1110),S(1526),C3HF7(188),S(1015),S(1528),S(1524),S(1017),S(1013),S(634),S(986),S(1640),S(1840),S(1097),S(1014),S(1016),S(1642),S(1638),C5F10(63),S(1011),CHO2(367)
3.721056959551555e-10,0.11224538326787448,0.9,0.0,0.0,0.0,0.0,0.09999989997609626,2.565082408375859e-08,2.4740082747676444e-08,1.7676768844931166e-08,1.771725833683624e-08,1.486039911090785e-08,1.534151064562607e-08,1.5314419575437443e-08,1.5312719690674182e-08,1.3669327730713972e-08,1.3677668470371848e-08,1.2360202119991279e-08,1.2390059873585643e-08,1.1138614586259417e-10,6.357840683636441e-10,3.180725763301887e-10,5.909121175595366e-11,1.9702837494709918e-10,7.025400454612095e-11,1.5708656490939412e-10,9.7215944949881e-11,1.2265091233783922e-11,2.7130768074252116e-12,2.943614594750373e-11,7.952659116564307e-16,5.897747263843296e-14,5.305073285757594e-16,3.947395651740081e-16,5.303636584859977e-16,3.9892820775102395e-19,2.8224200793020174e-18,2.2275623503966012e-13,2.083764400102765e-14,1.061496373388878e-16,5.468469688010282e-12,1.6950169934215023e-19,1.4000518907611111e-16,2.649168500495995e-12,2.264120008580444e-19,1.6634505880565463e-21,1.540960708616457e-16,1.4486437607980196e-22,1.292455887223124e-19,2.062406926159257e-22,4.514643057728236e-25,9.62243711011597e-29,2.387198172398382e-25,1.201038354420959e-28,2.1900165493995754e-20,5.6548139578561755e-27,1.067239453408528e-25,2.8312785024782587e-30,5.348515143616662e-29,1.2104723736725517e-22,1.2833366572578528e-28,1.1070900386744418e-25,5.309935662329001e-29,1.0297576508337175e-16,1.1678029179707856e-18,1.2054848336790136e-30,2.2754244659712742e-29,5.525112557624391e-19,8.336342782283557e-17,3.412055315897737e-26,2.951367690521985e-26,6.578541935157788e-29,3.3048609027326e-26,1.266788601055636e-28,5.0152283422040257e-23,5.272949971692182e-19,1.60766748278941e-30,3.0392566782117135e-29,1.7587685866456278e-18,6.280864129975573e-16,1.3467352959899246e-23
3.831668284477109e-10,0.11224538360416156,0.9,0.0,0.0,0.0,0.0,0.09999989700280419,2.6414343529880228e-08,2.546650898858567e-08,1.8201513509906426e-08,1.8244435095025752e-08,1.529475903106173e-08,1.579788407449666e-08,1.576917322654128e-08,1.5767369963207563e-08,1.4075658874012844e-08,1.4084497618829293e-08,1.2727121621115973e-08,1.2758780002553691e-08,1.1465682618518175e-10,6.597856391508721e-10,3.3073869217370114e-10,6.132172875314268e-11,2.097953089863954e-10,7.534888270300345e-11,1.6654026473214505e-10,1.0304610389632988e-10,1.3005291751127404e-11,2.7968154821689547e-12,3.1279333584909994e-11,8.1893828910946e-16,6.426034689818681e-14,5.462929423164092e-16,4.064870567552911e-16,5.461411522372149e-16,4.2300424540738877e-19,2.8675041028174575e-18,2.307798029077084e-13,2.2860496370517765e-14,1.0930814884596749e-16,5.798524082120424e-12,1.7973238802652665e-19,1.44171762666186e-16,2.8090718820240314e-12,2.400791707788975e-19,1.76320969984611e-21,1.6343239353096595e-16,1.5393523118164403e-22,1.4112750039137828e-19,2.2119737216210794e-22,4.787306510878186e-25,1.050699372897631e-28,2.6080846658856623e-25,1.347801629044629e-28,2.391828380613813e-20,6.1900997470535084e-27,1.1774044002116958e-25,3.189047360281033e-30,6.0711616812299e-29,1.3228181875093717e-22,1.4014191327201574e-28,1.2817437940516267e-25,5.954635458603384e-29,1.0922567425085359e-16,1.237929596912166e-18,1.3578415815807662e-30,2.5830922771888643e-29,5.918416263048252e-19,8.929775789755031e-17,3.83925545895436e-26,3.3089170130047756e-26,7.389935022798736e-29,3.723243398569147e-26,1.3833660695091842e-28,5.315997748505053e-23,5.589591130960145e-19,1.8098398141990323e-30,3.440057901173838e-29,1.819036110144612e-18,6.676615264896679e-16,1.4748308960439114e-23
3.9422796094026634e-10,0.11224538394052753,0.9,0.0,0.0,0.0,0.0,0.09999989402951177,2.717792231851197e-08,2.619268343373873e-08,1.8726217157607422e-08,1.8771641339615e-08,1.5728856480714893e-08,1.625427679801986e-08,1.6223898923387817e-08,1.6221989525270334e-08,1.4481989999895359e-08,1.4491341245971527e-08,1.3094012445037586e-08,1.31275241203928e-08,1.1792637237533672e-10,6.838146753141564e-10,3.434371067707532e-10,6.355437851561759e-11,2.229753646446602e-10,8.063260911612607e-11,1.7626931688932002e-10,1.0904494963253626e-10,1.3767189221019274e-11,2.8805604556155566e-12,3.31785245377666e-11,8.426125035827036e-16,6.98314938143779e-14,5.620794372757792e-16,4.182353111676512e-16,5.619193106669417e-16,4.477860259634241e-19,2.9140434877015965e-18,2.3893223410216464e-13,2.501238718519902e-14,1.124668370194618e-16,6.1382555986477435e-12,1.9026304624034755e-19,1.4833860710303034e-16,2.9736643870997647e-12,2.5414715595322826e-19,1.865855190707322e-21,1.7304680594703314e-16,1.6328169490474717e-22,1.5371711470046585e-19,2.3670843986705924e-22,5.067979833780345e-25,1.1443695091787942e-28,2.8397292601924723e-25,1.511711873225072e-28,2.605733651012591e-20,6.754334832661057e-27,1.297183655530619e-25,3.581512191108174e-30,6.884500922638761e-29,1.4418992597963906e-22,1.5262982804870784e-28,1.477777800235316e-25,6.67065079973658e-29,1.1566311456157492e-16,1.3100927053222821e-18,1.5249418265977874e-30,2.9290252944155087e-29,6.325857809878052e-19,9.544541033863201e-17,4.305321526877129e-26,3.6979395913119504e-26,8.296064959685887e-29,4.180113618517858e-26,1.5066046542111844e-28,5.62546946159279e-23,5.91542732693898e-19,2.033196403846099e-30,3.9069918789029455e-29,1.8775022166913408e-18,7.085422425510163e-16,1.6138727983708097e-23
4.0528909343282175e-10,0.11224538427697245,0.9,0.0,0.0,0.0,0.0,0.09999989105621901,2.794156044564339e-08,2.6918610365502806e-08,1.9250879791249514e-08,1.929887704657604e-08,1.6162695520007823e-08,1.6710688812072966e-08,1.6678596656671445e-08,1.667657837863185e-08,1.4888321108361496e-08,1.4898199356761881e-08,1.3460874593996821e-08,1.349629222503398e-08,1.2119480431502125e-10,7.078669520150705e-10,3.5616402819022286e-10,6.578875511410322e-11,2.365686600963076e-10,8.610534499242659e-11,1.8627366811576425e-10,1.1521242422720365e-10,1.4550784560505538e-11,2.964278931089214e-12,3.513374318480209e-11,8.662885568330425e-16,7.569629353362212e-14,5.778668137162061e-16,4.299843293410871e-16,5.776981355556885e-16,4.732735761715799e-19,2.9620362952198615e-18,2.472176278229176e-13,2.7297425826927875e-14,1.1562570171193348e-16,6.487664776398052e-12,2.0109368941949735e-19,1.5250572269485542e-16,3.142946320560226e-12,2.6861597989678266e-19,1.971386069586196e-21,1.8293971010564773e-16,1.7290388734693399e-22,1.6703503570606116e-19,2.5277436909080636e-22,5.356664978302259e-25,1.243472545760808e-28,3.0857895800991024e-25,1.6882322294420587e-28,2.8320931924332487e-20,7.353622300945373e-27,1.4239899407764765e-25,4.008302171228588e-30,7.768807870370933e-29,1.5679097976848052e-22,1.6584954522708454e-28,1.6970978509232206e-25,7.442675794692502e-29,1.22288481940252e-16,1.3842858260071876e-18,1.7066727445127454e-30,3.305299685038354e-29,6.747443252115725e-19,1.0180647650846442e-16,4.8125524582879026e-26,4.120231143327698e-26,9.272925697175387e-29,4.677776201499949e-26,1.637085175032992e-28,5.943640492875649e-23,6.2504295842487455e-19,2.2753794810342726e-30,4.4076889811499755e-29,1.9368395481796774e-18,7.507339685153721e-16,1.7601499060039146e-23
4.1635022592537717e-10,0.11224538461349624,0.9,0.0,0.0,0.0,0.0,0.09999988808292593,2.8705257907264276e-08,2.7644293585610025e-08,1.977550141404812e-08,1.9826142192222346e-08,1.659627982929443e-08,1.716712011253369e-08,1.7133266411230238e-08,1.7131136525061407e-08,1.529465219941125e-08,1.530507195616428e-08,1.3827708070234211e-08,1.3865084314407879e-08,1.2446213891323954e-10,7.31938726859679e-10,3.689160271883629e-10,6.802449954430083e-11,2.5057524997743566e-10,9.176722137202881e-11,1.965532657806023e-10,1.215484706197e-10,1.5356078686450963e-11,3.0479786691885297e-12,3.7144979497037403e-11,8.899664480680167e-16,8.185995957689576e-14,5.936550705795506e-16,4.4173411085613026e-16,5.934776260792483e-16,4.994669268523952e-19,3.0114835602691423e-18,2.556400839948531e-13,2.9719722726187463e-14,1.1878474278271198e-16,6.84675215374807e-12,2.1222433466191694e-19,1.5667310930060405e-16,3.3169179872204683e-12,2.8348566949122216e-19,2.0798013603050392e-21,1.9311151958199783e-16,1.8280175926660159e-22,1.811018823277176e-19,2.693955446222167e-22,5.653363091261813e-25,1.3481369321410386e-28,3.34546128505845e-25,1.8800801959059053e-28,3.071268854038082e-20,7.987074805491491e-27,1.5591042683618158e-25,4.472289545809133e-30,8.737871744685947e-29,1.7010453211898303e-22,1.7980993074068263e-28,1.9417198757657684e-25,8.280884431316541e-29,1.2910218411915852e-16,1.4605087653371876e-18,1.9042413819214794e-30,3.7176151977744606e-29,7.183177400818184e-19,1.0838102901312279e-16,5.363294029024326e-26,4.577628851054576e-26,1.033524123752673e-28,5.218580493248321e-26,1.7748711050711007e-28,6.270507898678152e-23,6.5945970285976785e-19,2.5387921365156e-30,4.957519758750535e-29,1.996817048250962e-18,7.942450127501055e-16,1.9152734802314305e-23
4.274113584179326e-10,0.11224538495009898,0.9,0.0,0.0,0.0,0.0,0.09999988510963247,2.9469014699364626e-08,2.8369736442468727e-08,2.030008202921876e-08,2.0353436753181684e-08,1.7029612740454193e-08,1.76235706952802e-08,1.758790817095323e-08,1.7585663966328245e-08,1.57009832730446e-08,1.5711959049142696e-08,1.4194512875990111e-08,1.4233900386444386e-08,1.2772839127467146e-10,7.5602671148563e-10,3.816900070781858e-10,7.026129655032347e-11,2.6499515489498957e-10,9.761834115049137e-11,2.071080578428146e-10,1.2805303256992967e-10,1.6183072515518566e-11,3.131675524062658e-12,3.921221657777877e-11,9.136461772500714e-16,8.832754230549022e-14,6.094442072114089e-16,4.534846556926473e-16,6.092577821828499e-16,5.263661076147247e-19,3.0623852393637212e-18,2.6420370274662903e-13,3.228338883680647e-14,1.2194396009159337e-16,7.215518268640148e-12,2.236549985559775e-19,1.6084076691217921e-16,3.4955796918676483e-12,2.987562506556947e-19,2.1911001007323614e-21,2.0356265950504548e-16,1.9297522762778148e-22,1.9593828856835922e-19,2.865722686324002e-22,5.9580755630979135e-25,1.4585183490249823e-28,3.619283035551864e-25,2.0878197023665305e-28,3.3236235278238334e-20,8.655918063092185e-27,1.7026423153384095e-25,4.9754429209592065e-30,9.795588339890387e-29,1.84150089639483e-22,1.9453293078458825e-28,2.2137729991168217e-25,9.18790353157023e-29,1.3610464061119324e-16,1.5387617677430299e-18,2.1184884705673892e-30,4.1676529272132043e-29,7.633063768503954e-19,1.1516912086347494e-16,5.959962349874048e-26,5.0720213728443275e-26,1.1486282743381904e-28,5.804947934206563e-26,1.9201822753044704e-28,6.606068777655189e-23,6.947930763656226e-19,2.824443321647796e-30,5.557688834424214e-29,2.057003577417475e-18,8.390838809902067e-16,2.079361135688543e-23
4.4953362340304347e-10,0.11224538562354114,0.9,0.0,0.0,0.0,0.0,0.09999987916304444,3.099670625896484e-08,2.981991254849779e-08,2.1349120249538474e-08,2.1408114028909425e-08,1.7895536197591645e-08,1.853652969114541e-08,1.8497107652701978e-08,1.849462674045048e-08,1.6513645368062045e-08,1.652577673568108e-08,1.4928036485018002e-08,1.4971604470219914e-08,1.3425770099824182e-10,8.042400722734828e-10,4.0729295383047826e-10,7.473697160980521e-11,2.9507493442626024e-10,1.0988860405982476e-10,2.2904301951948784e-10,1.415674816571873e-10,1.7902162948663955e-11,3.2990575926472623e-12,4.3514681785727704e-11,9.610111489691667e-16,1.021938753841927e-13,6.410251170274675e-16,4.769880350722276e-16,6.408200905734626e-16,5.822820783197901e-19,3.1685519196252424e-18,2.817708267543192e-13,3.7851272360494555e-14,1.2826292287166898e-16,7.982088860687209e-12,2.474164488072463e-19,1.6917689506133755e-16,3.866974434132386e-12,3.3050019169203073e-19,2.4223441416248302e-21,2.2530468891788826e-16,2.141488987305563e-22,2.280023945619372e-19,3.2259322311688844e-22,6.591549024746471e-25,1.6970415507252152e-28,4.210876554688177e-25,2.5543964720242524e-28,3.8693269299986315e-20,1.0103633118453159e-26,2.0160205617245164e-25,6.107884690551714e-30,1.2198229045948377e-28,2.145152431225137e-22,2.2634807350595e-28,2.8492801535339786e-25,1.1223074162639353e-28,1.5067755342303006e-16,1.7013542530230525e-18,2.600696574443548e-30,5.189939315989158e-29,8.5753017658981e-19,1.2938605247854623e-16,7.301065305014228e-26,6.179589968036745e-26,1.4073791675791854e-28,7.124383626689244e-26,2.2341821096653324e-28,7.303259528970141e-23,7.682080359840276e-19,3.467365329401566e-30,6.921003679956058e-29,2.1784891045755477e-18,9.327768891318952e-16,2.4353532537959916e-23
4.694436618896433e-10,0.11224538622990891,0.9,0.0,0.0,0.0,0.0,0.0999998738111139,3.2371831532621023e-08,3.112427499444103e-08,2.2293114433997868e-08,2.2357423948432845e-08,1.8674034928153994e-08,1.9358258691500152e-08,1.931529131041985e-08,1.931258824325194e-08,1.7245041194013492e-08,1.725826227138463e-08,1.558810970256809e-08,1.5635620145538084e-08,1.401304955552774e-10,8.476621599991643e-10,4.3038547115730403e-10,7.876625007466041e-11,3.2356015696330154e-10,1.2157961426039295e-10,2.497251378960163e-10,1.5430625865952204e-10,1.9523566515043877e-11,3.4496963149380733e-12,4.757838448055318e-11,1.0036459080580088e-15,1.1576044325048273e-13,6.694509378178548e-16,4.981436864166325e-16,6.692284429924699e-16,6.350206891032195e-19,3.2690756119450623e-18,2.981051400160093e-13,4.338709102790035e-14,1.3395059073600084e-16,8.705109063864564e-12,2.69827984532576e-19,1.766803370028063e-16,4.217272689150944e-12,3.604410486618909e-19,2.640315760734817e-21,2.4583232673624175e-16,2.341475536554795e-22,2.596993079659859e-19,3.5691370638475584e-22,7.189097895320297e-25,1.9327928530575829e-28,4.7954557405547e-25,3.0374415901477847e-28,4.409195171965889e-20,1.153726925419552e-26,2.3294611243312946e-25,7.283137747437049e-30,1.4718361135769666e-28,2.4454298501682965e-22,2.5779373079157512e-28,3.538841919593002e-25,1.33277290032793e-28,1.6444316419104692e-16,1.8546225292962143e-18,3.101140055786105e-30,6.262228659373453e-29,9.471730551291734e-19,1.429118068019964e-16,8.690686849364503e-26,7.322873756382691e-26,1.6755385685267763e-28,8.493331520283222e-26,2.544528878677597e-28,7.960434489915395e-23,8.374128598969898e-19,4.134607469815282e-30,8.351019836232799e-29,2.289074312788111e-18,1.0217221711474684e-15,2.788839400931917e-23
4.893537003762431e-10,0.11224538683653229,0.9,0.0,0.0,0.0,0.0,0.09999986845918207,3.374714897467726e-08,3.2427894886122304e-08,2.3236975803753266e-08,2.3306828821694817e-08,1.9451758183334365e-08,2.0180050102377966e-08,2.0133384062440667e-08,2.0130450288838943e-08,1.797643696353556e-08,1.799079484344904e-08,1.624809006259217e-08,1.6299713492448645e-08,1.459999467865907e-10,8.911015117956884e-10,4.5351324881253665e-10,8.279556802211243e-11,3.5338410808357956e-10,1.3388439064360354e-10,2.712980980734293e-10,1.6759018029185593e-10,2.1215291366402985e-11,3.6003197280743516e-12,5.1823481043025045e-11,1.0462866201706704e-15,1.3038322370205506e-13,6.97879598525961e-16,5.193018099005983e-16,6.97638949687267e-16,6.900466516631744e-19,3.3743101453047683e-18,3.149605659893e-13,4.944487489600525e-14,1.3963882750354955e-16,9.459496723482387e-12,2.932118389552048e-19,1.8418465664106913e-16,4.582771406061213e-12,3.9168119873060204e-19,2.867615287778131e-21,2.6727213426125633e-16,2.5503890357167374e-22,2.942112276973664e-19,3.930359813614256e-22,7.812634450096254e-25,2.1894368736033434e-28,5.431701164312618e-25,3.585883438767739e-28,4.997457893261295e-20,1.3100559429993686e-26,2.6742031984591933e-25,8.620354308721179e-30,1.76123934113641e-28,2.7724565866997848e-22,2.9202646593493355e-28,4.355896947451442e-25,1.5715012426231164e-28,1.788274009145318e-16,2.014457039044439e-18,3.6705567713752605e-30,7.49362255860442e-29,1.0414023634779048e-18,1.5712959633334764e-16,1.0269639161720742e-25,8.617633129222437e-26,1.9802766237274633e-28,1.0050553520291642e-25,2.882375727613073e-28,8.64573267153293e-23,9.095825180369612e-19,4.893814033069804e-30,9.993217540681845e-29,2.4007926133353456e-18,1.1150946027106242e-15,3.1752181473499267e-23
5.092637388628429e-10,0.11224538744341117,0.9,0.0,0.0,0.0,0.0,0.0999998631072489,3.512265856175518e-08,3.3730781077795456e-08,2.4180704377559965e-08,2.4256328520529626e-08,2.022871649604599e-08,2.1001903899756064e-08,2.0951385836438524e-08,2.0948212887527715e-08,1.870783267662814e-08,1.8723374480797224e-08,1.6907977578149694e-08,1.6963884498848724e-08,1.51866094564978e-10,9.34549645731496e-10,4.766667455225168e-10,8.682411974928903e-11,3.8454635558162375e-10,1.4680287230373757e-10,2.9376161123757967e-10,1.8141893808036905e-10,2.2977342841594966e-11,3.750921536735996e-12,5.6249956651791575e-11,1.0889332845818356e-15,1.460863111108858e-13,7.263110953136912e-16,5.404624051384518e-16,7.260516098280865e-16,7.473601392515308e-19,3.4842539997686e-18,3.323609941371234e-13,5.6048588147079784e-14,1.453276324064276e-16,1.0245254961794369e-11,3.175681086855072e-19,1.916898538395294e-16,4.963472361418484e-12,4.242207935141985e-19,3.1042374455665642e-21,2.896270079083889e-16,2.768228762141519e-22,3.316590903367852e-19,4.309598698822418e-22,8.462166626735156e-25,2.467862469960152e-28,6.121786888123063e-25,4.2053690326944945e-28,5.636273008132127e-20,1.479912160332987e-26,3.0517519266082522e-25,1.013378306815095e-29,2.091576254511387e-28,3.127368910477819e-22,3.2916485058230234e-28,5.31736048373603e-25,1.8409133354694742e-28,1.938331353308116e-16,2.180853800925567e-18,4.315015598740981e-30,8.89920230650202e-29,1.1402173276765707e-18,1.72039304316784e-16,1.2054351892605629e-25,1.0076655689185616e-25,2.3247747808350095e-28,1.1812541594218603e-25,3.2488917059362414e-28,9.359138160105432e-23,9.847152127189664e-19,5.7530810942058126e-30,1.1867714487584565e-28,2.5137670876939767e-18,1.212941057906393e-15,3.595937122481515e-23
5.291737773494428e-10,0.11224538805054544,0.9,0.0,0.0,0.0,0.0,0.09999985775531434,3.6498360270478726e-08,3.503294067997367e-08,2.5124300174173976e-08,2.520592291832935e-08,2.1004918741024913e-08,2.1823820059616217e-08,2.176929655997634e-08,2.1765876049633862e-08,1.9439228333291136e-08,1.9456001212338735e-08,1.756777226229823e-08,1.762813315262756e-08,1.577289709090693e-10,9.77999827117024e-10,4.998380147097725e-10,9.085126852939935e-11,4.170463579506029e-10,1.6033489128641182e-10,3.171153912236826e-10,1.9579222680851813e-10,2.480972627742022e-11,3.901503562803025e-12,6.085778958333535e-11,1.131585900562501e-15,1.6289241618705078e-13,7.547454243877122e-16,5.616254717422182e-16,7.544664225809956e-16,8.069613250596349e-19,3.598905272410787e-18,3.5033030169735493e-13,6.322218609951247e-14,1.5101700468608331e-16,1.106238689685017e-11,3.4289689020597443e-19,1.9919592846082147e-16,5.359377331501645e-12,4.58059984619363e-19,3.350177012643766e-21,3.128999649551741e-16,2.994993653496477e-22,3.721640234246246e-19,4.706848795271861e-22,9.137702364866042e-25,2.7689587437215687e-28,6.867885131046296e-25,4.901779041818681e-28,6.327811712305503e-20,1.6638563659600888e-26,3.4636108656722864e-25,1.1838259505418535e-29,2.4665497768360387e-28,3.511302610595539e-22,3.6932749462099496e-28,6.441584533464474e-25,2.1435292524858646e-28,2.094633623430431e-16,2.353809285806737e-18,5.040835475603932e-30,1.0494726977886159e-28,1.2436167697496215e-18,1.8764075302955317e-16,1.406193376430487e-25,1.1713243457394635e-25,2.7123480756290463e-28,1.379647608674835e-25,3.6452461808135914e-28,1.0100635209953841e-22,1.0628093504428545e-18,6.72083831968621e-30,1.3995563525313897e-28,2.627927920379493e-18,1.3153085774343695e-15,4.0524705648489637e-23
